DatasetId,DatasetTitle,StatisticalPopulations,Annotations
"QS212NI","IRISH LANGUAGE SKILLS","All usual residents aged 3 and over","1. An ability to speak, read or write Irish does not imply an ability to understand Irish unless stated. Persons in these categories may or may not have the ability to understand Irish."
