GeographyCode,QS402NI0001,QS402NI0002,QS402NI0003,QS402NI0004,QS402NI0005,QS402NI0006,QS402NI0007,QS402NI0008,QS402NI0009,QS402NI0010,QS402NI0011,QS402NI0012
95AA01,1522,1522,1436,842,378,216,82,75,7,0,4,0
95AA02,839,839,654,78,98,478,185,182,3,0,0,0
95AA03,845,845,806,74,170,562,39,36,3,0,0,0
95AA04,1014,1014,991,852,82,57,9,9,0,0,14,0
95AA05,920,920,908,522,327,59,10,8,1,1,2,0
95AA06,1570,1570,1457,610,551,296,113,101,4,8,0,0
95AA07,820,820,803,434,134,235,15,15,0,0,2,0
95AA08,699,699,670,70,106,494,29,29,0,0,0,0
95AA09,943,943,819,249,74,496,123,118,5,0,1,0
95AA10,792,792,709,218,245,246,83,81,2,0,0,0
95AA11,1993,1993,1877,757,618,502,116,103,10,3,0,0
95AA12,971,971,965,787,128,50,4,1,2,1,2,0
95AA13,1239,1238,1146,474,469,203,92,66,8,18,0,1
95AA14,779,779,772,701,50,21,2,1,1,0,5,0
95AA15,1595,1595,1428,262,615,551,167,161,6,0,0,0
95AA16,832,832,687,52,136,499,145,143,2,0,0,0
95AA17,855,855,793,146,324,323,62,57,5,0,0,0
95AA18,1004,1004,922,635,158,129,82,76,5,1,0,0
95AA19,832,832,817,528,181,108,11,10,0,1,4,0
95BB01,1307,1307,1275,588,478,209,32,28,1,3,0,0
95BB02,1126,1126,809,210,349,250,317,306,11,0,0,0
95BB03,1776,1776,1696,808,424,464,38,29,5,4,42,0
95BB04,1307,1307,1245,583,374,288,62,52,7,3,0,0
95BB05,1318,1318,1301,800,263,238,17,9,7,1,0,0
95BB06,1518,1518,1066,68,225,773,452,418,18,16,0,0
95BB07,1315,1315,1133,294,421,418,181,161,11,9,1,0
95BB08,1068,1068,1044,157,638,249,24,23,1,0,0,0
95BB09,1253,1253,1169,531,353,285,83,69,14,0,1,0
95BB10,1509,1509,1262,599,198,465,246,219,12,15,1,0
95BB11,1338,1338,1213,330,420,463,125,124,1,0,0,0
95BB12,1130,1130,1082,427,120,535,48,41,6,1,0,0
95BB13,1687,1687,1646,550,736,360,41,35,5,1,0,0
95BB14,1172,1172,1165,909,133,123,6,5,1,0,1,0
95BB15,1287,1287,1274,688,281,305,10,7,1,2,3,0
95BB16,1176,1176,1167,921,150,96,9,4,3,2,0,0
95BB17,1399,1399,1384,421,653,310,15,11,3,1,0,0
95BB18,1638,1638,1604,709,588,307,32,22,7,3,2,0
95BB19,1724,1724,1685,696,816,173,39,38,1,0,0,0
95BB20,1290,1290,1241,462,300,479,49,36,2,11,0,0
95BB21,1821,1821,1775,891,558,326,45,41,2,2,1,0
95BB22,1194,1194,1000,155,352,493,194,194,0,0,0,0
95BB23,1161,1161,1144,694,403,47,17,16,1,0,0,0
95CC01,904,904,830,264,274,292,74,65,6,3,0,0
95CC02,875,875,872,736,114,22,0,0,0,0,3,0
95CC03,1127,1127,944,172,324,448,183,149,22,12,0,0
95CC04,790,790,782,590,104,88,1,1,0,0,7,0
95CC05,954,954,936,665,175,96,14,10,4,0,4,0
95CC06,1096,1096,1082,556,448,78,14,10,4,0,0,0
95CC07,1108,1108,1077,818,222,37,26,23,3,0,5,0
95CC08,990,990,942,251,355,336,48,43,0,5,0,0
95CC09,1190,1190,1173,831,253,89,7,3,4,0,10,0
95CC10,901,901,895,661,153,81,2,0,2,0,4,0
95CC11,786,786,726,147,280,299,60,44,7,9,0,0
95CC12,890,890,879,711,120,48,4,1,0,3,7,0
95CC13,817,817,808,578,162,68,6,1,3,2,3,0
95CC14,1132,1132,1131,637,349,145,1,0,1,0,0,0
95CC15,1007,1007,999,694,191,114,6,3,3,0,2,0
95CC16,1076,1076,1033,495,258,280,39,33,0,6,4,0
95CC17,897,897,885,625,99,161,4,2,1,1,8,0
95CC18,937,937,877,495,233,149,60,45,2,13,0,0
95CC19,981,981,967,653,180,134,8,5,1,2,6,0
95CC20,1127,1127,1079,521,418,140,48,39,6,3,0,0
95CC21,1167,1167,1098,523,304,271,69,56,6,7,0,0
95CC22,842,842,705,108,266,331,137,128,8,1,0,0
95DD01,836,836,795,521,196,78,41,38,3,0,0,0
95DD02,1490,1490,1419,621,530,268,69,69,0,0,2,0
95DD03,1389,1389,1332,710,489,133,57,51,6,0,0,0
95DD04,859,859,704,90,192,422,155,153,2,0,0,0
95DD05,685,685,659,104,199,356,26,26,0,0,0,0
95DD06,944,944,932,766,149,17,12,11,1,0,0,0
95DD07,1412,1412,1276,613,344,319,136,127,4,5,0,0
95DD08,1041,1041,688,62,211,415,353,307,36,10,0,0
95DD09,929,929,923,788,92,43,2,1,0,1,4,0
95DD10,1180,1180,1118,425,306,387,60,55,3,2,2,0
95DD11,955,955,836,173,137,526,119,110,8,1,0,0
95DD12,890,890,881,694,155,32,5,2,1,2,4,0
95DD13,741,741,631,86,329,216,110,102,4,4,0,0
95DD14,1233,1233,1198,709,354,135,34,31,2,1,1,0
95DD15,1174,1174,1159,812,213,134,12,6,4,2,3,0
95DD16,1019,1019,1006,842,111,53,6,4,2,0,7,0
95DD17,1148,1148,1137,933,144,60,6,6,0,0,5,0
95DD18,873,873,783,170,274,339,90,69,11,10,0,0
95DD19,1275,1275,1261,597,395,269,12,6,0,6,2,0
95DD20,826,826,563,44,150,369,263,258,1,4,0,0
95DD21,891,891,819,332,251,236,72,65,7,0,0,0
95DD22,1156,1156,1104,722,256,126,52,44,4,4,0,0
95DD23,881,881,869,776,75,18,7,4,3,0,5,0
95DD24,990,990,955,373,540,42,34,29,5,0,1,0
95EE01,592,592,587,366,185,36,3,0,3,0,2,0
95EE02,790,790,784,428,287,69,5,2,0,3,1,0
95EE03,808,808,768,429,202,137,40,34,5,1,0,0
95EE04,736,736,730,299,373,58,6,4,0,2,0,0
95EE05,577,577,565,323,227,15,10,9,1,0,2,0
95EE06,692,692,685,416,222,47,6,3,1,2,1,0
95EE07,740,740,739,227,429,83,0,0,0,0,1,0
95EE08,711,711,633,389,142,102,78,65,8,5,0,0
95EE09,605,605,598,423,140,35,4,2,1,1,3,0
95EE10,598,598,588,363,151,74,8,4,2,2,2,0
95EE11,551,551,547,421,123,3,2,1,1,0,2,0
95EE12,1059,1059,1001,258,503,240,58,56,2,0,0,0
95EE13,718,717,574,244,120,210,143,129,9,5,0,1
95EE14,1016,1016,1011,569,380,62,4,2,2,0,1,0
95EE15,606,606,605,360,233,12,0,0,0,0,1,0
95EE16,709,709,705,448,247,10,0,0,0,0,4,0
95FF01,1740,1740,1706,955,477,274,34,33,1,0,0,0
95FF02,923,923,903,753,88,62,4,1,2,1,16,0
95FF03,1169,1169,1132,198,648,286,37,35,2,0,0,0
95FF04,862,862,856,735,75,46,3,1,2,0,3,0
95FF05,1119,1117,1059,317,321,421,58,52,2,4,0,2
95FF06,1540,1540,1457,822,374,261,83,77,4,2,0,0
95FF07,1154,1154,1012,176,329,507,142,139,2,1,0,0
95FF08,993,993,868,369,304,195,125,119,3,3,0,0
95FF09,1000,1000,955,373,238,344,45,33,9,3,0,0
95FF10,1216,1216,1197,876,178,143,12,8,3,1,7,0
95FF11,873,873,861,756,53,52,1,1,0,0,11,0
95FF12,1018,1018,1011,549,274,188,6,6,0,0,1,0
95FF13,977,977,964,591,196,177,9,3,5,1,4,0
95FF14,862,862,858,775,21,62,1,1,0,0,3,0
95FF15,1073,1073,1034,267,453,314,38,25,2,11,1,0
95FF16,927,927,852,503,164,185,73,70,3,0,2,0
95FF17,857,857,729,118,135,476,128,109,6,13,0,0
95GG01,2004,2002,1770,130,917,723,232,220,4,8,0,2
95GG02,2568,2568,2320,137,238,1945,247,221,25,1,1,0
95GG03,2667,2663,2183,256,1122,805,480,409,69,2,0,4
95GG04,2297,2297,1688,107,207,1374,609,583,24,2,0,0
95GG05,2800,2796,2247,74,476,1697,549,474,66,9,0,4
95GG06,2381,2381,2318,200,1600,518,63,54,5,4,0,0
95GG07,2269,2269,2005,101,454,1450,262,227,23,12,2,0
95GG08,2151,2151,1864,326,1161,377,287,271,2,14,0,0
95GG09,2604,2604,2342,528,1203,611,262,241,14,7,0,0
95GG10,2017,2017,1880,78,148,1654,137,126,11,0,0,0
95GG11,2686,2684,2316,132,656,1528,367,322,37,8,1,2
95GG12,3429,3409,1921,107,221,1593,1488,762,701,25,0,20
95GG13,2116,2116,1647,333,763,551,468,445,22,1,1,0
95GG14,1817,1817,1736,914,742,80,81,67,13,1,0,0
95GG15,2544,2542,2120,757,909,454,422,409,11,2,0,2
95GG16,2230,2221,1699,194,667,838,522,356,162,4,0,9
95GG17,2137,2137,2041,298,1211,532,96,86,9,1,0,0
95GG18,2143,2143,1825,72,294,1459,317,297,14,6,1,0
95GG19,2239,2236,1904,151,501,1252,332,315,13,4,0,3
95GG20,2359,2355,1649,123,415,1111,706,664,30,12,0,4
95GG21,2262,2262,1750,130,266,1354,512,484,21,7,0,0
95GG22,2208,2208,1946,161,1156,629,262,253,8,1,0,0
95GG23,1821,1821,1667,502,845,320,154,145,5,4,0,0
95GG24,1945,1945,1741,318,549,874,204,178,22,4,0,0
