GeographyCode,QS116NI0001,QS116NI0002,QS116NI0003,QS116NI0004,QS116NI0005,QS116NI0006
95AA01,1522,881,242,257,105,37
95AA02,839,660,89,63,21,6
95AA03,845,603,113,87,29,13
95AA04,1014,624,139,157,67,27
95AA05,920,563,139,126,66,26
95AA06,1570,821,245,304,151,49
95AA07,820,556,100,109,48,7
95AA08,699,475,106,74,34,10
95AA09,943,646,148,89,49,11
95AA10,792,532,109,105,32,14
95AA11,1993,1224,325,328,93,23
95AA12,971,575,147,161,79,9
95AA13,1239,769,187,176,83,24
95AA14,779,500,100,96,58,25
95AA15,1595,944,297,235,91,28
95AA16,832,601,110,87,26,8
95AA17,855,555,132,112,35,21
95AA18,1004,759,86,111,36,12
95AA19,832,448,143,127,71,43
95BB01,1307,809,209,193,80,16
95BB02,1126,880,135,78,25,8
95BB03,1776,1246,233,213,65,19
95BB04,1307,1002,143,120,34,8
95BB05,1318,916,154,177,55,16
95BB06,1518,1223,174,83,31,7
95BB07,1315,957,189,124,31,14
95BB08,1068,734,143,139,40,12
95BB09,1253,931,161,130,23,8
95BB10,1509,1162,168,125,41,13
95BB11,1338,1000,169,119,39,11
95BB12,1130,748,188,111,53,30
95BB13,1687,1032,276,258,94,27
95BB14,1172,806,128,166,60,12
95BB15,1287,814,195,155,86,37
95BB16,1176,803,138,171,56,8
95BB17,1399,866,224,226,66,17
95BB18,1638,1057,220,252,80,29
95BB19,1724,1024,282,316,76,26
95BB20,1290,868,162,158,78,24
95BB21,1821,1170,273,243,96,39
95BB22,1194,710,204,187,69,24
95BB23,1161,824,140,149,37,11
95CC01,904,559,171,117,40,17
95CC02,875,537,118,117,62,41
95CC03,1127,698,192,157,54,26
95CC04,790,482,100,102,65,41
95CC05,954,591,122,115,84,42
95CC06,1096,726,153,136,63,18
95CC07,1108,601,168,175,110,54
95CC08,990,609,200,96,62,23
95CC09,1190,761,141,187,82,19
95CC10,901,612,106,105,60,18
95CC11,786,581,106,55,26,18
95CC12,890,518,117,133,81,41
