GeographyCode,QS409NI0001,QS409NI0002,QS409NI0003,QS409NI0004,QS409NI0005
95JJ08,3097,1836,1224,33,4
95JJ09,1986,1346,594,26,20
95JJ10,2795,1372,1314,71,38
95JJ11,3764,2283,1389,61,31
95JJ12,2709,1383,1224,72,30
95JJ13,3895,2253,1559,78,5
95JJ14,2325,1410,867,46,2
95JJ15,1762,1145,566,49,2
95JJ16,1755,1053,676,13,13
95JJ17,2443,1315,1011,97,20
95JJ18,1937,1227,636,74,0
95JJ19,2896,1645,1164,68,19
95JJ20,4092,2397,1605,85,5
95JJ21,2292,1253,940,70,29
95JJ22,2767,1931,795,24,17
95KK01,2578,1064,1367,123,24
95KK02,2000,1033,893,55,19
95KK03,2344,899,1333,94,18
95KK04,2787,1158,1409,191,29
95KK05,2587,1068,1363,103,53
95KK06,1885,880,910,69,26
95KK07,2045,1043,939,58,5
95KK08,2612,1279,1226,64,43
95KK09,2154,1219,863,46,26
95KK10,2181,1030,1049,89,13
95KK11,2373,1280,1012,52,29
95KK12,2309,984,1214,92,19
95KK13,1769,1083,616,53,17
95KK14,2041,1015,934,69,23
95KK15,2918,1355,1459,79,25
95KK16,2128,1054,974,83,17
95LL01,4931,2304,2494,97,36
95LL02,3023,1698,1206,76,43
95LL03,2436,1257,1047,117,15
95LL04,2938,1300,1506,111,21
95LL05,4081,2419,1545,88,29
95LL06,3328,1919,1319,78,12
95LL07,2131,1064,960,63,44
95LL08,3300,1316,1715,194,75
95LL09,3013,1467,1374,124,48
95LL10,5475,2493,2782,160,40
95LL11,3966,2313,1552,88,13
95LL12,4212,1661,2292,160,99
95LL13,2745,1261,1365,81,38
95LL14,2651,1116,1336,172,27
95LL15,2986,1751,1183,43,9
95LL16,6045,3299,2576,159,11
95LL17,2529,1452,1037,17,23
95LL18,3331,2020,1267,40,4
95LL19,5148,3009,1988,136,15
95LL20,2401,1042,1240,99,20
95LL21,3983,2018,1810,111,44
95LL22,3728,1567,1999,142,20
95LL23,2157,1105,958,71,23
95LL24,3743,2062,1553,90,38
95LL25,4536,2801,1689,28,18
95LL26,3696,1896,1636,146,18
95MM01,4775,2304,2250,163,58
95MM02,3192,1958,1149,83,2
95MM03,3508,1619,1687,176,26
95MM04,2151,1001,1037,80,33
95MM05,2473,948,1289,205,31
95MM06,2552,854,1485,166,47
95MM07,2578,1444,1059,52,23
95MM08,2942,1532,1343,44,23
95MM09,3562,1699,1685,158,20
95MM10,2750,896,1484,285,85
95MM11,2277,802,1244,181,50
95MM12,5858,1972,3326,405,155
95MM13,8872,3521,4865,372,114
95MM14,2444,1311,972,127,34
95MM15,4329,2506,1680,125,18
95MM16,5678,2874,2572,203,29
95MM17,3749,1566,1928,214,41
95MM18,5116,2438,2528,107,43
95MM19,3044,1558,1399,71,16
95MM20,3358,1764,1443,118,33
95MM21,3381,1700,1574,102,5
95MM22,2472,1308,1094,51,19
95MM23,2476,1217,1086,119,54
95MM24,2503,909,1304,227,63
95MM25,6354,2062,3743,416,133
95MM26,3129,1159,1697,225,48
95MM27,3217,1739,1257,185,36
95MM28,2269,1142,1002,108,17
95MM29,3408,1723,1538,116,31
95MM30,2083,955,967,134,27
95NN01,3134,1492,1496,123,23
95NN02,2211,1215,951,35,10
95NN03,2800,1518,1223,52,7
95NN04,2861,1259,1466,103,33
95NN05,2472,1280,1041,127,24
95NN06,3450,1371,1864,182,33
95NN07,3228,1369,1724,108,27
95NN08,3269,1818,1349,97,5
95NN09,2982,1701,1249,27,5
95NN10,3111,1725,1318,62,6
95NN11,3876,1901,1847,102,26
95NN12,2851,1404,1319,105,23
95NN13,3012,1754,1163,75,20
95NN14,3342,1618,1606,68,50
95NN15,2944,1382,1401,115,46
95NN16,3238,1881,1309,33,15
95NN17,2252,1093,1034,102,23
95NN18,2618,1576,959,74,9
95NN19,3381,2149,1181,43,8
95NN20,2980,1685,1222,47,26
95NN21,2680,1561,1022,57,40
95NN22,2685,1419,1192,62,12
95NN23,3337,1575,1544,180,38
95OO01,2546,1110,1265,143,28
95OO02,2166,1018,1088,48,12
95OO03,2621,1307,1178,120,16
95OO04,2507,1167,1261,55,24
95OO05,2688,996,1455,159,78
95OO06,2860,1302,1434,113,11
95OO07,2510,1191,1172,137,10
95OO08,2674,1307,1283,74,10
95OO09,2223,1007,1054,132,30
95OO10,3460,1363,1913,158,26
95OO11,2485,1028,1329,113,15
95OO12,2788,1340,1336,87,25
95OO13,2667,1205,1171,192,99
95OO14,2588,1256,1188,106,38
95OO15,2353,944,1277,102,30
95OO16,2114,1203,843,58,10
95OO17,2724,1474,1150,90,10
95OO18,2891,1441,1190,156,104
95OO19,2989,1491,1365,110,23
95OO20,2155,1180,889,53,33
95OO21,2351,1071,1083,152,45
95OO22,3102,1271,1639,143,49
95PP01,2586,1434,1075,56,21
95PP02,2541,1184,1191,75,91
95PP03,2512,1311,1068,89,44
95PP04,3171,1615,1442,94,20
95PP05,2329,1265,954,102,8
95PP06,3793,2105,1552,129,7
95PP07,2728,1444,1202,57,25
95PP08,2678,1410,1172,78,18
95PP09,1607,837,698,39,33
95PP10,2387,1075,1249,59,4
95PP11,2553,1346,1122,54,31
95PP12,2602,1261,1181,116,44
95PP13,2585,1311,1157,104,13
95PP14,3601,1882,1568,120,31
95PP15,3182,1633,1394,143,12
95PP16,1877,1104,681,79,13
95PP17,2486,1270,1094,106,16
95PP18,3117,1650,1355,72,40
95PP19,2502,1239,1184,72,7
95PP20,3103,1699,1244,88,72
95PP21,2167,1090,1011,27,39
95PP22,2442,1402,970,59,11
95PP23,2515,1353,1091,44,27
95QQ01,1483,892,544,47,0
95QQ02,2582,1619,938,23,2
95QQ03,1096,638,422,36,0
95QQ04,1635,881,712,33,9
95QQ05,2872,1903,963,6,0
95QQ06,2005,900,1002,91,12
95QQ07,1775,1180,554,25,16
95QQ08,1455,849,557,47,2
95QQ09,1846,1202,617,14,13
95QQ10,1851,1015,762,72,2
95QQ11,2027,1278,701,42,6
95QQ12,1697,1046,621,25,5
95QQ13,2568,1656,884,24,4
95QQ14,5430,3141,2220,59,10
95QQ15,1592,953,603,34,2
95RR01,4367,2400,1882,72,13
95RR02,1751,878,762,66,45
95RR03,1422,674,690,56,2
95RR04,2022,954,971,68,29
95RR05,2469,1206,1198,51,14
95RR06,2206,926,1135,88,57
95RR07,2449,1220,1162,47,20
95RR08,2106,1128,891,87,0
95RR09,3671,1743,1763,152,13
95RR10,1338,624,666,39,9
95RR11,1803,1016,736,51,0
95RR12,1452,893,542,17,0
95RR13,1367,876,392,41,58
95RR14,1969,893,999,62,15
95RR15,2458,1104,1242,102,10
95SS01,4750,2884,1757,98,11
95SS02,4218,2389,1738,82,9
95SS03,3370,2371,956,29,14
95SS04,7552,3647,3692,177,36
95SS05,3375,2124,1158,83,10
95SS06,5899,1589,3490,659,161
95SS07,9344,3690,5153,443,58
95SS08,4658,2898,1674,86,0
95SS09,3364,2344,976,19,25
95SS10,4335,2094,2167,45,29
95SS11,5697,2757,2746,173,21
95SS12,3054,1831,1159,40,24
95SS13,2904,1480,1248,141,35
95SS14,2905,1612,1188,99,6
95SS15,3718,2687,986,31,14
95SS16,3114,1336,1626,126,26
95SS17,4224,2024,2009,145,46
95SS18,2941,1491,1320,125,5
95SS19,2737,1456,1199,64,18
95SS20,2605,1577,978,43,7
95SS21,4714,2690,1946,73,5
95SS22,3245,1714,1482,39,10
95SS23,3813,2337,1403,73,0
95SS24,5074,3242,1716,109,7
95SS25,2589,1093,1355,118,23
95SS26,3781,1287,2190,243,61
95SS27,2471,1400,1018,41,12
95SS28,2557,1216,1159,154,28
95SS29,2647,905,1413,266,63
95SS30,2870,1868,947,46,9
95TT01,2748,1155,1487,83,23
95TT02,2685,1144,1381,143,17
95TT03,3293,1539,1591,132,31
95TT04,2984,1299,1499,120,66
95TT05,3018,1499,1416,71,32
95TT06,2723,1163,1416,114,30
95TT07,2704,1389,1210,65,40
95TT08,2724,1339,1255,124,6
95TT09,2917,1217,1580,106,14
95TT10,2852,1290,1330,192,40
95TT11,3233,1335,1764,119,15
95TT12,2641,1335,1225,63,18
95TT13,2918,1334,1453,107,24
95TT14,2211,1096,1009,66,40
95TT15,2480,1171,1212,84,13
95TT16,2691,1153,1423,85,30
95UU01,1097,522,505,60,10
95UU02,1043,590,430,18,5
95UU03,802,530,256,8,8
95UU04,734,402,293,28,11
95UU05,991,574,381,31,5
95UU06,1452,816,597,35,4
95UU07,811,485,275,51,0
95UU08,1205,565,567,66,7
95UU09,1688,786,831,61,10
95UU10,1178,574,550,41,13
95UU11,993,526,405,62,0
95UU12,1354,680,618,51,5
95UU13,891,464,394,18,15
95UU14,1723,935,744,33,11
95UU15,945,477,403,49,16
95VV01,3205,1524,1529,121,31
95VV02,2182,999,1084,65,34
95VV03,2543,1188,1198,142,15
95VV04,3138,1609,1417,101,11
95VV05,4491,1929,2371,170,21
95VV06,3482,1450,1838,175,19
95VV07,4393,2084,2138,149,22
95VV08,3052,1182,1645,174,51
95VV09,2665,1099,1261,267,38
95VV10,3155,1224,1651,200,80
95VV11,4426,1986,2264,144,32
95VV12,3175,1340,1607,183,45
95VV13,3463,1497,1843,109,14
95VV14,3336,1642,1527,148,19
95VV15,3084,1187,1693,149,55
95VV16,3110,1501,1483,106,20
95VV17,4356,1802,2296,216,42
95VV18,3642,1758,1663,181,40
95VV19,2969,1459,1376,105,29
95VV20,2990,1357,1448,175,10
95VV21,4037,1737,2153,111,36
95VV22,2836,1192,1479,139,26
95VV23,2876,1504,1234,107,31
95VV24,3014,1672,1226,93,23
95VV25,3770,1681,1906,149,34
95VV26,3583,1542,1831,185,25
95VV27,2237,964,1112,133,28
95VV28,3441,1672,1552,158,59
95VV29,3366,1468,1734,153,11
95VV30,2905,1557,1293,51,4
95WW01,2742,1577,1101,59,5
95WW02,3776,2219,1471,61,25
95WW03,3627,2028,1520,66,13
95WW04,2866,1385,1400,81,0
95WW05,2753,1487,1166,93,7
95WW06,3126,2141,967,13,5
95WW07,4187,2608,1561,18,0
95WW08,2559,1360,1164,30,5
95WW09,2534,1511,981,42,0
95WW10,2946,1512,1371,48,15
95WW11,3078,1564,1418,89,7
95WW12,2377,1330,991,46,10
95WW13,3670,2294,1323,44,9
95WW14,2229,1195,935,88,11
95WW15,3254,1555,1638,56,5
95WW16,2933,1436,1370,95,32
95WW17,2266,1212,1004,42,8
95WW18,2228,1228,911,75,14
95WW19,6225,3986,2146,53,40
95WW20,8338,4612,3618,69,39
95WW21,3507,1537,1825,127,18
95WW22,2985,1490,1401,70,24
95WW23,3440,2084,1275,77,4
95WW24,3424,1754,1513,145,12
95WW25,2071,1308,703,47,13
95XX01,5259,3290,1923,26,20
95XX02,2573,1811,737,25,0
95XX03,2721,1781,901,35,4
95XX04,3621,2013,1560,25,23
95XX05,2591,1741,814,19,17
95XX06,3778,2009,1664,74,31
95XX07,2845,1940,897,3,5
95XX08,2590,1691,870,29,0
95XX09,2709,1783,889,28,9
95XX10,4821,2468,2228,100,25
95XX11,6247,3385,2701,103,58
95XX12,2430,1851,575,4,0
95XX13,2735,2119,605,5,6
95XX14,2403,1719,657,23,4
95XX15,2433,1467,911,40,15
95XX16,2995,2173,805,17,0
95XX17,2996,1921,1000,57,18
95XX18,2847,1782,994,55,16
95XX19,2633,1751,860,12,10
95XX20,3105,1574,1431,80,20
95XX21,2713,2043,641,24,5
95XX22,2215,1338,844,21,12
95XX23,3065,1691,1284,48,42
95XX24,2705,1787,890,19,9
95XX25,2445,1268,1097,59,21
95YY01,2503,1362,1034,107,0
95YY02,2151,1238,830,62,21
95YY03,3115,1590,1435,58,32
95YY04,3433,1692,1620,94,27
95YY05,1630,990,609,31,0
95YY06,2389,1084,1182,104,19
95YY07,2916,1379,1393,133,11
95YY08,2231,1052,1072,77,30
95YY09,2250,1426,768,30,26
95YY10,2140,1167,940,33,0
95YY11,2046,1073,884,75,14
95YY12,2748,1386,1243,84,35
95YY13,2833,1352,1318,132,31
95YY14,3094,1565,1443,68,18
95YY15,2033,945,921,145,22
95YY16,2390,1101,1225,55,9
95YY17,2350,956,1276,93,25
95YY18,2374,921,1320,92,41
95YY19,1479,785,613,58,23
95YY20,2330,969,1217,113,31
95YY21,2437,1097,1219,86,35
95ZZ01,2760,1389,1282,87,2
95ZZ02,1827,814,924,74,15
95ZZ03,2073,1004,961,60,48
95ZZ04,2628,1403,1119,96,10
95ZZ05,2187,1017,1036,108,26
95ZZ06,1714,838,724,118,34
95ZZ07,2807,1273,1413,84,37
95ZZ08,2587,1164,1298,101,24
95ZZ09,2243,1080,1051,81,31
95ZZ10,3169,1651,1413,66,39
95ZZ11,2223,966,1145,105,7
95ZZ12,2190,1065,969,139,17
95ZZ13,2533,1242,1132,126,33
95ZZ14,3135,1290,1659,158,28
95ZZ15,2288,1189,1012,77,10
95ZZ16,3231,1444,1702,75,10
