GeographyCode,QS207NI0001,QS207NI0002,QS207NI0003,QS207NI0004,QS207NI0005,QS207NI0006,QS207NI0007,QS207NI0008,QS207NI0009,QS207NI0010,QS207NI0011,QS207NI0012,QS207NI0013,QS207NI0014,QS207NI0015,QS207NI0016,QS207NI0017,QS207NI0018,QS207NI0019,QS207NI0020,QS207NI0021
95LL18,3351,3308,3192,102,40,3046,4,0,27,0,0,89,89,0,9,17,5,2,5,5,0
95LL19,5148,5091,4892,170,35,4681,6,0,58,0,6,135,124,11,20,19,10,1,4,3,0
95LL20,2401,2387,2284,64,16,2203,1,0,17,0,2,84,82,2,4,7,1,0,1,1,0
95LL21,3983,3919,3570,124,18,3423,5,0,55,0,1,293,286,7,7,33,14,0,7,3,0
95LL22,3728,3684,3469,96,15,3353,5,0,50,0,4,161,160,1,9,25,4,0,3,3,0
95LL23,2157,2129,1930,97,22,1807,3,1,12,0,1,186,184,2,12,11,3,0,2,0,0
95LL24,3769,3736,3584,52,11,3513,8,0,50,0,0,102,99,3,10,17,3,0,0,3,0
95LL25,4536,4475,4368,186,40,4132,10,0,52,0,1,54,48,6,12,30,10,0,0,9,0
95LL26,3698,3659,3415,108,21,3285,1,0,54,0,1,189,186,3,4,20,7,0,4,4,0
95MM01,4862,4723,4484,186,57,4238,2,1,166,0,2,71,70,1,14,92,25,0,4,4,0
95MM02,3244,3203,2954,89,28,2834,3,0,234,0,0,15,12,3,7,16,15,0,0,3,0
95MM03,3508,3473,3406,100,24,3280,2,0,52,0,0,15,14,1,2,13,17,0,0,3,0
95MM04,2151,2139,2042,54,11,1975,2,0,86,1,0,10,10,0,0,3,8,0,1,0,0
95MM05,2495,2484,2394,49,7,2337,1,0,71,0,2,17,16,1,4,0,5,0,0,2,0
95MM06,2603,2583,2481,56,18,2407,0,0,94,0,1,7,6,1,2,5,11,0,0,2,0
95MM07,2601,2569,2440,155,34,2246,5,0,82,0,1,46,44,2,4,18,9,0,1,0,0
95MM08,2947,2914,2756,118,23,2609,6,0,133,0,4,21,21,0,5,13,15,0,0,0,0
95MM09,3562,3547,3429,129,33,3265,2,0,109,0,1,8,7,1,4,4,6,0,1,0,0
95MM10,2750,2731,2670,53,15,2599,3,0,58,0,0,3,3,0,2,6,10,0,0,1,0
95MM11,2277,2271,2212,42,9,2161,0,0,53,0,2,4,2,2,1,1,3,0,0,1,0
95MM12,5858,5812,5515,177,50,5286,2,0,264,0,6,27,25,2,4,10,24,3,0,5,0
95MM13,8872,8793,8272,309,67,7885,11,0,464,0,8,49,43,6,14,32,28,1,0,4,0
95MM14,2569,2434,2204,104,33,2062,5,0,134,2,1,93,92,1,7,111,11,1,1,4,0
95MM15,4401,4346,4131,235,61,3830,4,1,154,0,2,59,59,0,7,26,20,1,0,1,0
95MM16,5745,5585,5181,236,80,4862,3,0,216,0,4,184,179,5,12,110,22,0,3,13,0
95MM17,3749,3715,3545,111,28,3404,2,0,145,0,3,22,20,2,6,7,18,0,0,3,0
95MM18,5180,5133,4938,203,41,4688,6,0,156,0,0,39,36,3,7,27,8,1,0,4,0
95MM19,3044,2977,2754,127,21,2603,3,0,142,0,1,80,78,2,7,49,10,0,1,0,0
95MM20,3366,3273,3082,168,33,2875,6,0,131,0,1,59,51,8,6,75,11,0,0,1,0
95MM21,3406,3357,3174,123,31,3016,4,0,143,0,3,37,35,2,2,30,13,0,0,4,0
95MM22,2492,2463,2273,65,27,2178,3,0,173,0,2,15,14,1,2,11,10,4,0,2,0
95MM23,2521,2444,2247,115,18,2114,0,0,132,0,0,65,63,2,13,35,20,2,5,2,0
95MM24,2503,2489,2377,56,21,2299,1,0,102,0,4,6,6,0,1,5,7,0,1,0,0
95MM25,6363,6297,6045,166,51,5822,6,0,232,0,1,19,17,2,11,18,28,3,1,5,0
95MM26,3131,3106,2912,67,32,2809,4,0,170,0,1,23,15,8,3,4,15,0,0,3,0
95MM27,3833,3619,3197,139,44,3007,7,0,285,0,1,136,130,6,18,153,28,3,1,11,0
95MM28,2351,2316,2188,82,20,2082,3,1,80,0,1,47,46,1,3,15,11,1,1,3,1
95MM29,3410,3327,3096,121,31,2941,2,1,96,1,0,134,132,2,4,56,19,0,1,3,0
95MM30,2083,2060,1931,45,15,1869,1,1,98,0,1,30,29,1,4,7,7,1,1,3,0
95NN01,3178,3154,3080,144,19,2909,8,0,34,0,5,35,33,2,3,7,11,0,0,3,0
95NN02,2211,2183,2130,59,15,2056,0,0,39,0,1,13,13,0,2,12,13,0,0,1,0
95NN03,2896,2845,2750,98,24,2620,8,0,20,0,1,74,73,1,7,24,11,0,1,8,0
95NN04,2934,2883,2804,99,17,2683,4,1,34,0,2,43,38,5,3,33,13,0,1,1,0
95NN05,2497,2462,2358,99,27,2231,1,0,31,0,2,71,69,2,7,17,8,0,0,3,0
95NN06,3542,3504,3337,110,25,3196,6,0,72,0,0,95,91,4,7,8,21,0,0,2,0
95NN07,3258,3215,3110,93,11,3003,3,0,57,0,2,46,45,1,7,29,5,0,0,2,0
95NN08,3269,3233,3078,94,23,2956,5,0,57,0,5,93,89,4,10,16,5,0,1,4,0
95NN09,3021,2991,2946,109,18,2815,3,1,27,0,0,18,14,4,6,11,6,1,0,6,0
95NN10,3193,3134,2966,195,45,2721,3,2,107,0,2,59,52,7,17,9,25,2,2,4,0
95NN11,3876,3846,3752,133,21,3591,7,0,65,1,0,28,26,2,3,5,19,0,0,3,0
95NN12,2851,2830,2735,146,12,2576,1,0,55,0,3,37,37,0,5,4,5,0,3,4,0
95NN13,3058,3029,2962,95,21,2843,3,0,32,0,3,32,28,4,2,13,11,0,0,3,0
95NN14,3559,3462,3381,496,27,2842,16,0,41,0,2,38,35,3,33,14,24,0,3,23,0
95NN15,2994,2956,2839,145,21,2666,7,0,27,0,6,84,82,2,10,7,11,0,1,9,0
95NN16,3294,3251,3175,147,26,2997,5,0,50,0,1,25,23,2,10,15,14,0,2,2,0
95NN17,2256,2235,2152,98,16,2036,2,0,25,0,1,57,55,2,3,7,10,0,0,1,0
95NN18,2702,2638,2548,105,26,2413,4,0,46,0,0,44,43,1,7,34,9,0,4,10,0
95NN19,3381,3312,3246,124,46,3064,12,0,41,0,3,22,18,4,8,32,21,2,2,4,0
95NN20,3001,2985,2905,119,17,2762,6,1,62,0,0,18,17,1,2,3,8,0,1,2,0
95NN21,2687,2629,2480,115,16,2343,6,0,83,0,0,66,63,3,12,25,19,0,0,2,0
95NN22,2686,2651,2588,106,17,2462,3,0,41,0,4,18,15,3,7,6,12,0,1,9,0
95NN23,3387,3348,3260,136,13,3109,2,0,51,0,0,37,37,0,4,12,14,0,1,8,0
95OO01,2592,2559,2475,72,8,2395,0,0,43,0,2,39,37,2,8,6,14,0,0,5,0
95OO02,2166,2149,2045,47,9,1989,0,0,65,0,1,38,36,2,3,4,7,0,1,2,0
95OO03,2651,2614,2263,53,19,2188,3,0,172,0,2,177,176,1,5,15,9,0,5,3,0
95OO04,2515,2501,2364,73,7,2283,1,0,54,0,0,83,82,1,2,5,7,0,0,0,0
95OO05,2730,2531,1838,65,9,1758,6,0,67,0,0,626,621,5,29,148,4,0,17,1,0
95OO06,2860,2829,2567,42,8,2517,0,0,58,0,1,203,203,0,1,11,7,0,2,10,0
95OO07,2510,2473,2348,68,8,2271,1,0,64,0,2,59,55,4,18,3,13,0,0,3,0
95OO08,2713,2691,2568,61,11,2493,3,0,64,0,1,58,56,2,0,11,8,0,1,2,0
95OO09,2252,2236,2081,66,14,2001,0,0,94,0,5,56,56,0,2,9,3,0,1,1,0
95OO10,3530,3492,3254,55,12,3187,0,0,63,0,0,175,164,11,2,14,17,0,3,2,0
95OO11,2485,2460,2192,58,10,2123,1,0,45,0,0,223,222,1,5,10,8,1,1,0,0
95OO12,2803,2777,2537,73,10,2452,1,1,63,0,0,177,173,4,8,5,8,0,3,2,0
95OO13,2716,2478,1854,68,17,1768,1,0,39,0,1,584,581,3,11,218,5,0,2,2,0
95OO14,2588,2562,2423,72,8,2338,5,0,45,0,0,94,92,2,6,6,9,1,1,3,0
95OO15,2357,2211,1741,73,9,1654,5,0,50,0,0,420,417,3,12,116,12,0,2,4,0
95OO16,2114,2107,1976,83,13,1878,2,0,58,0,4,69,66,3,0,2,0,0,4,1,0
95OO17,2724,2703,2609,67,15,2525,2,0,27,1,0,66,65,1,2,10,5,0,3,1,0
95OO18,2891,2743,2061,74,13,1971,3,0,57,0,1,624,617,7,18,108,10,0,11,1,0
95OO19,3009,2981,2618,84,14,2517,3,0,48,0,1,314,313,1,2,19,4,1,1,1,0
95OO20,2189,2115,1908,53,16,1838,1,0,39,0,0,168,166,2,6,54,7,0,6,1,0
95OO21,2351,2145,1827,59,6,1762,0,0,48,0,1,269,266,3,17,172,15,0,2,0,0
95OO22,3106,3086,2991,67,11,2910,3,0,50,0,2,43,42,1,2,6,4,0,1,7,0
95PP01,2586,2563,2425,84,17,2323,1,0,102,0,0,36,33,3,5,7,8,1,0,2,0
95PP02,2541,2516,2196,209,15,1972,0,0,289,0,2,29,27,2,4,3,16,0,2,0,0
95PP03,2540,2520,2152,144,24,1981,3,0,352,0,1,15,14,1,1,11,6,0,0,2,0
95PP04,3185,3158,2949,147,23,2774,5,0,182,0,1,26,26,0,4,9,12,0,0,2,0
95PP05,2367,2344,2225,86,12,2126,1,0,109,0,0,10,10,0,3,2,15,2,0,1,0
95PP06,3876,3804,3289,223,34,3024,8,0,219,0,0,296,288,8,6,45,13,0,0,8,0
95PP07,2812,2769,2566,164,10,2388,4,0,141,0,2,60,56,4,11,11,16,1,1,3,0
95PP08,2678,2666,2252,101,19,2132,0,0,254,0,0,160,160,0,5,3,4,0,0,0,0
95PP09,1707,1656,1453,89,16,1346,2,0,84,0,1,118,118,0,6,42,2,0,0,1,0
95PP10,2387,2365,2199,98,10,2087,4,0,141,0,0,25,25,0,4,8,10,0,0,0,0
95PP11,2627,2589,2298,127,18,2149,4,0,135,0,1,155,154,1,7,25,4,1,1,0,0
95PP12,2630,2602,2389,112,12,2265,0,0,186,0,0,27,25,2,0,2,19,0,1,6,0
95PP13,2588,2561,2384,108,28,2247,1,0,91,0,0,86,85,1,5,12,8,0,0,2,0
95PP14,3652,3617,3437,159,36,3235,6,1,139,0,2,39,37,2,8,13,13,0,0,1,0
95PP15,3190,3164,3031,132,23,2872,4,0,109,0,0,24,24,0,6,6,8,0,0,6,0
95PP16,1908,1899,1789,90,19,1679,1,0,96,0,1,13,13,0,1,7,0,0,0,1,0
95PP17,2580,2542,2246,120,19,2107,0,0,192,1,0,103,102,1,1,25,9,0,0,3,0
95PP18,3131,3116,2913,144,15,2749,5,0,153,0,3,47,47,0,2,8,1,0,0,4,0
95PP19,2502,2487,2070,93,11,1965,1,0,380,0,0,37,37,0,5,0,9,0,1,0,0
95PP20,3117,3031,2599,170,12,2413,4,0,214,0,1,217,209,8,13,53,7,3,3,7,0
95PP21,2167,2157,1823,86,18,1719,0,0,292,0,0,42,41,1,0,3,4,0,0,3,0
95PP22,2444,2399,2138,126,17,1993,2,0,171,0,0,90,90,0,9,22,11,2,0,1,0
95PP23,2590,2580,2475,89,14,2371,1,0,85,0,0,20,19,1,0,2,8,0,0,0,0
95QQ01,1483,1475,1447,60,25,1362,0,0,14,0,0,14,12,2,0,4,0,0,1,3,0
95QQ02,2582,2554,2518,116,33,2364,5,0,17,0,2,17,14,3,7,9,5,1,2,4,0
95QQ03,1096,1084,1067,37,24,1006,0,0,9,0,0,8,8,0,2,7,1,0,0,2,0
95QQ04,1635,1619,1603,67,37,1497,2,0,6,0,1,9,8,1,2,9,2,0,0,3,0
95QQ05,2875,2851,2795,153,49,2589,4,0,35,0,2,19,18,1,9,6,7,0,0,2,0
95QQ06,2041,2032,1994,50,20,1916,8,0,27,0,1,10,10,0,4,2,1,0,0,2,0
95QQ07,1817,1790,1751,70,32,1646,3,0,15,0,0,24,24,0,5,11,7,0,1,3,0
95QQ08,1455,1447,1431,49,19,1358,5,0,11,0,0,5,5,0,3,1,2,0,0,2,0
95QQ09,1916,1887,1849,60,25,1763,1,0,24,0,0,14,14,0,8,7,10,0,0,4,0
95QQ10,1851,1843,1823,60,13,1747,2,1,13,0,2,5,5,0,2,1,3,0,1,1,0
95QQ11,2027,2016,1997,58,17,1921,1,0,10,0,0,9,9,0,2,3,5,1,0,0,0
95QQ12,1811,1792,1748,65,39,1642,2,0,11,0,1,32,32,0,3,11,0,0,0,5,0
95QQ13,2568,2550,2494,132,44,2314,4,0,20,0,1,35,31,4,7,2,5,0,0,3,1
95QQ14,5430,5381,5303,188,56,5055,4,0,26,0,1,51,44,7,9,4,28,1,2,5,0
95QQ15,1593,1562,1518,52,19,1443,4,0,11,0,0,33,31,2,0,24,6,0,0,1,0
95RR01,4367,4345,4246,181,39,4018,8,0,61,0,1,37,37,0,3,9,7,0,1,2,0
95RR02,1753,1741,1693,71,21,1595,6,0,33,0,0,15,15,0,1,4,7,0,0,0,0
95RR03,1422,1402,1370,55,13,1301,1,0,20,0,0,12,11,1,2,17,1,0,0,0,0
95RR04,2022,2011,1935,45,17,1872,1,0,39,0,0,37,36,1,1,2,8,0,0,0,0
95RR05,2487,2463,2402,117,26,2249,10,0,27,0,0,34,31,3,2,16,3,0,1,2,0
95RR06,2206,2183,2143,44,26,2071,2,0,40,0,0,0,0,0,3,2,13,0,0,5,0
95RR07,2449,2424,2381,106,20,2251,4,0,29,0,0,14,9,5,1,12,6,0,0,6,0
95RR08,2106,2089,2042,56,13,1972,1,0,39,0,0,8,7,1,1,8,5,0,0,3,0
95RR09,3671,3622,3507,141,27,3332,7,0,76,0,0,39,36,3,9,24,14,0,0,2,0
95RR10,1338,1317,1275,48,28,1199,0,0,22,0,1,19,19,0,2,13,6,0,0,0,0
95RR11,2407,2379,2302,95,31,2169,7,0,43,0,0,34,29,5,2,6,11,0,6,3,0
95RR12,1452,1441,1402,59,23,1317,3,0,26,0,1,12,11,1,1,2,5,0,1,2,0
95RR13,1429,1410,1323,45,11,1265,2,0,36,0,0,51,50,1,0,13,5,0,0,1,0
95RR14,1969,1951,1918,45,8,1865,0,0,25,0,0,8,7,1,3,5,10,0,0,0,0
95RR15,2458,2429,2383,39,13,2330,1,0,31,0,0,15,15,0,2,1,23,0,1,2,0
95SS01,5128,5081,4923,228,47,4643,5,0,88,1,3,66,61,5,13,6,16,0,4,8,0
95SS02,4287,4201,4037,196,43,3793,5,0,81,0,3,80,67,13,19,34,19,1,3,10,0
95SS03,3372,3331,3241,135,21,3074,11,0,69,1,0,20,17,3,8,15,9,0,1,8,0
95SS04,7572,7416,7147,306,70,6757,14,0,66,0,0,203,193,10,27,92,26,0,2,9,0
95SS05,3375,3313,3161,125,26,3004,5,1,54,0,1,97,95,2,14,31,11,0,4,2,0
95SS06,5899,5847,5751,104,22,5617,7,1,67,2,4,23,22,1,11,9,22,0,1,9,0
95SS07,9464,9326,9080,240,50,8781,9,0,141,0,3,102,92,10,28,57,35,1,2,15,0
95SS08,4698,4641,4539,172,52,4307,8,0,63,0,2,37,31,6,22,12,17,0,3,3,0
95SS09,3364,3304,3184,162,26,2989,7,0,73,0,7,40,36,4,8,27,14,0,3,8,0
95SS10,4379,4313,4170,117,24,4026,3,0,86,0,1,56,52,4,9,21,31,1,0,4,0
95SS11,5697,5635,5530,179,30,5316,5,0,77,0,1,27,27,0,18,13,21,0,0,10,0
95SS12,3054,2977,2904,172,48,2678,6,0,36,0,0,37,33,4,18,34,14,0,0,11,0
95SS13,2904,2796,2628,108,38,2474,8,0,24,0,0,144,139,5,7,81,11,0,3,6,0
95SS14,2905,2857,2729,118,35,2570,6,0,31,0,5,92,89,3,12,30,2,0,0,4,0
95SS15,3758,3687,3570,176,35,3351,8,0,86,0,0,31,30,1,8,26,25,0,4,8,0
95SS16,3164,3121,3053,61,10,2982,0,0,52,0,1,15,15,0,4,11,21,1,0,6,0
95SS17,4298,4206,3961,208,69,3674,10,0,39,0,2,204,195,9,18,54,15,0,0,5,0
95SS18,3053,2941,2761,139,29,2586,7,0,45,0,1,134,131,3,10,86,13,0,2,1,0
95SS19,2737,2690,2598,111,30,2454,3,0,24,0,0,68,66,2,10,21,10,0,3,3,0
95SS20,2605,2568,2462,144,35,2280,3,0,35,0,0,71,69,2,12,19,2,0,0,4,0
95SS21,4716,4671,4575,178,27,4358,11,1,50,0,1,45,43,2,11,15,15,0,1,3,0
95SS22,3290,3165,3041,366,69,2582,24,0,52,0,1,71,60,11,39,30,26,0,3,27,0
95SS23,3816,3770,3661,146,36,3472,7,0,50,0,1,58,53,5,8,16,14,0,1,7,0
95SS24,5139,5016,4825,221,59,4527,17,1,95,0,2,94,87,7,32,49,20,3,5,14,0
95SS25,2589,2545,2424,105,41,2275,3,0,15,0,1,105,100,5,6,30,6,0,0,2,0
95SS26,3781,3762,3700,65,7,3625,3,0,46,0,1,15,15,0,1,9,7,0,0,2,0
95SS27,2502,2405,2301,82,14,2200,5,0,33,0,3,68,57,11,10,56,19,1,7,4,0
95SS28,2594,2510,2363,95,24,2242,1,1,25,0,2,120,115,5,4,69,9,1,0,1,0
95SS29,2647,2629,2578,37,7,2534,0,0,31,0,2,18,18,0,4,3,10,0,0,1,0
95SS30,3378,3276,3134,609,101,2395,29,0,55,0,0,87,82,5,38,24,16,2,9,13,0
95TT01,2748,2729,2673,37,13,2623,0,0,41,0,0,15,15,0,0,3,14,1,0,1,0
95TT02,2685,2673,2627,44,9,2573,1,0,24,0,0,22,22,0,0,1,7,0,2,2,0
95TT03,3329,3289,3194,65,17,3112,0,0,37,0,1,57,57,0,2,18,16,1,1,2,0
95TT04,2984,2957,2828,105,19,2702,1,1,38,0,2,89,89,0,3,5,14,0,2,3,0
95TT05,3079,3036,2735,84,20,2628,3,0,42,0,0,259,251,8,5,31,4,0,0,3,0
95TT06,2723,2700,2640,49,15,2576,0,0,38,0,0,22,22,0,1,1,17,0,1,3,0
95TT07,2747,2722,2670,58,7,2603,2,0,14,0,1,37,36,1,8,7,6,1,0,3,0
95TT08,2724,2700,2675,51,7,2617,0,0,16,1,0,8,7,1,3,11,3,0,2,5,0
95TT09,2917,2882,2815,45,16,2754,0,0,48,1,0,18,18,0,0,7,20,1,0,7,0
95TT10,2852,2830,2623,70,17,2533,2,1,42,0,1,164,163,1,2,6,7,0,0,7,0
95TT11,3291,3273,3192,46,9,3132,5,0,51,0,0,30,30,0,5,0,10,0,1,2,0
95TT12,2641,2619,2565,33,9,2523,0,0,19,0,0,35,35,0,1,9,10,0,0,2,0
95TT13,2918,2891,2697,85,33,2574,4,1,22,0,0,172,170,2,5,10,8,0,2,2,0
95TT14,2211,2191,2025,70,18,1931,6,0,30,0,0,136,132,4,3,13,2,2,0,0,0
95TT15,2498,2491,2458,58,14,2384,2,0,21,0,0,12,11,1,1,3,1,0,1,1,0
95TT16,2691,2674,2580,44,14,2519,3,0,33,0,0,61,60,1,1,3,9,0,2,2,0
95UU01,1097,1087,1075,48,10,1015,2,0,6,0,4,2,2,0,6,2,2,0,0,0,0
95UU02,1043,1038,1026,33,15,970,8,0,4,0,0,8,5,3,0,3,2,0,0,0,0
95UU03,879,860,821,61,16,740,4,0,26,0,1,12,12,0,3,8,2,1,0,5,0
95UU04,738,734,721,31,14,674,2,0,7,0,0,6,6,0,0,1,3,0,0,0,0
95UU05,993,986,979,35,3,939,2,0,4,0,0,3,2,1,1,2,4,0,0,0,0
95UU06,1452,1432,1364,94,28,1236,6,0,47,0,1,20,20,0,1,14,5,0,0,0,0
95UU07,813,805,790,31,6,748,5,0,8,0,0,7,6,1,3,2,1,0,1,1,0
95UU08,1205,1200,1147,31,8,1106,2,0,25,0,0,28,25,3,0,0,4,0,0,1,0
95UU09,1690,1667,1632,49,20,1563,0,0,27,1,3,4,3,1,4,7,10,0,0,2,0
95UU10,1216,1207,1166,41,28,1095,1,1,28,0,1,12,12,0,3,0,4,0,0,2,0
95UU11,993,982,965,25,17,920,2,1,13,0,1,3,3,0,0,9,2,0,0,0,0
95UU12,1354,1343,1288,70,30,1188,0,0,22,0,1,32,28,4,4,2,2,1,0,2,0
95UU13,897,886,863,29,15,819,0,0,7,0,4,12,10,2,0,4,5,0,0,2,0
95UU14,1732,1718,1673,77,22,1570,4,0,33,0,1,11,11,0,2,6,4,0,0,2,0
95UU15,948,937,928,40,15,872,1,0,6,0,0,3,3,0,2,6,3,0,0,0,0
95VV01,3211,3173,3076,122,29,2919,6,0,46,0,1,50,45,5,4,6,24,0,1,3,0
95VV02,2192,2127,1898,73,6,1816,3,0,106,0,1,122,122,0,2,53,5,0,1,4,0
95VV03,2579,2547,2414,82,16,2313,2,1,70,0,0,63,61,2,1,14,12,0,1,4,0
95VV04,3138,3112,3032,101,16,2913,2,0,44,0,0,36,33,3,0,7,16,0,2,1,0
95VV05,4506,4442,4130,182,13,3930,4,1,192,0,4,116,113,3,10,14,35,1,0,4,0
95VV06,3482,3463,3285,123,9,3150,3,0,109,0,4,65,65,0,5,4,7,0,0,3,0
95VV07,4393,4335,3966,229,31,3697,9,0,166,1,5,197,194,3,7,15,25,1,4,6,0
95VV08,3088,3066,2717,82,9,2626,0,0,304,0,0,45,44,1,2,8,11,0,0,1,0
95VV09,2665,2638,2300,77,13,2210,0,0,284,0,0,54,53,1,0,0,25,0,0,2,0
95VV10,3155,3108,2693,112,14,2566,1,0,120,0,0,295,290,5,4,34,5,0,2,2,0
95VV11,4458,4388,4054,154,23,3868,9,0,188,0,0,146,137,9,8,33,17,0,6,6,0
95VV12,3195,3169,2910,109,15,2784,2,0,142,0,1,116,112,4,6,5,10,0,1,4,0
95VV13,3473,3448,3326,98,18,3208,2,0,91,0,0,31,29,2,7,5,11,0,0,2,0
95VV14,3352,3291,2733,131,24,2571,4,3,212,1,0,345,336,9,5,17,26,0,9,4,0
95VV15,3098,3040,2700,95,14,2582,9,0,102,0,0,238,228,10,3,41,5,0,6,3,0
95VV16,3110,3082,2751,105,15,2629,2,0,230,0,0,101,94,7,2,6,15,0,0,5,0
95VV17,4356,4294,3764,177,15,3569,3,0,445,0,2,83,82,1,9,7,42,0,0,4,0
95VV18,3687,3649,3384,135,27,3222,0,0,53,1,2,209,204,5,9,19,8,0,0,2,0
95VV19,2983,2957,2772,139,24,2606,3,0,57,0,0,128,127,1,4,6,12,0,0,4,0
95VV20,2990,2970,2878,82,9,2786,1,0,51,0,1,40,38,2,3,5,8,0,0,4,0
95VV21,4037,3985,3825,97,12,3714,2,0,98,0,0,62,60,2,3,8,34,0,2,5,0
95VV22,2836,2819,2588,83,5,2498,2,0,128,0,0,103,97,6,2,4,6,0,1,4,0
95VV23,2893,2829,2605,144,14,2432,15,0,147,0,0,77,75,2,7,19,27,1,3,7,0
95VV24,3067,3011,2655,135,27,2489,4,0,185,0,1,170,164,6,6,22,26,0,1,1,0
95VV25,3770,3721,3399,134,18,3246,1,0,270,0,1,51,50,1,3,7,36,0,2,1,0
95VV26,3583,3562,3427,78,33,3314,2,0,90,0,2,43,42,1,0,6,12,0,0,3,0
95VV27,2284,2251,1928,72,15,1836,4,1,64,0,1,258,254,4,9,13,4,2,3,2,0
95VV28,3530,3474,2962,88,23,2847,4,0,162,0,0,350,339,11,12,28,11,0,3,2,0
95VV29,3366,3350,3256,73,5,3177,0,1,69,0,0,25,25,0,0,4,9,0,0,3,0
95VV30,3003,2950,2578,88,21,2463,5,1,121,0,1,250,248,2,11,21,17,0,3,1,0
95WW01,2814,2633,2523,101,22,2396,4,0,22,0,3,85,78,7,13,159,4,0,1,3,1
95WW02,3851,3801,3760,109,29,3616,6,0,28,0,0,13,11,2,16,14,12,0,4,4,0
95WW03,3638,3602,3541,116,31,3387,7,0,24,1,3,33,31,2,8,13,10,0,1,4,0
95WW04,2866,2835,2765,59,19,2682,5,0,18,0,3,49,47,2,4,15,6,0,1,5,0
95WW05,2772,2685,2615,83,11,2516,2,3,24,0,1,45,44,1,22,47,9,0,1,8,0
95WW06,3147,3115,3063,74,24,2962,3,0,28,0,0,24,22,2,4,14,12,1,0,1,0
95WW07,4255,4201,4153,138,28,3979,8,0,30,0,2,16,11,5,9,23,12,0,3,7,0
95WW08,2559,2524,2464,99,13,2347,5,0,16,0,3,41,40,1,5,14,8,0,0,8,0
95WW09,2534,2506,2457,89,20,2344,4,0,22,0,0,27,25,2,6,11,8,0,2,1,0
95WW10,2946,2899,2845,68,35,2739,3,0,17,0,0,37,37,0,9,21,11,1,2,3,0
95WW11,3078,3031,2956,88,13,2852,3,0,28,2,2,43,42,1,7,21,11,0,3,5,0
95WW12,2409,2385,2342,83,16,2240,3,0,5,0,1,37,37,0,5,12,5,0,0,2,0
95WW13,3674,3636,3596,128,33,3429,6,0,17,0,0,23,19,4,7,16,8,1,2,4,0
95WW14,2262,2243,2210,58,31,2115,5,1,6,1,1,25,25,0,3,4,7,0,1,4,0
95WW15,3316,3229,3133,75,21,3034,3,0,45,0,2,49,46,3,14,55,10,0,1,7,0
95WW16,2965,2915,2798,84,25,2683,6,0,26,0,0,91,89,2,10,25,5,0,2,8,0
95WW17,2266,2251,2204,69,30,2100,5,0,20,0,1,26,24,2,5,2,3,1,0,4,0
95WW18,2237,2188,2113,69,18,2023,3,0,37,0,2,36,35,1,10,23,11,0,1,4,0
95WW19,6225,6082,5935,197,44,5684,10,0,82,0,5,60,45,15,18,93,16,0,3,13,0
95WW20,8338,8200,7963,231,53,7674,5,0,84,0,2,151,144,7,18,87,18,0,2,13,0
95WW21,3543,3431,3350,110,25,3204,7,4,16,0,0,65,62,3,11,86,5,0,0,10,0
95WW22,2985,2948,2912,84,16,2807,5,0,10,0,0,26,20,6,6,17,11,0,0,3,0
95WW23,4894,4523,4184,251,33,3891,9,0,203,0,4,132,104,28,49,256,42,1,6,17,0
95WW24,3494,3453,3316,94,26,3196,0,0,35,0,2,100,100,0,8,19,9,0,4,1,0
95WW25,2071,2034,2001,57,18,1920,6,0,10,0,0,23,19,4,4,25,8,0,0,0,0
95XX01,5294,5187,5065,273,78,4699,15,0,59,0,6,57,55,2,20,48,31,1,1,6,0
95XX02,2652,2617,2525,238,60,2221,6,0,71,0,3,18,18,0,5,12,12,0,1,5,0
95XX03,2721,2676,2609,126,33,2437,13,0,34,0,0,33,31,2,10,16,12,0,1,6,0
95XX04,3682,3631,3564,169,52,3333,10,0,33,0,2,32,30,2,15,16,8,0,3,9,0
95XX05,2627,2546,2464,124,37,2296,7,0,34,0,0,48,47,1,27,32,11,1,1,9,0
95XX06,3778,3714,3623,214,49,3356,4,0,28,0,2,61,56,5,16,27,7,4,3,7,0
95XX07,2845,2780,2701,187,41,2466,7,0,47,0,1,31,27,4,15,15,28,0,1,6,0
95XX08,2590,2534,2445,123,41,2279,2,0,69,0,0,20,16,4,13,22,13,0,0,8,0
95XX09,2817,2780,2683,163,44,2472,4,0,53,0,3,41,37,4,15,4,13,0,1,4,0
95XX10,4894,4803,4705,280,75,4344,5,1,38,0,3,57,55,2,25,29,28,2,1,6,0
95XX11,6263,6154,6036,308,82,5639,7,0,42,0,5,71,71,0,34,32,27,2,2,12,0
95XX12,2540,2471,2353,223,43,2079,8,0,62,0,0,56,44,12,17,19,21,0,6,6,0
95XX13,2770,2694,2610,188,58,2356,7,1,56,0,1,27,22,5,15,31,20,0,3,7,0
95XX14,2477,2399,2301,177,18,2099,7,0,76,0,4,18,17,1,14,28,23,1,2,10,0
95XX15,2449,2419,2366,116,42,2199,9,0,26,0,0,27,23,4,5,10,12,0,0,3,0
95XX16,3005,2947,2874,168,56,2635,14,1,46,0,3,24,21,3,8,26,16,0,2,6,0
95XX17,3022,2907,2586,270,60,2236,14,6,54,0,6,261,255,6,21,56,23,3,1,11,0
95XX18,3012,2894,2733,342,55,2324,12,0,94,0,2,65,56,9,20,46,35,0,3,14,0
