DatasetId,DatasetTitle,StatisticalPopulations,Annotations
"QS204NI","MULTIPLE ETHNIC GROUPS","All households","1. 'Same ethnic group' means within the same ethnic group as defined by the 12-way ethnic classification (White, Chinese, Irish Traveller, Indian, Pakistani, Bangladeshi, Other Asian, Black Caribbean, Black African, Black Other, Mixed, Other).; 2. 'Different ethnic groups within partnerships' includes all households where there are different ethnic groups within partnerships whether or not there are also different ethnic groups between generations."
