GeographyCode,QS406NI0001,QS406NI0002,QS406NI0003,QS406NI0004,QS406NI0005,QS406NI0006,QS406NI0007,QS406NI0008,QS406NI0009,QS406NI0010
95CC12,890,0,9,19,50,153,203,155,142,159
95CC13,817,0,5,15,70,182,165,124,119,137
95CC14,1132,0,7,17,77,345,290,149,112,135
95CC15,1007,2,11,31,71,256,216,146,117,157
95CC16,1076,3,8,47,103,340,230,121,104,120
95CC17,897,3,7,19,61,203,159,139,139,167
95CC18,937,5,10,30,119,217,180,134,113,129
95CC19,981,1,10,23,89,254,196,152,107,149
95CC20,1127,2,11,36,80,375,292,129,77,125
95CC21,1167,1,12,61,101,372,263,133,110,114
95CC22,842,5,8,61,180,322,139,53,29,45
95DD01,836,2,7,13,83,144,212,140,84,151
95DD02,1490,1,5,65,129,426,356,208,179,121
95DD03,1389,1,6,37,78,273,388,231,165,210
95DD04,859,1,23,97,159,289,223,46,11,10
95DD05,685,1,4,53,31,441,119,15,14,7
95DD06,944,0,5,15,20,197,277,187,120,123
95DD07,1412,1,14,84,201,353,278,184,123,174
95DD08,1041,5,73,175,198,220,233,101,21,15
95DD09,929,1,2,10,66,119,152,167,154,258
95DD10,1180,1,16,94,188,364,192,130,103,92
95DD11,955,2,23,124,81,424,182,68,28,23
95DD12,890,0,3,14,52,145,162,145,172,197
95DD13,741,5,7,58,95,175,258,69,32,42
95DD14,1233,2,2,30,71,290,202,192,186,258
95DD15,1174,2,4,40,84,243,209,197,181,214
95DD16,1019,4,1,19,46,160,218,155,165,251
95DD17,1148,1,3,21,55,214,207,199,193,255
95DD18,873,7,25,63,184,289,169,66,40,30
95DD19,1275,0,8,49,115,359,329,156,125,134
95DD20,826,3,17,54,255,313,142,29,6,7
95DD21,891,4,14,56,114,251,221,101,77,53
95DD22,1156,1,17,59,112,250,234,168,123,192
95DD23,881,3,5,6,43,118,170,178,158,200
95DD24,990,0,8,40,46,292,286,151,96,71
95EE01,592,1,4,19,33,146,133,98,79,79
95EE02,790,2,9,34,75,198,191,116,76,89
95EE03,808,1,1,28,86,300,184,98,54,56
95EE04,736,1,3,25,86,253,145,84,68,71
95EE05,577,1,9,17,66,147,85,66,70,116
95EE06,692,1,11,17,60,181,151,103,90,78
95EE07,740,0,10,24,69,235,267,78,34,23
95EE08,711,4,20,43,68,155,147,106,65,103
95EE09,605,0,9,15,44,153,98,88,87,111
95EE10,598,0,2,15,62,155,141,86,68,69
95EE11,551,1,3,10,29,121,79,97,87,124
95EE12,1059,9,17,64,139,390,307,55,45,33
95EE13,718,6,30,81,109,163,119,62,56,92
95EE14,1016,0,6,23,68,278,294,145,89,113
95EE15,606,1,10,17,56,141,121,91,69,100
95EE16,709,2,8,12,47,146,166,112,71,145
95FF01,1740,0,10,21,114,394,362,274,264,301
95FF02,923,0,9,27,77,201,207,135,115,152
95FF03,1169,4,10,50,138,442,304,122,53,46
95FF04,862,0,4,19,57,148,123,130,144,237
95FF05,1119,1,19,48,159,411,222,103,67,89
95FF06,1540,0,11,71,150,424,334,200,183,167
95FF07,1154,4,15,98,193,536,187,75,28,18
95FF08,993,2,17,75,151,286,160,116,78,108
95FF09,1000,6,11,62,133,351,188,85,62,102
95FF10,1216,1,8,34,144,255,203,198,153,220
95FF11,873,0,7,15,65,136,159,154,144,193
95FF12,1018,0,8,30,107,308,169,159,114,123
95FF13,977,0,8,23,75,268,183,126,115,179
95FF14,862,2,5,13,66,107,121,139,127,282
95FF15,1073,2,15,59,164,349,217,116,76,75
95FF16,927,2,30,50,81,200,139,111,135,179
95FF17,857,3,28,106,166,332,117,60,29,16
95GG01,2004,10,66,162,201,693,548,203,95,26
95GG02,2568,8,134,206,959,923,225,74,21,18
95GG03,2667,9,60,210,463,524,626,345,216,214
95GG04,2297,2,123,260,854,742,210,69,24,13
95GG05,2800,2,93,287,669,895,485,233,83,53
95GG06,2381,3,23,74,565,975,533,122,49,37
95GG07,2269,30,107,213,481,916,376,91,32,23
95GG08,2151,5,40,175,455,685,479,165,67,80
95GG09,2604,2,41,162,420,779,641,264,141,154
95GG10,2017,2,74,182,998,566,140,28,15,12
95GG11,2686,12,129,233,922,669,393,153,76,99
95GG12,3429,51,310,662,656,673,462,334,153,128
95GG13,2116,8,64,226,496,587,323,130,110,172
95GG14,1817,0,5,32,107,332,538,337,269,197
95GG15,2544,7,25,126,346,613,635,346,241,205
95GG16,2230,9,92,212,319,444,431,305,250,168
95GG17,2137,7,50,98,340,629,545,258,131,79
95GG18,2143,11,111,224,634,785,269,76,18,15
95GG19,2239,10,101,249,818,849,138,42,19,13
95GG20,2359,23,123,404,783,665,279,63,11,8
95GG21,2262,22,120,354,632,820,225,51,21,17
95GG22,2208,11,75,206,275,636,580,280,94,51
95GG23,1821,1,24,105,129,458,517,254,176,157
95GG24,1945,10,63,112,513,461,419,165,103,99
95GG25,2194,6,43,211,310,801,503,193,86,41
95GG26,1654,4,34,140,278,837,278,49,20,14
95GG27,2467,17,60,297,323,947,509,193,79,42
95GG28,2325,6,43,136,351,959,551,178,47,54
95GG29,2430,7,113,428,605,887,265,89,24,12
95GG30,2083,1,25,109,313,644,594,176,104,117
95GG31,2463,3,39,156,314,927,600,301,79,44
95GG32,2649,8,59,189,473,1044,528,219,80,49
95GG33,2195,7,57,178,294,216,249,272,317,605
95GG34,1999,5,23,164,290,480,532,305,147,53
95GG35,2244,10,86,278,824,731,200,83,17,15
95GG36,2481,1,44,137,263,745,922,254,86,29
95GG37,2687,6,60,222,539,732,523,265,178,162
95GG38,2915,14,109,365,474,505,680,405,181,182
95GG39,3616,46,325,830,1315,722,275,68,20,15
95GG40,1861,11,99,229,614,708,123,45,22,10
95GG41,2173,2,26,74,215,210,472,368,385,421
95GG42,2606,8,47,183,293,402,687,390,269,327
95GG43,2316,7,70,223,564,929,379,92,35,17
95GG44,2705,22,143,402,1059,714,212,100,37,16
95GG45,2129,6,40,167,346,586,380,210,175,219
95GG46,1932,5,37,180,220,884,472,90,30,14
95GG47,2641,29,189,491,489,460,434,344,114,91
95GG48,2051,11,66,171,388,974,342,70,16,13
95GG49,3351,36,168,504,897,686,543,229,121,167
95GG50,2653,6,111,224,1096,831,272,78,17,18
95GG51,2081,7,87,165,773,712,239,56,26,16
95HH01,890,0,12,59,158,222,229,88,48,74
95HH02,1063,0,1,14,37,331,243,154,111,172
95HH03,726,1,8,47,47,153,206,116,78,70
95HH04,1160,0,8,39,48,410,279,153,128,95
95HH05,908,3,5,78,131,429,204,34,14,10
95HH06,1682,2,13,23,130,368,337,260,288,261
95HH07,733,2,23,110,122,250,159,29,21,17
95HH08,1083,3,14,111,82,257,203,115,119,179
95HH09,1423,9,51,293,455,347,154,54,31,29
95HH10,945,1,4,21,68,119,175,163,145,249
95HH11,655,4,7,92,92,340,89,20,6,5
95HH12,626,0,0,16,36,330,145,61,20,18
95HH13,614,1,8,35,64,323,131,34,16,2
95HH14,764,3,8,57,210,306,117,30,17,16
95HH15,1083,0,43,87,170,242,254,129,76,82
95HH16,917,1,7,60,91,193,180,98,106,181
95HH17,928,0,2,19,67,289,229,138,70,114
95II01,1260,2,6,41,149,337,253,174,135,163
95II02,1911,3,35,111,405,312,411,209,184,241
95II03,1304,2,7,27,102,373,355,208,142,88
95II04,1672,4,18,142,100,714,264,199,132,99
95II05,1301,3,18,60,108,412,255,175,136,134
95II06,1285,1,2,48,93,431,307,180,115,108
95II07,991,7,35,98,216,428,141,48,11,7
95II08,1073,4,22,103,141,342,337,80,32,12
95II09,1417,11,20,93,150,467,410,152,62,52
95II10,1144,2,32,71,235,432,250,75,32,15
95II11,1055,0,7,42,50,282,395,131,92,56
95II12,1007,2,3,27,60,196,409,165,90,55
95II13,1253,0,14,98,338,413,245,85,38,22
95II14,1026,0,0,8,28,264,372,162,96,96
95II15,1319,0,5,25,92,338,359,227,165,108
95II16,890,3,8,44,55,333,349,66,24,8
95II17,1190,2,16,63,284,312,322,96,47,48
95II18,1090,7,30,162,273,355,211,34,10,8
95II19,1389,0,8,38,119,323,224,226,206,245
95II20,1211,4,6,59,179,425,291,136,55,56
95II21,1045,8,22,65,115,573,191,42,16,13
95II22,990,1,7,43,81,261,385,116,53,43
95II23,910,1,2,16,63,231,347,141,64,45
95JJ01,892,1,4,26,45,165,185,134,129,203
95JJ02,1074,1,15,60,142,282,219,139,100,116
95JJ03,1023,7,9,85,116,571,159,40,26,10
95JJ04,1279,1,6,48,98,361,290,190,127,158
95JJ05,892,11,82,105,249,235,104,58,29,19
95JJ06,1063,7,62,122,158,432,197,59,10,16
95JJ07,1092,7,16,78,172,522,197,60,20,20
95JJ08,1187,0,7,40,83,278,227,184,146,222
95JJ09,839,0,8,33,78,197,159,108,93,163
95JJ10,1027,1,18,39,74,274,243,142,94,142
95JJ11,1542,0,5,40,115,369,413,261,189,150
95JJ12,1002,1,12,58,97,275,204,121,92,142
95JJ13,1457,0,2,37,45,383,396,219,183,192
95JJ14,849,2,5,19,70,205,137,126,109,176
95JJ15,779,3,8,54,111,161,136,92,89,125
95JJ16,916,5,21,128,173,315,155,53,43,23
95JJ17,824,1,3,12,36,148,168,137,124,195
95JJ18,975,5,44,153,159,217,159,82,58,98
95JJ19,1128,4,5,61,66,183,195,237,199,178
95JJ20,1618,2,3,38,75,516,467,230,157,130
95JJ21,962,2,15,56,110,354,245,96,49,35
95JJ22,1088,1,25,34,62,117,216,200,201,232
95KK01,836,3,8,29,62,198,225,127,89,95
95KK02,722,0,9,19,73,173,168,99,73,108
95KK03,704,3,6,19,41,146,157,123,85,124
95KK04,974,2,15,35,108,359,188,134,72,61
95KK05,803,1,10,23,50,168,184,132,121,114
95KK06,737,1,6,34,87,276,164,88,46,35
95KK07,682,0,4,19,44,111,161,116,95,132
95KK08,967,3,12,35,74,320,194,125,92,112
95KK09,947,1,17,85,138,309,182,82,57,76
95KK10,699,0,5,20,34,126,142,109,118,145
95KK11,982,5,6,39,153,364,186,84,66,79
95KK12,776,1,10,37,79,182,186,104,81,96
95KK13,642,0,6,11,52,112,130,89,85,157
95KK14,703,1,12,14,65,183,133,106,73,116
95KK15,921,3,4,20,42,139,242,158,133,180
95KK16,809,4,12,45,72,227,204,98,71,76
95LL01,1579,2,6,27,62,345,392,261,199,285
95LL02,1367,16,65,139,295,356,208,104,87,97
95LL03,1092,7,34,89,171,427,258,55,23,28
95LL04,1090,1,13,30,107,440,227,145,68,59
95LL05,1454,1,1,20,66,322,271,224,239,310
95LL06,1408,1,9,95,100,462,442,153,70,76
95LL07,1001,2,18,75,117,558,191,27,10,3
95LL08,1326,14,61,152,202,535,199,86,45,32
95LL09,1395,9,64,186,272,535,209,71,32,17
95LL10,1741,2,3,46,96,382,413,280,277,242
95LL11,1424,0,7,26,115,426,222,161,197,270
95LL12,1492,3,10,80,119,658,334,161,80,47
95LL13,1097,3,4,60,69,478,273,139,44,27
95LL14,970,2,10,47,71,394,259,115,40,32
95LL15,1330,6,24,131,158,410,262,140,97,102
95LL16,2282,1,11,78,130,755,481,344,203,279
95LL17,1106,3,10,63,111,422,251,111,55,80
95LL18,1331,0,6,22,54,365,402,198,152,132
95LL19,1904,1,9,40,138,519,379,264,257,297
95LL20,942,3,7,44,72,443,272,68,23,10
95LL21,1662,1,15,126,270,587,342,146,92,83
95LL22,1424,7,19,83,93,731,279,94,63,55
95LL23,973,3,10,60,205,400,191,63,18,23
95LL24,1312,0,7,31,93,342,273,194,166,206
95LL25,1739,1,8,35,111,483,369,251,208,273
95LL26,1490,3,47,90,175,478,309,145,122,121
95MM01,1897,1,14,75,268,795,379,206,87,72
95MM02,1144,1,6,20,71,156,259,179,188,264
95MM03,1155,0,4,31,84,211,269,234,153,169
95MM04,890,6,17,80,76,357,230,76,30,18
95MM05,1062,13,54,164,181,470,102,30,22,26
95MM06,949,4,17,74,93,577,130,34,13,7
95MM07,1201,7,17,85,224,486,182,82,45,73
95MM08,1238,8,34,122,181,351,247,134,82,79
95MM09,1220,3,17,47,85,365,217,167,162,157
95MM10,987,3,19,89,106,523,173,55,11,8
95MM11,855,3,16,59,115,492,141,17,7,5
95MM12,1976,5,36,94,347,806,291,182,113,102
95MM13,2990,9,32,138,428,1036,535,282,279,251
95MM14,1176,12,65,185,212,385,165,62,43,47
95MM15,1570,0,17,59,118,317,334,236,189,300
95MM16,2079,1,20,98,192,601,405,251,225,286
95MM17,1347,1,29,70,153,529,271,175,73,46
95MM18,1766,2,17,65,80,410,470,298,202,222
95MM19,1269,1,11,86,129,508,255,152,82,45
95MM20,1469,5,10,89,210,613,316,137,64,25
95MM21,1254,2,6,23,65,439,311,143,123,142
95MM22,973,2,10,54,41,242,325,148,86,65
95MM23,1074,5,49,118,133,374,242,92,30,31
95MM24,892,1,4,57,77,452,209,57,21,14
95MM25,2188,5,70,136,395,968,264,166,96,88
95MM26,1056,1,4,28,92,382,319,140,59,31
95MM27,1614,24,275,310,256,254,207,141,82,65
95MM28,1095,16,90,165,244,358,140,43,25,14
95MM29,1490,4,60,121,323,485,269,134,31,63
95MM30,903,8,36,102,123,349,165,57,30,33
95NN01,1201,1,9,63,168,371,220,138,118,113
95NN02,836,0,12,16,72,226,188,125,99,98
95NN03,1133,1,34,81,152,325,241,120,86,93
95NN04,1175,7,25,92,180,534,209,62,34,32
95NN05,1075,3,22,99,164,399,219,75,46,48
95NN06,1237,3,25,56,180,397,268,149,86,73
95NN07,1246,12,17,120,119,494,301,99,45,39
95NN08,1196,1,7,45,100,309,239,152,142,201
95NN09,1092,0,3,18,111,257,225,150,145,183
95NN10,1290,9,37,142,159,288,240,164,134,117
95NN11,1297,0,10,25,131,332,258,183,165,193
95NN12,1128,3,24,83,161,347,211,103,99,97
95NN13,1064,3,6,17,73,176,211,205,159,214
95NN14,1205,1,12,31,99,341,271,193,101,156
95NN15,1230,1,21,69,276,480,205,87,50,41
95NN16,1128,0,7,15,72,192,216,201,171,254
95NN17,928,5,6,61,147,322,188,87,61,51
95NN18,1023,0,30,54,72,233,203,156,122,153
95NN19,1336,1,9,47,165,321,246,177,161,209
95NN20,1073,0,7,27,71,240,211,181,125,211
95NN21,1151,2,19,113,106,308,206,151,120,126
95NN22,1003,2,10,33,105,241,206,148,127,131
95NN23,1159,3,14,45,102,315,246,149,121,164
95OO01,809,3,6,23,55,137,187,140,119,139
95OO02,703,1,2,21,47,154,102,112,123,141
95OO03,914,2,10,24,106,224,178,129,103,138
95OO04,877,2,10,32,78,232,197,124,89,113
95OO05,1021,2,41,110,161,421,142,65,35,44
95OO06,941,0,11,37,62,221,193,140,145,132
95OO07,854,1,9,28,62,218,158,130,113,135
95OO08,887,1,8,29,73,174,189,140,119,154
95OO09,744,0,8,16,66,162,181,121,81,109
95OO10,1163,8,11,54,111,361,278,132,107,101
95OO11,956,5,22,64,95,377,216,97,43,37
95OO12,999,1,4,62,56,283,219,157,97,120
95OO13,976,2,5,53,78,353,245,102,65,73
95OO14,866,2,6,37,57,210,158,128,128,140
95OO15,870,3,12,56,94,328,210,68,50,49
95OO16,853,2,21,47,109,204,188,101,84,97
95OO17,978,0,8,23,74,268,211,138,116,140
95OO18,1099,4,46,97,121,276,176,109,99,171
95OO19,1046,1,14,41,83,276,193,137,143,158
95OO20,854,1,10,37,116,273,159,77,68,113
95OO21,904,9,40,91,108,211,170,128,76,71
95OO22,956,2,3,29,55,232,190,155,129,161
95PP01,950,1,6,29,67,162,222,166,117,180
95PP02,933,4,12,29,106,232,189,163,107,91
95PP03,971,1,10,39,116,246,192,135,119,113
95PP04,1081,2,1,24,54,214,268,202,145,171
95PP05,822,1,3,20,73,156,191,123,100,155
95PP06,1554,3,18,81,161,533,327,156,123,152
95PP07,987,2,10,25,86,220,214,147,125,158
95PP08,960,5,8,29,74,199,203,160,131,151
95PP09,757,4,16,72,164,350,103,27,12,9
95PP10,798,0,10,22,47,170,187,131,110,121
95PP11,1040,2,12,41,157,355,184,117,68,104
95PP12,891,3,5,27,72,161,201,174,126,122
95PP13,1060,5,28,69,123,396,184,82,96,77
95PP14,1347,1,13,36,150,275,313,230,156,173
95PP15,1089,3,4,16,87,242,218,187,149,183
95PP16,705,0,3,25,36,145,142,117,107,130
95PP17,1028,8,16,53,119,415,195,84,71,67
95PP18,1093,0,4,22,69,227,283,176,140,172
95PP19,933,1,8,30,93,249,220,129,104,99
95PP20,1379,1,49,135,233,388,254,138,90,91
95PP21,783,0,19,34,65,169,172,115,105,104
95PP22,1010,2,7,59,126,315,202,103,89,107
95PP23,898,1,12,30,81,192,196,149,110,127
95QQ01,707,0,12,47,152,242,175,39,27,13
95QQ02,996,1,7,40,92,215,213,150,116,162
95QQ03,507,0,7,24,80,194,175,19,2,6
95QQ04,692,2,9,42,115,250,165,47,29,33
95QQ05,1127,0,2,19,62,233,279,175,172,185
95QQ06,754,2,5,41,87,260,172,87,55,45
95QQ07,919,5,33,147,222,189,123,85,57,58
95QQ08,698,2,6,71,111,235,237,27,7,2
95QQ09,838,1,15,73,84,258,190,84,56,77
95QQ10,688,4,11,38,60,138,161,106,87,83
95QQ11,776,0,5,26,72,164,168,128,85,128
95QQ12,758,0,3,48,144,155,179,91,62,76
95QQ13,1031,2,5,27,90,250,220,163,121,153
95QQ14,2045,0,9,52,217,553,448,295,224,247
95QQ15,761,3,15,34,161,297,143,58,26,24
95RR01,1502,0,10,30,91,371,318,223,232,227
95RR02,647,2,7,12,62,228,158,64,50,64
95RR03,617,5,17,54,91,298,115,19,9,9
95RR04,752,1,20,48,69,231,174,116,52,41
95RR05,966,0,14,35,110,423,188,80,60,56
95RR06,708,2,6,36,41,188,152,102,89,92
95RR07,859,1,7,22,38,284,208,124,67,108
95RR08,713,0,1,20,38,154,153,130,106,111
95RR09,1381,1,16,43,163,503,270,166,118,101
95RR10,582,2,12,74,110,249,88,30,8,9
95RR11,652,0,3,18,48,186,113,89,75,120
95RR12,606,2,2,29,47,176,133,107,67,43
95RR13,657,3,18,98,98,146,107,72,49,66
95RR14,654,0,4,23,65,145,147,94,87,89
95RR15,802,0,3,18,41,223,180,120,115,102
95SS01,1681,0,6,29,103,348,290,256,224,425
95SS02,1530,0,3,30,45,411,347,265,226,203
95SS03,1189,2,2,15,56,132,156,190,193,443
95SS04,2935,1,54,192,410,1056,579,298,204,141
95SS05,1441,1,19,72,183,388,354,166,116,142
95SS06,1935,7,52,143,400,912,213,115,43,50
95SS07,3406,6,39,181,656,1112,706,406,185,115
95SS08,1670,1,4,35,107,343,337,231,214,398
95SS09,1334,2,12,37,157,211,226,174,177,338
95SS10,1607,3,33,150,272,291,307,247,166,138
95SS11,1863,4,10,44,84,414,401,304,266,336
95SS12,1251,4,13,60,146,346,255,169,142,116
95SS13,1336,7,35,145,325,449,279,57,24,15
95SS14,1246,2,10,87,164,466,237,126,62,92
95SS15,1516,1,24,63,119,259,232,223,233,362
95SS16,1152,13,53,113,124,277,256,175,86,55
95SS17,1749,1,48,120,268,768,314,129,52,49
95SS18,1342,4,37,169,234,514,235,69,41,39
95SS19,1236,3,35,98,261,508,192,57,35,47
95SS20,1096,1,3,28,57,362,334,170,83,58
95SS21,1656,1,5,20,95,391,322,262,236,324
95SS22,1254,2,13,23,95,430,339,162,112,78
95SS23,1532,1,12,39,138,519,224,189,157,253
95SS24,1914,1,27,75,171,372,316,325,284,343
95SS25,1117,2,20,97,255,564,140,18,10,11
95SS26,1314,2,31,79,239,542,212,102,70,37
95SS27,1194,5,40,130,305,310,309,64,15,16
95SS28,1071,3,26,84,129,400,306,87,25,11
95SS29,1031,4,16,143,131,558,137,27,8,7
95SS30,1125,1,6,27,53,207,280,201,155,195
95TT01,838,1,5,22,49,146,188,137,131,159
95TT02,857,1,11,23,67,198,224,104,108,121
95TT03,1175,2,13,39,100,340,288,167,94,132
95TT04,1018,3,18,35,73,256,214,167,130,122
95TT05,1129,3,17,63,123,334,234,117,73,165
95TT06,886,3,8,32,71,198,150,138,129,157
95TT07,874,1,4,14,49,163,179,160,131,173
95TT08,851,1,7,19,54,138,159,139,153,181
95TT09,874,0,8,14,50,139,199,173,147,144
95TT10,1056,1,13,49,156,376,215,121,61,64
95TT11,945,0,6,19,60,139,207,174,146,194
95TT12,898,0,8,23,65,192,229,131,98,152
95TT13,1107,1,12,35,97,516,221,80,83,62
95TT14,830,3,16,42,62,238,219,103,89,58
95TT15,833,1,13,23,74,207,165,118,101,131
95TT16,866,2,5,22,69,185,216,119,120,128
95UU01,384,1,1,24,32,121,68,47,36,54
95UU02,439,0,5,17,55,171,90,33,26,42
95UU03,381,1,12,45,32,78,54,49,39,71
95UU04,350,4,9,44,55,133,43,25,21,16
95UU05,373,0,2,7,49,95,75,39,63,43
95UU06,569,2,1,22,39,144,108,104,76,73
95UU07,307,0,4,8,34,59,69,50,37,46
95UU08,461,5,14,27,46,116,116,58,34,45
95UU09,594,1,3,16,53,156,130,95,72,68
95UU10,420,0,1,20,33,90,114,69,43,50
95UU11,355,3,6,8,30,61,73,56,59,59
95UU12,564,0,6,49,65,177,164,57,24,22
95UU13,333,3,4,15,30,92,65,42,33,49
95UU14,718,6,17,49,66,228,159,83,68,42
95UU15,360,0,5,22,33,87,93,46,32,42
95VV01,1171,0,10,44,141,318,283,159,80,136
95VV02,985,6,52,129,193,401,145,31,15,13
95VV03,996,4,23,52,192,329,200,82,76,38
95VV04,1052,2,11,25,66,232,198,168,138,212
95VV05,1364,3,13,39,80,222,287,251,209,260
95VV06,1153,2,8,40,115,289,277,168,116,138
95VV07,1657,4,30,83,163,576,296,194,131,180
95VV08,1006,1,11,36,95,223,268,156,111,105
95VV09,967,2,11,56,157,290,213,107,67,64
95VV10,1186,6,21,90,152,531,232,92,40,22
95VV11,1484,3,9,33,72,383,342,281,203,158
95VV12,1164,5,21,54,149,400,312,123,64,36
95VV13,1054,0,8,19,45,184,218,178,170,232
95VV14,1287,5,16,112,157,344,217,185,116,135
95VV15,1140,3,12,78,115,457,284,95,57,39
95VV16,1043,2,13,34,78,232,239,154,144,147
95VV17,1410,5,10,54,138,348,285,197,194,179
95VV18,1402,2,22,93,145,453,274,170,117,126
95VV19,1172,1,7,55,125,440,245,134,85,80
95VV20,925,3,9,34,65,172,182,156,129,175
95VV21,1253,5,10,32,85,247,290,192,154,238
95VV22,956,2,15,34,103,234,215,138,114,101
95VV23,1123,4,15,104,119,308,214,123,93,143
95VV24,1258,3,21,113,141,415,185,122,80,178
95VV25,1227,1,14,41,110,254,265,182,177,183
95VV26,1172,3,9,28,122,275,266,209,123,137
95VV27,912,4,29,56,157,375,161,73,40,17
95VV28,1343,10,51,99,149,423,242,146,133,90
95VV29,1071,6,6,20,73,238,244,148,150,186
95VV30,1098,0,11,70,101,195,294,172,114,141
95WW01,1257,3,30,84,167,381,408,83,47,54
95WW02,1533,5,36,104,235,415,240,176,147,175
95WW03,1583,6,21,144,262,547,281,152,78,92
95WW04,1098,0,6,27,47,550,333,81,32,22
95WW05,1157,1,29,74,90,438,293,99,74,59
95WW06,1198,2,6,39,84,233,194,203,190,247
95WW07,1602,1,7,21,73,423,324,315,208,230
95WW08,1037,0,2,35,52,483,325,93,34,13
95WW09,1111,0,15,48,127,465,231,81,61,83
95WW10,1176,0,3,22,62,603,313,70,41,62
95WW11,1106,1,7,27,58,294,304,197,135,83
95WW12,1100,2,17,86,224,404,291,46,16,14
95WW13,1433,2,14,52,150,360,264,203,161,227
95WW14,1043,6,16,110,241,374,231,49,10,6
95WW15,1229,0,7,29,71,443,375,160,86,58
95WW16,1260,7,21,147,169,476,334,66,25,15
95WW17,991,3,12,96,73,465,201,78,43,20
95WW18,1000,0,17,29,95,445,294,81,23,16
95WW19,2204,1,13,69,80,312,448,366,374,541
95WW20,2974,4,27,112,205,649,620,521,385,451
95WW21,1481,4,12,136,222,792,201,56,34,24
95WW22,1228,4,13,91,197,549,174,74,55,71
95WW23,1455,4,12,156,179,323,265,202,126,188
95WW24,1578,3,32,162,308,585,385,70,20,13
95WW25,1137,7,28,162,356,336,169,51,20,8
95XX01,1849,1,2,25,52,402,337,325,316,389
95XX02,1066,2,7,32,111,119,242,186,174,193
95XX03,1057,0,4,5,33,203,285,177,216,134
95XX04,1402,2,3,17,90,405,362,276,152,95
95XX05,1238,5,15,107,249,351,236,153,74,48
95XX06,1598,9,30,188,161,575,267,181,117,70
95XX07,1278,0,37,100,88,235,363,204,138,113
95XX08,1173,3,11,80,152,269,321,163,103,71
95XX09,1255,2,15,121,139,305,319,191,97,66
95XX10,1842,2,9,61,139,896,286,162,145,142
95XX11,2621,3,29,142,567,988,290,259,180,163
95XX12,1002,3,1,26,65,154,156,161,148,288
95XX13,1176,3,7,14,80,173,252,220,174,253
95XX14,955,0,6,12,38,108,212,151,148,280
95XX15,1192,7,18,153,243,425,215,80,32,19
95XX16,1392,1,9,92,177,300,310,206,174,123
95XX17,1425,13,76,165,265,197,254,165,154,136
95XX18,1348,29,42,132,291,300,213,119,103,119
