GeographyCode,QS109NI0001,QS109NI0002,QS109NI0003,QS109NI0004,QS109NI0005,QS109NI0006,QS109NI0007,QS109NI0008,QS109NI0009,QS109NI0010,QS109NI0011,QS109NI0012,QS109NI0013,QS109NI0014,QS109NI0015,QS109NI0016,QS109NI0017
95CC15,1007,141,27,30,84,439,47,95,297,161,41,105,15,266,98,161,7
95CC16,1076,184,38,42,104,423,62,93,268,163,44,100,19,306,158,143,5
95CC17,897,145,30,28,87,380,42,75,263,155,28,111,16,217,78,138,1
95CC18,937,137,43,33,61,367,57,105,205,145,46,82,17,288,138,147,3
95CC19,981,122,23,29,70,431,58,97,276,160,37,109,14,268,124,139,5
95CC20,1127,161,23,42,96,503,81,127,295,223,57,147,19,240,114,124,2
95CC21,1167,192,40,52,100,483,96,127,260,196,52,129,15,296,119,175,2
95CC22,842,121,35,28,58,300,108,72,120,146,61,83,2,275,166,107,2
95DD01,836,65,22,21,22,276,37,68,171,175,26,134,15,320,111,208,1
95DD02,1490,262,39,67,156,639,100,157,382,252,59,178,15,337,147,189,1
95DD03,1389,242,39,83,120,575,86,161,328,199,38,143,18,373,142,229,2
95DD04,859,171,37,22,112,306,81,86,139,150,58,77,15,232,127,100,5
95DD05,685,140,21,21,98,292,63,80,149,132,39,84,9,121,51,67,3
95DD06,944,84,15,27,42,323,27,103,193,214,36,157,21,323,109,213,1
95DD07,1412,191,39,42,110,502,97,119,286,236,53,156,27,483,208,274,1
95DD08,1041,187,39,63,85,358,131,122,105,163,97,62,4,333,218,111,4
95DD09,929,67,9,27,31,419,52,116,251,169,25,120,24,274,78,191,5
95DD10,1180,162,20,43,99,453,92,138,223,190,54,124,12,375,195,177,3
95DD11,955,243,59,42,142,390,81,93,216,147,59,80,8,175,102,71,2
95DD12,890,87,11,18,58,378,42,92,244,173,28,119,26,252,82,169,1
95DD13,741,137,36,30,71,254,79,49,126,132,43,74,15,218,114,102,2
95DD14,1233,124,20,33,71,578,86,140,352,210,37,157,16,321,116,203,2
95DD15,1174,157,29,42,86,550,79,121,350,209,38,144,27,258,93,163,2
95DD16,1019,102,17,27,58,446,47,124,275,218,40,160,18,253,93,156,4
95DD17,1148,160,26,50,84,490,40,108,342,206,33,145,28,292,93,192,7
95DD18,873,144,33,47,64,285,100,89,96,175,60,103,12,269,118,150,1
95DD19,1275,179,26,49,104,576,90,152,334,222,58,154,10,298,123,174,1
95DD20,826,143,50,22,71,311,111,84,116,143,68,69,6,229,101,127,1
95DD21,891,173,31,53,89,314,65,89,160,151,38,93,20,253,108,141,4
95DD22,1156,156,31,44,81,452,79,95,278,219,53,139,27,329,146,181,2
95DD23,881,78,11,31,36,369,39,79,251,167,23,120,24,267,81,183,3
95DD24,990,136,21,31,84,413,49,107,257,209,35,155,19,232,93,137,2
95EE01,592,112,15,25,72,261,30,54,177,83,13,60,10,136,35,100,1
95EE02,790,139,27,33,79,337,51,113,173,143,37,95,11,171,71,97,3
95EE03,808,141,39,25,77,336,67,92,177,135,40,87,8,196,85,109,2
95EE04,736,101,15,36,50,324,52,93,179,108,26,71,11,203,75,126,2
95EE05,577,52,7,19,26,249,37,82,130,111,27,74,10,165,64,99,2
95EE06,692,104,13,18,73,334,27,61,246,81,11,56,14,173,72,99,2
95EE07,740,127,13,28,86,286,53,78,155,93,34,51,8,234,107,124,3
95EE08,711,88,35,24,29,278,65,82,131,128,30,88,10,217,94,122,1
95EE09,605,67,9,21,37,274,25,67,182,104,21,67,16,160,40,116,4
95EE10,598,112,21,26,65,250,27,70,153,96,20,66,10,140,48,91,1
95EE11,551,59,7,21,31,214,13,57,144,122,16,92,14,156,46,107,3
95EE12,1059,251,39,70,142,471,120,133,218,142,63,73,6,195,88,102,5
95EE13,718,88,30,16,42,215,64,50,101,136,48,80,8,279,155,124,0
95EE14,1016,186,30,52,104,435,58,117,260,142,26,101,15,253,99,150,4
95EE15,606,79,13,20,46,245,26,64,155,120,29,81,10,162,61,95,6
95EE16,709,112,14,31,67,321,45,73,203,109,21,74,14,167,52,113,2
95FF01,1740,299,50,101,148,884,129,210,545,230,37,165,28,327,119,201,7
95FF02,923,131,16,38,77,420,61,86,273,144,23,101,20,228,90,135,3
95FF03,1169,300,55,91,154,509,90,127,292,161,35,109,17,199,88,107,4
95FF04,862,83,8,18,57,377,28,104,245,178,23,124,31,224,77,145,2
95FF05,1119,197,49,50,98,442,113,106,223,152,60,81,11,328,145,178,5
95FF06,1540,295,68,88,139,761,131,174,456,187,32,138,17,297,123,168,6
95FF07,1154,269,64,34,171,494,117,138,239,162,71,80,11,229,111,114,4
95FF08,993,111,30,15,66,381,81,94,206,170,56,95,19,331,184,145,2
95FF09,1000,180,50,42,88,419,86,91,242,171,53,103,15,230,111,118,1
95FF10,1216,197,40,53,104,602,79,161,362,183,40,118,25,234,69,161,4
95FF11,873,98,14,20,64,366,37,101,228,180,21,128,31,229,85,141,3
95FF12,1018,178,40,56,82,408,63,104,241,192,40,133,19,240,86,151,3
95FF13,977,129,24,37,68,425,66,108,251,183,39,125,19,240,89,150,1
95FF14,862,46,11,18,17,409,48,103,258,171,22,134,15,236,68,167,1
95FF15,1073,203,31,30,142,376,80,96,200,171,54,102,15,323,170,152,1
95FF16,927,114,26,27,61,388,73,91,224,175,52,113,10,250,104,143,3
95FF17,857,185,54,55,76,291,113,73,105,133,68,61,4,248,143,103,2
95GG01,2004,201,48,42,111,698,154,172,372,366,107,228,31,739,340,387,12
95GG02,2568,679,163,83,433,982,261,206,515,335,154,138,43,572,307,249,16
95GG03,2667,453,156,178,119,1137,329,279,529,401,136,226,39,676,358,315,3
95GG04,2297,574,175,101,298,853,284,188,381,333,178,133,22,537,323,207,7
95GG05,2800,986,261,528,197,1135,425,330,380,309,167,118,24,370,225,141,4
95GG06,2381,485,122,94,269,1001,215,275,511,323,97,203,23,572,289,278,5
95GG07,2269,535,129,94,312,972,276,204,492,302,120,154,28,460,217,225,18
95GG08,2151,504,127,122,255,847,242,203,402,290,113,155,22,510,253,247,10
95GG09,2604,418,101,134,183,1066,270,259,537,429,110,282,37,691,321,364,6
95GG10,2017,721,275,279,167,684,268,191,225,238,113,109,16,374,227,142,5
95GG11,2686,787,298,255,234,1031,411,263,357,316,138,149,29,552,315,234,3
95GG12,3429,1997,471,1347,179,911,392,241,278,268,135,108,25,253,142,102,9
95GG13,2116,370,120,69,181,777,248,170,359,355,112,207,36,614,339,269,6
95GG14,1817,165,33,54,78,753,121,170,462,355,59,243,53,544,227,314,3
95GG15,2544,301,90,112,99,1051,248,256,547,347,96,219,32,845,455,386,4
95GG16,2230,444,137,116,191,961,280,225,456,353,111,188,54,472,248,214,10
95GG17,2137,427,82,70,275,875,196,205,474,326,103,177,46,509,255,245,9
95GG18,2143,586,137,117,332,827,265,201,361,297,123,134,40,433,221,196,16
95GG19,2239,508,157,59,292,719,243,162,314,332,180,135,17,680,424,246,10
95GG20,2359,720,218,214,288,827,317,197,313,284,149,111,24,528,324,199,5
95GG21,2262,518,116,113,289,881,324,199,358,339,146,161,32,524,268,234,22
95GG22,2208,277,67,62,148,831,193,188,450,370,135,197,38,730,388,330,12
95GG23,1821,191,44,77,70,686,118,171,397,347,85,231,31,597,243,351,3
95GG24,1945,323,101,82,140,727,196,187,344,308,111,170,27,587,306,274,7
95GG25,2194,350,71,67,212,882,191,195,496,348,116,188,44,614,290,316,8
95GG26,1654,373,103,55,215,572,158,145,269,228,91,115,22,481,211,268,2
95GG27,2467,486,115,101,270,1107,280,218,609,385,119,209,57,489,172,304,13
95GG28,2325,494,106,82,306,931,204,234,493,363,94,237,32,537,232,302,3
95GG29,2430,802,243,264,295,887,336,198,353,264,124,121,19,477,298,171,8
95GG30,2083,243,58,80,105,849,179,222,448,335,101,209,25,656,294,357,5
95GG31,2463,437,80,84,273,1052,181,244,627,399,102,251,46,575,204,362,9
95GG32,2649,649,147,111,391,1009,232,258,519,346,126,191,29,645,333,299,13
95GG33,2195,345,110,201,34,828,181,164,483,435,91,274,70,587,259,325,3
95GG34,1999,310,86,106,118,793,159,198,436,366,97,222,47,530,253,274,3
95GG35,2244,500,128,79,293,872,367,170,335,354,155,162,37,518,247,254,17
95GG36,2481,417,106,146,165,1042,255,296,491,330,89,215,26,692,390,298,4
95GG37,2687,766,235,416,115,1111,336,315,460,335,113,191,31,475,247,224,4
95GG38,2915,742,240,378,124,1121,336,263,522,390,142,205,43,662,381,280,1
95GG39,3616,1291,400,588,303,1181,542,270,369,440,273,140,27,704,452,233,19
95GG40,1861,472,153,47,272,636,248,141,247,274,151,106,17,479,304,167,8
95GG41,2173,157,51,50,56,846,141,194,511,434,90,301,43,736,323,412,1
95GG42,2606,769,160,534,75,888,233,187,468,357,91,214,52,592,257,329,6
95GG43,2316,586,181,190,215,861,302,247,312,321,101,197,23,548,305,239,4
95GG44,2705,888,275,281,332,1037,442,244,351,316,174,123,19,464,260,193,11
95GG45,2129,356,114,98,144,744,175,174,395,354,117,193,44,675,306,362,7
95GG46,1932,346,59,38,249,818,178,185,455,316,93,183,40,452,155,283,14
95GG47,2641,603,192,152,259,1158,462,232,464,365,189,141,35,515,316,190,9
95GG48,2051,478,54,53,371,888,187,171,530,362,123,197,42,323,114,201,8
95GG49,3351,1907,418,1351,138,812,338,223,251,201,100,83,18,431,278,148,5
95GG50,2653,824,231,311,282,1045,392,282,371,285,151,116,18,499,316,178,5
95GG51,2081,469,164,65,240,725,293,140,292,300,143,144,13,587,343,237,7
95HH01,890,115,27,21,67,332,78,90,164,158,58,88,12,285,129,155,1
95HH02,1063,119,10,30,79,553,64,129,360,196,27,148,21,195,71,120,4
95HH03,726,55,7,15,33,212,43,56,113,167,34,119,14,292,123,167,2
95HH04,1160,105,27,25,53,543,51,169,323,250,34,188,28,262,102,156,4
95HH05,908,236,46,43,147,390,75,117,198,108,45,57,6,174,88,83,3
95HH06,1682,218,35,58,125,950,116,227,607,269,54,185,30,245,97,146,2
95HH07,733,176,64,30,82,274,106,72,96,86,39,43,4,197,104,92,1
95HH08,1083,190,53,75,62,440,107,104,229,181,47,115,19,272,103,165,4
95HH09,1423,278,110,80,88,501,228,113,160,203,101,97,5,441,292,148,1
95HH10,945,97,25,24,48,456,58,97,301,153,25,118,10,239,80,157,2
95HH11,655,147,32,26,89,218,69,58,91,98,38,54,6,192,113,78,1
95HH12,626,97,17,22,58,237,27,84,126,129,28,93,8,163,58,105,0
95HH13,614,190,41,31,118,243,71,68,104,75,28,43,4,106,48,54,4
95HH14,764,127,34,30,63,255,91,65,99,129,56,67,6,253,138,112,3
95HH15,1083,159,39,47,73,458,69,141,248,162,46,101,15,304,180,122,2
95HH16,917,81,25,25,31,363,73,82,208,165,42,95,28,308,146,158,4
95HH17,928,126,22,32,72,430,49,102,279,164,33,115,16,208,78,126,4
95II01,1260,110,31,30,49,503,82,146,275,241,49,179,13,406,145,258,3
95II02,1911,259,82,84,93,911,235,182,494,305,98,176,31,436,226,205,5
95II03,1304,177,39,65,73,703,131,156,416,187,34,130,23,237,81,156,0
95II04,1672,312,80,98,134,806,135,208,463,249,66,169,14,305,120,182,3
95II05,1301,123,24,42,57,572,75,134,363,214,57,135,22,392,199,190,3
95II06,1285,201,30,78,93,605,92,158,355,200,46,128,26,279,116,159,4
95II07,991,174,57,35,82,359,119,78,162,152,58,82,12,306,202,103,1
95II08,1073,170,49,59,62,423,107,109,207,154,58,91,5,326,179,146,1
95II09,1417,183,55,57,71,643,123,173,347,194,48,126,20,397,209,186,2
95II10,1144,198,57,39,102,457,106,126,225,164,63,91,10,325,169,154,2
95II11,1055,116,21,46,49,469,79,150,240,160,41,102,17,310,118,192,0
95II12,1007,90,20,28,42,405,64,95,246,158,30,110,18,354,153,201,0
95II13,1253,212,50,52,110,471,131,122,218,173,60,97,16,397,204,192,1
95II14,1026,100,19,43,38,385,53,96,236,170,44,115,11,371,135,235,1
95II15,1319,168,27,65,76,585,101,144,340,209,34,149,26,357,154,201,2
95II16,890,113,21,32,60,325,54,88,183,142,31,102,9,310,151,159,0
95II17,1190,178,52,52,74,443,131,105,207,178,70,96,12,391,197,192,2
95II18,1090,184,59,47,78,385,125,100,160,134,63,55,16,387,206,179,2
95II19,1389,94,16,24,54,619,65,170,384,286,50,199,37,390,138,250,2
95II20,1211,229,41,96,92,479,142,118,219,167,53,93,21,336,156,178,2
95II21,1045,237,58,37,142,421,117,109,195,145,45,92,8,242,111,128,3
95II22,990,132,33,38,61,364,86,89,189,171,44,112,15,323,152,170,1
95II23,910,107,26,46,35,390,83,101,206,128,27,86,15,285,137,146,2
95JJ01,892,79,13,19,47,399,52,118,229,166,25,119,22,248,77,168,3
95JJ02,1074,150,49,41,60,416,124,114,178,193,57,117,19,315,139,174,2
95JJ03,1023,253,55,25,173,450,127,108,215,187,55,113,19,133,62,69,2
95JJ04,1279,171,35,28,108,502,94,144,264,230,60,150,20,376,151,219,6
95JJ05,892,168,44,50,74,280,96,86,98,139,58,74,7,305,199,103,3
95JJ06,1063,225,53,39,133,456,144,96,216,159,69,76,14,223,120,100,3
95JJ07,1092,252,37,43,172,429,90,118,221,189,72,98,19,222,117,99,6
95JJ08,1187,176,26,93,57,506,96,122,288,187,39,120,28,318,124,189,5
95JJ09,839,50,10,13,27,268,51,83,134,185,41,123,21,336,138,191,7
95JJ10,1027,139,25,20,94,401,51,99,251,158,55,86,17,329,153,167,9
95JJ11,1542,195,44,45,106,651,119,159,373,261,82,157,22,435,173,256,6
95JJ12,1002,188,35,44,109,395,63,102,230,165,33,109,23,254,106,145,3
95JJ13,1457,217,46,55,116,714,104,183,427,257,55,174,28,269,92,173,4
95JJ14,849,79,10,14,55,349,49,95,205,184,30,130,24,237,82,152,3
95JJ15,779,130,39,33,58,257,66,71,120,126,20,100,6,266,102,163,1
95JJ16,916,175,59,66,50,278,114,64,100,150,66,74,10,313,197,114,2
95JJ17,824,79,14,21,44,353,35,78,240,155,24,110,21,237,88,146,3
95JJ18,975,142,56,40,46,362,146,84,132,170,80,79,11,301,182,117,2
95JJ19,1128,282,28,220,34,298,69,63,166,182,46,111,25,366,157,207,2
95JJ20,1618,204,39,57,108,778,149,193,436,261,59,185,17,375,141,231,3
95JJ21,962,169,33,67,69,352,77,97,178,158,53,93,12,283,126,154,3
95JJ22,1088,99,21,32,46,431,50,97,284,219,41,156,22,339,132,205,2
95KK01,836,124,16,27,81,374,46,73,255,134,38,84,12,204,72,127,5
95KK02,722,98,13,24,61,289,42,73,174,140,24,98,18,195,85,107,3
95KK03,704,98,5,31,62,321,31,65,225,111,27,67,17,174,67,105,2
95KK04,974,222,35,41,146,462,67,121,274,138,25,93,20,152,61,90,1
95KK05,803,128,14,32,82,354,39,68,247,135,23,94,18,186,77,104,5
95KK06,737,139,25,31,83,286,63,78,145,139,37,91,11,173,74,99,0
95KK07,682,59,7,19,33,296,44,68,184,117,20,86,11,210,68,135,7
95KK08,967,227,37,64,126,390,63,103,224,130,38,77,15,220,77,137,6
95KK09,947,213,61,60,92,345,80,98,167,132,43,82,7,257,146,108,3
95KK10,699,85,20,22,43,314,27,59,228,110,17,67,26,190,83,104,3
95KK11,982,207,53,39,115,395,78,111,206,142,45,85,12,238,127,107,4
95KK12,776,139,26,37,76,331,58,59,214,132,33,82,17,174,72,96,6
95KK13,642,67,12,15,40,248,41,47,160,127,24,89,14,200,66,132,2
95KK14,703,97,23,19,55,285,40,66,179,142,29,98,15,179,69,104,6
95KK15,921,176,20,38,118,419,51,95,273,140,31,86,23,186,64,118,4
95KK16,809,119,24,36,59,330,55,95,180,143,41,92,10,217,104,113,0
95LL01,1579,223,28,61,134,776,68,175,533,245,52,153,40,335,105,224,6
95LL02,1367,319,73,96,150,513,156,127,230,227,107,103,17,308,180,124,4
95LL03,1092,285,76,54,155,393,122,81,190,139,38,91,10,275,167,108,0
95LL04,1090,215,25,51,139,417,49,109,259,176,48,110,18,282,121,157,4
95LL05,1454,155,21,37,97,700,88,164,448,286,70,190,26,313,118,189,6
95LL06,1408,278,50,58,170,525,115,152,258,205,63,128,14,400,173,221,6
95LL07,1001,194,46,40,108,341,118,66,157,110,52,52,6,356,184,166,6
95LL08,1326,297,49,61,187,603,165,140,298,202,92,97,13,224,124,95,5
95LL09,1395,247,63,47,137,518,177,108,233,225,112,99,14,405,253,143,9
95LL10,1741,237,22,69,146,908,90,217,601,285,51,203,31,311,101,207,3
95LL11,1424,259,35,87,137,668,91,155,422,215,37,153,25,282,90,188,4
95LL12,1492,436,58,72,306,651,104,155,392,213,65,129,19,192,75,109,8
95LL13,1097,220,52,34,134,484,107,113,264,185,66,103,16,208,84,118,6
95LL14,970,124,14,15,95,367,62,100,205,208,45,135,28,271,108,153,10
95LL15,1330,185,46,52,87,465,114,113,238,260,81,166,13,420,216,201,3
95LL16,2282,577,102,171,304,967,146,247,574,326,87,203,36,412,158,250,4
95LL17,1106,169,40,36,93,375,77,104,194,186,52,115,19,376,169,206,1
95LL18,1331,201,28,57,116,482,72,138,272,222,44,161,17,426,146,275,5
95LL19,1904,278,35,86,157,903,125,223,555,296,71,195,30,427,160,262,5
95LL20,942,177,29,43,105,383,85,86,212,148,45,90,13,234,97,135,2
95LL21,1662,359,71,97,191,609,140,125,344,224,75,132,17,470,264,205,1
95LL22,1424,406,69,100,237,597,156,127,314,174,48,110,16,247,100,142,5
95LL23,973,196,37,34,125,320,96,82,142,163,63,91,9,294,159,131,4
95LL24,1312,260,39,70,151,506,76,118,312,254,35,179,40,292,101,184,7
95LL25,1739,342,73,107,162,743,113,187,443,265,51,186,28,389,148,238,3
95LL26,1490,283,89,76,118,695,186,167,342,250,87,144,19,262,122,138,2
95MM01,1897,419,77,106,236,852,199,230,423,301,76,193,32,325,124,192,9
95MM02,1144,75,14,19,42,440,58,104,278,288,47,210,31,341,126,208,7
95MM03,1155,169,30,40,99,541,72,111,358,171,40,110,21,274,96,174,4
95MM04,890,115,33,18,64,308,82,78,148,182,61,101,20,285,126,156,3
95MM05,1062,178,46,18,114,434,136,91,207,201,98,80,23,249,146,94,9
95MM06,949,191,36,19,136,392,80,86,226,146,50,68,28,220,80,132,8
95MM07,1201,204,49,29,126,437,131,109,197,209,86,104,19,351,194,154,3
95MM08,1238,175,39,34,102,478,124,109,245,210,70,118,22,375,196,172,7
95MM09,1220,159,24,37,98,549,72,107,370,233,72,136,25,279,99,171,9
95MM10,987,193,29,17,147,479,96,94,289,177,60,102,15,138,55,79,4
95MM11,855,152,20,16,116,398,93,87,218,126,43,63,20,179,61,114,4
95MM12,1976,476,95,48,333,1023,149,214,660,283,73,156,54,194,64,123,7
95MM13,2990,574,80,74,420,1528,201,237,1090,471,130,279,62,417,156,248,13
95MM14,1176,249,75,53,121,419,157,83,179,170,82,77,11,338,203,135,0
95MM15,1570,179,32,33,114,779,112,161,506,278,69,178,31,334,140,193,1
95MM16,2079,492,96,123,273,997,182,191,624,285,76,169,40,305,114,182,9
95MM17,1347,190,47,31,112,616,107,141,368,277,71,171,35,264,89,167,8
95MM18,1766,356,83,74,199,888,137,190,561,250,46,172,32,272,93,172,7
95MM19,1269,263,76,65,122,512,150,128,234,257,67,168,22,237,96,141,0
95MM20,1469,201,42,41,118,546,129,146,271,224,69,141,14,498,240,255,3
95MM21,1254,180,41,37,102,561,82,146,333,232,43,164,25,281,101,179,1
95MM22,973,90,20,17,53,297,52,70,175,206,50,127,29,380,153,222,5
95MM23,1074,283,71,123,89,396,150,96,150,165,60,89,16,230,98,127,5
95MM24,892,141,14,21,106,382,67,73,242,138,33,88,17,231,73,149,9
95MM25,2188,587,89,62,436,1068,198,189,681,310,76,175,59,223,91,124,8
95MM26,1056,153,19,28,106,506,69,145,292,232,52,141,39,165,56,105,4
95MM27,1614,471,209,163,99,584,304,131,149,246,127,100,19,313,168,142,3
95MM28,1095,223,107,48,68,485,195,101,189,171,91,65,15,216,132,81,3
95MM29,1490,422,137,100,185,637,212,135,290,187,80,92,15,244,121,121,2
95MM30,903,118,29,24,65,380,129,78,173,142,45,81,16,263,148,111,4
95NN01,1201,204,51,30,123,450,93,107,250,242,78,137,27,305,117,183,5
95NN02,836,86,20,16,50,336,50,79,207,175,36,124,15,239,88,149,2
95NN03,1133,177,40,43,94,480,94,121,265,170,43,115,12,306,148,157,1
95NN04,1175,367,76,65,226,439,117,104,218,137,55,68,14,232,115,115,2
95NN05,1075,233,65,48,120,415,109,92,214,171,71,84,16,256,126,127,3
95NN06,1237,245,51,37,157,544,92,125,327,193,59,115,19,255,123,127,5
95NN07,1246,280,65,42,173,515,94,116,305,197,54,127,16,254,141,111,2
95NN08,1196,141,22,39,80,516,66,133,317,236,49,156,31,303,116,187,0
95NN09,1092,116,22,29,65,470,54,123,293,222,38,156,28,284,108,173,3
95NN10,1290,135,28,44,63,504,97,115,292,240,73,146,21,411,208,200,3
95NN11,1297,194,26,60,108,621,64,150,407,195,26,137,32,287,111,171,5
95NN12,1128,215,50,61,104,452,108,90,254,180,58,107,15,281,114,163,4
95NN13,1064,102,15,30,57,457,36,115,306,211,29,157,25,294,117,174,3
95NN14,1205,219,35,49,135,509,82,109,318,201,58,120,23,276,116,157,3
95NN15,1230,221,59,37,125,485,104,131,250,188,61,104,23,336,169,164,3
95NN16,1128,89,8,23,58,481,45,106,330,235,36,161,38,323,112,208,3
95NN17,928,146,39,25,82,351,85,80,186,187,56,113,18,244,119,119,6
95NN18,1023,159,53,28,78,403,86,101,216,202,46,129,27,259,110,146,3
95NN19,1336,177,52,55,70,561,65,142,354,225,56,144,25,373,158,213,2
95NN20,1073,119,22,20,77,467,65,124,278,196,34,139,23,291,127,160,4
95NN21,1151,133,23,29,81,399,105,82,212,232,74,126,32,387,202,182,3
95NN22,1003,119,24,35,60,381,61,70,250,208,44,138,26,295,120,173,2
95NN23,1159,179,45,34,100,488,78,96,314,219,56,130,33,273,92,179,2
95OO01,809,117,14,31,72,346,48,59,239,144,21,100,23,202,84,116,2
95OO02,703,92,14,30,48,294,37,83,174,131,23,82,26,186,75,105,6
95OO03,914,166,24,36,106,368,46,86,236,141,31,89,21,239,105,130,4
95OO04,877,128,15,30,83,381,59,69,253,138,31,92,15,230,111,118,1
95OO05,1021,292,51,64,177,399,101,105,193,156,62,73,21,174,71,102,1
95OO06,941,152,24,38,90,415,51,99,265,157,32,104,21,217,71,141,5
95OO07,854,129,19,37,73,351,55,74,222,148,31,102,15,226,97,127,2
95OO08,887,99,16,30,53,413,38,94,281,142,31,95,16,233,94,137,2
95OO09,744,109,20,25,64,279,39,51,189,146,33,87,26,210,89,119,2
95OO10,1163,257,31,50,176,518,85,112,321,159,37,106,16,229,85,136,8
95OO11,956,226,61,31,134,399,94,82,223,149,52,78,19,182,81,97,4
95OO12,999,186,28,37,121,449,71,97,281,151,38,102,11,213,79,131,3
95OO13,976,208,29,64,115,433,66,125,242,139,36,91,12,196,100,94,2
95OO14,866,111,15,35,61,390,51,74,265,150,26,107,17,215,90,122,3
95OO15,870,202,26,31,145,342,75,75,192,131,40,75,16,195,90,101,4
95OO16,853,124,24,37,63,329,60,96,173,139,39,89,11,261,126,133,2
