GeographyCode,QS215NI0001,QS215NI0002,QS215NI0003,QS215NI0004,QS215NI0005,QS215NI0006,QS215NI0007,QS215NI0008,QS215NI0009,QS215NI0010
95YY02,2213,69,10,9,1,1,0,20,2,2101
95YY03,3003,127,10,8,0,4,0,18,0,2836
95YY04,3316,44,4,4,0,1,0,20,0,3243
95YY05,1634,57,2,10,0,6,1,12,2,1544
95YY06,2282,44,2,5,0,1,0,7,0,2223
95YY07,2774,81,9,12,0,2,0,11,1,2658
95YY08,2136,90,7,9,2,5,0,7,0,2016
95YY09,2249,147,11,18,1,12,1,11,0,2048
95YY10,2090,135,9,18,0,4,1,11,0,1912
95YY11,1971,49,5,5,0,2,0,8,0,1902
95YY12,2711,131,12,10,1,18,0,36,4,2499
95YY13,2692,72,5,8,1,2,0,10,0,2594
95YY14,2966,61,3,8,0,2,1,11,1,2879
95YY15,1898,43,1,6,1,2,0,16,1,1828
95YY16,2304,96,12,12,0,2,0,15,0,2167
95YY17,2243,57,2,11,1,0,2,9,1,2160
95YY18,2256,73,4,2,0,3,0,5,1,2168
95YY19,1438,45,10,6,0,2,0,8,1,1366
95YY20,2238,35,2,2,0,0,0,2,0,2197
95YY21,2317,74,6,9,0,5,1,12,1,2209
95ZZ01,2660,191,15,13,1,9,1,33,1,2396
95ZZ02,1762,47,2,4,0,3,0,6,0,1700
95ZZ03,2027,62,5,14,0,4,1,24,0,1917
95ZZ04,2563,155,17,29,2,11,0,32,3,2314
95ZZ05,2100,149,18,11,1,28,0,33,2,1858
95ZZ06,1649,40,1,0,0,2,0,8,0,1598
95ZZ07,2670,97,5,14,1,2,7,20,1,2523
95ZZ08,2475,59,3,12,0,0,1,17,1,2382
95ZZ09,2185,124,12,26,0,14,0,23,0,1986
95ZZ10,3030,78,8,10,0,4,0,29,0,2901
95ZZ11,2136,111,14,12,0,8,0,17,0,1974
95ZZ12,2103,89,9,8,0,3,1,15,1,1977
95ZZ13,2417,285,46,16,0,27,1,44,0,1998
95ZZ14,3106,56,4,9,0,1,3,11,2,3020
95ZZ15,2201,112,13,16,0,11,2,20,0,2027
95ZZ16,3125,74,6,5,0,3,0,29,1,3007
