GeographyCode,QS602NI0001,QS602NI0002,QS602NI0003,QS602NI0004,QS602NI0005,QS602NI0006,QS602NI0007,QS602NI0008,QS602NI0009,QS602NI0010,QS602NI0011,QS602NI0012,QS602NI0013,QS602NI0014,QS602NI0015,QS602NI0016
95PP13,917,611,88,382,1,28,13,51,47,1,306,141,2,34,80,49
95PP14,1163,854,102,478,5,57,32,128,50,2,309,196,0,30,61,22
95PP15,984,796,96,486,2,60,27,100,20,5,188,119,0,17,37,15
95PP16,617,459,54,276,3,35,13,64,10,4,158,125,2,5,18,8
95PP17,899,612,94,358,2,40,12,47,51,8,287,132,9,37,76,33
95PP18,969,757,74,449,6,53,19,136,20,0,212,121,3,29,44,15
95PP19,824,543,79,271,4,29,15,91,48,6,281,114,2,29,91,45
95PP20,1227,886,138,557,4,46,20,67,47,7,341,196,8,33,76,28
95PP21,670,480,62,232,2,36,22,99,26,1,190,97,2,26,43,22
95PP22,862,620,94,395,3,37,14,51,21,5,242,152,4,27,39,20
95PP23,787,598,65,296,3,58,19,118,35,4,189,112,5,22,31,19
95QQ01,598,355,57,222,0,16,6,12,41,1,243,138,1,25,62,17
95QQ02,914,733,81,483,1,45,16,83,18,6,181,139,3,7,26,6
95QQ03,439,275,72,166,0,1,2,6,25,3,164,78,1,21,38,26
95QQ04,623,422,94,261,1,11,9,16,29,1,201,104,1,30,49,17
95QQ05,969,746,65,527,3,44,32,57,16,2,223,179,1,9,25,9
95QQ06,673,448,61,250,2,27,14,60,32,2,225,135,1,24,46,19
95QQ07,746,463,71,288,0,19,8,31,42,4,283,159,3,19,80,22
95QQ08,568,331,62,233,1,0,2,13,17,3,237,139,1,16,69,12
95QQ09,647,412,54,267,1,23,12,27,26,2,235,170,4,9,41,11
95QQ10,592,468,47,260,3,34,7,103,14,0,124,78,1,9,22,14
95QQ11,673,528,42,338,0,33,16,80,18,1,145,104,1,8,22,10
95QQ12,639,455,69,307,1,16,7,20,31,4,184,120,2,12,40,10
95QQ13,923,711,84,444,5,44,22,91,21,0,212,159,0,17,26,10
95QQ14,1908,1619,157,1163,9,89,19,135,37,10,289,164,3,39,64,19
95QQ15,634,422,60,285,1,11,7,21,33,4,212,133,1,19,35,24
95RR01,1405,1104,136,696,5,69,19,110,62,7,301,145,11,44,74,27
95RR02,580,398,44,238,1,28,10,46,27,4,182,102,1,14,43,22
95RR03,558,305,68,141,0,7,7,14,63,5,253,67,8,29,106,43
95RR04,646,408,65,189,2,17,9,60,59,7,238,95,9,33,68,33
95RR05,883,568,101,346,2,13,16,42,44,4,315,132,7,49,80,47
95RR06,636,426,44,189,0,38,13,106,35,1,210,96,2,27,60,25
95RR07,787,589,75,340,7,38,14,80,33,2,198,119,1,21,43,14
95RR08,636,475,42,257,2,42,11,90,28,3,161,86,2,12,42,19
95RR09,1311,1004,122,634,5,47,14,89,87,6,307,122,6,42,96,41
95RR10,521,276,54,138,0,2,4,15,59,4,245,95,1,38,76,35
95RR11,577,413,48,237,2,32,15,58,18,3,164,95,1,9,44,15
95RR12,522,340,53,216,1,12,10,22,25,1,182,130,0,16,26,10
95RR13,512,299,51,170,2,15,5,17,38,1,213,101,0,16,75,21
95RR14,598,421,40,219,2,34,10,82,32,2,177,91,7,23,38,18
95RR15,720,534,68,243,1,43,16,119,41,3,186,81,3,35,45,22
95SS01,1509,1272,109,854,7,103,31,148,17,3,237,176,1,19,26,15
95SS02,1360,1050,139,734,2,52,21,76,22,4,310,230,2,36,27,15
95SS03,1033,830,65,439,6,122,26,158,12,2,203,179,0,5,14,5
95SS04,2761,2264,266,1645,6,83,30,133,82,19,497,255,9,56,144,33
95SS05,1213,937,105,643,2,46,25,76,39,1,276,190,5,25,36,20
95SS06,1873,926,279,362,0,21,28,56,160,20,947,131,23,272,390,131
95SS07,3177,2485,425,1632,11,70,56,158,114,19,692,268,19,132,204,69
95SS08,1476,1189,108,744,6,89,36,175,25,6,287,209,3,19,40,16
95SS09,1141,933,78,565,2,127,34,106,18,3,208,167,4,14,18,5
95SS10,1452,1185,136,828,10,64,25,73,40,9,267,165,6,26,59,11
95SS11,1698,1435,138,922,3,90,32,198,45,7,263,169,3,21,52,18
95SS12,1028,773,101,547,2,31,16,59,15,2,255,199,4,10,29,13
95SS13,1154,811,113,560,2,10,13,44,61,8,343,177,11,37,84,34
95SS14,1088,738,119,479,5,25,8,55,45,2,350,202,3,27,84,34
95SS15,1252,969,91,601,1,120,37,96,17,6,283,239,1,10,25,8
95SS16,1087,639,115,387,3,20,17,43,49,5,448,173,6,57,181,31
95SS17,1600,1198,160,845,4,37,16,91,39,6,402,238,2,36,102,24
95SS18,1093,742,137,494,1,17,18,31,40,4,351,185,6,41,94,25
95SS19,1079,820,91,574,1,24,15,64,47,4,259,156,3,32,52,16
95SS20,904,626,100,431,5,18,11,52,8,1,278,248,0,9,15,6
95SS21,1516,1280,105,879,1,104,38,131,17,5,236,181,3,12,31,9
95SS22,1074,840,104,630,2,23,8,57,15,1,234,181,2,10,26,15
95SS23,1367,1075,93,722,4,86,23,104,37,6,292,209,3,15,45,20
95SS24,1709,1420,128,1026,2,67,19,138,32,8,289,207,5,25,37,15
95SS25,1002,623,144,347,1,2,22,23,75,9,379,155,8,71,116,29
95SS26,1257,786,224,396,7,14,26,31,76,12,471,146,1,108,170,46
95SS27,988,682,115,462,0,9,14,35,41,6,306,189,5,21,71,20
95SS28,904,606,109,409,3,7,10,29,35,4,298,151,4,34,86,23
95SS29,938,502,134,234,2,12,4,38,72,6,436,159,6,68,159,44
95SS30,947,710,66,514,2,46,16,54,7,5,237,217,0,7,8,5
95TT01,734,587,48,327,2,55,23,112,17,3,147,94,2,12,25,14
95TT02,755,575,59,315,0,59,14,93,30,5,180,88,4,23,44,21
95TT03,1055,791,84,511,4,43,20,95,32,2,264,144,4,25,59,32
95TT04,896,673,62,390,0,46,15,125,35,0,223,108,3,26,67,19
95TT05,1013,711,104,425,1,55,9,73,41,3,302,137,4,44,90,27
95TT06,772,586,47,349,3,42,20,103,19,3,186,109,0,11,52,14
95TT07,757,622,48,370,3,62,15,104,16,4,135,83,2,9,26,15
95TT08,740,613,48,338,1,46,29,136,14,1,127,76,1,11,31,8
95TT09,742,584,65,300,3,50,22,123,19,2,158,101,0,14,31,12
95TT10,951,660,96,388,3,33,11,71,53,5,291,128,3,37,78,45
95TT11,832,665,70,341,2,71,16,146,19,0,167,102,0,11,43,11
95TT12,769,586,57,361,1,46,15,96,8,2,183,116,1,11,36,19
95TT13,1002,716,119,447,1,29,7,53,53,7,286,120,5,38,88,35
95TT14,726,501,72,320,2,21,6,46,26,8,225,118,1,20,63,23
95TT15,722,530,49,311,1,38,12,96,20,3,192,106,3,24,44,15
95TT16,773,576,44,313,4,47,14,123,28,3,197,117,5,19,40,16
95UU01,350,247,31,118,3,20,2,52,21,0,103,53,1,16,18,15
95UU02,375,253,46,126,1,17,10,32,20,1,122,74,0,11,27,10
95UU03,303,198,18,89,2,21,9,40,18,1,105,76,2,4,17,6
95UU04,299,181,28,93,0,8,6,16,29,1,118,58,1,15,27,17
95UU05,315,230,17,122,0,18,7,50,14,2,85,49,2,7,21,6
95UU06,497,343,50,204,3,25,10,30,20,1,154,94,3,15,34,8
95UU07,263,199,17,92,3,15,10,54,8,0,64,44,0,5,14,1
95UU08,391,256,29,142,2,19,12,29,22,1,135,76,0,15,30,14
95UU09,526,382,54,195,0,32,10,66,23,2,144,83,4,11,33,13
95UU10,356,254,37,126,2,16,9,53,11,0,102,62,2,8,20,10
95UU11,293,219,23,96,0,13,5,72,8,2,74,48,0,7,10,9
95UU12,484,319,62,164,1,15,6,38,30,3,165,82,3,18,44,18
95UU13,293,202,24,84,0,15,13,55,10,1,91,49,0,4,24,14
95UU14,664,423,70,218,2,13,11,57,51,1,241,115,5,29,77,15
95UU15,312,225,23,107,1,12,9,57,16,0,87,49,1,8,19,10
95VV01,1009,724,82,386,0,53,18,137,42,6,285,169,1,24,60,31
95VV02,832,438,82,256,0,9,8,28,52,3,394,148,6,42,153,45
95VV03,864,526,85,292,2,29,10,51,52,5,338,144,5,53,100,36
95VV04,912,710,60,346,2,78,12,171,37,4,202,110,2,16,59,15
95VV05,1258,1022,100,599,2,100,33,137,47,4,236,133,3,32,48,20
95VV06,1038,723,100,379,3,64,28,88,55,6,315,133,2,44,95,41
95VV07,1499,1062,159,607,3,72,29,110,75,7,437,187,6,48,142,54
95VV08,890,590,106,238,4,46,23,96,77,0,300,108,9,55,94,34
95VV09,860,504,93,212,1,32,12,64,84,6,356,118,2,41,143,52
95VV10,1085,681,131,407,3,17,12,26,78,7,404,137,4,60,154,49
95VV11,1351,1060,129,670,2,62,30,115,43,9,291,151,5,38,73,24
95VV12,1051,698,116,419,4,32,15,56,53,3,353,145,10,61,105,32
95VV13,944,758,75,386,3,68,35,164,24,3,186,111,1,15,48,11
95VV14,1138,802,96,501,2,50,19,70,56,8,336,161,5,37,102,31
95VV15,1027,683,113,414,3,17,16,54,58,8,344,133,8,51,122,30
95VV16,926,658,96,350,2,59,30,79,37,5,268,137,3,32,70,26
95VV17,1272,930,156,478,10,72,29,118,56,11,342,152,7,46,104,33
95VV18,1208,853,113,474,4,77,12,119,49,5,355,180,5,36,102,32
95VV19,1014,678,107,359,2,40,10,102,51,7,336,154,4,45,95,38
95VV20,802,620,67,260,4,76,20,166,25,2,182,88,1,20,48,25
95VV21,1138,929,96,486,7,89,35,176,37,3,209,105,4,20,56,24
95VV22,837,602,97,274,4,42,31,121,32,1,235,96,4,30,78,27
95VV23,962,681,91,355,11,59,25,94,43,3,281,141,4,33,66,37
95VV24,1061,696,95,377,3,65,20,79,55,2,365,193,5,34,106,27
95VV25,1086,760,118,391,3,64,25,96,58,5,326,126,5,43,111,41
95VV26,1060,790,92,385,5,85,22,149,50,2,270,116,5,56,66,27
95VV27,804,506,82,305,3,13,13,24,61,5,298,140,3,33,96,26
95VV28,1200,832,115,525,3,52,12,57,64,4,368,176,4,51,110,27
95VV29,951,765,82,389,6,63,22,163,34,6,186,106,1,19,42,18
95VV30,974,718,106,458,1,44,23,54,23,9,256,145,3,19,62,27
95WW01,1015,740,99,513,1,14,12,40,51,10,275,152,4,33,69,17
95WW02,1337,986,158,685,1,27,7,55,46,7,351,208,3,47,65,28
95WW03,1347,1052,124,782,3,28,15,58,38,4,295,181,4,30,64,16
95WW04,1014,750,98,573,2,8,12,33,21,3,264,188,3,25,40,8
95WW05,971,725,110,511,0,26,15,47,14,2,246,170,3,17,37,19
95WW06,1065,873,57,585,5,75,24,114,11,2,192,153,2,10,18,9
95WW07,1398,1139,110,821,5,75,25,85,15,3,259,204,2,17,25,11
95WW08,877,635,94,454,2,17,8,46,13,1,242,187,0,12,29,14
95WW09,928,580,80,393,4,13,16,35,35,4,348,225,1,32,63,27
95WW10,1012,720,90,538,2,8,9,47,18,8,292,170,7,29,67,19
95WW11,969,774,95,532,1,41,20,67,13,5,195,148,5,14,22,6
95WW12,932,579,128,356,2,8,3,29,48,5,353,152,3,45,125,28
95WW13,1287,1068,111,741,4,54,19,115,20,4,219,161,2,12,32,12
95WW14,885,538,111,335,2,5,10,21,50,4,347,119,5,62,128,33
95WW15,1104,883,146,607,0,24,14,62,27,3,221,163,3,17,30,8
95WW16,1056,792,137,554,2,9,10,38,37,5,264,151,2,27,73,11
95WW17,848,575,99,385,2,17,9,37,22,4,273,186,0,23,47,17
95WW18,788,570,81,404,3,14,9,40,18,1,218,162,0,14,31,11
95WW19,1971,1636,150,1207,8,88,32,112,26,13,335,270,2,12,40,11
95WW20,2835,2514,248,1855,9,127,50,181,34,10,321,207,5,20,64,25
95WW21,1363,990,180,650,2,14,11,50,74,9,373,175,4,51,104,39
95WW22,1122,795,143,533,1,15,16,39,41,7,327,178,3,43,82,21
95WW23,1233,946,113,677,2,43,16,49,31,15,287,180,11,27,52,17
95WW24,1370,913,172,579,1,16,14,32,89,10,457,198,6,67,140,46
95WW25,929,564,87,373,2,11,14,16,58,3,365,181,5,46,111,22
95XX01,1761,1476,162,1078,6,55,35,121,17,2,285,228,5,23,27,2
95XX02,887,705,74,415,4,66,31,97,16,2,182,155,0,6,15,6
95XX03,940,713,103,475,1,32,25,60,14,3,227,201,3,9,12,2
95XX04,1289,1039,129,764,2,22,20,73,25,4,250,195,2,18,21,14
95XX05,986,676,107,429,1,24,27,47,39,2,310,236,2,15,46,11
95XX06,1449,1071,198,689,1,25,26,60,65,7,378,230,13,35,75,25
95XX07,955,685,86,461,1,26,33,57,19,2,270,232,3,8,20,7
95XX08,893,643,99,436,1,30,17,45,14,1,250,216,3,5,18,8
95XX09,951,671,82,459,4,28,17,59,18,4,280,223,4,8,29,16
95XX10,1748,1398,203,953,7,41,29,101,59,5,350,178,7,51,87,27
95XX11,2461,1967,259,1364,1,68,41,139,85,10,494,225,10,60,159,40
95XX12,840,601,52,338,2,91,18,81,13,6,239,206,2,4,16,11
95XX13,946,665,66,411,5,63,30,81,8,1,281,250,1,10,13,7
95XX14,804,597,51,356,7,91,25,58,7,2,207,186,1,6,5,9
95XX15,1053,678,118,417,1,10,15,45,66,6,375,202,2,30,113,28
95XX16,1133,744,95,468,3,45,27,83,20,3,389,333,1,5,36,14
95XX17,1294,961,82,646,2,32,28,75,82,14,333,191,9,22,83,28
95XX18,1096,838,90,570,6,43,16,74,30,9,258,165,1,23,60,9
95XX19,936,693,65,420,3,64,30,83,25,3,243,181,4,15,35,8
95XX20,1171,888,116,647,2,14,27,41,39,2,283,134,2,32,85,30
95XX21,927,631,76,380,5,71,22,57,17,3,296,247,2,5,31,11
95XX22,875,649,86,469,0,9,14,34,32,5,226,177,1,9,29,10
95XX23,1307,1033,138,738,1,12,16,65,57,6,274,140,9,22,74,29
95XX24,981,690,96,476,3,18,19,65,12,1,291,248,0,13,25,5
95XX25,926,644,109,399,2,13,7,48,61,5,282,160,3,28,77,14
95YY01,746,557,59,291,3,61,10,106,26,1,189,92,0,14,70,13
95YY02,756,481,71,313,0,16,7,38,31,5,275,118,4,30,100,23
95YY03,893,716,53,376,4,84,25,150,21,3,177,98,2,15,51,11
95YY04,1167,837,112,547,4,38,15,68,48,5,330,161,7,36,102,24
95YY05,608,399,61,242,1,38,7,23,25,2,209,123,1,14,57,14
95YY06,742,489,57,247,3,37,16,86,40,3,253,94,3,24,102,30
95YY07,817,565,57,309,2,48,16,111,22,0,252,123,1,23,74,31
95YY08,700,496,52,252,1,43,21,89,37,1,204,94,3,19,69,19
95YY09,873,588,95,374,0,24,17,43,33,2,285,145,1,12,102,25
95YY10,607,474,38,247,5,61,13,97,13,0,133,92,1,7,25,8
95YY11,705,453,65,232,1,46,7,59,41,2,252,100,5,30,86,31
95YY12,841,664,64,382,2,68,16,105,26,1,177,96,2,22,36,21
95YY13,1042,644,101,409,0,18,18,52,42,4,398,164,6,49,137,42
95YY14,1074,779,101,476,3,51,12,76,55,5,295,113,2,54,95,31
95YY15,806,456,104,236,1,12,13,24,61,5,350,126,4,57,129,34
95YY16,701,533,51,266,3,60,24,113,14,2,168,93,1,16,47,11
95YY17,650,489,47,224,4,48,13,126,26,1,161,69,3,14,51,24
95YY18,656,480,37,228,1,50,18,114,26,6,176,78,0,27,47,24
95YY19,573,365,51,221,2,13,14,36,25,3,208,94,1,15,78,20
95YY20,623,457,47,206,3,49,20,102,29,1,166,82,1,20,46,17
95YY21,681,546,45,303,3,48,17,111,18,1,135,70,1,16,32,16
95ZZ01,881,641,73,364,4,45,18,83,47,7,240,134,1,30,53,22
95ZZ02,656,341,89,166,1,4,7,13,57,4,315,98,8,65,113,31
95ZZ03,745,390,66,187,3,28,5,38,60,3,355,141,7,41,134,32
95ZZ04,797,579,90,268,4,58,19,111,27,2,218,120,4,22,51,21
95ZZ05,661,462,60,225,2,36,12,91,32,4,199,86,1,33,57,22
95ZZ06,673,293,86,105,1,5,3,16,75,2,380,137,3,50,129,61
95ZZ07,917,613,78,337,2,41,17,70,63,5,304,133,2,46,95,28
95ZZ08,822,525,79,215,1,40,17,110,61,2,297,118,5,47,101,26
95ZZ09,759,472,81,228,2,36,5,60,53,7,287,126,2,45,85,29
95ZZ10,1146,744,121,412,2,42,19,53,88,7,402,166,8,43,135,50
95ZZ11,620,461,51,200,1,30,28,116,32,3,159,91,1,11,43,13
95ZZ12,762,478,80,244,1,25,14,53,60,1,284,120,7,36,91,30
95ZZ13,767,560,59,311,2,46,17,97,26,2,207,92,2,29,62,22
95ZZ14,1044,718,118,430,5,26,25,39,64,11,326,137,3,50,111,25
95ZZ15,707,474,55,216,4,48,12,102,35,2,233,126,1,26,63,17
95ZZ16,1113,717,139,399,3,25,22,53,74,2,396,172,5,67,111,41
