GeographyCode,QS403NI0001,QS403NI0002,QS403NI0003,QS403NI0004,QS403NI0005,QS403NI0006,QS403NI0007,QS403NI0008,QS403NI0009,QS403NI0010,QS403NI0011,QS403NI0012,QS403NI0013,QS403NI0014
95FF12,2721,2285,955,1320,10,120,114,6,269,228,5,29,7,47
95FF13,2708,2347,1030,1308,9,81,79,2,209,186,0,22,1,71
95FF14,2413,2214,1086,1126,2,21,21,0,123,110,0,13,0,55
95FF15,2680,1764,781,977,6,346,323,23,485,435,0,43,7,85
95FF16,2317,1872,742,1121,9,206,170,36,189,174,0,5,10,50
95FF17,1717,954,410,539,5,283,261,22,427,393,0,26,8,53
95GG01,4845,3492,1334,2137,21,686,295,391,596,546,5,25,20,71
95GG02,5987,2331,820,1481,30,2698,1703,995,759,702,0,41,16,199
95GG03,5857,4275,1513,2743,19,412,192,220,1084,1003,9,52,20,86
95GG04,4908,1702,505,1169,28,2434,1845,589,630,586,1,31,12,142
95GG05,5892,2475,800,1620,55,1148,563,585,2198,2053,9,121,15,71
95GG06,5567,3648,1221,2395,32,1127,1051,76,697,656,0,38,3,95
95GG07,5467,2858,1057,1744,57,1339,691,648,1157,926,111,46,74,113
95GG08,4910,3197,1010,2137,50,936,750,186,726,653,13,53,7,51
95GG09,6055,4212,1561,2613,38,1134,891,243,617,590,0,21,6,92
95GG10,3997,1326,621,692,13,1243,1059,184,1334,1227,0,98,9,94
95GG11,5389,3059,1161,1837,61,742,306,436,1522,1474,0,28,20,66
95GG12,8726,1286,587,644,55,1679,818,861,5669,5334,14,266,55,92
95GG13,4697,3124,1137,1966,21,973,919,54,448,415,0,23,10,152
95GG14,4820,4378,1663,2698,17,124,99,25,258,233,0,23,2,60
95GG15,5690,4547,1749,2773,25,498,433,65,572,529,0,39,4,73
95GG16,5366,3537,1294,2194,49,828,452,376,923,862,0,61,0,78
95GG17,5330,3372,1086,2257,29,1220,640,580,666,598,8,37,23,72
95GG18,4975,2053,690,1340,23,1853,1125,728,947,881,0,54,12,122
95GG19,4524,1240,400,794,46,2613,1535,1078,455,400,2,18,35,216
95GG20,4792,1308,414,867,27,2302,1503,799,1047,1000,5,25,17,135
95GG21,5079,1574,460,1090,24,2780,2326,454,573,538,3,1,31,152
95GG22,5290,4054,1316,2690,48,686,379,307,472,414,3,43,12,78
95GG23,4499,3918,1672,2218,28,148,107,41,397,357,0,29,11,36
95GG24,4364,3345,1441,1893,11,229,131,98,751,704,0,33,14,39
95GG25,5527,4002,1265,2693,44,1052,895,157,388,343,4,41,0,85
95GG26,3675,1988,823,1143,22,1103,971,132,508,477,2,10,19,76
95GG27,6406,4331,961,3318,52,1607,1402,205,383,343,0,34,6,85
95GG28,5635,3676,1249,2371,56,1379,1305,74,500,450,0,42,8,80
95GG29,5004,1665,491,1134,40,1740,590,1150,1500,1415,0,46,39,99
95GG30,4827,3854,1496,2342,16,499,454,45,382,354,0,27,1,92
95GG31,6519,4576,1559,2983,34,1364,915,449,463,397,2,51,13,116
95GG32,6391,3784,1218,2479,87,1549,1101,448,937,873,0,44,20,121
95GG33,5452,4336,1907,2424,5,115,56,59,946,873,17,56,0,55
95GG34,4866,3737,1339,2372,26,404,362,42,672,637,0,30,5,53
95GG35,4869,1604,620,960,24,2690,2073,617,416,384,0,20,12,159
95GG36,5619,4518,1592,2889,37,392,89,303,662,607,0,38,17,47
95GG37,5891,3828,1328,2464,36,300,155,145,1722,1631,1,81,9,41
95GG38,6379,4330,1509,2804,17,568,291,277,1392,1295,0,90,7,89
95GG39,7172,1763,591,1159,13,2933,2417,516,2171,2026,6,106,33,305
95GG40,3705,997,240,744,13,2184,1788,396,338,314,0,15,9,186
95GG41,5272,4598,2109,2480,9,219,152,67,387,343,0,29,15,68
95GG42,6592,4103,1923,2154,26,149,97,52,2294,2169,0,119,6,46
95GG43,4783,2959,1001,1905,53,813,562,251,941,883,0,52,6,70
95GG44,5591,1461,489,934,38,2335,1498,837,1642,1563,7,51,21,153
95GG45,4817,3207,1394,1796,17,1007,936,71,532,491,0,36,5,71
95GG46,5204,2685,847,1801,37,2177,1856,321,231,195,0,14,22,111
95GG47,5764,2352,804,1524,24,2156,691,1465,1116,1026,0,49,41,140
95GG48,5601,2239,578,1644,17,2755,1954,801,405,374,0,19,12,202
95GG49,8036,1811,823,928,60,535,272,263,5586,5272,14,245,55,104
95GG50,5445,1752,606,1123,23,1998,1160,838,1573,1505,1,37,30,122
95GG51,4073,1560,752,792,16,1633,782,851,759,701,0,22,36,121
95HH01,1981,1512,569,918,25,198,190,8,256,231,2,16,7,15
95HH02,2962,2744,786,1945,13,21,17,4,152,139,0,13,0,45
95HH03,1663,1448,716,728,4,71,3,68,130,127,0,3,0,14
95HH04,3067,2837,816,1993,28,44,15,29,155,140,0,15,0,31
95HH05,2171,1287,310,937,40,460,446,14,386,378,0,8,0,38
95HH06,4788,4186,879,3288,19,193,62,131,371,332,0,35,4,38
95HH07,1493,865,309,550,6,447,404,43,147,134,0,12,1,34
95HH08,2553,2042,716,1316,10,169,168,1,318,295,0,23,0,24
95HH09,2543,1326,547,765,14,452,260,192,702,660,4,37,1,63
95HH10,2488,2254,777,1477,0,61,61,0,151,139,0,6,6,22
95HH11,1366,686,239,423,24,509,444,65,151,117,0,29,5,20
95HH12,1552,1222,431,772,19,178,170,8,136,122,2,12,0,16
95HH13,1407,794,195,577,22,359,343,16,234,219,0,15,0,20
95HH14,1530,845,315,513,17,421,412,9,227,205,0,22,0,37
95HH15,2585,1959,558,1379,22,273,204,69,327,288,2,36,1,26
95HH16,2159,1773,748,1020,5,95,73,22,257,218,18,21,0,34
95HH17,2477,2189,821,1343,25,59,59,0,212,194,0,16,2,17
95II01,3066,2731,1176,1549,6,126,123,3,183,163,0,18,2,26
95II02,4600,3467,1105,2349,13,747,550,197,314,280,0,32,2,72
95II03,3523,3185,875,2288,22,32,30,2,289,265,4,17,3,17
95II04,4245,3375,879,2463,33,478,472,6,328,301,4,23,0,64
95II05,3412,2938,939,1963,36,152,111,41,294,257,2,33,2,28
95II06,3398,2991,857,2094,40,51,36,15,340,324,0,16,0,16
95II07,2077,1041,313,691,37,730,607,123,232,187,2,43,0,74
95II08,2417,1874,723,1120,31,252,222,30,270,246,2,18,4,21
95II09,3347,2730,853,1865,12,137,23,114,448,376,40,24,8,32
95II10,2592,1621,462,1117,42,776,738,38,144,128,2,9,5,51
95II11,2555,2156,886,1266,4,58,15,43,317,298,0,19,0,24
95II12,2481,2286,913,1360,13,29,17,12,145,141,0,4,0,21
95II13,2701,1578,563,991,24,693,620,73,380,359,2,16,3,50
95II14,2521,2290,996,1290,4,7,7,0,210,195,0,12,3,14
95II15,3357,2948,1014,1924,10,80,41,39,308,297,0,11,0,21
95II16,2126,1587,661,912,14,382,337,45,136,113,0,17,6,21
95II17,2493,1809,689,1108,12,460,406,54,175,152,0,22,1,49
95II18,2226,1370,508,842,20,611,578,33,194,165,2,27,0,51
95II19,3765,3340,1424,1908,8,155,147,8,197,174,8,10,5,73
95II20,2743,2087,788,1284,15,189,113,76,443,408,4,28,3,24
95II21,2419,1388,472,886,30,780,775,5,195,181,0,14,0,56
95II22,2248,1828,756,1034,38,236,236,0,148,130,0,18,0,36
95II23,2190,1743,695,1037,11,173,167,6,243,217,0,22,4,31
95JJ01,2495,2189,1121,1062,6,94,90,4,166,144,4,17,1,46
95JJ02,2367,1567,821,740,6,402,340,62,364,336,5,23,0,34
95JJ03,2470,1073,295,747,31,1151,1123,28,184,170,0,12,2,62
95JJ04,3111,2334,1148,1162,24,269,266,3,427,371,7,42,7,81
95JJ05,1775,805,380,404,21,259,157,102,660,596,35,25,4,51
95JJ06,2432,1192,369,787,36,800,672,128,378,314,3,46,15,62
95JJ07,2596,1212,337,853,22,874,813,61,441,410,4,23,4,69
95JJ08,3097,2243,1048,1180,15,164,119,45,639,607,1,29,2,51
95JJ09,1986,1715,1083,632,0,100,87,13,135,117,1,17,0,36
95JJ10,2795,2029,1039,983,7,352,319,33,326,281,7,36,2,88
95JJ11,3764,2825,1268,1527,30,199,158,41,692,653,0,36,3,48
95JJ12,2709,1936,834,1100,2,286,273,13,442,397,4,40,1,45
95JJ13,3895,3019,1121,1870,28,158,158,0,678,630,5,38,5,40
95JJ14,2325,1884,1006,877,1,231,223,8,146,122,5,19,0,64
95JJ15,1762,1207,670,528,9,14,11,3,512,475,0,36,1,29
95JJ16,1755,892,462,408,22,284,231,53,536,478,6,48,4,43
95JJ17,2443,2151,1165,984,2,70,57,13,169,152,0,17,0,53
95JJ18,1937,1188,658,517,13,194,112,82,479,453,0,22,4,76
95JJ19,2896,1736,892,834,10,64,24,40,1013,978,0,35,0,83
95JJ20,4092,3307,1130,2145,32,254,236,18,491,459,0,29,3,40
95JJ21,2292,1296,555,724,17,352,352,0,582,497,4,57,24,62
95JJ22,2767,2316,1072,1230,14,56,18,38,372,345,0,20,7,23
95KK01,2578,2261,1004,1257,0,112,75,37,168,138,3,19,8,37
95KK02,2000,1661,790,871,0,119,101,18,191,151,0,38,2,29
95KK03,2344,2149,1057,1091,1,18,18,0,121,114,0,7,0,56
95KK04,2787,1735,490,1232,13,364,354,10,617,595,0,20,2,71
95KK05,2587,2288,1016,1265,7,61,61,0,217,186,0,31,0,21
95KK06,1885,1283,542,698,43,267,267,0,306,293,0,13,0,29
95KK07,2045,1820,976,837,7,38,17,21,150,135,0,15,0,37
95KK08,2612,1900,742,1143,15,111,110,1,555,512,0,39,4,46
95KK09,2154,1240,574,657,9,220,161,59,652,598,10,34,10,42
95KK10,2181,1982,1060,919,3,24,24,0,130,108,0,22,0,45
95KK11,2373,1489,619,849,21,339,312,27,515,492,2,19,2,30
95KK12,2309,1862,828,1030,4,109,109,0,295,255,3,37,0,43
95KK13,1769,1487,820,662,5,79,77,2,164,140,4,18,2,39
95KK14,2041,1607,848,748,11,181,175,6,205,185,0,20,0,48
95KK15,2918,2461,1153,1294,14,67,62,5,355,322,2,29,2,35
95KK16,2128,1490,668,797,25,91,48,43,518,445,7,64,2,29
95LL01,4931,4311,1519,2751,41,141,109,32,439,393,0,43,3,40
95LL02,3023,1711,703,995,13,274,43,231,994,968,0,24,2,44
95LL03,2436,1265,497,742,26,536,482,54,574,547,0,19,8,61
95LL04,2938,1991,730,1234,27,210,210,0,679,645,15,16,3,58
95LL05,4081,3594,1306,2259,29,50,48,2,385,345,11,29,0,52
95LL06,3328,2206,946,1210,50,312,195,117,761,678,17,50,16,49
95LL07,2131,1019,504,510,5,613,587,26,451,436,3,12,0,48
95LL08,3300,1418,485,913,20,937,778,159,866,846,3,13,4,79
95LL09,3013,1577,584,977,16,712,442,270,643,587,3,37,16,81
95LL10,5475,4749,1534,3166,49,51,44,7,633,554,6,73,0,42
95LL11,3966,3350,1128,2197,25,232,155,77,341,315,0,20,6,43
95LL12,4212,2222,461,1732,29,1109,1048,61,839,812,0,22,5,42
95LL13,2745,1474,478,961,35,504,489,15,738,703,0,29,6,29
95LL14,2651,1782,713,1052,17,504,479,25,308,299,0,9,0,57
95LL15,2986,2071,947,1110,14,363,226,137,510,469,4,27,10,42
95LL16,6045,4552,1323,3154,75,337,324,13,1101,1063,4,34,0,55
95LL17,2529,1771,831,928,12,272,245,27,414,393,2,17,2,72
95LL18,3331,2813,1233,1564,16,36,19,17,413,364,6,36,7,69
95LL19,5148,4387,1425,2943,19,173,160,13,503,461,8,32,2,85
95LL20,2401,1664,487,1166,11,339,292,47,353,336,0,16,1,45
95LL21,3983,2601,801,1773,27,397,264,133,937,865,11,45,16,48
95LL22,3728,2508,706,1764,38,320,246,74,867,837,0,21,9,33
95LL23,2157,1115,450,658,7,616,577,39,382,370,5,6,1,44
95LL24,3743,3000,1312,1684,4,113,95,18,533,453,10,65,5,97
95LL25,4536,3860,1438,2378,44,139,129,10,499,469,3,27,0,38
95LL26,3696,2724,948,1737,39,175,71,104,763,712,2,40,9,34
95MM01,4775,3074,950,2097,27,782,755,27,860,808,6,33,13,59
95MM02,3192,2796,1316,1475,5,120,107,13,241,180,0,61,0,35
95MM03,3508,2912,1350,1551,11,200,177,23,347,285,2,58,2,49
95MM04,2151,1437,534,887,16,411,319,92,256,217,0,32,7,47
95MM05,2473,948,356,588,4,1245,808,437,211,188,0,22,1,69
95MM06,2552,1500,436,1056,8,696,596,100,311,285,0,16,10,45
95MM07,2578,1357,573,771,13,850,762,88,313,289,0,23,1,58
95MM08,2942,1952,821,1123,8,581,349,232,364,324,3,28,9,45
95MM09,3562,2944,1189,1743,12,225,153,72,335,322,0,13,0,58
95MM10,2750,1072,257,811,4,1389,993,396,213,168,0,29,16,76
95MM11,2277,1020,289,730,1,1064,914,150,128,115,0,7,6,65
95MM12,5858,3072,677,2370,25,1983,1149,834,663,507,0,67,89,140
95MM13,8872,5590,1128,4408,54,2072,1354,718,1110,1007,1,86,16,100
95MM14,2444,1166,518,636,12,520,416,104,717,662,3,48,4,41
95MM15,4329,3414,1237,2165,12,277,151,126,593,553,6,31,3,45
95MM16,5678,3796,1105,2664,27,620,596,24,1192,1125,13,43,11,70
95MM17,3749,2837,883,1933,21,394,317,77,470,428,5,28,9,48
95MM18,5116,4134,1227,2892,15,278,262,16,654,567,5,75,7,50
95MM19,3044,2303,902,1302,99,32,21,11,701,656,0,42,3,8
95MM20,3358,2207,952,1237,18,540,470,70,534,488,2,40,4,77
95MM21,3381,2800,1007,1777,16,287,275,12,257,229,0,28,0,37
95MM22,2472,1980,1055,919,6,95,27,68,341,310,0,27,4,56
95MM23,2476,1206,600,598,8,356,268,88,865,810,4,37,14,49
95MM24,2503,1273,508,761,4,957,729,228,187,166,0,20,1,86
95MM25,6354,2974,470,2477,27,2701,1651,1050,599,507,0,24,68,80
95MM26,3129,2317,662,1599,56,485,427,58,288,257,0,23,8,39
95MM27,3217,1225,632,578,15,759,445,314,1190,1105,4,40,41,43
95MM28,2269,1057,474,581,2,560,434,126,604,554,1,23,26,48
95MM29,3408,1907,573,1318,16,480,395,85,977,946,5,15,11,44
95MM30,2083,1185,513,657,15,491,358,133,318,298,0,16,4,89
95NN01,3134,2283,1019,1245,19,355,268,87,444,382,4,52,6,52
95NN02,2211,1838,746,1089,3,192,133,59,165,135,0,19,11,16
95NN03,2800,2049,684,1350,15,318,272,46,377,346,0,29,2,56
95NN04,2861,1480,421,1024,35,636,620,16,671,608,3,33,27,74
95NN05,2472,1631,616,998,17,359,303,56,418,372,8,38,0,64
95NN06,3450,2463,889,1562,12,346,160,186,588,546,5,35,2,53
95NN07,3228,2127,508,1570,49,448,306,142,610,537,0,56,17,43
95NN08,3269,2651,1173,1467,11,161,155,6,391,345,9,35,2,66
95NN09,2982,2493,1109,1376,8,142,142,0,302,267,2,32,1,45
95NN10,3111,2381,1005,1373,3,155,30,125,532,480,4,45,3,43
95NN11,3876,3268,1112,2135,21,153,149,4,381,357,0,24,0,74
95NN12,2851,2045,869,1162,14,271,271,0,473,433,5,28,7,62
95NN13,3012,2730,1161,1558,11,51,51,0,196,161,5,30,0,35
95NN14,3342,2414,944,1453,17,153,149,4,731,429,129,35,138,44
95NN15,2944,1854,656,1186,12,472,449,23,578,540,0,34,4,40
95NN16,3238,2829,1332,1490,7,52,39,13,312,273,2,28,9,45
95NN17,2252,1419,600,807,12,276,232,44,513,458,2,47,6,44
95NN18,2618,1946,747,1189,10,205,132,73,441,393,3,27,18,26
95NN19,3381,2786,1150,1615,21,167,144,23,357,307,0,49,1,71
95NN20,2980,2577,1179,1390,8,102,58,44,245,215,0,26,4,56
95NN21,2680,1968,854,1095,19,220,219,1,437,387,10,39,1,55
95NN22,2685,2251,1039,1210,2,96,80,16,294,246,5,36,7,44
95NN23,3337,2724,1228,1478,18,172,147,25,413,376,5,32,0,28
95OO01,2546,2283,1102,1173,8,35,29,6,178,159,0,19,0,50
95OO02,2166,1871,1128,738,5,83,72,11,178,144,0,34,0,34
95OO03,2621,2044,963,1078,3,171,132,39,365,335,1,16,13,41
95OO04,2507,1986,1012,974,0,115,113,2,352,298,0,52,2,54
95OO05,2688,1037,379,635,23,743,613,130,860,795,15,37,13,48
95OO06,2860,2317,1119,1194,4,113,108,5,382,345,2,31,4,48
95OO07,2510,2047,964,1079,4,121,117,4,288,231,3,54,0,54
95OO08,2674,2302,1077,1215,10,53,47,6,275,242,4,25,4,44
95OO09,2223,1779,955,815,9,105,105,0,286,240,28,15,3,53
95OO10,3460,2369,764,1597,8,351,310,41,685,610,0,55,20,55
95OO11,2485,1499,483,1003,13,487,368,119,448,416,3,24,5,51
95OO12,2788,1919,784,1125,10,295,97,198,543,496,2,20,25,31
95OO13,2667,1520,628,855,37,187,164,23,919,858,14,39,8,41
95OO14,2588,2132,936,1194,2,102,83,19,321,305,1,15,0,33
95OO15,2353,1238,512,703,23,420,331,89,647,587,4,39,17,48
95OO16,2114,1463,852,606,5,215,197,18,352,327,8,16,1,84
95OO17,2724,2312,1004,1304,4,83,79,4,279,260,0,15,4,50
95OO18,2891,1715,783,909,23,232,122,110,871,827,9,16,19,73
95OO19,2989,2293,1034,1252,7,113,93,20,509,451,23,26,9,74
95OO20,2155,1552,659,888,5,166,155,11,381,342,8,24,7,56
95OO21,2351,1421,647,771,3,277,210,67,609,566,7,31,5,44
95OO22,3102,2758,1071,1679,8,68,60,8,216,200,0,15,1,60
95PP01,2586,2198,1095,1097,6,80,80,0,259,234,0,24,1,49
95PP02,2541,2087,1288,797,2,112,79,33,286,261,0,25,0,56
95PP03,2512,2000,1167,827,6,177,120,57,272,241,5,24,2,63
95PP04,3171,2749,1544,1196,9,41,32,9,305,282,0,23,0,76
95PP05,2329,2060,1154,906,0,77,77,0,148,129,0,19,0,44
95PP06,3793,2460,1008,1435,17,471,292,179,813,781,1,30,1,49
95PP07,2728,2256,1085,1170,1,94,85,9,343,294,5,38,6,35
95PP08,2678,2253,1263,980,10,65,58,7,302,282,1,13,6,58
95PP09,1607,829,435,382,12,412,404,8,321,288,4,22,7,45
95PP10,2387,2112,1076,1034,2,63,43,20,161,133,6,19,3,51
95PP11,2553,1618,693,911,14,474,422,52,411,373,10,10,18,50
95PP12,2602,2271,1232,1035,4,55,22,33,232,194,0,37,1,44
95PP13,2585,1724,704,1013,7,332,276,56,464,415,2,43,4,65
95PP14,3601,2900,1425,1468,7,190,154,36,436,376,0,55,5,75
95PP15,3182,2613,1128,1479,6,71,50,21,425,381,0,39,5,73
95PP16,1877,1691,1027,663,1,21,21,0,138,106,0,26,6,27
95PP17,2486,1498,675,813,10,328,319,9,580,518,9,49,4,80
95PP18,3117,2598,1175,1418,5,102,89,13,361,327,2,31,1,56
95PP19,2502,1800,954,841,5,323,218,105,306,243,7,40,16,73
95PP20,3103,1847,832,1007,8,360,228,132,800,717,38,40,5,96
95PP21,2167,1762,1033,725,4,147,125,22,207,178,0,21,8,51
95PP22,2442,1825,848,967,10,268,236,32,299,271,0,17,11,50
95PP23,2515,2131,1219,912,0,113,101,12,236,225,0,10,1,35
95QQ01,1483,821,384,433,4,328,290,38,291,269,0,17,5,43
95QQ02,2582,2281,849,1405,27,49,49,0,229,209,0,18,2,23
95QQ03,1096,590,233,347,10,322,317,5,155,142,0,13,0,29
95QQ04,1635,1052,404,635,13,370,368,2,175,164,0,11,0,38
95QQ05,2872,2585,1067,1509,9,35,32,3,223,201,0,18,4,29
