DatasetId,DatasetTitle,StatisticalPopulations,Annotations
"QS115NI","FAMILIES WITH DEPENDENT CHILDREN","All families in households; All dependent children in families","1. A dependent child is a person in a household aged 0 to 15 (whether or not in a family) or a person aged 16 to 18 who is a full-time student in a family with parent(s).; 2. A family consists of a couple (married, same-sex civil partnership or cohabiting) with or without children, or a lone parent and their children. It also includes a married, same-sex civil partnership or cohabiting couple with their grandchildren or a lone grandparent with his or her grandchildren, if there is no parent in the intervening generation in the household. A family will also include step-children when their parent is part of the couple."
