GeographyCode,QS114NI0001,QS114NI0002,QS114NI0003
95PP11,1540,305,1235
95PP12,1564,138,1426
95PP13,1545,288,1257
95PP14,2173,268,1905
95PP15,1907,206,1701
95PP16,1125,108,1017
95PP17,1556,282,1274
95PP18,1936,171,1765
95PP19,1520,233,1287
95PP20,1998,457,1541
95PP21,1328,139,1189
95PP22,1486,245,1241
95PP23,1547,153,1394
95QQ01,879,225,654
95QQ02,1651,198,1453
95QQ03,644,181,463
95QQ04,1012,215,797
95QQ05,1749,171,1578
95QQ06,1218,185,1033
95QQ07,1090,308,782
95QQ08,840,217,623
95QQ09,1043,164,879
95QQ10,1115,126,989
95QQ11,1230,125,1105
95QQ12,1060,220,840
95QQ13,1625,196,1429
95QQ14,3463,528,2935
95QQ15,989,230,759
95RR01,2698,312,2386
95RR02,1089,140,949
95RR03,936,235,701
95RR04,1261,187,1074
95RR05,1563,256,1307
95RR06,1362,110,1252
95RR07,1536,152,1384
95RR08,1314,103,1211
95RR09,2427,416,2011
95RR10,802,200,602
95RR11,1113,110,1003
95RR12,919,104,815
95RR13,800,171,629
95RR14,1218,107,1111
95RR15,1505,150,1355
95SS01,2972,241,2731
95SS02,2521,244,2277
95SS03,1975,106,1869
95SS04,4928,813,4115
95SS05,2108,302,1806
95SS06,3458,845,2613
95SS07,5609,1112,4497
95SS08,2829,233,2596
95SS09,2025,241,1784
95SS10,2833,403,2430
95SS11,3445,315,3130
95SS12,1802,228,1574
95SS13,1842,433,1409
95SS14,1714,309,1405
95SS15,2174,230,1944
95SS16,2075,359,1716
95SS17,2720,469,2251
95SS18,1702,408,1294
95SS19,1740,389,1351
95SS20,1492,141,1351
95SS21,2972,214,2758
95SS22,1910,164,1746
95SS23,2364,320,2044
95SS24,3155,369,2786
95SS25,1486,463,1023
95SS26,2403,472,1931
95SS27,1497,372,1125
95SS28,1543,300,1243
95SS29,1530,411,1119
95SS30,1630,142,1488
95TT01,1634,92,1542
95TT02,1619,137,1482
95TT03,2022,242,1780
95TT04,1811,211,1600
95TT05,1909,273,1636
95TT06,1652,128,1524
95TT07,1688,93,1595
95TT08,1706,91,1615
95TT09,1788,81,1707
95TT10,1838,234,1604
95TT11,1927,95,1832
95TT12,1520,134,1386
95TT13,1857,290,1567
95TT14,1381,185,1196
95TT15,1408,123,1285
95TT16,1651,123,1528
95UU01,685,81,604
95UU02,568,103,465
95UU03,471,89,382
95UU04,424,128,296
95UU05,569,57,512
95UU06,861,135,726
95UU07,501,49,452
95UU08,755,99,656
95UU09,1028,123,905
95UU10,720,82,638
95UU11,597,56,541
95UU12,801,171,630
95UU13,548,61,487
95UU14,1061,229,832
95UU15,592,78,514
95VV01,1978,204,1774
95VV02,1313,334,979
95VV03,1516,263,1253
95VV04,1853,148,1705
95VV05,2656,192,2464
95VV06,2100,250,1850
95VV07,2725,489,2236
95VV08,1836,246,1590
95VV09,1695,279,1416
95VV10,1980,362,1618
95VV11,2776,314,2462
95VV12,1943,297,1646
95VV13,2068,123,1945
95VV14,2166,313,1853
95VV15,1995,311,1684
95VV16,1921,194,1727
95VV17,2592,294,2298
95VV18,2250,318,1932
95VV19,1784,317,1467
95VV20,1801,119,1682
95VV21,2434,196,2238
95VV22,1693,199,1494
95VV23,1751,242,1509
95VV24,1837,300,1537
95VV25,2181,251,1930
95VV26,2153,239,1914
95VV27,1482,244,1238
95VV28,2227,341,1886
95VV29,1955,164,1791
95VV30,1862,224,1638
95WW01,1674,346,1328
95WW02,2266,387,1879
95WW03,2254,439,1815
95WW04,1755,227,1528
95WW05,1707,271,1436
95WW06,1939,185,1754
95WW07,2596,266,2330
95WW08,1488,165,1323
95WW09,1405,237,1168
95WW10,1756,252,1504
95WW11,1887,190,1697
95WW12,1433,387,1046
95WW13,2319,264,2055
95WW14,1341,387,954
95WW15,2031,266,1765
95WW16,1758,337,1421
95WW17,1359,238,1121
95WW18,1238,241,997
95WW19,3788,265,3523
95WW20,5496,642,4854
95WW21,2156,528,1628
95WW22,1878,345,1533
95WW23,2092,338,1754
95WW24,2110,621,1489
95WW25,1249,439,810
95XX01,3493,295,3198
95XX02,1495,163,1332
95XX03,1675,157,1518
95XX04,2352,301,2051
95XX05,1527,292,1235
95XX06,2343,489,1854
95XX07,1614,198,1416
95XX08,1430,166,1264
95XX09,1525,230,1295
95XX10,3015,537,2478
95XX11,4118,873,3245
95XX12,1409,145,1264
95XX13,1487,139,1348
95XX14,1384,116,1268
95XX15,1543,433,1110
95XX16,1707,215,1492
95XX17,2051,487,1564
95XX18,1765,373,1392
95XX19,1549,233,1316
95XX20,1889,409,1480
95XX21,1456,177,1279
95XX22,1406,262,1144
95XX23,2058,497,1561
95XX24,1569,192,1377
95XX25,1485,340,1145
95YY01,1455,138,1317
95YY02,1356,248,1108
95YY03,1829,136,1693
95YY04,2139,327,1812
95YY05,989,186,803
95YY06,1465,205,1260
95YY07,1742,121,1621
95YY08,1358,172,1186
95YY09,1460,290,1170
95YY10,1289,66,1223
95YY11,1278,209,1069
95YY12,1642,170,1472
95YY13,1794,349,1445
95YY14,1984,359,1625
95YY15,1226,351,875
95YY16,1458,113,1345
95YY17,1444,117,1327
95YY18,1414,134,1280
95YY19,932,214,718
95YY20,1445,85,1360
95YY21,1444,130,1314
95ZZ01,1680,201,1479
95ZZ02,1115,275,840
95ZZ03,1265,270,995
95ZZ04,1618,163,1455
95ZZ05,1332,153,1179
95ZZ06,1017,316,701
95ZZ07,1734,252,1482
95ZZ08,1583,234,1349
95ZZ09,1349,236,1113
95ZZ10,1931,419,1512
95ZZ11,1294,109,1185
95ZZ12,1336,245,1091
95ZZ13,1585,163,1422
95ZZ14,1989,297,1692
95ZZ15,1381,142,1239
95ZZ16,1957,368,1589
