GeographyCode,QS221NI0001,QS221NI0002,QS221NI0003,QS221NI0004,QS221NI0005,QS221NI0006,QS221NI0007,QS221NI0008,QS221NI0009,QS221NI0010,QS221NI0011,QS221NI0012,QS221NI0013,QS221NI0014,QS221NI0015,QS221NI0016,QS221NI0017
95AA01,1522,296,82,191,5,18,902,290,529,7,76,324,45,102,124,52,1
95AA02,839,346,107,229,1,9,380,116,254,0,10,113,19,22,64,8,0
95AA03,845,323,21,277,1,24,400,31,355,1,13,122,18,62,32,10,0
95AA04,1014,171,47,115,1,8,694,170,507,3,14,149,19,42,67,21,0
95AA05,920,192,105,85,0,2,608,384,213,2,9,120,14,19,66,21,0
95AA06,1570,356,224,124,1,7,1050,893,148,0,9,164,27,15,111,11,0
95AA07,820,201,35,163,0,3,520,59,450,3,8,99,9,31,46,12,1
95AA08,699,215,91,110,0,14,358,160,177,1,20,126,21,20,68,13,4
95AA09,943,307,61,223,2,21,483,91,354,6,32,153,17,49,70,15,2
95AA10,792,199,86,100,2,11,454,191,243,4,16,139,26,31,60,21,1
95AA11,1993,487,185,273,6,23,1086,429,594,7,56,420,53,80,233,52,2
95AA12,971,180,16,160,1,3,646,17,617,3,9,145,10,63,57,15,0
95AA13,1239,326,177,136,0,13,745,548,187,2,8,168,41,15,93,18,1
95AA14,779,130,32,96,0,2,551,188,353,4,6,98,6,29,54,8,1
95AA15,1595,395,193,175,3,24,840,365,417,19,39,360,65,83,156,52,4
95AA16,832,318,60,233,2,23,410,63,324,2,21,104,12,34,41,17,0
95AA17,855,237,76,144,4,13,439,179,234,5,21,179,24,50,81,23,1
95AA18,1004,257,32,204,8,13,584,48,524,5,7,163,15,61,76,10,1
95AA19,832,157,132,22,1,2,619,583,33,1,2,56,7,7,37,5,0
95BB01,1307,270,29,225,3,13,857,72,755,4,26,180,10,80,67,22,1
95BB02,1126,438,39,373,2,24,554,31,495,5,23,134,8,65,46,12,3
95BB03,1776,477,16,431,7,23,1074,35,988,5,46,225,13,123,67,17,5
95BB04,1307,349,26,302,3,18,797,34,732,5,26,161,6,86,44,24,1
95BB05,1318,282,10,252,5,15,850,8,815,6,21,186,3,122,45,13,3
95BB06,1518,680,73,555,19,33,643,48,543,8,44,195,18,88,71,16,2
95BB07,1315,431,19,389,6,17,739,13,684,5,37,145,4,93,37,10,1
95BB08,1068,279,13,253,6,7,658,15,608,2,33,131,11,66,40,13,1
95BB09,1253,340,14,297,2,27,767,22,713,3,29,146,8,99,27,10,2
95BB10,1509,515,36,435,5,39,805,22,744,4,35,189,16,92,58,22,1
95BB11,1338,477,24,423,4,26,718,21,672,7,18,143,6,93,36,8,0
95BB12,1130,291,31,235,6,19,649,36,569,8,36,190,14,101,53,21,1
95BB13,1687,323,27,274,7,15,1118,41,1004,8,65,246,12,135,82,14,3
95BB14,1172,259,12,230,2,15,733,25,677,6,25,180,6,103,55,16,0
95BB15,1287,301,173,119,2,7,751,451,282,1,17,235,35,38,136,25,1
95BB16,1176,225,15,200,1,9,786,13,751,2,20,165,10,79,47,27,2
95BB17,1399,335,16,298,1,20,831,28,737,5,61,233,9,135,63,26,0
95BB18,1638,372,15,332,5,20,1007,15,936,5,51,259,11,145,74,27,2
95BB19,1724,301,22,267,4,8,1123,52,1012,6,53,300,20,148,96,34,2
95BB20,1290,369,275,83,2,9,754,641,94,1,18,167,28,14,115,9,1
95BB21,1821,440,41,380,4,15,1125,115,967,8,35,256,13,152,67,23,1
95BB22,1194,320,22,278,2,18,689,25,610,2,52,185,7,127,36,15,0
95BB23,1161,236,23,195,4,14,733,55,652,4,22,192,8,103,59,19,3
95CC01,904,234,213,16,0,5,613,578,27,2,6,57,17,4,32,3,1
95CC02,875,171,117,51,0,3,653,463,187,0,3,51,11,3,31,6,0
95CC03,1127,367,293,67,1,6,688,623,41,4,20,72,38,8,22,3,1
95CC04,790,177,102,73,0,2,566,414,147,1,4,47,3,6,34,4,0
95CC05,954,227,152,73,0,2,659,439,214,2,4,68,11,17,35,5,0
95CC06,1096,301,159,133,4,5,675,376,287,3,9,120,23,20,69,7,1
95CC07,1108,227,186,38,1,2,826,689,133,1,3,55,12,9,31,3,0
95CC08,990,286,269,15,1,1,654,613,34,1,6,50,16,4,23,7,0
95CC09,1190,235,16,211,1,7,864,65,783,5,11,91,7,45,29,9,1
95CC10,901,186,35,145,1,5,636,105,520,3,8,79,4,34,35,6,0
95CC11,786,290,269,20,0,1,469,436,26,0,7,27,4,1,20,2,0
95CC12,890,175,80,90,1,4,661,293,362,2,4,54,10,11,24,9,0
95CC13,817,168,88,80,0,0,596,298,290,5,3,53,5,8,33,7,0
95CC14,1132,249,28,217,0,4,762,65,681,7,9,121,7,50,46,15,3
95CC15,1007,213,80,128,0,5,719,268,441,4,6,75,10,25,33,6,1
95CC16,1076,302,53,245,1,3,696,96,579,4,17,78,9,29,29,10,1
95CC17,897,178,109,65,1,3,669,461,198,5,5,50,12,7,31,0,0
95CC18,937,284,142,134,3,5,562,304,252,1,5,91,22,20,41,6,2
95CC19,981,242,74,167,0,1,659,241,404,1,13,80,5,24,43,8,0
95CC20,1127,275,9,254,1,11,747,31,698,3,15,105,5,51,36,13,0
95CC21,1167,307,37,259,2,9,737,79,641,1,16,123,12,38,60,12,1
95CC22,842,370,73,283,8,6,414,92,308,2,12,58,8,24,23,3,0
95DD01,836,196,24,162,1,9,546,64,471,5,6,94,7,26,55,5,1
95DD02,1490,345,16,316,4,9,1012,34,958,6,14,133,3,65,47,18,0
95DD03,1389,305,35,256,6,8,876,108,733,2,33,208,29,67,81,30,1
95DD04,859,303,21,269,5,8,463,21,422,1,19,93,4,50,32,7,0
95DD05,685,174,11,156,2,5,436,13,400,7,16,75,4,43,23,5,0
95DD06,944,187,31,152,0,4,621,96,506,5,14,136,7,30,78,20,1
95DD07,1412,397,18,362,7,10,887,21,844,0,22,128,8,50,50,19,1
95DD08,1041,485,156,309,4,16,416,178,217,4,17,140,26,29,68,14,3
95DD09,929,164,10,146,0,8,688,29,648,3,8,77,6,31,31,9,0
95DD10,1180,361,13,340,2,6,715,12,678,5,20,104,3,59,27,14,1
95DD11,955,301,151,137,1,12,482,298,167,1,16,172,29,23,92,27,1
95DD12,890,163,15,139,2,7,655,86,555,2,12,72,3,40,21,8,0
95DD13,741,272,129,132,4,7,358,229,123,0,6,111,23,19,57,12,0
95DD14,1233,259,8,242,1,8,843,37,781,8,17,131,8,55,48,20,0
95DD15,1174,239,134,97,4,4,840,496,337,2,5,95,14,14,55,12,0
95DD16,1019,197,24,162,2,9,734,78,643,3,10,88,6,36,40,5,1
95DD17,1148,192,59,128,2,3,838,313,513,1,11,118,10,41,60,7,0
95DD18,873,311,20,279,6,6,485,27,436,3,19,77,7,34,28,5,3
95DD19,1275,297,11,282,1,3,844,24,801,2,17,134,8,70,45,10,1
95DD20,826,330,23,294,4,9,417,16,382,1,18,79,5,31,34,9,0
95DD21,891,242,58,178,2,4,503,159,316,5,23,146,18,29,79,19,1
95DD22,1156,309,104,196,3,6,765,245,513,1,6,82,8,16,49,8,1
95DD23,881,154,22,126,2,4,637,71,554,3,9,90,6,45,27,11,1
95DD24,990,198,118,71,0,9,630,440,180,1,9,162,27,19,102,13,1
95EE01,592,93,80,12,0,1,455,431,23,0,1,44,7,2,31,4,0
95EE02,790,186,6,175,0,5,522,17,490,2,13,82,2,35,35,10,0
95EE03,808,231,27,187,2,15,472,60,400,2,10,105,1,40,55,9,0
95EE04,736,168,59,108,0,1,469,169,292,2,6,99,6,26,63,4,0
95EE05,577,135,13,117,1,4,364,19,337,0,8,78,1,24,44,7,2
95EE06,692,123,99,24,0,0,530,437,91,0,2,39,7,2,23,7,0
95EE07,740,207,33,170,2,2,441,62,364,4,11,92,8,27,48,9,0
95EE08,711,224,29,185,2,8,402,48,341,3,10,85,8,29,38,10,0
95EE09,605,95,35,60,0,0,430,154,269,2,5,80,5,27,39,9,0
95EE10,598,116,66,48,2,0,417,242,171,2,2,65,11,2,42,9,1
95EE11,551,82,15,62,3,2,398,121,269,1,7,71,6,20,41,4,0
95EE12,1059,310,37,259,2,12,618,63,539,1,15,131,8,50,61,11,1
95EE13,718,297,79,203,7,8,347,59,278,2,8,74,8,19,43,3,1
95EE14,1016,213,21,182,0,10,641,66,561,5,9,162,11,62,75,12,2
95EE15,606,129,18,107,1,3,386,68,308,2,8,91,5,29,48,9,0
95EE16,709,132,34,91,3,4,493,117,369,2,5,84,6,31,38,9,0
95FF01,1740,335,93,225,2,15,1059,310,725,4,20,346,36,92,181,37,0
95FF02,923,190,99,80,0,11,650,367,276,1,6,83,12,21,40,10,0
95FF03,1169,268,116,140,1,11,672,251,405,3,13,229,28,42,138,21,0
95FF04,862,136,57,72,3,4,614,214,391,3,6,112,11,33,57,11,0
95FF05,1119,367,72,275,5,15,607,95,495,8,9,145,13,63,46,23,0
95FF06,1540,354,59,276,4,15,921,91,796,6,28,265,20,105,115,25,0
95FF07,1154,363,139,202,4,18,589,299,278,1,11,202,22,32,135,11,2
95FF08,993,351,99,244,3,5,518,131,371,2,14,124,11,30,75,8,0
95FF09,1000,300,119,167,3,11,531,201,315,3,12,169,13,30,103,22,1
95FF10,1216,228,28,191,1,8,813,89,704,3,17,175,10,74,80,11,0
95FF11,873,157,52,101,2,2,624,165,447,5,7,92,12,31,40,8,1
95FF12,1018,229,119,99,4,7,633,353,273,3,4,156,13,28,100,14,1
95FF13,977,218,68,139,2,9,639,218,411,1,9,120,18,23,74,5,0
95FF14,862,149,30,115,2,2,614,66,533,3,12,99,7,34,50,6,2
95FF15,1073,335,105,221,5,4,629,243,370,3,13,109,12,26,55,16,0
95FF16,927,255,53,188,5,9,544,98,438,1,7,128,12,24,76,16,0
95FF17,857,378,137,219,4,18,352,118,226,1,7,127,16,27,72,11,1
95GG01,2004,649,618,25,3,3,1275,1246,26,1,2,80,27,8,33,12,0
95GG02,2568,885,831,39,2,13,1561,1511,42,1,7,122,28,16,59,19,0
95GG03,2667,979,161,746,10,62,1186,158,940,14,74,502,51,208,179,56,8
95GG04,2297,960,337,576,8,39,1170,648,470,13,39,167,31,66,57,13,0
95GG05,2800,1078,582,395,12,89,1165,769,275,26,95,557,164,84,240,57,12
95GG06,2381,723,61,618,6,38,1365,65,1246,10,44,293,19,163,93,16,2
95GG07,2269,742,675,57,3,7,1400,1328,50,4,18,127,36,14,63,12,2
95GG08,2151,735,399,299,9,28,1130,793,310,4,23,286,67,64,123,30,2
95GG09,2604,802,72,682,4,44,1417,64,1278,7,68,385,21,200,123,40,1
95GG10,2017,883,64,708,21,90,890,120,688,9,73,244,33,104,86,19,2
95GG11,2686,1162,127,923,16,96,1132,156,880,9,87,392,64,164,126,35,3
95GG12,3429,1140,660,293,50,137,1495,1103,234,45,113,794,177,89,312,205,11
95GG13,2116,819,196,564,19,40,1085,414,633,6,32,212,28,70,82,29,3
95GG14,1817,440,207,211,12,10,1175,678,475,5,17,202,37,46,99,19,1
95GG15,2544,889,95,741,10,43,1247,129,1069,2,47,408,39,162,157,48,2
95GG16,2230,776,560,168,11,37,1169,953,171,11,34,285,90,53,115,24,3
95GG17,2137,636,390,225,7,14,1322,986,302,4,30,179,47,43,74,15,0
95GG18,2143,746,681,54,4,7,1289,1216,59,3,11,108,39,13,41,12,3
95GG19,2239,1004,62,903,6,33,1119,117,953,2,47,116,3,70,30,12,1
95GG20,2359,1008,138,778,17,75,1027,241,713,16,57,324,52,99,117,52,4
95GG21,2262,854,752,60,17,25,1292,1189,57,29,17,116,28,17,64,6,1
95GG22,2208,783,752,21,5,5,1338,1297,31,5,5,87,40,5,37,5,0
95GG23,1821,490,180,282,8,20,1116,532,527,22,35,215,44,43,108,17,3
95GG24,1945,714,276,395,10,33,1005,406,555,6,38,226,41,74,84,25,2
95GG25,2194,668,635,21,6,6,1474,1435,30,3,6,52,22,3,20,6,1
95GG26,1654,563,74,467,5,17,962,166,762,3,31,129,13,78,30,7,1
95GG27,2467,686,635,40,4,7,1681,1635,43,0,3,100,32,11,49,8,0
95GG28,2325,636,43,561,2,30,1494,124,1309,4,57,195,15,118,47,12,3
95GG29,2430,1001,101,799,20,81,1109,140,834,48,87,320,41,150,96,25,8
95GG30,2083,632,36,554,9,33,1171,66,1048,7,50,280,23,142,81,32,2
95GG31,2463,567,433,116,6,12,1730,1543,160,5,22,166,49,36,70,10,1
95GG32,2649,838,288,509,8,33,1535,774,718,7,36,276,48,91,116,19,2
95GG33,2195,641,313,272,23,33,1205,801,358,18,28,349,75,64,170,35,5
95GG34,1999,595,268,304,4,19,1151,753,368,13,17,253,57,53,118,21,4
95GG35,2244,897,817,63,3,14,1218,1151,54,6,7,129,39,16,66,7,1
95GG36,2481,840,64,722,9,45,1254,111,1081,8,54,387,32,197,111,44,3
95GG37,2687,931,288,561,16,66,1173,492,601,14,66,583,126,149,245,55,8
95GG38,2915,1099,560,478,18,43,1283,845,368,15,55,533,115,89,253,72,4
95GG39,3616,1667,545,916,67,139,1495,549,715,122,109,454,102,139,158,43,12
95GG40,1861,856,30,787,4,35,880,53,790,3,34,125,8,78,30,7,2
95GG41,2173,605,44,518,6,37,1212,104,1069,5,34,356,35,142,124,54,1
95GG42,2606,741,308,359,21,53,1246,640,510,30,66,619,123,98,268,122,8
95GG43,2316,889,68,750,9,62,1148,83,965,16,84,279,38,145,78,16,2
95GG44,2705,1151,91,924,23,113,1212,193,898,5,116,342,54,148,93,42,5
95GG45,2129,712,172,495,11,34,1142,324,751,23,44,275,35,100,110,27,3
95GG46,1932,485,452,22,2,9,1381,1331,42,2,6,66,23,6,26,11,0
95GG47,2641,1159,1039,80,10,30,1260,1195,40,5,20,222,80,22,91,29,0
95GG48,2051,478,454,16,0,8,1460,1417,34,2,7,113,38,12,55,6,2
95GG49,3351,1134,464,526,41,103,1268,639,436,80,113,949,181,141,445,161,21
95GG50,2653,1090,162,822,21,85,1179,225,801,26,127,384,59,174,110,31,10
95GG51,2081,943,33,867,6,37,1001,46,922,1,32,137,10,79,38,8,2
95HH01,890,292,43,222,5,22,420,42,358,1,19,178,20,68,66,24,0
95HH02,1063,172,9,153,6,4,723,23,662,3,35,168,9,92,46,21,0
95HH03,726,207,18,175,3,11,439,35,392,1,11,80,1,35,35,9,0
95HH04,1160,214,12,184,5,13,772,27,717,5,23,174,13,87,60,14,0
95HH05,908,254,11,220,1,22,525,20,476,0,29,129,7,83,30,8,1
95HH06,1682,302,21,259,1,21,1111,41,1019,6,45,269,15,151,61,40,2
95HH07,733,313,19,264,4,26,338,16,301,3,18,82,7,43,25,7,0
95HH08,1083,310,29,255,5,21,579,64,489,1,25,194,18,78,81,16,1
95HH09,1423,731,95,576,14,46,528,63,411,7,47,164,18,67,60,17,2
95HH10,945,188,25,144,5,14,602,40,538,1,23,155,16,71,49,18,1
95HH11,655,252,10,228,2,12,329,15,289,0,25,74,4,48,13,9,0
95HH12,626,130,6,116,0,8,393,15,352,0,26,103,3,69,25,5,1
95HH13,614,188,14,156,4,14,342,6,314,0,22,84,4,59,19,2,0
95HH14,764,319,29,279,1,10,357,25,313,1,18,88,7,46,23,11,1
95HH15,1083,334,35,282,6,11,597,34,532,5,26,152,10,69,55,15,3
95HH16,917,286,48,214,4,20,452,65,360,2,25,179,10,66,75,23,5
95HH17,928,182,16,160,0,6,616,18,572,3,23,130,6,68,42,14,0
95II01,1260,307,8,283,3,13,813,21,753,5,34,140,11,83,30,14,2
95II02,1911,641,98,502,10,31,973,316,594,16,47,297,35,93,129,36,4
95II03,1304,285,125,149,4,7,775,353,382,10,30,244,37,53,121,30,3
95II04,1672,401,15,362,3,21,1069,26,982,11,50,202,3,135,47,17,0
95II05,1301,355,117,225,3,10,743,373,343,11,16,203,21,45,114,23,0
95II06,1285,284,115,157,3,9,745,365,353,4,23,256,34,54,134,34,0
95II07,991,436,26,380,4,26,445,36,383,2,24,110,7,67,27,6,3
95II08,1073,393,24,350,1,18,538,45,470,2,21,142,15,75,34,17,1
95II09,1417,435,27,377,5,26,814,45,719,8,42,168,14,84,48,18,4
95II10,1144,395,5,361,3,26,632,11,579,3,39,117,5,84,21,6,1
95II11,1055,259,91,158,2,8,598,278,297,6,17,198,42,33,93,29,1
95II12,1007,267,13,242,3,9,591,33,535,3,20,149,6,67,54,20,2
95II13,1253,445,15,396,5,29,669,33,591,8,37,139,7,96,21,13,2
95II14,1026,251,52,188,1,10,612,145,452,4,11,163,17,40,76,29,1
95II15,1319,316,117,186,3,10,744,352,362,8,22,259,41,48,129,38,3
95II16,890,257,10,229,5,13,528,13,501,1,13,105,12,59,22,11,1
95II17,1190,450,20,392,8,30,616,14,571,8,23,124,13,76,28,6,1
95II18,1090,453,34,389,4,26,544,30,485,9,20,93,5,55,31,2,0
95II19,1389,269,13,240,4,12,964,79,854,7,24,156,11,78,49,18,0
95II20,1211,392,122,249,4,17,610,238,337,6,29,209,38,47,101,23,0
95II21,1045,331,7,305,2,17,617,15,568,2,32,97,3,72,18,3,1
95II22,990,315,18,276,3,18,555,20,510,1,24,120,12,72,27,9,0
95II23,910,273,105,159,0,9,493,235,232,4,22,144,27,49,49,18,1
95JJ01,892,167,41,115,3,8,626,133,488,0,5,99,3,40,49,7,0
95JJ02,1074,369,95,240,2,32,537,145,376,3,13,168,24,36,90,17,1
95JJ03,1023,299,39,236,4,20,557,52,477,3,25,167,14,70,72,8,3
95JJ04,1279,340,43,290,0,7,758,92,647,7,12,181,11,55,104,10,1
95JJ05,892,397,89,292,1,15,383,101,261,1,20,112,13,33,58,8,0
95JJ06,1063,386,137,236,6,7,508,216,279,2,11,169,23,36,93,16,1
95JJ07,1092,316,49,258,3,6,612,117,478,1,16,164,12,53,83,16,0
95JJ08,1187,285,51,220,3,11,665,117,532,2,14,237,24,51,134,26,2
95JJ09,839,240,15,217,2,6,523,13,503,3,4,76,4,32,34,6,0
95JJ10,1027,284,94,183,3,4,653,288,357,2,6,90,9,13,55,13,0
95JJ11,1542,418,82,309,10,17,884,153,699,3,29,240,22,65,130,23,0
95JJ12,1002,237,141,91,4,1,669,454,206,0,9,96,14,9,67,4,2
95JJ13,1457,297,48,235,4,10,919,119,765,9,26,241,21,76,122,22,0
95JJ14,849,171,16,150,1,4,558,42,510,1,5,120,9,46,58,6,1
95JJ15,779,227,63,146,0,18,442,125,300,4,13,110,12,13,70,15,0
95JJ16,916,436,135,275,6,20,347,109,221,2,15,133,17,33,69,14,0
95JJ17,824,161,72,86,0,3,577,278,290,3,6,86,6,20,51,9,0
95JJ18,975,464,102,329,8,25,385,99,263,1,22,126,12,30,59,24,1
95JJ19,1128,300,88,200,3,9,558,213,334,4,7,270,19,33,178,39,1
95JJ20,1618,388,90,285,2,11,975,169,786,4,16,255,18,63,147,26,1
95JJ21,962,289,61,220,2,6,522,89,412,5,16,151,6,50,81,14,0
95JJ22,1088,244,49,188,2,5,680,156,502,10,12,164,18,52,77,15,2
95KK01,836,172,154,17,0,1,619,602,15,1,1,45,4,2,39,0,0
95KK02,722,164,60,101,3,0,471,163,300,3,5,87,6,21,46,13,1
95KK03,704,130,118,11,0,1,536,498,35,1,2,38,7,0,30,1,0
95KK04,974,188,137,47,1,3,677,544,110,3,20,109,27,10,63,8,1
95KK05,803,153,123,28,1,1,613,535,76,0,2,37,4,5,24,3,1
95KK06,737,199,84,111,1,3,463,239,210,2,12,75,14,7,49,5,0
95KK07,682,139,56,82,1,0,485,196,289,0,0,58,7,10,39,2,0
95KK08,967,215,92,116,1,6,640,246,382,3,9,112,5,19,77,11,0
95KK09,947,330,138,183,3,6,512,191,302,1,18,105,15,17,66,7,0
95KK10,699,147,55,91,1,0,500,194,302,1,3,52,3,12,32,5,0
95KK11,982,303,75,220,1,7,579,165,392,3,19,100,12,23,51,14,0
95KK12,776,189,143,42,1,3,552,457,92,0,3,35,6,3,22,4,0
95KK13,642,143,19,123,0,1,425,54,367,1,3,74,5,18,41,10,0
95KK14,703,161,96,64,0,1,483,203,276,1,3,59,3,5,48,3,0
95KK15,921,166,100,64,1,1,685,455,227,1,2,70,11,8,41,10,0
95KK16,809,224,148,72,1,3,491,380,97,2,12,94,23,11,52,8,0
95LL01,1579,253,195,43,3,12,1154,1024,116,3,11,172,37,28,91,16,0
95LL02,1367,516,108,372,8,28,725,189,484,10,42,126,25,40,46,14,1
95LL03,1092,403,23,361,7,12,622,61,523,3,35,67,7,35,18,7,0
95LL04,1090,243,194,46,2,1,767,641,115,2,9,80,14,3,56,7,0
95LL05,1454,297,47,239,4,7,1017,188,794,14,21,140,13,49,60,18,0
95LL06,1408,401,43,343,4,11,884,94,754,4,32,123,10,64,38,9,2
95LL07,1001,400,25,346,11,18,521,67,429,2,23,80,7,42,21,9,1
95LL08,1326,430,351,57,0,22,802,663,101,4,34,94,34,8,39,11,2
95LL09,1395,605,454,135,8,8,704,646,42,1,15,86,23,11,43,8,1
95LL10,1741,264,219,42,1,2,1344,1219,118,1,6,133,36,8,84,5,0
95LL11,1424,253,24,215,4,10,985,59,895,6,25,186,12,72,68,32,2
95LL12,1492,302,256,32,3,11,1021,941,47,7,26,169,46,11,85,24,3
95LL13,1097,309,184,108,2,15,603,415,159,6,23,185,37,33,92,20,3
95LL14,970,229,222,7,0,0,706,685,18,1,2,35,10,3,20,2,0
95LL15,1330,457,17,418,8,14,765,59,674,5,27,108,12,52,33,11,0
95LL16,2282,493,82,390,9,12,1467,324,1062,12,69,322,44,95,130,48,5
95LL17,1106,338,11,311,2,14,683,53,599,4,27,85,5,46,23,9,2
95LL18,1331,290,19,261,3,7,906,33,841,6,26,135,8,69,44,14,0
95LL19,1904,391,67,312,1,11,1269,277,962,10,20,244,27,89,104,22,2
95LL20,942,256,88,157,8,3,597,254,331,1,11,89,6,35,41,7,0
95LL21,1662,550,210,326,4,10,959,531,403,3,22,153,31,44,62,16,0
95LL22,1424,373,330,33,0,10,938,900,29,2,7,113,36,12,53,11,1
95LL23,973,355,28,308,1,18,535,66,449,1,19,83,8,45,23,6,1
