GeographyCode,QS202NI0001,QS202NI0002,QS202NI0003,QS202NI0004,QS202NI0005,QS202NI0006,QS202NI0007
95GG38,2915,2854,31,20,1,6,3
95GG39,3616,3233,123,212,19,12,17
95GG40,1861,1842,11,4,2,1,1
95GG41,2173,2146,3,13,4,3,4
95GG42,2606,2489,32,55,10,10,10
95GG43,2316,2269,9,23,7,5,3
95GG44,2705,2638,13,20,16,11,7
95GG45,2129,2058,11,41,9,6,4
95GG46,1932,1923,0,6,1,2,0
95GG47,2641,2592,3,21,13,9,3
95GG48,2051,2036,1,6,4,2,2
95GG49,3351,3056,81,146,25,26,17
95GG50,2653,2527,17,40,47,13,9
95GG51,2081,2067,4,4,3,3,0
95HH01,890,885,2,2,0,0,1
95HH02,1063,1050,6,3,0,2,2
95HH03,726,724,1,1,0,0,0
95HH04,1160,1153,1,2,1,0,3
95HH05,908,906,0,2,0,0,0
95HH06,1682,1666,4,6,2,4,0
95HH07,733,724,0,4,2,3,0
95HH08,1083,1071,7,4,0,1,0
95HH09,1423,1398,10,6,5,2,2
95HH10,945,939,0,4,1,1,0
95HH11,655,652,0,1,0,2,0
95HH12,626,623,1,1,0,1,0
95HH13,614,613,0,0,1,0,0
95HH14,764,760,0,2,1,1,0
95HH15,1083,1073,0,5,3,1,1
95HH16,917,903,1,10,0,1,2
95HH17,928,925,0,2,0,1,0
95II01,1260,1241,3,13,2,0,1
95II02,1911,1850,23,27,3,3,5
95II03,1304,1261,22,16,3,0,2
95II04,1672,1633,15,18,3,1,2
95II05,1301,1269,9,21,0,1,1
95II06,1285,1265,8,8,2,1,1
95II07,991,977,3,5,2,2,2
95II08,1073,1063,0,2,3,4,1
95II09,1417,1352,7,47,1,6,4
95II10,1144,1131,0,4,3,1,5
95II11,1055,1035,5,10,3,2,0
95II12,1007,1003,0,0,1,2,1
95II13,1253,1204,1,42,4,2,0
95II14,1026,1015,4,4,1,1,1
95II15,1319,1281,22,9,3,4,0
95II16,890,887,1,2,0,0,0
95II17,1190,1178,6,6,0,0,0
95II18,1090,1067,8,10,3,2,0
95II19,1389,1378,2,4,0,1,4
95II20,1211,1171,6,27,1,5,1
95II21,1045,1036,2,3,2,0,2
95II22,990,984,3,1,2,0,0
95II23,910,900,3,5,1,1,0
95JJ01,892,885,0,1,2,3,1
95JJ02,1074,1067,0,1,1,3,2
95JJ03,1023,1013,8,1,0,0,1
95JJ04,1279,1267,4,1,1,5,1
95JJ05,892,872,10,7,1,1,1
95JJ06,1063,1056,4,3,0,0,0
95JJ07,1092,1080,1,4,3,3,1
95JJ08,1187,1179,0,5,1,2,0
95JJ09,839,832,1,4,0,2,0
95JJ10,1027,1021,0,2,2,1,1
95JJ11,1542,1526,4,7,2,3,0
95JJ12,1002,995,4,1,1,0,1
95JJ13,1457,1427,7,15,2,2,4
95JJ14,849,846,1,1,0,1,0
95JJ15,779,754,5,12,4,3,1
95JJ16,916,909,0,3,1,3,0
95JJ17,824,818,1,2,1,1,1
95JJ18,975,960,5,7,0,0,3
95JJ19,1128,1116,1,5,1,3,2
95JJ20,1618,1608,2,4,0,1,3
95JJ21,962,940,6,6,5,1,4
95JJ22,1088,1067,5,13,0,1,2
95KK01,836,834,1,1,0,0,0
95KK02,722,720,1,0,0,1,0
95KK03,704,703,0,0,0,1,0
95KK04,974,962,4,4,3,0,1
95KK05,803,799,1,2,1,0,0
95KK06,737,732,2,1,2,0,0
95KK07,682,681,0,0,1,0,0
95KK08,967,956,5,3,2,0,1
95KK09,947,918,7,3,17,1,1
95KK10,699,699,0,0,0,0,0
95KK11,982,970,2,2,5,2,1
95KK12,776,772,0,2,1,1,0
95KK13,642,638,1,1,2,0,0
95KK14,703,703,0,0,0,0,0
95KK15,921,916,1,2,1,1,0
95KK16,809,801,6,1,1,0,0
95LL01,1579,1574,0,4,1,0,0
95LL02,1367,1313,12,20,13,5,4
95LL03,1092,1082,1,5,1,2,1
95LL04,1090,1081,0,4,3,2,0
95LL05,1454,1419,7,21,1,1,5
95LL06,1408,1394,3,4,4,1,2
95LL07,1001,985,4,11,0,1,0
95LL08,1326,1259,1,20,28,10,8
95LL09,1395,1385,0,4,4,0,2
95LL10,1741,1735,1,3,2,0,0
95LL11,1424,1404,6,12,2,0,0
95LL12,1492,1463,9,11,3,5,1
95LL13,1097,1072,8,5,2,7,3
95LL14,970,962,1,1,4,2,0
95LL15,1330,1297,8,13,7,3,2
95LL16,2282,2191,22,45,15,4,5
95LL17,1106,1071,5,25,1,3,1
95LL18,1331,1322,1,6,0,0,2
95LL19,1904,1885,5,5,2,3,4
95LL20,942,939,1,1,0,1,0
95LL21,1662,1636,7,6,1,7,5
95LL22,1424,1408,1,5,2,2,6
95LL23,973,962,1,3,7,0,0
95LL24,1312,1302,1,4,5,0,0
95LL25,1739,1722,3,6,3,3,2
95LL26,1490,1472,2,1,4,4,7
95MM01,1897,1849,10,25,10,2,1
95MM02,1144,1133,1,6,0,2,2
95MM03,1155,1148,2,2,1,2,0
95MM04,890,885,2,1,0,1,1
95MM05,1062,1055,0,0,2,4,1
95MM06,949,941,1,3,0,3,1
95MM07,1201,1191,4,4,1,0,1
95MM08,1238,1230,1,4,0,1,2
95MM09,1220,1212,1,4,1,1,1
95MM10,987,983,0,3,0,0,1
95MM11,855,852,0,0,3,0,0
95MM12,1976,1961,1,6,1,5,2
95MM13,2990,2963,3,12,7,3,2
95MM14,1176,1127,5,33,6,1,4
95MM15,1570,1553,6,8,0,2,1
95MM16,2079,2018,15,34,4,5,3
95MM17,1347,1339,0,4,2,0,2
95MM18,1766,1743,6,5,5,5,2
95MM19,1269,1245,2,17,0,3,2
95MM20,1469,1441,4,22,0,1,1
95MM21,1254,1243,3,8,0,0,0
95MM22,973,958,2,7,2,3,1
95MM23,1074,1047,3,6,9,4,5
95MM24,892,888,0,1,1,2,0
95MM25,2188,2169,2,7,6,1,3
95MM26,1056,1050,1,2,0,3,0
95MM27,1614,1550,11,27,12,8,6
95MM28,1095,1087,1,3,2,2,0
95MM29,1490,1459,8,20,1,2,0
95MM30,903,900,1,1,1,0,0
95NN01,1201,1196,2,1,1,0,1
95NN02,836,831,4,0,1,0,0
95NN03,1133,1119,6,4,3,0,1
95NN04,1175,1160,3,7,1,3,1
95NN05,1075,1064,2,5,3,0,1
95NN06,1237,1223,0,5,2,1,6
95NN07,1246,1228,0,7,3,6,2
95NN08,1196,1190,0,1,1,3,1
95NN09,1092,1086,1,3,1,0,1
95NN10,1290,1277,0,2,4,5,2
95NN11,1297,1295,0,0,1,1,0
95NN12,1128,1122,1,0,1,1,3
95NN13,1064,1057,5,1,0,0,1
95NN14,1205,1183,0,3,16,1,2
95NN15,1230,1220,2,1,4,2,1
95NN16,1128,1122,1,2,1,0,2
95NN17,928,925,0,1,0,1,1
95NN18,1023,1010,4,6,2,1,0
95NN19,1336,1324,4,6,1,0,1
95NN20,1073,1072,0,0,0,1,0
95NN21,1151,1138,3,6,3,0,1
95NN22,1003,1001,0,0,0,1,1
95NN23,1159,1150,3,1,2,1,2
95OO01,809,804,1,1,1,1,1
95OO02,703,699,1,1,2,0,0
95OO03,914,905,1,1,1,1,5
95OO04,877,875,0,1,0,1,0
95OO05,1021,975,1,3,22,7,13
95OO06,941,936,0,2,1,2,0
95OO07,854,850,1,1,0,0,2
95OO08,887,882,0,4,0,1,0
95OO09,744,737,1,4,0,2,0
95OO10,1163,1158,0,1,2,0,2
95OO11,956,946,1,0,5,3,1
95OO12,999,993,1,0,4,0,1
95OO13,976,947,0,7,13,5,4
95OO14,866,860,0,3,1,0,2
95OO15,870,840,1,6,14,4,5
95OO16,853,848,2,1,1,0,1
95OO17,978,974,0,3,0,0,1
95OO18,1099,1056,2,11,17,4,9
95OO19,1046,1039,0,2,4,1,0
95OO20,854,835,4,4,7,0,4
95OO21,904,850,4,13,18,7,12
95OO22,956,954,0,1,0,0,1
95PP01,950,945,1,2,1,1,0
95PP02,933,933,0,0,0,0,0
95PP03,971,965,0,2,0,2,2
95PP04,1081,1078,1,2,0,0,0
95PP05,822,818,0,1,0,1,2
95PP06,1554,1540,3,9,0,0,2
95PP07,987,979,1,1,3,2,1
95PP08,960,956,0,1,0,1,2
95PP09,757,741,2,10,1,3,0
95PP10,798,794,0,4,0,0,0
95PP11,1040,1028,0,9,1,0,2
95PP12,891,887,2,0,0,1,1
95PP13,1060,1047,5,1,2,4,1
95PP14,1347,1338,0,4,1,2,2
95PP15,1089,1085,0,2,0,1,1
95PP16,705,702,2,0,0,1,0
95PP17,1028,1019,0,7,2,0,0
95PP18,1093,1089,2,2,0,0,0
95PP19,933,932,0,0,1,0,0
95PP20,1379,1356,4,15,1,0,3
95PP21,783,781,0,2,0,0,0
95PP22,1010,1002,2,3,0,0,3
95PP23,898,896,0,2,0,0,0
95QQ01,707,703,2,0,1,0,1
95QQ02,996,990,2,1,1,2,0
95QQ03,507,501,3,1,0,2,0
95QQ04,692,691,0,1,0,0,0
95QQ05,1127,1123,1,1,0,2,0
95QQ06,754,752,0,1,0,0,1
95QQ07,919,914,1,2,1,1,0
95QQ08,698,697,0,1,0,0,0
95QQ09,838,833,2,0,0,3,0
95QQ10,688,688,0,0,0,0,0
95QQ11,776,776,0,0,0,0,0
95QQ12,758,753,1,2,1,1,0
95QQ13,1031,1027,0,0,0,3,1
95QQ14,2045,2042,1,1,1,0,0
95QQ15,761,751,5,5,0,0,0
95RR01,1502,1492,4,0,3,1,2
95RR02,647,644,1,1,0,1,0
95RR03,617,612,1,3,1,0,0
95RR04,752,748,1,2,0,0,1
95RR05,966,961,2,2,0,0,1
95RR06,708,706,0,0,1,1,0
95RR07,859,856,2,0,0,1,0
95RR08,713,709,0,2,0,2,0
95RR09,1381,1363,1,8,2,7,0
95RR10,582,576,1,4,0,1,0
95RR11,652,649,0,3,0,0,0
95RR12,606,604,0,1,0,0,1
95RR13,657,653,2,2,0,0,0
95RR14,654,652,0,0,0,1,1
95RR15,802,800,1,0,0,1,0
95SS01,1681,1676,0,1,2,2,0
95SS02,1530,1517,4,6,2,0,1
95SS03,1189,1181,4,3,0,1,0
95SS04,2935,2888,23,19,1,3,1
95SS05,1441,1423,5,7,1,4,1
95SS06,1935,1928,0,2,3,1,1
95SS07,3406,3356,12,20,7,8,3
95SS08,1670,1666,0,1,1,2,0
95SS09,1334,1318,8,5,1,0,2
95SS10,1607,1592,0,7,2,5,1
95SS11,1863,1852,3,3,1,2,2
95SS12,1251,1235,5,3,2,4,2
95SS13,1336,1306,1,20,1,8,0
95SS14,1246,1230,4,7,2,2,1
95SS15,1516,1509,1,5,1,0,0
95SS16,1152,1145,0,6,1,0,0
95SS17,1749,1726,6,13,2,0,2
95SS18,1342,1305,1,26,3,5,2
95SS19,1236,1224,3,4,2,2,1
95SS20,1096,1085,4,4,0,3,0
95SS21,1656,1653,0,2,0,0,1
95SS22,1254,1221,8,2,16,3,4
95SS23,1532,1522,0,7,1,1,1
95SS24,1914,1885,2,14,7,2,4
95SS25,1117,1106,2,6,1,1,1
95SS26,1314,1305,3,3,0,1,2
95SS27,1194,1164,0,20,2,6,2
95SS28,1071,1043,4,20,2,0,2
95SS29,1031,1025,1,2,1,1,1
95SS30,1125,1108,0,8,3,3,3
95TT01,838,835,1,0,0,2,0
95TT02,857,856,0,0,0,1,0
95TT03,1175,1163,3,7,0,0,2
95TT04,1018,1010,1,3,2,1,1
95TT05,1129,1110,3,14,0,2,0
95TT06,886,883,0,1,0,1,1
95TT07,874,871,1,1,0,0,1
95TT08,851,848,2,0,0,1,0
95TT09,874,870,2,2,0,0,0
95TT10,1056,1050,0,4,0,1,1
95TT11,945,943,0,1,1,0,0
95TT12,898,892,2,2,0,0,2
95TT13,1107,1097,4,3,2,0,1
95TT14,830,818,4,6,0,1,1
95TT15,833,830,2,1,0,0,0
95TT16,866,863,1,1,0,1,0
95UU01,384,381,0,2,1,0,0
95UU02,439,438,0,0,0,0,1
95UU03,381,379,1,1,0,0,0
95UU04,350,349,0,0,0,0,1
95UU05,373,371,1,1,0,0,0
95UU06,569,564,1,3,0,1,0
95UU07,307,307,0,0,0,0,0
95UU08,461,458,2,0,0,1,0
95UU09,594,589,4,1,0,0,0
95UU10,420,418,1,0,0,0,1
95UU11,355,350,1,3,0,1,0
95UU12,564,564,0,0,0,0,0
95UU13,333,331,0,2,0,0,0
95UU14,718,715,0,3,0,0,0
95UU15,360,356,1,1,1,0,1
95VV01,1171,1168,0,1,0,0,2
95VV02,985,963,3,16,2,1,0
95VV03,996,990,0,4,1,0,1
95VV04,1052,1050,0,1,0,0,1
95VV05,1364,1358,0,3,2,1,0
95VV06,1153,1145,1,0,1,3,3
95VV07,1657,1649,3,2,1,1,1
95VV08,1006,1004,1,1,0,0,0
95VV09,967,966,1,0,0,0,0
95VV10,1186,1167,7,8,0,2,2
95VV11,1484,1471,5,4,0,0,4
95VV12,1164,1159,1,1,2,0,1
95VV13,1054,1050,2,1,0,1,0
95VV14,1287,1277,2,4,3,0,1
95VV15,1140,1123,5,11,0,1,0
95VV16,1043,1037,0,0,2,0,4
95VV17,1410,1401,0,4,3,1,1
95VV18,1402,1389,8,2,0,3,0
95VV19,1172,1166,1,2,1,1,1
95VV20,925,919,3,0,0,2,1
95VV21,1253,1247,1,2,1,0,2
95VV22,956,950,1,1,2,1,1
95VV23,1123,1114,0,5,0,0,4
95VV24,1258,1248,6,2,0,0,2
95VV25,1227,1225,2,0,0,0,0
95VV26,1172,1171,0,1,0,0,0
95VV27,912,903,4,2,2,1,0
95VV28,1343,1329,5,5,1,1,2
95VV29,1071,1069,1,1,0,0,0
95VV30,1098,1089,1,5,1,2,0
95WW01,1257,1211,7,38,0,0,1
95WW02,1533,1528,1,3,0,1,0
95WW03,1583,1571,1,4,3,1,3
95WW04,1098,1088,4,2,2,1,1
95WW05,1157,1138,2,12,4,0,1
95WW06,1198,1192,1,3,0,1,1
95WW07,1602,1590,5,7,0,0,0
95WW08,1037,1030,3,3,0,0,1
95WW09,1111,1102,1,7,0,1,0
95WW10,1176,1164,0,8,1,1,2
95WW11,1106,1094,5,4,0,2,1
95WW12,1100,1090,2,6,1,0,1
95WW13,1433,1423,1,5,2,1,1
95WW14,1043,1040,3,0,0,0,0
95WW15,1229,1198,7,19,4,1,0
95WW16,1260,1246,1,9,0,2,2
95WW17,991,989,0,1,0,0,1
95WW18,1000,990,2,5,2,0,1
95WW19,2204,2160,28,12,1,2,1
95WW20,2974,2928,14,24,0,4,4
95WW21,1481,1441,11,23,2,1,3
95WW22,1228,1219,3,2,1,1,2
95WW23,1455,1389,19,29,3,9,6
95WW24,1578,1560,9,3,2,3,1
95WW25,1137,1128,2,6,1,0,0
95XX01,1849,1831,11,3,0,3,1
95XX02,1066,1060,1,0,1,1,3
95XX03,1057,1049,1,3,0,3,1
95XX04,1402,1391,2,5,0,3,1
95XX05,1238,1225,5,5,3,0,0
95XX06,1598,1580,7,3,4,4,0
95XX07,1278,1267,1,3,5,1,1
95XX08,1173,1164,1,8,0,0,0
95XX09,1255,1249,2,1,1,1,1
95XX10,1842,1819,8,5,4,3,3
95XX11,2621,2594,13,3,4,6,1
95XX12,1002,990,3,1,1,4,3
95XX13,1176,1163,3,6,3,1,0
95XX14,955,941,1,8,1,2,2
95XX15,1192,1180,2,3,4,2,1
95XX16,1392,1387,1,3,1,0,0
95XX17,1425,1387,4,14,7,5,8
95XX18,1348,1325,3,13,1,1,5
95XX19,1106,1096,1,1,4,1,3
95XX20,1363,1319,0,12,26,0,6
95XX21,1176,1168,0,2,2,2,2
95XX22,1010,991,1,14,1,3,0
95XX23,1451,1405,3,37,3,3,0
95XX24,1184,1169,1,9,3,2,0
95XX25,1096,1088,2,1,1,3,1
95YY01,861,854,0,7,0,0,0
95YY02,883,868,0,10,0,1,4
95YY03,991,987,0,1,1,1,1
95YY04,1270,1258,4,4,2,1,1
95YY05,745,735,4,2,0,3,1
95YY06,858,853,4,1,0,0,0
95YY07,912,910,0,0,0,0,2
95YY08,789,787,1,1,0,0,0
95YY09,1014,996,5,11,1,1,0
95YY10,705,705,0,0,0,0,0
95YY11,820,820,0,0,0,0,0
95YY12,932,930,2,0,0,0,0
95YY13,1118,1110,1,5,0,1,1
95YY14,1147,1139,0,4,2,0,2
95YY15,889,876,1,9,0,1,2
95YY16,798,797,0,0,0,0,1
95YY17,746,745,0,0,1,0,0
95YY18,746,743,1,0,1,1,0
95YY19,707,701,4,1,0,1,0
95YY20,721,718,0,2,0,1,0
95YY21,791,788,0,2,0,1,0
95ZZ01,994,987,1,4,0,2,0
95ZZ02,751,749,0,1,1,0,0
95ZZ03,884,877,1,5,0,0,1
95ZZ04,911,894,8,4,0,1,4
95ZZ05,769,768,0,0,1,0,0
95ZZ06,786,780,0,2,1,0,3
95ZZ07,1010,1005,2,0,0,0,3
95ZZ08,934,932,1,1,0,0,0
95ZZ09,881,878,0,0,0,2,1
95ZZ10,1262,1254,0,3,0,5,0
95ZZ11,745,743,0,1,0,0,1
95ZZ12,868,868,0,0,0,0,0
95ZZ13,879,873,3,0,0,1,2
95ZZ14,1111,1102,0,1,0,3,5
95ZZ15,804,802,0,0,0,1,1
95ZZ16,1228,1221,1,4,0,2,0
