GeographyCode,QS107NI0001,QS107NI0002,QS107NI0003,QS107NI0004,QS107NI0005,QS107NI0006,QS107NI0007,QS107NI0008,QS107NI0009,QS107NI0010,QS107NI0011,QS107NI0012
95BB15,2699,1574,1408,160,0,6,1125,751,32,74,108,160
95BB16,2568,1706,1610,84,0,12,862,588,22,38,66,148
95BB17,2690,1630,1410,200,0,20,1060,630,14,105,155,156
95BB18,3241,2100,1850,232,2,16,1141,683,17,107,149,185
95BB19,3656,2422,2212,194,0,16,1234,845,15,80,125,169
95BB20,2684,1454,1326,114,0,14,1230,857,17,78,98,180
95BB21,3651,2306,2094,202,0,10,1345,849,34,93,149,220
95BB22,2191,1155,956,190,4,5,1036,645,14,107,164,106
95BB23,2482,1617,1518,92,4,3,865,581,24,45,80,135
95CC01,1864,887,784,88,0,15,977,660,16,86,93,122
95CC02,2108,1200,1104,90,2,4,908,698,22,47,41,100
95CC03,2115,886,696,172,0,18,1229,791,28,138,120,152
95CC04,1824,982,916,60,0,6,842,633,25,42,36,106
95CC05,2087,1163,1088,59,2,14,924,640,29,64,57,134
95CC06,2160,1270,1148,117,0,5,890,585,18,53,79,155
95CC07,2554,1363,1266,96,0,1,1191,904,41,63,63,120
95CC08,1934,945,822,115,0,8,989,703,15,83,68,120
95CC09,2599,1650,1532,108,0,10,949,688,33,51,53,124
95CC10,2019,1214,1132,78,0,4,805,567,17,32,58,131
95CC11,1474,664,596,54,0,14,810,522,22,65,72,129
95CC12,2085,1202,1150,46,0,6,883,645,32,47,52,107
95CC13,1923,1098,1046,52,0,0,825,616,28,39,43,99
95CC14,2310,1484,1348,118,0,18,826,540,16,65,78,127
95CC15,2218,1292,1190,100,0,2,926,647,27,51,54,147
95CC16,2136,1206,1106,98,0,2,930,601,18,64,93,154
95CC17,2111,1206,1134,70,0,2,905,682,27,37,49,110
95CC18,1866,992,872,116,0,4,874,537,37,60,93,147
95CC19,2070,1218,1148,68,0,2,852,594,14,38,79,127
95CC20,2298,1436,1276,154,0,6,862,544,19,54,98,147
95CC21,2289,1378,1216,150,0,12,911,577,18,58,113,145
95CC22,1457,622,526,88,0,8,835,465,14,68,113,175
95DD01,1702,1114,1022,80,0,12,588,375,13,34,55,111
95DD02,3025,1872,1676,184,2,10,1153,721,24,112,126,170
95DD03,2750,1732,1540,182,2,8,1018,645,27,78,104,164
95DD04,1512,646,504,140,0,2,866,507,12,88,125,134
95DD05,1330,636,522,114,0,0,694,467,9,60,94,64
95DD06,2055,1326,1234,90,0,2,729,481,25,35,56,132
95DD07,2710,1652,1474,170,0,8,1058,619,31,95,106,207
95DD08,1799,718,488,210,0,20,1081,618,30,73,164,196
95DD09,2041,1324,1264,56,4,0,717,521,11,31,47,107
95DD10,2297,1251,1112,128,0,11,1046,663,15,83,98,187
95DD11,1718,778,582,188,0,8,940,602,19,85,142,92
95DD12,2041,1296,1250,44,2,0,745,541,14,21,58,111
95DD13,1396,640,552,80,0,8,756,479,18,75,82,102
95DD14,2591,1650,1556,88,0,6,941,627,16,70,88,140
95DD15,2606,1532,1404,124,0,4,1074,802,25,53,78,116
95DD16,2330,1460,1372,84,2,2,870,644,23,43,57,103
95DD17,2658,1672,1574,94,0,4,986,755,23,44,47,117
95DD18,1565,822,702,112,0,8,743,418,18,67,114,126
95DD19,2612,1612,1476,132,0,4,1000,622,18,99,106,155
95DD20,1438,608,490,110,2,6,830,484,12,76,149,109
95DD21,1735,936,790,140,0,6,799,518,35,60,73,113
95DD22,2501,1414,1332,74,0,8,1087,756,34,53,89,155
95DD23,2008,1248,1160,84,0,4,760,543,23,26,47,121
95DD24,2133,1224,1096,120,0,8,909,616,25,76,83,109
95EE01,1421,846,776,64,4,2,575,449,14,22,27,63
95EE02,1644,982,860,116,2,4,662,459,18,41,60,84
95EE03,1589,888,770,108,0,10,701,432,17,40,113,99
95EE04,1599,918,810,98,0,10,681,471,18,37,58,97
95EE05,1231,740,646,90,0,4,491,315,15,25,56,80
95EE06,1700,964,892,58,0,14,736,569,21,36,33,77
95EE07,1407,805,712,88,0,5,602,358,10,37,84,113
95EE08,1371,780,704,68,0,8,591,376,15,35,63,102
95EE09,1469,868,776,86,0,6,601,453,17,15,34,82
95EE10,1388,808,702,92,0,14,580,437,25,25,26,67
95EE11,1339,796,728,62,2,4,543,403,9,24,35,72
95EE12,1961,1026,824,192,0,10,935,584,27,72,155,97
95EE13,1280,634,564,66,0,4,646,384,16,49,63,134
95EE14,2083,1296,1126,162,0,8,787,519,25,48,79,116
95EE15,1357,820,750,58,0,12,537,383,18,22,34,80
95EE16,1599,998,918,80,0,0,601,421,16,35,52,77
95FF01,3617,2342,2076,250,2,14,1275,895,27,96,122,135
95FF02,2105,1260,1186,72,0,2,845,601,38,37,37,132
95FF03,2304,1332,1136,188,0,8,972,678,10,73,108,103
95FF04,2038,1286,1210,72,4,0,752,568,18,25,33,108
95FF05,2045,1116,976,130,2,8,929,554,20,88,108,159
95FF06,3031,1958,1748,198,2,10,1073,709,36,73,125,130
95FF07,2085,999,844,147,0,8,1086,675,15,93,182,121
95FF08,1905,1034,916,110,0,8,871,526,22,54,103,166
95FF09,1934,1102,952,138,0,12,832,533,15,74,96,114
95FF10,2625,1698,1504,178,4,12,927,687,19,49,70,102
95FF11,2014,1268,1200,56,2,10,746,555,12,26,38,115
95FF12,2181,1258,1132,110,0,16,923,664,16,53,66,124
95FF13,2087,1282,1168,110,0,4,805,546,25,36,82,116
95FF14,1898,1276,1204,60,2,10,622,438,14,22,44,104
95FF15,2084,1074,934,118,0,22,1010,624,12,88,118,168
95FF16,1853,1106,1032,70,0,4,747,476,12,55,87,117
95FF17,1427,680,548,124,4,4,747,427,12,75,103,130
95GG01,4089,1682,1532,132,0,18,2407,1534,45,207,175,446
95GG02,4454,1118,886,198,2,32,3336,2182,51,433,295,375
95GG03,4815,2615,2194,361,14,46,2200,1412,54,146,255,333
95GG04,3862,1182,908,248,2,24,2680,1690,58,292,312,328
95GG05,5007,1834,1186,564,10,74,3173,2488,80,168,233,204
95GG06,4444,2130,1774,320,8,28,2314,1495,42,172,250,355
95GG07,4224,1408,1168,224,2,14,2816,1929,48,329,229,281
95GG08,3870,1816,1468,316,10,22,2054,1354,29,204,219,248
95GG09,4914,2726,2356,346,6,18,2188,1375,42,143,263,365
95GG10,3387,1164,742,378,4,40,2223,1566,40,157,245,215
95GG11,4484,2012,1470,496,8,38,2472,1615,47,176,321,313
95GG12,7855,1337,730,554,6,47,6518,5854,96,171,247,150
95GG13,3795,1818,1576,220,4,18,1977,1218,35,161,231,332
95GG14,3890,2246,2094,140,0,12,1644,1150,37,97,113,247
95GG15,4671,2760,2438,302,4,16,1911,1118,46,101,249,397
95GG16,4259,1799,1470,276,20,33,2460,1698,53,226,220,263
95GG17,4048,1726,1508,196,2,20,2322,1540,43,237,203,299
95GG18,3841,1040,776,246,2,16,2801,1876,56,333,261,275
95GG19,3561,1168,934,202,2,30,2393,1379,31,272,305,406
95GG20,3883,1344,940,366,6,32,2539,1641,66,227,296,309
95GG21,4048,983,740,217,0,26,3065,2062,51,359,265,328
95GG22,4347,1786,1612,156,2,16,2561,1643,72,261,186,399
95GG23,3710,2188,2000,170,4,14,1522,1044,35,76,99,268
95GG24,3559,1824,1538,266,4,16,1735,1120,33,117,167,298
95GG25,4443,1630,1456,154,2,18,2813,1824,62,249,253,425
95GG26,2916,1198,1028,154,2,14,1718,1031,23,209,198,257
95GG27,4965,1818,1586,216,2,14,3147,2066,56,394,305,326
95GG28,4377,2203,1896,278,4,25,2174,1404,41,206,238,285
95GG29,3982,1670,1182,436,6,46,2312,1458,48,204,323,279
95GG30,3947,2330,2084,232,0,14,1617,968,31,112,185,321
95GG31,5115,2314,2066,222,0,26,2801,1936,50,266,221,328
95GG32,4897,2278,1932,314,4,28,2619,1713,39,284,250,333
95GG33,4445,2504,2266,216,2,20,1941,1441,58,68,114,260
95GG34,3996,2128,1846,258,4,20,1868,1276,37,127,167,261
95GG35,3850,958,770,166,2,20,2892,1879,54,352,280,327
95GG36,4625,2654,2250,370,12,22,1971,1252,34,111,184,390
95GG37,4968,2504,1906,518,8,72,2464,1881,59,93,194,237
95GG38,5358,2484,2022,420,4,38,2874,2093,56,132,212,381
95GG39,6092,1715,1150,485,2,78,4377,3077,138,341,430,391
95GG40,2909,910,706,179,2,23,1999,1198,34,232,265,270
95GG41,4306,2758,2550,182,14,12,1548,972,43,83,132,318
95GG42,5576,2496,2112,346,6,32,3080,2616,50,71,107,236
95GG43,3996,1990,1564,390,8,28,2006,1253,38,169,243,303
95GG44,4484,1629,992,559,6,72,2855,1913,61,217,407,257
95GG45,3932,1998,1738,242,0,18,1934,1225,52,146,188,323
95GG46,4046,1248,1076,164,0,8,2798,1839,59,376,220,304
95GG47,4564,1312,1008,272,0,32,3252,2177,51,354,331,339
95GG48,4049,1036,840,186,0,10,3013,2057,65,407,212,272
95GG49,7370,1741,1064,611,10,56,5629,5078,93,95,155,208
95GG50,4477,1680,1078,556,6,40,2797,1898,45,193,332,329
95GG51,3304,1244,970,245,4,25,2060,1218,35,217,265,325
95HH01,1633,966,820,142,0,4,667,374,12,49,98,134
95HH02,2293,1544,1434,102,0,8,749,519,9,64,67,90
95HH03,1404,902,852,48,0,2,502,265,12,38,49,138
95HH04,2531,1642,1528,108,4,2,889,612,17,67,72,121
95HH05,1630,792,650,136,0,6,838,516,10,96,109,107
95HH06,3602,2320,2124,180,0,16,1282,890,23,106,131,132
95HH07,1234,536,446,86,0,4,698,412,12,78,82,114
95HH08,2103,1262,1100,146,4,12,841,562,22,55,98,104
95HH09,2224,968,746,204,6,12,1256,679,24,112,192,249
95HH10,1922,1268,1170,90,2,6,654,409,10,50,83,102
95HH11,1092,488,402,78,0,8,604,320,10,67,99,108
95HH12,1252,748,678,66,2,2,504,317,3,47,60,77
95HH13,1052,478,372,106,0,0,574,354,7,63,87,63
95HH14,1281,568,468,92,0,8,713,367,11,66,118,151
95HH15,2113,1128,978,142,2,6,985,604,13,80,108,180
95HH16,1767,1046,932,110,4,0,721,415,8,54,96,148
95HH17,1951,1250,1144,102,0,4,701,473,8,48,82,90
95II01,2577,1652,1538,98,0,16,925,603,22,36,88,176
95II02,3616,2056,1798,218,2,38,1560,1034,34,91,180,221
95II03,2752,1764,1600,156,2,6,988,746,30,40,93,79
95II04,3294,2030,1768,244,8,10,1264,794,27,131,151,161
95II05,2720,1536,1424,100,2,10,1184,788,25,65,103,203
95II06,2648,1680,1468,202,0,10,968,669,22,60,93,124
95II07,1674,722,584,126,0,12,952,526,12,87,120,207
95II08,1983,1044,898,128,0,18,939,561,16,59,126,177
95II09,2696,1630,1446,172,0,12,1066,641,28,67,119,211
95II10,2118,1015,868,135,2,10,1103,637,17,98,159,192
95II11,2094,1308,1158,128,2,20,786,527,14,36,69,140
95II12,2005,1272,1180,80,2,10,733,448,18,40,71,156
95II13,2197,1184,988,172,2,22,1013,576,23,82,140,192
95II14,2083,1350,1232,100,2,16,733,469,11,28,61,164
95II15,2669,1763,1550,188,4,21,906,603,23,49,74,157
95II16,1748,998,896,94,0,8,750,453,12,45,78,162
95II17,2085,1090,974,108,0,8,995,560,19,76,143,197
95II18,1861,874,724,144,0,6,987,557,13,79,139,199
95II19,3061,1962,1868,90,0,4,1099,765,24,45,101,164
95II20,2247,1288,1046,216,0,26,959,627,18,63,101,150
95II21,1879,904,730,160,0,14,975,602,19,83,134,137
95II22,1854,1078,972,100,0,6,776,435,20,51,99,171
95II23,1801,972,864,96,4,8,829,553,19,40,78,139
95JJ01,1989,1214,1144,62,2,6,775,541,18,31,72,113
95JJ02,1957,1038,904,124,2,8,919,582,25,63,124,125
95JJ03,1812,850,688,158,2,2,962,631,18,86,151,76
95JJ04,2501,1510,1362,146,0,2,991,597,37,81,116,160
95JJ05,1537,642,508,130,0,4,895,519,29,62,108,177
95JJ06,1874,848,700,146,0,2,1026,628,20,80,158,140
95JJ07,1966,880,690,178,0,12,1086,644,12,88,210,132
95JJ08,2504,1370,1262,104,2,2,1134,843,17,64,79,131
95JJ09,1696,1038,966,60,0,12,658,389,32,30,65,142
95JJ10,2122,1196,1068,118,0,10,926,619,19,48,66,174
95JJ11,2955,1772,1562,188,2,20,1183,745,48,60,145,185
95JJ12,2075,1194,1076,114,0,4,881,618,23,46,69,125
95JJ13,3024,1896,1688,206,0,2,1128,776,28,85,130,109
95JJ14,1837,1144,1060,84,0,0,693,466,20,40,48,119
95JJ15,1487,862,756,98,0,8,625,380,34,42,62,107
95JJ16,1519,648,544,96,2,6,871,504,30,61,120,156
95JJ17,1873,1122,1078,42,0,2,751,538,29,31,51,102
95JJ18,1667,786,646,124,2,14,881,516,35,55,135,140
95JJ19,2534,1106,996,100,2,8,1428,1148,39,36,74,131
95JJ20,3257,1970,1748,220,0,2,1287,838,23,88,171,167
95JJ21,1898,868,738,122,2,6,1030,683,26,54,124,143
95JJ22,2241,1438,1332,106,0,0,803,508,20,42,84,149
95KK01,1968,1084,1028,54,0,2,884,645,22,69,43,105
95KK02,1566,916,846,60,0,10,650,443,23,44,43,97
95KK03,1741,982,916,62,0,4,759,595,18,21,26,99
95KK04,2126,1108,942,158,2,6,1018,735,30,73,96,84
95KK05,1991,1054,1010,40,0,4,937,716,35,45,39,102
95KK06,1527,822,712,102,0,8,705,478,13,50,76,88
95KK07,1583,944,908,30,0,6,639,463,20,26,35,95
95KK08,1951,1188,1054,124,0,10,763,498,25,59,72,109
95KK09,1751,866,712,150,0,4,885,544,29,74,105,133
95KK10,1654,966,916,48,0,2,688,518,17,25,37,91
95KK11,1864,944,826,114,0,4,920,586,13,83,118,120
95KK12,1781,922,854,62,0,6,859,644,17,47,52,99
95KK13,1421,842,784,54,0,4,579,396,20,25,49,89
95KK14,1612,834,778,46,0,10,778,580,12,47,52,87
95KK15,2162,1226,1156,66,0,4,936,707,30,40,56,103
95KK16,1729,850,754,94,0,2,879,600,33,52,79,115
95LL01,3689,2288,2090,192,0,6,1401,1084,29,62,76,150
95LL02,2430,1238,990,226,4,18,1192,729,36,89,163,175
95LL03,1884,950,782,160,0,8,934,537,16,85,149,147
95LL04,2288,1162,988,166,0,8,1126,753,22,93,76,182
95LL05,3144,2014,1886,118,2,8,1130,806,23,65,105,131
95LL06,2690,1520,1318,192,0,10,1170,709,33,75,167,186
95LL07,1727,730,578,140,0,12,997,550,24,87,147,189
95LL08,2533,1025,742,268,0,15,1508,976,39,157,177,159
95LL09,2424,920,790,124,0,6,1504,906,39,155,185,219
95LL10,4141,2423,2238,160,0,25,1718,1332,35,111,84,156
95LL11,3025,2024,1858,152,0,14,1001,692,18,72,94,125
95LL12,2995,1458,1160,266,0,32,1537,1048,25,149,179,136
95LL13,2096,1103,876,209,10,8,993,628,18,97,144,106
95LL14,2140,990,896,86,0,8,1150,784,26,88,107,145
95LL15,2469,1370,1202,158,0,10,1099,628,19,70,155,227
95LL16,4647,2948,2484,439,2,23,1699,1141,36,131,207,184
95LL17,2096,1202,1062,134,0,6,894,523,15,63,129,164
95LL18,2696,1710,1566,140,0,4,986,631,18,61,94,182
95LL19,3975,2534,2284,226,8,16,1441,956,28,110,150,197
95LL20,1897,1030,880,144,0,6,867,559,17,83,93,115
95LL21,3060,1580,1350,216,4,10,1480,910,40,118,159,253
95LL22,2827,1444,1172,260,0,12,1383,939,31,129,155,129
95LL23,1733,870,716,150,2,2,863,503,11,55,124,170
95LL24,2867,1716,1560,142,0,14,1151,843,21,67,66,154
95LL25,3551,2326,2054,260,2,10,1225,820,35,65,121,184
95LL26,2973,1500,1284,200,2,14,1473,1032,26,143,136,136
95MM01,3710,1967,1724,211,12,20,1743,1191,47,164,184,157
95MM02,2686,1446,1380,62,0,4,1240,892,41,67,72,168
95MM03,2617,1524,1392,132,0,0,1093,809,29,76,39,140
95MM04,1822,724,648,58,4,14,1098,719,20,107,93,159
95MM05,1933,548,484,54,0,10,1385,923,19,179,111,153
95MM06,1964,740,676,56,0,8,1224,814,34,141,111,124
95MM07,2082,920,818,96,0,6,1162,703,25,77,173,184
95MM08,2407,1144,1046,92,0,6,1263,824,23,100,142,174
95MM09,2663,1436,1352,78,0,6,1227,860,31,89,83,164
95MM10,2026,647,562,77,0,8,1379,976,25,181,98,99
95MM11,1736,522,472,48,0,2,1214,810,16,153,104,131
95MM12,4173,1668,1498,170,0,0,2505,1831,50,248,227,149
95MM13,6220,3099,2836,248,0,15,3121,2205,74,348,271,223
95MM14,1972,754,610,124,2,18,1218,776,29,86,147,180
95MM15,3286,1908,1756,144,0,8,1378,941,35,101,126,175
95MM16,4142,2351,2008,323,2,18,1791,1241,43,158,200,149
95MM17,3029,1454,1336,106,4,8,1575,1130,33,136,146,130
95MM18,3786,2130,1936,178,2,14,1656,1232,42,123,130,129
95MM19,2478,1345,1130,191,4,20,1133,784,28,73,126,122
95MM20,2746,1452,1280,156,0,16,1294,758,31,90,184,231
95MM21,2687,1522,1406,110,2,4,1165,809,14,82,106,154
95MM22,2098,1070,998,70,0,2,1028,677,34,61,66,190
95MM23,2098,712,566,134,4,8,1386,1003,34,108,111,130
95MM24,1928,729,666,50,2,11,1199,809,32,112,111,135
95MM25,4400,1681,1476,189,0,16,2719,1951,32,321,256,159
95MM26,2501,1150,1066,78,6,0,1351,979,32,131,110,99
95MM27,2839,787,632,130,2,23,2052,1487,40,181,186,158
95MM28,1895,564,468,90,2,4,1331,900,21,137,154,119
95MM29,2653,1013,802,182,4,25,1640,1119,43,143,185,150
95MM30,1719,555,486,64,2,3,1164,773,18,134,95,144
95NN01,2461,1264,1120,132,2,10,1197,820,35,94,113,135
95NN02,1784,972,892,72,0,8,812,543,20,61,62,126
95NN03,2214,1266,1124,134,0,8,948,580,21,64,119,164
95NN04,2116,860,672,178,2,8,1256,851,21,112,132,140
95NN05,1934,1006,828,166,0,12,928,584,22,53,148,121
95NN06,2561,1338,1218,114,0,6,1223,880,34,80,96,133
95NN07,2469,1164,994,164,2,4,1305,890,20,116,125,154
95NN08,2612,1530,1370,146,4,10,1082,759,32,78,78,135
95NN09,2365,1468,1352,104,2,10,897,638,16,48,73,122
95NN10,2492,1366,1254,102,2,8,1126,700,39,85,122,180
95NN11,2951,1738,1542,178,0,18,1213,906,24,72,76,135
95NN12,2204,1199,1058,137,0,4,1005,677,32,73,101,122
95NN13,2344,1510,1414,92,0,4,834,576,20,40,60,138
95NN14,2495,1398,1230,156,2,10,1097,763,27,106,84,117
95NN15,2331,1264,1006,240,6,12,1067,685,16,84,128,154
95NN16,2543,1592,1490,94,2,6,951,657,24,52,77,141
95NN17,1778,864,752,104,0,8,914,614,23,72,84,121
95NN18,2097,1074,982,90,0,2,1023,696,20,91,80,136
95NN19,2723,1654,1476,164,0,14,1069,709,20,73,101,166
95NN20,2346,1378,1282,86,0,10,968,679,22,48,76,143
95NN21,2175,1124,1000,118,2,4,1051,639,31,60,116,205
95NN22,2144,1220,1106,104,2,8,924,639,20,58,70,137
95NN23,2598,1444,1358,76,2,8,1154,871,25,45,97,116
95OO01,1890,1071,1020,48,0,3,819,637,13,37,25,107
95OO02,1731,948,904,44,0,0,783,621,12,20,28,102
95OO03,1998,1144,1044,88,0,12,854,599,31,44,61,119
95OO04,1897,1050,978,66,0,6,847,612,15,45,49,126
95OO05,2058,918,718,178,0,22,1140,759,51,91,114,125
95OO06,2190,1244,1162,80,0,2,946,708,33,50,54,101
95OO07,1950,1098,1030,64,0,4,852,651,22,30,40,109
95OO08,2072,1222,1138,80,0,4,850,667,11,27,43,102
95OO09,1711,888,842,44,0,2,823,614,20,39,44,106
95OO10,2579,1322,1198,122,0,2,1257,900,44,119,70,124
95OO11,1889,828,734,88,0,6,1061,711,28,91,113,118
95OO12,2066,1112,1004,102,0,6,954,643,29,76,100,106
95OO13,2112,1119,922,172,0,25,993,624,83,60,117,109
95OO14,1961,1134,1052,76,0,6,827,602,29,34,54,108
95OO15,1773,814,684,122,0,8,959,653,31,65,89,121
95OO16,1695,942,814,120,0,8,753,491,11,65,55,131
95OO17,2105,1300,1208,84,0,8,805,573,21,40,52,119
95OO18,2291,1204,988,204,0,12,1087,718,62,75,106,126
95OO19,2219,1282,1160,114,0,8,937,662,36,41,63,135
95OO20,1674,984,868,114,0,2,690,409,22,53,74,132
95OO21,1870,878,748,120,0,10,992,677,37,55,83,140
95OO22,2374,1208,1146,58,0,4,1166,887,32,63,52,132
95PP01,1998,1178,1080,88,0,10,820,556,18,46,57,143
95PP02,2029,1122,1052,70,0,0,907,650,24,45,48,140
95PP03,1998,1036,958,78,0,0,962,673,46,51,58,134
95PP04,2447,1422,1276,136,0,10,1025,739,36,52,55,143
95PP05,1828,1046,984,62,0,0,782,570,24,22,36,130
95PP06,2976,1568,1322,238,0,8,1408,915,21,110,180,182
95PP07,2121,1218,1126,86,0,6,903,642,24,41,66,130
95PP08,2108,1172,1064,102,0,6,936,682,43,43,34,134
95PP09,1337,502,390,106,0,6,835,534,20,57,80,144
95PP10,1884,1078,1012,62,0,4,806,605,27,29,35,110
95PP11,2000,996,826,160,0,10,1004,665,28,71,101,139
95PP12,2018,1148,1074,70,0,4,870,651,32,43,35,109
95PP13,1977,1030,876,148,0,6,947,617,28,61,84,157
95PP14,2799,1582,1444,128,0,10,1217,810,32,76,95,204
95PP15,2378,1430,1306,122,0,2,948,667,27,51,69,134
95PP16,1524,936,870,66,0,0,588,402,20,35,36,95
95PP17,1977,982,834,128,0,20,995,637,33,80,82,163
95PP18,2442,1438,1290,140,2,6,1004,721,29,56,57,141
95PP19,1927,1016,922,92,0,2,911,643,23,78,56,111
95PP20,2515,1214,980,218,0,16,1301,823,68,84,153,173
95PP21,1722,902,834,68,0,0,820,603,22,50,39,106
95PP22,1975,1056,928,126,0,2,919,574,30,69,101,145
95PP23,1971,1108,1040,64,0,4,863,606,30,45,60,122
95QQ01,1227,570,464,100,0,6,657,390,14,63,84,106
95QQ02,2044,1320,1146,160,6,8,724,472,16,54,88,94
95QQ03,870,406,306,88,0,12,464,278,6,31,68,81
95QQ04,1302,654,570,80,2,2,648,399,12,64,87,86
95QQ05,2342,1562,1460,86,4,12,780,503,16,43,83,135
95QQ06,1569,800,716,74,0,10,769,534,14,73,43,105
95QQ07,1552,686,586,94,4,2,866,485,15,69,145,152
95QQ08,1238,554,462,90,0,2,684,391,9,56,88,140
95QQ09,1599,868,808,54,0,6,731,433,9,46,78,165
95QQ10,1449,860,804,52,0,4,589,412,15,35,43,84
95QQ11,1621,1004,924,76,0,4,617,398,11,40,70,98
95QQ12,1410,730,622,100,0,8,680,435,7,55,69,114
95QQ13,2093,1296,1160,120,0,16,797,524,12,49,87,125
95QQ14,4081,2608,2204,388,0,16,1473,1036,23,135,132,147
95QQ15,1338,646,558,86,0,2,692,421,17,49,82,123
95RR01,3200,1996,1782,202,4,8,1204,876,16,67,126,119
95RR02,1418,786,694,88,0,4,632,443,10,32,65,82
95RR03,1154,458,376,80,0,2,696,447,16,55,96,82
95RR04,1597,786,714,64,0,8,811,597,13,66,52,83
95RR05,1924,1042,874,162,4,2,882,588,12,59,108,115
95RR06,1697,912,870,40,0,2,785,619,18,46,27,75
95RR07,1923,1178,1078,98,0,2,745,534,21,45,55,90
95RR08,1648,966,904,62,0,0,682,516,7,38,28,93
95RR09,2796,1484,1162,310,0,12,1312,972,21,101,101,117
95RR10,1055,466,394,68,0,4,589,381,8,46,70,84
95RR11,1433,830,770,54,0,6,603,416,14,35,51,87
95RR12,1257,750,688,58,0,4,507,329,14,25,50,89
95RR13,1180,560,488,68,0,4,620,371,12,37,82,118
95RR14,1510,860,794,58,0,8,650,490,24,43,27,66
95RR15,1815,992,912,78,0,2,823,617,17,41,51,97
95SS01,3695,2448,2220,216,2,10,1247,883,36,58,106,164
95SS02,3274,2115,1954,148,0,13,1159,822,22,60,88,167
95SS03,2741,1876,1806,68,0,2,865,630,25,32,53,125
95SS04,5734,3388,2790,568,10,20,2346,1602,44,200,278,222
95SS05,2830,1710,1494,200,8,8,1120,709,29,53,141,188
95SS06,4021,1245,990,234,0,21,2776,1987,48,356,243,142
95SS07,6572,3452,2804,576,4,68,3120,2154,45,377,295,249
95SS08,3620,2416,2214,186,2,14,1204,807,27,67,116,187
95SS09,2732,1764,1620,136,0,8,968,637,23,52,91,165
95SS10,3444,1861,1652,178,4,27,1583,1182,21,124,111,145
95SS11,4212,2582,2356,216,2,8,1630,1190,39,110,101,190
95SS12,2515,1520,1378,128,4,10,995,611,27,64,95,198
95SS13,2383,1180,918,246,2,14,1203,750,27,93,158,175
95SS14,2314,1302,1080,204,2,16,1012,592,36,68,147,169
95SS15,3063,1986,1862,110,0,14,1077,666,39,43,95,234
95SS16,2469,1080,958,118,0,4,1389,968,21,130,130,140
95SS17,3351,1919,1596,294,2,27,1432,881,40,129,197,185
95SS18,2352,1108,922,164,0,22,1244,709,29,100,168,238
95SS19,2221,1114,936,172,0,6,1107,674,22,112,145,154
95SS20,2234,1364,1284,74,0,6,870,527,31,36,85,191
95SS21,3620,2480,2226,234,2,18,1140,797,31,57,109,146
95SS22,2560,1716,1590,112,2,12,844,520,15,57,83,169
95SS23,3049,1972,1752,212,2,6,1077,692,32,77,122,154
95SS24,3901,2566,2296,260,4,6,1335,872,35,87,134,207
95SS25,1907,772,594,162,2,14,1135,652,28,116,172,167
95SS26,2791,1144,984,144,2,14,1647,1189,32,181,127,118
95SS27,2075,998,864,128,0,6,1077,618,20,78,160,201
95SS28,2031,944,782,148,2,12,1087,683,16,81,122,185
