GeographyCode,QS220NI0001,QS220NI0002,QS220NI0003,QS220NI0004,QS220NI0005
95HH17,928,58,814,9,47
95II01,1260,52,1116,15,77
95II02,1911,525,1239,39,108
95II03,1304,553,655,23,73
95II04,1672,70,1480,16,106
95II05,1301,553,690,14,44
95II06,1285,572,645,14,54
95II07,991,85,829,12,65
95II08,1073,103,897,6,67
95II09,1417,111,1192,22,92
95II10,1144,33,1002,10,99
95II11,1055,450,541,12,52
95II12,1007,77,872,8,50
95II13,1253,65,1071,23,94
95II14,1026,245,735,8,38
95II15,1319,559,677,16,67
95II16,890,44,796,8,42
95II17,1190,58,1033,19,80
95II18,1090,80,934,16,60
95II19,1389,129,1189,13,58
95II20,1211,438,688,16,69
95II21,1045,33,932,5,75
95II22,990,63,866,4,57
95II23,910,379,473,11,47
95JJ01,892,195,663,4,30
95JJ02,1074,299,700,9,66
95JJ03,1023,137,804,13,69
95JJ04,1279,200,1028,13,38
95JJ05,892,231,611,4,46
95JJ06,1063,416,598,11,38
95JJ07,1092,222,823,8,39
95JJ08,1187,244,886,8,49
95JJ09,839,49,764,7,19
95JJ10,1027,430,575,7,15
95JJ11,1542,311,1151,19,61
95JJ12,1002,637,339,6,20
95JJ13,1457,232,1148,19,58
95JJ14,849,83,740,4,22
95JJ15,779,232,505,5,37
95JJ16,916,295,569,9,43
95JJ17,824,375,426,5,18
95JJ18,975,237,666,11,61
95JJ19,1128,394,680,9,45
95JJ20,1618,348,1213,12,45
95JJ21,962,192,726,12,32
95JJ22,1088,270,762,21,35
95KK01,836,781,50,3,2
95KK02,722,244,455,15,8
95KK03,704,639,60,1,4
95KK04,974,743,192,6,33
95KK05,803,679,116,1,7
95KK06,737,349,362,4,22
95KK07,682,277,398,2,5
95KK08,967,375,566,5,21
95KK09,947,363,545,5,34
95KK10,699,267,425,3,4
95KK11,982,276,665,4,37
95KK12,776,611,154,2,9
95KK13,642,92,536,4,10
95KK14,703,323,372,1,7
95KK15,921,585,319,5,12
95KK16,809,561,214,3,31
95LL01,1579,1294,232,10,43
95LL02,1367,338,921,21,87
95LL03,1092,99,917,10,66
95LL04,1090,883,189,4,14
95LL05,1454,277,1108,23,46
95LL06,1408,164,1173,11,60
95LL07,1001,107,827,15,52
95LL08,1326,1049,197,8,72
95LL09,1395,1132,213,13,37
95LL10,1741,1513,209,2,17
95LL11,1424,130,1222,14,58
95LL12,1492,1272,144,17,59
95LL13,1097,683,334,17,63
95LL14,970,923,37,1,9
95LL15,1330,100,1153,22,55
95LL16,2282,506,1615,30,131
95LL17,1106,77,957,12,60
95LL18,1331,75,1184,14,58
95LL19,1904,417,1406,20,61
95LL20,942,368,543,9,22
95LL21,1662,793,800,10,59
95LL22,1424,1283,96,6,39
95LL23,973,105,814,4,50
95LL24,1312,418,856,4,34
95LL25,1739,156,1509,22,52
95LL26,1490,1349,100,11,30
95MM01,1897,772,1064,23,38
95MM02,1144,1076,54,7,7
95MM03,1155,758,371,9,17
95MM04,890,839,35,3,13
95MM05,1062,1007,49,2,4
95MM06,949,901,39,3,6
95MM07,1201,194,962,12,33
95MM08,1238,790,432,6,10
95MM09,1220,866,338,5,11
95MM10,987,949,27,0,11
95MM11,855,823,26,0,6
95MM12,1976,1791,160,9,16
95MM13,2990,2758,198,10,24
95MM14,1176,526,602,20,28
95MM15,1570,794,733,8,35
95MM16,2079,1351,628,34,66
95MM17,1347,1210,115,6,16
95MM18,1766,1135,589,13,29
95MM19,1269,448,769,15,37
95MM20,1469,300,1120,12,37
95MM21,1254,453,774,7,20
95MM22,973,911,45,7,10
95MM23,1074,936,94,12,32
95MM24,892,864,23,3,2
95MM25,2188,2094,66,12,16
95MM26,1056,1021,22,3,10
95MM27,1614,1398,130,35,51
95MM28,1095,881,182,3,29
95MM29,1490,1028,410,18,34
95MM30,903,860,30,3,10
95NN01,1201,1015,154,9,23
95NN02,836,738,84,3,11
95NN03,1133,202,877,4,50
95NN04,1175,1047,96,9,23
95NN05,1075,543,475,10,47
95NN06,1237,1076,126,12,23
95NN07,1246,1090,127,5,24
95NN08,1196,613,535,16,32
95NN09,1092,345,701,8,38
95NN10,1290,800,435,11,44
95NN11,1297,1040,223,7,27
95NN12,1128,671,421,7,29
95NN13,1064,399,611,13,41
95NN14,1205,842,305,14,44
95NN15,1230,392,769,6,63
95NN16,1128,267,807,7,47
95NN17,928,671,223,2,32
95NN18,1023,707,278,7,31
95NN19,1336,331,942,10,53
95NN20,1073,579,457,8,29
95NN21,1151,764,350,6,31
95NN22,1003,796,178,7,22
95NN23,1159,942,189,6,22
95OO01,809,644,154,2,9
95OO02,703,399,292,5,7
95OO03,914,351,546,5,12
95OO04,877,618,247,3,9
95OO05,1021,816,168,12,25
95OO06,941,541,381,7,12
95OO07,854,396,439,4,15
95OO08,887,482,383,6,16
95OO09,744,440,293,3,8
95OO10,1163,1080,71,5,7
95OO11,956,874,66,5,11
95OO12,999,679,310,3,7
95OO13,976,338,593,7,38
95OO14,866,582,262,7,15
95OO15,870,726,122,7,15
95OO16,853,205,622,6,20
95OO17,978,172,771,19,16
95OO18,1099,544,510,11,34
95OO19,1046,630,394,5,17
95OO20,854,201,618,4,31
95OO21,904,754,120,6,24
95OO22,956,900,50,2,4
95PP01,950,182,743,10,15
95PP02,933,777,126,8,22
95PP03,971,697,250,2,22
95PP04,1081,577,480,7,17
95PP05,822,328,477,4,13
95PP06,1554,753,741,10,50
95PP07,987,593,360,7,27
95PP08,960,783,159,6,12
95PP09,757,620,117,6,14
95PP10,798,607,177,4,10
95PP11,1040,733,275,8,24
95PP12,891,582,295,1,13
95PP13,1060,740,294,10,16
95PP14,1347,483,836,7,21
95PP15,1089,320,736,6,27
95PP16,705,202,485,4,14
95PP17,1028,733,276,3,16
95PP18,1093,428,632,6,27
95PP19,933,719,199,2,13
95PP20,1379,758,562,13,46
95PP21,783,642,133,2,6
95PP22,1010,535,441,8,26
95PP23,898,443,437,6,12
95QQ01,707,165,507,4,31
95QQ02,996,37,892,14,53
95QQ03,507,113,371,3,20
95QQ04,692,194,473,4,21
95QQ05,1127,291,798,4,34
95QQ06,754,573,165,2,14
95QQ07,919,253,618,11,37
95QQ08,698,184,484,3,27
95QQ09,838,281,527,0,30
95QQ10,688,270,393,8,17
95QQ11,776,54,687,5,30
95QQ12,758,143,581,2,32
95QQ13,1031,48,900,9,74
95QQ14,2045,337,1594,16,98
95QQ15,761,248,477,4,32
95RR01,1502,572,887,7,36
95RR02,647,305,329,3,10
95RR03,617,379,222,3,13
95RR04,752,703,40,1,8
95RR05,966,352,575,6,33
95RR06,708,604,96,1,7
95RR07,859,427,413,1,18
95RR08,713,434,264,1,14
95RR09,1381,1002,337,8,34
95RR10,582,297,272,2,11
95RR11,652,363,277,7,5
95RR12,606,214,382,2,8
95RR13,657,245,393,6,13
95RR14,654,302,343,2,7
95RR15,802,679,119,2,2
95SS01,1681,338,1270,7,66
95SS02,1530,289,1168,17,56
95SS03,1189,83,1063,12,31
95SS04,2935,544,2159,22,210
95SS05,1441,212,1134,21,74
95SS06,1935,1791,117,8,19
95SS07,3406,2254,1007,28,117
95SS08,1670,208,1383,12,67
95SS09,1334,222,1030,13,69
95SS10,1607,1198,348,17,44
95SS11,1863,1070,735,13,45
95SS12,1251,310,872,11,58
95SS13,1336,319,906,14,97
95SS14,1246,128,1029,13,76
95SS15,1516,156,1297,15,48
95SS16,1152,1057,73,3,19
95SS17,1749,402,1224,13,110
95SS18,1342,228,1021,15,78
95SS19,1236,101,1037,26,72
95SS20,1096,147,895,12,42
95SS21,1656,184,1367,16,89
95SS22,1254,319,831,14,90
95SS23,1532,126,1286,21,99
95SS24,1914,336,1469,18,91
95SS25,1117,273,751,11,82
95SS26,1314,1221,70,1,22
95SS27,1194,131,980,24,59
95SS28,1071,406,603,6,56
95SS29,1031,934,78,3,16
95SS30,1125,218,841,14,52
95TT01,838,622,205,3,8
95TT02,857,690,158,0,9
95TT03,1175,579,569,8,19
95TT04,1018,932,70,3,13
95TT05,1129,739,358,14,18
95TT06,886,555,320,2,9
95TT07,874,402,454,8,10
95TT08,851,361,472,5,13
95TT09,874,800,70,1,3
95TT10,1056,803,232,5,16
95TT11,945,810,130,1,4
95TT12,898,276,602,9,11
95TT13,1107,559,491,15,42
95TT14,830,435,364,8,23
95TT15,833,229,590,4,10
95TT16,866,574,281,1,10
95UU01,384,170,203,0,11
95UU02,439,18,409,1,11
95UU03,381,241,123,4,13
95UU04,350,15,325,2,8
95UU05,373,26,336,1,10
95UU06,569,436,114,2,17
95UU07,307,34,261,7,5
95UU08,461,419,33,1,8
95UU09,594,535,49,2,8
95UU10,420,384,29,1,6
95UU11,355,311,36,1,7
95UU12,564,437,112,2,13
95UU13,333,140,186,0,7
95UU14,718,532,172,3,11
95UU15,360,63,289,0,8
95VV01,1171,485,657,4,25
95VV02,985,879,63,15,28
95VV03,996,635,336,4,21
95VV04,1052,497,535,4,16
95VV05,1364,1242,100,7,15
95VV06,1153,1099,40,1,13
95VV07,1657,1439,183,6,29
95VV08,1006,941,57,1,7
95VV09,967,928,34,1,4
95VV10,1186,1099,48,13,26
95VV11,1484,1264,191,10,19
95VV12,1164,1035,108,6,15
95VV13,1054,634,396,7,17
95VV14,1287,1194,64,9,20
95VV15,1140,978,127,7,28
95VV16,1043,995,37,3,8
95VV17,1410,1334,57,4,15
95VV18,1402,393,947,9,53
95VV19,1172,668,472,7,25
95VV20,925,593,317,1,14
95VV21,1253,1048,183,4,18
95VV22,956,613,326,6,11
95VV23,1123,971,119,10,23
95VV24,1258,1071,156,5,26
95VV25,1227,1163,41,2,21
95VV26,1172,986,173,1,12
95VV27,912,832,57,7,16
95VV28,1343,1183,132,5,23
95VV29,1071,633,427,4,7
95VV30,1098,785,277,13,23
95WW01,1257,247,891,25,94
95WW02,1533,66,1381,9,77
95WW03,1583,102,1373,10,98
95WW04,1098,114,898,7,79
95WW05,1157,322,759,21,55
95WW06,1198,49,1090,7,52
95WW07,1602,86,1440,7,69
95WW08,1037,194,785,8,50
95WW09,1111,122,924,14,51
95WW10,1176,82,1019,13,62
95WW11,1106,789,276,12,29
95WW12,1100,37,969,14,80
95WW13,1433,43,1316,5,69
95WW14,1043,30,928,7,78
95WW15,1229,751,406,20,52
95WW16,1260,478,711,10,61
95WW17,991,85,848,6,52
95WW18,1000,289,642,15,54
95WW19,2204,269,1773,33,129
95WW20,2974,1261,1540,39,134
95WW21,1481,130,1217,21,113
95WW22,1228,82,1060,12,74
95WW23,1455,391,920,42,102
95WW24,1578,741,754,11,72
95WW25,1137,63,990,14,70
95XX01,1849,170,1539,19,121
95XX02,1066,102,899,9,56
95XX03,1057,108,868,15,66
95XX04,1402,140,1159,13,90
95XX05,1238,135,998,11,94
95XX06,1598,141,1275,11,171
95XX07,1278,131,1063,7,77
95XX08,1173,290,825,13,45
95XX09,1255,127,1057,8,63
95XX10,1842,164,1487,18,173
95XX11,2621,208,2090,32,291
95XX12,1002,138,792,7,65
95XX13,1176,128,953,14,81
95XX14,955,171,714,15,55
95XX15,1192,89,995,12,96
95XX16,1392,100,1210,11,71
95XX17,1425,299,930,32,164
95XX18,1348,383,839,16,110
95XX19,1106,223,792,12,79
95XX20,1363,286,932,21,124
95XX21,1176,163,922,16,75
95XX22,1010,123,801,8,78
95XX23,1451,224,1081,18,128
95XX24,1184,144,957,13,70
95XX25,1096,121,855,13,107
95YY01,861,367,469,10,15
95YY02,883,454,389,15,25
95YY03,991,621,351,7,12
95YY04,1270,1052,183,9,26
95YY05,745,461,252,6,26
95YY06,858,673,160,7,18
95YY07,912,726,179,2,5
95YY08,789,536,239,2,12
95YY09,1014,249,722,16,27
95YY10,705,311,388,0,6
95YY11,820,561,249,3,7
95YY12,932,508,408,4,12
95YY13,1118,1003,97,2,16
95YY14,1147,1000,128,6,13
95YY15,889,662,203,1,23
95YY16,798,491,298,2,7
95YY17,746,677,58,1,10
95YY18,746,554,186,0,6
95YY19,707,515,178,3,11
95YY20,721,680,37,0,4
95YY21,791,518,258,8,7
95ZZ01,994,417,560,6,11
95ZZ02,751,711,37,1,2
95ZZ03,884,536,340,0,8
95ZZ04,911,234,668,5,4
95ZZ05,769,346,417,3,3
95ZZ06,786,744,37,1,4
95ZZ07,1010,718,277,0,15
95ZZ08,934,627,295,3,9
95ZZ09,881,391,478,2,10
95ZZ10,1262,1092,156,5,9
95ZZ11,745,491,246,2,6
95ZZ12,868,502,362,2,2
95ZZ13,879,162,703,2,12
95ZZ14,1111,1031,68,5,7
95ZZ15,804,393,399,3,9
95ZZ16,1228,1101,111,5,11
