GeographyCode,QS301NI0001,QS301NI0002,QS301NI0003,QS301NI0004,QS301NI0005
95II18,2226,1907,157,55,107
95II19,3770,3176,422,62,110
95II20,2780,2410,250,50,70
95II21,2419,2129,130,50,110
95II22,2248,1949,179,52,68
95II23,2190,1853,216,42,79
95JJ01,2499,2183,199,44,73
95JJ02,2374,2087,169,43,75
95JJ03,2470,2219,109,65,77
95JJ04,3111,2778,180,62,91
95JJ05,1835,1665,87,32,51
95JJ06,2472,2237,99,58,78
95JJ07,2665,2438,103,47,77
95JJ08,3276,2895,248,55,78
95JJ09,1990,1719,174,42,55
95JJ10,2795,2525,143,42,85
95JJ11,3770,3312,284,56,118
95JJ12,2724,2433,141,50,100
95JJ13,3895,3486,259,63,87
95JJ14,2325,2073,158,47,47
95JJ15,1879,1666,117,36,60
95JJ16,1799,1615,94,30,60
95JJ17,2455,2200,138,39,78
95JJ18,2032,1804,131,44,53
95JJ19,2942,2607,243,36,56
95JJ20,4092,3685,258,57,92
95JJ21,2873,2578,170,41,84
95JJ22,2794,2501,190,40,63
95KK01,2578,2268,158,55,97
95KK02,2029,1768,124,60,77
95KK03,2357,2143,124,40,50
95KK04,2787,2511,165,44,67
95KK05,2616,2311,158,56,91
95KK06,1885,1653,108,58,66
95KK07,2045,1815,156,30,44
95KK08,2646,2365,187,28,66
95KK09,2187,1958,124,47,58
95KK10,2181,1951,135,44,51
95KK11,2373,2090,161,46,76
95KK12,2309,2075,125,42,67
95KK13,1817,1623,115,31,48
95KK14,2041,1801,137,45,58
95KK15,2946,2598,211,58,79
95KK16,2216,1974,118,64,60
95LL01,4931,4359,330,99,143
95LL02,3042,2741,181,47,73
95LL03,2436,2205,121,42,68
95LL04,2985,2660,171,66,88
95LL05,4119,3582,364,66,107
95LL06,3372,2986,233,59,94
95LL07,2131,1908,94,53,76
95LL08,3320,2974,165,90,91
95LL09,3150,2844,124,77,105
95LL10,5475,4812,378,115,170
95LL11,3989,3497,317,66,109
95LL12,4212,3756,185,107,164
95LL13,2745,2457,104,74,110
95LL14,2651,2305,152,73,121
95LL15,3048,2648,255,60,85
95LL16,6107,5431,421,108,147
95LL17,2539,2229,177,55,78
95LL18,3351,2839,307,79,126
95LL19,5148,4489,430,94,135
95LL20,2401,2103,139,54,105
95LL21,3983,3532,259,71,121
95LL22,3728,3323,211,66,128
95LL23,2157,1889,120,52,96
95LL24,3769,3331,265,69,104
95LL25,4536,3976,389,66,105
95LL26,3698,3307,229,52,110
95MM01,4862,4317,308,95,142
95MM02,3244,2809,288,51,96
95MM03,3508,3135,209,64,100
95MM04,2151,1836,122,64,129
95MM05,2495,2201,120,76,98
95MM06,2603,2330,113,61,99
95MM07,2601,2259,184,70,88
95MM08,2947,2561,204,62,120
95MM09,3562,3179,210,68,105
95MM10,2750,2447,116,61,126
95MM11,2277,2015,93,55,114
95MM12,5858,5186,317,118,237
95MM13,8872,7918,490,182,282
95MM14,2569,2326,119,44,80
95MM15,4401,3913,292,81,115
95MM16,5745,5137,358,104,146
95MM17,3749,3240,297,80,132
95MM18,5180,4641,306,94,139
95MM19,3044,2624,267,51,102
95MM20,3366,2950,229,64,123
95MM21,3406,3018,237,60,91
95MM22,2492,2188,174,52,78
95MM23,2521,2229,153,59,80
95MM24,2503,2187,113,64,139
95MM25,6363,5758,274,133,198
95MM26,3131,2731,193,74,133
95MM27,3833,3468,200,66,99
95MM28,2351,2118,110,52,71
95MM29,3410,3089,161,75,85
95MM30,2083,1839,103,69,72
95NN01,3178,2754,205,88,131
95NN02,2211,1926,174,38,73
95NN03,2896,2571,185,59,81
95NN04,2934,2608,131,77,118
95NN05,2497,2226,140,52,79
95NN06,3542,3134,236,66,106
95NN07,3258,2899,156,75,128
95NN08,3269,2869,238,73,89
95NN09,3021,2641,243,51,86
95NN10,3193,2788,246,60,99
95NN11,3876,3384,276,84,132
95NN12,2851,2501,187,45,118
95NN13,3058,2619,275,63,101
95NN14,3559,3164,212,67,116
95NN15,2994,2642,189,58,105
95NN16,3294,2851,307,49,87
95NN17,2256,1967,141,58,90
95NN18,2702,2369,179,55,99
95NN19,3381,2943,295,63,80
95NN20,3001,2620,225,67,89
95NN21,2687,2316,215,50,106
95NN22,2686,2353,201,54,78
95NN23,3387,2948,264,67,108
95OO01,2592,2295,163,54,80
95OO02,2166,1914,159,39,54
95OO03,2651,2379,152,61,59
95OO04,2515,2267,135,44,69
95OO05,2730,2478,111,68,73
95OO06,2860,2566,173,49,72
95OO07,2510,2235,162,49,64
95OO08,2713,2442,146,48,77
95OO09,2252,2029,125,43,55
95OO10,3530,3167,188,75,100
95OO11,2485,2231,112,62,80
95OO12,2803,2516,154,62,71
95OO13,2716,2445,140,75,56
95OO14,2588,2327,154,40,67
95OO15,2357,2102,117,59,79
95OO16,2114,1907,119,26,62
95OO17,2724,2427,181,50,66
95OO18,2891,2598,164,52,77
95OO19,3009,2675,214,47,73
95OO20,2189,1955,125,40,69
95OO21,2351,2110,126,60,55
95OO22,3106,2701,222,71,112
95PP01,2586,2255,208,59,64
95PP02,2541,2248,169,50,74
95PP03,2540,2267,161,45,67
95PP04,3185,2841,213,44,87
95PP05,2367,2118,148,47,54
95PP06,3876,3413,273,85,105
95PP07,2812,2516,183,47,66
95PP08,2678,2386,174,46,72
95PP09,1707,1521,92,36,58
95PP10,2387,2152,131,38,66
95PP11,2627,2372,131,43,81
95PP12,2630,2307,184,75,64
95PP13,2588,2338,126,49,75
95PP14,3652,3256,224,61,111
95PP15,3190,2847,232,52,59
95PP16,1908,1652,147,41,68
95PP17,2580,2331,138,42,69
95PP18,3131,2799,206,59,67
95PP19,2502,2268,101,50,83
95PP20,3117,2771,208,51,87
95PP21,2167,1902,142,38,85
95PP22,2444,2167,165,53,59
95PP23,2590,2329,152,31,78
95QQ01,1483,1284,95,41,63
95QQ02,2582,2263,193,44,82
95QQ03,1096,973,55,18,50
95QQ04,1635,1426,107,40,62
95QQ05,2875,2502,259,39,75
95QQ06,2041,1826,102,37,76
95QQ07,1817,1615,118,26,58
95QQ08,1455,1236,105,31,83
95QQ09,1916,1669,133,45,69
95QQ10,1851,1641,137,33,40
95QQ11,2027,1726,196,45,60
95QQ12,1811,1592,133,32,54
95QQ13,2568,2226,218,48,76
95QQ14,5430,4776,427,88,139
95QQ15,1593,1415,90,29,59
95RR01,4367,3954,226,73,114
95RR02,1753,1570,87,35,61
95RR03,1422,1281,56,30,55
95RR04,2022,1809,113,23,77
95RR05,2487,2196,148,46,97
95RR06,2206,2002,97,43,64
95RR07,2449,2182,136,39,92
95RR08,2106,1882,131,41,52
95RR09,3671,3308,212,60,91
95RR10,1338,1224,39,40,35
95RR11,2407,2175,122,29,81
95RR12,1452,1279,88,38,47
95RR13,1429,1281,83,23,42
95RR14,1969,1790,100,35,44
95RR15,2458,2221,132,38,67
95SS01,5128,4437,447,87,157
95SS02,4287,3719,382,74,112
95SS03,3372,2859,354,58,101
95SS04,7572,6752,487,119,214
95SS05,3375,2962,259,59,95
95SS06,5899,5128,249,196,326
95SS07,9464,8400,564,204,296
95SS08,4698,4118,360,78,142
95SS09,3364,2902,317,60,85
95SS10,4379,3779,387,92,121
95SS11,5697,4920,494,105,178
95SS12,3054,2635,279,47,93
95SS13,2904,2596,159,51,98
95SS14,2905,2591,174,57,83
95SS15,3758,3234,352,72,100
95SS16,3164,2743,210,98,113
95SS17,4298,3827,265,85,121
95SS18,3053,2707,180,59,107
95SS19,2737,2437,175,37,88
95SS20,2605,2258,196,46,105
95SS21,4716,4144,375,62,135
95SS22,3290,2899,259,43,89
95SS23,3816,3354,288,69,105
95SS24,5139,4574,396,63,106
95SS25,2589,2341,115,48,85
95SS26,3781,3244,259,114,164
95SS27,2502,2162,207,56,77
95SS28,2594,2292,151,43,108
95SS29,2647,2299,140,80,128
95SS30,3378,2974,288,50,66
95TT01,2748,2484,153,44,67
95TT02,2685,2439,149,37,60
95TT03,3329,2998,187,71,73
95TT04,2984,2656,183,66,79
95TT05,3079,2767,184,51,77
95TT06,2723,2417,174,66,66
95TT07,2747,2440,190,53,64
95TT08,2724,2377,206,62,79
95TT09,2917,2564,225,57,71
95TT10,2852,2573,141,54,84
95TT11,3291,2945,189,52,105
95TT12,2641,2379,153,55,54
95TT13,2918,2596,173,48,101
95TT14,2211,1974,137,40,60
95TT15,2498,2222,152,47,77
95TT16,2691,2423,144,50,74
95UU01,1097,970,69,20,38
95UU02,1043,945,53,13,32
95UU03,879,756,90,11,22
95UU04,738,678,29,8,23
95UU05,993,888,55,14,36
95UU06,1452,1290,96,26,40
95UU07,813,714,53,20,26
95UU08,1205,1079,70,16,40
95UU09,1690,1499,94,30,67
95UU10,1216,1050,97,29,40
95UU11,993,852,74,32,35
95UU12,1354,1214,71,23,46
95UU13,897,803,59,14,21
95UU14,1732,1550,88,32,62
95UU15,948,809,83,27,29
95VV01,3211,2801,231,76,103
95VV02,2192,1974,86,49,83
95VV03,2579,2292,127,61,99
95VV04,3138,2815,188,55,80
95VV05,4506,4033,307,81,85
95VV06,3482,3056,243,68,115
95VV07,4393,3887,278,89,139
95VV08,3088,2751,175,71,91
95VV09,2665,2369,123,71,102
95VV10,3155,2773,167,77,138
95VV11,4458,3957,286,90,125
95VV12,3195,2902,126,62,105
95VV13,3473,3077,214,72,110
95VV14,3352,2973,189,61,129
95VV15,3098,2733,187,67,111
95VV16,3110,2706,213,78,113
95VV17,4356,3852,246,81,177
95VV18,3687,3274,229,68,116
95VV19,2983,2629,174,58,122
95VV20,2990,2608,199,69,114
95VV21,4037,3626,215,82,114
95VV22,2836,2529,177,51,79
95VV23,2893,2533,220,59,81
95VV24,3067,2716,197,60,94
95VV25,3770,3321,259,73,117
95VV26,3583,3167,245,59,112
95VV27,2284,2046,94,65,79
95VV28,3530,3165,191,63,111
95VV29,3366,2944,290,53,79
95VV30,3003,2660,194,57,92
95WW01,2814,2454,217,52,91
95WW02,3851,3410,260,71,110
95WW03,3638,3252,217,57,112
95WW04,2866,2492,211,68,95
95WW05,2772,2425,219,53,75
95WW06,3147,2755,293,42,57
95WW07,4255,3700,365,78,112
95WW08,2559,2242,188,39,90
95WW09,2534,2150,226,59,99
95WW10,2946,2524,244,66,112
95WW11,3078,2627,287,62,102
95WW12,2409,2108,134,56,111
95WW13,3674,3187,311,70,106
95WW14,2262,1993,91,67,111
95WW15,3316,2870,260,63,123
95WW16,2965,2613,203,56,93
95WW17,2266,1936,194,51,85
95WW18,2237,1935,174,51,77
95WW19,6225,5377,603,101,144
95WW20,8338,7354,719,111,154
95WW21,3543,3163,206,59,115
95WW22,2985,2579,216,67,123
95WW23,4894,4310,415,58,111
95WW24,3494,3104,192,62,136
95WW25,2071,1809,125,41,96
95XX01,5294,4567,499,104,124
95XX02,2652,2293,275,28,56
95XX03,2721,2306,281,57,77
95XX04,3682,3167,346,72,97
95XX05,2627,2271,226,51,79
95XX06,3778,3321,280,60,117
95XX07,2845,2397,301,56,91
95XX08,2590,2204,267,45,74
95XX09,2817,2434,257,45,81
95XX10,4894,4399,291,74,130
95XX11,6263,5582,416,90,175
95XX12,2540,2192,231,46,71
95XX13,2770,2339,308,40,83
95XX14,2477,2130,255,42,50
95XX15,2449,2136,164,53,96
95XX16,3005,2522,294,70,119
95XX17,3022,2648,254,50,70
95XX18,3012,2675,210,49,78
95XX19,2675,2311,275,28,61
95XX20,3434,3061,191,64,118
95XX21,2846,2447,299,38,62
95XX22,2215,1913,193,40,69
95XX23,3155,2786,225,57,87
95XX24,2705,2320,250,53,82
95XX25,2469,2154,170,47,98
95YY01,2508,2193,192,43,80
95YY02,2283,2032,144,36,71
95YY03,3177,2830,218,39,90
95YY04,3489,3099,204,80,106
95YY05,1675,1485,120,28,42
95YY06,2394,2173,122,35,64
95YY07,2916,2586,164,76,90
95YY08,2231,2020,119,35,57
95YY09,2315,2049,171,47,48
95YY10,2142,1879,167,42,54
95YY11,2046,1824,125,35,62
95YY12,2836,2504,216,51,65
95YY13,2833,2534,150,53,96
95YY14,3096,2737,193,66,100
95YY15,2033,1848,81,47,57
95YY16,2392,2102,177,57,56
95YY17,2350,2082,140,52,76
95YY18,2374,2102,163,45,64
95YY19,1496,1357,69,25,45
95YY20,2330,2025,185,50,70
95YY21,2440,2176,161,42,61
95ZZ01,2760,2452,175,58,75
95ZZ02,1827,1615,93,52,67
95ZZ03,2109,1882,106,52,69
95ZZ04,2670,2347,180,64,79
95ZZ05,2187,1920,147,43,77
95ZZ06,1714,1533,62,60,59
95ZZ07,2807,2517,148,56,86
95ZZ08,2593,2280,152,66,95
95ZZ09,2269,2016,120,57,76
95ZZ10,3179,2860,170,60,89
95ZZ11,2223,1962,141,57,63
95ZZ12,2190,1956,95,47,92
95ZZ13,2533,2234,172,49,78
95ZZ14,3232,2882,175,68,107
95ZZ15,2288,2037,135,43,73
95ZZ16,3262,2935,148,59,120
