GeographyCode,QS117NI0001,QS117NI0002,QS117NI0003,QS117NI0004,QS117NI0005,QS117NI0006
95FF09,679,334,137,130,51,27
95FF10,985,492,200,177,72,44
95FF11,716,390,117,117,69,23
95FF12,768,424,139,127,56,22
95FF13,753,413,115,116,86,23
95FF14,697,406,82,131,60,18
95FF15,724,370,146,123,62,23
95FF16,663,365,125,118,42,13
95FF17,454,267,88,68,25,6
95GG01,1325,791,269,171,69,25
95GG02,1611,594,521,305,136,55
95GG03,1571,892,301,279,79,20
95GG04,1279,564,386,203,91,35
95GG05,1276,673,314,211,60,18
95GG06,1612,805,457,237,77,36
95GG07,1468,608,487,235,97,41
95GG08,1345,661,341,222,93,28
95GG09,1728,970,339,310,83,26
95GG10,929,518,239,110,41,21
95GG11,1393,772,343,201,57,20
95GG12,1067,574,235,132,67,59
95GG13,1268,686,265,209,80,28
95GG14,1354,758,227,236,91,42
95GG15,1600,918,295,275,98,14
95GG16,1389,671,367,198,113,40
95GG17,1460,653,368,286,111,42
95GG18,1283,526,404,232,85,36
95GG19,1195,564,316,200,78,37
95GG20,1182,554,352,181,66,29
95GG21,1327,617,390,185,104,31
95GG22,1386,728,331,219,79,29
95GG23,1283,784,213,172,83,31
95GG24,1192,675,244,184,61,28
95GG25,1472,708,379,250,102,33
95GG26,1071,565,261,164,55,26
95GG27,1743,772,466,317,137,51
95GG28,1645,805,417,299,95,29
95GG29,1300,628,371,200,64,37
95GG30,1410,829,246,241,75,19
95GG31,1889,928,468,309,134,50
95GG32,1768,815,449,327,128,49
95GG33,1418,828,190,221,122,57
95GG34,1342,734,288,225,78,17
95GG35,1260,575,387,180,89,29
95GG36,1573,889,326,281,63,14
95GG37,1490,881,284,229,71,25
95GG38,1531,842,319,253,98,19
95GG39,1500,782,399,200,79,40
95GG40,958,403,313,158,61,23
95GG41,1533,922,225,264,106,16
95GG42,1416,819,217,233,105,42
95GG43,1357,801,299,191,52,14
95GG44,1403,694,396,192,72,49
95GG45,1353,764,274,212,74,29
95GG46,1432,658,384,231,118,41
95GG47,1353,585,384,221,102,61
95GG48,1535,568,448,302,149,68
95GG49,1067,665,203,118,53,28
95GG50,1368,686,392,204,59,27
95GG51,1080,533,318,157,51,21
95HH01,592,347,123,86,28,8
95HH02,887,426,202,190,62,7
95HH03,515,355,64,69,20,7
95HH04,946,539,197,154,48,8
95HH05,639,284,177,120,41,17
95HH06,1378,612,297,333,110,26
95HH07,413,231,99,57,21,5
95HH08,747,434,155,118,33,7
95HH09,648,395,167,64,18,4
95HH10,750,387,155,142,55,11
95HH11,390,203,110,55,16,6
95HH12,495,304,97,62,19,13
95HH13,416,185,124,65,31,11
95HH14,428,258,93,53,14,10
95HH15,735,400,167,114,42,12
95HH16,631,363,127,91,37,13
95HH17,745,375,175,136,50,9
95II01,944,607,151,129,47,10
95II02,1225,606,246,243,101,29
95II03,991,479,210,220,64,18
95II04,1275,658,272,253,75,17
95II05,934,488,185,166,65,30
95II06,984,503,205,178,78,20
95II07,541,282,117,89,38,15
95II08,650,375,123,108,31,13
95II09,962,523,198,186,48,7
95II10,730,392,179,104,45,10
95II11,767,462,128,122,47,8
95II12,723,417,101,162,33,10
95II13,785,439,186,114,32,14
95II14,756,472,117,118,36,13
95II15,982,536,186,177,69,14
95II16,622,370,120,90,32,10
95II17,712,416,149,116,24,7
95II18,620,363,132,85,35,5
95II19,1117,641,183,203,73,17
95II20,779,446,158,126,37,12
95II21,709,362,181,105,45,16
95II22,662,396,124,105,27,10
95II23,607,350,117,92,37,11
95JJ01,716,415,125,109,43,24
95JJ02,674,417,116,87,42,12
95JJ03,691,284,181,148,55,23
95JJ04,921,525,184,133,68,11
95JJ05,461,279,108,51,17,6
95JJ06,646,278,172,138,47,11
95JJ07,761,342,203,146,55,15
95JJ08,823,442,149,158,62,12
95JJ09,592,400,81,62,41,8
95JJ10,732,363,138,125,67,39
95JJ11,1103,596,201,205,68,33
95JJ12,753,385,146,124,67,31
95JJ13,1145,575,235,233,90,12
95JJ14,678,391,102,121,45,19
95JJ15,535,351,82,73,23,6
95JJ16,431,272,84,47,24,4
95JJ17,657,348,95,118,65,31
95JJ18,492,301,92,69,25,5
95JJ19,640,412,96,79,41,12
95JJ20,1213,646,248,222,76,21
95JJ21,598,336,126,79,39,18
95JJ22,830,477,141,138,61,13
95KK01,655,303,123,129,79,21
95KK02,548,294,101,91,45,17
95KK03,573,261,105,93,65,49
95KK04,767,328,191,163,61,24
95KK05,647,294,132,123,70,28
95KK06,540,300,122,80,23,15
95KK07,545,310,70,79,58,28
95KK08,743,372,148,126,67,30
95KK09,596,325,135,93,33,10
95KK10,553,254,95,106,77,21
95KK11,654,318,160,123,46,7
95KK12,571,254,123,105,61,28
95KK13,494,277,91,71,41,14
95KK14,545,289,101,85,44,26
95KK15,759,343,144,145,92,35
95KK16,562,312,109,77,45,19
95LL01,1323,608,246,274,155,40
95LL02,809,408,215,129,46,11
95LL03,676,321,181,111,47,16
95LL04,833,411,196,139,65,22
95LL05,1156,584,207,247,91,27
95LL06,987,537,227,153,61,9
95LL07,565,287,151,89,26,12
95LL08,873,368,257,160,65,23
95LL09,757,363,209,105,62,18
95LL10,1460,676,273,302,155,54
95LL11,1172,583,233,251,75,30
95LL12,1160,431,328,237,123,41
95LL13,775,357,198,147,52,21
95LL14,749,407,165,108,43,26
95LL15,858,518,152,129,41,18
95LL16,1770,850,428,338,124,30
95LL17,762,457,155,113,30,7
95LL18,1020,613,171,173,48,15
95LL19,1492,743,293,313,112,31
95LL20,677,344,156,114,45,18
95LL21,1056,504,246,183,95,28
95LL22,1027,453,250,212,90,22
95LL23,604,325,151,86,29,13
95LL24,1032,526,206,177,81,42
95LL25,1342,708,256,262,96,20
95LL26,979,492,232,147,82,26
95MM01,1377,670,343,250,83,31
95MM02,896,535,165,124,50,22
95MM03,910,421,182,158,96,53
95MM04,584,347,121,77,28,11
95MM05,619,263,169,106,62,19
95MM06,712,308,217,119,49,19
95MM07,713,368,175,121,38,11
95MM08,796,419,188,124,48,17
95MM09,939,431,182,175,101,50
95MM10,724,261,208,146,70,39
95MM11,640,273,184,113,52,18
95MM12,1570,510,464,358,174,64
95MM13,2401,812,641,566,272,110
95MM14,606,298,146,118,29,15
95MM15,1196,546,244,256,108,42
95MM16,1588,636,424,335,140,53
95MM17,1025,504,267,169,62,23
95MM18,1383,586,299,318,136,44
95MM19,853,474,181,137,41,20
95MM20,960,555,197,138,54,16
95MM21,982,518,205,174,69,16
95MM22,703,436,139,77,36,15
95MM23,581,320,140,73,36,12
95MM24,709,329,177,128,52,23
95MM25,1745,552,529,399,187,78
95MM26,863,416,230,137,49,31
95MM27,635,363,151,79,30,12
95MM28,497,222,151,80,34,10
95MM29,845,349,234,174,66,22
95MM30,513,248,146,78,32,9
95NN01,851,447,171,143,59,31
95NN02,641,363,124,96,43,15
95NN03,797,425,153,155,49,15
95NN04,781,316,231,149,54,31
95NN05,687,335,171,125,44,12
95NN06,894,388,180,190,93,43
95NN07,866,372,222,180,72,20
95NN08,922,493,187,145,71,26
95NN09,858,471,144,160,68,15
95NN10,852,474,143,143,65,27
95NN11,1060,505,218,199,94,44
95NN12,780,403,148,138,63,28
95NN13,868,476,129,170,73,20
95NN14,895,420,176,171,89,39
95NN15,828,430,189,129,67,13
95NN16,927,497,150,184,73,23
95NN17,615,325,127,93,51,19
95NN18,711,388,128,119,54,22
95NN19,996,544,206,167,71,8
95NN20,820,440,147,139,65,29
95NN21,736,407,149,114,49,17
95NN22,735,398,131,128,54,24
95NN23,889,442,181,156,72,38
95OO01,633,300,99,100,88,46
95OO02,550,294,102,76,49,29
95OO03,704,339,140,136,58,31
95OO04,643,292,130,130,62,29
95OO05,709,317,195,115,62,20
95OO06,743,360,156,116,75,36
95OO07,642,325,127,90,67,33
95OO08,696,348,117,135,70,26
95OO09,554,270,100,92,60,32
95OO10,906,387,212,167,102,38
95OO11,651,272,181,113,60,25
95OO12,750,335,161,147,70,37
95OO13,706,338,181,137,40,10
95OO14,666,317,107,138,65,39
95OO15,613,255,163,129,42,24
95OO16,586,335,104,91,38,18
95OO17,769,399,141,143,61,25
95OO18,760,369,192,132,51,16
95OO19,799,341,177,173,76,32
95OO20,593,316,111,100,47,19
95OO21,591,281,138,110,44,18
95OO22,781,356,148,147,89,41
95PP01,698,351,127,131,62,27
95PP02,644,360,99,97,60,28
95PP03,643,332,142,96,36,37
95PP04,841,431,137,164,74,35
95PP05,625,350,90,109,46,30
95PP06,1041,495,250,207,65,24
95PP07,713,369,118,120,71,35
95PP08,695,371,119,127,50,28
95PP09,426,235,105,61,19,6
95PP10,628,338,105,101,48,36
95PP11,717,378,146,120,52,21
95PP12,663,342,110,103,67,41
95PP13,678,337,139,108,68,26
95PP14,948,496,167,151,88,46
95PP15,847,397,145,181,87,37
95PP16,531,317,75,85,39,15
95PP17,669,351,154,92,53,19
95PP18,856,456,149,152,69,30
95PP19,662,318,143,109,63,29
95PP20,810,436,178,119,51,26
95PP21,558,297,94,97,47,23
95PP22,680,395,115,103,52,15
95PP23,680,361,119,116,58,26
95QQ01,427,257,92,54,12,12
95QQ02,772,430,142,138,53,9
95QQ03,333,176,88,52,11,6
95QQ04,491,271,113,64,31,12
95QQ05,877,513,155,159,39,11
95QQ06,555,281,116,100,43,15
95QQ07,468,295,100,49,21,3
95QQ08,408,254,73,55,18,8
95QQ09,537,350,96,73,13,5
95QQ10,511,271,97,89,35,19
95QQ11,595,338,97,116,30,14
95QQ12,493,283,118,61,24,7
95QQ13,784,454,158,127,35,10
95QQ14,1620,758,391,333,106,32
95QQ15,452,274,103,51,15,9
95RR01,1250,527,283,314,93,33
95RR02,498,260,118,79,35,6
95RR03,385,199,97,55,26,8
95RR04,544,262,133,92,36,21
95RR05,722,357,174,121,52,18
95RR06,564,273,100,104,63,24
95RR07,715,379,139,129,52,16
95RR08,576,304,99,103,59,11
95RR09,1012,458,263,193,62,36
95RR10,379,190,95,58,26,10
95RR11,499,274,90,85,35,15
95RR12,452,312,73,48,13,6
95RR13,356,237,51,42,17,9
95RR14,526,259,103,94,47,23
95RR15,647,277,138,130,75,27
95SS01,1379,717,288,241,98,35
95SS02,1260,643,257,232,103,25
95SS03,1007,603,144,169,68,23
95SS04,2126,963,513,462,144,44
95SS05,1026,643,186,141,46,10
95SS06,1650,470,554,344,187,95
95SS07,2543,906,639,624,288,86
95SS08,1380,748,230,261,116,25
95SS09,985,604,140,152,68,21
95SS10,1169,552,284,201,111,21
95SS11,1565,713,291,346,152,63
95SS12,883,524,154,142,52,11
95SS13,782,431,174,129,28,20
95SS14,830,452,175,134,52,17
95SS15,1099,673,183,154,68,21
95SS16,847,413,211,122,75,26
95SS17,1240,661,286,205,63,25
95SS18,800,407,200,128,48,17
95SS19,775,424,166,142,32,11
95SS20,801,565,92,92,41,11
95SS21,1386,722,251,276,105,32
95SS22,990,542,199,169,62,18
95SS23,1131,646,198,208,64,15
95SS24,1475,753,293,287,117,25
95SS25,729,291,216,136,66,20
95SS26,1095,445,318,222,77,33
95SS27,653,374,136,93,43,7
95SS28,703,351,186,110,35,21
95SS29,723,293,210,123,65,32
95SS30,873,515,143,143,62,10
95TT01,683,323,116,108,93,43
95TT02,685,301,154,114,78,38
95TT03,891,441,169,143,95,43
95TT04,746,349,129,139,80,49
95TT05,804,371,192,152,66,23
95TT06,692,347,115,110,73,47
95TT07,718,377,120,121,57,43
95TT08,701,343,135,129,66,28
95TT09,732,370,130,120,71,41
95TT10,777,373,203,124,59,18
95TT11,785,372,132,123,75,83
95TT12,691,337,121,132,62,39
95TT13,792,373,187,152,52,28
95TT14,618,342,110,101,48,17
95TT15,641,304,113,106,72,46
95TT16,693,328,149,114,70,32
95UU01,291,143,64,51,17,16
95UU02,316,189,42,56,21,8
95UU03,212,146,30,23,9,4
95UU04,201,112,43,27,15,4
95UU05,280,148,43,58,27,4
95UU06,404,222,73,63,33,13
95UU07,225,143,32,28,15,7
95UU08,313,185,59,38,18,13
95UU09,449,224,69,95,45,16
95UU10,288,151,48,49,27,13
95UU11,262,149,40,34,25,14
95UU12,355,156,92,68,31,8
95UU13,228,129,38,34,17,10
95UU14,472,233,107,85,35,12
95UU15,262,148,44,43,21,6
95VV01,873,467,164,137,75,30
95VV02,560,273,153,89,30,15
95VV03,682,328,163,106,63,22
95VV04,838,406,158,151,87,36
95VV05,1139,459,185,261,169,65
95VV06,880,376,182,161,102,59
95VV07,1154,528,252,212,116,46
95VV08,777,338,181,119,80,59
95VV09,704,353,163,99,59,30
95VV10,856,377,246,129,76,28
95VV11,1196,538,264,231,118,45
95VV12,853,398,210,132,77,36
95VV13,875,400,140,162,117,56
95VV14,895,464,213,129,64,25
95VV15,815,362,221,148,63,21
95VV16,825,401,166,140,85,33
95VV17,1132,460,266,216,129,61
95VV18,974,504,211,163,68,28
95VV19,825,417,176,141,66,25
95VV20,751,373,141,103,85,49
95VV21,1035,443,191,202,136,63
95VV22,707,305,151,123,73,55
95VV23,760,409,149,113,70,19
95VV24,791,434,152,119,66,20
95VV25,969,408,185,183,123,70
95VV26,917,389,186,189,91,62
95VV27,596,350,131,68,33,14
95VV28,920,451,225,150,75,19
95VV29,876,395,161,149,100,71
95VV30,805,440,178,118,52,17
95WW01,773,448,166,113,34,12
95WW02,1108,543,255,228,53,29
95WW03,1044,541,260,180,47,16
95WW04,887,471,188,159,55,14
95WW05,792,470,144,122,44,12
95WW06,956,554,168,171,55,8
95WW07,1257,691,235,247,65,19
95WW08,797,471,152,117,51,6
95WW09,782,502,123,112,33,12
95WW10,872,458,183,162,52,17
95WW11,901,489,181,136,73,22
95WW12,693,376,171,85,46,15
95WW13,1094,574,234,212,60,14
95WW14,629,304,182,89,40,14
95WW15,970,513,203,176,64,14
95WW16,848,456,207,114,48,23
95WW17,670,416,123,83,35,13
95WW18,643,381,133,87,31,11
95WW19,1821,893,351,402,147,28
95WW20,2425,1111,558,518,190,48
95WW21,967,435,222,207,77,26
95WW22,897,473,212,147,48,17
95WW23,970,547,188,151,64,20
95WW24,952,467,265,146,52,22
95WW25,542,317,134,70,15,6
95XX01,1573,778,340,333,104,18
95XX02,762,447,117,133,56,9
95XX03,855,528,133,147,36,11
95XX04,1099,603,220,198,60,18
95XX05,778,513,141,100,20,4
95XX06,1086,526,259,211,68,22
95XX07,849,556,120,125,44,4
95XX08,759,499,116,105,31,8
95XX09,786,506,120,116,40,4
95XX10,1393,589,332,344,100,28
95XX11,1835,861,481,360,102,31
95XX12,749,492,102,106,41,8
95XX13,867,587,107,119,44,10
95XX14,726,467,97,102,47,13
95XX15,683,413,131,106,24,9
95XX16,964,720,100,116,24,4
95XX17,780,460,166,102,41,11
95XX18,762,446,149,114,37,16
95XX19,762,460,112,113,71,6
95XX20,860,410,211,166,65,8
95XX21,821,537,103,117,55,9
95XX22,663,424,122,91,22,4
95XX23,870,472,232,133,26,7
95XX24,854,558,148,110,27,11
95XX25,674,358,146,117,40,13
95YY01,659,325,94,125,70,45
95YY02,592,310,130,104,32,16
95YY03,802,361,132,161,101,47
95YY04,942,426,227,177,83,29
95YY05,433,283,60,56,21,13
95YY06,607,291,129,88,67,32
95YY07,723,320,124,148,85,46
95YY08,566,271,118,90,58,29
95YY09,620,366,126,95,30,3
95YY10,583,329,79,99,52,24
95YY11,532,288,104,75,46,19
95YY12,720,317,143,138,85,37
95YY13,777,373,172,159,49,24
95YY14,819,355,182,162,86,34
95YY15,520,208,148,101,37,26
95YY16,615,303,106,103,73,30
95YY17,593,283,101,107,67,35
95YY18,570,255,85,101,87,42
95YY19,382,218,88,51,21,4
95YY20,563,286,93,75,61,48
95YY21,601,281,104,104,78,34
95ZZ01,769,379,169,135,66,20
95ZZ02,538,265,151,78,31,13
95ZZ03,539,285,124,78,36,16
95ZZ04,684,352,119,129,62,22
95ZZ05,545,265,105,99,50,26
95ZZ06,440,203,128,71,26,12
95ZZ07,754,348,165,145,71,25
95ZZ08,644,313,133,107,54,37
95ZZ09,600,301,119,112,52,16
95ZZ10,834,359,205,179,71,20
95ZZ11,552,273,90,102,57,30
95ZZ12,619,328,130,108,39,14
95ZZ13,689,349,139,125,55,21
95ZZ14,892,411,210,184,61,26
95ZZ15,628,339,98,118,49,24
95ZZ16,869,380,202,169,90,28
