GeographyCode,QS102NI0001,QS102NI0002,QS102NI0003
95YY12,2836,9046,0.31
95YY13,2833,241,11.73
95YY14,3096,217,14.28
95YY15,2033,184,11.04
95YY16,2392,7144,0.33
95YY17,2350,17480,0.13
95YY18,2374,7862,0.30
95YY19,1496,171,8.77
95YY20,2330,8435,0.28
95YY21,2440,8400,0.29
95ZZ01,2760,4659,0.59
95ZZ02,1827,57,32.20
95ZZ03,2109,540,3.91
95ZZ04,2670,8958,0.30
95ZZ05,2187,9413,0.23
95ZZ06,1714,89,19.29
95ZZ07,2807,3809,0.74
95ZZ08,2593,17085,0.15
95ZZ09,2269,4719,0.48
95ZZ10,3179,463,6.86
95ZZ11,2223,20511,0.11
95ZZ12,2190,697,3.14
95ZZ13,2533,6357,0.40
95ZZ14,3232,170,18.97
95ZZ15,2288,8147,0.28
95ZZ16,3262,125,26.13
