GeographyCode,LC6402NI0001,LC6402NI0002,LC6402NI0003,LC6402NI0004,LC6402NI0005,LC6402NI0006,LC6402NI0007,LC6402NI0008,LC6402NI0009,LC6402NI0010,LC6402NI0011,LC6402NI0012
N00000001,307,302,5,24,23,1,9,9,0,274,270,4
N00000002,125,89,36,101,75,26,7,1,6,17,13,4
N00000003,67,60,7,62,57,5,0,0,0,5,3,2
N00000004,181,157,24,158,139,19,3,0,3,20,18,2
N00000005,118,104,14,107,95,12,0,0,0,11,9,2
N00000006,71,60,11,61,52,9,0,0,0,10,8,2
N00000007,77,62,15,60,47,13,1,1,0,16,14,2
N00000008,128,98,30,90,70,20,2,1,1,36,27,9
N00000009,257,226,31,214,187,27,1,0,1,42,39,3
N00000010,69,51,18,60,45,15,0,0,0,9,6,3
N00000011,106,70,36,67,51,16,21,9,12,18,10,8
N00000012,108,74,34,80,58,22,14,7,7,14,9,5
N00000013,109,68,41,62,44,18,8,2,6,39,22,17
N00000014,187,144,43,115,93,22,23,9,14,49,42,7
N00000015,96,49,47,48,31,17,32,8,24,16,10,6
N00000016,105,61,44,50,36,14,26,8,18,29,17,12
N00000017,137,86,51,79,61,18,43,17,26,15,8,7
N00000018,82,61,21,63,49,14,1,1,0,18,11,7
N00000019,107,63,44,64,44,20,25,7,18,18,12,6
N00000020,112,65,47,38,27,11,58,27,31,16,11,5
N00000021,115,66,49,65,43,22,21,9,12,29,14,15
N00000022,98,63,35,55,43,12,22,8,14,21,12,9
N00000023,93,54,39,50,31,19,30,14,16,13,9,4
N00000024,157,137,20,143,128,15,1,0,1,13,9,4
N00000025,146,119,27,137,112,25,1,1,0,8,6,2
N00000026,134,109,25,123,103,20,2,1,1,9,5,4
N00000027,162,130,32,139,115,24,0,0,0,23,15,8
N00000028,82,62,20,77,60,17,0,0,0,5,2,3
N00000029,122,100,22,113,94,19,1,1,0,8,5,3
N00000030,115,91,24,106,85,21,0,0,0,9,6,3
N00000031,184,141,43,165,130,35,4,1,3,15,10,5
N00000032,116,91,25,106,86,20,0,0,0,10,5,5
N00000033,149,120,29,132,106,26,1,1,0,16,13,3
N00000034,138,106,32,117,94,23,4,2,2,17,10,7
N00000035,115,66,49,53,38,15,39,17,22,23,11,12
N00000036,119,88,31,80,68,12,17,5,12,22,15,7
N00000037,107,61,46,96,55,41,3,3,0,8,3,5
N00000038,119,90,29,99,80,19,3,0,3,17,10,7
N00000039,389,314,75,304,265,39,33,12,21,52,37,15
N00000040,106,62,44,61,46,15,28,8,20,17,8,9
N00000041,141,113,28,120,101,19,3,1,2,18,11,7
N00000042,121,95,26,111,90,21,1,0,1,9,5,4
N00000043,343,282,61,280,246,34,29,9,20,34,27,7
N00000044,95,60,35,72,50,22,14,7,7,9,3,6
N00000045,159,134,25,140,121,19,2,1,1,17,12,5
N00000046,112,89,23,101,84,17,4,1,3,7,4,3
N00000047,118,94,24,101,80,21,3,2,1,14,12,2
N00000048,112,74,38,62,47,15,20,8,12,30,19,11
N00000049,116,71,45,60,48,12,28,6,22,28,17,11
N00000050,116,80,36,86,66,20,4,2,2,26,12,14
N00000051,115,58,57,51,34,17,55,22,33,9,2,7
N00000052,109,63,46,60,40,20,34,13,21,15,10,5
N00000053,105,64,41,54,37,17,14,8,6,37,19,18
N00000054,109,72,37,65,50,15,24,12,12,20,10,10
N00000055,99,61,38,77,55,22,6,0,6,16,6,10
N00000056,102,65,37,66,47,19,18,6,12,18,12,6
N00000057,113,66,47,37,33,4,56,20,36,20,13,7
N00000058,114,79,35,52,42,10,40,22,18,22,15,7
N00000059,103,59,44,38,26,12,45,23,22,20,10,10
N00000060,162,97,65,73,50,23,58,28,30,31,19,12
N00000061,107,71,36,86,60,26,10,4,6,11,7,4
N00000062,111,78,33,97,69,28,4,2,2,10,7,3
N00000063,146,90,56,70,52,18,45,17,28,31,21,10
N00000064,123,56,67,35,25,10,67,22,45,21,9,12
N00000065,133,94,39,122,89,33,3,1,2,8,4,4
N00000066,94,67,27,85,59,26,3,2,1,6,6,0
N00000067,126,63,63,61,41,20,50,15,35,15,7,8
N00000068,110,85,25,101,80,21,1,1,0,8,4,4
N00000069,137,52,85,39,26,13,82,21,61,16,5,11
N00000070,81,54,27,73,48,25,0,0,0,8,6,2
N00000071,112,74,38,70,48,22,9,3,6,33,23,10
N00000072,601,507,94,475,422,53,29,12,17,97,73,24
N00000073,213,141,72,107,83,24,28,2,26,78,56,22
N00000074,381,330,51,318,288,30,7,2,5,56,40,16
N00000075,96,68,28,74,56,18,4,0,4,18,12,6
N00000076,95,84,11,82,73,9,0,0,0,13,11,2
N00000077,85,68,17,77,62,15,0,0,0,8,6,2
N00000078,155,138,17,140,126,14,1,0,1,14,12,2
N00000079,173,150,23,157,136,21,1,1,0,15,13,2
N00000080,136,113,23,125,104,21,3,2,1,8,7,1
N00000081,119,89,30,81,69,12,20,7,13,18,13,5
N00000082,116,93,23,98,78,20,0,0,0,18,15,3
N00000083,192,167,25,179,159,20,0,0,0,13,8,5
N00000084,138,107,31,126,98,28,2,1,1,10,8,2
N00000085,158,94,64,70,48,22,37,12,25,51,34,17
N00000086,131,89,42,86,68,18,3,1,2,42,20,22
N00000087,279,237,42,236,205,31,1,0,1,42,32,10
