DatasetId,DatasetTitle,StatisticalPopulations,Annotations
"LC2113NI","KNOWLEDGE OF IRISH BY AGE","All usual residents aged 3 and over","1. 'Some ability in Irish' is any of the following; understanding Irish, reading Irish, speaking Irish or writing Irish.; 2. 'Age' is age at last birthday."
