GeographyCode,LC4102NI0001,LC4102NI0002,LC4102NI0003,LC4102NI0004,LC4102NI0005,LC4102NI0006,LC4102NI0007,LC4102NI0008,LC4102NI0009,LC4102NI0010,LC4102NI0011,LC4102NI0012,LC4102NI0013,LC4102NI0014,LC4102NI0015,LC4102NI0016,LC4102NI0017,LC4102NI0018,LC4102NI0019,LC4102NI0020,LC4102NI0021,LC4102NI0022,LC4102NI0023,LC4102NI0024,LC4102NI0025,LC4102NI0026,LC4102NI0027,LC4102NI0028
N00000023,115,60,41,14,48,21,20,7,62,35,21,6,23,15,7,1,22,7,11,4,17,13,3,1,5,4,0,1
N00000024,174,159,1,14,22,16,1,5,142,133,0,9,109,104,0,5,10,7,0,3,23,22,0,1,10,10,0,0
N00000025,159,147,1,11,29,22,0,7,106,102,1,3,85,81,1,3,2,2,0,0,19,19,0,0,24,23,0,1
N00000026,151,139,2,10,23,20,0,3,109,105,1,3,84,83,0,1,13,10,1,2,12,12,0,0,19,14,1,4
N00000027,178,154,0,24,37,27,0,10,126,113,0,13,92,84,0,8,12,10,0,2,22,19,0,3,15,14,0,1
N00000028,85,80,0,5,19,18,0,1,60,57,0,3,39,38,0,1,12,10,0,2,9,9,0,0,6,5,0,1
N00000029,136,125,1,10,19,16,0,3,111,104,1,6,82,80,0,2,10,8,0,2,19,16,1,2,6,5,0,1
N00000030,131,120,0,11,22,19,0,3,98,91,0,7,66,63,0,3,12,10,0,2,20,18,0,2,11,10,0,1
N00000031,201,180,4,17,25,19,1,5,155,142,2,11,121,117,0,4,18,14,2,2,16,11,0,5,21,19,1,1
N00000032,133,118,0,15,30,24,0,6,99,92,0,7,69,64,0,5,10,10,0,0,20,18,0,2,4,2,0,2
N00000033,166,145,1,20,27,17,0,10,127,118,1,8,96,89,1,6,11,11,0,0,20,18,0,2,12,10,0,2
N00000034,158,132,5,21,29,22,1,6,124,106,4,14,83,78,0,5,16,6,3,7,25,22,1,2,5,4,0,1
N00000035,128,64,39,25,48,17,21,10,74,45,15,14,38,26,6,6,20,9,7,4,16,10,2,4,6,2,3,1
N00000036,134,91,19,24,33,17,8,8,96,70,11,15,61,51,6,4,19,7,5,7,16,12,0,4,5,4,0,1
N00000037,124,111,4,9,44,36,2,6,72,68,2,2,38,38,0,0,16,14,1,1,18,16,1,1,8,7,0,1
N00000038,138,113,5,20,24,17,3,4,99,81,2,16,65,59,1,5,15,8,0,7,19,14,1,4,15,15,0,0
N00000039,448,328,65,55,119,61,41,17,313,255,23,35,193,174,4,15,69,47,8,14,51,34,11,6,16,12,1,3
N00000040,114,62,31,21,43,15,20,8,67,44,10,13,36,29,3,4,22,9,4,9,9,6,3,0,4,3,1,0
N00000041,144,123,3,18,20,11,2,7,114,104,1,9,81,77,0,4,16,10,1,5,17,17,0,0,10,8,0,2
N00000042,126,116,1,9,18,13,0,5,98,93,1,4,73,72,1,0,15,12,0,3,10,9,0,1,10,10,0,0
N00000043,368,297,34,37,59,41,10,8,287,241,21,25,209,192,7,10,54,30,14,10,24,19,0,5,22,15,3,4
N00000044,108,81,16,11,29,23,3,3,71,52,12,7,37,33,3,1,22,10,8,4,12,9,1,2,8,6,1,1
N00000045,170,151,2,17,21,19,0,2,135,119,1,15,100,90,1,9,11,7,0,4,24,22,0,2,14,13,1,0
N00000046,129,114,6,9,21,17,3,1,97,87,2,8,67,65,0,2,8,3,2,3,22,19,0,3,11,10,1,0
N00000047,138,118,4,16,27,20,1,6,99,88,2,9,67,63,0,4,13,9,1,3,19,16,1,2,12,10,1,1
N00000048,125,70,23,32,35,19,8,8,85,49,15,21,39,31,3,5,24,6,8,10,22,12,4,6,5,2,0,3
N00000049,123,64,30,29,52,17,19,16,67,47,11,9,30,25,2,3,23,11,7,5,14,11,2,1,4,0,0,4
N00000050,135,101,5,29,45,27,2,16,86,72,3,11,53,49,2,2,14,8,1,5,19,15,0,4,4,2,0,2
N00000051,124,56,58,10,35,16,14,5,80,33,43,4,30,14,15,1,37,14,20,3,13,5,8,0,9,7,1,1
N00000052,120,66,35,19,36,18,11,7,73,44,19,10,35,29,2,4,19,5,12,2,19,10,5,4,11,4,5,2
N00000053,108,56,14,38,36,14,4,18,60,39,9,12,26,20,3,3,24,12,6,6,10,7,0,3,12,3,1,8
N00000054,111,66,25,20,30,20,6,4,77,44,18,15,29,22,4,3,34,12,11,11,14,10,3,1,4,2,1,1
N00000055,117,92,8,17,42,29,5,8,68,57,3,8,33,30,0,3,12,8,2,2,23,19,1,3,7,6,0,1
N00000056,119,80,21,18,36,21,10,5,78,57,11,10,36,31,2,3,22,10,8,4,20,16,1,3,5,2,0,3
N00000057,118,40,58,20,43,10,24,9,66,26,31,9,23,17,5,1,26,3,18,5,17,6,8,3,9,4,3,2
N00000058,121,58,40,23,46,21,19,6,72,36,20,16,30,20,3,7,35,12,17,6,7,4,0,3,3,1,1,1
N00000059,110,41,48,21,42,11,22,9,61,28,24,9,20,14,4,2,27,8,14,5,14,6,6,2,7,2,2,3
N00000060,180,80,67,33,65,26,30,9,102,47,34,21,41,27,9,5,43,16,19,8,18,4,6,8,13,7,3,3
N00000061,129,106,11,12,45,31,8,6,82,73,3,6,48,40,2,6,7,7,0,0,27,26,1,0,2,2,0,0
N00000062,130,116,4,10,19,16,0,3,103,94,3,6,69,65,1,3,9,6,2,1,25,23,0,2,8,6,1,1
N00000063,155,75,48,32,47,10,25,12,95,57,19,19,48,39,5,4,29,9,10,10,18,9,4,5,13,8,4,1
N00000064,133,36,75,22,60,10,41,9,64,22,31,11,23,9,9,5,25,6,14,5,16,7,8,1,9,4,3,2
N00000065,146,135,3,8,19,17,0,2,116,109,3,4,71,69,1,1,19,16,2,1,26,24,0,2,11,9,0,2
N00000066,110,98,3,9,19,17,0,2,87,79,3,5,53,52,0,1,14,10,2,2,20,17,1,2,4,2,0,2
N00000067,134,65,53,16,36,14,19,3,88,45,32,11,36,25,10,1,37,13,19,5,15,7,3,5,10,6,2,2
N00000068,124,113,1,10,15,14,0,1,103,95,1,7,71,69,0,2,8,7,1,0,24,19,0,5,6,4,0,2
N00000069,145,42,87,16,50,7,36,7,84,33,43,8,22,15,6,1,47,12,29,6,15,6,8,1,11,2,8,1
N00000070,104,96,0,8,25,23,0,2,73,69,0,4,42,41,0,1,6,4,0,2,25,24,0,1,6,4,0,2
N00000071,136,86,10,40,62,33,6,23,68,49,3,16,36,28,0,8,12,8,2,2,20,13,1,6,6,4,1,1
N00000072,634,496,36,102,121,86,17,18,462,384,18,60,302,277,3,22,68,46,5,17,92,61,10,21,51,26,1,24
N00000073,249,122,42,85,122,51,30,41,104,61,11,32,44,31,3,10,30,13,5,12,30,17,3,10,23,10,1,12
N00000074,386,323,7,56,79,61,3,15,280,246,4,30,218,200,2,16,27,18,1,8,35,28,1,6,27,16,0,11
N00000075,111,88,4,19,25,22,0,3,79,65,2,12,44,41,0,3,18,10,2,6,17,14,0,3,7,1,2,4
N00000076,114,99,0,15,13,12,0,1,93,82,0,11,66,59,0,7,6,5,0,1,21,18,0,3,8,5,0,3
N00000077,98,89,0,9,15,12,0,3,73,69,0,4,49,49,0,0,10,9,0,1,14,11,0,3,10,8,0,2
N00000078,161,146,1,14,25,23,0,2,127,117,0,10,95,90,0,5,12,8,0,4,20,19,0,1,9,6,1,2
N00000079,192,172,1,19,39,31,0,8,140,130,1,9,104,99,0,5,13,9,1,3,23,22,0,1,13,11,0,2
N00000080,146,131,3,12,22,18,1,3,120,109,2,9,91,86,1,4,12,9,1,2,17,14,0,3,4,4,0,0
N00000081,140,89,27,24,46,21,11,14,85,60,16,9,67,54,7,6,3,0,3,0,15,6,6,3,9,8,0,1
N00000082,132,114,0,18,32,24,0,8,92,83,0,9,68,63,0,5,13,9,0,4,11,11,0,0,8,7,0,1
N00000083,208,193,0,15,22,18,0,4,168,159,0,9,139,131,0,8,10,10,0,0,19,18,0,1,18,16,0,2
N00000084,153,139,2,12,19,14,1,4,128,119,1,8,99,96,0,3,8,4,0,4,21,19,1,1,6,6,0,0
N00000085,180,84,42,54,73,25,22,26,96,54,20,22,43,35,2,6,29,9,14,6,24,10,4,10,11,5,0,6
N00000086,142,91,3,48,30,16,1,13,100,69,2,29,53,48,1,4,31,12,1,18,16,9,0,7,12,6,0,6
N00000087,303,255,1,47,48,34,1,13,240,210,0,30,173,159,0,14,34,26,0,8,33,25,0,8,15,11,0,4
N00000088,136,46,66,24,81,19,47,15,52,27,19,6,15,10,3,2,17,7,8,2,20,10,8,2,3,0,0,3
N00000089,164,139,3,22,29,24,1,4,128,109,2,17,86,78,0,8,23,17,0,6,19,14,2,3,7,6,0,1
N00000090,138,116,1,21,29,24,0,5,99,85,1,13,63,55,1,7,16,14,0,2,20,16,0,4,10,7,0,3
N00000091,176,119,0,57,36,23,0,13,121,85,0,36,70,59,0,11,24,10,0,14,27,16,0,11,19,11,0,8
N00000092,168,152,1,15,25,21,0,4,130,121,0,9,102,97,0,5,15,11,0,4,13,13,0,0,13,10,1,2
N00000093,140,123,2,15,35,30,0,5,95,83,2,10,66,57,2,7,12,11,0,1,17,15,0,2,10,10,0,0
N00000094,161,149,0,12,18,16,0,2,132,123,0,9,101,98,0,3,13,9,0,4,18,16,0,2,11,10,0,1
N00000095,152,137,0,15,30,28,0,2,113,103,0,10,87,84,0,3,16,11,0,5,10,8,0,2,9,6,0,3
N00000096,158,146,1,11,22,20,1,1,126,117,0,9,98,93,0,5,9,7,0,2,19,17,0,2,10,9,0,1
N00000097,296,233,6,57,43,37,3,3,238,189,3,46,158,135,2,21,39,26,1,12,41,28,0,13,15,7,0,8
N00000098,446,347,2,97,81,62,0,19,329,275,2,52,213,195,0,18,50,26,2,22,66,54,0,12,36,10,0,26
N00000099,107,53,40,14,28,9,14,5,75,41,25,9,38,24,10,4,25,10,12,3,12,7,3,2,4,3,1,0
N00000100,164,81,49,34,71,25,33,13,84,54,15,15,40,32,3,5,27,12,8,7,17,10,4,3,9,2,1,6
N00000101,122,30,67,25,44,11,25,8,69,19,40,10,18,7,9,2,39,8,24,7,12,4,7,1,9,0,2,7
N00000102,125,80,31,14,36,14,16,6,81,61,15,5,50,41,4,5,18,9,9,0,13,11,2,0,8,5,0,3
N00000103,205,108,51,46,51,24,17,10,135,80,29,26,72,55,4,13,41,12,20,9,22,13,5,4,19,4,5,10
N00000104,130,65,34,31,41,14,20,7,80,47,14,19,45,30,6,9,19,9,5,5,16,8,3,5,9,4,0,5
N00000105,148,89,31,28,61,33,20,8,74,53,7,14,40,33,2,5,19,10,4,5,15,10,1,4,13,3,4,6
N00000106,103,31,58,14,55,14,37,4,43,16,19,8,16,9,3,4,17,3,11,3,10,4,5,1,5,1,2,2
N00000107,120,56,42,22,41,11,20,10,74,41,22,11,29,24,1,4,28,9,15,4,17,8,6,3,5,4,0,1
N00000108,110,83,11,16,37,24,7,6,69,57,3,9,40,37,0,3,8,4,1,3,21,16,2,3,4,2,1,1
N00000109,229,126,39,64,77,42,16,19,137,80,23,34,69,49,8,12,32,12,9,11,36,19,6,11,15,4,0,11
N00000110,122,68,26,28,47,27,13,7,68,38,12,18,30,21,2,7,17,7,5,5,21,10,5,6,7,3,1,3
N00000111,136,121,1,14,32,26,0,6,100,94,1,5,69,66,1,2,9,7,0,2,22,21,0,1,4,1,0,3
N00000112,143,111,17,15,31,23,4,4,101,83,11,7,59,52,5,2,26,16,5,5,16,15,1,0,11,5,2,4
N00000113,122,88,13,21,31,19,3,9,80,63,9,8,49,43,2,4,19,9,6,4,12,11,1,0,11,6,1,4
N00000114,121,109,3,9,20,20,0,0,97,86,3,8,57,52,1,4,18,13,2,3,22,21,0,1,4,3,0,1
N00000115,128,76,37,15,38,19,15,4,82,51,21,10,35,28,5,2,31,14,11,6,16,9,5,2,8,6,1,1
N00000116,119,70,36,13,39,15,20,4,74,51,16,7,33,28,2,3,30,16,11,3,11,7,3,1,6,4,0,2
N00000117,86,23,51,12,46,9,31,6,37,12,19,6,8,4,3,1,22,4,16,2,7,4,0,3,3,2,1,0
N00000118,143,96,2,45,47,22,1,24,87,70,0,17,51,43,0,8,11,6,0,5,25,21,0,4,9,4,1,4
N00000119,125,121,0,4,29,29,0,0,91,88,0,3,57,54,0,3,7,7,0,0,27,27,0,0,5,4,0,1
N00000120,127,112,1,14,29,23,0,6,91,84,1,6,58,57,0,1,10,8,1,1,23,19,0,4,7,5,0,2
N00000121,124,93,5,26,31,21,0,10,82,64,4,14,35,30,2,3,18,10,2,6,29,24,0,5,11,8,1,2
N00000122,199,164,1,34,53,41,0,12,135,114,1,20,91,81,1,9,10,7,0,3,34,26,0,8,11,9,0,2
N00000123,143,134,0,9,33,27,0,6,106,103,0,3,68,67,0,1,10,9,0,1,28,27,0,1,4,4,0,0
N00000124,143,122,1,20,35,29,0,6,101,87,1,13,66,63,0,3,4,3,1,0,31,21,0,10,7,6,0,1
N00000125,148,121,6,21,29,19,2,8,104,88,4,12,73,67,1,5,23,14,3,6,8,7,0,1,15,14,0,1
N00000126,134,118,2,14,20,16,0,4,103,92,1,10,77,73,0,4,17,12,0,5,9,7,1,1,11,10,1,0
N00000127,130,93,17,20,29,17,8,4,85,66,5,14,60,50,0,10,15,6,5,4,10,10,0,0,16,10,4,2
N00000128,282,237,9,36,40,36,0,4,226,188,9,29,173,152,6,15,30,19,3,8,23,17,0,6,16,13,0,3
N00000129,138,35,76,27,39,8,23,8,94,26,50,18,44,18,18,8,43,6,28,9,7,2,4,1,5,1,3,1
N00000130,152,140,1,11,11,11,0,0,132,121,1,10,103,98,0,5,15,11,1,3,14,12,0,2,9,8,0,1
N00000131,136,126,2,8,22,17,0,5,103,98,2,3,78,76,0,2,10,7,2,1,15,15,0,0,11,11,0,0
N00000132,121,115,0,6,24,23,0,1,85,80,0,5,63,61,0,2,8,6,0,2,14,13,0,1,12,12,0,0
N00000133,139,103,22,14,48,30,11,7,80,65,9,6,46,40,5,1,14,8,3,3,20,17,1,2,11,8,2,1
N00000134,177,149,9,19,51,36,6,9,117,105,3,9,75,70,1,4,13,9,1,3,29,26,1,2,9,8,0,1
N00000135,119,80,33,6,31,16,13,2,85,61,20,4,41,33,7,1,23,12,8,3,21,16,5,0,3,3,0,0
N00000136,188,172,2,14,31,26,1,4,150,139,1,10,105,101,0,4,19,17,1,1,26,21,0,5,7,7,0,0
N00000137,120,112,1,7,30,27,0,3,86,81,1,4,64,61,1,2,6,5,0,1,16,15,0,1,4,4,0,0
N00000138,155,151,0,4,22,21,0,1,130,127,0,3,106,105,0,1,12,12,0,0,12,10,0,2,3,3,0,0
N00000139,133,94,27,12,39,20,15,4,88,70,12,6,49,42,5,2,11,5,5,1,28,23,2,3,6,4,0,2
N00000140,158,113,13,32,53,27,11,15,95,78,2,15,49,45,1,3,18,11,1,6,28,22,0,6,10,8,0,2
N00000141,220,81,97,42,97,17,55,25,108,55,38,15,46,27,15,4,31,12,13,6,31,16,10,5,15,9,4,2
N00000142,96,64,17,15,27,20,4,3,66,42,13,11,24,19,4,1,29,14,8,7,13,9,1,3,3,2,0,1
N00000143,123,49,57,17,69,27,35,7,48,19,20,9,18,11,5,2,17,2,12,3,13,6,3,4,6,3,2,1
N00000144,110,48,46,16,41,12,23,6,60,35,18,7,27,20,5,2,18,6,9,3,15,9,4,2,9,1,5,3
N00000145,75,12,54,9,48,6,36,6,26,6,17,3,9,3,4,2,11,2,8,1,6,1,5,0,1,0,1,0
N00000146,105,84,4,17,23,15,2,6,73,64,0,9,41,37,0,4,10,9,0,1,22,18,0,4,9,5,2,2
N00000147,106,55,30,21,41,14,18,9,56,36,10,10,27,20,3,4,19,10,5,4,10,6,2,2,9,5,2,2
N00000148,279,161,46,72,77,43,15,19,185,111,25,49,92,69,5,18,49,15,17,17,44,27,3,14,17,7,6,4
N00000149,187,127,30,30,58,28,19,11,117,90,11,16,67,60,3,4,16,10,2,4,34,20,6,8,12,9,0,3
N00000150,149,142,3,4,38,35,1,2,106,103,1,2,73,71,1,1,8,7,0,1,25,25,0,0,5,4,1,0
N00000151,131,83,20,28,42,20,10,12,79,59,8,12,39,30,4,5,13,8,2,3,27,21,2,4,10,4,2,4
N00000152,131,55,58,18,48,16,21,11,80,37,36,7,43,26,13,4,21,3,15,3,16,8,8,0,3,2,1,0
N00000153,111,65,27,19,37,20,11,6,65,41,12,12,28,20,4,4,10,2,5,3,27,19,3,5,9,4,4,1
N00000154,108,82,11,15,34,26,3,5,65,48,8,9,42,34,4,4,10,4,3,3,13,10,1,2,9,8,0,1
N00000155,128,98,14,16,27,17,4,6,90,74,8,8,63,56,3,4,13,6,4,3,14,12,1,1,11,7,2,2
N00000156,127,124,1,2,27,26,1,0,96,94,0,2,54,54,0,0,10,10,0,0,32,30,0,2,4,4,0,0
N00000157,139,116,6,17,28,22,0,6,103,87,5,11,67,62,3,2,8,5,0,3,28,20,2,6,8,7,1,0
N00000158,286,229,5,52,61,41,1,19,212,179,3,30,125,111,3,11,27,13,0,14,60,55,0,5,13,9,1,3
N00000159,116,58,32,26,45,22,16,7,61,32,15,14,23,18,2,3,11,2,3,6,27,12,10,5,10,4,1,5
N00000160,124,80,19,25,38,22,8,8,75,54,9,12,46,36,3,7,10,3,3,4,19,15,3,1,11,4,2,5
N00000161,128,121,1,6,11,10,0,1,112,107,0,5,84,80,0,4,6,5,0,1,22,22,0,0,5,4,1,0
N00000162,115,96,2,17,37,26,0,11,72,64,2,6,44,43,0,1,10,8,1,1,18,13,1,4,6,6,0,0
N00000163,155,62,55,38,61,21,23,17,85,38,29,18,36,24,7,5,27,8,13,6,22,6,9,7,9,3,3,3
N00000164,118,110,0,8,22,17,0,5,94,91,0,3,50,48,0,2,9,9,0,0,35,34,0,1,2,2,0,0
N00000165,135,115,5,15,37,28,3,6,92,81,2,9,61,57,1,3,9,3,1,5,22,21,0,1,6,6,0,0
N00000166,122,112,1,9,30,29,0,1,89,80,1,8,61,56,1,4,9,6,0,3,19,18,0,1,3,3,0,0
N00000167,149,137,0,12,33,28,0,5,108,103,0,5,72,70,0,2,10,7,0,3,26,26,0,0,8,6,0,2
N00000168,145,136,2,7,35,31,1,3,106,101,1,4,66,64,1,1,10,8,0,2,30,29,0,1,4,4,0,0
N00000169,279,222,10,47,62,42,4,16,199,164,6,29,139,113,2,24,16,14,1,1,44,37,3,4,18,16,0,2
N00000170,139,111,14,14,22,18,2,2,110,90,9,11,63,56,2,5,17,9,4,4,30,25,3,2,7,3,3,1
N00000171,146,131,8,7,23,18,4,1,114,106,4,4,93,88,1,4,6,3,3,0,15,15,0,0,9,7,0,2
N00000172,307,273,5,29,67,54,2,11,223,207,3,13,145,139,0,6,26,21,3,2,52,47,0,5,17,12,0,5
N00000173,144,119,7,18,33,26,3,4,103,89,4,10,73,61,3,9,10,10,0,0,20,18,1,1,8,4,0,4
N00000174,163,75,59,29,47,14,26,7,105,57,30,18,60,39,15,6,24,9,9,6,21,9,6,6,11,4,3,4
N00000175,140,121,5,14,28,21,3,4,110,98,2,10,76,71,2,3,11,9,0,2,23,18,0,5,2,2,0,0
N00000176,205,127,32,46,57,32,13,12,136,86,19,31,73,61,4,8,39,11,12,16,24,14,3,7,12,9,0,3
N00000177,167,93,20,54,69,35,10,24,87,55,10,22,41,35,3,3,19,6,4,9,27,14,3,10,11,3,0,8
N00000178,355,158,110,87,165,55,64,46,166,92,41,33,64,47,10,7,58,21,22,15,44,24,9,11,24,11,5,8
N00000179,492,204,151,137,257,90,98,69,207,103,49,55,83,58,11,14,64,20,20,24,60,25,18,17,28,11,4,13
N00000180,131,62,56,13,46,24,19,3,74,34,34,6,35,21,13,1,25,5,19,1,14,8,2,4,11,4,3,4
N00000181,168,54,51,63,86,23,34,29,70,28,15,27,28,12,3,13,14,4,7,3,28,12,5,11,12,3,2,7
N00000182,105,70,21,14,29,17,5,7,75,52,16,7,28,24,3,1,18,9,9,0,29,19,4,6,1,1,0,0
N00000183,146,86,9,51,65,41,3,21,74,43,6,25,40,29,1,10,15,1,4,10,19,13,1,5,7,2,0,5
N00000184,184,88,26,70,99,44,25,30,77,42,1,34,28,22,0,6,21,7,1,13,28,13,0,15,8,2,0,6
N00000185,121,43,51,27,63,7,41,15,58,36,10,12,30,22,4,4,8,5,1,2,20,9,5,6,0,0,0,0
N00000186,137,54,57,26,41,16,18,7,91,35,39,17,27,17,7,3,38,9,24,5,26,9,8,9,5,3,0,2
N00000187,126,34,75,17,46,11,28,7,75,23,44,8,26,11,14,1,32,12,19,1,17,0,11,6,5,0,3,2
N00000188,128,86,32,10,27,18,7,2,97,66,24,7,42,37,5,0,29,13,12,4,26,16,7,3,4,2,1,1
N00000189,125,113,2,10,19,17,0,2,102,93,2,7,76,70,1,5,13,11,1,1,13,12,0,1,4,3,0,1
N00000190,119,111,0,8,15,14,0,1,101,95,0,6,72,68,0,4,6,5,0,1,23,22,0,1,3,2,0,1
N00000191,124,118,3,3,27,27,0,0,95,89,3,3,60,57,1,2,10,9,1,0,25,23,1,1,2,2,0,0
N00000192,120,95,11,14,25,18,4,3,90,73,7,10,59,51,3,5,16,10,2,4,15,12,2,1,5,4,0,1
N00000193,111,37,57,17,33,8,21,4,74,26,35,13,34,17,14,3,22,4,13,5,18,5,8,5,4,3,1,0
N00000194,119,71,32,16,40,16,19,5,75,52,12,11,48,38,4,6,15,6,5,4,12,8,3,1,4,3,1,0
N00000195,123,62,38,23,55,27,18,10,61,34,15,12,27,19,3,5,17,6,8,3,17,9,4,4,7,1,5,1
N00000196,116,29,67,20,46,8,29,9,64,20,34,10,28,12,12,4,20,5,12,3,16,3,10,3,6,1,4,1
N00000197,115,107,0,8,13,11,0,2,94,91,0,3,65,64,0,1,12,12,0,0,17,15,0,2,8,5,0,3
N00000198,110,100,0,10,25,22,0,3,83,76,0,7,62,56,0,6,6,5,0,1,15,15,0,0,2,2,0,0
N00000199,130,115,5,10,20,15,1,4,98,92,2,4,79,75,2,2,4,4,0,0,15,13,0,2,12,8,2,2
N00000200,124,111,1,12,22,20,1,1,97,87,0,10,79,75,0,4,11,5,0,6,7,7,0,0,5,4,0,1
N00000201,143,114,13,16,52,35,10,7,87,76,3,8,52,47,0,5,7,5,1,1,28,24,2,2,4,3,0,1
N00000202,132,123,0,9,27,23,0,4,102,97,0,5,68,67,0,1,9,6,0,3,25,24,0,1,3,3,0,0
N00000203,134,114,3,17,26,21,1,4,88,78,2,8,48,46,0,2,16,15,1,0,24,17,1,6,20,15,0,5
N00000204,152,120,1,31,36,30,0,6,111,86,1,24,72,62,0,10,19,12,0,7,20,12,1,7,5,4,0,1
N00000205,118,102,1,15,27,20,0,7,89,81,1,7,62,59,1,2,12,10,0,2,15,12,0,3,2,1,0,1
N00000206,212,121,15,76,99,59,7,33,106,60,7,39,57,35,4,18,19,8,3,8,30,17,0,13,7,2,1,4
N00000207,119,88,2,29,38,28,1,9,74,56,1,17,47,41,1,5,10,5,0,5,17,10,0,7,7,4,0,3
N00000208,121,117,0,4,19,18,0,1,98,95,0,3,72,71,0,1,9,7,0,2,17,17,0,0,4,4,0,0
N00000209,122,116,0,6,16,15,0,1,106,101,0,5,87,83,0,4,9,9,0,0,10,9,0,1,0,0,0,0
N00000210,219,123,30,66,120,63,23,34,95,58,7,30,39,30,2,7,23,8,2,13,33,20,3,10,4,2,0,2
N00000211,269,152,85,32,118,52,52,14,140,93,30,17,69,53,7,9,21,9,9,3,50,31,14,5,11,7,3,1
N00000212,85,41,6,38,46,18,3,25,34,21,3,10,19,14,2,3,4,1,0,3,11,6,1,4,5,2,0,3
N00000213,150,95,18,37,69,29,17,23,75,61,1,13,41,35,0,6,13,11,0,2,21,15,1,5,6,5,0,1
N00000214,151,114,11,26,48,35,3,10,97,75,6,16,53,48,1,4,22,7,4,11,22,20,1,1,6,4,2,0
N00000215,151,143,1,7,27,26,0,1,112,105,1,6,84,80,1,3,9,7,0,2,19,18,0,1,12,12,0,0
N00000216,161,131,20,10,30,22,6,2,124,107,12,5,78,72,3,3,14,9,4,1,32,26,5,1,7,2,2,3
N00000217,175,152,2,21,28,20,1,7,140,125,1,14,98,91,0,7,10,5,1,4,32,29,0,3,7,7,0,0
N00000218,148,136,1,11,29,27,0,2,114,105,1,8,68,64,1,3,8,6,0,2,38,35,0,3,5,4,0,1
N00000219,123,43,66,14,52,13,32,7,67,29,31,7,23,17,5,1,27,5,18,4,17,7,8,2,4,1,3,0
N00000220,125,44,66,15,50,16,27,7,72,28,37,7,28,16,8,4,29,5,23,1,15,7,6,2,3,0,2,1
N00000221,115,47,60,8,35,4,24,7,75,41,33,1,38,28,10,0,26,8,17,1,11,5,6,0,5,2,3,0
