GeographyCode,LC4411NI0001,LC4411NI0002,LC4411NI0003,LC4411NI0004,LC4411NI0005,LC4411NI0006,LC4411NI0007,LC4411NI0008,LC4411NI0009,LC4411NI0010,LC4411NI0011,LC4411NI0012,LC4411NI0013,LC4411NI0014,LC4411NI0015,LC4411NI0016,LC4411NI0017,LC4411NI0018,LC4411NI0019,LC4411NI0020
N00000107,120,7,9,89,15,51,3,5,31,12,56,3,3,47,3,13,1,1,11,0
N00000108,110,15,50,26,19,25,2,6,10,7,47,4,23,11,9,38,9,21,5,3
N00000109,229,11,34,144,40,67,4,6,34,23,125,4,18,88,15,37,3,10,22,2
N00000110,122,7,12,85,18,39,2,4,23,10,64,4,7,45,8,19,1,1,17,0
N00000111,136,56,75,4,1,7,1,5,0,1,74,30,42,2,0,55,25,28,2,0
N00000112,143,19,79,45,0,31,1,10,20,0,66,7,41,18,0,46,11,28,7,0
N00000113,122,20,44,56,2,29,3,6,18,2,59,8,21,30,0,34,9,17,8,0
N00000114,121,31,66,24,0,10,2,6,2,0,67,18,38,11,0,44,11,22,11,0
N00000115,128,7,22,93,6,48,4,8,34,2,60,1,10,46,3,20,2,4,13,1
N00000116,119,6,25,67,21,35,2,6,14,13,58,1,9,40,8,26,3,10,13,0
N00000117,86,7,13,34,32,60,3,6,26,25,21,3,5,6,7,5,1,2,2,0
N00000118,143,72,23,13,35,19,8,3,2,6,59,19,8,7,25,65,45,12,4,4
N00000119,125,114,8,1,2,5,5,0,0,0,50,45,2,1,2,70,64,6,0,0
N00000120,127,105,17,4,1,5,2,2,1,0,47,37,9,1,0,75,66,6,2,1
N00000121,124,29,51,42,2,15,0,6,9,0,65,13,31,20,1,44,16,14,13,1
N00000122,199,114,28,32,25,4,0,1,1,2,81,35,9,18,19,114,79,18,13,4
N00000123,143,120,5,8,10,7,4,0,1,2,53,39,4,3,7,83,77,1,4,1
N00000124,143,81,26,29,7,11,7,2,2,0,49,25,12,7,5,83,49,12,20,2
N00000125,148,109,35,3,1,10,5,4,1,0,60,38,21,1,0,78,66,10,1,1
N00000126,134,111,12,9,2,11,9,1,1,0,48,37,5,4,2,75,65,6,4,0
N00000127,130,65,46,18,1,11,3,3,5,0,63,26,25,11,1,56,36,18,2,0
N00000128,282,224,37,12,9,26,14,6,5,1,77,50,16,6,5,179,160,15,1,3
N00000129,138,19,51,66,2,50,5,20,24,1,73,12,25,35,1,15,2,6,7,0
N00000130,152,87,59,6,0,1,0,1,0,0,38,10,26,2,0,113,77,32,4,0
N00000131,136,92,36,8,0,2,1,0,1,0,39,21,14,4,0,95,70,22,3,0
N00000132,121,115,6,0,0,9,9,0,0,0,26,23,3,0,0,86,83,3,0,0
N00000133,139,38,25,74,2,33,4,6,22,1,52,10,15,27,0,54,24,4,25,1
N00000134,177,84,36,37,20,14,2,2,7,3,72,25,16,19,12,91,57,18,11,5
N00000135,119,15,39,65,0,22,4,5,13,0,55,5,21,29,0,42,6,13,23,0
N00000136,188,77,91,10,10,7,0,5,0,2,69,24,36,4,5,112,53,50,6,3
N00000137,120,7,109,4,0,7,0,7,0,0,50,3,46,1,0,63,4,56,3,0
N00000138,155,73,77,5,0,4,2,2,0,0,42,14,25,3,0,109,57,50,2,0
N00000139,133,54,16,30,33,27,0,7,7,13,67,23,7,22,15,39,31,2,1,5
N00000140,158,36,52,51,19,43,2,16,12,13,66,8,23,30,5,49,26,13,9,1
N00000141,220,13,58,77,72,106,5,22,28,51,95,4,31,41,19,19,4,5,8,2
N00000142,96,3,80,13,0,31,0,28,3,0,50,1,39,10,0,15,2,13,0,0
N00000143,123,2,26,24,71,59,0,8,10,41,52,2,13,10,27,12,0,5,4,3
N00000144,110,4,32,22,52,39,2,11,4,22,55,0,16,14,25,16,2,5,4,5
N00000145,75,8,14,12,41,41,4,6,6,25,26,2,5,6,13,8,2,3,0,3
N00000146,105,83,12,7,3,11,6,3,1,1,30,20,5,4,1,64,57,4,2,1
N00000147,106,7,59,14,26,41,3,15,6,17,49,1,32,8,8,16,3,12,0,1
N00000148,279,85,89,91,14,49,9,13,22,5,144,39,43,54,8,86,37,33,15,1
N00000149,187,73,87,25,2,33,7,18,7,1,89,43,37,9,0,65,23,32,9,1
N00000150,149,135,9,5,0,15,13,1,1,0,67,59,5,3,0,67,63,3,1,0
N00000151,131,11,20,93,7,34,3,3,26,2,60,3,10,43,4,37,5,7,24,1
N00000152,131,15,37,73,6,37,6,13,17,1,74,4,22,44,4,20,5,2,12,1
N00000153,111,6,33,69,3,31,1,7,22,1,57,2,19,34,2,23,3,7,13,0
N00000154,108,39,36,33,0,24,6,4,14,0,44,14,16,14,0,40,19,16,5,0
N00000155,128,62,19,45,2,16,3,1,12,0,54,14,12,26,2,58,45,6,7,0
N00000156,127,121,4,2,0,7,6,1,0,0,60,59,0,1,0,60,56,3,1,0
N00000157,139,117,14,7,1,11,5,4,2,0,48,35,7,5,1,80,77,3,0,0
N00000158,286,144,76,21,45,21,7,9,0,5,135,63,29,13,30,130,74,38,8,10
N00000159,116,19,11,72,14,50,2,7,31,10,45,4,3,34,4,21,13,1,7,0
N00000160,124,56,27,38,3,23,2,12,8,1,57,19,12,24,2,44,35,3,6,0
N00000161,128,118,3,6,1,1,0,0,1,0,35,32,1,2,0,92,86,2,3,1
N00000162,115,13,56,43,3,17,1,5,9,2,52,5,25,22,0,46,7,26,12,1
N00000163,155,12,18,89,36,56,1,5,37,13,79,6,11,40,22,20,5,2,12,1
N00000164,118,112,6,0,0,6,5,1,0,0,34,32,2,0,0,78,75,3,0,0
N00000165,135,87,16,32,0,13,6,2,5,0,46,24,6,16,0,76,57,8,11,0
N00000166,122,29,92,1,0,12,1,11,0,0,58,11,46,1,0,52,17,35,0,0
N00000167,149,60,80,4,5,15,4,10,1,0,55,16,35,2,2,79,40,35,1,3
N00000168,145,77,65,3,0,6,2,4,0,0,69,27,39,3,0,70,48,22,0,0
N00000169,279,189,48,33,9,21,5,13,3,0,91,46,23,14,8,167,138,12,16,1
N00000170,139,60,53,26,0,15,8,3,4,0,46,14,24,8,0,78,38,26,14,0
N00000171,146,125,18,2,1,4,2,0,2,0,37,28,8,0,1,105,95,10,0,0
N00000172,307,190,51,62,4,21,10,8,2,1,97,53,17,26,1,189,127,26,34,2
N00000173,144,122,13,9,0,7,3,3,1,0,47,33,7,7,0,90,86,3,1,0
N00000174,163,28,48,85,2,47,9,16,22,0,69,10,20,37,2,47,9,12,26,0
N00000175,140,86,32,21,1,9,4,3,2,0,51,26,14,10,1,80,56,15,9,0
N00000176,205,7,98,91,9,78,1,23,48,6,84,3,45,33,3,43,3,30,10,0
N00000177,167,9,17,92,49,51,4,5,24,18,85,1,8,47,29,31,4,4,21,2
N00000178,355,29,55,200,71,156,11,22,72,51,161,12,24,106,19,38,6,9,22,1
N00000179,492,15,34,239,204,237,8,17,99,113,199,3,13,104,79,56,4,4,36,12
N00000180,131,3,11,94,23,55,3,7,33,12,65,0,3,52,10,11,0,1,9,1
N00000181,168,5,10,57,96,65,2,5,18,40,81,2,2,33,44,22,1,3,6,12
N00000182,105,11,30,63,1,22,1,7,13,1,56,5,17,34,0,27,5,6,16,0
N00000183,146,20,31,80,15,28,3,4,18,3,78,4,21,44,9,40,13,6,18,3
N00000184,184,10,23,60,91,44,0,3,7,34,104,6,11,37,50,36,4,9,16,7
N00000185,121,29,8,44,40,46,1,4,15,26,42,7,3,20,12,33,21,1,9,2
N00000186,137,21,49,57,10,32,0,12,17,3,71,9,27,30,5,34,12,10,10,2
N00000187,126,11,75,16,24,40,4,21,8,7,69,4,46,6,13,17,3,8,2,4
N00000188,128,6,36,86,0,27,0,5,22,0,63,1,19,43,0,38,5,12,21,0
N00000189,125,99,21,4,1,4,2,1,1,0,40,27,12,1,0,81,70,8,2,1
N00000190,119,42,76,1,0,4,1,3,0,0,47,18,28,1,0,68,23,45,0,0
N00000191,124,45,72,7,0,7,5,2,0,0,57,15,38,4,0,60,25,32,3,0
N00000192,120,7,31,82,0,14,0,7,7,0,55,2,14,39,0,51,5,10,36,0
N00000193,111,7,84,5,15,44,1,35,1,7,49,2,37,2,8,18,4,12,2,0
N00000194,119,3,100,15,1,30,0,29,1,0,53,2,43,7,1,36,1,28,7,0
N00000195,123,10,52,61,0,36,3,14,19,0,71,5,31,35,0,16,2,7,7,0
N00000196,116,6,78,31,1,50,3,35,12,0,52,1,38,12,1,14,2,5,7,0
N00000197,115,17,98,0,0,0,0,0,0,0,48,9,39,0,0,67,8,59,0,0
N00000198,110,33,70,6,1,4,0,4,0,0,42,7,32,3,0,64,26,34,3,1
N00000199,130,53,27,48,2,8,1,1,6,0,56,13,14,27,2,66,39,12,15,0
N00000200,124,21,98,1,4,10,2,6,0,2,49,6,41,0,2,65,13,51,1,0
N00000201,143,67,34,33,9,14,1,2,7,4,68,27,20,16,5,61,39,12,10,0
N00000202,132,118,5,0,9,6,5,0,0,1,49,42,2,0,5,77,71,3,0,3
N00000203,134,79,40,15,0,14,5,4,5,0,49,24,18,7,0,71,50,18,3,0
N00000204,152,22,102,28,0,15,2,10,3,0,68,10,42,16,0,69,10,50,9,0
N00000205,118,46,68,3,1,10,1,6,3,0,43,13,29,0,1,65,32,33,0,0
N00000206,212,11,19,126,56,32,3,1,28,0,125,2,10,72,41,55,6,8,26,15
N00000207,119,37,7,74,1,15,2,2,11,0,55,9,2,44,0,49,26,3,19,1
N00000208,121,59,55,2,5,4,3,0,1,0,44,23,16,0,5,73,33,39,1,0
N00000209,122,92,23,4,3,2,0,1,1,0,35,21,10,1,3,85,71,12,2,0
N00000210,219,13,18,108,80,78,2,3,38,35,104,4,9,49,42,37,7,6,21,3
N00000211,269,63,41,85,80,83,3,11,22,47,120,36,22,38,24,66,24,8,25,9
N00000212,85,0,8,41,36,25,0,1,9,15,47,0,4,26,17,13,0,3,6,4
N00000213,150,22,26,90,12,39,2,2,26,9,57,5,16,33,3,54,15,8,31,0
N00000214,151,46,17,74,14,30,6,2,20,2,63,12,6,35,10,58,28,9,19,2
N00000215,151,126,19,5,1,7,7,0,0,0,29,21,5,2,1,115,98,14,3,0
N00000216,161,80,30,50,1,17,3,6,8,0,50,15,11,23,1,94,62,13,19,0
N00000217,175,122,33,7,13,4,3,1,0,0,45,21,9,4,11,126,98,23,3,2
N00000218,148,127,6,5,10,6,5,0,0,1,52,37,3,4,8,90,85,3,1,1
N00000219,123,7,12,69,35,55,0,4,32,19,53,1,8,30,14,15,6,0,7,2
N00000220,125,5,11,83,26,55,1,5,32,17,51,2,3,37,9,19,2,3,14,0
N00000221,115,3,51,49,12,35,1,13,14,7,53,2,27,20,4,27,0,11,15,1
N00000222,130,23,102,4,1,14,1,11,2,0,75,11,61,2,1,41,11,30,0,0
N00000223,128,44,55,28,1,22,3,8,11,0,57,16,27,13,1,49,25,20,4,0
N00000224,118,18,12,87,1,30,2,3,25,0,58,13,7,37,1,30,3,2,25,0
N00000225,90,35,3,26,26,22,7,0,7,8,49,16,1,15,17,19,12,2,4,1
N00000226,111,55,45,11,0,14,5,9,0,0,52,26,19,7,0,45,24,17,4,0
N00000227,121,29,36,35,21,31,2,7,10,12,69,16,25,20,8,21,11,4,5,1
N00000228,127,50,72,4,1,13,6,6,1,0,55,20,33,1,1,59,24,33,2,0
N00000229,150,61,21,67,1,26,6,4,16,0,63,26,9,27,1,61,29,8,24,0
N00000230,116,10,26,79,1,47,3,7,37,0,44,4,8,31,1,25,3,11,11,0
N00000231,122,9,14,96,3,73,5,10,56,2,41,3,3,35,0,8,1,1,5,1
N00000232,136,29,6,96,5,48,6,2,38,2,60,11,3,44,2,28,12,1,14,1
N00000233,128,11,26,81,10,41,2,17,16,6,58,4,5,46,3,29,5,4,19,1
N00000234,124,5,14,76,29,49,2,8,28,11,58,0,4,42,12,17,3,2,6,6
N00000235,128,76,13,39,0,18,1,6,11,0,53,25,2,26,0,57,50,5,2,0
N00000236,108,32,12,64,0,29,1,6,22,0,44,5,4,35,0,35,26,2,7,0
N00000237,147,137,7,3,0,4,3,0,1,0,48,45,1,2,0,95,89,6,0,0
N00000238,121,118,2,1,0,2,2,0,0,0,30,29,1,0,0,89,87,1,1,0
N00000239,118,6,68,43,1,31,2,16,12,1,69,3,43,23,0,18,1,9,8,0
N00000240,132,6,92,33,1,40,2,26,11,1,64,0,44,20,0,28,4,22,2,0
N00000241,138,126,6,5,1,3,0,2,1,0,27,20,3,3,1,108,106,1,1,0
N00000242,120,110,7,2,1,2,1,1,0,0,24,18,4,1,1,94,91,2,1,0
N00000243,110,7,62,41,0,31,3,14,14,0,54,3,32,19,0,25,1,16,8,0
N00000244,118,7,18,78,15,50,2,6,36,6,51,3,7,33,8,17,2,5,9,1
N00000245,126,18,68,29,11,19,0,9,6,4,69,6,38,19,6,38,12,21,4,1
N00000246,127,7,26,88,6,39,3,13,19,4,60,1,6,51,2,28,3,7,18,0
N00000247,122,79,33,10,0,8,1,6,1,0,48,31,13,4,0,66,47,14,5,0
N00000248,124,52,68,3,1,5,1,3,1,0,42,13,27,1,1,77,38,38,1,0
N00000249,131,38,93,0,0,3,0,3,0,0,58,15,43,0,0,70,23,47,0,0
N00000250,166,27,123,14,2,15,1,11,2,1,73,8,56,8,1,78,18,56,4,0
N00000251,155,67,72,14,2,9,2,7,0,0,59,19,32,6,2,87,46,33,8,0
N00000252,132,103,23,5,1,3,2,1,0,0,47,35,9,2,1,82,66,13,3,0
N00000253,175,148,19,8,0,6,5,1,0,0,47,36,7,4,0,122,107,11,4,0
N00000254,117,111,4,2,0,7,6,0,1,0,31,29,2,0,0,79,76,2,1,0
N00000255,127,119,8,0,0,5,3,2,0,0,22,22,0,0,0,100,94,6,0,0
N00000256,308,261,18,23,6,17,12,0,5,0,92,72,9,9,2,199,177,9,9,4
N00000257,173,41,48,84,0,18,3,10,5,0,81,15,21,45,0,74,23,17,34,0
N00000258,140,126,13,1,0,3,2,1,0,0,41,35,5,1,0,96,89,7,0,0
N00000259,161,144,13,4,0,9,4,4,1,0,49,42,6,1,0,103,98,3,2,0
N00000260,210,89,68,53,0,21,5,10,6,0,100,37,42,21,0,89,47,16,26,0
N00000261,179,162,6,9,2,8,3,3,2,0,49,44,2,3,0,122,115,1,4,2
N00000262,156,103,50,3,0,10,3,7,0,0,62,36,25,1,0,84,64,18,2,0
N00000263,110,24,19,61,6,25,3,2,15,5,58,9,12,37,0,27,12,5,9,1
N00000264,196,102,42,49,3,35,6,12,16,1,70,29,19,20,2,91,67,11,13,0
N00000265,149,18,40,90,1,41,4,8,28,1,70,5,20,45,0,38,9,12,17,0
N00000266,126,46,43,36,1,21,5,6,9,1,46,12,17,17,0,59,29,20,10,0
N00000267,152,124,9,18,1,7,3,0,3,1,38,21,5,12,0,107,100,4,3,0
N00000268,142,101,31,10,0,9,5,2,2,0,38,23,10,5,0,95,73,19,3,0
N00000269,135,116,13,5,1,9,8,1,0,0,40,31,6,3,0,86,77,6,2,1
N00000270,133,121,10,1,1,10,8,2,0,0,32,28,3,1,0,91,85,5,0,1
N00000271,142,116,23,3,0,8,4,2,2,0,36,28,7,1,0,98,84,14,0,0
N00000272,133,47,43,42,1,8,1,1,6,0,69,21,22,25,1,56,25,20,11,0
N00000273,163,139,12,8,4,3,3,0,0,0,43,31,5,3,4,117,105,7,5,0
N00000274,176,157,9,9,1,7,4,2,1,0,41,34,1,5,1,128,119,6,3,0
N00000275,126,29,85,12,0,18,6,11,1,0,64,15,42,7,0,44,8,32,4,0
N00000276,126,13,111,1,1,13,1,12,0,0,56,4,50,1,1,57,8,49,0,0
N00000277,117,24,87,6,0,4,0,3,1,0,61,10,48,3,0,52,14,36,2,0
N00000278,121,30,87,4,0,10,4,6,0,0,65,15,46,4,0,46,11,35,0,0
N00000279,83,4,39,33,7,10,1,5,2,2,46,3,19,19,5,27,0,15,12,0
N00000280,154,13,67,70,4,44,5,15,23,1,69,4,34,28,3,41,4,18,19,0
N00000281,117,105,9,2,1,6,2,2,1,1,31,27,4,0,0,80,76,3,1,0
N00000282,132,94,36,2,0,6,4,2,0,0,53,34,18,1,0,73,56,16,1,0
N00000283,142,72,56,12,2,6,4,0,2,0,62,31,26,4,1,74,37,30,6,1
N00000284,157,25,43,89,0,40,3,12,25,0,70,11,16,43,0,47,11,15,21,0
N00000285,124,12,33,79,0,43,4,12,27,0,60,3,16,41,0,21,5,5,11,0
N00000286,126,41,38,44,3,31,10,8,11,2,58,14,19,24,1,37,17,11,9,0
N00000287,137,15,34,83,5,48,3,10,34,1,64,9,13,38,4,25,3,11,11,0
N00000288,138,43,66,29,0,9,1,1,7,0,61,14,34,13,0,68,28,31,9,0
N00000289,197,40,129,23,5,24,6,11,7,0,94,15,64,12,3,79,19,54,4,2
N00000290,128,8,33,72,15,36,3,7,20,6,72,4,20,39,9,20,1,6,13,0
N00000291,204,53,118,31,2,17,3,9,5,0,91,20,57,12,2,96,30,52,14,0
N00000292,262,195,49,16,2,12,9,2,1,0,98,70,17,9,2,152,116,30,6,0
N00000293,162,126,34,2,0,0,0,0,0,0,37,25,12,0,0,125,101,22,2,0
N00000294,140,126,9,4,1,5,4,1,0,0,49,43,3,2,1,86,79,5,2,0
N00000295,144,62,78,3,1,11,6,5,0,0,59,19,39,1,0,74,37,34,2,1
N00000296,114,37,75,1,1,13,3,10,0,0,51,16,34,0,1,50,18,31,1,0
N00000297,128,60,61,5,2,11,5,4,1,1,56,22,31,2,1,61,33,26,2,0
N00000298,119,28,87,3,1,10,4,4,1,1,51,8,42,1,0,58,16,41,1,0
N00000299,147,52,49,39,7,23,10,5,6,2,75,21,24,25,5,49,21,20,8,0
N00000300,133,7,14,96,16,55,2,6,33,14,57,0,6,49,2,21,5,2,14,0
N00000301,124,28,96,0,0,2,0,2,0,0,41,4,37,0,0,81,24,57,0,0
N00000302,127,85,37,5,0,7,5,1,1,0,44,30,11,3,0,76,50,25,1,0
