ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
LC2110NI0001,Count,PERSONS,"All categories: Age, All categories: Religion Brought Up In"
LC2110NI0002,Count,PERSONS,"All categories: Age, Catholic"
LC2110NI0003,Count,PERSONS,"All categories: Age, Protestant and Other Christian (including Christian related)"
LC2110NI0004,Count,PERSONS,"All categories: Age, Other religions and none"
LC2110NI0005,Count,PERSONS,"Aged 0 to 24, All categories: Religion Brought Up In"
LC2110NI0006,Count,PERSONS,"Aged 0 to 24, Catholic"
LC2110NI0007,Count,PERSONS,"Aged 0 to 24, Protestant and Other Christian (including Christian related)"
LC2110NI0008,Count,PERSONS,"Aged 0 to 24, Other religions and none"
LC2110NI0009,Count,PERSONS,"Aged 25 to 44, All categories: Religion Brought Up In"
LC2110NI0010,Count,PERSONS,"Aged 25 to 44, Catholic"
LC2110NI0011,Count,PERSONS,"Aged 25 to 44, Protestant and Other Christian (including Christian related)"
LC2110NI0012,Count,PERSONS,"Aged 25 to 44, Other religions and none"
LC2110NI0013,Count,PERSONS,"Aged 45 and over, All categories: Religion Brought Up In"
LC2110NI0014,Count,PERSONS,"Aged 45 and over, Catholic"
LC2110NI0015,Count,PERSONS,"Aged 45 and over, Protestant and Other Christian (including Christian related)"
LC2110NI0016,Count,PERSONS,"Aged 45 and over, Other religions and none"
