ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
LC3605NI0001,Count,PERSONS,"All categories: Economic Activity, All categories: Disability"
LC3605NI0002,Count,PERSONS,"All categories: Economic Activity, Day-to-day activities limited a lot or a little"
LC3605NI0003,Count,PERSONS,"All categories: Economic Activity, Day-to-day activities not limited"
LC3605NI0004,Count,PERSONS,"In employment, All categories: Disability"
LC3605NI0005,Count,PERSONS,"In employment, Day-to-day activities limited a lot or a little"
LC3605NI0006,Count,PERSONS,"In employment, Day-to-day activities not limited"
LC3605NI0007,Count,PERSONS,"In employment: Part-time, All categories: Disability"
LC3605NI0008,Count,PERSONS,"In employment: Part-time, Day-to-day activities limited a lot or a little"
LC3605NI0009,Count,PERSONS,"In employment: Part-time, Day-to-day activities not limited"
LC3605NI0010,Count,PERSONS,"In employment: Full-time, All categories: Disability"
LC3605NI0011,Count,PERSONS,"In employment: Full-time, Day-to-day activities limited a lot or a little"
LC3605NI0012,Count,PERSONS,"In employment: Full-time, Day-to-day activities not limited"
LC3605NI0013,Count,PERSONS,"Not in employment, All categories: Disability"
LC3605NI0014,Count,PERSONS,"Not in employment, Day-to-day activities limited a lot or a little"
LC3605NI0015,Count,PERSONS,"Not in employment, Day-to-day activities not limited"
LC3605NI0016,Count,PERSONS,"Not in employement: Retired, All categories: Disability"
LC3605NI0017,Count,PERSONS,"Not in employement: Retired, Day-to-day activities limited a lot or a little"
LC3605NI0018,Count,PERSONS,"Not in employement: Retired, Day-to-day activities not limited"
LC3605NI0019,Count,PERSONS,"Not in employment: Long-term sick or disabled, All categories: Disability"
LC3605NI0020,Count,PERSONS,"Not in employment: Long-term sick or disabled, Day-to-day activities limited a lot or a little"
LC3605NI0021,Count,PERSONS,"Not in employment: Long-term sick or disabled, Day-to-day activities not limited"
LC3605NI0022,Count,PERSONS,"Not in employment: Other, All categories: Disability"
LC3605NI0023,Count,PERSONS,"Not in employment: Other, Day-to-day activities limited a lot or a little"
LC3605NI0024,Count,PERSONS,"Not in employment: Other, Day-to-day activities not limited"
