GeographyCode,LC2118NI0001,LC2118NI0002,LC2118NI0003,LC2118NI0004,LC2118NI0005,LC2118NI0006,LC2118NI0007,LC2118NI0008,LC2118NI0009,LC2118NI0010,LC2118NI0011,LC2118NI0012,LC2118NI0013,LC2118NI0014,LC2118NI0015,LC2118NI0016,LC2118NI0017,LC2118NI0018,LC2118NI0019,LC2118NI0020,LC2118NI0021,LC2118NI0022,LC2118NI0023,LC2118NI0024,LC2118NI0025,LC2118NI0026,LC2118NI0027,LC2118NI0028
N00000042,126,90,33,3,18,10,7,1,98,71,25,2,73,53,18,2,15,11,4,0,10,7,3,0,10,9,1,0
N00000043,368,282,78,8,59,34,23,2,287,231,50,6,209,169,35,5,54,45,8,1,24,17,7,0,22,17,5,0
N00000044,108,69,35,4,29,16,12,1,71,46,22,3,37,29,8,0,22,13,7,2,12,4,7,1,8,7,1,0
N00000045,170,18,147,5,21,1,20,0,135,15,115,5,100,10,89,1,11,1,8,2,24,4,18,2,14,2,12,0
N00000046,129,4,119,6,21,0,20,1,97,4,88,5,67,3,61,3,8,0,6,2,22,1,21,0,11,0,11,0
N00000047,138,18,117,3,27,4,23,0,99,11,85,3,67,7,57,3,13,4,9,0,19,0,19,0,12,3,9,0
N00000048,125,20,100,5,35,4,31,0,85,14,66,5,39,6,31,2,24,5,19,0,22,3,16,3,5,2,3,0
N00000049,123,34,85,4,52,17,34,1,67,14,50,3,30,5,23,2,23,7,16,0,14,2,11,1,4,3,1,0
N00000050,135,27,105,3,45,9,35,1,86,17,67,2,53,10,41,2,14,4,10,0,19,3,16,0,4,1,3,0
N00000051,124,100,19,5,35,30,5,0,80,64,11,5,30,21,6,3,37,32,4,1,13,11,1,1,9,6,3,0
N00000052,120,74,40,6,36,22,13,1,73,44,24,5,35,18,14,3,19,15,3,1,19,11,7,1,11,8,3,0
N00000053,108,58,37,13,36,18,14,4,60,33,21,6,26,12,12,2,24,15,6,3,10,6,3,1,12,7,2,3
N00000054,111,19,75,17,30,6,20,4,77,13,52,12,29,5,17,7,34,6,24,4,14,2,11,1,4,0,3,1
N00000055,117,22,89,6,42,6,34,2,68,14,50,4,33,9,22,2,12,0,12,0,23,5,16,2,7,2,5,0
N00000056,119,32,76,11,36,9,24,3,78,22,49,7,36,12,20,4,22,6,14,2,20,4,15,1,5,1,3,1
N00000057,118,26,79,13,43,12,27,4,66,11,46,9,23,4,17,2,26,5,17,4,17,2,12,3,9,3,6,0
N00000058,121,19,94,8,46,6,38,2,72,12,54,6,30,6,21,3,35,5,29,1,7,1,4,2,3,1,2,0
N00000059,110,23,73,14,42,8,30,4,61,13,40,8,20,2,14,4,27,8,17,2,14,3,9,2,7,2,3,2
N00000060,180,47,121,12,65,10,48,7,102,30,67,5,41,14,26,1,43,11,29,3,18,5,12,1,13,7,6,0
N00000061,129,29,90,10,45,11,31,3,82,17,58,7,48,10,33,5,7,1,6,0,27,6,19,2,2,1,1,0
N00000062,130,23,99,8,19,4,15,0,103,15,81,7,69,9,55,5,9,1,6,2,25,5,20,0,8,4,3,1
N00000063,155,33,101,21,47,10,34,3,95,19,61,15,48,5,33,10,29,9,18,2,18,5,10,3,13,4,6,3
N00000064,133,66,53,14,60,28,26,6,64,32,24,8,23,11,6,6,25,18,6,1,16,3,12,1,9,6,3,0
N00000065,146,44,96,6,19,7,11,1,116,33,79,4,71,20,49,2,19,6,13,0,26,7,17,2,11,4,6,1
N00000066,110,43,62,5,19,5,13,1,87,36,47,4,53,22,28,3,14,8,5,1,20,6,14,0,4,2,2,0
N00000067,134,69,54,11,36,17,16,3,88,46,35,7,36,16,15,5,37,25,11,1,15,5,9,1,10,6,3,1
N00000068,124,35,81,8,15,3,12,0,103,29,67,7,71,20,46,5,8,4,4,0,24,5,17,2,6,3,2,1
N00000069,145,78,60,7,50,26,22,2,84,44,35,5,22,9,11,2,47,27,17,3,15,8,7,0,11,8,3,0
N00000070,104,40,60,4,25,11,13,1,73,26,44,3,42,17,23,2,6,1,5,0,25,8,16,1,6,3,3,0
N00000071,136,58,69,9,62,21,38,3,68,34,28,6,36,22,11,3,12,5,5,2,20,7,12,1,6,3,3,0
N00000072,634,213,359,62,121,40,70,11,462,149,272,41,302,92,187,23,68,26,37,5,92,31,48,13,51,24,17,10
N00000073,249,90,134,25,122,49,67,6,104,29,62,13,44,9,29,6,30,12,16,2,30,8,17,5,23,12,5,6
N00000074,386,159,204,23,79,31,45,3,280,119,145,16,218,93,113,12,27,11,14,2,35,15,18,2,27,9,14,4
N00000075,111,53,52,6,25,11,13,1,79,40,34,5,44,25,17,2,18,8,8,2,17,7,9,1,7,2,5,0
N00000076,114,49,61,4,13,4,9,0,93,43,46,4,66,30,33,3,6,3,3,0,21,10,10,1,8,2,6,0
N00000077,98,50,47,1,15,9,6,0,73,37,35,1,49,23,26,0,10,7,2,1,14,7,7,0,10,4,6,0
N00000078,161,65,76,20,25,9,12,4,127,50,62,15,95,38,47,10,12,6,3,3,20,6,12,2,9,6,2,1
N00000079,192,18,168,6,39,3,35,1,140,14,121,5,104,10,89,5,13,2,11,0,23,2,21,0,13,1,12,0
N00000080,146,8,128,10,22,2,19,1,120,6,105,9,91,4,81,6,12,2,9,1,17,0,15,2,4,0,4,0
N00000081,140,7,131,2,46,1,45,0,85,6,77,2,67,4,61,2,3,0,3,0,15,2,13,0,9,0,9,0
N00000082,132,11,120,1,32,7,24,1,92,4,88,0,68,3,65,0,13,1,12,0,11,0,11,0,8,0,8,0
N00000083,208,12,183,13,22,3,18,1,168,8,150,10,139,6,125,8,10,1,9,0,19,1,16,2,18,1,15,2
N00000084,153,6,143,4,19,0,19,0,128,5,119,4,99,3,93,3,8,2,6,0,21,0,20,1,6,1,5,0
N00000085,180,110,62,8,73,43,27,3,96,59,33,4,43,23,17,3,29,19,9,1,24,17,7,0,11,8,2,1
N00000086,142,117,21,4,30,22,8,0,100,84,13,3,53,47,6,0,31,25,5,1,16,12,2,2,12,11,0,1
N00000087,303,199,93,11,48,32,14,2,240,162,70,8,173,119,50,4,34,24,9,1,33,19,11,3,15,5,9,1
N00000088,136,23,109,4,81,11,66,4,52,11,41,0,15,2,13,0,17,5,12,0,20,4,16,0,3,1,2,0
N00000089,164,130,27,7,29,23,5,1,128,101,21,6,86,68,13,5,23,18,5,0,19,15,3,1,7,6,1,0
N00000090,138,107,27,4,29,21,7,1,99,77,19,3,63,53,8,2,16,10,5,1,20,14,6,0,10,9,1,0
N00000091,176,122,48,6,36,25,9,2,121,86,33,2,70,50,19,1,24,20,4,0,27,16,10,1,19,11,6,2
N00000092,168,19,141,8,25,1,23,1,130,18,106,6,102,16,80,6,15,1,14,0,13,1,12,0,13,0,12,1
N00000093,140,57,81,2,35,9,26,0,95,39,54,2,66,31,34,1,12,6,6,0,17,2,14,1,10,9,1,0
N00000094,161,67,92,2,18,10,8,0,132,54,76,2,101,39,61,1,13,9,4,0,18,6,11,1,11,3,8,0
N00000095,152,88,60,4,30,10,19,1,113,73,37,3,87,61,24,2,16,7,9,0,10,5,4,1,9,5,4,0
N00000096,158,23,129,6,22,2,20,0,126,20,100,6,98,13,83,2,9,4,2,3,19,3,15,1,10,1,9,0
N00000097,296,118,155,23,43,21,19,3,238,91,131,16,158,61,85,12,39,14,24,1,41,16,22,3,15,6,5,4
N00000098,446,160,246,40,81,28,48,5,329,109,189,31,213,71,119,23,50,20,27,3,66,18,43,5,36,23,9,4
N00000099,107,57,45,5,28,16,12,0,75,39,32,4,38,17,19,2,25,17,8,0,12,5,5,2,4,2,1,1
N00000100,164,96,53,15,71,41,26,4,84,49,27,8,40,24,13,3,27,15,9,3,17,10,5,2,9,6,0,3
N00000101,122,59,46,17,44,22,15,7,69,30,30,9,18,8,7,3,39,18,16,5,12,4,7,1,9,7,1,1
N00000102,125,47,68,10,36,18,16,2,81,26,48,7,50,14,31,5,18,9,7,2,13,3,10,0,8,3,4,1
N00000103,205,88,103,14,51,28,21,2,135,51,73,11,72,23,44,5,41,17,20,4,22,11,9,2,19,9,9,1
N00000104,130,69,47,14,41,19,18,4,80,43,29,8,45,21,18,6,19,12,7,0,16,10,4,2,9,7,0,2
N00000105,148,29,114,5,61,9,50,2,74,16,55,3,40,8,31,1,19,3,14,2,15,5,10,0,13,4,9,0
N00000106,103,12,79,12,55,6,42,7,43,6,33,4,16,2,13,1,17,2,12,3,10,2,8,0,5,0,4,1
N00000107,120,20,89,11,41,7,27,7,74,13,58,3,29,6,23,0,28,3,23,2,17,4,12,1,5,0,4,1
N00000108,110,24,83,3,37,11,23,3,69,12,57,0,40,5,35,0,8,2,6,0,21,5,16,0,4,1,3,0
N00000109,229,49,164,16,77,16,59,2,137,30,97,10,69,18,47,4,32,5,25,2,36,7,25,4,15,3,8,4
N00000110,122,24,81,17,47,11,32,4,68,11,45,12,30,5,18,7,17,3,13,1,21,3,14,4,7,2,4,1
N00000111,136,52,71,13,32,9,21,2,100,42,48,10,69,32,30,7,9,3,4,2,22,7,14,1,4,1,2,1
N00000112,143,45,88,10,31,7,21,3,101,31,64,6,59,17,38,4,26,11,14,1,16,3,12,1,11,7,3,1
N00000113,122,45,69,8,31,10,19,2,80,31,45,4,49,18,29,2,19,9,8,2,12,4,8,0,11,4,5,2
N00000114,121,57,58,6,20,8,10,2,97,49,44,4,57,29,26,2,18,6,11,1,22,14,7,1,4,0,4,0
N00000115,128,55,61,12,38,16,19,3,82,36,38,8,35,14,20,1,31,15,11,5,16,7,7,2,8,3,4,1
N00000116,119,41,63,15,39,11,23,5,74,29,37,8,33,14,17,2,30,11,15,4,11,4,5,2,6,1,3,2
N00000117,86,24,56,6,46,15,31,0,37,8,23,6,8,3,2,3,22,4,17,1,7,1,4,2,3,1,2,0
N00000118,143,18,112,13,47,7,35,5,87,9,71,7,51,6,40,5,11,0,11,0,25,3,20,2,9,2,6,1
N00000119,125,7,112,6,29,0,27,2,91,6,82,3,57,5,51,1,7,0,7,0,27,1,24,2,5,1,3,1
N00000120,127,17,108,2,29,1,26,2,91,14,77,0,58,11,47,0,10,2,8,0,23,1,22,0,7,2,5,0
N00000121,124,12,102,10,31,6,21,4,82,5,72,5,35,2,30,3,18,1,16,1,29,2,26,1,11,1,9,1
N00000122,199,30,150,19,53,8,38,7,135,21,103,11,91,18,68,5,10,0,8,2,34,3,27,4,11,1,9,1
N00000123,143,17,125,1,33,4,29,0,106,11,94,1,68,10,57,1,10,1,9,0,28,0,28,0,4,2,2,0
N00000124,143,23,112,8,35,6,28,1,101,15,80,6,66,9,54,3,4,1,3,0,31,5,23,3,7,2,4,1
N00000125,148,120,24,4,29,23,4,2,104,87,15,2,73,60,11,2,23,20,3,0,8,7,1,0,15,10,5,0
N00000126,134,126,8,0,20,17,3,0,103,99,4,0,77,75,2,0,17,15,2,0,9,9,0,0,11,10,1,0
N00000127,130,102,25,3,29,21,7,1,85,68,15,2,60,46,14,0,15,13,1,1,10,9,0,1,16,13,3,0
N00000128,282,259,22,1,40,36,4,0,226,208,17,1,173,161,11,1,30,29,1,0,23,18,5,0,16,15,1,0
N00000129,138,129,7,2,39,35,4,0,94,89,3,2,44,41,1,2,43,41,2,0,7,7,0,0,5,5,0,0
N00000130,152,8,136,8,11,1,10,0,132,5,119,8,103,1,97,5,15,2,11,2,14,2,11,1,9,2,7,0
N00000131,136,8,119,9,22,0,19,3,103,6,92,5,78,3,74,1,10,0,9,1,15,3,9,3,11,2,8,1
N00000132,121,35,79,7,24,4,20,0,85,24,54,7,63,19,41,3,8,2,6,0,14,3,7,4,12,7,5,0
N00000133,139,38,98,3,48,11,36,1,80,23,55,2,46,12,33,1,14,6,8,0,20,5,14,1,11,4,7,0
N00000134,177,13,151,13,51,5,43,3,117,6,101,10,75,4,68,3,13,0,10,3,29,2,23,4,9,2,7,0
N00000135,119,18,94,7,31,3,27,1,85,13,66,6,41,7,31,3,23,3,19,1,21,3,16,2,3,2,1,0
N00000136,188,16,164,8,31,2,28,1,150,11,134,5,105,5,95,5,19,4,15,0,26,2,24,0,7,3,2,2
N00000137,120,6,103,11,30,1,23,6,86,5,76,5,64,4,55,5,6,0,6,0,16,1,15,0,4,0,4,0
N00000138,155,6,140,9,22,2,19,1,130,3,119,8,106,2,99,5,12,0,12,0,12,1,8,3,3,1,2,0
N00000139,133,10,113,10,39,5,33,1,88,4,75,9,49,4,42,3,11,0,9,2,28,0,24,4,6,1,5,0
N00000140,158,19,129,10,53,7,40,6,95,10,81,4,49,4,43,2,18,2,15,1,28,4,23,1,10,2,8,0
N00000141,220,16,194,10,97,5,89,3,108,8,93,7,46,4,39,3,31,2,27,2,31,2,27,2,15,3,12,0
N00000142,96,7,82,7,27,3,23,1,66,4,56,6,24,3,17,4,29,0,28,1,13,1,11,1,3,0,3,0
N00000143,123,12,102,9,69,4,61,4,48,6,39,3,18,1,15,2,17,2,14,1,13,3,10,0,6,2,2,2
N00000144,110,8,87,15,41,4,32,5,60,4,49,7,27,1,24,2,18,1,15,2,15,2,10,3,9,0,6,3
N00000145,75,5,65,5,48,3,42,3,26,1,23,2,9,0,8,1,11,1,9,1,6,0,6,0,1,1,0,0
N00000146,105,9,93,3,23,3,20,0,73,4,66,3,41,2,36,3,10,2,8,0,22,0,22,0,9,2,7,0
N00000147,106,9,86,11,41,5,33,3,56,3,48,5,27,1,24,2,19,1,15,3,10,1,9,0,9,1,5,3
N00000148,279,9,247,23,77,1,69,7,185,8,163,14,92,6,81,5,49,0,41,8,44,2,41,1,17,0,15,2
N00000149,187,3,176,8,58,0,57,1,117,3,108,6,67,1,62,4,16,1,15,0,34,1,31,2,12,0,11,1
N00000150,149,3,140,6,38,1,35,2,106,2,100,4,73,1,68,4,8,0,8,0,25,1,24,0,5,0,5,0
N00000151,131,6,118,7,42,0,41,1,79,2,71,6,39,2,36,1,13,0,11,2,27,0,24,3,10,4,6,0
N00000152,131,4,119,8,48,0,44,4,80,4,72,4,43,1,40,2,21,2,18,1,16,1,14,1,3,0,3,0
N00000153,111,6,96,9,37,2,32,3,65,3,57,5,28,1,25,2,10,1,9,0,27,1,23,3,9,1,7,1
N00000154,108,11,93,4,34,6,27,1,65,5,57,3,42,3,37,2,10,0,9,1,13,2,11,0,9,0,9,0
N00000155,128,14,99,15,27,1,21,5,90,12,70,8,63,9,49,5,13,2,10,1,14,1,11,2,11,1,8,2
N00000156,127,7,116,4,27,2,24,1,96,5,88,3,54,2,51,1,10,2,8,0,32,1,29,2,4,0,4,0
N00000157,139,22,106,11,28,1,25,2,103,21,73,9,67,14,48,5,8,1,5,2,28,6,20,2,8,0,8,0
N00000158,286,17,237,32,61,2,56,3,212,13,170,29,125,8,102,15,27,2,18,7,60,3,50,7,13,2,11,0
N00000159,116,7,101,8,45,1,43,1,61,4,50,7,23,0,21,2,11,0,9,2,27,4,20,3,10,2,8,0
N00000160,124,12,104,8,38,4,30,4,75,6,66,3,46,3,42,1,10,2,8,0,19,1,16,2,11,2,8,1
N00000161,128,8,113,7,11,0,11,0,112,8,100,4,84,5,75,4,6,1,5,0,22,2,20,0,5,0,2,3
N00000162,115,8,96,11,37,1,35,1,72,5,58,9,44,0,37,7,10,1,9,0,18,4,12,2,6,2,3,1
N00000163,155,20,114,21,61,9,43,9,85,11,63,11,36,6,25,5,27,3,19,5,22,2,19,1,9,0,8,1
N00000164,118,3,109,6,22,0,21,1,94,3,86,5,50,1,46,3,9,1,8,0,35,1,32,2,2,0,2,0
N00000165,135,10,122,3,37,4,33,0,92,5,84,3,61,5,55,1,9,0,8,1,22,0,21,1,6,1,5,0
N00000166,122,9,108,5,30,1,29,0,89,8,76,5,61,7,50,4,9,1,7,1,19,0,19,0,3,0,3,0
N00000167,149,8,137,4,33,1,30,2,108,6,100,2,72,3,67,2,10,1,9,0,26,2,24,0,8,1,7,0
N00000168,145,8,130,7,35,5,27,3,106,3,99,4,66,2,60,4,10,0,10,0,30,1,29,0,4,0,4,0
N00000169,279,13,254,12,62,2,54,6,199,11,182,6,139,8,129,2,16,0,16,0,44,3,37,4,18,0,18,0
N00000170,139,2,128,9,22,0,21,1,110,2,100,8,63,1,57,5,17,1,16,0,30,0,27,3,7,0,7,0
N00000171,146,10,126,10,23,2,18,3,114,6,101,7,93,6,81,6,6,0,6,0,15,0,14,1,9,2,7,0
N00000172,307,16,268,23,67,3,58,6,223,12,196,15,145,7,130,8,26,2,20,4,52,3,46,3,17,1,14,2
N00000173,144,1,138,5,33,1,32,0,103,0,99,4,73,0,70,3,10,0,9,1,20,0,20,0,8,0,7,1
N00000174,163,6,144,13,47,1,44,2,105,3,91,11,60,2,53,5,24,0,20,4,21,1,18,2,11,2,9,0
N00000175,140,3,128,9,28,1,25,2,110,2,101,7,76,1,70,5,11,0,10,1,23,1,21,1,2,0,2,0
N00000176,205,20,170,15,57,7,45,5,136,12,117,7,73,8,62,3,39,3,34,2,24,1,21,2,12,1,8,3
N00000177,167,28,126,13,69,13,52,4,87,11,69,7,41,5,33,3,19,0,16,3,27,6,20,1,11,4,5,2
N00000178,355,50,275,30,165,23,130,12,166,23,126,17,64,11,48,5,58,8,43,7,44,4,35,5,24,4,19,1
N00000179,492,52,388,52,257,22,219,16,207,24,154,29,83,9,66,8,64,9,43,12,60,6,45,9,28,6,15,7
N00000180,131,9,112,10,46,4,39,3,74,4,65,5,35,2,32,1,25,2,21,2,14,0,12,2,11,1,8,2
N00000181,168,16,133,19,86,4,70,12,70,10,55,5,28,6,21,1,14,2,10,2,28,2,24,2,12,2,8,2
N00000182,105,1,99,5,29,0,28,1,75,1,70,4,28,1,26,1,18,0,17,1,29,0,27,2,1,0,1,0
N00000183,146,8,116,22,65,4,53,8,74,2,60,12,40,1,34,5,15,1,10,4,19,0,16,3,7,2,3,2
N00000184,184,14,157,13,99,5,91,3,77,7,62,8,28,4,23,1,21,2,16,3,28,1,23,4,8,2,4,2
N00000185,121,3,116,2,63,1,62,0,58,2,54,2,30,2,27,1,8,0,8,0,20,0,19,1,0,0,0,0
N00000186,137,7,119,11,41,0,38,3,91,7,78,6,27,1,24,2,38,3,33,2,26,3,21,2,5,0,3,2
N00000187,126,10,106,10,46,4,39,3,75,6,62,7,26,3,20,3,32,2,27,3,17,1,15,1,5,0,5,0
N00000188,128,5,109,14,27,2,23,2,97,2,83,12,42,1,35,6,29,1,24,4,26,0,24,2,4,1,3,0
N00000189,125,3,114,8,19,0,17,2,102,3,94,5,76,3,69,4,13,0,12,1,13,0,13,0,4,0,3,1
N00000190,119,0,117,2,15,0,15,0,101,0,99,2,72,0,72,0,6,0,5,1,23,0,22,1,3,0,3,0
N00000191,124,4,115,5,27,3,23,1,95,0,91,4,60,0,58,2,10,0,10,0,25,0,23,2,2,1,1,0
N00000192,120,9,101,10,25,1,22,2,90,7,75,8,59,6,49,4,16,1,13,2,15,0,13,2,5,1,4,0
N00000193,111,5,91,15,33,1,29,3,74,3,59,12,34,0,28,6,22,2,18,2,18,1,13,4,4,1,3,0
N00000194,119,9,105,5,40,1,39,0,75,7,63,5,48,5,41,2,15,1,11,3,12,1,11,0,4,1,3,0
N00000195,123,8,109,6,55,3,49,3,61,3,55,3,27,1,25,1,17,0,15,2,17,2,15,0,7,2,5,0
N00000196,116,7,102,7,46,1,44,1,64,4,54,6,28,2,22,4,20,2,16,2,16,0,16,0,6,2,4,0
N00000197,115,9,100,6,13,1,10,2,94,6,84,4,65,4,59,2,12,0,11,1,17,2,14,1,8,2,6,0
N00000198,110,4,98,8,25,1,23,1,83,3,73,7,62,2,55,5,6,0,5,1,15,1,13,1,2,0,2,0
N00000199,130,10,113,7,20,4,16,0,98,5,89,4,79,4,73,2,4,0,4,0,15,1,12,2,12,1,8,3
N00000200,124,7,111,6,22,0,21,1,97,7,87,3,79,6,71,2,11,1,9,1,7,0,7,0,5,0,3,2
N00000201,143,0,134,9,52,0,47,5,87,0,84,3,52,0,50,2,7,0,7,0,28,0,27,1,4,0,3,1
N00000202,132,5,122,5,27,1,25,1,102,3,95,4,68,2,64,2,9,0,7,2,25,1,24,0,3,1,2,0
N00000203,134,14,109,11,26,4,21,1,88,7,76,5,48,4,40,4,16,1,15,0,24,2,21,1,20,3,12,5
N00000204,152,2,133,17,36,0,33,3,111,2,97,12,72,1,64,7,19,1,17,1,20,0,16,4,5,0,3,2
N00000205,118,9,100,9,27,2,22,3,89,5,78,6,62,3,54,5,12,1,10,1,15,1,14,0,2,2,0,0
N00000206,212,12,182,18,99,6,85,8,106,6,92,8,57,4,50,3,19,2,14,3,30,0,28,2,7,0,5,2
N00000207,119,7,101,11,38,1,32,5,74,4,64,6,47,1,45,1,10,1,9,0,17,2,10,5,7,2,5,0
N00000208,121,3,111,7,19,0,18,1,98,3,89,6,72,2,66,4,9,0,8,1,17,1,15,1,4,0,4,0
N00000209,122,4,105,13,16,0,14,2,106,4,91,11,87,3,76,8,9,1,6,2,10,0,9,1,0,0,0,0
N00000210,219,17,181,21,120,11,100,9,95,5,78,12,39,3,32,4,23,1,16,6,33,1,30,2,4,1,3,0
N00000211,269,22,230,17,118,10,103,5,140,10,120,10,69,8,59,2,21,0,18,3,50,2,43,5,11,2,7,2
N00000212,85,8,66,11,46,4,37,5,34,3,25,6,19,3,15,1,4,0,3,1,11,0,7,4,5,1,4,0
N00000213,150,8,122,20,69,2,57,10,75,5,63,7,41,5,34,2,13,0,10,3,21,0,19,2,6,1,2,3
N00000214,151,8,130,13,48,2,41,5,97,5,84,8,53,2,46,5,22,3,18,1,22,0,20,2,6,1,5,0
N00000215,151,7,134,10,27,1,23,3,112,4,101,7,84,4,75,5,9,0,8,1,19,0,18,1,12,2,10,0
N00000216,161,11,137,13,30,2,25,3,124,8,108,8,78,4,71,3,14,1,12,1,32,3,25,4,7,1,4,2
N00000217,175,10,159,6,28,2,23,3,140,8,129,3,98,4,92,2,10,3,7,0,32,1,30,1,7,0,7,0
N00000218,148,9,131,8,29,2,26,1,114,7,100,7,68,7,55,6,8,0,8,0,38,0,37,1,5,0,5,0
N00000219,123,6,104,13,52,4,42,6,67,2,59,6,23,0,19,4,27,1,24,2,17,1,16,0,4,0,3,1
N00000220,125,4,110,11,50,1,46,3,72,3,62,7,28,1,24,3,29,1,26,2,15,1,12,2,3,0,2,1
N00000221,115,3,105,7,35,0,32,3,75,2,69,4,38,1,35,2,26,1,23,2,11,0,11,0,5,1,4,0
