GeographyCode,LC2202NI0001,LC2202NI0002,LC2202NI0003,LC2202NI0004,LC2202NI0005,LC2202NI0006,LC2202NI0007,LC2202NI0008,LC2202NI0009,LC2202NI0010,LC2202NI0011,LC2202NI0012,LC2202NI0013,LC2202NI0014,LC2202NI0015,LC2202NI0016,LC2202NI0017,LC2202NI0018,LC2202NI0019,LC2202NI0020
N00000028,236,163,49,24,19,216,152,44,20,16,18,11,4,3,3,2,0,1,1,0
N00000029,403,39,298,66,56,367,36,284,47,41,26,2,13,11,10,10,1,1,8,5
N00000030,375,69,239,67,43,349,62,225,62,40,14,4,7,3,1,12,3,7,2,2
N00000031,707,612,49,46,14,668,583,44,41,11,31,21,5,5,3,8,8,0,0,0
N00000032,386,214,124,48,34,367,202,118,47,33,13,8,5,0,0,6,4,1,1,1
N00000033,498,276,171,51,34,462,262,163,37,20,27,12,6,9,9,9,2,2,5,5
N00000034,474,158,226,90,41,423,144,208,71,35,26,7,10,9,5,25,7,8,10,1
N00000035,291,128,106,57,21,244,107,98,39,16,20,12,6,2,1,27,9,2,16,4
N00000036,345,191,81,73,34,313,171,78,64,27,20,10,3,7,6,12,10,0,2,1
N00000037,285,213,40,32,19,267,201,38,28,16,12,9,2,1,1,6,3,0,3,2
N00000038,406,291,59,56,23,384,277,57,50,19,16,9,2,5,4,6,5,0,1,0
N00000039,1262,985,139,138,49,1141,906,116,119,35,88,53,19,16,12,33,26,4,3,2
N00000040,265,182,47,36,18,243,179,40,24,9,21,3,7,11,9,1,0,0,1,0
N00000041,462,411,22,29,11,434,390,20,24,7,21,14,2,5,4,7,7,0,0,0
N00000042,410,312,67,31,20,389,300,62,27,17,20,12,4,4,3,1,0,1,0,0
N00000043,1245,909,155,181,58,1145,848,139,158,42,63,41,7,15,11,37,20,9,8,5
N00000044,312,208,55,49,24,293,201,53,39,20,14,5,2,7,2,5,2,0,3,2
N00000045,515,57,412,46,26,487,50,394,43,24,21,4,15,2,1,7,3,3,1,1
N00000046,394,29,307,58,40,375,24,300,51,34,14,3,4,7,6,5,2,3,0,0
N00000047,374,47,252,75,42,337,40,233,64,31,31,7,14,10,10,6,0,5,1,1
N00000048,304,46,213,45,37,266,22,205,39,31,12,2,7,3,3,26,22,1,3,3
N00000049,254,52,157,45,24,220,38,148,34,22,18,7,8,3,1,16,7,1,8,1
N00000050,299,52,212,35,20,271,41,202,28,13,18,9,5,4,4,10,2,5,3,3
N00000051,313,229,30,54,37,267,204,18,45,34,27,15,8,4,3,19,10,4,5,0
N00000052,309,172,54,83,35,264,145,52,67,30,26,19,1,6,4,19,8,1,10,1
N00000053,261,134,60,67,36,208,103,53,52,31,17,9,4,4,3,36,22,3,11,2
N00000054,266,38,142,86,60,238,32,133,73,51,23,5,8,10,7,5,1,1,3,2
N00000055,266,48,171,47,32,241,39,158,44,30,18,5,12,1,0,7,4,1,2,2
N00000056,283,59,166,58,47,247,48,153,46,38,23,5,13,5,4,13,6,0,7,5
N00000057,279,41,135,103,60,244,32,126,86,51,17,5,9,3,3,18,4,0,14,6
N00000058,266,49,166,51,35,221,28,152,41,29,13,5,5,3,3,32,16,9,7,3
N00000059,226,37,110,79,47,184,29,95,60,34,28,6,13,9,9,14,2,2,10,4
N00000060,394,81,221,92,37,337,58,207,72,30,23,7,12,4,4,34,16,2,16,3
N00000061,273,46,162,65,32,233,38,153,42,23,21,6,8,7,5,19,2,1,16,4
N00000062,351,72,204,75,54,309,61,183,65,47,27,7,16,4,3,15,4,5,6,4
N00000063,431,61,246,124,81,370,56,227,87,50,35,3,16,16,14,26,2,3,21,17
N00000064,279,145,71,63,40,235,126,64,45,29,24,11,3,10,7,20,8,4,8,4
N00000065,389,112,216,61,40,332,88,195,49,30,43,13,21,9,9,14,11,0,3,1
N00000066,264,100,114,50,30,241,90,111,40,26,11,5,3,3,3,12,5,0,7,1
N00000067,316,131,99,86,65,283,115,92,76,56,20,8,6,6,5,13,8,1,4,4
N00000068,371,76,203,92,68,324,70,189,65,46,21,3,12,6,5,26,3,2,21,17
N00000069,334,148,107,79,49,306,137,100,69,40,26,11,7,8,7,2,0,0,2,2
N00000070,243,96,123,24,12,208,89,99,20,9,27,7,17,3,3,8,0,7,1,0
N00000071,283,115,104,64,41,248,102,98,48,28,19,6,6,7,6,16,7,0,9,7
N00000072,1753,476,863,414,318,1469,353,796,320,246,121,30,52,39,35,163,93,15,55,37
N00000073,521,145,223,153,84,419,121,200,98,46,27,2,16,9,5,75,22,7,46,33
N00000074,1047,401,403,243,131,875,326,361,188,99,66,19,30,17,14,106,56,12,38,18
N00000075,410,153,163,94,75,276,115,113,48,32,107,25,46,36,34,27,13,4,10,9
N00000076,344,141,136,67,48,301,122,125,54,37,23,7,9,7,5,20,12,2,6,6
N00000077,275,143,100,32,22,242,128,94,20,13,22,8,6,8,8,11,7,0,4,1
N00000078,488,205,185,98,70,400,163,167,70,51,45,11,18,16,11,43,31,0,12,8
N00000079,564,39,421,104,62,518,28,402,88,49,41,10,15,16,13,5,1,4,0,0
N00000080,424,26,324,74,57,398,24,307,67,51,21,2,15,4,3,5,0,2,3,3
N00000081,339,10,268,61,42,312,6,253,53,35,19,3,11,5,5,8,1,4,3,2
N00000082,342,22,277,43,26,319,20,260,39,25,18,1,15,2,1,5,1,2,2,0
N00000083,650,29,496,125,88,600,27,469,104,76,41,2,24,15,8,9,0,3,6,4
N00000084,456,7,375,74,57,435,7,362,66,49,17,0,11,6,6,4,0,2,2,2
N00000085,437,236,129,72,39,366,196,114,56,31,28,9,12,7,3,43,31,3,9,5
N00000086,395,295,23,77,20,328,255,16,57,10,29,17,6,6,1,38,23,1,14,9
N00000087,913,585,215,113,70,818,535,197,86,51,64,28,15,21,17,31,22,3,6,2
N00000088,216,31,153,32,17,190,24,137,29,14,14,3,9,2,2,12,4,7,1,1
N00000089,478,376,47,55,27,432,346,44,42,21,25,17,2,6,4,21,13,1,7,2
N00000090,392,308,36,48,28,335,267,30,38,18,33,20,5,8,8,24,21,1,2,2
N00000091,476,308,98,70,29,426,277,94,55,19,15,9,3,3,2,35,22,1,12,8
N00000092,504,56,358,90,50,474,50,348,76,39,25,6,8,11,9,5,0,2,3,2
N00000093,421,198,176,47,26,385,185,163,37,16,30,12,11,7,7,6,1,2,3,3
N00000094,492,193,249,50,31,464,185,239,40,23,21,5,6,10,8,7,3,4,0,0
N00000095,468,305,112,51,26,443,290,107,46,23,17,10,2,5,3,8,5,3,0,0
N00000096,464,64,320,80,45,419,60,292,67,34,37,3,25,9,7,8,1,3,4,4
N00000097,850,280,374,196,142,707,223,338,146,107,62,20,24,18,14,81,37,12,32,21
N00000098,1192,404,510,278,184,884,255,442,187,139,82,22,34,26,20,226,127,34,65,25
N00000099,258,119,85,54,46,225,112,71,42,35,20,4,6,10,9,13,3,8,2,2
N00000100,341,195,71,75,51,280,161,62,57,39,20,8,5,7,5,41,26,4,11,7
N00000101,282,119,73,90,60,210,86,63,61,38,26,6,7,13,13,46,27,3,16,9
N00000102,318,107,129,82,47,273,86,118,69,41,18,8,7,3,1,27,13,4,10,5
N00000103,623,194,215,214,121,506,144,190,172,93,51,9,24,18,11,66,41,1,24,17
N00000104,322,168,85,69,45,243,134,61,48,37,21,6,13,2,2,58,28,11,19,6
N00000105,327,59,196,72,43,268,34,177,57,36,22,1,10,11,5,37,24,9,4,2
N00000106,198,12,141,45,23,176,9,133,34,18,8,0,4,4,2,14,3,4,7,3
N00000107,269,40,171,58,42,239,32,161,46,32,23,4,9,10,8,7,4,1,2,2
N00000108,243,43,173,27,20,198,26,151,21,14,25,7,13,5,5,20,10,9,1,1
N00000109,512,98,306,108,71,411,58,287,66,44,37,4,16,17,10,64,36,3,25,17
N00000110,258,39,141,78,57,198,21,129,48,35,29,2,11,16,13,31,16,1,14,9
N00000111,356,120,144,92,55,315,108,137,70,41,26,7,5,14,13,15,5,2,8,1
N00000112,402,98,167,137,94,354,81,157,116,81,31,4,9,18,12,17,13,1,3,1
N00000113,309,113,127,69,56,261,92,110,59,48,27,10,13,4,2,21,11,4,6,6
N00000114,318,124,118,76,59,277,106,109,62,48,20,6,6,8,7,21,12,3,6,4
N00000115,302,121,97,84,45,263,110,82,71,40,22,6,12,4,2,17,5,3,9,3
N00000116,287,79,117,91,54,249,70,104,75,44,21,2,9,10,5,17,7,4,6,5
N00000117,168,39,82,47,32,138,29,67,42,29,18,4,11,3,1,12,6,4,2,2
N00000118,333,31,206,96,62,288,29,195,64,50,20,1,9,10,8,25,1,2,22,4
N00000119,289,15,206,68,41,266,14,197,55,33,19,0,8,11,8,4,1,1,2,0
N00000120,323,39,212,72,42,296,31,201,64,39,17,5,8,4,2,10,3,3,4,1
N00000121,293,26,191,76,42,270,25,183,62,32,11,1,7,3,3,12,0,1,11,7
N00000122,481,78,291,112,73,418,67,269,82,53,38,7,14,17,14,25,4,8,13,6
N00000123,351,44,252,55,36,329,37,242,50,35,14,5,9,0,0,8,2,1,5,1
N00000124,369,50,250,69,52,334,44,234,56,42,27,4,14,9,8,8,2,2,4,2
N00000125,464,357,63,44,14,450,349,61,40,10,10,7,1,2,2,4,1,1,2,2
N00000126,481,457,12,12,3,458,435,11,12,3,23,22,1,0,0,0,0,0,0,0
N00000127,405,327,54,24,12,382,308,53,21,10,12,9,1,2,1,11,10,0,1,1
N00000128,991,885,38,68,22,936,844,34,58,15,26,17,2,7,5,29,24,2,3,2
N00000129,346,309,3,34,5,325,296,3,26,3,13,5,0,8,2,8,8,0,0,0
N00000130,498,14,376,108,79,472,11,363,98,73,12,0,7,5,3,14,3,6,5,3
N00000131,388,13,307,68,52,360,12,289,59,47,21,1,11,9,5,7,0,7,0,0
N00000132,366,114,192,60,38,350,110,186,54,33,13,2,5,6,5,3,2,1,0,0
N00000133,322,83,176,63,21,299,74,169,56,18,21,9,7,5,2,2,0,0,2,1
N00000134,437,26,289,122,96,395,24,265,106,80,32,1,20,11,11,10,1,4,5,5
N00000135,312,42,189,81,45,299,42,179,78,43,12,0,9,3,2,1,0,1,0,0
N00000136,507,26,378,103,85,463,20,356,87,71,30,3,15,12,10,14,3,7,4,4
N00000137,315,19,246,50,45,299,16,237,46,41,12,2,8,2,2,4,1,1,2,2
N00000138,464,11,371,82,62,447,9,361,77,57,11,1,7,3,3,6,1,3,2,2
N00000139,301,26,199,76,45,264,15,182,67,39,25,3,15,7,6,12,8,2,2,0
N00000140,333,32,210,91,60,300,27,194,79,52,21,2,12,7,7,12,3,4,5,1
N00000141,443,31,321,91,52,414,28,309,77,46,18,1,9,8,6,11,2,3,6,0
N00000142,205,17,124,64,38,184,15,116,53,31,19,2,7,10,6,2,0,1,1,1
N00000143,215,17,137,61,33,200,13,132,55,30,10,0,5,5,3,5,4,0,1,0
N00000144,228,10,154,64,58,203,6,144,53,47,16,3,7,6,6,9,1,3,5,5
N00000145,124,10,79,35,16,119,10,75,34,15,4,0,3,1,1,1,0,1,0,0
N00000146,271,26,188,57,35,231,8,174,49,28,24,5,13,6,5,16,13,1,2,2
N00000147,227,15,134,78,53,207,13,127,67,46,10,1,4,5,4,10,1,3,6,3
N00000148,676,11,537,128,104,595,9,495,91,76,60,0,32,28,19,21,2,10,9,9
N00000149,432,9,342,81,56,387,9,317,61,45,41,0,23,18,10,4,0,2,2,1
N00000150,365,4,277,84,43,335,2,255,78,40,26,2,21,3,2,4,0,1,3,1
N00000151,283,13,213,57,40,249,6,199,44,29,21,1,12,8,7,13,6,2,5,4
N00000152,270,5,221,44,25,249,3,205,41,22,17,0,14,3,3,4,2,2,0,0
N00000153,250,8,196,46,40,218,8,182,28,22,23,0,11,12,12,9,0,3,6,6
N00000154,259,10,189,60,41,232,9,173,50,35,23,1,13,9,6,4,0,3,1,0
N00000155,337,26,222,89,52,310,24,206,80,46,22,2,12,8,5,5,0,4,1,1
N00000156,301,16,219,66,52,273,15,207,51,40,25,1,12,12,9,3,0,0,3,3
N00000157,368,44,231,93,65,328,38,214,76,51,34,5,16,13,10,6,1,1,4,4
N00000158,678,28,453,197,151,608,24,411,173,129,60,2,35,23,21,10,2,7,1,1
N00000159,221,15,147,59,41,200,13,139,48,33,11,0,7,4,4,10,2,1,7,4
N00000160,322,25,216,81,46,284,20,200,64,36,27,4,10,13,10,11,1,6,4,0
N00000161,342,10,251,81,62,314,8,238,68,53,19,2,10,7,6,9,0,3,6,3
N00000162,242,15,166,61,27,221,10,158,53,25,12,2,8,2,0,9,3,0,6,2
N00000163,311,25,179,107,63,287,22,170,95,55,19,1,8,10,8,5,2,1,2,0
N00000164,288,7,224,57,40,255,5,200,50,34,31,2,23,6,5,2,0,1,1,1
N00000165,325,24,236,65,42,293,18,220,55,34,26,6,12,8,6,6,0,4,2,2
N00000166,273,18,193,62,52,249,14,183,52,44,16,1,9,6,6,8,3,1,4,2
N00000167,379,13,297,69,50,350,11,276,63,44,24,2,18,4,4,5,0,3,2,2
N00000168,345,21,265,59,53,324,19,254,51,46,9,1,7,1,0,12,1,4,7,7
N00000169,704,25,534,145,102,638,19,494,125,86,55,5,34,16,13,11,1,6,4,3
N00000170,370,3,274,93,45,336,2,253,81,38,27,1,17,9,6,7,0,4,3,1
N00000171,416,16,308,92,65,386,15,290,81,56,21,1,15,5,5,9,0,3,6,4
N00000172,772,20,546,206,145,703,15,520,168,115,50,2,18,30,23,19,3,8,8,7
N00000173,373,2,290,81,55,354,2,275,77,52,12,0,9,3,2,7,0,6,1,1
N00000174,393,4,306,83,64,341,2,274,65,47,40,2,26,12,12,12,0,6,6,5
N00000175,373,9,301,63,44,345,8,286,51,39,18,1,11,6,4,10,0,4,6,1
N00000176,474,31,305,138,88,429,25,290,114,76,23,4,11,8,8,22,2,4,16,4
N00000177,323,41,181,101,63,282,32,170,80,51,22,6,9,7,5,19,3,2,14,7
N00000178,667,86,412,169,112,599,73,378,148,98,34,3,18,13,12,34,10,16,8,2
N00000179,852,66,511,275,171,755,50,480,225,146,47,3,25,19,13,50,13,6,31,12
N00000180,280,15,210,55,34,271,14,203,54,33,9,1,7,1,1,0,0,0,0,0
N00000181,274,16,176,82,52,228,12,163,53,29,18,1,6,11,9,28,3,7,18,14
N00000182,228,5,174,49,34,214,2,170,42,29,9,1,4,4,3,5,2,0,3,2
N00000183,293,14,175,104,69,245,8,163,74,55,15,2,5,8,7,33,4,7,22,7
N00000184,372,19,244,109,78,314,9,225,80,59,30,2,16,12,6,28,8,3,17,13
N00000185,211,3,171,37,26,201,3,163,35,25,9,0,7,2,1,1,0,1,0,0
N00000186,299,10,204,85,60,266,7,189,70,48,20,3,10,7,5,13,0,5,8,7
N00000187,255,15,174,66,46,232,12,162,58,40,19,2,10,7,5,4,1,2,1,1
N00000188,347,8,247,92,67,323,5,233,85,62,19,2,10,7,5,5,1,4,0,0
N00000189,341,3,281,57,50,321,2,263,56,49,17,1,15,1,1,3,0,3,0,0
N00000190,304,0,239,65,44,278,0,227,51,36,18,0,10,8,7,8,0,2,6,1
N00000191,303,9,246,48,38,287,8,235,44,34,14,1,10,3,3,2,0,1,1,1
N00000192,302,21,207,74,61,280,14,200,66,55,14,3,5,6,4,8,4,2,2,2
N00000193,291,16,191,84,50,264,14,180,70,43,15,2,8,5,3,12,0,3,9,4
N00000194,255,13,184,58,39,241,11,175,55,37,10,0,7,3,2,4,2,2,0,0
N00000195,246,5,194,47,25,232,4,187,41,21,11,1,5,5,3,3,0,2,1,1
N00000196,237,14,172,51,34,219,6,167,46,31,8,1,3,4,3,10,7,2,1,0
N00000197,326,20,241,65,57,289,7,224,58,50,22,2,15,5,5,15,11,2,2,2
N00000198,287,9,223,55,40,259,4,208,47,33,20,1,13,6,5,8,4,2,2,2
N00000199,350,16,252,82,52,330,15,242,73,45,15,1,9,5,4,5,0,1,4,3
N00000200,331,8,267,56,49,304,6,256,42,36,16,2,10,4,4,11,0,1,10,9
N00000201,294,0,231,63,47,270,0,218,52,39,16,0,10,6,4,8,0,3,5,4
N00000202,304,10,239,55,48,278,8,227,43,37,24,2,12,10,9,2,0,0,2,2
N00000203,334,22,232,80,63,288,9,216,63,47,25,3,13,9,8,21,10,3,8,8
N00000204,393,12,276,105,71,355,5,267,83,54,19,2,7,10,10,19,5,2,12,7
N00000205,303,25,214,64,54,281,19,202,60,50,12,1,7,4,4,10,5,5,0,0
N00000206,390,18,264,108,80,348,13,244,91,65,29,2,16,11,10,13,3,4,6,5
N00000207,253,8,166,79,64,223,3,155,65,54,16,2,8,6,6,14,3,3,8,4
N00000208,316,4,261,51,42,296,4,248,44,35,18,0,11,7,7,2,0,2,0,0
N00000209,356,8,266,82,71,341,6,259,76,66,9,0,5,4,3,6,2,2,2,2
N00000210,383,31,252,100,74,323,16,232,75,56,41,2,17,22,17,19,13,3,3,1
N00000211,528,36,362,130,91,459,24,324,111,77,43,0,29,14,12,26,12,9,5,2
N00000212,175,10,111,54,40,150,6,99,45,35,14,2,7,5,2,11,2,5,4,3
N00000213,281,18,180,83,56,242,8,171,63,38,25,2,8,15,14,14,8,1,5,4
N00000214,323,17,209,97,69,251,7,171,73,49,50,2,27,21,18,22,8,11,3,2
N00000215,400,20,270,110,85,361,18,245,98,75,34,2,22,10,8,5,0,3,2,2
N00000216,397,18,269,110,80,371,12,259,100,71,22,5,8,9,8,4,1,2,1,1
N00000217,479,28,344,107,61,420,24,313,83,44,51,3,26,22,16,8,1,5,2,1
N00000218,361,14,281,66,58,321,12,253,56,48,36,2,25,9,9,4,0,3,1,1
N00000219,245,13,175,57,28,218,10,164,44,21,17,3,8,6,5,10,0,3,7,2
N00000220,284,1,216,67,55,262,1,203,58,48,16,0,10,6,5,6,0,3,3,2
N00000221,262,3,193,66,41,247,3,189,55,30,13,0,4,9,9,2,0,0,2,2
N00000222,298,7,239,52,41,268,4,227,37,30,25,3,11,11,8,5,0,1,4,3
N00000223,319,15,241,63,51,294,11,227,56,45,23,3,13,7,6,2,1,1,0,0
N00000224,243,10,153,80,51,210,7,138,65,42,25,2,12,11,8,8,1,3,4,1
N00000225,147,5,107,35,25,118,1,94,23,17,25,4,10,11,8,4,0,3,1,0
N00000226,261,13,178,70,46,236,11,166,59,41,20,2,11,7,5,5,0,1,4,0
N00000227,195,10,136,49,39,175,8,128,39,32,18,2,7,9,6,2,0,1,1,1
N00000228,306,4,250,52,34,285,0,237,48,31,18,2,13,3,3,3,2,0,1,0
N00000229,395,17,285,93,68,351,12,259,80,60,23,3,15,5,5,21,2,11,8,3
N00000230,293,18,183,92,70,275,14,177,84,64,12,4,5,3,3,6,0,1,5,3
N00000231,324,17,188,119,89,304,17,178,109,79,13,0,9,4,4,7,0,1,6,6
N00000232,309,36,181,92,56,268,28,168,72,46,17,0,9,8,4,24,8,4,12,6
N00000233,258,11,150,97,67,234,9,140,85,58,14,1,7,6,6,10,1,3,6,3
N00000234,256,44,131,81,44,219,37,119,63,35,17,3,8,6,5,20,4,4,12,4
N00000235,323,27,208,88,55,299,22,199,78,46,13,1,7,5,5,11,4,2,5,4
N00000236,291,13,190,88,60,270,12,179,79,54,16,0,10,6,4,5,1,1,3,2
N00000237,416,18,278,120,92,368,15,248,105,81,38,3,21,14,10,10,0,9,1,1
N00000238,306,12,254,40,37,269,7,227,35,32,32,4,24,4,4,5,1,3,1,1
N00000239,254,1,161,92,67,215,0,140,75,52,30,1,19,10,10,9,0,2,7,5
N00000240,354,13,234,107,73,312,8,211,93,61,33,5,18,10,8,9,0,5,4,4
N00000241,424,38,276,110,85,395,35,265,95,73,19,2,8,9,9,10,1,3,6,3
N00000242,360,15,274,71,57,340,13,263,64,50,16,2,9,5,5,4,0,2,2,2
N00000243,265,21,162,82,56,247,16,154,77,51,11,1,6,4,4,7,4,2,1,1
N00000244,275,20,193,62,30,256,15,181,60,28,9,1,6,2,2,10,4,6,0,0
N00000245,314,25,221,68,45,288,22,208,58,40,13,0,9,4,3,13,3,4,6,2
N00000246,309,14,212,83,48,296,13,206,77,43,9,0,4,5,4,4,1,2,1,1
N00000247,309,20,224,65,45,282,15,215,52,36,15,1,8,6,6,12,4,1,7,3
N00000248,337,16,254,67,50,308,15,238,55,41,25,1,12,12,9,4,0,4,0,0
N00000249,386,31,251,104,82,357,28,242,87,71,17,1,6,10,8,12,2,3,7,3
N00000250,401,19,269,113,91,357,16,248,93,72,31,2,16,13,12,13,1,5,7,7
N00000251,456,23,325,108,94,422,19,304,99,88,24,2,17,5,5,10,2,4,4,1
N00000252,345,6,226,113,96,291,4,204,83,74,33,2,17,14,13,21,0,5,16,9
N00000253,499,17,399,83,66,474,17,383,74,61,18,0,12,6,4,7,0,4,3,1
N00000254,315,6,245,64,42,290,4,233,53,32,21,2,8,11,10,4,0,4,0,0
N00000255,351,34,245,72,57,322,31,233,58,47,21,2,8,11,9,8,1,4,3,1
N00000256,780,52,487,241,190,658,42,446,170,134,87,9,36,42,37,35,1,5,29,19
N00000257,447,16,324,107,80,399,10,308,81,60,31,5,12,14,13,17,1,4,12,7
N00000258,379,31,266,82,60,322,24,237,61,41,43,6,23,14,13,14,1,6,7,6
N00000259,465,256,111,98,43,436,250,104,82,34,19,2,6,11,5,10,4,1,5,4
N00000260,560,180,274,106,73,507,168,256,83,56,33,4,17,12,11,20,8,1,11,6
N00000261,561,305,148,108,69,529,296,139,94,59,26,7,8,11,9,6,2,1,3,1
N00000262,419,236,103,80,51,392,230,99,63,37,23,6,4,13,10,4,0,0,4,4
N00000263,239,140,62,37,26,212,122,55,35,24,10,3,6,1,1,17,15,1,1,1
N00000264,566,328,137,101,64,526,313,127,86,49,35,13,10,12,12,5,2,0,3,3
N00000265,351,225,76,50,28,324,213,68,43,22,21,8,8,5,4,6,4,0,2,2
N00000266,328,197,88,43,27,302,177,84,41,26,11,5,4,2,1,15,15,0,0,0
N00000267,431,8,302,121,99,401,7,286,108,88,24,1,14,9,7,6,0,2,4,4
N00000268,384,14,280,90,64,354,10,261,83,61,23,1,16,6,2,7,3,3,1,1
N00000269,347,11,275,61,44,325,10,261,54,38,20,1,13,6,5,2,0,1,1,1
N00000270,371,15,274,82,58,349,15,264,70,51,20,0,10,10,6,2,0,0,2,1
N00000271,380,16,290,74,61,354,15,269,70,57,21,1,17,3,3,5,0,4,1,1
N00000272,295,17,207,71,42,267,10,196,61,36,17,0,10,7,4,11,7,1,3,2
N00000273,460,24,315,121,106,426,20,300,106,93,21,3,7,11,9,13,1,8,4,4
N00000274,468,25,335,108,82,430,20,318,92,71,32,5,15,12,8,6,0,2,4,3
N00000275,291,28,201,62,46,266,23,188,55,40,17,3,11,3,3,8,2,2,4,3
N00000276,315,18,203,94,84,287,15,189,83,74,17,0,12,5,5,11,3,2,6,5
N00000277,310,12,200,98,77,287,10,189,88,69,17,1,10,6,4,6,1,1,4,4
N00000278,304,20,224,60,45,283,20,210,53,39,15,0,11,4,4,6,0,3,3,2
N00000279,181,11,126,44,34,166,6,120,40,31,12,3,6,3,2,3,2,0,1,1
N00000280,392,19,238,135,105,356,13,231,112,84,28,1,5,22,20,8,5,2,1,1
N00000281,349,15,266,68,45,319,12,244,63,42,25,3,18,4,2,5,0,4,1,1
N00000282,364,24,227,113,71,333,22,213,98,61,22,1,11,10,6,9,1,3,5,4
N00000283,346,22,225,99,87,316,21,217,78,66,23,1,6,16,16,7,0,2,5,5
N00000284,382,13,229,140,102,327,8,211,108,78,36,0,14,22,16,19,5,4,10,8
N00000285,322,6,195,121,91,294,5,179,110,82,26,1,16,9,8,2,0,0,2,1
N00000286,271,3,206,62,37,247,3,189,55,31,18,0,12,6,5,6,0,5,1,1
N00000287,297,7,197,93,67,281,7,189,85,59,13,0,7,6,6,3,0,1,2,2
N00000288,353,6,235,112,95,308,5,216,87,70,38,1,17,20,20,7,0,2,5,5
N00000289,496,5,361,130,83,449,4,340,105,62,28,0,16,12,9,19,1,5,13,12
N00000290,271,6,216,49,20,258,4,208,46,18,12,2,8,2,1,1,0,0,1,1
N00000291,512,11,376,125,93,471,10,343,118,87,31,1,25,5,4,10,0,8,2,2
N00000292,731,33,512,186,151,669,24,480,165,134,50,7,23,20,16,12,2,9,1,1
N00000293,522,22,362,138,115,478,17,342,119,97,35,4,15,16,15,9,1,5,3,3
N00000294,405,10,304,91,60,374,7,284,83,55,25,2,16,7,4,6,1,4,1,1
N00000295,421,32,263,126,108,355,21,241,93,79,52,8,19,25,22,14,3,3,8,7
N00000296,287,29,201,57,45,271,22,196,53,41,10,2,4,4,4,6,5,1,0,0
N00000297,371,30,269,72,41,339,25,248,66,36,22,3,15,4,3,10,2,6,2,2
N00000298,335,23,220,92,74,312,20,212,80,65,7,0,3,4,2,16,3,5,8,7
N00000299,324,29,221,74,43,292,25,201,66,40,18,0,14,4,3,14,4,6,4,0
N00000300,296,31,208,57,37,278,30,195,53,36,10,0,8,2,1,8,1,5,2,0
N00000301,366,35,239,92,75,336,32,225,79,63,18,2,10,6,5,12,1,4,7,7
N00000302,363,23,244,96,82,335,22,236,77,65,16,0,5,11,11,12,1,3,8,6
