ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
LC6103NI0001,Count,PERSONS,"All categories: Occupation, All categories: Age"
LC6103NI0002,Count,PERSONS,"All categories: Occupation, Aged 16 to 44"
LC6103NI0003,Count,PERSONS,"All categories: Occupation, Aged 45 to 74"
LC6103NI0004,Count,PERSONS,"Level 4, All categories: Age"
LC6103NI0005,Count,PERSONS,"Level 4, Aged 16 to 44"
LC6103NI0006,Count,PERSONS,"Level 4, Aged 45 to 74"
LC6103NI0007,Count,PERSONS,"Level 3, All categories: Age"
LC6103NI0008,Count,PERSONS,"Level 3, Aged 16 to 44"
LC6103NI0009,Count,PERSONS,"Level 3, Aged 45 to 74"
LC6103NI0010,Count,PERSONS,"Level 2, All categories: Age"
LC6103NI0011,Count,PERSONS,"Level 2, Aged 16 to 44"
LC6103NI0012,Count,PERSONS,"Level 2, Aged 45 to 74"
LC6103NI0013,Count,PERSONS,"Level 1, All categories: Age"
LC6103NI0014,Count,PERSONS,"Level 1, Aged 16 to 44"
LC6103NI0015,Count,PERSONS,"Level 1, Aged 45 to 74"

