GeographyCode,LC2203NI0001,LC2203NI0002,LC2203NI0003,LC2203NI0004,LC2203NI0005,LC2203NI0006,LC2203NI0007,LC2203NI0008,LC2203NI0009,LC2203NI0010,LC2203NI0011,LC2203NI0012,LC2203NI0013,LC2203NI0014,LC2203NI0015,LC2203NI0016
N00000050,299,61,226,12,271,50,214,7,18,9,7,2,10,2,5,3
N00000051,313,244,44,25,267,217,31,19,27,17,8,2,19,10,5,4
N00000052,309,191,97,21,264,160,85,19,26,22,3,1,19,9,9,1
N00000053,261,150,74,37,208,114,66,28,17,10,5,2,36,26,3,7
N00000054,266,50,163,53,238,43,152,43,23,5,10,8,5,2,1,2
N00000055,266,54,198,14,241,45,184,12,18,5,13,0,7,4,1,2
N00000056,283,68,185,30,247,57,165,25,23,5,17,1,13,6,3,4
N00000057,279,60,177,42,244,43,168,33,17,5,9,3,18,12,0,6
N00000058,266,53,187,26,221,32,169,20,13,5,8,0,32,16,10,6
N00000059,226,46,137,43,184,35,119,30,28,6,13,9,14,5,5,4
N00000060,394,106,256,32,337,73,239,25,23,7,13,3,34,26,4,4
N00000061,273,65,184,24,233,51,171,11,21,7,12,2,19,7,1,11
N00000062,351,83,236,32,309,72,213,24,27,7,17,3,15,4,6,5
N00000063,431,78,289,64,370,70,265,35,35,4,20,11,26,4,4,18
N00000064,279,160,85,34,235,135,74,26,24,13,7,4,20,12,4,4
N00000065,389,126,234,29,332,101,208,23,43,14,25,4,14,11,1,2
N00000066,264,114,129,21,241,102,124,15,11,6,5,0,12,6,0,6
N00000067,316,148,124,44,283,132,115,36,20,8,8,4,13,8,1,4
N00000068,371,91,235,45,324,76,217,31,21,4,16,1,26,11,2,13
N00000069,334,167,132,35,306,156,122,28,26,11,9,6,2,0,1,1
N00000070,243,103,133,7,208,95,108,5,27,8,17,2,8,0,8,0
N00000071,283,126,133,24,248,111,121,16,19,6,9,4,16,9,3,4
N00000072,1753,558,993,202,1469,423,910,136,121,33,65,23,163,102,18,43
N00000073,521,168,289,64,419,139,257,23,27,4,19,4,75,25,13,37
N00000074,1047,442,508,97,875,358,449,68,66,20,38,8,106,64,21,21
N00000075,410,164,194,52,276,122,135,19,107,26,52,29,27,16,7,4
N00000076,344,150,166,28,301,129,150,22,23,9,13,1,20,12,3,5
N00000077,275,151,115,9,242,134,104,4,22,9,9,4,11,8,2,1
N00000078,488,223,207,58,400,177,185,38,45,15,20,10,43,31,2,10
N00000079,564,54,481,29,518,39,455,24,41,14,22,5,5,1,4,0
N00000080,424,28,358,38,398,25,339,34,21,3,16,2,5,0,3,2
N00000081,339,18,300,21,312,13,278,21,19,4,15,0,8,1,7,0
N00000082,342,31,302,9,319,29,282,8,18,1,16,1,5,1,4,0
N00000083,650,49,549,52,600,43,513,44,41,5,30,6,9,1,6,2
N00000084,456,17,405,34,435,16,392,27,17,1,11,5,4,0,2,2
N00000085,437,252,151,34,366,207,134,25,28,11,13,4,43,34,4,5
N00000086,395,324,54,17,328,279,42,7,29,17,11,1,38,28,1,9
N00000087,913,625,251,37,818,563,228,27,64,35,20,9,31,27,3,1
N00000088,216,37,172,7,190,28,155,7,14,4,10,0,12,5,7,0
N00000089,478,391,67,20,432,357,62,13,25,19,2,4,21,15,3,3
N00000090,392,322,53,17,335,279,43,13,33,21,9,3,24,22,1,1
N00000091,476,331,120,25,426,297,113,16,15,11,3,1,35,23,4,8
N00000092,504,61,411,32,474,53,395,26,25,8,11,6,5,0,5,0
N00000093,421,212,197,12,385,195,182,8,30,15,13,2,6,2,2,2
N00000094,492,206,265,21,464,197,251,16,21,6,10,5,7,3,4,0
N00000095,468,319,137,12,443,303,131,9,17,11,3,3,8,5,3,0
N00000096,464,74,363,27,419,68,331,20,37,5,29,3,8,1,3,4
N00000097,850,315,436,99,707,254,391,62,62,23,27,12,81,38,18,25
N00000098,1192,439,595,158,884,275,519,90,82,26,41,15,226,138,35,53
N00000099,258,130,104,24,225,121,87,17,20,6,9,5,13,3,8,2
N00000100,341,207,91,43,280,169,82,29,20,12,5,3,41,26,4,11
N00000101,282,135,95,52,210,98,81,31,26,7,9,10,46,30,5,11
N00000102,318,121,152,45,273,96,140,37,18,10,8,0,27,15,4,8
N00000103,623,233,299,91,506,174,269,63,51,15,27,9,66,44,3,19
N00000104,322,176,106,40,243,140,76,27,21,6,14,1,58,30,16,12
N00000105,327,65,232,30,268,38,204,26,22,3,18,1,37,24,10,3
N00000106,198,21,154,23,176,16,145,15,8,1,5,2,14,4,4,6
N00000107,269,43,192,34,239,35,177,27,23,4,14,5,7,4,1,2
N00000108,243,47,191,5,198,28,167,3,25,8,15,2,20,11,9,0
N00000109,512,121,336,55,411,73,306,32,37,8,23,6,64,40,7,17
N00000110,258,47,171,40,198,28,151,19,29,3,17,9,31,16,3,12
N00000111,356,137,172,47,315,122,162,31,26,9,7,10,15,6,3,6
N00000112,402,133,220,49,354,106,207,41,31,12,12,7,17,15,1,1
N00000113,309,120,152,37,261,99,132,30,27,10,15,2,21,11,5,5
N00000114,318,144,147,27,277,121,135,21,20,8,8,4,21,15,4,2
N00000115,302,140,121,41,263,125,104,34,22,6,13,3,17,9,4,4
N00000116,287,93,151,43,249,81,132,36,21,4,14,3,17,8,5,4
N00000117,168,46,104,18,138,35,87,16,18,5,13,0,12,6,4,2
N00000118,333,43,247,43,288,32,229,27,20,5,12,3,25,6,6,13
N00000119,289,17,246,26,266,16,233,17,19,0,12,7,4,1,1,2
N00000120,323,55,253,15,296,46,236,14,17,6,10,1,10,3,7,0
N00000121,293,29,234,30,270,28,223,19,11,1,8,2,12,0,3,9
N00000122,481,89,338,54,418,76,306,36,38,7,18,13,25,6,14,5
N00000123,351,50,287,14,329,43,273,13,14,5,9,0,8,2,5,1
N00000124,369,58,286,25,334,49,267,18,27,5,16,6,8,4,3,1
N00000125,464,375,76,13,450,367,73,10,10,7,1,2,4,1,2,1
N00000126,481,463,16,2,458,441,15,2,23,22,1,0,0,0,0,0
N00000127,405,335,59,11,382,315,57,10,12,10,2,0,11,10,0,1
N00000128,991,911,65,15,936,867,57,12,26,19,5,2,29,25,3,1
N00000129,346,326,15,5,325,313,8,4,13,5,7,1,8,8,0,0
N00000130,498,24,415,59,472,19,399,54,12,2,9,1,14,3,7,4
N00000131,388,14,347,27,360,13,322,25,21,1,18,2,7,0,7,0
N00000132,366,121,221,24,350,117,211,22,13,2,9,2,3,2,1,0
N00000133,322,96,214,12,299,87,203,9,21,9,10,2,2,0,1,1
N00000134,437,36,355,46,395,33,325,37,32,2,24,6,10,1,6,3
N00000135,312,48,233,31,299,48,222,29,12,0,10,2,1,0,1,0
N00000136,507,33,434,40,463,27,404,32,30,3,22,5,14,3,8,3
N00000137,315,20,261,34,299,17,251,31,12,2,8,2,4,1,2,1
N00000138,464,13,414,37,447,11,403,33,11,1,8,2,6,1,3,2
N00000139,301,29,243,29,264,16,224,24,25,5,17,3,12,8,2,2
N00000140,333,42,261,30,300,33,245,22,21,2,12,7,12,7,4,1
N00000141,443,35,370,38,414,32,355,27,18,1,10,7,11,2,5,4
N00000142,205,22,157,26,184,20,143,21,19,2,13,4,2,0,1,1
N00000143,215,20,171,24,200,16,164,20,10,0,6,4,5,4,1,0
N00000144,228,14,181,33,203,10,170,23,16,3,8,5,9,1,3,5
N00000145,124,10,102,12,119,10,97,12,4,0,4,0,1,0,1,0
N00000146,271,31,223,17,231,11,205,15,24,6,17,1,16,14,1,1
N00000147,227,21,173,33,207,19,166,22,10,1,4,5,10,1,3,6
N00000148,676,22,583,71,595,14,533,48,60,4,38,18,21,4,12,5
N00000149,432,10,387,35,387,9,352,26,41,0,33,8,4,1,2,1
N00000150,365,6,329,30,335,4,305,26,26,2,23,1,4,0,1,3
N00000151,283,15,237,31,249,8,218,23,21,1,16,4,13,6,3,4
N00000152,270,6,245,19,249,4,227,18,17,0,16,1,4,2,2,0
N00000153,250,13,213,24,218,10,198,10,23,1,12,10,9,2,3,4
N00000154,259,15,230,14,232,13,208,11,23,2,19,2,4,0,3,1
N00000155,337,34,266,37,310,31,247,32,22,3,15,4,5,0,4,1
N00000156,301,18,259,24,273,16,235,22,25,2,22,1,3,0,2,1
N00000157,368,53,267,48,328,44,244,40,34,6,22,6,6,3,1,2
N00000158,678,41,547,90,608,34,495,79,60,5,44,11,10,2,8,0
N00000159,221,19,172,30,200,15,162,23,11,1,8,2,10,3,2,5
N00000160,322,32,264,26,284,22,240,22,27,6,17,4,11,4,7,0
N00000161,342,18,292,32,314,14,276,24,19,4,13,2,9,0,3,6
N00000162,242,24,194,24,221,18,186,17,12,3,8,1,9,3,0,6
N00000163,311,34,228,49,287,29,216,42,19,2,10,7,5,3,2,0
N00000164,288,8,260,20,255,6,233,16,31,2,26,3,2,0,1,1
N00000165,325,31,277,17,293,24,254,15,26,7,17,2,6,0,6,0
N00000166,273,19,228,26,249,15,213,21,16,1,13,2,8,3,2,3
N00000167,379,19,333,27,350,17,309,24,24,2,21,1,5,0,3,2
N00000168,345,23,290,32,324,20,276,28,9,2,7,0,12,1,7,4
N00000169,704,29,615,60,638,23,566,49,55,5,41,9,11,1,8,2
N00000170,370,5,315,50,336,3,288,45,27,2,22,3,7,0,5,2
N00000171,416,20,359,37,386,15,340,31,21,3,15,3,9,2,4,3
N00000172,772,31,644,97,703,25,602,76,50,3,32,15,19,3,10,6
N00000173,373,3,346,24,354,3,328,23,12,0,12,0,7,0,6,1
N00000174,393,12,332,49,341,8,297,36,40,3,28,9,12,1,7,4
N00000175,373,11,336,26,345,9,314,22,18,2,14,2,10,0,8,2
N00000176,474,49,375,50,429,35,356,38,23,6,12,5,22,8,7,7
N00000177,323,48,236,39,282,38,213,31,22,6,15,1,19,4,8,7
N00000178,667,99,486,82,599,84,448,67,34,5,20,9,34,10,18,6
N00000179,852,92,632,128,755,74,585,96,47,3,31,13,50,15,16,19
N00000180,280,16,236,28,271,15,229,27,9,1,7,1,0,0,0,0
N00000181,274,31,208,35,228,16,191,21,18,5,9,4,28,10,8,10
N00000182,228,8,203,17,214,3,197,14,9,2,5,2,5,3,1,1
N00000183,293,19,220,54,245,11,199,35,15,3,6,6,33,5,15,13
N00000184,372,29,293,50,314,16,266,32,30,3,23,4,28,10,4,14
N00000185,211,4,196,11,201,4,186,11,9,0,9,0,1,0,1,0
N00000186,299,12,251,36,266,7,233,26,20,3,12,5,13,2,6,5
N00000187,255,18,204,33,232,14,190,28,19,2,12,5,4,2,2,0
N00000188,347,11,291,45,323,7,275,41,19,3,12,4,5,1,4,0
N00000189,341,4,305,32,321,3,286,32,17,1,16,0,3,0,3,0
N00000190,304,0,283,21,278,0,261,17,18,0,15,3,8,0,7,1
N00000191,303,13,275,15,287,12,261,14,14,1,13,0,2,0,1,1
N00000192,302,28,239,35,280,20,230,30,14,4,7,3,8,4,2,2
N00000193,291,20,220,51,264,18,206,40,15,2,10,3,12,0,4,8
N00000194,255,16,214,25,241,13,204,24,10,1,8,1,4,2,2,0
N00000195,246,9,217,20,232,8,209,15,11,1,6,4,3,0,2,1
N00000196,237,17,197,23,219,7,190,22,8,3,4,1,10,7,3,0
N00000197,326,22,278,26,289,8,259,22,22,3,17,2,15,11,2,2
N00000198,287,17,241,29,259,12,226,21,20,1,13,6,8,4,2,2
N00000199,350,20,297,33,330,18,285,27,15,2,10,3,5,0,2,3
N00000200,331,10,300,21,304,8,286,10,16,2,13,1,11,0,1,10
N00000201,294,0,271,23,270,0,250,20,16,0,15,1,8,0,6,2
N00000202,304,13,271,20,278,9,256,13,24,4,14,6,2,0,1,1
N00000203,334,29,268,37,288,12,246,30,25,4,19,2,21,13,3,5
N00000204,393,14,328,51,355,7,311,37,19,2,11,6,19,5,6,8
N00000205,303,26,242,35,281,20,229,32,12,1,8,3,10,5,5,0
N00000206,390,21,324,45,348,14,298,36,29,2,22,5,13,5,4,4
N00000207,253,14,213,26,223,7,194,22,16,2,10,4,14,5,9,0
N00000208,316,4,294,18,296,4,277,15,18,0,15,3,2,0,2,0
N00000209,356,9,302,45,341,6,294,41,9,1,5,3,6,2,3,1
N00000210,383,36,300,47,323,19,270,34,41,3,27,11,19,14,3,2
N00000211,528,46,428,54,459,32,382,45,43,2,35,6,26,12,11,3
N00000212,175,13,134,28,150,8,120,22,14,2,9,3,11,3,5,3
N00000213,281,23,222,36,242,11,207,24,25,3,13,9,14,9,2,3
N00000214,323,25,263,35,251,14,214,23,50,3,38,9,22,8,11,3
N00000215,400,27,330,43,361,24,303,34,34,3,23,8,5,0,4,1
N00000216,397,20,326,51,371,14,310,47,22,5,13,4,4,1,3,0
N00000217,479,43,414,22,420,39,366,15,51,3,42,6,8,1,6,1
N00000218,361,17,309,35,321,14,275,32,36,3,30,3,4,0,4,0
N00000219,245,13,201,31,218,10,190,18,17,3,8,6,10,0,3,7
N00000220,284,5,237,42,262,5,220,37,16,0,12,4,6,0,5,1
N00000221,262,7,233,22,247,6,222,19,13,1,9,3,2,0,2,0
N00000222,298,9,265,24,268,5,246,17,25,4,15,6,5,0,4,1
N00000223,319,18,278,23,294,14,258,22,23,3,19,1,2,1,1,0
N00000224,243,18,192,33,210,13,171,26,25,4,18,3,8,1,3,4
N00000225,147,9,129,9,118,4,110,4,25,5,15,5,4,0,4,0
N00000226,261,22,213,26,236,20,191,25,20,2,17,1,5,0,5,0
N00000227,195,12,161,22,175,10,146,19,18,2,14,2,2,0,1,1
N00000228,306,9,286,11,285,5,271,9,18,2,15,1,3,2,0,1
N00000229,395,18,338,39,351,13,302,36,23,3,18,2,21,2,18,1
N00000230,293,22,229,42,275,18,222,35,12,4,5,3,6,0,2,4
N00000231,324,19,220,85,304,19,209,76,13,0,10,3,7,0,1,6
N00000232,309,39,224,46,268,31,208,29,17,0,11,6,24,8,5,11
N00000233,258,17,196,45,234,15,180,39,14,1,11,2,10,1,5,4
N00000234,256,45,170,41,219,38,155,26,17,3,10,4,20,4,5,11
N00000235,323,33,257,33,299,28,244,27,13,1,10,2,11,4,3,4
N00000236,291,21,233,37,270,19,218,33,16,0,13,3,5,2,2,1
N00000237,416,24,340,52,368,20,300,48,38,4,30,4,10,0,10,0
N00000238,306,13,277,16,269,8,246,15,32,4,28,0,5,1,3,1
N00000239,254,7,200,47,215,5,175,35,30,1,21,8,9,1,4,4
N00000240,354,17,279,58,312,11,252,49,33,6,21,6,9,0,6,3
N00000241,424,39,340,45,395,35,323,37,19,3,14,2,10,1,3,6
N00000242,360,19,311,30,340,16,297,27,16,3,12,1,4,0,2,2
N00000243,265,27,203,35,247,21,193,33,11,2,8,1,7,4,2,1
N00000244,275,22,227,26,256,16,214,26,9,2,7,0,10,4,6,0
N00000245,314,29,248,37,288,25,234,29,13,1,9,3,13,3,5,5
N00000246,309,28,254,27,296,25,246,25,9,1,6,2,4,2,2,0
N00000247,309,22,258,29,282,16,245,21,15,2,12,1,12,4,1,7
N00000248,337,23,285,29,308,21,264,23,25,2,17,6,4,0,4,0
N00000249,386,32,296,58,357,29,281,47,17,1,10,6,12,2,5,5
N00000250,401,20,328,53,357,16,303,38,31,3,19,9,13,1,6,6
N00000251,456,26,372,58,422,22,347,53,24,2,18,4,10,2,7,1
N00000252,345,14,285,46,291,5,248,38,33,4,27,2,21,5,10,6
N00000253,499,20,452,27,474,20,429,25,18,0,16,2,7,0,7,0
N00000254,315,9,284,22,290,7,268,15,21,2,12,7,4,0,4,0
N00000255,351,38,280,33,322,33,262,27,21,4,13,4,8,1,5,2
N00000256,780,73,606,101,658,53,540,65,87,14,59,14,35,6,7,22
N00000257,447,19,384,44,399,11,357,31,31,6,17,8,17,2,10,5
N00000258,379,35,316,28,322,27,279,16,43,6,30,7,14,2,7,5
N00000259,465,278,158,29,436,266,146,24,19,8,9,2,10,4,3,3
N00000260,560,203,313,44,507,187,286,34,33,7,23,3,20,9,4,7
N00000261,561,331,196,34,529,318,185,26,26,9,10,7,6,4,1,1
N00000262,419,247,143,29,392,238,133,21,23,9,9,5,4,0,1,3
N00000263,239,151,76,12,212,133,69,10,10,3,6,1,17,15,1,1
N00000264,566,358,168,40,526,342,155,29,35,14,13,8,5,2,0,3
N00000265,351,246,89,16,324,230,79,15,21,11,10,0,6,5,0,1
N00000266,328,203,109,16,302,183,103,16,11,5,6,0,15,15,0,0
N00000267,431,14,376,41,401,13,356,32,24,1,18,5,6,0,2,4
N00000268,384,20,330,34,354,16,305,33,23,1,21,1,7,3,4,0
N00000269,347,16,312,19,325,13,294,18,20,3,16,1,2,0,2,0
N00000270,371,17,310,44,349,17,296,36,20,0,14,6,2,0,0,2
N00000271,380,24,325,31,354,21,303,30,21,2,18,1,5,1,4,0
N00000272,295,21,245,29,267,13,228,26,17,1,16,0,11,7,1,3
N00000273,460,28,373,59,426,22,350,54,21,5,13,3,13,1,10,2
N00000274,468,35,395,38,430,27,369,34,32,8,22,2,6,0,4,2
N00000275,291,29,233,29,266,24,217,25,17,3,12,2,8,2,4,2
N00000276,315,20,252,43,287,16,233,38,17,0,15,2,11,4,4,3
N00000277,310,15,253,42,287,13,238,36,17,1,13,3,6,1,2,3
N00000278,304,22,257,25,283,22,239,22,15,0,13,2,6,0,5,1
N00000279,181,14,138,29,166,9,130,27,12,3,8,1,3,2,0,1
N00000280,392,22,288,82,356,14,275,67,28,3,10,15,8,5,3,0
N00000281,349,18,307,24,319,15,281,23,25,3,22,0,5,0,4,1
N00000282,364,31,280,53,333,28,260,45,22,2,16,4,9,1,4,4
N00000283,346,27,268,51,316,26,253,37,23,1,11,11,7,0,4,3
N00000284,382,19,296,67,327,13,263,51,36,1,26,9,19,5,7,7
N00000285,322,15,243,64,294,13,225,56,26,2,18,6,2,0,0,2
N00000286,271,4,248,19,247,4,227,16,18,0,15,3,6,0,6,0
N00000287,297,13,234,50,281,13,224,44,13,0,9,4,3,0,1,2
N00000288,353,8,276,69,308,7,251,50,38,1,23,14,7,0,2,5
N00000289,496,14,424,58,449,10,396,43,28,2,20,6,19,2,8,9
N00000290,271,6,249,16,258,4,241,13,12,2,8,2,1,0,0,1
N00000291,512,20,430,62,471,17,394,60,31,3,27,1,10,0,9,1
N00000292,731,43,602,86,669,32,563,74,50,9,30,11,12,2,9,1
N00000293,522,35,421,66,478,29,392,57,35,5,24,6,9,1,5,3
N00000294,405,16,354,35,374,13,333,28,25,2,16,7,6,1,5,0
N00000295,421,39,312,70,355,23,280,52,52,12,29,11,14,4,3,7
N00000296,287,29,234,24,271,22,227,22,10,2,6,2,6,5,1,0
N00000297,371,39,309,23,339,32,287,20,22,3,16,3,10,4,6,0
N00000298,335,23,260,52,312,20,250,42,7,0,5,2,16,3,5,8
N00000299,324,37,254,33,292,33,231,28,18,0,17,1,14,4,6,4
N00000300,296,38,243,15,278,36,228,14,10,1,8,1,8,1,7,0
N00000301,366,41,281,44,336,38,264,34,18,2,12,4,12,1,5,6
N00000302,363,25,287,51,335,22,276,37,16,1,6,9,12,2,5,5
N00000303,318,18,266,34,303,17,254,32,12,1,9,2,3,0,3,0
N00000304,342,37,255,50,308,32,239,37,17,3,10,4,17,2,6,9
N00000305,395,14,347,34,377,14,332,31,16,0,13,3,2,0,2,0
N00000306,381,27,299,55,356,27,284,45,18,0,13,5,7,0,2,5
N00000307,355,26,288,41,333,23,275,35,15,3,9,3,7,0,4,3
N00000308,277,27,211,39,252,21,197,34,20,6,12,2,5,0,2,3
N00000309,378,29,292,57,335,20,268,47,30,8,16,6,13,1,8,4
N00000310,408,271,124,13,373,252,111,10,25,12,12,1,10,7,1,2
N00000311,333,267,48,18,303,248,40,15,21,14,5,2,9,5,3,1
N00000312,512,350,133,29,469,341,110,18,34,6,20,8,9,3,3,3
N00000313,636,536,80,20,605,518,70,17,23,11,10,2,8,7,0,1
N00000314,358,310,35,13,329,290,29,10,25,18,4,3,4,2,2,0
N00000315,345,280,51,14,319,263,47,9,20,14,4,2,6,3,0,3
N00000316,374,334,27,13,337,308,21,8,33,25,5,3,4,1,1,2
N00000317,447,353,72,22,397,326,54,17,39,26,12,1,11,1,6,4
N00000318,344,14,302,28,318,9,286,23,19,2,16,1,7,3,0,4
N00000319,819,19,711,89,758,12,665,81,41,5,33,3,20,2,13,5
N00000320,318,17,281,20,295,12,268,15,10,1,8,1,13,4,5,4
N00000321,517,24,461,32,476,10,439,27,25,0,20,5,16,14,2,0
N00000322,389,16,336,37,356,12,311,33,23,0,20,3,10,4,5,1
N00000323,472,169,264,39,424,161,231,32,43,8,29,6,5,0,4,1
N00000324,376,138,211,27,343,129,190,24,27,7,17,3,6,2,4,0
N00000325,538,131,360,47,490,121,331,38,38,10,23,5,10,0,6,4
N00000326,946,60,753,133,841,44,687,110,82,12,52,18,23,4,14,5
N00000327,325,19,245,61,298,15,228,55,18,3,10,5,9,1,7,1
N00000328,291,14,238,39,267,10,224,33,19,4,11,4,5,0,3,2
N00000329,402,25,333,44,370,23,307,40,24,2,19,3,8,0,7,1
N00000330,539,29,437,73,486,25,400,61,35,4,25,6,18,0,12,6
N00000331,612,33,512,67,567,24,489,54,28,2,15,11,17,7,8,2
N00000332,284,20,214,50,248,16,195,37,20,0,15,5,16,4,4,8
N00000333,293,10,249,34,263,8,225,30,23,1,20,2,7,1,4,2
N00000334,294,17,221,56,260,14,198,48,26,3,18,5,8,0,5,3
N00000335,326,43,237,46,287,26,228,33,19,4,9,6,20,13,0,7
N00000336,330,36,265,29,299,26,254,19,15,4,7,4,16,6,4,6
N00000337,282,25,224,33,263,25,212,26,12,0,11,1,7,0,1,6
N00000338,308,56,228,24,280,48,210,22,22,5,16,1,6,3,2,1
N00000339,294,44,227,23,262,35,210,17,14,1,11,2,18,8,6,4
N00000340,427,45,356,26,389,31,335,23,23,4,18,1,15,10,3,2
N00000341,348,35,278,35,318,31,262,25,22,4,13,5,8,0,3,5
N00000342,359,26,299,34,330,23,276,31,18,3,14,1,11,0,9,2
N00000343,351,22,287,42,331,21,273,37,16,1,11,4,4,0,3,1
N00000344,406,319,78,9,339,264,70,5,34,28,4,2,33,27,4,2
N00000345,416,387,26,3,376,354,20,2,23,23,0,0,17,10,6,1
N00000346,685,628,43,14,603,561,32,10,53,45,6,2,29,22,5,2
N00000347,257,228,16,13,181,169,11,1,24,21,1,2,52,38,4,10
N00000348,426,358,61,7,353,296,52,5,36,32,4,0,37,30,5,2
N00000349,368,324,26,18,308,276,24,8,19,16,1,2,41,32,1,8
N00000350,577,477,88,12,530,439,79,12,36,29,7,0,11,9,2,0
N00000351,414,267,132,15,384,247,126,11,26,19,4,3,4,1,2,1
N00000352,466,423,38,5,429,388,37,4,34,32,1,1,3,3,0,0
N00000353,422,267,148,7,406,254,146,6,13,11,1,1,3,2,1,0
N00000354,405,171,232,2,377,161,215,1,16,2,14,0,12,8,3,1
N00000355,441,303,135,3,408,280,125,3,23,14,9,0,10,9,1,0
N00000356,414,390,9,15,357,349,5,3,22,20,1,1,35,21,3,11
N00000357,1212,1097,52,63,936,885,26,25,86,70,9,7,190,142,17,31
N00000358,371,347,11,13,309,297,9,3,34,30,0,4,28,20,2,6
N00000359,820,583,161,76,590,445,119,26,67,50,15,2,163,88,27,48
N00000360,423,363,54,6,381,326,53,2,32,30,1,1,10,7,0,3
N00000361,413,241,153,19,347,199,146,2,40,28,7,5,26,14,0,12
N00000362,390,268,119,3,360,246,111,3,20,15,5,0,10,7,3,0
N00000363,484,430,52,2,449,397,50,2,33,31,2,0,2,2,0,0
N00000364,475,216,256,3,434,195,236,3,40,20,20,0,1,1,0,0
N00000365,255,197,55,3,220,167,51,2,25,20,4,1,10,10,0,0
N00000366,536,421,94,21,444,358,82,4,27,22,3,2,65,41,9,15
N00000367,351,320,28,3,300,276,24,0,15,12,3,0,36,32,1,3
N00000368,544,423,107,14,508,395,101,12,28,21,5,2,8,7,1,0
N00000369,411,184,206,21,378,164,200,14,18,13,4,1,15,7,2,6
