GeographyCode,LC2401NI0001,LC2401NI0002,LC2401NI0003,LC2401NI0004,LC2401NI0005,LC2401NI0006,LC2401NI0007,LC2401NI0008,LC2401NI0009,LC2401NI0010,LC2401NI0011,LC2401NI0012,LC2401NI0013,LC2401NI0014,LC2401NI0015,LC2401NI0016,LC2401NI0017,LC2401NI0018,LC2401NI0019,LC2401NI0020,LC2401NI0021,LC2401NI0022,LC2401NI0023,LC2401NI0024,LC2401NI0025,LC2401NI0026,LC2401NI0027,LC2401NI0028
N00000087,913,585,215,119,52,44,113,797,522,179,94,46,39,96,1,1,0,0,0,0,0,115,62,36,25,6,5,17
N00000088,216,31,153,88,42,23,32,86,8,68,38,20,10,10,87,13,56,34,14,8,18,43,10,29,16,8,5,4
N00000089,478,376,47,26,8,13,55,417,328,41,21,7,13,48,8,5,1,1,0,0,2,53,43,5,4,1,0,5
N00000090,391,308,35,11,18,6,48,333,267,27,7,17,3,39,3,3,0,0,0,0,0,55,38,8,4,1,3,9
N00000091,476,308,98,61,20,17,70,345,232,83,56,12,15,30,0,0,0,0,0,0,0,131,76,15,5,8,2,40
N00000092,504,56,358,274,52,32,90,455,45,338,264,52,22,72,3,0,2,0,0,2,1,46,11,18,10,0,8,17
N00000093,400,193,164,110,17,37,43,355,184,146,97,13,36,25,4,0,4,3,1,0,0,41,9,14,10,3,1,18
N00000094,492,193,249,165,25,59,50,463,178,239,156,24,59,46,0,0,0,0,0,0,0,29,15,10,9,1,0,4
N00000095,468,305,112,69,20,23,51,433,289,100,63,16,21,44,0,0,0,0,0,0,0,35,16,12,6,4,2,7
N00000096,438,56,303,198,48,57,79,404,54,284,186,48,50,66,1,0,1,1,0,0,0,33,2,18,11,0,7,13
N00000097,850,280,374,198,124,52,196,674,218,317,170,106,41,139,11,5,4,2,2,0,2,165,57,53,26,16,11,55
N00000098,1181,400,505,266,123,116,276,916,269,443,235,109,99,204,5,0,3,0,2,1,2,260,131,59,31,12,16,70
N00000099,258,119,85,48,18,19,54,147,67,51,27,13,11,29,81,43,20,11,5,4,18,30,9,14,10,0,4,7
N00000100,341,195,71,36,26,9,75,195,110,46,24,16,6,39,68,38,17,8,7,2,13,78,47,8,4,3,1,23
N00000101,282,119,73,30,22,21,90,65,24,17,7,6,4,24,153,52,46,20,9,17,55,64,43,10,3,7,0,11
N00000102,318,107,129,71,39,19,82,219,64,102,61,32,9,53,69,34,19,7,7,5,16,30,9,8,3,0,5,13
N00000103,550,186,202,91,72,39,162,283,76,125,68,40,17,82,133,48,47,13,26,8,38,134,62,30,10,6,14,42
N00000104,322,168,85,38,27,20,69,174,96,47,26,14,7,31,70,34,16,9,5,2,20,78,38,22,3,8,11,18
N00000105,327,59,196,102,72,22,72,196,30,136,77,47,12,30,54,1,36,18,14,4,17,77,28,24,7,11,6,25
N00000106,198,12,141,75,48,18,45,71,3,53,35,11,7,15,96,6,68,37,22,9,22,31,3,20,3,15,2,8
N00000107,269,40,171,112,42,17,58,140,12,106,65,33,8,22,84,17,47,35,5,7,20,45,11,18,12,4,2,16
N00000108,243,43,173,91,41,41,27,191,29,147,73,40,34,15,19,3,9,7,1,1,7,33,11,17,11,0,6,5
N00000109,512,98,306,151,119,36,108,287,47,208,108,83,17,32,81,5,47,25,15,7,29,144,46,51,18,21,12,47
N00000110,258,39,141,77,44,20,78,143,7,101,59,23,19,35,44,8,18,11,6,1,18,71,24,22,7,15,0,25
N00000111,356,120,144,66,52,26,92,318,109,134,64,52,18,75,6,0,6,0,0,6,0,32,11,4,2,0,2,17
N00000112,402,98,167,71,67,29,137,309,74,134,62,48,24,101,51,7,27,5,18,4,17,42,17,6,4,1,1,19
N00000113,309,113,127,71,35,21,69,233,84,106,63,24,19,43,29,11,10,4,4,2,8,47,18,11,4,7,0,18
N00000114,318,124,118,58,39,21,76,282,114,100,50,31,19,68,7,2,5,3,2,0,0,29,8,13,5,6,2,8
N00000115,302,121,97,42,40,15,84,184,86,46,25,16,5,52,84,18,40,15,17,8,26,34,17,11,2,7,2,6
N00000116,287,79,117,56,49,12,91,186,54,86,50,26,10,46,66,9,26,3,23,0,31,35,16,5,3,0,2,14
N00000117,168,39,82,43,19,20,47,55,5,28,19,6,3,22,83,25,40,16,10,14,18,30,9,14,8,3,3,7
N00000118,311,25,192,132,42,18,94,233,17,163,116,35,12,53,3,0,2,0,2,0,1,75,8,27,16,5,6,40
N00000119,289,15,206,119,58,29,68,276,15,198,118,56,24,63,0,0,0,0,0,0,0,13,0,8,1,2,5,5
N00000120,323,39,212,151,38,23,72,291,30,193,134,37,22,68,4,4,0,0,0,0,0,28,5,19,17,1,1,4
N00000121,293,26,191,142,25,24,76,221,22,157,123,12,22,42,17,0,12,12,0,0,5,55,4,22,7,13,2,29
N00000122,481,78,291,189,55,47,112,404,70,249,160,46,43,85,5,0,2,0,2,0,3,72,8,40,29,7,4,24
N00000123,351,44,252,152,58,42,55,335,41,243,149,54,40,51,0,0,0,0,0,0,0,16,3,9,3,4,2,4
N00000124,325,42,219,129,59,31,64,284,36,191,111,54,26,57,2,0,2,2,0,0,0,39,6,26,16,5,5,7
N00000125,464,357,63,37,11,15,44,397,304,59,37,7,15,34,17,16,0,0,0,0,1,50,37,4,0,4,0,9
N00000126,481,457,12,1,8,3,12,431,418,5,0,5,0,8,8,5,3,1,1,1,0,42,34,4,0,2,2,4
N00000127,405,327,54,34,6,14,24,315,252,48,31,5,12,15,33,29,1,1,0,0,3,57,46,5,2,1,2,6
N00000128,949,863,24,12,7,5,62,800,754,15,6,7,2,31,33,26,1,0,0,1,6,116,83,8,6,0,2,25
N00000129,346,309,3,1,1,1,34,98,90,1,1,0,0,7,183,159,1,0,1,0,23,65,60,1,0,0,1,4
N00000130,498,14,376,207,76,93,108,462,11,353,188,74,91,98,2,0,2,2,0,0,0,34,3,21,17,2,2,10
N00000131,388,13,307,197,38,72,68,362,12,289,190,37,62,61,9,1,2,2,0,0,6,17,0,16,5,1,10,1
N00000132,366,114,192,150,12,30,60,350,110,184,144,12,28,56,0,0,0,0,0,0,0,16,4,8,6,0,2,4
N00000133,322,83,176,125,32,19,63,256,72,136,91,27,18,48,35,10,18,14,3,1,7,31,1,22,20,2,0,8
N00000134,437,26,289,194,41,54,122,386,25,258,172,36,50,103,15,0,8,7,1,0,7,36,1,23,15,4,4,12
N00000135,312,42,189,135,33,21,81,222,26,134,94,26,14,62,74,16,39,34,4,1,19,16,0,16,7,3,6,0
N00000136,507,26,378,223,82,73,103,474,18,364,217,77,70,92,3,0,2,1,0,1,1,30,8,12,5,5,2,10
N00000137,315,19,246,166,42,38,50,298,18,238,159,42,37,42,5,0,0,0,0,0,5,12,1,8,7,0,1,3
N00000138,464,11,371,210,85,76,82,454,11,366,206,85,75,77,0,0,0,0,0,0,0,10,0,5,4,0,1,5
N00000139,288,25,191,101,56,34,72,217,13,151,77,49,25,53,43,4,25,11,6,8,14,28,8,15,13,1,1,5
N00000140,333,32,210,118,59,33,91,251,24,162,92,38,32,65,17,0,10,5,5,0,7,65,8,38,21,16,1,19
N00000141,443,31,321,185,62,74,91,207,18,141,84,28,29,48,162,6,139,74,26,39,17,74,7,41,27,8,6,26
N00000142,205,17,124,51,45,28,64,129,15,85,36,31,18,29,39,2,14,6,5,3,23,37,0,25,9,9,7,12
N00000143,215,17,137,77,39,21,61,89,9,56,32,18,6,24,95,4,61,36,17,8,30,31,4,20,9,4,7,7
N00000144,228,10,154,87,38,29,64,108,4,78,41,25,12,26,89,2,61,36,10,15,26,31,4,15,10,3,2,12
N00000145,124,10,79,40,24,15,35,23,2,18,12,2,4,3,85,8,54,27,19,8,23,16,0,7,1,3,3,9
N00000146,271,26,188,115,40,33,57,220,15,162,96,37,29,43,9,0,7,6,1,0,2,42,11,19,13,2,4,12
N00000147,227,15,134,83,24,27,78,131,10,82,50,15,17,39,51,2,30,20,5,5,19,45,3,22,13,4,5,20
N00000148,676,11,537,264,178,95,128,400,7,311,145,99,67,82,97,0,71,35,31,5,26,179,4,155,84,48,23,20
N00000149,432,9,342,167,124,51,81,325,8,258,117,100,41,59,47,0,40,25,11,4,7,60,1,44,25,13,6,15
N00000150,365,4,277,154,69,54,84,347,4,265,146,68,51,78,8,0,3,0,1,2,5,10,0,9,8,0,1,1
N00000151,283,13,213,107,90,16,57,189,5,150,71,68,11,34,38,1,30,17,13,0,7,56,7,33,19,9,5,16
N00000152,270,5,221,119,74,28,44,127,1,106,52,36,18,20,112,2,95,57,32,6,15,31,2,20,10,6,4,9
N00000153,250,8,196,86,75,35,46,141,4,123,65,41,17,14,56,1,47,12,24,11,8,53,3,26,9,10,7,24
N00000154,259,10,189,124,29,36,60,194,3,148,104,19,25,43,27,5,18,10,5,3,4,38,2,23,10,5,8,13
N00000155,335,25,221,115,62,44,89,273,23,179,97,45,37,71,34,1,25,10,12,3,8,28,1,17,8,5,4,10
N00000156,301,16,219,105,75,39,66,292,16,216,104,75,37,60,1,0,1,0,0,1,0,8,0,2,1,0,1,6
N00000157,368,44,231,143,34,54,93,319,34,213,132,32,49,72,17,3,9,5,0,4,5,32,7,9,6,2,1,16
N00000158,678,28,453,230,93,130,197,546,25,369,201,70,98,152,12,1,8,0,3,5,3,120,2,76,29,20,27,42
N00000159,221,15,147,79,38,30,59,114,7,78,44,16,18,29,49,4,37,17,11,9,8,58,4,32,18,11,3,22
N00000160,283,17,189,99,31,59,77,192,8,135,64,22,49,49,37,1,24,14,4,6,12,54,8,30,21,5,4,16
N00000161,342,10,251,131,63,57,81,323,10,235,124,60,51,78,3,0,3,2,0,1,0,16,0,13,5,3,5,3
N00000162,242,15,166,96,33,37,61,213,6,155,93,27,35,52,5,2,3,0,3,0,0,24,7,8,3,3,2,9
N00000163,311,25,179,120,34,25,107,146,13,81,54,17,10,52,94,5,62,44,10,8,27,71,7,36,22,7,7,28
N00000164,288,7,224,124,52,48,57,275,7,214,119,48,47,54,0,0,0,0,0,0,0,13,0,10,5,4,1,3
N00000165,325,24,236,117,59,60,65,285,18,213,107,55,51,54,7,0,4,2,0,2,3,33,6,19,8,4,7,8
N00000166,273,18,193,105,37,51,62,245,14,179,98,35,46,52,4,0,4,4,0,0,0,24,4,10,3,2,5,10
N00000167,379,13,297,138,81,78,69,344,9,282,131,79,72,53,0,0,0,0,0,0,0,35,4,15,7,2,6,16
N00000168,345,21,265,136,70,59,59,323,18,247,124,65,58,58,5,0,5,2,3,0,0,17,3,13,10,2,1,1
N00000169,704,25,534,331,95,108,145,579,21,446,279,83,84,112,22,0,12,10,1,1,10,103,4,76,42,11,23,23
N00000170,370,3,274,156,59,59,93,293,3,219,133,44,42,71,34,0,23,8,13,2,11,43,0,32,15,2,15,11
N00000171,416,16,308,184,83,41,92,378,12,282,162,79,41,84,13,3,10,6,4,0,0,25,1,16,16,0,0,8
N00000172,772,20,546,296,136,114,206,688,17,498,277,112,109,173,8,0,8,5,2,1,0,76,3,40,14,22,4,33
N00000173,373,2,290,176,59,55,81,306,1,246,157,56,33,59,19,0,12,3,1,8,7,48,1,32,16,2,14,15
N00000174,393,4,306,137,123,46,83,199,2,150,73,57,20,47,119,0,104,44,47,13,15,75,2,52,20,19,13,21
N00000175,373,9,301,171,90,40,63,330,5,272,160,75,37,53,10,0,6,1,5,0,4,33,4,23,10,10,3,6
N00000176,474,31,305,184,69,52,138,300,18,212,132,47,33,70,63,2,39,26,10,3,22,111,11,54,26,12,16,46
N00000177,323,41,181,113,47,21,101,199,23,116,70,38,8,60,31,3,22,14,3,5,6,93,15,43,29,6,8,35
N00000178,667,86,412,240,103,69,169,345,49,211,123,50,38,85,169,15,119,69,39,11,35,153,22,82,48,14,20,49
N00000179,852,66,511,306,106,99,275,394,35,231,146,40,45,128,220,10,156,99,28,29,54,238,21,124,61,38,25,93
N00000180,280,15,210,144,44,22,55,132,3,107,69,29,9,22,120,11,82,61,12,9,27,28,1,21,14,3,4,6
N00000181,274,16,176,115,32,29,82,97,3,63,52,8,3,31,73,7,50,32,12,6,16,104,6,63,31,12,20,35
N00000182,228,5,174,123,25,26,49,159,4,122,96,12,14,33,46,0,40,22,8,10,6,23,1,12,5,5,2,10
N00000183,293,14,175,106,40,29,104,169,7,105,70,24,11,57,17,0,9,3,4,2,8,107,7,61,33,12,16,39
N00000184,315,16,196,125,43,28,103,155,2,113,71,26,16,40,27,0,22,15,4,3,5,133,14,61,39,13,9,58
N00000185,211,3,171,110,29,32,37,105,2,85,58,14,13,18,62,0,54,29,10,15,8,44,1,32,23,5,4,11
N00000186,299,10,204,111,41,52,85,119,3,84,52,16,16,32,127,4,87,42,16,29,36,53,3,33,17,9,7,17
N00000187,255,15,174,94,56,24,66,76,4,58,23,31,4,14,146,7,96,60,21,15,43,33,4,20,11,4,5,9
N00000188,347,8,247,160,49,38,92,227,6,168,114,28,26,53,92,0,60,34,17,9,32,28,2,19,12,4,3,7
N00000189,341,3,281,202,23,56,57,309,3,251,182,21,48,55,8,0,6,6,0,0,2,24,0,24,14,2,8,0
N00000190,304,0,239,159,38,42,65,283,0,234,155,37,42,49,0,0,0,0,0,0,0,21,0,5,4,1,0,16
N00000191,303,9,246,137,59,50,48,284,9,230,126,55,49,45,11,0,11,8,2,1,0,8,0,5,3,2,0,3
N00000192,302,21,207,140,43,24,74,238,15,174,121,36,17,49,27,0,17,8,7,2,10,37,6,16,11,0,5,15
N00000193,291,16,191,123,37,31,84,122,10,63,42,16,5,49,124,4,103,68,18,17,17,45,2,25,13,3,9,18
N00000194,255,13,184,121,28,35,58,165,4,126,84,13,29,35,49,3,34,18,13,3,12,41,6,24,19,2,3,11
N00000195,246,5,194,114,43,37,47,127,1,102,70,21,11,24,74,3,58,26,16,16,13,45,1,34,18,6,10,10
N00000196,237,14,172,107,43,22,51,67,0,54,34,11,9,13,128,1,99,61,30,8,28,42,13,19,12,2,5,10
N00000197,326,20,241,131,52,58,65,300,10,227,130,50,47,63,0,0,0,0,0,0,0,26,10,14,1,2,11,2
N00000198,287,9,223,148,44,31,55,255,4,208,135,43,30,43,0,0,0,0,0,0,0,32,5,15,13,1,1,12
N00000199,350,16,252,177,45,30,82,318,12,239,170,39,30,67,13,1,7,1,6,0,5,19,3,6,6,0,0,10
N00000200,331,8,267,180,50,37,56,293,6,238,154,47,37,49,1,0,0,0,0,0,1,37,2,29,26,3,0,6
N00000201,294,0,231,132,38,61,63,243,0,193,118,30,45,50,16,0,10,4,3,3,6,35,0,28,10,5,13,7
N00000202,304,10,239,150,55,34,55,288,9,231,146,52,33,48,0,0,0,0,0,0,0,16,1,8,4,3,1,7
N00000203,334,22,232,135,65,32,80,291,13,207,123,58,26,71,6,0,4,2,1,1,2,37,9,21,10,6,5,7
N00000204,359,10,249,168,44,37,100,284,2,215,154,36,25,67,2,0,1,0,1,0,1,73,8,33,14,7,12,32
N00000205,303,25,214,144,38,32,64,272,19,198,133,36,29,55,4,0,3,3,0,0,1,27,6,13,8,2,3,8
N00000206,390,18,264,164,63,37,108,220,8,166,109,38,19,46,29,0,16,12,1,3,13,141,10,82,43,24,15,49
N00000207,253,8,166,100,29,37,79,192,2,133,79,23,31,57,5,0,2,2,0,0,3,56,6,31,19,6,6,19
N00000208,316,4,261,167,64,30,51,309,4,257,165,64,28,48,0,0,0,0,0,0,0,7,0,4,2,0,2,3
N00000209,356,8,266,177,50,39,82,341,5,261,173,50,38,75,0,0,0,0,0,0,0,15,3,5,4,0,1,7
N00000210,373,29,245,127,74,44,99,214,8,155,84,44,27,51,41,0,37,14,11,12,4,118,21,53,29,19,5,44
N00000211,520,35,356,153,140,63,129,314,13,224,96,85,43,77,141,9,100,44,41,15,32,65,13,32,13,14,5,20
N00000212,166,9,104,40,38,26,53,90,6,64,28,19,17,20,10,0,9,0,6,3,1,66,3,31,12,13,6,32
N00000213,281,18,180,88,61,31,83,204,6,139,64,55,20,59,19,0,14,9,1,4,5,58,12,27,15,5,7,19
N00000214,323,17,209,117,61,31,97,242,7,156,84,46,26,79,27,1,22,17,2,3,4,54,9,31,16,13,2,14
N00000215,400,20,270,139,72,59,110,378,20,256,129,70,57,102,2,0,2,0,0,2,0,20,0,12,10,2,0,8
N00000216,397,18,269,188,47,34,110,328,16,228,164,35,29,84,40,0,24,16,5,3,16,29,2,17,8,7,2,10
N00000217,457,28,326,164,99,63,103,399,20,298,161,91,46,81,7,6,0,0,0,0,1,51,2,28,3,8,17,21
N00000218,361,14,281,145,67,69,66,331,13,258,135,63,60,60,5,0,5,5,0,0,0,25,1,18,5,4,9,6
N00000219,245,13,175,88,60,27,57,107,5,72,37,22,13,30,115,6,85,41,35,9,24,23,2,18,10,3,5,3
N00000220,284,1,216,121,63,32,67,106,0,87,45,30,12,19,143,1,106,67,29,10,36,35,0,23,9,4,10,12
