ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
LC2215NI0001,Count,PERSONS,"All categories: Country of Birth, All categories: National Identity"
LC2215NI0002,Count,PERSONS,"All categories: Country of Birth, British only"
LC2215NI0003,Count,PERSONS,"All categories: Country of Birth, Irish only"
LC2215NI0004,Count,PERSONS,"All categories: Country of Birth, Northern Irish only"
LC2215NI0005,Count,PERSONS,"All categories: Country of Birth, Other"
LC2215NI0006,Count,PERSONS,"Northern Ireland , All categories: National Identity"
LC2215NI0007,Count,PERSONS,"Northern Ireland , British only"
LC2215NI0008,Count,PERSONS,"Northern Ireland , Irish only"
LC2215NI0009,Count,PERSONS,"Northern Ireland , Northern Irish only"
LC2215NI0010,Count,PERSONS,"Northern Ireland , Other"
LC2215NI0011,Count,PERSONS,"Elsewhere, All categories: National Identity"
LC2215NI0012,Count,PERSONS,"Elsewhere, British only"
LC2215NI0013,Count,PERSONS,"Elsewhere, Irish only"
LC2215NI0014,Count,PERSONS,"Elsewhere, Northern Irish only"
LC2215NI0015,Count,PERSONS,"Elsewhere, Other"
