ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
LC6105NI0001,Count,PERSONS,"All categories: NS-SEC, All categories: Age"
LC6105NI0002,Count,PERSONS,"All categories: NS-SEC, Aged 16 to 44"
LC6105NI0003,Count,PERSONS,"All categories: NS-SEC, Aged 45 to 74"
LC6105NI0004,Count,PERSONS,"Managerial, administrative and professional occupations, All categories: Age"
LC6105NI0005,Count,PERSONS,"Managerial, administrative and professional occupations, Aged 16 to 44"
LC6105NI0006,Count,PERSONS,"Managerial, administrative and professional occupations, Aged 45 to 74"
LC6105NI0007,Count,PERSONS,"Intermediate occupations and small employers, All categories: Age"
LC6105NI0008,Count,PERSONS,"Intermediate occupations and small employers, Aged 16 to 44"
LC6105NI0009,Count,PERSONS,"Intermediate occupations and small employers, Aged 45 to 74"
LC6105NI0010,Count,PERSONS,"Routine and manual occupations, All categories: Age"
LC6105NI0011,Count,PERSONS,"Routine and manual occupations, Aged 16 to 44"
LC6105NI0012,Count,PERSONS,"Routine and manual occupations, Aged 45 to 74"
LC6105NI0013,Count,PERSONS,"Never worked, long term unemployed and full-time students, All categories: Age"
LC6105NI0014,Count,PERSONS,"Never worked, long term unemployed and full-time students, Aged 16 to 44"
LC6105NI0015,Count,PERSONS,"Never worked, long term unemployed and full-time students, Aged 45 to 74"
