GeographyCode,LC4104NI0001,LC4104NI0002,LC4104NI0003,LC4104NI0004,LC4104NI0005,LC4104NI0006,LC4104NI0007,LC4104NI0008,LC4104NI0009,LC4104NI0010,LC4104NI0011,LC4104NI0012,LC4104NI0013,LC4104NI0014,LC4104NI0015,LC4104NI0016,LC4104NI0017,LC4104NI0018,LC4104NI0019,LC4104NI0020,LC4104NI0021,LC4104NI0022,LC4104NI0023,LC4104NI0024,LC4104NI0025,LC4104NI0026,LC4104NI0027,LC4104NI0028
N00000061,129,22,54,53,45,17,26,2,82,5,28,49,48,1,13,34,7,0,4,3,27,4,11,12,2,0,0,2
N00000062,130,12,41,77,19,6,12,1,103,5,26,72,69,1,11,57,9,2,2,5,25,2,13,10,8,1,3,4
N00000063,155,66,54,35,47,28,19,0,95,33,33,29,48,8,21,19,29,17,9,3,18,8,3,7,13,5,2,6
N00000064,133,58,63,12,60,32,28,0,64,24,30,10,23,6,10,7,25,14,9,2,16,4,11,1,9,2,5,2
N00000065,146,8,79,59,19,3,16,0,116,4,58,54,71,0,27,44,19,4,10,5,26,0,21,5,11,1,5,5
N00000066,110,10,50,50,19,5,13,1,87,5,35,47,53,1,13,39,14,2,9,3,20,2,13,5,4,0,2,2
N00000067,134,54,56,24,36,20,15,1,88,29,38,21,36,7,15,14,37,19,14,4,15,3,9,3,10,5,3,2
N00000068,124,6,46,72,15,1,13,1,103,5,29,69,71,0,15,56,8,2,1,5,24,3,13,8,6,0,4,2
N00000069,145,92,41,12,50,43,7,0,84,42,30,12,22,8,5,9,47,29,16,2,15,5,9,1,11,7,4,0
N00000070,104,18,45,41,25,11,14,0,73,6,29,38,42,2,13,27,6,2,2,2,25,2,14,9,6,1,2,3
N00000071,136,39,69,28,62,30,30,2,68,9,34,25,36,5,16,15,12,2,7,3,20,2,11,7,6,0,5,1
N00000072,634,73,275,286,121,36,78,7,462,28,181,253,302,6,95,201,68,13,44,11,92,9,42,41,51,9,16,26
N00000073,249,99,110,40,122,70,50,2,104,24,50,30,44,6,20,18,30,9,19,2,30,9,11,10,23,5,10,8
N00000074,386,29,163,194,79,18,61,0,280,9,87,184,218,4,56,158,27,3,15,9,35,2,16,17,27,2,15,10
N00000075,111,16,55,40,25,8,15,2,79,5,38,36,44,0,17,27,18,5,10,3,17,0,11,6,7,3,2,2
N00000076,114,15,49,50,13,4,9,0,93,10,37,46,66,6,21,39,6,0,5,1,21,4,11,6,8,1,3,4
N00000077,98,8,48,42,15,5,10,0,73,3,32,38,49,0,18,31,10,1,5,4,14,2,9,3,10,0,6,4
N00000078,161,6,70,85,25,3,21,1,127,2,45,80,95,1,26,68,12,1,11,0,20,0,8,12,9,1,4,4
N00000079,192,6,58,128,39,3,30,6,140,3,28,109,104,1,12,91,13,0,8,5,23,2,8,13,13,0,0,13
N00000080,146,3,33,110,22,2,15,5,120,1,18,101,91,0,6,85,12,1,6,5,17,0,6,11,4,0,0,4
N00000081,140,20,48,72,46,14,30,2,85,3,18,64,67,2,10,55,3,0,2,1,15,1,6,8,9,3,0,6
N00000082,132,2,43,87,32,2,26,4,92,0,14,78,68,0,3,65,13,0,9,4,11,0,2,9,8,0,3,5
N00000083,208,7,45,156,22,5,14,3,168,2,28,138,139,1,16,122,10,1,5,4,19,0,7,12,18,0,3,15
N00000084,153,8,24,121,19,8,11,0,128,0,13,115,99,0,6,93,8,0,2,6,21,0,5,16,6,0,0,6
N00000085,180,59,80,41,73,35,37,1,96,22,37,37,43,2,16,25,29,13,14,2,24,7,7,10,11,2,6,3
N00000086,142,24,56,62,30,8,19,3,100,15,32,53,53,1,13,39,31,13,10,8,16,1,9,6,12,1,5,6
N00000087,303,21,104,178,48,10,34,4,240,10,66,164,173,3,30,140,34,5,20,9,33,2,16,15,15,1,4,10
N00000088,136,60,64,12,81,50,31,0,52,10,31,11,15,1,9,5,17,5,11,1,20,4,11,5,3,0,2,1
N00000089,164,14,71,79,29,8,20,1,128,6,49,73,86,2,25,59,23,3,14,6,19,1,10,8,7,0,2,5
N00000090,138,15,61,62,29,10,19,0,99,3,37,59,63,1,17,45,16,2,9,5,20,0,11,9,10,2,5,3
N00000091,176,28,80,68,36,10,26,0,121,15,47,59,70,7,17,46,24,6,16,2,27,2,14,11,19,3,7,9
N00000092,168,17,43,108,25,9,14,2,130,7,26,97,102,3,14,85,15,3,6,6,13,1,6,6,13,1,3,9
N00000093,140,11,49,80,35,10,24,1,95,1,24,70,66,1,12,53,12,0,5,7,17,0,7,10,10,0,1,9
N00000094,161,6,40,115,18,6,11,1,132,0,26,106,101,0,12,89,13,0,6,7,18,0,8,10,11,0,3,8
N00000095,152,5,51,96,30,3,27,0,113,2,22,89,87,0,12,75,16,2,5,9,10,0,5,5,9,0,2,7
N00000096,158,6,47,105,22,5,16,1,126,1,30,95,98,0,16,82,9,1,5,3,19,0,9,10,10,0,1,9
N00000097,296,25,138,133,43,6,34,3,238,14,100,124,158,4,54,100,39,9,23,7,41,1,23,17,15,5,4,6
N00000098,446,27,235,184,81,9,70,2,329,10,149,170,213,1,84,128,50,5,35,10,66,4,30,32,36,8,16,12
N00000099,107,43,40,24,28,18,9,1,75,24,30,21,38,9,13,16,25,13,10,2,12,2,7,3,4,1,1,2
N00000100,164,58,76,30,71,40,30,1,84,16,42,26,40,4,17,19,27,11,15,1,17,1,10,6,9,2,4,3
N00000101,122,54,59,9,44,25,19,0,69,25,37,7,18,3,10,5,39,17,22,0,12,5,5,2,9,4,3,2
N00000102,125,20,60,45,36,12,21,3,81,8,36,37,50,1,19,30,18,6,8,4,13,1,9,3,8,0,3,5
N00000103,205,51,80,74,51,22,29,0,135,22,49,64,72,0,24,48,41,18,19,4,22,4,6,12,19,7,2,10
N00000104,130,41,65,24,41,24,17,0,80,15,41,24,45,3,26,16,19,7,10,2,16,5,5,6,9,2,7,0
N00000105,148,60,71,17,61,36,25,0,74,18,41,15,40,4,24,12,19,10,8,1,15,4,9,2,13,6,5,2
N00000106,103,48,48,7,55,33,22,0,43,14,22,7,16,2,10,4,17,10,5,2,10,2,7,1,5,1,4,0
N00000107,120,51,56,13,41,28,13,0,74,22,41,11,29,4,16,9,28,12,15,1,17,6,10,1,5,1,2,2
N00000108,110,25,47,38,37,16,21,0,69,9,25,35,40,2,12,26,8,3,2,3,21,4,11,6,4,0,1,3
N00000109,229,67,125,37,77,29,47,1,137,33,71,33,69,9,39,21,32,18,11,3,36,6,21,9,15,5,7,3
N00000110,122,39,64,19,47,21,26,0,68,15,36,17,30,2,18,10,17,7,8,2,21,6,10,5,7,3,2,2
N00000111,136,7,74,55,32,6,26,0,100,1,47,52,69,0,26,43,9,1,6,2,22,0,15,7,4,0,1,3
N00000112,143,31,66,46,31,13,14,4,101,15,48,38,59,2,30,27,26,7,14,5,16,6,4,6,11,3,4,4
N00000113,122,29,59,34,31,12,19,0,80,15,34,31,49,7,16,26,19,8,9,2,12,0,9,3,11,2,6,3
N00000114,121,10,67,44,20,3,17,0,97,7,50,40,57,3,26,28,18,4,10,4,22,0,14,8,4,0,0,4
N00000115,128,48,60,20,38,23,12,3,82,23,43,16,35,6,17,12,31,14,16,1,16,3,10,3,8,2,5,1
N00000116,119,35,58,26,39,17,22,0,74,18,33,23,33,2,14,17,30,12,15,3,11,4,4,3,6,0,3,3
N00000117,86,60,21,5,46,40,6,0,37,18,15,4,8,1,5,2,22,15,5,2,7,2,5,0,3,2,0,1
N00000118,143,19,59,65,47,12,34,1,87,6,23,58,51,4,6,41,11,0,7,4,25,2,10,13,9,1,2,6
N00000119,125,5,50,70,29,2,26,1,91,3,22,66,57,1,9,47,7,1,3,3,27,1,10,16,5,0,2,3
N00000120,127,5,47,75,29,3,24,2,91,2,22,67,58,0,8,50,10,2,3,5,23,0,11,12,7,0,1,6
N00000121,124,15,65,44,31,6,22,3,82,7,40,35,35,1,14,20,18,3,11,4,29,3,15,11,11,2,3,6
N00000122,199,4,81,114,53,2,46,5,135,1,33,101,91,0,13,78,10,1,8,1,34,0,12,22,11,1,2,8
N00000123,143,7,53,83,33,6,24,3,106,1,29,76,68,0,6,62,10,1,5,4,28,0,18,10,4,0,0,4
N00000124,143,11,49,83,35,8,25,2,101,2,23,76,66,0,13,53,4,1,2,1,31,1,8,22,7,1,1,5
N00000125,148,10,60,78,29,6,17,6,104,3,38,63,73,0,20,53,23,3,13,7,8,0,5,3,15,1,5,9
N00000126,134,11,48,75,20,6,12,2,103,4,32,67,77,1,18,58,17,1,9,7,9,2,5,2,11,1,4,6
N00000127,130,11,63,56,29,7,20,2,85,3,36,46,60,2,19,39,15,1,13,1,10,0,4,6,16,1,7,8
N00000128,282,26,77,179,40,11,20,9,226,14,54,158,173,6,32,135,30,5,12,13,23,3,10,10,16,1,3,12
N00000129,138,50,73,15,39,23,16,0,94,24,55,15,44,4,26,14,43,17,25,1,7,3,4,0,5,3,2,0
N00000130,152,1,38,113,11,0,9,2,132,0,29,103,103,0,11,92,15,0,13,2,14,0,5,9,9,1,0,8
N00000131,136,2,39,95,22,1,17,4,103,1,19,83,78,0,8,70,10,1,5,4,15,0,6,9,11,0,3,8
N00000132,121,9,26,86,24,6,16,2,85,1,10,74,63,0,4,59,8,0,3,5,14,1,3,10,12,2,0,10
N00000133,139,33,52,54,48,26,20,2,80,7,29,44,46,1,16,29,14,4,6,4,20,2,7,11,11,0,3,8
N00000134,177,14,72,91,51,10,40,1,117,4,31,82,75,1,11,63,13,1,7,5,29,2,13,14,9,0,1,8
N00000135,119,22,55,42,31,13,18,0,85,9,36,40,41,2,14,25,23,5,14,4,21,2,8,11,3,0,1,2
N00000136,188,7,69,112,31,5,24,2,150,2,43,105,105,0,17,88,19,1,12,6,26,1,14,11,7,0,2,5
N00000137,120,7,50,63,30,5,23,2,86,2,27,57,64,1,11,52,6,1,3,2,16,0,13,3,4,0,0,4
N00000138,155,4,42,109,22,3,18,1,130,1,24,105,106,0,9,97,12,0,9,3,12,1,6,5,3,0,0,3
N00000139,133,27,67,39,39,18,19,2,88,8,45,35,49,3,17,29,11,2,6,3,28,3,22,3,6,1,3,2
N00000140,158,43,66,49,53,28,24,1,95,14,37,44,49,1,17,31,18,5,10,3,28,8,10,10,10,1,5,4
N00000141,220,106,95,19,97,70,26,1,108,34,57,17,46,6,27,13,31,15,15,1,31,13,15,3,15,2,12,1
N00000142,96,31,50,15,27,14,13,0,66,16,35,15,24,2,13,9,29,11,14,4,13,3,8,2,3,1,2,0
N00000143,123,59,52,12,69,42,27,0,48,13,24,11,18,1,10,7,17,9,5,3,13,3,9,1,6,4,1,1
N00000144,110,39,55,16,41,24,15,2,60,11,36,13,27,3,16,8,18,6,9,3,15,2,11,2,9,4,4,1
N00000145,75,41,26,8,48,33,14,1,26,7,12,7,9,2,4,3,11,4,5,2,6,1,3,2,1,1,0,0
N00000146,105,11,30,64,23,5,16,2,73,5,12,56,41,1,3,37,10,3,3,4,22,1,6,15,9,1,2,6
N00000147,106,41,49,16,41,23,18,0,56,16,27,13,27,1,14,12,19,9,9,1,10,6,4,0,9,2,4,3
N00000148,279,49,144,86,77,22,53,2,185,22,85,78,92,5,36,51,49,9,28,12,44,8,21,15,17,5,6,6
N00000149,187,33,89,65,58,25,28,5,117,7,57,53,67,1,26,40,16,2,11,3,34,4,20,10,12,1,4,7
N00000150,149,15,67,67,38,10,28,0,106,3,38,65,73,2,16,55,8,0,6,2,25,1,16,8,5,2,1,2
N00000151,131,34,60,37,42,19,20,3,79,12,36,31,39,2,13,24,13,4,7,2,27,6,16,5,10,3,4,3
N00000152,131,37,74,20,48,22,25,1,80,14,48,18,43,2,31,10,21,9,9,3,16,3,8,5,3,1,1,1
N00000153,111,31,57,23,37,19,15,3,65,8,40,17,28,1,17,10,10,4,5,1,27,3,18,6,9,4,2,3
N00000154,108,24,44,40,34,12,20,2,65,10,21,34,42,3,15,24,10,5,2,3,13,2,4,7,9,2,3,4
N00000155,128,16,54,58,27,10,15,2,90,5,32,53,63,2,17,44,13,2,8,3,14,1,7,6,11,1,7,3
N00000156,127,7,60,60,27,6,20,1,96,1,39,56,54,0,10,44,10,0,6,4,32,1,23,8,4,0,1,3
N00000157,139,11,48,80,28,8,17,3,103,3,29,71,67,0,13,54,8,0,5,3,28,3,11,14,8,0,2,6
N00000158,286,21,135,130,61,13,44,4,212,6,86,120,125,2,41,82,27,4,16,7,60,0,29,31,13,2,5,6
N00000159,116,50,45,21,45,26,14,5,61,19,27,15,23,1,13,9,11,5,5,1,27,13,9,5,10,5,4,1
N00000160,124,23,57,44,38,12,26,0,75,8,27,40,46,2,11,33,10,3,5,2,19,3,11,5,11,3,4,4
N00000161,128,1,35,92,11,1,10,0,112,0,24,88,84,0,10,74,6,0,2,4,22,0,12,10,5,0,1,4
N00000162,115,17,52,46,37,13,21,3,72,4,30,38,44,1,10,33,10,2,5,3,18,1,15,2,6,0,1,5
N00000163,155,56,79,20,61,31,29,1,85,21,45,19,36,4,18,14,27,13,11,3,22,4,16,2,9,4,5,0
N00000164,118,6,34,78,22,6,15,1,94,0,19,75,50,0,4,46,9,0,2,7,35,0,13,22,2,0,0,2
N00000165,135,13,46,76,37,10,24,3,92,2,19,71,61,0,10,51,9,2,3,4,22,0,6,16,6,1,3,2
N00000166,122,12,58,52,30,9,20,1,89,3,37,49,61,2,19,40,9,1,6,2,19,0,12,7,3,0,1,2
N00000167,149,15,55,79,33,10,22,1,108,4,32,72,72,0,16,56,10,2,2,6,26,2,14,10,8,1,1,6
N00000168,145,6,69,70,35,5,28,2,106,1,41,64,66,0,14,52,10,1,6,3,30,0,21,9,4,0,0,4
N00000169,279,21,91,167,62,17,41,4,199,3,46,150,139,1,22,116,16,1,6,9,44,1,18,25,18,1,4,13
N00000170,139,15,46,78,22,10,9,3,110,3,34,73,63,0,9,54,17,3,10,4,30,0,15,15,7,2,3,2
N00000171,146,4,37,105,23,2,18,3,114,2,16,96,93,0,8,85,6,2,1,3,15,0,7,8,9,0,3,6
N00000172,307,21,97,189,67,17,42,8,223,4,49,170,145,0,21,124,26,3,7,16,52,1,21,30,17,0,6,11
N00000173,144,7,47,90,33,5,21,7,103,0,24,79,73,0,11,62,10,0,5,5,20,0,8,12,8,2,2,4
N00000174,163,47,69,47,47,27,18,2,105,16,48,41,60,6,25,29,24,9,13,2,21,1,10,10,11,4,3,4
N00000175,140,9,51,80,28,5,21,2,110,4,30,76,76,2,13,61,11,1,6,4,23,1,11,11,2,0,0,2
N00000176,205,78,84,43,57,40,17,0,136,35,59,42,73,10,28,35,39,17,18,4,24,8,13,3,12,3,8,1
N00000177,167,51,85,31,69,32,34,3,87,15,45,27,41,3,21,17,19,8,10,1,27,4,14,9,11,4,6,1
N00000178,355,156,161,38,165,104,61,0,166,43,89,34,64,8,29,27,58,21,32,5,44,14,28,2,24,9,11,4
N00000179,492,237,199,56,257,161,90,6,207,66,99,42,83,14,46,23,64,30,23,11,60,22,30,8,28,10,10,8
N00000180,131,55,65,11,46,26,20,0,74,24,40,10,35,9,21,5,25,10,12,3,14,5,7,2,11,5,5,1
N00000181,168,65,81,22,86,49,36,1,70,14,38,18,28,2,14,12,14,5,8,1,28,7,16,5,12,2,7,3
N00000182,105,22,56,27,29,15,11,3,75,7,44,24,28,2,12,14,18,2,13,3,29,3,19,7,1,0,1,0
N00000183,146,28,78,40,65,18,44,3,74,8,30,36,40,1,12,27,15,5,9,1,19,2,9,8,7,2,4,1
N00000184,184,44,104,36,99,39,59,1,77,4,41,32,28,1,11,16,21,3,14,4,28,0,16,12,8,1,4,3
N00000185,121,46,42,33,63,37,25,1,58,9,17,32,30,3,7,20,8,2,1,5,20,4,9,7,0,0,0,0
N00000186,137,32,71,34,41,19,20,2,91,13,47,31,27,1,14,12,38,11,21,6,26,1,12,13,5,0,4,1
N00000187,126,40,69,17,46,20,26,0,75,19,39,17,26,7,11,8,32,9,16,7,17,3,12,2,5,1,4,0
N00000188,128,27,63,38,27,9,17,1,97,18,43,36,42,4,13,25,29,11,14,4,26,3,16,7,4,0,3,1
N00000189,125,4,40,81,19,3,16,0,102,1,22,79,76,0,9,67,13,1,7,5,13,0,6,7,4,0,2,2
N00000190,119,4,47,68,15,3,11,1,101,1,35,65,72,0,18,54,6,1,4,1,23,0,13,10,3,0,1,2
N00000191,124,7,57,60,27,5,21,1,95,2,36,57,60,0,16,44,10,0,7,3,25,2,13,10,2,0,0,2
N00000192,120,14,55,51,25,7,18,0,90,7,36,47,59,4,17,38,16,2,9,5,15,1,10,4,5,0,1,4
N00000193,111,44,49,18,33,24,9,0,74,20,37,17,34,3,19,12,22,12,8,2,18,5,10,3,4,0,3,1
N00000194,119,30,53,36,40,22,18,0,75,8,32,35,48,2,19,27,15,4,7,4,12,2,6,4,4,0,3,1
N00000195,123,36,71,16,55,21,34,0,61,11,35,15,27,2,13,12,17,5,11,1,17,4,11,2,7,4,2,1
N00000196,116,50,52,14,46,27,18,1,64,21,32,11,28,2,16,10,20,11,8,1,16,8,8,0,6,2,2,2
N00000197,115,0,48,67,13,0,11,2,94,0,34,60,65,0,17,48,12,0,10,2,17,0,7,10,8,0,3,5
N00000198,110,4,42,64,25,3,20,2,83,1,22,60,62,1,11,50,6,0,5,1,15,0,6,9,2,0,0,2
N00000199,130,8,56,66,20,5,15,0,98,1,37,60,79,1,25,53,4,0,2,2,15,0,10,5,12,2,4,6
N00000200,124,10,49,65,22,8,14,0,97,1,34,62,79,0,23,56,11,1,7,3,7,0,4,3,5,1,1,3
N00000201,143,14,68,61,52,11,37,4,87,2,29,56,52,0,13,39,7,2,3,2,28,0,13,15,4,1,2,1
N00000202,132,6,49,77,27,5,22,0,102,1,26,75,68,0,12,56,9,1,5,3,25,0,9,16,3,0,1,2
N00000203,134,14,49,71,26,6,19,1,88,7,26,55,48,0,10,38,16,5,7,4,24,2,9,13,20,1,4,15
N00000204,152,15,68,69,36,10,23,3,111,5,43,63,72,0,22,50,19,4,10,5,20,1,11,8,5,0,2,3
N00000205,118,10,43,65,27,9,18,0,89,1,23,65,62,1,9,52,12,0,5,7,15,0,9,6,2,0,2,0
N00000206,212,32,125,55,99,22,74,3,106,9,47,50,57,2,19,36,19,4,10,5,30,3,18,9,7,1,4,2
N00000207,119,15,55,49,38,10,23,5,74,5,29,40,47,2,14,31,10,2,7,1,17,1,8,8,7,0,3,4
N00000208,121,4,44,73,19,3,16,0,98,1,28,69,72,0,15,57,9,1,3,5,17,0,10,7,4,0,0,4
N00000209,122,2,35,85,16,2,14,0,106,0,21,85,87,0,12,75,9,0,4,5,10,0,5,5,0,0,0,0
N00000210,219,78,104,37,120,62,53,5,95,16,48,31,39,5,13,21,23,8,12,3,33,3,23,7,4,0,3,1
N00000211,269,83,120,66,118,62,49,7,140,20,65,55,69,4,28,37,21,5,13,3,50,11,24,15,11,1,6,4
N00000212,85,25,47,13,46,17,29,0,34,7,16,11,19,2,10,7,4,3,1,0,11,2,5,4,5,1,2,2
N00000213,150,39,57,54,69,38,30,1,75,1,24,50,41,1,10,30,13,0,5,8,21,0,9,12,6,0,3,3
N00000214,151,30,63,58,48,21,22,5,97,8,39,50,53,2,13,38,22,6,13,3,22,0,13,9,6,1,2,3
N00000215,151,7,29,115,27,6,15,6,112,0,14,98,84,0,6,78,9,0,3,6,19,0,5,14,12,1,0,11
N00000216,161,17,50,94,30,5,21,4,124,11,26,87,78,2,10,66,14,4,6,4,32,5,10,17,7,1,3,3
N00000217,175,4,45,126,28,4,20,4,140,0,22,118,98,0,8,90,10,0,5,5,32,0,9,23,7,0,3,4
N00000218,148,6,52,90,29,5,22,2,114,1,29,84,68,0,11,57,8,0,3,5,38,1,15,22,5,0,1,4
N00000219,123,55,53,15,52,30,22,0,67,23,30,14,23,2,15,6,27,18,6,3,17,3,9,5,4,2,1,1
N00000220,125,55,51,19,50,27,23,0,72,27,26,19,28,5,10,13,29,17,11,1,15,5,5,5,3,1,2,0
N00000221,115,35,53,27,35,21,14,0,75,13,37,25,38,3,15,20,26,7,16,3,11,3,6,2,5,1,2,2
