GeographyCode,LC2301NI0001,LC2301NI0002,LC2301NI0003,LC2301NI0004,LC2301NI0005,LC2301NI0006,LC2301NI0007,LC2301NI0008,LC2301NI0009,LC2301NI0010,LC2301NI0011,LC2301NI0012,LC2301NI0013,LC2301NI0014,LC2301NI0015,LC2301NI0016,LC2301NI0017,LC2301NI0018,LC2301NI0019,LC2301NI0020,LC2301NI0021,LC2301NI0022,LC2301NI0023,LC2301NI0024,LC2301NI0025,LC2301NI0026,LC2301NI0027,LC2301NI0028,LC2301NI0029,LC2301NI0030,LC2301NI0031,LC2301NI0032
N00000892,318,185,73,34,24,15,60,49,150,94,30,13,11,6,26,23,120,72,21,12,8,1,27,20,48,19,22,9,5,8,7,6
N00000893,284,111,51,24,16,11,122,77,152,62,24,9,6,9,66,41,101,43,24,14,9,1,34,23,31,6,3,1,1,1,22,13
N00000894,263,118,35,10,14,11,110,69,139,55,16,2,6,8,68,43,93,50,15,6,6,3,28,15,31,13,4,2,2,0,14,11
N00000895,272,92,83,35,23,25,97,64,128,57,23,3,9,11,48,32,106,28,41,24,6,11,37,25,38,7,19,8,8,3,12,7
N00000896,265,133,38,16,11,11,94,55,137,68,14,2,6,6,55,31,85,46,9,3,3,3,30,18,43,19,15,11,2,2,9,6
N00000897,300,127,36,18,11,7,137,90,164,81,18,9,7,2,65,43,97,33,13,5,4,4,51,35,39,13,5,4,0,1,21,12
N00000898,307,132,48,20,18,10,127,101,177,81,23,9,9,5,73,63,86,36,13,5,5,3,37,25,44,15,12,6,4,2,17,13
N00000899,306,139,53,24,17,12,114,71,133,68,13,5,6,2,52,38,86,32,13,7,3,3,41,25,87,39,27,12,8,7,21,8
N00000900,216,40,80,22,23,35,96,55,71,13,24,8,4,12,34,15,87,14,36,8,14,14,37,23,58,13,20,6,5,9,25,17
N00000901,313,152,37,11,11,15,124,88,149,74,20,5,7,8,55,36,116,49,12,4,2,6,55,40,48,29,5,2,2,1,14,12
N00000902,294,141,54,16,19,19,99,71,144,84,20,3,9,8,40,30,115,46,20,6,7,7,49,36,35,11,14,7,3,4,10,5
N00000903,206,19,56,20,14,22,131,82,78,12,16,5,4,7,50,23,89,7,19,5,1,13,63,47,39,0,21,10,9,2,18,12
N00000904,446,144,117,43,41,33,185,137,223,78,49,19,15,15,96,77,148,46,41,16,11,14,61,47,75,20,27,8,15,4,28,13
N00000905,325,108,73,29,29,15,144,77,142,56,24,10,9,5,62,29,120,31,26,8,11,7,63,36,63,21,23,11,9,3,19,12
N00000906,263,7,228,88,75,65,28,15,94,6,75,16,33,26,13,5,102,1,93,50,22,21,8,5,67,0,60,22,20,18,7,5
N00000907,332,3,235,94,90,51,94,53,129,1,90,31,33,26,38,16,110,2,76,35,26,15,32,20,93,0,69,28,31,10,24,17
N00000908,329,3,260,92,106,62,66,47,150,3,117,41,49,27,30,21,94,0,75,28,31,16,19,13,85,0,68,23,26,19,17,13
N00000909,246,19,198,80,77,41,29,17,68,0,59,21,25,13,9,7,87,9,61,22,24,15,17,7,91,10,78,37,28,13,3,3
N00000910,273,8,182,76,67,39,83,37,106,3,59,21,17,21,44,20,88,4,60,29,21,10,24,8,79,1,63,26,29,8,15,9
N00000911,239,3,165,76,55,34,71,24,79,0,50,24,13,13,29,6,80,0,53,24,18,11,27,12,80,3,62,28,24,10,15,6
N00000912,243,4,180,65,78,37,59,35,102,2,75,32,31,12,25,15,91,2,66,20,30,16,23,13,50,0,39,13,17,9,11,7
N00000913,321,7,231,112,56,63,83,17,120,0,80,37,20,23,40,9,108,7,78,35,21,22,23,2,93,0,73,40,15,18,20,6
N00000914,294,13,212,84,76,52,69,37,117,5,73,24,27,22,39,19,100,4,80,42,22,16,16,10,77,4,59,18,27,14,14,8
N00000915,214,7,146,50,50,46,61,32,78,1,49,20,12,17,28,14,76,5,51,15,19,17,20,13,60,1,46,15,19,12,13,5
N00000916,234,8,169,70,51,48,57,36,90,3,58,31,13,14,29,18,77,3,60,26,19,15,14,11,67,2,51,13,19,19,14,7
N00000917,226,16,157,57,55,45,53,33,86,9,55,16,20,19,22,12,71,7,48,19,17,12,16,12,69,0,54,22,18,14,15,9
N00000918,261,18,172,59,54,59,71,59,106,10,58,16,18,24,38,32,88,8,61,23,15,23,19,17,67,0,53,20,21,12,14,10
N00000919,229,23,159,52,65,42,47,30,85,11,60,20,22,18,14,6,82,9,53,22,19,12,20,16,62,3,46,10,24,12,13,8
N00000920,148,4,112,60,30,22,32,24,53,4,40,21,14,5,9,7,51,0,36,16,12,8,15,12,44,0,36,23,4,9,8,5
N00000921,713,20,536,225,194,117,157,94,405,12,301,133,97,71,92,57,230,6,171,66,68,37,53,31,78,2,64,26,29,9,12,6
N00000922,292,61,147,56,47,44,84,63,115,34,46,16,23,7,35,26,99,19,50,19,12,19,30,23,78,8,51,21,12,18,19,14
N00000923,257,15,184,82,56,46,58,38,96,5,68,23,24,21,23,13,99,10,62,29,21,12,27,19,62,0,54,30,11,13,8,6
N00000924,224,8,177,86,41,50,39,17,90,1,69,34,16,19,20,9,70,6,56,28,15,13,8,3,64,1,52,24,10,18,11,5
N00000925,288,4,197,83,55,59,87,40,106,2,79,33,23,23,25,13,102,1,65,23,19,23,36,13,80,1,53,27,13,13,26,14
N00000926,284,227,4,0,3,1,53,11,107,85,1,0,0,1,21,8,90,72,3,0,3,0,15,3,87,70,0,0,0,0,17,0
N00000927,421,326,37,10,9,18,58,9,224,167,27,7,7,13,30,3,121,99,5,1,2,2,17,2,76,60,5,2,0,3,11,4
N00000928,356,310,13,6,2,5,33,14,169,149,10,4,2,4,10,8,97,84,1,0,0,1,12,5,90,77,2,2,0,0,11,1
N00000929,437,348,8,0,7,1,81,27,179,128,5,0,4,1,46,18,113,94,2,0,2,0,17,3,145,126,1,0,1,0,18,6
N00000930,364,298,3,2,1,0,63,20,145,126,2,2,0,0,17,7,107,80,1,0,1,0,26,5,112,92,0,0,0,0,20,8
N00000931,682,560,23,2,17,4,99,17,308,253,10,1,9,0,45,9,183,144,8,1,5,2,31,4,191,163,5,0,3,2,23,4
N00000932,419,347,12,1,1,10,60,20,169,134,10,0,1,9,25,11,123,104,0,0,0,0,19,4,127,109,2,1,0,1,16,5
N00000933,288,242,2,1,0,1,44,15,104,84,1,1,0,0,19,7,97,81,1,0,0,1,15,4,87,77,0,0,0,0,10,4
N00000934,282,227,5,0,2,3,50,18,126,97,3,0,1,2,26,11,97,83,1,0,1,0,13,4,59,47,1,0,0,1,11,3
N00000935,251,184,7,2,3,2,60,20,102,72,3,2,0,1,27,6,78,53,4,0,3,1,21,8,71,59,0,0,0,0,12,6
N00000936,473,425,2,2,0,0,46,8,193,171,2,2,0,0,20,2,137,120,0,0,0,0,17,4,143,134,0,0,0,0,9,2
N00000937,433,366,5,3,1,1,62,13,178,158,2,2,0,0,18,7,124,97,2,1,0,1,25,4,131,111,1,0,1,0,19,2
N00000938,345,311,7,0,5,2,27,3,164,153,0,0,0,0,11,2,98,87,3,0,2,1,8,0,83,71,4,0,3,1,8,1
N00000939,198,157,1,1,0,0,40,7,89,67,0,0,0,0,22,2,66,57,1,1,0,0,8,2,43,33,0,0,0,0,10,3
N00000940,252,210,6,1,1,4,36,13,100,89,1,0,1,0,10,6,76,56,5,1,0,4,15,5,76,65,0,0,0,0,11,2
N00000941,343,223,55,25,23,7,65,43,213,140,26,10,13,3,47,33,100,66,25,12,9,4,9,8,30,17,4,3,1,0,9,2
N00000942,280,201,34,13,13,8,45,26,128,96,10,4,4,2,22,11,94,65,15,6,5,4,14,10,58,40,9,3,4,2,9,5
N00000943,272,200,13,7,3,3,59,23,128,100,3,3,0,0,25,12,79,58,5,2,2,1,16,6,65,42,5,2,1,2,18,5
N00000944,245,185,18,6,0,12,42,16,104,78,10,3,0,7,16,6,59,41,7,2,0,5,11,5,82,66,1,1,0,0,15,5
N00000945,254,178,31,13,10,8,45,25,113,87,9,2,6,1,17,12,84,55,11,6,1,4,18,11,57,36,11,5,3,3,10,2
N00000946,386,74,210,81,52,77,102,52,141,23,82,34,15,33,36,20,137,22,70,33,17,20,45,19,108,29,58,14,20,24,21,13
N00000947,248,193,17,12,3,2,38,14,108,90,4,4,0,0,14,5,67,48,7,4,3,0,12,5,73,55,6,4,0,2,12,4
N00000948,225,168,11,3,5,3,46,28,111,91,1,0,1,0,19,11,68,46,4,0,3,1,18,12,46,31,6,3,1,2,9,5
N00000949,314,234,20,9,7,4,60,22,123,98,5,0,5,0,20,8,89,65,4,2,1,1,20,10,102,71,11,7,1,3,20,4
N00000950,317,173,68,31,14,23,76,33,141,93,21,11,5,5,27,11,97,44,27,11,5,11,26,13,79,36,20,9,4,7,23,9
N00000951,240,116,85,32,23,30,39,15,97,51,31,11,6,14,15,5,71,33,26,10,8,8,12,6,72,32,28,11,9,8,12,4
N00000952,391,57,199,81,59,59,135,89,183,35,84,31,29,24,64,44,121,15,63,26,13,24,43,27,87,7,52,24,17,11,28,18
N00000953,238,165,26,8,13,5,47,18,108,77,8,2,4,2,23,9,81,59,10,3,6,1,12,3,49,29,8,3,3,2,12,6
N00000954,275,19,177,88,39,50,79,36,99,10,57,29,15,13,32,10,89,6,57,31,5,21,26,13,87,3,63,28,19,16,21,13
N00000955,394,248,67,29,19,19,79,43,191,128,22,11,6,5,41,25,122,71,29,12,8,9,22,12,81,49,16,6,5,5,16,6
N00000956,488,356,63,21,21,21,69,38,252,195,22,5,7,10,35,22,155,112,24,9,8,7,19,7,81,49,17,7,6,4,15,9
N00000957,555,42,382,185,126,71,131,104,345,36,223,111,72,40,86,73,141,4,103,45,35,23,34,26,69,2,56,29,19,8,11,5
N00000958,294,16,190,89,60,41,88,58,130,11,76,29,30,17,43,29,95,5,59,29,21,9,31,20,69,0,55,31,9,15,14,9
N00000959,476,13,346,119,105,122,117,89,213,7,151,51,38,62,55,45,166,2,128,44,43,41,36,30,97,4,67,24,24,19,26,14
N00000960,515,42,345,187,77,81,128,110,310,29,206,111,43,52,75,66,146,10,91,49,20,22,45,37,59,3,48,27,14,7,8,7
N00000961,311,13,230,104,67,59,68,46,151,4,111,45,34,32,36,22,104,3,78,42,21,15,23,18,56,6,41,17,12,12,9,6
N00000962,338,28,212,86,80,46,98,69,147,21,75,27,28,20,51,38,88,4,59,22,28,9,25,18,103,3,78,37,24,17,22,13
N00000963,252,17,164,83,38,43,71,51,101,4,64,30,15,19,33,23,96,13,58,37,8,13,25,21,55,0,42,16,15,11,13,7
N00000964,297,11,224,74,69,81,62,42,127,4,97,37,26,34,26,12,110,4,82,23,32,27,24,19,60,3,45,14,11,20,12,11
N00000965,300,11,225,86,64,75,64,52,131,5,98,40,23,35,28,25,110,3,83,33,26,24,24,20,59,3,44,13,15,16,12,7
N00000966,331,22,227,95,68,64,82,67,152,13,98,41,31,26,41,33,131,7,93,34,31,28,31,25,48,2,36,20,6,10,10,9
N00000967,378,44,236,117,57,62,98,78,165,20,96,42,32,22,49,41,125,16,73,32,13,28,36,29,88,8,67,43,12,12,13,8
N00000968,255,8,173,74,50,49,74,54,137,5,89,39,23,27,43,30,85,3,61,23,21,17,21,14,33,0,23,12,6,5,10,10
N00000969,193,17,127,53,54,20,49,29,71,9,41,19,16,6,21,13,67,8,44,18,20,6,15,10,55,0,42,16,18,8,13,6
N00000970,486,46,291,120,112,59,149,99,213,27,108,48,38,22,78,55,149,16,95,40,36,19,38,26,124,3,88,32,38,18,33,18
N00000971,261,6,195,91,79,25,60,40,80,2,52,24,21,7,26,20,94,4,66,36,20,10,24,16,87,0,77,31,38,8,10,4
N00000972,317,9,238,88,97,53,70,51,120,2,86,31,36,19,32,26,101,6,73,26,28,19,22,17,96,1,79,31,33,15,16,8
N00000973,331,32,205,81,64,60,94,60,149,14,96,41,30,25,39,23,130,17,75,26,23,26,38,23,52,1,34,14,11,9,17,14
N00000974,275,15,198,76,66,56,62,52,89,3,53,18,23,12,33,30,89,5,70,27,19,24,14,10,97,7,75,31,24,20,15,12
N00000975,262,8,155,66,63,26,99,50,99,3,51,23,20,8,45,23,79,4,44,16,15,13,31,16,84,1,60,27,28,5,23,11
N00000976,141,19,87,19,41,27,35,19,56,13,25,3,13,9,18,9,45,5,32,6,15,11,8,5,40,1,30,10,13,7,9,5
N00000977,285,18,205,60,83,62,62,39,116,15,72,19,22,31,29,23,90,2,69,27,23,19,19,10,79,1,64,14,38,12,14,6
N00000978,239,17,148,77,32,39,74,40,93,8,54,21,13,20,31,16,72,8,38,22,9,7,26,16,74,1,56,34,10,12,17,8
N00000979,217,16,128,51,47,30,73,51,70,11,26,5,9,12,33,22,85,2,53,23,16,14,30,24,62,3,49,23,22,4,10,5
N00000980,223,41,108,35,40,33,74,40,80,17,35,11,6,18,28,17,87,21,42,14,19,9,24,15,56,3,31,10,15,6,22,8
N00000981,207,24,111,39,48,24,72,44,99,15,51,18,22,11,33,23,62,6,33,12,11,10,23,15,46,3,27,9,15,3,16,6
N00000982,252,47,110,54,36,20,95,57,119,33,44,23,15,6,42,30,88,12,40,19,14,7,36,21,45,2,26,12,7,7,17,6
N00000983,336,24,222,81,83,58,90,56,135,16,68,22,24,22,51,32,123,7,89,34,32,23,27,16,78,1,65,25,27,13,12,8
N00000984,329,51,158,58,60,40,120,67,154,29,54,20,12,22,71,42,112,19,60,21,31,8,33,19,63,3,44,17,17,10,16,6
N00000985,244,17,174,59,81,34,53,27,93,10,56,19,24,13,27,18,64,4,47,16,23,8,13,4,87,3,71,24,34,13,13,5
N00000986,214,27,124,55,48,21,63,39,87,13,42,21,17,4,32,19,73,11,41,17,15,9,21,13,54,3,41,17,16,8,10,7
N00000987,367,23,230,86,81,63,114,64,180,11,110,49,25,36,59,28,105,12,58,18,22,18,35,22,82,0,62,19,34,9,20,14
N00000988,146,25,77,30,27,20,44,22,60,11,31,13,13,5,18,5,52,13,24,9,7,8,15,8,34,1,22,8,7,7,11,9
N00000989,262,9,197,45,91,61,56,35,90,1,59,12,33,14,30,16,74,5,54,17,20,17,15,14,98,3,84,16,38,30,11,5
N00000990,274,33,150,48,60,42,91,55,118,19,55,19,19,17,44,24,89,11,54,13,21,20,24,16,67,3,41,16,20,5,23,15
N00000991,269,28,144,62,58,24,97,55,78,10,30,15,9,6,38,24,89,10,39,21,15,3,40,25,102,8,75,26,34,15,19,6
N00000992,462,40,237,97,75,65,185,123,183,14,79,32,24,23,90,60,161,23,77,29,22,26,61,42,118,3,81,36,29,16,34,21
N00000993,236,9,113,48,38,27,114,53,90,4,32,10,10,12,54,24,84,4,36,16,13,7,44,22,62,1,45,22,15,8,16,7
N00000994,928,99,483,217,174,92,346,210,362,47,155,78,52,25,160,101,308,39,146,75,44,27,123,70,258,13,182,64,78,40,63,39
N00000995,195,10,124,44,47,33,61,38,91,6,47,12,23,12,38,27,57,3,40,17,11,12,14,6,47,1,37,15,13,9,9,5
N00000996,383,49,232,109,60,63,102,77,196,24,115,62,26,27,57,38,129,19,74,23,23,28,36,32,58,6,43,24,11,8,9,7
N00000997,271,33,165,55,40,70,73,47,162,24,99,31,29,39,39,28,82,6,51,18,8,25,25,16,27,3,15,6,3,6,9,3
N00000998,304,36,169,70,49,50,99,71,155,27,75,33,15,27,53,40,98,6,57,18,23,16,35,25,51,3,37,19,11,7,11,6
N00000999,227,20,120,49,41,30,87,50,91,12,45,23,10,12,34,19,80,6,43,12,18,13,31,20,56,2,32,14,13,5,22,11
N00001000,307,23,202,73,51,78,82,55,145,17,87,32,19,36,41,25,106,4,74,29,20,25,28,23,56,2,41,12,12,17,13,7
N00001001,296,44,141,60,24,57,111,59,116,24,42,18,6,18,50,23,107,18,52,25,6,21,37,24,73,2,47,17,12,18,24,12
N00001002,796,109,426,163,137,126,261,153,326,60,166,67,44,55,100,59,277,39,137,54,46,37,101,60,193,10,123,42,47,34,60,34
N00001003,218,13,131,53,47,31,74,57,93,6,48,19,18,11,39,34,79,5,51,21,15,15,23,15,46,2,32,13,14,5,12,8
N00001004,303,43,153,76,29,48,107,75,109,28,39,18,7,14,42,31,131,12,70,34,11,25,49,36,63,3,44,24,11,9,16,8
N00001005,258,28,140,56,48,36,90,61,88,17,42,24,11,7,29,22,92,11,41,15,9,17,40,27,78,0,57,17,28,12,21,12
N00001006,527,185,125,51,36,38,217,162,316,107,86,36,28,22,123,93,184,69,34,14,8,12,81,62,27,9,5,1,0,4,13,7
N00001007,595,223,140,51,54,35,232,154,349,136,88,30,36,22,125,87,198,71,45,17,17,11,82,54,48,16,7,4,1,2,25,13
N00001008,245,92,53,33,6,14,100,64,158,65,43,25,5,13,50,33,70,22,9,7,1,1,39,24,17,5,1,1,0,0,11,7
N00001009,188,74,38,16,14,8,76,51,111,48,23,9,10,4,40,25,69,22,14,7,4,3,33,24,8,4,1,0,0,1,3,2
N00001010,334,217,26,11,5,10,91,40,200,145,16,8,2,6,39,16,104,59,6,2,3,1,39,17,30,13,4,1,0,3,13,7
N00001011,374,208,41,12,16,13,125,71,235,137,25,5,11,9,73,44,102,56,9,4,2,3,37,19,37,15,7,3,3,1,15,8
N00001012,353,142,48,16,28,4,163,112,201,89,21,4,13,4,91,60,105,38,17,5,12,0,50,40,47,15,10,7,3,0,22,12
N00001013,242,125,30,9,14,7,87,39,130,73,15,6,7,2,42,21,85,42,9,2,3,4,34,15,27,10,6,1,4,1,11,3
N00001014,239,93,61,29,20,12,85,69,155,64,37,19,11,7,54,42,52,19,14,6,5,3,19,16,32,10,10,4,4,2,12,11
N00001015,416,162,105,45,27,33,149,89,268,111,76,32,22,22,81,53,114,41,23,11,3,9,50,25,34,10,6,2,2,2,18,11
N00001016,262,162,22,12,3,7,78,34,164,103,15,7,3,5,46,20,83,50,7,5,0,2,26,12,15,9,0,0,0,0,6,2
N00001017,323,213,20,6,7,7,90,48,210,154,7,2,3,2,49,25,92,51,11,3,3,5,30,15,21,8,2,1,1,0,11,8
N00001018,288,102,54,14,34,6,132,105,169,58,38,11,22,5,73,60,92,35,11,2,9,0,46,38,27,9,5,1,3,1,13,7
N00001019,205,136,13,6,1,6,56,33,94,73,4,1,0,3,17,9,86,48,7,4,0,3,31,18,25,15,2,1,1,0,8,6
N00001020,171,78,19,10,6,3,74,27,76,30,8,5,1,2,38,13,52,24,5,3,1,1,23,9,43,24,6,2,4,0,13,5
N00001021,239,104,39,25,5,9,96,44,142,63,26,15,3,8,53,21,80,34,12,9,2,1,34,16,17,7,1,1,0,0,9,7
N00001022,604,216,108,49,21,38,280,171,296,103,53,25,10,18,140,85,206,73,40,18,6,16,93,57,102,40,15,6,5,4,47,29
N00001023,220,103,20,12,3,5,97,49,133,69,15,10,2,3,49,21,69,29,2,1,0,1,38,22,18,5,3,1,1,1,10,6
N00001024,346,168,37,15,12,10,141,94,179,94,22,6,8,8,63,49,130,58,14,9,4,1,58,33,37,16,1,0,0,1,20,12
N00001025,297,128,65,29,16,20,104,56,169,83,34,17,2,15,52,28,97,33,27,9,13,5,37,21,31,12,4,3,1,0,15,7
N00001026,236,80,28,14,5,9,128,69,143,57,17,12,4,1,69,38,65,16,5,1,0,4,44,23,28,7,6,1,1,4,15,8
N00001027,395,253,21,7,8,6,121,67,209,126,11,5,3,3,72,43,114,71,7,2,2,3,36,18,72,56,3,0,3,0,13,6
N00001028,261,198,10,1,5,4,53,12,83,61,5,1,1,3,17,3,83,60,5,0,4,1,18,7,95,77,0,0,0,0,18,2
N00001029,699,476,32,11,11,10,191,66,367,235,19,5,9,5,113,42,198,134,7,4,1,2,57,20,134,107,6,2,1,3,21,4
N00001030,514,308,47,22,14,11,159,44,215,118,16,7,5,4,81,15,161,95,13,5,4,4,53,14,138,95,18,10,5,3,25,15
N00001031,372,238,36,8,18,10,98,41,180,113,24,6,13,5,43,22,118,70,10,2,3,5,38,14,74,55,2,0,2,0,17,5
N00001032,185,9,135,46,54,35,41,27,56,4,35,12,17,6,17,10,59,2,41,12,10,19,16,12,70,3,59,22,27,10,8,5
N00001033,129,0,90,45,30,15,39,18,39,0,25,14,8,3,14,6,37,0,20,9,6,5,17,7,53,0,45,22,16,7,8,5
N00001034,344,107,160,72,32,56,77,45,168,64,75,38,14,23,29,21,114,37,46,18,10,18,31,16,62,6,39,16,8,15,17,8
N00001035,284,33,181,79,65,37,70,37,116,6,73,26,28,19,37,19,100,21,58,28,20,10,21,14,68,6,50,25,17,8,12,4
N00001036,391,65,212,94,68,50,114,68,157,43,71,25,21,25,43,26,128,17,64,38,20,6,47,31,106,5,77,31,27,19,24,11
N00001037,368,276,42,17,11,14,50,37,209,167,19,6,4,9,23,18,99,71,13,6,4,3,15,13,60,38,10,5,3,2,12,6
N00001038,726,452,134,56,42,36,140,87,402,276,50,24,12,14,76,51,219,132,43,15,13,15,44,28,105,44,41,17,17,7,20,8
N00001039,387,255,54,25,15,14,78,45,195,132,27,18,3,6,36,24,129,83,15,3,8,4,31,20,63,40,12,4,4,4,11,1
N00001040,271,9,189,86,52,51,73,48,108,3,64,35,14,15,41,26,87,2,64,24,18,22,21,17,76,4,61,27,20,14,11,5
N00001041,190,5,147,72,41,34,38,21,53,4,32,11,6,15,17,11,52,1,43,27,10,6,8,5,85,0,72,34,25,13,13,5
N00001042,664,293,258,108,69,81,113,77,312,179,83,28,16,39,50,30,202,86,73,35,17,21,43,35,150,28,102,45,36,21,20,12
N00001043,206,1,166,72,56,38,39,14,67,1,51,16,19,16,15,4,53,0,44,20,13,11,9,2,86,0,71,36,24,11,15,8
N00001044,303,29,200,79,52,69,74,45,127,19,68,25,14,29,40,26,95,9,69,23,23,23,17,9,81,1,63,31,15,17,17,10
N00001045,274,27,203,90,43,70,44,32,113,14,83,32,19,32,16,13,103,10,75,33,14,28,18,12,58,3,45,25,10,10,10,7
N00001046,307,195,75,37,24,14,37,14,202,142,40,19,12,9,20,9,68,33,24,14,7,3,11,5,37,20,11,4,5,2,6,0
N00001047,314,92,157,72,55,30,65,45,154,59,66,31,24,11,29,20,101,20,60,25,23,12,21,16,59,13,31,16,8,7,15,9
N00001048,331,212,77,46,14,17,42,24,185,141,21,16,3,2,23,12,100,49,38,22,7,9,13,10,46,22,18,8,4,6,6,2
N00001049,330,31,230,123,57,50,69,49,163,20,108,67,24,17,35,24,103,8,76,38,18,20,19,17,64,3,46,18,15,13,15,8
N00001050,335,206,68,39,13,16,61,31,193,135,25,15,2,8,33,20,102,54,27,18,6,3,21,9,40,17,16,6,5,5,7,2
N00001051,371,267,43,11,24,8,61,33,228,186,20,3,13,4,22,12,106,58,16,7,7,2,32,14,37,23,7,1,4,2,7,7
N00001052,180,106,38,14,13,11,36,15,71,44,8,1,3,4,19,5,55,35,12,4,5,3,8,4,54,27,18,9,5,4,9,6
N00001053,355,267,44,31,6,7,44,27,202,163,16,11,2,3,23,11,107,73,20,13,4,3,14,12,46,31,8,7,0,1,7,4
N00001054,341,265,38,18,16,4,38,21,211,161,25,11,11,3,25,13,99,77,12,7,4,1,10,6,31,27,1,0,1,0,3,2
N00001055,350,259,46,14,19,13,45,31,208,171,18,4,11,3,19,13,95,57,20,9,3,8,18,14,47,31,8,1,5,2,8,4
N00001056,355,88,176,109,40,27,91,52,195,51,87,56,19,12,57,35,110,23,63,37,15,11,24,14,50,14,26,16,6,4,10,3
N00001057,326,40,217,103,51,63,69,29,148,25,93,49,21,23,30,12,127,13,85,37,20,28,29,11,51,2,39,17,10,12,10,6
N00001058,349,225,60,27,20,13,64,36,181,126,28,8,13,7,27,15,131,80,27,16,6,5,24,17,37,19,5,3,1,1,13,4
N00001059,320,188,83,41,25,17,49,30,166,107,31,17,10,4,28,17,103,58,30,16,6,8,15,9,51,23,22,8,9,5,6,4
N00001060,256,18,179,86,46,47,59,40,137,11,94,48,26,20,32,22,65,5,45,19,10,16,15,13,54,2,40,19,10,11,12,5
N00001061,341,22,249,119,67,63,70,54,136,15,98,39,22,37,23,21,104,3,77,35,24,18,24,13,101,4,74,45,21,8,23,20
N00001062,354,56,236,95,88,53,62,50,140,36,78,31,29,18,26,22,100,13,58,21,20,17,29,21,114,7,100,43,39,18,7,7
N00001063,306,24,210,110,54,46,72,59,159,16,111,63,25,23,32,27,97,5,71,32,21,18,21,18,50,3,28,15,8,5,19,14
N00001064,632,90,385,219,80,86,157,133,362,49,222,132,39,51,91,83,182,26,114,61,26,27,42,32,88,15,49,26,15,8,24,18
N00001065,326,54,206,124,50,32,66,57,176,29,112,73,17,22,35,31,111,17,68,37,24,7,26,22,39,8,26,14,9,3,5,4
N00001066,275,17,185,107,48,30,73,60,134,10,85,52,16,17,39,33,93,5,61,31,21,9,27,21,48,2,39,24,11,4,7,6
N00001067,278,25,199,87,70,42,54,40,129,18,82,31,31,20,29,24,100,6,81,39,26,16,13,7,49,1,36,17,13,6,12,9
N00001068,336,52,191,76,45,70,93,71,165,32,90,30,18,42,43,31,107,17,50,22,11,17,40,32,64,3,51,24,16,11,10,8
N00001069,327,46,180,90,41,49,101,87,187,26,106,56,24,26,55,48,108,12,56,27,11,18,40,35,32,8,18,7,6,5,6,4
N00001070,518,55,316,162,82,72,147,114,292,41,173,83,48,42,78,65,162,12,96,52,24,20,54,38,64,2,47,27,10,10,15,11
N00001071,318,45,155,81,53,21,118,98,164,24,79,33,36,10,61,48,114,14,51,35,11,5,49,44,40,7,25,13,6,6,8,6
N00001072,320,30,234,120,49,65,56,44,146,19,100,48,20,32,27,21,93,7,74,44,12,18,12,11,81,4,60,28,17,15,17,12
N00001073,283,11,182,93,58,31,90,52,100,6,58,36,10,12,36,24,91,5,59,26,23,10,27,11,92,0,65,31,25,9,27,17
N00001074,240,11,166,93,32,41,63,44,111,7,60,41,10,9,44,31,84,3,66,33,12,21,15,10,45,1,40,19,10,11,4,3
N00001075,308,25,203,104,54,45,80,51,134,12,88,44,25,19,34,23,81,9,43,18,11,14,29,16,93,4,72,42,18,12,17,12
N00001076,272,21,172,59,67,46,79,49,126,17,80,29,31,20,29,17,72,3,38,13,15,10,31,20,74,1,54,17,21,16,19,12
N00001077,229,16,167,79,55,33,46,29,76,12,46,14,19,13,18,12,72,3,58,32,18,8,11,7,81,1,63,33,18,12,17,10
N00001078,257,53,145,69,51,25,59,38,119,23,70,36,20,14,26,19,99,22,51,22,23,6,26,15,39,8,24,11,8,5,7,4
N00001079,829,546,40,25,5,10,243,101,371,257,9,8,0,1,105,40,230,131,14,5,4,5,85,39,228,158,17,12,1,4,53,22
N00001080,324,202,31,15,8,8,91,59,131,84,12,3,4,5,35,22,117,72,10,6,2,2,35,26,76,46,9,6,2,1,21,11
N00001081,412,243,70,31,24,15,99,63,161,93,15,11,1,3,53,33,152,90,32,11,12,9,30,19,99,60,23,9,11,3,16,11
N00001082,431,301,16,7,6,3,114,49,222,157,12,5,5,2,53,31,119,84,4,2,1,1,31,11,90,60,0,0,0,0,30,7
N00001083,436,328,18,4,12,2,90,49,218,175,7,3,3,1,36,21,149,98,9,1,7,1,42,23,69,55,2,0,2,0,12,5
N00001084,447,315,33,13,12,8,99,47,199,158,3,1,1,1,38,16,128,76,11,5,2,4,41,23,120,81,19,7,9,3,20,8
N00001085,1087,756,57,29,11,17,274,158,536,384,19,6,5,8,133,79,325,224,14,8,3,3,87,51,226,148,24,15,3,6,54,28
N00001086,336,235,38,7,11,20,63,53,166,120,8,0,4,4,38,29,119,80,23,5,7,11,16,16,51,35,7,2,0,5,9,8
N00001087,307,216,24,6,7,11,67,35,161,111,16,3,5,8,34,17,103,79,4,1,1,2,20,11,43,26,4,2,1,1,13,7
N00001088,305,230,24,10,12,2,51,32,174,134,14,6,8,0,26,15,87,67,3,2,1,0,17,10,44,29,7,2,3,2,8,7
N00001089,316,97,116,48,43,25,103,60,126,54,27,8,11,8,45,25,109,28,48,21,18,9,33,22,81,15,41,19,14,8,25,13
