GeographyCode,LC1101NI0001,LC1101NI0002,LC1101NI0003,LC1101NI0004,LC1101NI0005,LC1101NI0006,LC1101NI0007,LC1101NI0008,LC1101NI0009,LC1101NI0010,LC1101NI0011,LC1101NI0012,LC1101NI0013,LC1101NI0014,LC1101NI0015,LC1101NI0016,LC1101NI0017,LC1101NI0018,LC1101NI0019,LC1101NI0020,LC1101NI0021,LC1101NI0022,LC1101NI0023,LC1101NI0024
N00000030,305,103,170,32,85,66,18,1,37,11,24,2,70,15,44,11,41,3,32,6,72,8,52,12
N00000031,516,161,302,53,169,126,39,4,91,13,73,5,98,5,82,11,86,5,68,13,72,12,40,20
N00000032,293,79,172,42,81,63,18,0,58,10,39,9,64,2,52,10,28,0,23,5,62,4,40,18
N00000033,383,112,234,37,118,80,36,2,69,12,52,5,61,6,50,5,66,6,55,5,69,8,41,20
N00000034,373,98,214,61,95,69,25,1,78,14,53,11,50,4,43,3,53,3,44,6,97,8,49,40
N00000035,239,105,99,35,93,81,10,2,39,11,23,5,37,9,21,7,34,3,23,8,36,1,22,13
N00000036,279,102,143,34,90,72,18,0,49,19,27,3,65,4,51,10,36,3,26,7,39,4,21,14
N00000037,236,89,99,48,63,57,6,0,35,14,19,2,43,8,20,15,38,4,25,9,57,6,29,22
N00000038,307,97,178,32,85,77,7,1,46,6,38,2,69,5,53,11,45,4,37,4,62,5,43,14
N00000039,894,296,445,153,341,248,82,11,208,26,150,32,145,14,104,27,81,3,54,24,119,5,55,59
N00000040,209,87,82,40,74,61,12,1,43,17,20,6,32,5,19,8,26,3,18,5,34,1,13,20
N00000041,321,111,183,27,116,88,26,2,81,11,62,8,70,7,56,7,29,3,21,5,25,2,18,5
N00000042,315,115,172,28,113,101,11,1,54,8,41,5,79,4,68,7,40,1,34,5,29,1,18,10
N00000043,841,259,471,111,291,212,76,3,231,21,187,23,156,7,120,29,76,9,54,13,87,10,34,43
N00000044,223,93,85,45,80,66,13,1,42,13,16,13,29,3,18,8,34,5,24,5,38,6,14,18
N00000045,383,98,246,39,99,66,31,2,102,14,81,7,75,8,56,11,49,5,40,4,58,5,38,15
N00000046,313,93,185,35,79,69,9,1,55,8,38,9,58,5,45,8,58,2,51,5,63,9,42,12
N00000047,314,92,182,40,56,47,7,2,45,9,34,2,71,17,45,9,60,8,47,5,82,11,49,22
N00000048,240,90,102,48,87,68,16,3,48,11,20,17,28,4,18,6,34,5,19,10,43,2,29,12
N00000049,210,92,72,46,78,65,11,2,35,14,10,11,31,7,14,10,36,3,20,13,30,3,17,10
N00000050,254,72,142,40,54,44,9,1,46,15,24,7,50,7,35,8,44,2,36,6,60,4,38,18
N00000051,231,101,66,64,80,71,6,3,40,14,14,12,36,8,13,15,39,4,20,15,36,4,13,19
N00000052,245,103,105,37,87,77,9,1,32,14,11,7,34,7,18,9,47,4,32,11,45,1,35,9
N00000053,208,88,64,56,82,64,16,2,38,14,12,12,31,5,15,11,27,2,12,13,30,3,9,18
N00000054,195,78,70,47,73,61,9,3,41,15,15,11,33,2,19,12,29,0,17,12,19,0,10,9
N00000055,229,68,103,58,62,53,6,3,33,9,20,4,40,4,20,16,31,0,20,11,63,2,37,24
N00000056,239,95,96,48,68,56,9,3,41,17,22,2,36,14,14,8,36,4,20,12,58,4,31,23
N00000057,197,92,61,44,77,65,10,2,46,23,11,12,29,3,15,11,27,1,16,10,18,0,9,9
N00000058,198,84,64,50,77,58,16,3,39,17,13,9,34,8,11,15,29,0,13,16,19,1,11,7
N00000059,178,78,52,48,70,57,12,1,32,13,7,12,25,7,5,13,29,1,21,7,22,0,7,15
N00000060,306,124,102,80,109,86,21,2,60,28,13,19,44,8,17,19,42,2,25,15,51,0,26,25
N00000061,238,53,144,41,49,36,13,0,24,8,12,4,38,6,25,7,42,3,31,8,85,0,63,22
N00000062,299,74,192,33,77,59,15,3,43,10,27,6,41,2,35,4,64,1,53,10,74,2,62,10
N00000063,356,118,132,106,100,83,13,4,58,12,33,13,53,6,35,12,41,6,24,11,104,11,27,66
N00000064,218,105,61,52,78,61,13,4,37,24,6,7,39,9,21,9,34,6,13,15,30,5,8,17
N00000065,327,85,192,50,82,69,11,2,42,8,28,6,53,7,35,11,77,1,63,13,73,0,55,18
N00000066,232,56,144,32,51,38,12,1,32,11,15,6,30,2,24,4,52,3,41,8,67,2,52,13
N00000067,243,100,94,49,86,69,15,2,47,20,15,12,37,5,21,11,37,2,23,12,36,4,20,12
N00000068,293,86,184,23,76,70,4,2,54,10,41,3,50,3,41,6,56,2,49,5,57,1,49,7
N00000069,238,123,58,57,100,86,9,5,41,20,11,10,36,11,10,15,27,2,14,11,34,4,14,16
N00000070,216,49,133,34,36,33,3,0,21,9,9,3,33,3,25,5,44,2,35,7,82,2,61,19
N00000071,254,87,110,57,55,44,10,1,32,17,13,2,36,13,16,7,41,2,30,9,90,11,41,38
N00000072,1290,430,711,149,471,319,140,12,389,74,268,47,214,29,150,35,103,3,80,20,113,5,73,35
N00000073,467,179,134,154,140,109,27,4,58,21,18,19,48,16,21,11,57,8,21,28,164,25,47,92
N00000074,764,210,477,77,326,157,163,6,228,38,167,23,109,9,73,27,55,5,42,8,46,1,32,13
N00000075,351,190,116,45,162,150,7,5,55,20,25,10,46,11,26,9,36,6,26,4,52,3,32,17
N00000076,258,60,166,32,67,49,17,1,74,7,56,11,53,1,45,7,18,0,15,3,46,3,33,10
N00000077,222,79,122,21,62,52,7,3,37,9,25,3,52,10,38,4,33,3,27,3,38,5,25,8
N00000078,330,79,217,34,99,59,38,2,134,16,106,12,53,4,39,10,16,0,13,3,28,0,21,7
N00000079,423,117,258,48,103,85,18,0,100,15,82,3,101,8,81,12,57,6,43,8,62,3,34,25
N00000080,324,84,209,31,74,59,14,1,76,10,63,3,82,6,69,7,50,9,36,5,42,0,27,15
N00000081,279,77,158,44,60,51,9,0,49,7,35,7,72,8,59,5,34,2,27,5,64,9,28,27
N00000082,277,74,165,38,62,53,9,0,45,10,31,4,52,5,40,7,54,4,43,7,64,2,42,20
N00000083,503,131,330,42,129,104,25,0,126,10,102,14,114,9,98,7,76,5,68,3,58,3,37,18
N00000084,356,81,247,28,80,65,15,0,68,7,56,5,81,5,72,4,59,3,54,2,68,1,50,17
N00000085,354,138,122,94,105,83,18,4,54,16,26,12,58,12,26,20,41,7,18,16,96,20,34,42
N00000086,292,128,120,44,117,94,18,5,47,16,21,10,64,16,36,12,31,1,25,5,33,1,20,12
N00000087,684,199,417,68,211,154,53,4,131,20,98,13,159,12,123,24,87,6,72,9,96,7,71,18
N00000088,196,62,54,80,33,31,1,1,34,12,12,10,23,7,5,11,20,2,11,7,86,10,25,51
N00000089,352,118,194,40,129,89,37,3,77,14,53,10,64,5,47,12,42,3,34,5,40,7,23,10
N00000090,300,109,155,36,102,79,16,7,67,12,50,5,56,8,41,7,36,7,20,9,39,3,28,8
N00000091,350,108,189,53,126,80,40,6,74,15,48,11,70,6,46,18,34,3,22,9,46,4,33,9
N00000092,371,86,251,34,84,55,26,3,78,13,62,3,75,4,68,3,59,4,51,4,75,10,44,21
N00000093,340,101,181,58,87,75,12,0,41,7,31,3,63,7,51,5,56,1,45,10,93,11,42,40
N00000094,385,98,251,36,99,74,25,0,74,9,59,6,81,3,71,7,57,3,48,6,74,9,48,17
N00000095,353,120,197,36,106,84,19,3,63,15,45,3,74,5,62,7,54,7,38,9,56,9,33,14
N00000096,403,121,240,42,108,82,24,2,50,7,37,6,76,8,63,5,90,12,73,5,79,12,43,24
N00000097,621,218,336,67,284,183,97,4,151,32,97,22,85,2,60,23,63,1,50,12,38,0,32,6
N00000098,916,316,508,92,428,252,167,9,208,48,126,34,121,12,89,20,78,3,62,13,81,1,64,16
N00000099,202,67,93,42,61,47,12,2,34,11,18,5,33,4,19,10,36,3,23,10,38,2,21,15
N00000100,277,109,108,60,102,70,28,4,41,18,15,8,47,14,18,15,41,1,27,13,46,6,20,20
N00000101,196,100,44,52,104,78,19,7,35,14,11,10,25,3,5,17,23,3,6,14,9,2,3,4
N00000102,252,85,124,43,78,61,14,3,47,7,33,7,55,9,32,14,39,2,28,9,33,6,17,10
N00000103,453,185,182,86,178,112,61,5,95,33,43,19,64,17,24,23,62,12,33,17,54,11,21,22
N00000104,233,96,98,39,107,71,34,2,58,15,28,15,34,7,15,12,25,2,19,4,9,1,2,6
N00000105,280,100,116,64,97,76,19,2,40,18,17,5,47,1,31,15,39,4,17,18,57,1,32,24
N00000106,148,61,45,42,47,37,7,3,36,15,12,9,18,5,4,9,23,3,9,11,24,1,13,10
N00000107,200,74,73,53,77,54,21,2,33,11,8,14,26,4,7,15,32,2,19,11,32,3,18,11
N00000108,205,51,113,41,44,33,10,1,26,7,17,2,39,3,26,10,29,3,18,8,67,5,42,20
N00000109,409,170,174,65,189,129,55,5,73,22,37,14,53,9,28,16,28,5,11,12,66,5,43,18
N00000110,221,92,83,46,76,61,13,2,40,14,14,12,46,11,22,13,23,2,16,5,36,4,18,14
N00000111,282,64,175,43,85,56,26,3,38,4,27,7,55,2,42,11,49,1,42,6,55,1,38,16
N00000112,302,116,140,46,114,97,14,3,80,16,48,16,53,2,37,14,30,1,23,6,25,0,18,7
N00000113,237,73,118,46,82,58,22,2,45,10,27,8,36,2,23,11,53,2,35,16,21,1,11,9
N00000114,258,78,139,41,73,64,5,4,41,8,26,7,52,5,36,11,48,1,38,9,44,0,34,10
N00000115,242,105,89,48,91,75,15,1,39,14,18,7,42,10,17,15,33,3,21,9,37,3,18,16
N00000116,223,98,76,49,94,76,11,7,37,14,12,11,36,5,21,10,27,1,16,10,29,2,16,11
N00000117,125,55,18,52,48,39,3,6,19,7,7,5,22,6,4,12,19,3,0,16,17,0,4,13
N00000118,291,100,147,44,70,58,10,2,36,13,20,3,52,15,29,8,60,6,43,11,73,8,45,20
N00000119,253,49,172,32,46,33,13,0,23,6,14,3,42,4,32,6,62,2,57,3,80,4,56,20
N00000120,275,70,170,35,55,53,1,1,28,7,19,2,57,5,48,4,55,1,50,4,80,4,52,24
N00000121,245,83,124,38,65,49,16,0,50,20,20,10,27,4,17,6,35,5,23,7,68,5,48,15
N00000122,385,97,241,47,85,61,24,0,73,19,47,7,76,8,50,18,72,5,64,3,79,4,56,19
N00000123,289,58,198,33,48,42,6,0,38,5,31,2,74,5,59,10,43,3,34,6,86,3,68,15
N00000124,325,73,180,72,58,36,21,1,49,17,26,6,38,4,24,10,62,5,51,6,118,11,58,49
N00000125,348,125,185,38,118,87,30,1,67,9,49,9,66,9,53,4,45,9,28,8,52,11,25,16
N00000126,351,135,185,31,130,108,22,0,67,9,50,8,64,10,50,4,31,2,28,1,59,6,35,18
N00000127,285,91,149,45,100,64,33,3,59,11,39,9,52,9,35,8,25,1,17,7,49,6,25,18
N00000128,771,310,406,55,303,241,59,3,112,17,91,4,155,27,116,12,106,19,73,14,95,6,67,22
N00000129,251,105,98,48,91,69,20,2,43,20,12,11,38,7,25,6,48,5,28,15,31,4,13,14
N00000130,357,94,237,26,120,79,41,0,99,7,84,8,100,7,79,14,13,1,10,2,25,0,23,2
N00000131,318,87,198,33,82,75,5,2,44,5,35,4,73,3,60,10,75,2,64,9,44,2,34,8
N00000132,294,84,167,43,77,67,9,1,38,6,29,3,66,6,55,5,41,1,35,5,72,4,39,29
N00000133,273,82,138,53,73,60,11,2,42,8,28,6,45,4,32,9,39,7,25,7,74,3,42,29
N00000134,350,99,191,60,104,75,26,3,64,10,41,13,86,8,62,16,38,2,29,7,58,4,33,21
N00000135,246,100,104,42,83,69,8,6,34,13,17,4,50,11,30,9,28,3,18,7,51,4,31,16
N00000136,402,113,251,38,122,91,30,1,80,9,63,8,90,8,74,8,60,5,46,9,50,0,38,12
N00000137,252,61,158,33,66,49,17,0,50,6,37,7,55,3,43,9,34,2,27,5,47,1,34,12
N00000138,345,84,234,27,86,71,14,1,92,4,79,9,105,5,94,6,40,4,31,5,22,0,16,6
N00000139,272,75,146,51,57,45,10,2,40,11,24,5,39,10,20,9,53,5,37,11,83,4,55,24
N00000140,302,95,147,60,71,55,15,1,39,18,12,9,51,9,27,15,54,7,39,8,87,6,54,27
N00000141,373,105,154,114,94,77,12,5,56,12,27,17,64,7,38,19,37,4,21,12,122,5,56,61
N00000142,164,46,61,57,40,30,8,2,18,6,6,6,27,6,12,9,35,4,20,11,44,0,15,29
N00000143,183,74,54,55,51,40,9,2,27,14,12,1,36,8,11,17,15,4,2,9,54,8,20,26
N00000144,191,81,66,44,77,56,16,5,20,7,4,9,30,9,9,12,27,4,18,5,37,5,19,13
N00000145,111,32,24,55,21,21,0,0,12,4,5,3,9,0,4,5,20,4,9,7,49,3,6,40
N00000146,240,70,130,40,64,57,5,2,26,7,17,2,52,4,43,5,35,1,24,10,63,1,41,21
N00000147,184,64,80,40,62,37,22,3,28,10,14,4,33,7,15,11,24,5,10,9,37,5,19,13
N00000148,500,173,221,106,196,128,62,6,102,26,57,19,59,5,21,33,67,5,42,20,76,9,39,28
N00000149,347,80,193,74,107,58,44,5,57,12,41,4,43,4,28,11,42,4,29,9,98,2,51,45
N00000150,291,50,199,42,55,33,18,4,44,6,35,3,56,5,43,8,47,2,42,3,89,4,61,24
N00000151,247,85,119,43,65,56,7,2,37,9,22,6,41,10,20,11,40,5,30,5,64,5,40,19
N00000152,229,64,111,54,62,43,17,2,35,12,15,8,32,3,22,7,41,4,24,13,59,2,33,24
N00000153,199,65,92,42,49,37,12,0,35,15,17,3,23,8,9,6,26,2,15,9,66,3,39,24
N00000154,215,58,114,43,51,38,12,1,46,12,29,5,37,4,25,8,33,1,23,9,48,3,25,20
N00000155,283,88,151,44,77,62,15,0,49,16,29,4,54,4,40,10,51,3,39,9,52,3,28,21
N00000156,245,50,161,34,31,24,7,0,49,8,35,6,56,11,37,8,27,4,17,6,82,3,65,14
N00000157,304,79,193,32,67,58,7,2,55,12,39,4,57,3,48,6,52,1,44,7,73,5,55,13
N00000158,542,124,337,81,122,84,37,1,84,19,49,16,81,10,54,17,119,2,95,22,136,9,102,25
N00000159,202,58,99,45,48,43,5,0,12,5,5,2,35,6,15,14,30,2,23,5,77,2,51,24
N00000160,275,72,146,57,61,48,11,2,39,14,18,7,36,1,28,7,50,2,40,8,89,7,49,33
N00000161,294,59,210,25,58,52,4,2,29,5,23,1,68,0,61,7,80,1,72,7,59,1,50,8
N00000162,219,63,122,34,61,42,19,0,29,9,18,2,36,6,24,6,45,4,33,8,48,2,28,18
N00000163,268,97,99,72,73,66,5,2,41,20,12,9,48,8,20,20,42,2,27,13,64,1,35,28
N00000164,242,45,162,35,37,32,5,0,35,7,26,2,48,5,39,4,32,0,24,8,90,1,68,21
N00000165,267,63,164,40,53,39,13,1,49,11,32,6,40,6,29,5,51,5,40,6,74,2,50,22
N00000166,243,49,159,35,55,37,17,1,14,2,11,1,47,3,38,6,54,3,44,7,73,4,49,20
N00000167,315,80,191,44,70,56,13,1,49,11,28,10,49,5,37,7,61,3,52,6,86,5,61,20
N00000168,289,64,188,37,54,45,8,1,47,10,34,3,43,4,34,5,61,2,53,6,84,3,59,22
N00000169,595,138,381,76,133,108,23,2,75,9,60,6,134,9,111,14,102,3,88,11,151,9,99,43
N00000170,282,77,169,36,82,58,23,1,54,12,35,7,51,2,33,16,42,4,32,6,53,1,46,6
N00000171,332,75,225,32,78,60,17,1,55,5,46,4,85,3,76,6,60,3,52,5,54,4,34,16
N00000172,637,165,388,84,155,117,34,4,98,20,64,14,126,13,92,21,104,5,84,15,154,10,114,30
N00000173,313,83,189,41,72,58,11,3,45,14,29,2,53,4,45,4,66,3,53,10,77,4,51,22
N00000174,306,111,134,61,104,78,23,3,51,15,27,9,51,9,33,9,57,3,35,19,43,6,16,21
N00000175,294,72,189,33,85,60,23,2,71,9,52,10,51,2,45,4,39,1,32,6,48,0,37,11
N00000176,397,145,175,77,134,106,24,4,46,19,17,10,64,12,39,13,83,6,61,16,70,2,34,34
N00000177,276,93,110,73,91,66,21,4,37,11,16,10,50,9,25,16,34,1,18,15,64,6,30,28
N00000178,572,206,191,175,172,146,20,6,66,26,25,15,91,15,45,31,71,8,37,26,172,11,64,97
N00000179,749,299,244,206,254,194,52,8,121,56,39,26,98,21,36,41,79,13,37,29,197,15,80,102
N00000180,228,84,90,54,69,52,15,2,46,18,20,8,30,9,11,10,31,4,17,10,52,1,27,24
N00000181,262,113,74,75,96,78,14,4,37,12,13,12,36,11,6,19,34,5,19,10,59,7,22,30
N00000182,191,65,84,42,68,44,22,2,24,11,7,6,21,7,8,6,15,1,11,3,63,2,36,25
N00000183,238,83,104,51,85,56,26,3,27,9,13,5,56,10,30,16,40,6,15,19,30,2,20,8
N00000184,330,124,82,124,98,85,11,2,39,15,18,6,37,8,14,15,33,4,14,15,123,12,25,86
N00000185,201,45,93,63,39,32,4,3,9,3,3,3,24,5,11,8,44,2,34,8,85,3,41,41
N00000186,224,82,79,63,78,63,10,5,41,10,19,12,44,5,20,19,16,1,11,4,45,3,19,23
N00000187,206,62,74,70,53,39,10,4,38,15,9,14,31,5,10,16,33,3,20,10,51,0,25,26
N00000188,268,104,113,51,98,81,13,4,50,16,20,14,39,6,25,8,27,1,20,6,54,0,35,19
N00000189,264,59,172,33,62,47,13,2,66,5,56,5,56,1,48,7,35,1,27,7,45,5,28,12
N00000190,256,55,181,20,57,45,12,0,41,8,30,3,42,2,37,3,59,0,55,4,57,0,47,10
N00000191,267,67,163,37,63,52,11,0,35,8,25,2,48,5,34,9,55,2,43,10,66,0,50,16
N00000192,254,77,138,39,96,65,30,1,39,6,26,7,35,4,23,8,48,0,37,11,36,2,22,12
N00000193,213,91,76,46,83,69,11,3,41,13,21,7,31,2,15,14,27,2,16,9,31,5,13,13
N00000194,209,49,118,42,48,29,18,1,35,2,27,6,24,3,18,3,44,6,28,10,58,9,27,22
N00000195,211,67,75,69,43,32,10,1,26,13,10,3,21,5,7,9,41,8,18,15,80,9,30,41
N00000196,198,43,90,65,44,31,10,3,20,4,10,6,34,3,17,14,35,2,22,11,65,3,31,31
N00000197,254,72,154,28,80,53,27,0,53,10,37,6,53,8,37,8,41,0,37,4,27,1,16,10
N00000198,234,63,142,29,83,53,28,2,28,7,19,2,49,3,38,8,38,0,30,8,36,0,27,9
N00000199,275,61,187,27,75,49,23,3,61,7,48,6,53,3,45,5,48,2,42,4,38,0,29,9
N00000200,254,54,173,27,81,42,36,3,47,8,33,6,43,2,37,4,58,2,50,6,25,0,17,8
N00000201,256,57,154,45,52,34,12,6,33,8,22,3,32,3,23,6,57,7,42,8,82,5,55,22
N00000202,264,47,186,31,47,38,8,1,26,3,20,3,48,3,34,11,74,1,68,5,69,2,56,11
N00000203,281,67,160,54,59,44,13,2,38,7,26,5,57,7,36,14,42,4,31,7,85,5,54,26
N00000204,328,80,180,68,87,56,30,1,50,9,35,6,53,6,37,10,51,3,42,6,87,6,36,45
N00000205,242,61,140,41,65,48,14,3,45,8,33,4,48,4,32,12,46,1,41,4,38,0,20,18
N00000206,345,125,146,74,111,78,30,3,50,23,17,10,55,12,26,17,59,8,31,20,70,4,42,24
N00000207,225,78,108,39,63,52,10,1,43,14,26,3,45,6,26,13,45,3,29,13,29,3,17,9
N00000208,273,72,178,23,71,59,12,0,32,8,22,2,60,2,52,6,57,1,52,4,53,2,40,11
N00000209,293,77,191,25,82,73,6,3,41,2,39,0,77,0,70,7,66,1,59,6,27,1,17,9
N00000210,337,114,117,106,80,65,11,4,44,16,19,9,53,19,20,14,56,5,31,20,104,9,36,59
N00000211,460,114,218,128,70,55,12,3,67,23,30,14,65,18,29,18,76,8,50,18,182,10,97,75
N00000212,150,56,49,45,40,31,6,3,29,13,9,7,20,4,8,8,25,5,11,9,36,3,15,18
N00000213,252,76,108,68,65,49,13,3,32,10,16,6,34,6,14,14,55,4,36,15,66,7,29,30
N00000214,263,76,143,44,58,44,12,2,48,18,26,4,49,7,31,11,41,3,31,7,67,4,43,20
N00000215,336,77,220,39,81,60,18,3,41,5,32,4,62,6,48,8,70,2,62,6,82,4,60,18
N00000216,334,106,194,34,89,70,18,1,52,17,28,7,64,9,52,3,64,2,53,9,65,8,43,14
N00000217,404,81,267,56,72,67,5,0,41,6,32,3,80,2,71,7,90,2,81,7,121,4,78,39
N00000218,292,46,211,35,39,36,2,1,39,3,33,3,58,2,54,2,48,2,40,6,108,3,82,23
N00000219,199,70,63,66,65,47,10,8,23,9,8,6,37,10,12,15,35,3,17,15,39,1,16,22
N00000220,214,97,69,48,80,66,14,0,46,19,15,12,40,7,16,17,27,4,14,9,21,1,10,10
N00000221,204,56,85,63,55,39,10,6,33,10,18,5,50,4,29,17,35,1,19,15,31,2,9,20
N00000222,241,57,141,43,45,30,14,1,50,12,34,4,30,7,15,8,35,1,26,8,81,7,52,22
N00000223,264,60,163,41,54,48,6,0,43,6,33,4,65,5,54,6,31,1,24,6,71,0,46,25
N00000224,206,71,98,37,47,42,5,0,41,16,22,3,30,5,18,7,34,4,23,7,54,4,30,20
N00000225,138,29,64,45,11,11,0,0,11,2,6,3,17,6,10,1,19,1,11,7,80,9,37,34
N00000226,232,71,123,38,53,45,8,0,22,6,12,4,41,5,31,5,38,6,27,5,78,9,45,24
N00000227,174,48,67,59,26,20,6,0,25,8,8,9,24,7,13,4,43,9,18,16,56,4,22,30
N00000228,264,55,165,44,58,46,11,1,31,4,22,5,37,3,29,5,48,1,39,8,90,1,64,25
N00000229,344,88,171,85,71,55,14,2,51,7,36,8,63,7,47,9,44,3,28,13,115,16,46,53
N00000230,220,80,92,48,73,59,10,4,35,10,17,8,42,6,25,11,30,3,18,9,40,2,22,16
N00000231,214,104,61,49,98,82,11,5,35,10,15,10,34,9,13,12,16,2,7,7,31,1,15,15
N00000232,251,94,116,41,88,71,13,4,47,12,23,12,34,5,21,8,26,4,19,3,56,2,40,14
N00000233,223,84,92,47,76,52,23,1,33,17,11,5,31,5,13,13,33,2,23,8,50,8,22,20
N00000234,207,83,77,47,70,57,10,3,37,15,11,11,17,3,7,7,32,3,20,9,51,5,29,17
N00000235,257,81,134,42,76,67,6,3,24,7,12,5,39,5,25,9,45,2,38,5,73,0,53,20
N00000236,213,72,100,41,76,55,19,2,37,9,20,8,49,4,34,11,28,2,19,7,23,2,8,13
N00000237,324,65,231,28,61,50,11,0,77,7,68,2,70,3,61,6,49,2,39,8,67,3,52,12
N00000238,268,58,185,25,45,42,3,0,33,6,25,2,44,5,35,4,67,1,58,8,79,4,64,11
N00000239,200,72,75,53,60,48,6,6,37,13,13,11,35,5,17,13,31,4,21,6,37,2,18,17
N00000240,242,102,80,60,106,86,13,7,57,11,25,21,45,3,27,15,24,2,8,14,10,0,7,3
N00000241,329,77,227,25,74,69,3,2,63,4,55,4,93,1,84,8,61,2,55,4,38,1,30,7
N00000242,279,63,199,17,70,55,15,0,62,2,54,6,64,3,55,6,45,1,43,1,38,2,32,4
N00000243,218,68,113,37,61,49,9,3,26,4,17,5,37,6,21,10,38,7,28,3,56,2,38,16
N00000244,214,85,81,48,62,55,4,3,41,16,20,5,34,7,14,13,35,5,19,11,42,2,24,16
N00000245,262,70,157,35,61,46,13,2,46,15,30,1,46,5,31,10,42,3,30,9,67,1,53,13
N00000246,244,79,105,60,68,47,17,4,39,17,12,10,35,5,20,10,45,4,28,13,57,6,28,23
N00000247,259,56,179,24,52,42,8,2,35,5,28,2,54,4,44,6,45,4,36,5,73,1,63,9
N00000248,278,59,191,28,60,51,8,1,44,8,34,2,49,0,46,3,76,0,66,10,49,0,37,12
N00000249,286,74,185,27,96,58,34,4,72,15,52,5,57,1,48,8,35,0,31,4,26,0,20,6
N00000250,323,96,173,54,100,64,33,3,68,23,38,7,53,7,30,16,56,1,45,10,46,1,27,18
N00000251,314,96,184,34,111,75,32,4,94,12,70,12,69,7,52,10,20,1,17,2,20,1,13,6
N00000252,273,73,154,46,63,50,10,3,44,8,32,4,67,5,51,11,42,6,29,7,57,4,32,21
N00000253,411,117,254,40,117,92,24,1,59,14,41,4,85,4,76,5,68,4,55,9,82,3,58,21
N00000254,259,59,166,34,52,46,6,0,42,6,31,5,64,2,58,4,52,2,44,6,49,3,27,19
N00000255,291,67,195,29,72,59,13,0,33,6,25,2,62,1,51,10,53,0,45,8,71,1,61,9
