ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
LC2303NI0001,Count,PERSONS,"All categories: Disability, All categories: Religion"
LC2303NI0002,Count,PERSONS,"All categories: Disability, Catholic"
LC2303NI0003,Count,PERSONS,"All categories: Disability, Protestant and Other Christian: Total"
LC2303NI0004,Count,PERSONS,"All categories: Disability, Protestant and Other Christian: Presbyterian Church in Ireland"
LC2303NI0005,Count,PERSONS,"All categories: Disability, Protestant and Other Christian: Church of Ireland"
LC2303NI0006,Count,PERSONS,"All categories: Disability, Protestant and Other Christian: Other Christian (including Christian related)"
LC2303NI0007,Count,PERSONS,"All categories: Disability, Other religions, no religion and religion not stated: Total"
LC2303NI0008,Count,PERSONS,"All categories: Disability, Other religions, no religion and religion not stated: No religion"
LC2303NI0009,Count,PERSONS,"Day-to-day activities limited a lot or a little, All categories: Religion"
LC2303NI0010,Count,PERSONS,"Day-to-day activities limited a lot or a little, Catholic"
LC2303NI0011,Count,PERSONS,"Day-to-day activities limited a lot or a little, Protestant and Other Christian: Total"
LC2303NI0012,Count,PERSONS,"Day-to-day activities limited a lot or a little, Protestant and Other Christian: Presbyterian Church in Ireland"
LC2303NI0013,Count,PERSONS,"Day-to-day activities limited a lot or a little, Protestant and Other Christian: Church of Ireland"
LC2303NI0014,Count,PERSONS,"Day-to-day activities limited a lot or a little, Protestant and Other Christian: Other Christian (including Christian related)"
LC2303NI0015,Count,PERSONS,"Day-to-day activities limited a lot or a little, Other religions, no religion and religion not stated: Total"
LC2303NI0016,Count,PERSONS,"Day-to-day activities limited a lot or a little, Other religions, no religion and religion not stated: No religion"
LC2303NI0017,Count,PERSONS,"Day-to-day activities not limited, All categories: Religion"
LC2303NI0018,Count,PERSONS,"Day-to-day activities not limited, Catholic"
LC2303NI0019,Count,PERSONS,"Day-to-day activities not limited, Protestant and Other Christian: Total"
LC2303NI0020,Count,PERSONS,"Day-to-day activities not limited, Protestant and Other Christian: Presbyterian Church in Ireland"
LC2303NI0021,Count,PERSONS,"Day-to-day activities not limited, Protestant and Other Christian: Church of Ireland"
LC2303NI0022,Count,PERSONS,"Day-to-day activities not limited, Protestant and Other Christian: Other Christian (including Christian related)"
LC2303NI0023,Count,PERSONS,"Day-to-day activities not limited, Other religions, no religion and religion not stated: Total"
LC2303NI0024,Count,PERSONS,"Day-to-day activities not limited, Other religions, no religion and religion not stated: No religion"
