DatasetId,DatasetTitle,StatisticalPopulations,Annotations
"LC2302NI","GENERAL HEALTH BY RELIGION OR RELIGION BROUGHT UP IN","All usual residents","1. 'Religion' indicates religion, religious denomination or body.; 2. 'Catholic' includes those who gave their religion or their religion brought up in as Catholic or Roman Catholic.; 3. General health refers to health over the 12 months prior to Census day (27 March 2011)."
