ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
LC5102NI0001,Count,PERSONS,"All categories: Sex, All categories: Qualifications"
LC5102NI0002,Count,PERSONS,"All categories: Sex, No qualifications"
LC5102NI0003,Count,PERSONS,"All categories: Sex, Level 1 qualifications"
LC5102NI0004,Count,PERSONS,"All categories: Sex, Level 2 qualifications"
LC5102NI0005,Count,PERSONS,"All categories: Sex, Level 3 qualifications"
LC5102NI0006,Count,PERSONS,"All categories: Sex, Level 4 qualifications and above"
LC5102NI0007,Count,PERSONS,"All categories: Sex, Other qualifications"
LC5102NI0008,Count,PERSONS,"Males, All categories: Qualifications"
LC5102NI0009,Count,PERSONS,"Males, No qualifications"
LC5102NI0010,Count,PERSONS,"Males, Level 1 qualifications"
LC5102NI0011,Count,PERSONS,"Males, Level 2 qualifications"
LC5102NI0012,Count,PERSONS,"Males, Level 3 qualifications"
LC5102NI0013,Count,PERSONS,"Males, Level 4 qualifications and above"
LC5102NI0014,Count,PERSONS,"Males, Other qualifications"
LC5102NI0015,Count,PERSONS,"Females, All categories: Qualifications"
LC5102NI0016,Count,PERSONS,"Females, No qualifications"
LC5102NI0017,Count,PERSONS,"Females, Level 1 qualifications"
LC5102NI0018,Count,PERSONS,"Females, Level 2 qualifications"
LC5102NI0019,Count,PERSONS,"Females, Level 3 qualifications"
LC5102NI0020,Count,PERSONS,"Females, Level 4 qualifications and above"
LC5102NI0021,Count,PERSONS,"Females, Other qualifications"

