GeographyCode,LC2117NI0001,LC2117NI0002,LC2117NI0003,LC2117NI0004,LC2117NI0005,LC2117NI0006,LC2117NI0007,LC2117NI0008,LC2117NI0009,LC2117NI0010,LC2117NI0011,LC2117NI0012,LC2117NI0013,LC2117NI0014,LC2117NI0015,LC2117NI0016,LC2117NI0017,LC2117NI0018,LC2117NI0019,LC2117NI0020,LC2117NI0021,LC2117NI0022,LC2117NI0023,LC2117NI0024,LC2117NI0025,LC2117NI0026,LC2117NI0027,LC2117NI0028
N00000095,152,83,50,19,30,8,17,5,113,71,33,9,87,59,22,6,16,7,7,2,10,5,4,1,9,4,0,5
N00000096,158,18,112,28,22,2,17,3,126,15,88,23,98,10,75,13,9,2,2,5,19,3,11,5,10,1,7,2
N00000097,296,100,126,70,43,17,15,11,238,77,110,51,158,52,72,34,39,12,20,7,41,13,18,10,15,6,1,8
N00000098,446,144,211,91,81,25,39,17,329,100,166,63,213,66,107,40,50,18,24,8,66,16,35,15,36,19,6,11
N00000099,107,51,37,19,28,15,9,4,75,34,28,13,38,15,16,7,25,14,7,4,12,5,5,2,4,2,0,2
N00000100,164,92,41,31,71,39,22,10,84,48,19,17,40,23,8,9,27,15,6,6,17,10,5,2,9,5,0,4
N00000101,122,48,35,39,44,15,10,19,69,26,24,19,18,7,7,4,39,15,12,12,12,4,5,3,9,7,1,1
N00000102,125,41,54,30,36,15,11,10,81,23,40,18,50,11,26,13,18,9,5,4,13,3,9,1,8,3,3,2
N00000103,205,77,76,52,51,26,13,12,135,42,57,36,72,18,35,19,41,15,15,11,22,9,7,6,19,9,6,4
N00000104,130,65,36,29,41,19,14,8,80,39,22,19,45,20,16,9,19,12,5,2,16,7,1,8,9,7,0,2
N00000105,148,26,99,23,61,7,42,12,74,15,48,11,40,8,28,4,19,3,10,6,15,4,10,1,13,4,9,0
N00000106,103,8,70,25,55,3,36,16,43,5,32,6,16,2,12,2,17,1,12,4,10,2,8,0,5,0,2,3
N00000107,120,17,78,25,41,5,22,14,74,12,52,10,29,6,20,3,28,3,21,4,17,3,11,3,5,0,4,1
N00000108,110,21,74,15,37,10,19,8,69,10,53,6,40,4,33,3,8,2,6,0,21,4,14,3,4,1,2,1
N00000109,229,38,147,44,77,11,54,12,137,24,88,25,69,14,44,11,32,5,21,6,36,5,23,8,15,3,5,7
N00000110,122,17,65,40,47,6,27,14,68,9,36,23,30,5,14,11,17,2,11,4,21,2,11,8,7,2,2,3
N00000111,136,43,61,32,32,9,16,7,100,33,44,23,69,26,27,16,9,2,3,4,22,5,14,3,4,1,1,2
N00000112,143,28,72,43,31,3,19,9,101,20,51,30,59,11,29,19,26,9,12,5,16,0,10,6,11,5,2,4
N00000113,122,39,55,28,31,8,15,8,80,27,37,16,49,14,26,9,19,9,6,4,12,4,5,3,11,4,3,4
N00000114,121,51,42,28,20,8,7,5,97,43,31,23,57,25,20,12,18,4,9,5,22,14,2,6,4,0,4,0
N00000115,128,48,47,33,38,12,13,13,82,34,33,15,35,13,19,3,31,14,10,7,16,7,4,5,8,2,1,5
N00000116,119,35,49,35,39,7,17,15,74,27,29,18,33,14,15,4,30,9,9,12,11,4,5,2,6,1,3,2
N00000117,86,20,45,21,46,13,23,10,37,7,20,10,8,2,2,4,22,4,14,4,7,1,4,2,3,0,2,1
N00000118,143,12,90,41,47,4,23,20,87,7,62,18,51,5,34,12,11,0,10,1,25,2,18,5,9,1,5,3
N00000119,125,7,93,25,29,0,23,6,91,6,68,17,57,5,40,12,7,0,7,0,27,1,21,5,5,1,2,2
N00000120,127,14,92,21,29,1,22,6,91,11,67,13,58,8,40,10,10,2,6,2,23,1,21,1,7,2,3,2
N00000121,124,9,85,30,31,3,15,13,82,5,63,14,35,2,27,6,18,1,11,6,29,2,25,2,11,1,7,3
N00000122,199,25,129,45,53,6,35,12,135,18,86,31,91,16,57,18,10,0,6,4,34,2,23,9,11,1,8,2
N00000123,143,16,109,18,33,4,26,3,106,11,82,13,68,10,49,9,10,1,7,2,28,0,26,2,4,1,1,2
N00000124,143,17,98,28,35,3,24,8,101,13,70,18,66,9,46,11,4,0,2,2,31,4,22,5,7,1,4,2
N00000125,148,117,20,11,29,22,3,4,104,85,14,5,73,60,11,2,23,19,2,2,8,6,1,1,15,10,3,2
N00000126,134,122,5,7,20,16,1,3,103,96,3,4,77,72,1,4,17,15,2,0,9,9,0,0,11,10,1,0
N00000127,130,99,21,10,29,19,4,6,85,67,14,4,60,45,14,1,15,13,0,2,10,9,0,1,16,13,3,0
N00000128,282,252,10,20,40,35,1,4,226,202,9,15,173,158,7,8,30,27,0,3,23,17,2,4,16,15,0,1
N00000129,138,122,2,14,39,34,1,4,94,84,1,9,44,40,0,4,43,39,1,3,7,5,0,2,5,4,0,1
N00000130,152,5,124,23,11,1,9,1,132,3,108,21,103,0,88,15,15,1,11,3,14,2,9,3,9,1,7,1
N00000131,136,7,106,23,22,0,17,5,103,5,81,17,78,2,64,12,10,0,8,2,15,3,9,3,11,2,8,1
N00000132,121,34,70,17,24,4,18,2,85,24,49,12,63,19,37,7,8,2,5,1,14,3,7,4,12,6,3,3
N00000133,139,33,80,26,48,9,28,11,80,20,45,15,46,9,26,11,14,6,8,0,20,5,11,4,11,4,7,0
N00000134,177,10,121,46,51,4,30,17,117,5,85,27,75,3,58,14,13,0,9,4,29,2,18,9,9,1,6,2
N00000135,119,17,81,21,31,3,21,7,85,12,60,13,41,6,30,5,23,3,18,2,21,3,12,6,3,2,0,1
N00000136,188,15,140,33,31,2,22,7,150,11,116,23,105,5,82,18,19,4,14,1,26,2,20,4,7,2,2,3
N00000137,120,6,97,17,30,1,21,8,86,5,72,9,64,4,52,8,6,0,6,0,16,1,14,1,4,0,4,0
N00000138,155,6,119,30,22,2,16,4,130,3,101,26,106,2,83,21,12,0,11,1,12,1,7,4,3,1,2,0
N00000139,133,9,91,33,39,5,28,6,88,3,61,24,49,3,35,11,11,0,5,6,28,0,21,7,6,1,2,3
N00000140,158,14,104,40,53,5,32,16,95,8,64,23,49,2,35,12,18,2,11,5,28,4,18,6,10,1,8,1
N00000141,220,13,164,43,97,4,77,16,108,7,76,25,46,3,35,8,31,2,20,9,31,2,21,8,15,2,11,2
N00000142,96,5,68,23,27,3,20,4,66,2,46,18,24,1,14,9,29,0,23,6,13,1,9,3,3,0,2,1
N00000143,123,10,80,33,69,3,43,23,48,5,35,8,18,1,14,3,17,2,11,4,13,2,10,1,6,2,2,2
N00000144,110,8,73,29,41,4,26,11,60,4,41,15,27,1,22,4,18,1,11,6,15,2,8,5,9,0,6,3
N00000145,75,5,55,15,48,3,36,9,26,1,19,6,9,0,6,3,11,1,9,1,6,0,4,2,1,1,0,0
N00000146,105,6,79,20,23,1,14,8,73,3,59,11,41,2,34,5,10,1,7,2,22,0,18,4,9,2,6,1
N00000147,106,8,68,30,41,4,26,11,56,3,38,15,27,1,19,7,19,1,11,7,10,1,8,1,9,1,4,4
N00000148,279,6,226,47,77,0,64,13,185,6,151,28,92,5,72,15,49,0,41,8,44,1,38,5,17,0,11,6
N00000149,187,3,153,31,58,0,48,10,117,3,95,19,67,1,55,11,16,1,14,1,34,1,26,7,12,0,10,2
N00000150,149,2,119,28,38,0,32,6,106,2,84,20,73,1,56,16,8,0,6,2,25,1,22,2,5,0,3,2
N00000151,131,5,103,23,42,0,34,8,79,1,64,14,39,1,33,5,13,0,10,3,27,0,21,6,10,4,5,1
N00000152,131,3,106,22,48,0,40,8,80,3,64,13,43,0,37,6,21,2,16,3,16,1,11,4,3,0,2,1
N00000153,111,4,89,18,37,2,28,7,65,1,55,9,28,0,24,4,10,0,9,1,27,1,22,4,9,1,6,2
N00000154,108,8,76,24,34,5,22,7,65,3,46,16,42,2,29,11,10,0,7,3,13,1,10,2,9,0,8,1
N00000155,128,11,83,34,27,1,16,10,90,9,62,19,63,6,43,14,13,2,9,2,14,1,10,3,11,1,5,5
N00000156,127,7,95,25,27,2,17,8,96,5,76,15,54,2,44,8,10,2,6,2,32,1,26,5,4,0,2,2
N00000157,139,18,89,32,28,1,19,8,103,17,62,24,67,11,42,14,8,1,4,3,28,5,16,7,8,0,8,0
N00000158,286,10,185,91,61,0,42,19,212,10,135,67,125,6,84,35,27,1,15,11,60,3,36,21,13,0,8,5
N00000159,116,6,82,28,45,0,33,12,61,4,43,14,23,0,17,6,11,0,8,3,27,4,18,5,10,2,6,2
N00000160,124,10,82,32,38,4,26,8,75,5,49,21,46,3,29,14,10,2,6,2,19,0,14,5,11,1,7,3
N00000161,128,5,93,30,11,0,6,5,112,5,85,22,84,3,61,20,6,0,5,1,22,2,19,1,5,0,2,3
N00000162,115,6,80,29,37,1,29,7,72,5,49,18,44,0,34,10,10,1,5,4,18,4,10,4,6,0,2,4
N00000163,155,16,91,48,61,8,38,15,85,8,50,27,36,6,20,10,27,0,16,11,22,2,14,6,9,0,3,6
N00000164,118,3,91,24,22,0,17,5,94,3,73,18,50,1,41,8,9,1,6,2,35,1,26,8,2,0,1,1
N00000165,135,9,98,28,37,4,24,9,92,5,71,16,61,5,46,10,9,0,6,3,22,0,19,3,6,0,3,3
N00000166,122,8,87,27,30,1,23,6,89,7,62,20,61,6,41,14,9,1,3,5,19,0,18,1,3,0,2,1
N00000167,149,7,118,24,33,1,28,4,108,5,84,19,72,3,55,14,10,0,7,3,26,2,22,2,8,1,6,1
N00000168,145,8,117,20,35,5,25,5,106,3,90,13,66,2,55,9,10,0,9,1,30,1,26,3,4,0,2,2
N00000169,279,12,211,56,62,2,41,19,199,10,155,34,139,7,109,23,16,0,13,3,44,3,33,8,18,0,15,3
N00000170,139,0,112,27,22,0,16,6,110,0,91,19,63,0,53,10,17,0,12,5,30,0,26,4,7,0,5,2
N00000171,146,7,113,26,23,2,17,4,114,4,90,20,93,4,73,16,6,0,5,1,15,0,12,3,9,1,6,2
N00000172,307,10,213,84,67,3,42,22,223,6,160,57,145,5,110,30,26,0,14,12,52,1,36,15,17,1,11,5
N00000173,144,1,109,34,33,1,22,10,103,0,81,22,73,0,56,17,10,0,7,3,20,0,18,2,8,0,6,2
N00000174,163,3,128,32,47,1,38,8,105,2,81,22,60,1,50,9,24,0,17,7,21,1,14,6,11,0,9,2
N00000175,140,2,113,25,28,1,23,4,110,1,88,21,76,1,62,13,11,0,7,4,23,0,19,4,2,0,2,0
N00000176,205,14,140,51,57,4,37,16,136,9,96,31,73,6,55,12,39,2,24,13,24,1,17,6,12,1,7,4
N00000177,167,22,91,54,69,10,36,23,87,10,51,26,41,4,23,14,19,0,15,4,27,6,13,8,11,2,4,5
N00000178,355,47,230,78,165,22,108,35,166,21,107,38,64,10,38,16,58,7,38,13,44,4,31,9,24,4,15,5
N00000179,492,37,317,138,257,16,178,63,207,18,125,64,83,5,53,25,64,8,32,24,60,5,40,15,28,3,14,11
N00000180,131,8,102,21,46,3,34,9,74,4,60,10,35,2,31,2,25,2,17,6,14,0,12,2,11,1,8,2
N00000181,168,9,112,47,86,4,57,25,70,4,50,16,28,2,21,5,14,1,8,5,28,1,21,6,12,1,5,6
N00000182,105,0,84,21,29,0,23,6,75,0,60,15,28,0,24,4,18,0,14,4,29,0,22,7,1,0,1,0
N00000183,146,6,92,48,65,3,41,21,74,2,49,23,40,1,29,10,15,1,7,7,19,0,13,6,7,1,2,4
N00000184,184,9,126,49,99,4,75,20,77,3,51,23,28,1,22,5,21,1,12,8,28,1,17,10,8,2,0,6
N00000185,121,2,101,18,63,1,52,10,58,1,49,8,30,1,26,3,8,0,6,2,20,0,17,3,0,0,0,0
N00000186,137,7,93,37,41,0,31,10,91,7,59,25,27,1,18,8,38,3,24,11,26,3,17,6,5,0,3,2
N00000187,126,8,89,29,46,3,34,9,75,5,52,18,26,2,20,4,32,2,20,10,17,1,12,4,5,0,3,2
N00000188,128,4,94,30,27,1,19,7,97,2,72,23,42,1,27,14,29,1,23,5,26,0,22,4,4,1,3,0
N00000189,125,3,101,21,19,0,15,4,102,3,83,16,76,3,62,11,13,0,10,3,13,0,11,2,4,0,3,1
N00000190,119,0,94,25,15,0,12,3,101,0,81,20,72,0,60,12,6,0,3,3,23,0,18,5,3,0,1,2
N00000191,124,3,101,20,27,2,20,5,95,0,80,15,60,0,52,8,10,0,8,2,25,0,20,5,2,1,1,0
N00000192,120,7,85,28,25,1,19,5,90,5,64,21,59,4,41,14,16,1,12,3,15,0,11,4,5,1,2,2
N00000193,111,4,77,30,33,0,25,8,74,3,49,22,34,0,22,12,22,2,14,6,18,1,13,4,4,1,3,0
N00000194,119,6,91,22,40,1,34,5,75,4,56,15,48,2,38,8,15,1,9,5,12,1,9,2,4,1,1,2
N00000195,123,5,95,23,55,1,40,14,61,2,50,9,27,1,24,2,17,0,13,4,17,1,13,3,7,2,5,0
N00000196,116,5,91,20,46,1,39,6,64,3,50,11,28,2,20,6,20,1,15,4,16,0,15,1,6,1,2,3
N00000197,115,7,83,25,13,0,7,6,94,5,73,16,65,3,51,11,12,0,8,4,17,2,14,1,8,2,3,3
N00000198,110,2,87,21,25,0,21,4,83,2,64,17,62,1,49,12,6,0,3,3,15,1,12,2,2,0,2,0
N00000199,130,7,93,30,20,2,13,5,98,4,74,20,79,3,61,15,4,0,2,2,15,1,11,3,12,1,6,5
N00000200,124,5,99,20,22,0,17,5,97,5,80,12,79,5,65,9,11,0,9,2,7,0,6,1,5,0,2,3
N00000201,143,0,111,32,52,0,40,12,87,0,68,19,52,0,42,10,7,0,6,1,28,0,20,8,4,0,3,1
N00000202,132,3,105,24,27,1,20,6,102,1,83,18,68,0,57,11,9,0,7,2,25,1,19,5,3,1,2,0
N00000203,134,9,95,30,26,3,20,3,88,4,66,18,48,2,35,11,16,0,11,5,24,2,20,2,20,2,9,9
N00000204,152,1,110,41,36,0,27,9,111,1,81,29,72,1,52,19,19,0,14,5,20,0,15,5,5,0,2,3
N00000205,118,9,86,23,27,2,18,7,89,5,68,16,62,3,47,12,12,1,9,2,15,1,12,2,2,2,0,0
N00000206,212,11,144,57,99,6,71,22,106,5,68,33,57,3,38,16,19,2,13,4,30,0,17,13,7,0,5,2
N00000207,119,6,75,38,38,1,21,16,74,4,51,19,47,1,36,10,10,1,6,3,17,2,9,6,7,1,3,3
N00000208,121,3,98,20,19,0,15,4,98,3,80,15,72,2,60,10,9,0,7,2,17,1,13,3,4,0,3,1
N00000209,122,3,90,29,16,0,9,7,106,3,81,22,87,2,68,17,9,1,6,2,10,0,7,3,0,0,0,0
N00000210,219,14,148,57,120,9,83,28,95,4,62,29,39,3,28,8,23,0,10,13,33,1,24,8,4,1,3,0
N00000211,269,14,193,62,118,5,92,21,140,8,96,36,69,7,47,15,21,0,14,7,50,1,35,14,11,1,5,5
N00000212,85,7,50,28,46,3,27,16,34,3,21,10,19,3,13,3,4,0,3,1,11,0,5,6,5,1,2,2
N00000213,150,7,96,47,69,1,50,18,75,5,44,26,41,5,26,10,13,0,7,6,21,0,11,10,6,1,2,3
N00000214,151,4,101,46,48,1,30,17,97,3,67,27,53,2,36,15,22,1,14,7,22,0,17,5,6,0,4,2
N00000215,151,5,106,40,27,1,21,5,112,2,78,32,84,2,60,22,9,0,4,5,19,0,14,5,12,2,7,3
N00000216,161,9,108,44,30,2,16,12,124,6,89,29,78,3,61,14,14,1,9,4,32,2,19,11,7,1,3,3
N00000217,175,4,127,44,28,1,17,10,140,3,103,34,98,2,73,23,10,1,5,4,32,0,25,7,7,0,7,0
N00000218,148,7,117,24,29,2,21,6,114,5,92,17,68,5,49,14,8,0,8,0,38,0,35,3,5,0,4,1
N00000219,123,6,86,31,52,4,32,16,67,2,51,14,23,0,16,7,27,1,21,5,17,1,14,2,4,0,3,1
N00000220,125,1,97,27,50,0,39,11,72,1,56,15,28,0,22,6,29,0,22,7,15,1,12,2,3,0,2,1
N00000221,115,2,87,26,35,0,27,8,75,1,57,17,38,0,25,13,26,1,22,3,11,0,10,1,5,1,3,1
