DatasetId,DatasetTitle,StatisticalPopulations,Annotations
"LC6302NI","LONG-TERM HEALTH PROBLEM OR DISABILITY BY VOLUNTARY WORK","All usual residents aged 16 and over","1. 'Day-to-day activities limited' covers any health problem or disability (including problems related to old age) which has lasted or is expected to last at least 12 months."
