GeographyCode,LC4408NI0001,LC4408NI0002,LC4408NI0003,LC4408NI0004,LC4408NI0005,LC4408NI0006,LC4408NI0007,LC4408NI0008,LC4408NI0009,LC4408NI0010,LC4408NI0011,LC4408NI0012,LC4408NI0013,LC4408NI0014,LC4408NI0015,LC4408NI0016,LC4408NI0017,LC4408NI0018,LC4408NI0019,LC4408NI0020
N00000203,134,114,3,17,26,21,1,4,50,41,1,8,36,32,1,3,22,20,0,2
N00000204,152,120,1,31,36,30,0,6,62,46,1,15,24,20,0,4,30,24,0,6
N00000205,118,102,1,15,27,20,0,7,36,32,0,4,24,20,0,4,31,30,1,0
N00000206,212,121,15,76,99,59,7,33,69,36,5,28,28,16,2,10,16,10,1,5
N00000207,119,88,2,29,38,28,1,9,44,29,0,15,22,19,0,3,15,12,1,2
N00000208,121,117,0,4,19,18,0,1,48,45,0,3,21,21,0,0,33,33,0,0
N00000209,122,116,0,6,16,15,0,1,36,34,0,2,25,23,0,2,45,44,0,1
N00000210,219,123,30,66,120,63,23,34,67,40,4,23,17,11,2,4,15,9,1,5
N00000211,269,152,85,32,118,52,52,14,90,60,19,11,30,22,7,1,31,18,7,6
N00000212,85,41,6,38,46,18,3,25,20,12,2,6,5,1,1,3,14,10,0,4
N00000213,150,95,18,37,69,29,17,23,48,37,1,10,19,18,0,1,14,11,0,3
N00000214,151,114,11,26,48,35,3,10,61,49,4,8,23,16,2,5,19,14,2,3
N00000215,151,143,1,7,27,26,0,1,56,53,1,2,31,28,0,3,37,36,0,1
N00000216,161,131,20,10,30,22,6,2,69,58,9,2,29,23,4,2,33,28,1,4
N00000217,175,152,2,21,28,20,1,7,78,72,0,6,27,24,0,3,42,36,1,5
N00000218,148,136,1,11,29,27,0,2,67,62,0,5,23,20,0,3,29,27,1,1
N00000219,123,43,66,14,52,13,32,7,44,14,24,6,14,7,7,0,13,9,3,1
N00000220,125,44,66,15,50,16,27,7,29,10,16,3,20,8,12,0,26,10,11,5
N00000221,115,47,60,8,35,4,24,7,39,14,24,1,22,16,6,0,19,13,6,0
N00000222,130,119,4,7,37,35,1,1,49,46,1,2,24,21,0,3,20,17,2,1
N00000223,128,98,22,8,32,17,11,4,42,28,10,4,22,21,1,0,32,32,0,0
N00000224,118,95,1,22,46,39,0,7,43,32,1,10,13,10,0,3,16,14,0,2
N00000225,90,81,2,7,50,44,1,5,29,26,1,2,7,7,0,0,4,4,0,0
N00000226,111,102,1,8,28,28,0,0,47,42,0,5,14,11,1,2,22,21,0,1
N00000227,121,74,35,12,72,36,29,7,32,25,4,3,12,9,2,1,5,4,0,1
N00000228,127,117,2,8,27,26,1,0,52,46,1,5,22,21,0,1,26,24,0,2
N00000229,150,110,21,19,48,28,14,6,49,34,5,10,27,24,2,1,26,24,0,2
N00000230,116,56,51,9,25,10,13,2,44,22,18,4,23,14,7,2,24,10,13,1
N00000231,122,31,81,10,33,13,18,2,37,11,22,4,18,1,15,2,34,6,26,2
N00000232,136,85,23,28,44,29,7,8,46,30,8,8,26,13,5,8,20,13,3,4
N00000233,128,79,24,25,53,28,14,11,40,22,7,11,21,19,2,0,14,10,1,3
N00000234,124,52,19,53,45,14,12,19,52,27,5,20,13,6,0,7,14,5,2,7
N00000235,128,95,26,7,24,19,4,1,56,46,8,2,22,14,6,2,26,16,8,2
N00000236,108,61,39,8,28,13,11,4,26,16,9,1,23,13,8,2,31,19,11,1
N00000237,147,140,1,6,22,22,0,0,47,42,1,4,32,31,0,1,46,45,0,1
N00000238,121,116,0,5,17,17,0,0,52,49,0,3,31,31,0,0,21,19,0,2
N00000239,118,26,79,13,36,4,24,8,47,13,33,1,18,7,9,2,17,2,13,2
N00000240,132,38,85,9,29,2,24,3,40,8,29,3,29,14,14,1,34,14,18,2
N00000241,138,129,2,7,15,12,1,2,39,38,1,0,24,22,0,2,60,57,0,3
N00000242,120,112,4,4,8,5,0,3,47,44,2,1,19,19,0,0,46,44,2,0
N00000243,110,81,17,12,25,18,5,2,42,30,7,5,23,17,2,4,20,16,3,1
N00000244,118,60,44,14,34,18,10,6,48,27,19,2,12,4,6,2,24,11,9,4
N00000245,126,107,7,12,23,20,0,3,50,40,5,5,27,24,2,1,26,23,0,3
N00000246,127,72,37,18,41,20,12,9,37,26,8,3,27,15,9,3,22,11,8,3
N00000247,122,113,1,8,19,18,0,1,54,52,0,2,24,22,0,2,25,21,1,3
N00000248,124,119,1,4,17,15,0,2,52,52,0,0,27,27,0,0,28,25,1,2
N00000249,131,122,0,9,16,16,0,0,42,39,0,3,24,22,0,2,49,45,0,4
N00000250,166,138,6,22,35,30,0,5,65,53,1,11,37,29,4,4,29,26,1,2
N00000251,155,140,1,14,25,21,1,3,40,36,0,4,32,29,0,3,58,54,0,4
N00000252,132,111,2,19,32,27,0,5,44,39,0,5,21,16,2,3,35,29,0,6
N00000253,175,163,3,9,30,23,0,7,56,52,2,2,32,31,1,0,57,57,0,0
N00000254,117,110,1,6,21,18,0,3,42,40,1,1,23,22,0,1,31,30,0,1
N00000255,127,117,1,9,14,13,1,0,56,53,0,3,18,17,0,1,39,34,0,5
N00000256,308,262,2,44,73,55,0,18,113,103,0,10,38,31,1,6,84,73,1,10
N00000257,173,137,20,16,61,43,9,9,36,29,3,4,33,31,1,1,43,34,7,2
N00000258,140,126,1,13,28,24,0,4,45,41,0,4,27,22,0,5,40,39,1,0
N00000259,161,138,6,17,25,20,3,2,55,47,0,8,30,23,1,6,51,48,2,1
N00000260,210,158,16,36,50,32,8,10,69,56,3,10,33,26,1,6,58,44,4,10
N00000261,179,164,2,13,23,19,1,3,62,58,0,4,19,16,1,2,75,71,0,4
N00000262,156,115,15,26,36,18,7,11,51,38,6,7,24,18,0,6,45,41,2,2
N00000263,110,68,7,35,39,24,1,14,40,22,5,13,13,9,1,3,18,13,0,5
N00000264,196,127,40,29,42,22,15,5,46,32,7,7,42,22,11,9,66,51,7,8
N00000265,149,87,25,37,54,25,12,17,40,25,7,8,26,16,2,8,29,21,4,4
N00000266,126,92,11,23,32,17,6,9,40,29,3,8,18,16,0,2,36,30,2,4
N00000267,152,134,1,17,19,16,0,3,57,48,0,9,26,21,1,4,50,49,0,1
N00000268,142,128,1,13,26,22,0,4,52,49,0,3,22,18,1,3,42,39,0,3
N00000269,135,122,2,11,31,27,1,3,43,37,1,5,30,28,0,2,31,30,0,1
N00000270,133,125,0,8,22,20,0,2,45,43,0,2,27,26,0,1,39,36,0,3
N00000271,142,131,3,8,28,26,0,2,47,44,1,2,23,20,2,1,44,41,0,3
N00000272,133,109,16,8,43,31,10,2,53,45,5,3,14,13,1,0,23,20,0,3
N00000273,163,150,4,9,26,23,2,1,54,51,0,3,32,30,0,2,51,46,2,3
N00000274,176,159,3,14,30,28,0,2,66,60,1,5,32,30,1,1,48,41,1,6
N00000275,126,116,1,9,40,36,0,4,45,41,0,4,12,11,1,0,29,28,0,1
N00000276,126,114,5,7,31,29,1,1,41,34,3,4,22,20,1,1,32,31,0,1
N00000277,117,102,4,11,20,17,0,3,42,37,0,5,21,19,1,1,34,29,3,2
N00000278,121,110,1,10,32,32,0,0,38,31,0,7,22,19,1,2,29,28,0,1
N00000279,83,61,1,21,23,18,1,4,34,25,0,9,18,12,0,6,8,6,0,2
N00000280,154,74,57,23,42,20,13,9,45,19,19,7,28,13,11,4,39,22,14,3
N00000281,117,104,7,6,17,14,2,1,40,36,3,1,24,22,0,2,36,32,2,2
N00000282,132,123,1,8,22,22,0,0,45,40,1,4,29,28,0,1,36,33,0,3
N00000283,142,127,4,11,33,29,1,3,56,53,1,2,21,19,0,2,32,26,2,4
N00000284,157,90,36,31,47,26,16,5,47,26,9,12,25,16,3,6,38,22,8,8
N00000285,124,49,63,12,28,9,14,5,40,16,19,5,26,9,16,1,30,15,14,1
N00000286,126,81,22,23,47,23,11,13,44,33,5,6,13,9,3,1,22,16,3,3
N00000287,137,58,38,41,52,15,18,19,45,21,15,9,18,8,1,9,22,14,4,4
N00000288,138,110,13,15,29,18,2,9,54,46,5,3,24,19,4,1,31,27,2,2
N00000289,197,155,10,32,41,27,7,7,78,67,1,10,36,26,1,9,42,35,1,6
N00000290,128,62,53,13,47,15,26,6,42,26,14,2,21,13,6,2,18,8,7,3
N00000291,204,177,4,23,46,34,2,10,74,67,0,7,40,36,1,3,44,40,1,3
N00000292,262,231,2,29,41,36,0,5,89,80,1,8,44,36,1,7,88,79,0,9
N00000293,162,153,0,9,16,16,0,0,37,35,0,2,30,28,0,2,79,74,0,5
N00000294,140,129,2,9,23,18,1,4,44,41,0,3,33,32,1,0,40,38,0,2
N00000295,144,128,0,16,30,27,0,3,53,45,0,8,25,22,0,3,36,34,0,2
N00000296,114,105,1,8,25,23,0,2,38,36,0,2,24,21,0,3,27,25,1,1
N00000297,128,118,0,10,25,20,0,5,48,47,0,1,25,23,0,2,30,28,0,2
N00000298,119,103,2,14,17,13,0,4,42,35,1,6,24,22,1,1,36,33,0,3
N00000299,147,124,0,23,47,40,0,7,52,43,0,9,28,23,0,5,20,18,0,2
N00000300,133,75,40,18,47,22,16,9,46,27,17,2,21,12,4,5,19,14,3,2
N00000301,124,119,0,5,20,19,0,1,35,34,0,1,16,15,0,1,53,51,0,2
N00000302,127,118,1,8,13,12,0,1,46,42,0,4,30,28,1,1,38,36,0,2
