ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
LC1103NI0001,Count,PERSONS,"All categories: Age, All categories: Sex, All categories: Marital Status"
LC1103NI0002,Count,PERSONS,"All categories: Age, All categories: Sex, Married or in a registered same-sex civil partnership"
LC1103NI0003,Count,PERSONS,"All categories: Age, All categories: Sex, Other"
LC1103NI0004,Count,PERSONS,"All categories: Age, Males, All categories: Marital Status"
LC1103NI0005,Count,PERSONS,"All categories: Age, Males, Married or in a registered same-sex civil partnership"
LC1103NI0006,Count,PERSONS,"All categories: Age, Males, Other"
LC1103NI0007,Count,PERSONS,"All categories: Age, Females, All categories: Marital Status"
LC1103NI0008,Count,PERSONS,"All categories: Age, Females, Married or in a registered same-sex civil partnership"
LC1103NI0009,Count,PERSONS,"All categories: Age, Females, Other"
LC1103NI0010,Count,PERSONS,"Aged 44 and under, All categories: Sex, All categories: Marital Status"
LC1103NI0011,Count,PERSONS,"Aged 44 and under, All categories: Sex, Married or in a registered same-sex civil partnership"
LC1103NI0012,Count,PERSONS,"Aged 44 and under, All categories: Sex, Other"
LC1103NI0013,Count,PERSONS,"Aged 44 and under, Males, All categories: Marital Status"
LC1103NI0014,Count,PERSONS,"Aged 44 and under, Males, Married or in a registered same-sex civil partnership"
LC1103NI0015,Count,PERSONS,"Aged 44 and under, Males, Other"
LC1103NI0016,Count,PERSONS,"Aged 44 and under, Females, All categories: Marital Status"
LC1103NI0017,Count,PERSONS,"Aged 44 and under, Females, Married or in a registered same-sex civil partnership"
LC1103NI0018,Count,PERSONS,"Aged 44 and under, Females, Other"
LC1103NI0019,Count,PERSONS,"Aged 45 to 64, All categories: Sex, All categories: Marital Status"
LC1103NI0020,Count,PERSONS,"Aged 45 to 64, All categories: Sex, Married or in a registered same-sex civil partnership"
LC1103NI0021,Count,PERSONS,"Aged 45 to 64, All categories: Sex, Other"
LC1103NI0022,Count,PERSONS,"Aged 45 to 64, Males, All categories: Marital Status"
LC1103NI0023,Count,PERSONS,"Aged 45 to 64, Males, Married or in a registered same-sex civil partnership"
LC1103NI0024,Count,PERSONS,"Aged 45 to 64, Males, Other"
LC1103NI0025,Count,PERSONS,"Aged 45 to 64, Females, All categories: Marital Status"
LC1103NI0026,Count,PERSONS,"Aged 45 to 64, Females, Married or in a registered same-sex civil partnership"
LC1103NI0027,Count,PERSONS,"Aged 45 to 64, Females, Other"
LC1103NI0028,Count,PERSONS,"Aged 65 and over, All categories: Sex, All categories: Marital Status"
LC1103NI0029,Count,PERSONS,"Aged 65 and over, All categories: Sex, Married or in a registered same-sex civil partnership"
LC1103NI0030,Count,PERSONS,"Aged 65 and over, All categories: Sex, Other"
LC1103NI0031,Count,PERSONS,"Aged 65 and over, Males, All categories: Marital Status"
LC1103NI0032,Count,PERSONS,"Aged 65 and over, Males, Married or in a registered same-sex civil partnership"
LC1103NI0033,Count,PERSONS,"Aged 65 and over, Males, Other"
LC1103NI0034,Count,PERSONS,"Aged 65 and over, Females, All categories: Marital Status"
LC1103NI0035,Count,PERSONS,"Aged 65 and over, Females, Married or in a registered same-sex civil partnership"
LC1103NI0036,Count,PERSONS,"Aged 65 and over, Females, Other"
