GeographyCode,LC5102NI0001,LC5102NI0002,LC5102NI0003,LC5102NI0004,LC5102NI0005,LC5102NI0006,LC5102NI0007,LC5102NI0008,LC5102NI0009,LC5102NI0010,LC5102NI0011,LC5102NI0012,LC5102NI0013,LC5102NI0014,LC5102NI0015,LC5102NI0016,LC5102NI0017,LC5102NI0018,LC5102NI0019,LC5102NI0020,LC5102NI0021
N00000027,401,99,61,59,55,101,26,211,62,27,27,25,51,19,190,37,34,32,30,50,7
N00000028,188,54,27,36,24,31,16,94,33,15,13,8,13,12,94,21,12,23,16,18,4
N00000029,323,78,35,46,45,93,26,174,45,15,25,25,43,21,149,33,20,21,20,50,5
N00000030,305,81,29,52,44,78,21,153,48,13,22,24,29,17,152,33,16,30,20,49,4
N00000031,516,112,52,70,67,160,55,264,69,24,27,29,67,48,252,43,28,43,38,93,7
N00000032,293,66,38,46,35,77,31,135,33,17,22,13,20,30,158,33,21,24,22,57,1
N00000033,383,96,40,59,50,97,41,210,55,21,27,32,38,37,173,41,19,32,18,59,4
N00000034,373,81,45,51,46,103,47,178,38,19,15,23,50,33,195,43,26,36,23,53,14
N00000035,239,75,32,35,29,38,30,108,37,11,10,14,13,23,131,38,21,25,15,25,7
N00000036,279,83,36,37,33,71,19,132,43,17,19,11,30,12,147,40,19,18,22,41,7
N00000037,236,89,33,26,29,42,17,111,43,16,11,14,19,8,125,46,17,15,15,23,9
N00000038,307,77,38,53,45,62,32,151,38,19,26,25,20,23,156,39,19,27,20,42,9
N00000039,894,198,125,165,129,186,91,417,85,67,67,49,83,66,477,113,58,98,80,103,25
N00000040,209,80,45,35,21,16,12,94,34,19,11,11,7,12,115,46,26,24,10,9,0
N00000041,321,41,54,76,47,85,18,154,22,26,32,23,35,16,167,19,28,44,24,50,2
N00000042,315,65,33,63,46,70,38,152,30,22,27,16,24,33,163,35,11,36,30,46,5
N00000043,841,173,105,179,130,196,58,391,87,39,76,60,86,43,450,86,66,103,70,110,15
N00000044,223,85,37,35,24,28,14,101,37,17,14,12,12,9,122,48,20,21,12,16,5
N00000045,383,80,42,57,44,122,38,196,44,17,23,30,52,30,187,36,25,34,14,70,8
N00000046,313,94,38,43,40,73,25,164,58,15,11,27,31,22,149,36,23,32,13,42,3
N00000047,314,86,21,53,32,91,31,151,37,12,20,16,44,22,163,49,9,33,16,47,9
N00000048,240,85,34,52,21,24,24,105,34,14,15,10,12,20,135,51,20,37,11,12,4
N00000049,210,62,39,28,30,27,24,102,25,24,9,17,9,18,108,37,15,19,13,18,6
N00000050,254,67,31,37,21,76,22,125,33,8,19,15,36,14,129,34,23,18,6,40,8
N00000051,231,100,30,34,21,21,25,101,45,11,9,13,8,15,130,55,19,25,8,13,10
N00000052,245,71,38,39,30,39,28,125,39,17,15,14,18,22,120,32,21,24,16,21,6
N00000053,208,61,42,38,12,28,27,106,27,23,16,6,15,19,102,34,19,22,6,13,8
N00000054,195,67,22,36,27,28,15,81,29,10,10,9,11,12,114,38,12,26,18,17,3
N00000055,229,90,36,44,20,23,16,110,36,19,19,13,12,11,119,54,17,25,7,11,5
N00000056,239,108,23,34,20,25,29,119,57,10,11,11,10,20,120,51,13,23,9,15,9
N00000057,197,79,33,43,13,10,19,90,41,10,18,7,3,11,107,38,23,25,6,7,8
N00000058,198,61,33,31,19,32,22,90,28,15,10,7,14,16,108,33,18,21,12,18,6
N00000059,178,74,29,28,17,18,12,90,43,14,13,6,7,7,88,31,15,15,11,11,5
N00000060,306,125,60,46,30,25,20,136,59,24,16,15,9,13,170,66,36,30,15,16,7
N00000061,238,57,27,26,20,80,28,122,26,15,10,7,45,19,116,31,12,16,13,35,9
N00000062,299,51,24,38,44,122,20,141,24,9,14,21,58,15,158,27,15,24,23,64,5
N00000063,356,155,42,47,28,52,32,152,55,20,16,15,27,19,204,100,22,31,13,25,13
N00000064,218,101,35,24,25,14,19,111,50,15,12,17,3,14,107,51,20,12,8,11,5
N00000065,327,82,54,41,44,74,32,156,38,26,20,15,36,21,171,44,28,21,29,38,11
N00000066,232,61,21,38,20,67,25,110,28,9,13,13,28,19,122,33,12,25,7,39,6
N00000067,243,95,32,51,14,23,28,106,43,16,19,4,7,17,137,52,16,32,10,16,11
N00000068,293,65,28,45,37,81,37,145,32,8,21,21,35,28,148,33,20,24,16,46,9
N00000069,238,110,38,40,26,14,10,107,50,18,18,6,8,7,131,60,20,22,20,6,3
N00000070,216,63,23,31,17,67,15,101,30,10,11,8,30,12,115,33,13,20,9,37,3
N00000071,254,93,26,34,35,39,27,113,40,14,15,16,16,12,141,53,12,19,19,23,15
N00000072,1290,229,156,226,201,354,124,629,117,72,97,105,149,89,661,112,84,129,96,205,35
N00000073,467,198,54,46,32,89,48,203,82,26,19,19,28,29,264,116,28,27,13,61,19
N00000074,764,97,93,131,112,266,65,373,48,50,57,55,115,48,391,49,43,74,57,151,17
N00000075,351,85,51,71,40,64,40,222,43,40,47,28,38,26,129,42,11,24,12,26,14
N00000076,258,54,38,49,40,51,26,127,27,22,24,21,14,19,131,27,16,25,19,37,7
N00000077,222,38,24,53,30,54,23,109,14,8,21,16,31,19,113,24,16,32,14,23,4
N00000078,330,42,41,63,48,106,30,163,24,17,23,29,47,23,167,18,24,40,19,59,7
N00000079,423,74,43,75,67,141,23,209,31,23,37,36,60,22,214,43,20,38,31,81,1
N00000080,324,56,37,49,50,117,15,167,33,18,16,24,66,10,157,23,19,33,26,51,5
N00000081,279,77,31,43,33,80,15,137,37,14,18,18,37,13,142,40,17,25,15,43,2
N00000082,277,50,25,44,29,101,28,142,32,11,20,14,45,20,135,18,14,24,15,56,8
N00000083,503,105,51,89,69,156,33,249,47,30,40,40,62,30,254,58,21,49,29,94,3
N00000084,356,98,30,57,36,113,22,182,59,14,16,24,50,19,174,39,16,41,12,63,3
N00000085,354,147,33,51,34,60,29,169,77,13,18,15,27,19,185,70,20,33,19,33,10
N00000086,292,69,34,56,31,71,31,146,36,14,28,15,30,23,146,33,20,28,16,41,8
N00000087,684,125,87,119,90,199,64,331,61,38,51,48,85,48,353,64,49,68,42,114,16
N00000088,196,95,24,26,14,20,17,87,41,6,10,9,10,11,109,54,18,16,5,10,6
N00000089,352,85,34,66,40,100,27,167,49,12,21,20,44,21,185,36,22,45,20,56,6
N00000090,300,66,29,58,41,82,24,145,35,18,23,19,33,17,155,31,11,35,22,49,7
N00000091,350,78,38,56,30,95,53,165,36,14,26,16,39,34,185,42,24,30,14,56,19
N00000092,371,87,37,53,46,111,37,182,37,24,19,23,50,29,189,50,13,34,23,61,8
N00000093,340,98,29,51,34,78,50,155,46,12,14,16,33,34,185,52,17,37,18,45,16
N00000094,385,73,28,50,51,138,45,189,35,15,18,30,53,38,196,38,13,32,21,85,7
N00000095,353,78,26,66,43,104,36,164,35,11,18,23,43,34,189,43,15,48,20,61,2
N00000096,403,99,42,69,43,109,41,202,49,20,26,25,50,32,201,50,22,43,18,59,9
N00000097,621,108,84,116,87,165,61,300,53,33,52,42,77,43,321,55,51,64,45,88,18
N00000098,916,134,98,120,103,344,117,450,70,42,53,53,159,73,466,64,56,67,50,185,44
N00000099,202,81,29,37,20,18,17,92,37,12,16,9,8,10,110,44,17,21,11,10,7
N00000100,277,83,31,41,26,58,38,121,37,22,13,9,19,21,156,46,9,28,17,39,17
N00000101,196,48,36,36,20,27,29,87,23,19,14,5,10,16,109,25,17,22,15,17,13
N00000102,252,62,40,52,27,50,21,129,37,15,23,14,23,17,123,25,25,29,13,27,4
N00000103,453,140,47,71,50,86,59,221,75,24,27,23,33,39,232,65,23,44,27,53,20
N00000104,233,60,29,45,28,44,27,116,27,14,20,16,16,23,117,33,15,25,12,28,4
N00000105,280,121,40,35,24,24,36,137,61,19,14,10,8,25,143,60,21,21,14,16,11
N00000106,148,53,26,21,13,15,20,67,26,8,6,8,6,13,81,27,18,15,5,9,7
N00000107,200,78,40,22,22,28,10,91,34,17,10,10,12,8,109,44,23,12,12,16,2
N00000108,205,72,13,28,18,51,23,102,30,8,16,7,26,15,103,42,5,12,11,25,8
N00000109,409,135,72,60,41,58,43,197,60,35,22,19,32,29,212,75,37,38,22,26,14
N00000110,221,79,33,39,19,23,28,108,36,17,22,8,5,20,113,43,16,17,11,18,8
N00000111,282,60,23,51,32,88,28,138,27,13,26,14,39,19,144,33,10,25,18,49,9
N00000112,302,79,56,73,35,43,16,139,32,30,34,16,16,11,163,47,26,39,19,27,5
N00000113,237,48,41,47,30,50,21,111,21,18,19,17,21,15,126,27,23,28,13,29,6
N00000114,258,74,25,47,28,59,25,128,42,14,18,17,24,13,130,32,11,29,11,35,12
N00000115,242,78,42,56,27,24,15,108,26,19,28,12,10,13,134,52,23,28,15,14,2
N00000116,223,77,36,34,23,28,25,112,38,19,11,8,15,21,111,39,17,23,15,13,4
N00000117,125,46,25,17,12,11,14,59,19,11,7,6,5,11,66,27,14,10,6,6,3
N00000118,291,73,21,47,30,100,20,146,38,10,17,17,51,13,145,35,11,30,13,49,7
N00000119,253,47,26,40,32,90,18,121,19,15,9,22,44,12,132,28,11,31,10,46,6
N00000120,275,60,32,46,27,95,15,130,30,11,16,14,46,13,145,30,21,30,13,49,2
N00000121,245,65,26,54,25,48,27,113,28,12,23,11,21,18,132,37,14,31,14,27,9
N00000122,385,66,41,59,42,150,27,187,26,23,26,21,71,20,198,40,18,33,21,79,7
N00000123,289,42,18,50,27,137,15,138,18,11,20,16,64,9,151,24,7,30,11,73,6
N00000124,325,100,20,37,37,105,26,142,33,5,14,24,51,15,183,67,15,23,13,54,11
N00000125,348,104,31,59,45,83,26,167,57,12,27,19,29,23,181,47,19,32,26,54,3
N00000126,351,102,39,54,46,79,31,168,50,20,23,17,28,30,183,52,19,31,29,51,1
N00000127,285,84,42,50,29,59,21,143,42,26,24,10,25,16,142,42,16,26,19,34,5
N00000128,771,221,78,126,91,175,80,400,132,46,50,50,56,66,371,89,32,76,41,119,14
N00000129,251,124,37,33,19,20,18,106,47,17,9,11,10,12,145,77,20,24,8,10,6
N00000130,357,56,41,85,57,92,26,173,30,15,29,38,40,21,184,26,26,56,19,52,5
N00000131,318,50,37,49,53,101,28,154,27,19,19,20,47,22,164,23,18,30,33,54,6
N00000132,294,80,32,41,45,74,22,149,45,17,14,20,33,20,145,35,15,27,25,41,2
N00000133,273,84,34,32,36,58,29,129,38,19,11,19,24,18,144,46,15,21,17,34,11
N00000134,350,66,46,61,55,87,35,167,30,21,21,29,39,27,183,36,25,40,26,48,8
N00000135,246,104,37,31,28,25,21,124,51,19,12,14,11,17,122,53,18,19,14,14,4
N00000136,402,76,50,72,64,108,32,195,37,22,31,32,51,22,207,39,28,41,32,57,10
N00000137,252,63,40,45,44,36,24,125,31,18,17,20,17,22,127,32,22,28,24,19,2
N00000138,345,33,45,82,65,97,23,167,15,17,31,39,45,20,178,18,28,51,26,52,3
N00000139,272,78,25,42,43,60,24,130,30,14,13,25,31,17,142,48,11,29,18,29,7
N00000140,302,104,32,49,23,68,26,155,47,18,27,16,28,19,147,57,14,22,7,40,7
N00000141,373,159,49,54,33,37,41,160,55,22,19,13,22,29,213,104,27,35,20,15,12
N00000142,164,71,27,20,17,18,11,78,32,13,6,11,6,10,86,39,14,14,6,12,1
N00000143,183,85,26,23,18,20,11,91,44,13,9,8,8,9,92,41,13,14,10,12,2
N00000144,191,65,36,36,26,13,15,92,30,15,14,14,7,12,99,35,21,22,12,6,3
N00000145,111,66,17,9,6,5,8,43,23,6,5,2,2,5,68,43,11,4,4,3,3
N00000146,240,50,27,32,33,75,23,119,30,11,11,19,32,16,121,20,16,21,14,43,7
N00000147,184,61,26,30,26,27,14,99,31,16,18,12,12,10,85,30,10,12,14,15,4
N00000148,500,154,76,77,43,101,49,232,72,32,32,16,44,36,268,82,44,45,27,57,13
N00000149,347,102,54,65,41,59,26,155,44,29,22,20,22,18,192,58,25,43,21,37,8
N00000150,291,82,27,35,36,73,38,139,34,13,14,18,33,27,152,48,14,21,18,40,11
N00000151,247,95,33,32,22,27,38,129,49,22,9,10,8,31,118,46,11,23,12,19,7
N00000152,229,109,43,25,17,18,17,117,48,23,14,7,8,17,112,61,20,11,10,10,0
N00000153,199,94,18,29,24,17,17,85,38,6,9,14,7,11,114,56,12,20,10,10,6
N00000154,215,65,24,37,29,37,23,116,34,13,16,20,16,17,99,31,11,21,9,21,6
N00000155,283,81,40,50,30,58,24,143,40,21,26,17,26,13,140,41,19,24,13,32,11
N00000156,245,69,29,36,29,60,22,113,27,10,17,15,26,18,132,42,19,19,14,34,4
N00000157,304,72,46,45,32,82,27,154,38,20,22,16,36,22,150,34,26,23,16,46,5
N00000158,542,163,72,87,66,90,64,260,74,39,30,32,38,47,282,89,33,57,34,52,17
N00000159,202,79,20,33,18,31,21,95,35,9,13,10,13,15,107,44,11,20,8,18,6
N00000160,275,74,35,40,24,80,22,127,21,19,19,12,41,15,148,53,16,21,12,39,7
N00000161,294,29,21,57,38,134,15,147,14,10,25,15,72,11,147,15,11,32,23,62,4
N00000162,219,59,27,41,32,38,22,111,23,8,24,18,19,19,108,36,19,17,14,19,3
N00000163,268,107,41,38,26,28,28,127,45,18,18,10,13,23,141,62,23,20,16,15,5
N00000164,242,44,14,30,30,98,26,121,22,6,13,13,48,19,121,22,8,17,17,50,7
N00000165,267,50,22,35,30,108,22,137,27,5,13,17,57,18,130,23,17,22,13,51,4
N00000166,243,61,23,38,28,66,27,113,26,10,16,16,29,16,130,35,13,22,12,37,11
N00000167,315,63,33,57,32,100,30,147,21,19,20,16,51,20,168,42,14,37,16,49,10
N00000168,289,74,27,40,29,91,28,140,34,10,15,13,45,23,149,40,17,25,16,46,5
N00000169,595,139,72,95,78,146,65,299,73,33,43,38,61,51,296,66,39,52,40,85,14
N00000170,282,77,36,39,41,54,35,142,37,19,19,16,22,29,140,40,17,20,25,32,6
N00000171,332,65,34,66,46,94,27,159,32,14,29,21,43,20,173,33,20,37,25,51,7
N00000172,637,132,76,98,74,179,78,319,73,40,39,34,85,48,318,59,36,59,40,94,30
N00000173,313,62,33,53,41,89,35,158,30,16,23,20,41,28,155,32,17,30,21,48,7
N00000174,306,133,38,44,44,35,12,141,64,18,15,15,17,12,165,69,20,29,29,18,0
N00000175,294,79,45,46,33,64,27,142,42,23,19,9,26,23,152,37,22,27,24,38,4
N00000176,397,140,54,68,53,37,45,192,70,24,23,25,18,32,205,70,30,45,28,19,13
N00000177,276,99,38,41,29,46,23,129,46,16,17,15,19,16,147,53,22,24,14,27,7
N00000178,572,247,85,81,53,67,39,254,106,35,28,21,35,29,318,141,50,53,32,32,10
N00000179,749,295,80,114,79,109,72,358,119,46,54,35,49,55,391,176,34,60,44,60,17
N00000180,228,106,28,33,22,22,17,100,39,15,16,9,7,14,128,67,13,17,13,15,3
N00000181,262,87,34,37,29,44,31,152,48,18,19,17,25,25,110,39,16,18,12,19,6
N00000182,191,70,28,23,28,24,18,84,28,12,9,13,9,13,107,42,16,14,15,15,5
N00000183,238,41,36,40,31,66,24,117,24,12,19,14,29,19,121,17,24,21,17,37,5
N00000184,330,117,20,33,35,87,38,141,42,14,11,16,33,25,189,75,6,22,19,54,13
N00000185,201,79,13,25,19,48,17,92,28,8,8,11,23,14,109,51,5,17,8,25,3
N00000186,224,60,37,37,31,40,19,98,24,19,15,10,18,12,126,36,18,22,21,22,7
N00000187,206,89,28,22,29,20,18,89,35,14,5,8,11,16,117,54,14,17,21,9,2
N00000188,268,91,48,38,31,30,30,129,41,22,17,12,13,24,139,50,26,21,19,17,6
N00000189,264,46,30,50,33,78,27,123,18,15,22,16,31,21,141,28,15,28,17,47,6
N00000190,256,62,35,50,34,47,28,123,24,14,21,21,21,22,133,38,21,29,13,26,6
N00000191,267,75,32,35,44,42,39,136,38,15,14,20,19,30,131,37,17,21,24,23,9
N00000192,254,74,53,43,34,26,24,115,35,23,10,17,9,21,139,39,30,33,17,17,3
N00000193,213,73,34,43,28,18,17,94,30,15,19,10,6,14,119,43,19,24,18,12,3
N00000194,209,93,36,23,16,22,19,92,42,12,4,10,7,17,117,51,24,19,6,15,2
N00000195,211,107,23,19,13,24,25,94,47,10,6,7,7,17,117,60,13,13,6,17,8
N00000196,198,99,28,27,13,12,19,86,42,13,9,6,5,11,112,57,15,18,7,7,8
N00000197,254,42,40,49,37,50,36,127,23,13,20,20,22,29,127,19,27,29,17,28,7
N00000198,234,47,32,42,39,53,21,113,21,14,18,18,25,17,121,26,18,24,21,28,4
N00000199,275,52,45,46,35,67,30,135,22,23,17,17,30,26,140,30,22,29,18,37,4
N00000200,254,53,42,39,36,59,25,119,20,22,18,16,21,22,135,33,20,21,20,38,3
N00000201,256,57,22,37,30,89,21,124,26,10,14,16,43,15,132,31,12,23,14,46,6
N00000202,264,37,25,39,50,88,25,126,12,14,13,20,46,21,138,25,11,26,30,42,4
N00000203,281,76,25,38,31,70,41,140,34,12,15,16,29,34,141,42,13,23,15,41,7
N00000204,328,100,37,53,36,62,40,154,41,18,23,15,30,27,174,59,19,30,21,32,13
N00000205,242,57,32,31,28,69,25,121,24,14,13,14,34,22,121,33,18,18,14,35,3
N00000206,345,88,32,55,42,100,28,158,38,18,17,20,44,21,187,50,14,38,22,56,7
N00000207,225,36,29,37,39,63,21,109,14,13,17,16,32,17,116,22,16,20,23,31,4
N00000208,273,46,29,62,42,77,17,135,18,11,30,21,39,16,138,28,18,32,21,38,1
N00000209,293,29,28,50,49,114,23,151,11,8,20,35,59,18,142,18,20,30,14,55,5
N00000210,337,109,36,47,37,79,29,140,38,19,18,16,28,21,197,71,17,29,21,51,8
N00000211,460,162,65,61,37,94,41,208,70,34,28,13,37,26,252,92,31,33,24,57,15
N00000212,150,38,23,25,16,29,19,76,18,14,10,8,14,12,74,20,9,15,8,15,7
N00000213,252,58,23,32,34,80,25,127,28,13,11,20,37,18,125,30,10,21,14,43,7
N00000214,263,49,25,44,36,88,21,118,14,12,16,20,42,14,145,35,13,28,16,46,7
N00000215,336,43,44,64,44,114,27,170,23,22,23,25,58,19,166,20,22,41,19,56,8
N00000216,334,82,39,57,36,91,29,169,38,18,30,18,42,23,165,44,21,27,18,49,6
N00000217,404,58,33,75,39,166,33,185,23,12,34,14,78,24,219,35,21,41,25,88,9
N00000218,292,58,32,41,30,111,20,145,18,20,21,16,54,16,147,40,12,20,14,57,4
N00000219,199,72,42,31,12,15,27,102,35,17,14,8,6,22,97,37,25,17,4,9,5
N00000220,214,85,35,41,19,15,19,107,39,19,20,6,6,17,107,46,16,21,13,9,2
N00000221,204,67,33,38,24,24,18,88,23,20,12,11,9,13,116,44,13,26,13,15,5
N00000222,241,76,25,36,29,44,31,109,34,12,10,8,20,25,132,42,13,26,21,24,6
N00000223,264,79,35,37,33,62,18,136,37,19,16,19,30,15,128,42,16,21,14,32,3
N00000224,206,58,21,32,25,42,28,104,26,10,13,13,19,23,102,32,11,19,12,23,5
N00000225,138,43,18,20,7,30,20,58,14,5,8,4,11,16,80,29,13,12,3,19,4
N00000226,232,55,30,39,26,66,16,102,20,21,13,11,25,12,130,35,9,26,15,41,4
N00000227,174,69,18,29,17,25,16,82,34,5,12,8,10,13,92,35,13,17,9,15,3
N00000228,264,69,35,49,31,40,40,132,28,15,20,18,20,31,132,41,20,29,13,20,9
N00000229,344,113,43,49,34,68,37,158,39,20,17,19,33,30,186,74,23,32,15,35,7
N00000230,220,81,37,38,22,22,20,99,31,18,15,10,9,16,121,50,19,23,12,13,4
N00000231,214,99,36,34,21,12,12,87,39,18,7,8,7,8,127,60,18,27,13,5,4
N00000232,251,96,31,27,28,41,28,110,41,13,8,10,22,16,141,55,18,19,18,19,12
N00000233,223,78,39,19,22,43,22,112,36,14,9,12,23,18,111,42,25,10,10,20,4
N00000234,207,83,31,28,14,34,17,99,35,14,15,9,15,11,108,48,17,13,5,19,6
N00000235,257,43,31,48,27,77,31,113,16,9,13,12,42,21,144,27,22,35,15,35,10
N00000236,213,68,28,34,29,37,17,94,29,13,14,10,15,13,119,39,15,20,19,22,4
N00000237,324,46,37,56,42,119,24,164,22,22,16,23,69,12,160,24,15,40,19,50,12
N00000238,268,34,24,44,30,120,16,132,18,14,14,16,58,12,136,16,10,30,14,62,4
N00000239,200,75,28,37,16,17,27,90,29,11,15,8,9,18,110,46,17,22,8,8,9
N00000240,242,70,38,53,34,24,23,90,23,20,14,8,10,15,152,47,18,39,26,14,8
N00000241,329,36,30,70,45,132,16,167,16,17,30,23,69,12,162,20,13,40,22,63,4
N00000242,279,35,41,55,42,89,17,139,20,19,25,20,41,14,140,15,22,30,22,48,3
N00000243,218,69,37,37,20,24,31,105,31,15,14,10,13,22,113,38,22,23,10,11,9
N00000244,214,104,38,30,19,11,12,101,49,17,10,8,8,9,113,55,21,20,11,3,3
N00000245,262,92,31,43,25,39,32,134,46,15,18,11,20,24,128,46,16,25,14,19,8
N00000246,244,109,29,42,31,19,14,114,44,17,21,13,9,10,130,65,12,21,18,10,4
N00000247,259,60,39,32,26,60,42,132,32,16,13,11,26,34,127,28,23,19,15,34,8
N00000248,278,62,30,50,31,70,35,136,26,12,25,20,28,25,142,36,18,25,11,42,10
N00000249,286,48,42,56,39,70,31,146,19,19,27,21,34,26,140,29,23,29,18,36,5
N00000250,323,65,44,66,52,71,25,148,24,24,25,20,35,20,175,41,20,41,32,36,5
N00000251,314,46,56,61,53,77,21,149,23,24,26,21,37,18,165,23,32,35,32,40,3
N00000252,273,31,23,50,40,110,19,138,16,10,24,22,50,16,135,15,13,26,18,60,3
N00000253,411,99,53,53,60,117,29,202,55,32,27,27,39,22,209,44,21,26,33,78,7
N00000254,259,46,36,45,36,78,18,125,18,19,18,17,38,15,134,28,17,27,19,40,3
N00000255,291,57,28,40,40,103,23,144,29,14,18,24,40,19,147,28,14,22,16,63,4
N00000256,641,80,49,101,70,286,55,322,38,22,45,43,133,41,319,42,27,56,27,153,14
N00000257,361,102,36,68,44,80,31,157,42,19,23,21,29,23,204,60,17,45,23,51,8
N00000258,297,50,32,45,41,110,19,153,25,16,22,23,52,15,144,25,16,23,18,58,4
N00000259,370,88,38,67,43,97,37,186,50,18,27,21,37,33,184,38,20,40,22,60,4
N00000260,421,115,43,81,39,96,47,208,60,20,35,17,40,36,213,55,23,46,22,56,11
N00000261,422,90,48,71,54,115,44,214,49,27,31,27,42,38,208,41,21,40,27,73,6
N00000262,322,92,33,53,33,76,35,155,43,18,20,10,36,28,167,49,15,33,23,40,7
N00000263,197,63,23,31,19,30,31,97,31,12,15,7,8,24,100,32,11,16,12,22,7
N00000264,410,92,74,70,58,84,32,195,45,29,28,27,41,25,215,47,45,42,31,43,7
N00000265,300,119,54,48,29,27,23,144,55,24,24,15,10,16,156,64,30,24,14,17,7
N00000266,257,58,33,54,33,46,33,129,28,13,23,17,18,30,128,30,20,31,16,28,3
N00000267,353,41,42,46,51,148,25,178,22,19,21,26,73,17,175,19,23,25,25,75,8
N00000268,319,55,36,55,43,98,32,169,27,21,22,26,50,23,150,28,15,33,17,48,9
N00000269,299,82,33,36,46,77,25,157,41,18,15,20,41,22,142,41,15,21,26,36,3
N00000270,310,97,28,45,29,78,33,156,48,10,19,12,38,29,154,49,18,26,17,40,4
N00000271,306,72,22,65,31,98,18,158,37,15,35,12,43,16,148,35,7,30,19,55,2
N00000272,246,66,33,32,30,49,36,115,29,16,8,12,20,30,131,37,17,24,18,29,6
N00000273,357,49,38,54,38,156,22,183,25,20,20,19,83,16,174,24,18,34,19,73,6
N00000274,381,66,40,48,50,144,33,185,28,25,24,22,62,24,196,38,15,24,28,82,9
N00000275,241,67,31,48,27,36,32,114,27,13,27,12,13,22,127,40,18,21,15,23,10
N00000276,242,65,41,47,34,35,20,109,32,16,16,14,18,13,133,33,25,31,20,17,7
N00000277,235,43,38,49,32,43,30,113,19,17,17,17,19,24,122,24,21,32,15,24,6
N00000278,235,51,40,54,47,26,17,111,27,20,20,22,9,13,124,24,20,34,25,17,4
N00000279,137,24,18,24,23,36,12,65,10,8,13,10,13,11,72,14,10,11,13,23,1
N00000280,262,88,43,36,38,36,21,113,37,20,13,18,11,14,149,51,23,23,20,25,7
N00000281,305,81,22,41,43,93,25,151,35,10,22,24,39,21,154,46,12,19,19,54,4
N00000282,296,60,38,46,35,86,31,144,31,18,20,13,35,27,152,29,20,26,22,51,4
N00000283,271,60,37,43,30,69,32,131,22,18,21,13,31,26,140,38,19,22,17,38,6
N00000284,273,86,39,48,28,51,21,123,36,16,20,16,20,15,150,50,23,28,12,31,6
N00000285,214,65,41,40,30,21,17,90,29,19,10,14,7,11,124,36,22,30,16,14,6
N00000286,226,74,23,33,31,41,24,104,28,8,16,17,16,19,122,46,15,17,14,25,5
N00000287,238,108,23,46,22,21,18,114,47,12,15,15,11,14,124,61,11,31,7,10,4
N00000288,277,72,42,50,34,54,25,128,34,19,12,17,25,21,149,38,23,38,17,29,4
N00000289,375,96,45,77,60,69,28,177,46,21,25,28,34,23,198,50,24,52,32,35,5
