GeographyCode,LC4403NI0001,LC4403NI0002,LC4403NI0003,LC4403NI0004,LC4403NI0005,LC4403NI0006,LC4403NI0007,LC4403NI0008,LC4403NI0009,LC4403NI0010,LC4403NI0011,LC4403NI0012,LC4403NI0013,LC4403NI0014,LC4403NI0015,LC4403NI0016,LC4403NI0017,LC4403NI0018,LC4403NI0019,LC4403NI0020
N00000001,310,26,9,275,0,0,0,0,18,3,2,13,204,13,6,185,88,10,1,77
N00000002,141,113,8,20,1,0,1,0,27,13,6,8,66,55,1,10,47,45,0,2
N00000003,78,71,0,7,0,0,0,0,2,0,0,2,22,17,0,5,54,54,0,0
N00000004,195,167,4,24,1,1,0,0,14,8,3,3,55,37,1,17,125,121,0,4
N00000005,124,113,0,11,0,0,0,0,6,5,0,1,40,35,0,5,78,73,0,5
N00000006,86,76,0,10,0,0,0,0,9,5,0,4,27,23,0,4,50,48,0,2
N00000007,89,69,1,19,1,0,0,1,4,2,0,2,32,19,1,12,52,48,0,4
N00000008,138,98,2,38,5,0,0,5,42,23,1,18,32,24,1,7,59,51,0,8
N00000009,275,228,1,46,2,0,0,2,46,30,0,16,103,85,1,17,124,113,0,11
N00000010,86,74,0,12,0,0,0,0,8,7,0,1,39,31,0,8,39,36,0,3
N00000011,136,87,23,26,4,0,0,4,35,10,15,10,77,59,8,10,20,18,0,2
N00000012,121,91,14,16,2,0,2,0,33,16,8,9,81,70,4,7,5,5,0,0
N00000013,136,81,9,46,16,1,0,15,42,16,9,17,55,42,0,13,23,22,0,1
N00000014,205,125,29,51,2,2,0,0,55,13,20,22,130,94,9,27,18,16,0,2
N00000015,119,59,42,18,4,0,2,2,33,7,22,4,74,44,18,12,8,8,0,0
N00000016,122,60,31,31,3,0,1,2,55,18,22,15,60,39,7,14,4,3,1,0
N00000017,144,81,48,15,2,2,0,0,41,8,27,6,78,49,20,9,23,22,1,0
N00000018,94,74,1,19,1,0,0,1,12,7,0,5,76,62,1,13,5,5,0,0
N00000019,116,69,28,19,1,0,0,1,27,8,16,3,83,59,11,13,5,2,1,2
N00000020,122,43,62,17,3,2,1,0,52,15,30,7,64,24,30,10,3,2,1,0
N00000021,128,75,23,30,5,0,2,3,19,1,11,7,94,66,10,18,10,8,0,2
N00000022,126,74,30,22,5,1,4,0,38,16,17,5,79,54,9,16,4,3,0,1
N00000023,115,60,41,14,3,0,3,0,41,10,24,7,68,48,13,7,3,2,1,0
N00000024,174,159,1,14,0,0,0,0,9,6,0,3,45,36,1,8,120,117,0,3
N00000025,159,147,1,11,1,1,0,0,8,7,0,1,47,37,1,9,103,102,0,1
N00000026,151,139,2,10,0,0,0,0,7,5,1,1,32,27,1,4,112,107,0,5
N00000027,178,154,0,24,0,0,0,0,17,14,0,3,84,66,0,18,77,74,0,3
N00000028,85,80,0,5,0,0,0,0,8,8,0,0,45,41,0,4,32,31,0,1
N00000029,136,125,1,10,1,1,0,0,4,4,0,0,33,26,1,6,98,94,0,4
N00000030,131,120,0,11,0,0,0,0,10,8,0,2,36,31,0,5,85,81,0,4
N00000031,201,180,4,17,0,0,0,0,11,8,1,2,65,54,3,8,125,118,0,7
N00000032,133,118,0,15,0,0,0,0,9,6,0,3,61,54,0,7,63,58,0,5
N00000033,166,145,1,20,1,1,0,0,13,8,0,5,45,37,1,7,107,99,0,8
N00000034,158,132,5,21,1,1,0,0,10,6,2,2,69,52,3,14,78,73,0,5
N00000035,128,64,39,25,4,1,3,0,31,8,17,6,77,41,19,17,16,14,0,2
N00000036,134,91,19,24,2,1,0,1,15,6,9,0,90,61,10,19,27,23,0,4
N00000037,124,111,4,9,1,1,0,0,20,13,2,5,90,84,2,4,13,13,0,0
N00000038,138,113,5,20,1,0,0,1,14,6,5,3,74,63,0,11,49,44,0,5
N00000039,448,328,65,55,18,0,8,10,85,30,42,13,225,186,15,24,120,112,0,8
N00000040,114,62,31,21,2,2,0,0,36,7,24,5,66,46,6,14,10,7,1,2
N00000041,144,123,3,18,1,0,1,0,6,3,1,2,72,58,1,13,65,62,0,3
N00000042,126,116,1,9,0,0,0,0,12,8,0,4,53,47,1,5,61,61,0,0
N00000043,368,297,34,37,1,1,0,0,42,19,15,8,169,132,18,19,156,145,1,10
N00000044,108,81,16,11,4,3,1,0,21,17,1,3,71,51,12,8,12,10,2,0
N00000045,170,151,2,17,0,0,0,0,15,10,0,5,46,38,2,6,109,103,0,6
N00000046,129,114,6,9,1,0,1,0,11,5,3,3,35,31,2,2,82,78,0,4
N00000047,138,118,4,16,1,1,0,0,12,8,3,1,55,44,1,10,70,65,0,5
N00000048,125,70,23,32,2,0,1,1,29,12,10,7,88,53,12,23,6,5,0,1
N00000049,123,64,30,29,2,0,2,0,31,9,16,6,85,51,12,22,5,4,0,1
N00000050,135,101,5,29,1,0,0,1,34,19,3,12,50,37,2,11,50,45,0,5
N00000051,124,56,58,10,0,0,0,0,20,3,12,5,89,45,40,4,15,8,6,1
N00000052,120,66,35,19,1,1,0,0,15,10,3,2,74,33,28,13,30,22,4,4
N00000053,108,56,14,38,2,0,1,1,25,6,5,14,67,41,7,19,14,9,1,4
N00000054,111,66,25,20,0,0,0,0,6,2,3,1,94,56,22,16,11,8,0,3
N00000055,117,92,8,17,0,0,0,0,6,2,1,3,103,82,7,14,8,8,0,0
N00000056,119,80,21,18,0,0,0,0,16,6,5,5,97,68,16,13,6,6,0,0
N00000057,118,40,58,20,3,0,2,1,20,0,17,3,94,39,39,16,1,1,0,0
N00000058,121,58,40,23,1,1,0,0,15,3,10,2,98,48,30,20,7,6,0,1
N00000059,110,41,48,21,2,1,0,1,34,5,26,3,69,30,22,17,5,5,0,0
N00000060,180,80,67,33,0,0,0,0,33,6,24,3,143,71,42,30,4,3,1,0
N00000061,129,106,11,12,0,0,0,0,10,0,9,1,53,42,2,9,66,64,0,2
N00000062,130,116,4,10,0,0,0,0,2,1,1,0,50,43,3,4,78,72,0,6
N00000063,155,75,48,32,0,0,0,0,42,12,19,11,89,44,27,18,24,19,2,3
N00000064,133,36,75,22,0,0,0,0,42,5,31,6,84,26,42,16,7,5,2,0
N00000065,146,135,3,8,0,0,0,0,3,3,0,0,89,79,3,7,54,53,0,1
N00000066,110,98,3,9,0,0,0,0,5,4,1,0,88,77,2,9,17,17,0,0
N00000067,134,65,53,16,2,1,1,0,21,6,13,2,100,48,38,14,11,10,1,0
N00000068,124,113,1,10,0,0,0,0,0,0,0,0,58,48,0,10,66,65,1,0
N00000069,145,42,87,16,1,1,0,0,41,1,37,3,98,37,48,13,5,3,2,0
N00000070,104,96,0,8,0,0,0,0,6,6,0,0,63,59,0,4,35,31,0,4
N00000071,136,86,10,40,4,0,0,4,55,31,6,18,48,30,4,14,29,25,0,4
N00000072,634,496,36,102,7,4,0,3,65,29,18,18,345,257,17,71,217,206,1,10
N00000073,249,122,42,85,14,2,6,6,100,32,29,39,113,72,7,34,22,16,0,6
N00000074,386,323,7,56,2,2,0,0,26,16,1,9,243,201,6,36,115,104,0,11
N00000075,111,88,4,19,2,0,0,2,10,2,0,8,57,46,4,7,42,40,0,2
N00000076,114,99,0,15,0,0,0,0,10,4,0,6,60,51,0,9,44,44,0,0
N00000077,98,89,0,9,1,1,0,0,4,3,0,1,53,47,0,6,40,38,0,2
N00000078,161,146,1,14,0,0,0,0,2,1,0,1,101,88,0,13,58,57,1,0
N00000079,192,172,1,19,2,1,0,1,9,6,0,3,43,34,0,9,138,131,1,6
N00000080,146,131,3,12,1,1,0,0,5,4,1,0,63,54,2,7,77,72,0,5
N00000081,140,89,27,24,0,0,0,0,37,10,18,9,52,30,8,14,51,49,1,1
N00000082,132,114,0,18,0,0,0,0,5,2,0,3,27,20,0,7,100,92,0,8
N00000083,208,193,0,15,1,0,0,1,5,4,0,1,51,44,0,7,151,145,0,6
N00000084,153,139,2,12,0,0,0,0,10,6,1,3,43,37,1,5,100,96,0,4
N00000085,180,84,42,54,18,2,4,12,67,12,29,26,66,47,8,11,29,23,1,5
N00000086,142,91,3,48,4,1,0,3,16,3,2,11,95,65,1,29,27,22,0,5
N00000087,303,255,1,47,5,0,0,5,20,13,0,7,106,82,1,23,172,160,0,12
N00000088,136,46,66,24,14,0,11,3,69,15,43,11,50,29,12,9,3,2,0,1
N00000089,164,139,3,22,9,8,0,1,13,10,1,2,94,74,2,18,48,47,0,1
N00000090,138,116,1,21,0,0,0,0,9,4,1,4,76,61,0,15,53,51,0,2
N00000091,176,119,0,57,2,2,0,0,20,5,0,15,95,57,0,38,59,55,0,4
N00000092,168,152,1,15,1,1,0,0,13,11,0,2,51,45,1,5,103,95,0,8
N00000093,140,123,2,15,0,0,0,0,19,12,1,6,57,49,1,7,64,62,0,2
N00000094,161,149,0,12,0,0,0,0,6,4,0,2,46,40,0,6,109,105,0,4
N00000095,152,137,0,15,3,2,0,1,16,11,0,5,52,47,0,5,81,77,0,4
N00000096,158,146,1,11,2,1,0,1,9,7,1,1,31,28,0,3,116,110,0,6
N00000097,296,233,6,57,0,0,0,0,29,16,1,12,179,137,3,39,88,80,2,6
N00000098,446,347,2,97,1,0,0,1,76,41,1,34,274,218,0,56,95,88,1,6
N00000099,107,53,40,14,2,0,1,1,23,5,17,1,61,31,21,9,21,17,1,3
N00000100,164,81,49,34,3,0,2,1,80,23,43,14,65,45,4,16,16,13,0,3
N00000101,122,30,67,25,4,1,2,1,28,2,19,7,80,22,42,16,10,5,4,1
N00000102,125,80,31,14,2,0,2,0,17,1,11,5,69,45,17,7,37,34,1,2
N00000103,205,108,51,46,2,0,1,1,19,8,7,4,144,71,40,33,40,29,3,8
N00000104,130,65,34,31,1,0,1,0,36,5,20,11,82,51,12,19,11,9,1,1
N00000105,148,89,31,28,0,0,0,0,27,11,11,5,117,77,19,21,4,1,1,2
N00000106,103,31,58,14,1,0,1,0,42,5,36,1,57,24,21,12,3,2,0,1
N00000107,120,56,42,22,1,0,1,0,25,2,20,3,89,52,19,18,5,2,2,1
N00000108,110,83,11,16,1,0,1,0,21,9,6,6,57,45,4,8,31,29,0,2
N00000109,229,126,39,64,0,0,0,0,45,8,18,19,177,113,20,44,7,5,1,1
N00000110,122,68,26,28,1,0,0,1,19,5,9,5,96,59,15,22,6,4,2,0
N00000111,136,121,1,14,1,1,0,0,4,1,0,3,98,87,1,10,33,32,0,1
N00000112,143,111,17,15,0,0,0,0,4,1,0,3,112,85,17,10,27,25,0,2
N00000113,122,88,13,21,1,0,1,0,13,6,5,2,90,66,7,17,18,16,0,2
N00000114,121,109,3,9,0,0,0,0,4,3,0,1,98,87,3,8,19,19,0,0
N00000115,128,76,37,15,2,0,2,0,19,9,6,4,100,63,26,11,7,4,3,0
N00000116,119,70,36,13,2,0,2,0,21,2,18,1,88,61,16,11,8,7,0,1
N00000117,86,23,51,12,5,0,5,0,29,2,23,4,47,20,20,7,5,1,3,1
N00000118,143,96,2,45,2,0,0,2,38,8,2,28,35,26,0,9,68,62,0,6
N00000119,125,121,0,4,0,0,0,0,5,4,0,1,64,62,0,2,56,55,0,1
N00000120,127,112,1,14,1,1,0,0,11,10,0,1,41,37,1,3,74,64,0,10
N00000121,124,93,5,26,1,0,0,1,27,15,5,7,69,52,0,17,27,26,0,1
N00000122,199,164,1,34,1,1,0,0,30,16,0,14,56,45,1,10,112,102,0,10
N00000123,143,134,0,9,1,0,0,1,9,5,0,4,33,30,0,3,100,99,0,1
N00000124,143,122,1,20,0,0,0,0,14,7,1,6,51,41,0,10,78,74,0,4
N00000125,148,121,6,21,4,2,0,2,13,8,2,3,46,33,4,9,85,78,0,7
N00000126,134,118,2,14,4,4,0,0,11,8,0,3,56,50,0,6,63,56,2,5
N00000127,130,93,17,20,4,0,3,1,17,6,7,4,49,31,7,11,60,56,0,4
N00000128,282,237,9,36,3,2,0,1,32,17,4,11,99,81,5,13,148,137,0,11
N00000129,138,35,76,27,1,0,0,1,38,4,31,3,90,26,43,21,9,5,2,2
N00000130,152,140,1,11,2,2,0,0,5,2,1,2,63,59,0,4,82,77,0,5
N00000131,136,126,2,8,0,0,0,0,8,5,0,3,55,49,2,4,73,72,0,1
N00000132,121,115,0,6,0,0,0,0,7,5,0,2,43,41,0,2,71,69,0,2
N00000133,139,103,22,14,1,0,0,1,29,10,14,5,76,62,8,6,33,31,0,2
N00000134,177,149,9,19,2,2,0,0,32,20,6,6,66,53,2,11,77,74,1,2
N00000135,119,80,33,6,1,0,1,0,31,12,17,2,77,58,15,4,10,10,0,0
