ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
"QS206NI0001","Count","PERSONS","All usual residents"
"QS206NI0002","Count","PERSONS","Europe"
"QS206NI0003","Count","PERSONS","Europe: United Kingdom"
"QS206NI0004","Count","PERSONS","Europe: United Kingdom: Northern Ireland"
"QS206NI0005","Count","PERSONS","Europe: United Kingdom: England"
"QS206NI0006","Count","PERSONS","Europe: United Kingdom: Scotland"
"QS206NI0007","Count","PERSONS","Europe: United Kingdom: Wales"
"QS206NI0008","Count","PERSONS","Europe: United Kingdom: UK part not specified"
"QS206NI0009","Count","PERSONS","Europe: Republic of Ireland"
"QS206NI0010","Count","PERSONS","Europe: Republic of Ireland: Ireland"
"QS206NI0011","Count","PERSONS","Europe: Republic of Ireland: Island of Ireland (Not otherwise specified)"
"QS206NI0012","Count","PERSONS","Europe: Channel Islands and Isle of Man"
"QS206NI0013","Count","PERSONS","Europe: Channel Islands and Isle of Man: Isle Of Man"
"QS206NI0014","Count","PERSONS","Europe: Channel Islands and Isle of Man: Jersey "
"QS206NI0015","Count","PERSONS","Europe: Channel Islands and Isle of Man: Guernsey"
"QS206NI0016","Count","PERSONS","Europe: Channel Islands and Isle of Man: Channel Islands (Not otherwise specified)"
"QS206NI0017","Count","PERSONS","Europe: EU Countries"
"QS206NI0018","Count","PERSONS","Europe: EU Countries: Poland"
"QS206NI0019","Count","PERSONS","Europe: EU Countries: Lithuania"
"QS206NI0020","Count","PERSONS","Europe: EU Countries: Germany"
"QS206NI0021","Count","PERSONS","Europe: EU Countries: Slovakia"
"QS206NI0022","Count","PERSONS","Europe: EU Countries: Latvia"
"QS206NI0023","Count","PERSONS","Europe: EU Countries: Portugal"
"QS206NI0024","Count","PERSONS","Europe: EU Countries: Romania"
"QS206NI0025","Count","PERSONS","Europe: EU Countries: Hungary"
"QS206NI0026","Count","PERSONS","Europe: EU Countries: France"
"QS206NI0027","Count","PERSONS","Europe: EU Countries: Spain"
"QS206NI0028","Count","PERSONS","Europe: EU Countries: Czech Republic"
"QS206NI0029","Count","PERSONS","Europe: EU Countries: Bulgaria"
"QS206NI0030","Count","PERSONS","Europe: EU Countries: Italy"
"QS206NI0031","Count","PERSONS","Europe: EU Countries: Netherlands"
"QS206NI0032","Count","PERSONS","Europe: EU Countries: Malta"
"QS206NI0033","Count","PERSONS","Europe: EU Countries: Belgium"
"QS206NI0034","Count","PERSONS","Europe: EU Countries: Sweden"
"QS206NI0035","Count","PERSONS","Europe: EU Countries: Greece"
"QS206NI0036","Count","PERSONS","Europe: EU Countries: Gibraltar"
"QS206NI0037","Count","PERSONS","Europe: EU Countries: Austria"
"QS206NI0038","Count","PERSONS","Europe: EU Countries: Denmark"
"QS206NI0039","Count","PERSONS","Europe: EU Countries: Estonia"
"QS206NI0040","Count","PERSONS","Europe: EU Countries: Finland"
"QS206NI0041","Count","PERSONS","Europe: EU Countries: Canary Islands "
"QS206NI0042","Count","PERSONS","Europe: EU Countries: Slovenia"
"QS206NI0043","Count","PERSONS","Europe: EU Countries: Luxembourg"
"QS206NI0044","Count","PERSONS","Europe: EU Countries: EU Countries (Other)"
"QS206NI0045","Count","PERSONS","Europe: EU Countries: Former European Countries"
"QS206NI0046","Count","PERSONS","Europe: EU Countries: Former European Countries: Union of Soviet Socialist Republics (Not otherwise specified)"
"QS206NI0047","Count","PERSONS","Europe: EU Countries: Former European Countries: Czechoslovakia (Not otherwise specified)"
"QS206NI0048","Count","PERSONS","Europe: EU Countries: Former European Countries: Yugoslavia (Not otherwise specified)"
"QS206NI0049","Count","PERSONS","Europe: Non EU countries in Northern and Western Europe"
"QS206NI0050","Count","PERSONS","Europe: Non EU countries in Northern and Western Europe: Switzerland"
"QS206NI0051","Count","PERSONS","Europe: Non EU countries in Northern and Western Europe: Norway"
"QS206NI0052","Count","PERSONS","Europe: Non EU countries in Northern and Western Europe: Iceland"
"QS206NI0053","Count","PERSONS","Europe: Non EU countries in Northern and Western Europe: Non EU countries in Northern and Western Europe (Other)"
"QS206NI0054","Count","PERSONS","Europe: Non EU countries in Southern and Eastern Europe"
"QS206NI0055","Count","PERSONS","Europe: Non EU countries in Southern and Eastern Europe: Turkey"
"QS206NI0056","Count","PERSONS","Europe: Non EU countries in Southern and Eastern Europe: Russia"
"QS206NI0057","Count","PERSONS","Europe: Non EU countries in Southern and Eastern Europe: Cyprus (Not otherwise specified)"
"QS206NI0058","Count","PERSONS","Europe: Non EU countries in Southern and Eastern Europe: Ukraine"
"QS206NI0059","Count","PERSONS","Europe: Non EU countries in Southern and Eastern Europe: Belarus"
"QS206NI0060","Count","PERSONS","Europe: Non EU countries in Southern and Eastern Europe: Moldova"
"QS206NI0061","Count","PERSONS","Europe: Non EU countries in Southern and Eastern Europe: Albania"
"QS206NI0062","Count","PERSONS","Europe: Non EU countries in Southern and Eastern Europe: Kosovo"
"QS206NI0063","Count","PERSONS","Europe: Non EU countries in Southern and Eastern Europe: Croatia"
"QS206NI0064","Count","PERSONS","Europe: Non EU countries in Southern and Eastern Europe: Serbia"
"QS206NI0065","Count","PERSONS","Europe: Non EU countries in Southern and Eastern Europe: Macedonia"
"QS206NI0066","Count","PERSONS","Europe: Non EU countries in Southern and Eastern Europe: Bosnia and Herzegovina"
"QS206NI0067","Count","PERSONS","Europe: Non EU countries in Southern and Eastern Europe: Non EU countries in Southern and Eastern Europe (Other)"
"QS206NI0068","Count","PERSONS","Africa"
"QS206NI0069","Count","PERSONS","Africa: Africa Not Otherwise Specified"
"QS206NI0070","Count","PERSONS","Africa: North Africa"
"QS206NI0071","Count","PERSONS","Africa: North Africa: Egypt"
"QS206NI0072","Count","PERSONS","Africa: North Africa: Sudan"
"QS206NI0073","Count","PERSONS","Africa: North Africa: Algeria"
"QS206NI0074","Count","PERSONS","Africa: North Africa: Morocco"
"QS206NI0075","Count","PERSONS","Africa: North Africa: Libya"
"QS206NI0076","Count","PERSONS","Africa: North Africa: Tunisia"
"QS206NI0077","Count","PERSONS","Africa: North Africa: North Africa (Other)"
"QS206NI0078","Count","PERSONS","Africa: Central and Western Africa"
"QS206NI0079","Count","PERSONS","Africa: Central and Western Africa: Nigeria"
"QS206NI0080","Count","PERSONS","Africa: Central and Western Africa: Ghana"
"QS206NI0081","Count","PERSONS","Africa: Central and Western Africa: Guinea-Bissau"
"QS206NI0082","Count","PERSONS","Africa: Central and Western Africa: Angola"
"QS206NI0083","Count","PERSONS","Africa: Central and Western Africa: Cameroon"
"QS206NI0084","Count","PERSONS","Africa: Central and Western Africa: Ivory Coast"
"QS206NI0085","Count","PERSONS","Africa: Central and Western Africa: Gambia, The"
"QS206NI0086","Count","PERSONS","Africa: Central and Western Africa: Sierra Leone"
"QS206NI0087","Count","PERSONS","Africa: Central and Western Africa: Cape Verde"
"QS206NI0088","Count","PERSONS","Africa: Central and Western Africa: Congo (Democratic Republic)"
"QS206NI0089","Count","PERSONS","Africa: Central and Western Africa: Liberia"
"QS206NI0090","Count","PERSONS","Africa: Central and Western Africa: Sao Tome and Principe"
"QS206NI0091","Count","PERSONS","Africa: Central and Western Africa: St Helena"
"QS206NI0092","Count","PERSONS","Africa: Central and Western Africa: Central and Western Africa (Other)"
"QS206NI0093","Count","PERSONS","Africa: South and Eastern Africa"
"QS206NI0094","Count","PERSONS","Africa: South and Eastern Africa: South Africa"
"QS206NI0095","Count","PERSONS","Africa: South and Eastern Africa: Zimbabwe"
"QS206NI0096","Count","PERSONS","Africa: South and Eastern Africa: Kenya"
"QS206NI0097","Count","PERSONS","Africa: South and Eastern Africa: Zambia"
"QS206NI0098","Count","PERSONS","Africa: South and Eastern Africa: Malawi"
"QS206NI0099","Count","PERSONS","Africa: South and Eastern Africa: Somalia"
"QS206NI0100","Count","PERSONS","Africa: South and Eastern Africa: Mauritius"
"QS206NI0101","Count","PERSONS","Africa: South and Eastern Africa: Uganda"
"QS206NI0102","Count","PERSONS","Africa: South and Eastern Africa: Tanzania"
"QS206NI0103","Count","PERSONS","Africa: South and Eastern Africa: Botswana"
"QS206NI0104","Count","PERSONS","Africa: South and Eastern Africa: Mozambique"
"QS206NI0105","Count","PERSONS","Africa: South and Eastern Africa: Ethiopia"
"QS206NI0106","Count","PERSONS","Africa: South and Eastern Africa: Eritrea"
"QS206NI0107","Count","PERSONS","Africa: South and Eastern Africa: Seychelles"
"QS206NI0108","Count","PERSONS","Africa: South and Eastern Africa: Swaziland"
"QS206NI0109","Count","PERSONS","Africa: South and Eastern Africa: Lesotho"
"QS206NI0110","Count","PERSONS","Africa: South and Eastern Africa: South and Eastern Africa (Other)"
"QS206NI0111","Count","PERSONS","Middle East and Asia"
"QS206NI0112","Count","PERSONS","Middle East and Asia: Middle East"
"QS206NI0113","Count","PERSONS","Middle East and Asia: Middle East: Iran"
"QS206NI0114","Count","PERSONS","Middle East and Asia: Middle East: Saudi Arabia"
"QS206NI0115","Count","PERSONS","Middle East and Asia: Middle East: Iraq"
"QS206NI0116","Count","PERSONS","Middle East and Asia: Middle East: Israel"
"QS206NI0117","Count","PERSONS","Middle East and Asia: Middle East: United Arab Emirates"
"QS206NI0118","Count","PERSONS","Middle East and Asia: Middle East: Jordan"
"QS206NI0119","Count","PERSONS","Middle East and Asia: Middle East: Kuwait"
"QS206NI0120","Count","PERSONS","Middle East and Asia: Middle East: Lebanon"
"QS206NI0121","Count","PERSONS","Middle East and Asia: Middle East: Yemen"
"QS206NI0122","Count","PERSONS","Middle East and Asia: Middle East: Syria"
"QS206NI0123","Count","PERSONS","Middle East and Asia: Middle East: Occupied Palestinian Territories"
"QS206NI0124","Count","PERSONS","Middle East and Asia: Middle East: Bahrain"
"QS206NI0125","Count","PERSONS","Middle East and Asia: Middle East: Oman"
"QS206NI0126","Count","PERSONS","Middle East and Asia: Middle East: Middle East (Not otherwise specified)"
"QS206NI0127","Count","PERSONS","Middle East and Asia: Middle East: Middle East (Other)"
"QS206NI0128","Count","PERSONS","Middle East and Asia: Eastern Asia"
"QS206NI0129","Count","PERSONS","Middle East and Asia: Eastern Asia: China"
"QS206NI0130","Count","PERSONS","Middle East and Asia: Eastern Asia: Hong Kong"
"QS206NI0131","Count","PERSONS","Middle East and Asia: Eastern Asia: Japan"
"QS206NI0132","Count","PERSONS","Middle East and Asia: Eastern Asia: Korea (South)"
"QS206NI0133","Count","PERSONS","Middle East and Asia: Eastern Asia: Taiwan"
"QS206NI0134","Count","PERSONS","Middle East and Asia: Eastern Asia: Macao (Special administrative region of China)"
"QS206NI0135","Count","PERSONS","Middle East and Asia: Eastern Asia: Eastern Asia (Other)"
"QS206NI0136","Count","PERSONS","Middle East and Asia: Southern Asia"
"QS206NI0137","Count","PERSONS","Middle East and Asia: Southern Asia: India"
"QS206NI0138","Count","PERSONS","Middle East and Asia: Southern Asia: Pakistan"
"QS206NI0139","Count","PERSONS","Middle East and Asia: Southern Asia: Bangladesh"
"QS206NI0140","Count","PERSONS","Middle East and Asia: Southern Asia: Sri Lanka"
"QS206NI0141","Count","PERSONS","Middle East and Asia: Southern Asia: Nepal"
"QS206NI0142","Count","PERSONS","Middle East and Asia: Southern Asia: Afghanistan"
"QS206NI0143","Count","PERSONS","Middle East and Asia: Southern Asia: Southern Asia (other)"
"QS206NI0144","Count","PERSONS","Middle East and Asia: South-East Asia"
"QS206NI0145","Count","PERSONS","Middle East and Asia: South-East Asia: Philippines"
"QS206NI0146","Count","PERSONS","Middle East and Asia: South-East Asia: East Timor"
"QS206NI0147","Count","PERSONS","Middle East and Asia: South-East Asia: Malaysia"
"QS206NI0148","Count","PERSONS","Middle East and Asia: South-East Asia: Thailand"
"QS206NI0149","Count","PERSONS","Middle East and Asia: South-East Asia: Singapore"
"QS206NI0150","Count","PERSONS","Middle East and Asia: South-East Asia: Vietnam"
"QS206NI0151","Count","PERSONS","Middle East and Asia: South-East Asia: Indonesia"
"QS206NI0152","Count","PERSONS","Middle East and Asia: South-East Asia: Brunei"
"QS206NI0153","Count","PERSONS","Middle East and Asia: South-East Asia: Burma"
"QS206NI0154","Count","PERSONS","Middle East and Asia: South-East Asia: Asia (Except Middle East) (Not otherwise specified)"
"QS206NI0155","Count","PERSONS","Middle East and Asia: South-East Asia: Cambodia"
"QS206NI0156","Count","PERSONS","Middle East and Asia: South-East Asia: South-East Asia (Other)"
"QS206NI0157","Count","PERSONS","Middle East and Asia: Central Asia"
"QS206NI0158","Count","PERSONS","Middle East and Asia: Central Asia: Kazakhstan"
"QS206NI0159","Count","PERSONS","Middle East and Asia: Central Asia: Central Asia (Other)"
"QS206NI0160","Count","PERSONS","North America and the Caribbean"
"QS206NI0161","Count","PERSONS","North America and the Caribbean: Canada"
"QS206NI0162","Count","PERSONS","North America and the Caribbean: Caribbean"
"QS206NI0163","Count","PERSONS","North America and the Caribbean: Caribbean: Jamaica"
"QS206NI0164","Count","PERSONS","North America and the Caribbean: Caribbean: Trinidad and Tobago"
"QS206NI0165","Count","PERSONS","North America and the Caribbean: Caribbean: Cuba"
"QS206NI0166","Count","PERSONS","North America and the Caribbean: Caribbean: St Vincent and the Grenadines"
"QS206NI0167","Count","PERSONS","North America and the Caribbean: Caribbean: St Lucia"
"QS206NI0168","Count","PERSONS","North America and the Caribbean: Caribbean: Barbados"
"QS206NI0169","Count","PERSONS","North America and the Caribbean: Caribbean: Caribbean (Other)"
"QS206NI0170","Count","PERSONS","North America and the Caribbean: USA"
"QS206NI0171","Count","PERSONS","North America and the Caribbean: Other North America"
"QS206NI0172","Count","PERSONS","North America and the Caribbean: Other North America: Bermuda"
"QS206NI0173","Count","PERSONS","North America and the Caribbean: Other North America: North America (Not otherwise specified)"
"QS206NI0174","Count","PERSONS","North America and the Caribbean: Other North America: Other North America (Other)"
"QS206NI0175","Count","PERSONS","Central America"
"QS206NI0176","Count","PERSONS","Central America: Mexico"
"QS206NI0177","Count","PERSONS","Central America: Guatemala"
"QS206NI0178","Count","PERSONS","Central America: Belize"
"QS206NI0179","Count","PERSONS","Central America: Panama"
"QS206NI0180","Count","PERSONS","Central America: Honduras"
"QS206NI0181","Count","PERSONS","Central America: Central America (Other)"
"QS206NI0182","Count","PERSONS","South America"
"QS206NI0183","Count","PERSONS","South America: Brazil"
"QS206NI0184","Count","PERSONS","South America: Peru"
"QS206NI0185","Count","PERSONS","South America: Colombia"
"QS206NI0186","Count","PERSONS","South America: Argentina"
"QS206NI0187","Count","PERSONS","South America: Chile"
"QS206NI0188","Count","PERSONS","South America: Guyana"
"QS206NI0189","Count","PERSONS","South America: Venezuela"
"QS206NI0190","Count","PERSONS","South America: Ecuador"
"QS206NI0191","Count","PERSONS","South America: Falkland Islands"
"QS206NI0192","Count","PERSONS","South America: Bolivia"
"QS206NI0193","Count","PERSONS","South America: South America (Other)"
"QS206NI0194","Count","PERSONS","Antarctica and Oceania"
"QS206NI0195","Count","PERSONS","Antarctica and Oceania: Australia"
"QS206NI0196","Count","PERSONS","Antarctica and Oceania: New Zealand"
"QS206NI0197","Count","PERSONS","Antarctica and Oceania: Other Antarctica and Oceania"
"QS206NI0198","Count","PERSONS","Antarctica and Oceania: Other Antarctica and Oceania: Fiji"
"QS206NI0199","Count","PERSONS","Antarctica and Oceania: Other Antarctica and Oceania: Other Antarctica and Oceania (Other)"
"QS206NI0200","Count","PERSONS","Other"
