ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
"QS610NI0001","Count","PERSONS","All usual residents: Aged 16-74 years"
"QS610NI0002","Count","PERSONS","In employment: Aged 16-74 years"
"QS610NI0003","Count","PERSONS","Not in employment: Total: Aged 16-74 years"
"QS610NI0004","Count","PERSONS","Not in employment: Last worked in 2011: Aged 16-74 years"
"QS610NI0005","Count","PERSONS","Not in employment: Last worked in 2010: Aged 16-74 years"
"QS610NI0006","Count","PERSONS","Not in employment: Last worked in 2009: Aged 16-74 years"
"QS610NI0007","Count","PERSONS","Not in employment: Last worked in 2008: Aged 16-74 years"
"QS610NI0008","Count","PERSONS","Not in employment: Last worked in 2007: Aged 16-74 years"
"QS610NI0009","Count","PERSONS","Not in employment: Last worked in 2006: Aged 16-74 years"
"QS610NI0010","Count","PERSONS","Not in employment: Last worked in 2001-2005: Aged 16-74 years"
"QS610NI0011","Count","PERSONS","Not in employment: Last worked before 2001: Aged 16-74 years"
"QS610NI0012","Count","PERSONS","Not in employment: Never worked: Aged 16-74 years"
