ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
"QS209NI0001","Count","PERSONS","All usual residents"
"QS209NI0002","Count","PERSONS","No passport"
"QS209NI0003","Count","PERSONS","United Kingdom only"
"QS209NI0004","Count","PERSONS","Ireland only"
"QS209NI0005","Count","PERSONS","United Kingdom and Ireland only"
"QS209NI0006","Count","PERSONS","United Kingdom and Other: Total"
"QS209NI0007","Count","PERSONS","United Kingdom and Europe"
"QS209NI0008","Count","PERSONS","United Kingdom and EU Countries"
"QS209NI0009","Count","PERSONS","United Kingdom and France"
"QS209NI0010","Count","PERSONS","United Kingdom and Germany"
"QS209NI0011","Count","PERSONS","United Kingdom and Italy"
"QS209NI0012","Count","PERSONS","United Kingdom and Netherlands"
"QS209NI0013","Count","PERSONS","United Kingdom and Spain"
"QS209NI0014","Count","PERSONS","United Kingdom and Poland"
"QS209NI0015","Count","PERSONS","United Kingdom and Bulgaria"
"QS209NI0016","Count","PERSONS","United Kingdom and Romania"
"QS209NI0017","Count","PERSONS","United Kingdom and Other EU"
"QS209NI0018","Count","PERSONS","United Kingdom and Non EU countries in Europe"
"QS209NI0019","Count","PERSONS","United Kingdom and Non EU countries in Northern and Western Europe"
"QS209NI0020","Count","PERSONS","United Kingdom and Switzerland"
"QS209NI0021","Count","PERSONS","United Kingdom and Other Non EU countries in Northern and Western Europe"
"QS209NI0022","Count","PERSONS","United Kingdom and Non EU countries in Southern and Eastern Europe"
"QS209NI0023","Count","PERSONS","United Kingdom and Belarus"
"QS209NI0024","Count","PERSONS","United Kingdom and Russia"
"QS209NI0025","Count","PERSONS","United Kingdom and Turkey"
"QS209NI0026","Count","PERSONS","United Kingdom and Other Non EU countries in Southern and Eastern Europe"
"QS209NI0027","Count","PERSONS","United Kingdom and Africa"
"QS209NI0028","Count","PERSONS","United Kingdom and North Africa"
"QS209NI0029","Count","PERSONS","United Kingdom and Algeria"
"QS209NI0030","Count","PERSONS","United Kingdom and Sudan"
"QS209NI0031","Count","PERSONS","United Kingdom and Tunisia"
"QS209NI0032","Count","PERSONS","United Kingdom and Egypt"
"QS209NI0033","Count","PERSONS","United Kingdom and Other North Africa"
"QS209NI0034","Count","PERSONS","United Kingdom and Central and Western Africa"
"QS209NI0035","Count","PERSONS","United Kingdom and Nigeria"
"QS209NI0036","Count","PERSONS","United Kingdom and Other Central and Western Africa"
"QS209NI0037","Count","PERSONS","United Kingdom and South and Eastern Africa"
"QS209NI0038","Count","PERSONS","United Kingdom and South Africa"
"QS209NI0039","Count","PERSONS","United Kingdom and Zimbabwe"
"QS209NI0040","Count","PERSONS","United Kingdom Other South and Eastern Africa"
"QS209NI0041","Count","PERSONS","United Kingdom and Middle East and Asia"
"QS209NI0042","Count","PERSONS","United Kingdom and Middle East"
"QS209NI0043","Count","PERSONS","United Kingdom and Iran"
"QS209NI0044","Count","PERSONS","United Kingdom and Israel"
"QS209NI0045","Count","PERSONS","United Kingdom and Jordan"
"QS209NI0046","Count","PERSONS","United Kingdom and Lebanon"
"QS209NI0047","Count","PERSONS","United Kingdom and Other Middle East"
"QS209NI0048","Count","PERSONS","United Kingdom and Eastern Asia"
"QS209NI0049","Count","PERSONS","United Kingdom and China"
"QS209NI0050","Count","PERSONS","United Kingdom and Hong Kong"
"QS209NI0051","Count","PERSONS","United Kingdom and Japan"
"QS209NI0052","Count","PERSONS","United Kingdom and South Korea"
"QS209NI0053","Count","PERSONS","United Kingdom and Other Eastern Asia"
"QS209NI0054","Count","PERSONS","United Kingdom and Southern Asia"
"QS209NI0055","Count","PERSONS","United Kingdom and Bangladesh"
"QS209NI0056","Count","PERSONS","United Kingdom and India"
"QS209NI0057","Count","PERSONS","United Kingdom and Pakistan"
"QS209NI0058","Count","PERSONS","United Kingdom and South-East and Central Asia"
"QS209NI0059","Count","PERSONS","United Kingdom and Philippines"
"QS209NI0060","Count","PERSONS","United Kingdom and Thailand"
"QS209NI0061","Count","PERSONS","United Kingdom and Other South-East and Central Asia"
"QS209NI0062","Count","PERSONS","United Kingdom and North America and Caribbean"
"QS209NI0063","Count","PERSONS","United Kingdom and Canada"
"QS209NI0064","Count","PERSONS","United Kingdom and USA"
"QS209NI0065","Count","PERSONS","United Kingdom and Caribbean"
"QS209NI0066","Count","PERSONS","United Kingdom and Central America"
