ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
"QS216NI0001","Count","PERSONS","All usual residents: Aged 3+ years"
"QS216NI0002","Count","PERSONS","Knowledge of Irish: Understands but does not read, write or speak Irish: Aged 3+ years"
"QS216NI0003","Count","PERSONS","Knowledge of Irish: Speaks but does not understand, read or write Irish: Aged 3+ years"
"QS216NI0004","Count","PERSONS","Knowledge of Irish: Reads but does not understand, speak or write Irish: Aged 3+ years"
"QS216NI0005","Count","PERSONS","Knowledge of Irish: Writes but does not understand, speak or read Irish: Aged 3+ years"
"QS216NI0006","Count","PERSONS","Knowledge of Irish: Understands and speaks but does not read or write Irish: Aged 3+ years"
"QS216NI0007","Count","PERSONS","Knowledge of Irish: Understands and reads but does not speak or write Irish: Aged 3+ years"
"QS216NI0008","Count","PERSONS","Knowledge of Irish: Understands and writes but does not speak or read Irish: Aged 3+ years"
"QS216NI0009","Count","PERSONS","Knowledge of Irish: Speaks and reads but does not understand or write Irish: Aged 3+ years"
"QS216NI0010","Count","PERSONS","Knowledge of Irish: Speaks and writes but does not understand or read Irish: Aged 3+ years"
"QS216NI0011","Count","PERSONS","Knowledge of Irish: Reads and writes but does not understand or speak Irish: Aged 3+ years"
"QS216NI0012","Count","PERSONS","Knowledge of Irish: Understands, speaks and reads but does not write Irish: Aged 3+ years"
"QS216NI0013","Count","PERSONS","Knowledge of Irish: Understands, speaks and writes but does not read Irish: Aged 3+ years"
"QS216NI0014","Count","PERSONS","Knowledge of Irish: Understands, reads and writes but does not speak Irish: Aged 3+ years"
"QS216NI0015","Count","PERSONS","Knowledge of Irish: Speaks, reads and writes but does not understand Irish: Aged 3+ years"
"QS216NI0016","Count","PERSONS","Knowledge of Irish: Speaks, reads, writes and understands Irish: Aged 3+ years"
"QS216NI0017","Count","PERSONS","Knowledge of Irish: No ability in Irish: Aged 3+ years"
