ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
"QS218NI0001","Count","PERSONS","All usual residents"
"QS218NI0002","Count","PERSONS","Catholic"
"QS218NI0003","Count","PERSONS","Presbyterian Church In Ireland"
"QS218NI0004","Count","PERSONS","Church Of Ireland"
"QS218NI0005","Count","PERSONS","Methodist Church In Ireland"
"QS218NI0006","Count","PERSONS","Other Christian (including Christian related)"
"QS218NI0007","Count","PERSONS","Other Christian (including Christian related): Baptist "
"QS218NI0008","Count","PERSONS","Other Christian (including Christian related): Christian"
"QS218NI0009","Count","PERSONS","Other Christian (including Christian related): Pentecostal "
"QS218NI0010","Count","PERSONS","Other Christian (including Christian related): Free Presbyterian"
"QS218NI0011","Count","PERSONS","Other Christian (including Christian related): Brethren"
"QS218NI0012","Count","PERSONS","Other Christian (including Christian related): Church Of England "
"QS218NI0013","Count","PERSONS","Other Christian (including Christian related): Protestant "
"QS218NI0014","Count","PERSONS","Other Christian (including Christian related): Congregational Church"
"QS218NI0015","Count","PERSONS","Other Christian (including Christian related): Evangelical "
"QS218NI0016","Count","PERSONS","Other Christian (including Christian related): Non Denominational "
"QS218NI0017","Count","PERSONS","Other Christian (including Christian related): Jehovah's Witness"
"QS218NI0018","Count","PERSONS","Other Christian (including Christian related): Reformed Presbyterian"
"QS218NI0019","Count","PERSONS","Other Christian (including Christian related): Orthodox Church"
"QS218NI0020","Count","PERSONS","Other Christian (including Christian related): Presbyterian"
"QS218NI0021","Count","PERSONS","Other Christian (including Christian related): Salvation Army"
"QS218NI0022","Count","PERSONS","Other Christian (including Christian related): Church Of Jesus Christ Of Latter Day Saints (Mormons)"
"QS218NI0023","Count","PERSONS","Other Christian (including Christian related): Independent Methodist"
"QS218NI0024","Count","PERSONS","Other Christian (including Christian related): Church Of Scotland "
"QS218NI0025","Count","PERSONS","Other Christian (including Christian related): Church Of The Nazarene"
"QS218NI0026","Count","PERSONS","Other Christian (including Christian related): Religious Society Of Friends (Quakers)"
"QS218NI0027","Count","PERSONS","Other Christian (including Christian related): Non-Subscribing Presbyterian "
"QS218NI0028","Count","PERSONS","Other Christian (including Christian related): Moravian"
"QS218NI0029","Count","PERSONS","Other Christian (including Christian related): Church Of God"
"QS218NI0030","Count","PERSONS","Other Christian (including Christian related): Methodist"
"QS218NI0031","Count","PERSONS","Other Christian (including Christian related): Mixed Catholic/Protestant"
"QS218NI0032","Count","PERSONS","Other Christian (including Christian related): Independent"
"QS218NI0033","Count","PERSONS","Other Christian (including Christian related): Protestant (Mixed)"
"QS218NI0034","Count","PERSONS","Other Christian (including Christian related): Evangelical Presbyterian Church"
"QS218NI0035","Count","PERSONS","Other Christian (including Christian related): Seventh Day Adventist"
"QS218NI0036","Count","PERSONS","Other Christian (including Christian related): Church"
"QS218NI0037","Count","PERSONS","Other Christian (including Christian related): Lutheran "
"QS218NI0038","Count","PERSONS","Other Christian (including Christian related): Unitarian "
"QS218NI0039","Count","PERSONS","Other Christian (including Christian related): Christian Fellowship"
"QS218NI0040","Count","PERSONS","Other Christian (including Christian related): Free Methodist"
"QS218NI0041","Count","PERSONS","Other Christian (including Christian related): Churches Of Christ"
"QS218NI0042","Count","PERSONS","Other Christian (including Christian related): Anglican "
"QS218NI0043","Count","PERSONS","Other Christian (including Christian related): Greek Orthodox "
"QS218NI0044","Count","PERSONS","Other Christian (including Christian related): Russian Orthodox Church"
"QS218NI0045","Count","PERSONS","Other Christian (including Christian related): Reformed"
"QS218NI0046","Count","PERSONS","Other Christian (including Christian related): Apostolic Church"
"QS218NI0047","Count","PERSONS","Other Christian (including Christian related): Interdenominational"
"QS218NI0048","Count","PERSONS","Other Christian (including Christian related): Metropolitan Church"
"QS218NI0049","Count","PERSONS","Other Christian (including Christian related): City Mission"
"QS218NI0050","Count","PERSONS","Other Christian (including Christian related): Independent Evangelist"
"QS218NI0051","Count","PERSONS","Other Christian (including Christian related): Charismatic"
"QS218NI0052","Count","PERSONS","Other Christian (including Christian related): House Church"
"QS218NI0053","Count","PERSONS","Other Christian (including Christian related): Church In Wales"
"QS218NI0054","Count","PERSONS","Other Christian (including Christian related): Whitewell Metropolitan Tabernacle"
"QS218NI0055","Count","PERSONS","Other Christian (including Christian related): Christian Fellowship Church"
"QS218NI0056","Count","PERSONS","Other Christian (including Christian related): Christian Scientist"
"QS218NI0057","Count","PERSONS","Other Christian (including Christian related): Free Evangelical Church"
"QS218NI0058","Count","PERSONS","Other Christian (including Christian related): Free Church Of Scotland"
"QS218NI0059","Count","PERSONS","Other Christian (including Christian related): Eastern Orthodox Church"
"QS218NI0060","Count","PERSONS","Other Christian (including Christian related): Dutch Reformed Church"
"QS218NI0061","Count","PERSONS","Other Christian (including Christian related): Episcopalian"
"QS218NI0062","Count","PERSONS","Other Christian (including Christian related): Christadelphian"
"QS218NI0063","Count","PERSONS","Other Christian (including Christian related): Romanian Orthodox Church"
"QS218NI0064","Count","PERSONS","Other Christian (including Christian related): United Reformed Church"
"QS218NI0065","Count","PERSONS","Other Christian (including Christian related): Free Presbyterian Church Of Scotland"
"QS218NI0066","Count","PERSONS","Other Christian (including Christian related): Scottish Presbyterian"
"QS218NI0067","Count","PERSONS","Other Christian (including Christian related): Faith Mission"
"QS218NI0068","Count","PERSONS","Other Christian (including Christian related): Chinese Church"
"QS218NI0069","Count","PERSONS","Other Christian (including Christian related): Mennonite"
"QS218NI0070","Count","PERSONS","Other Christian (including Christian related): Free Presbyterian Church Of Ulster"
"QS218NI0071","Count","PERSONS","Other Christian (including Christian related): Coptic Orthodox Church"
"QS218NI0072","Count","PERSONS","Other Christian (including Christian related): Agape"
"QS218NI0073","Count","PERSONS","Other Christian (including Christian related): British Israelite"
"QS218NI0074","Count","PERSONS","Other Christian (including Christian related): Other Christian denominations"
"QS218NI0075","Count","PERSONS","Other Religions"
"QS218NI0076","Count","PERSONS","Other Religions: Muslim (Islam) "
"QS218NI0077","Count","PERSONS","Other Religions: Hindu "
"QS218NI0078","Count","PERSONS","Other Religions: Buddhist "
"QS218NI0079","Count","PERSONS","Other Religions: Mixed Religion"
"QS218NI0080","Count","PERSONS","Other Religions: Jewish"
"QS218NI0081","Count","PERSONS","Other Religions: Pagan"
"QS218NI0082","Count","PERSONS","Other Religions: Baha ' I"
"QS218NI0083","Count","PERSONS","Other Religions: Spiritualist "
"QS218NI0084","Count","PERSONS","Other Religions: Sikh"
"QS218NI0085","Count","PERSONS","Other Religions: Wicca"
"QS218NI0086","Count","PERSONS","Other Religions: Spiritual"
"QS218NI0087","Count","PERSONS","Other Religions: Taoist"
"QS218NI0088","Count","PERSONS","Other Religions: Scientology"
"QS218NI0089","Count","PERSONS","Other Religions: Rastafarian "
"QS218NI0090","Count","PERSONS","Other Religions: Druid"
"QS218NI0091","Count","PERSONS","Other Religions: Chinese Religion"
"QS218NI0092","Count","PERSONS","Other Religions: Believe In God"
"QS218NI0093","Count","PERSONS","Other Religions: Satanism"
"QS218NI0094","Count","PERSONS","Other Religions: Pantheism"
"QS218NI0095","Count","PERSONS","Other Religions: Heathen"
"QS218NI0096","Count","PERSONS","Other Religions: Jain "
"QS218NI0097","Count","PERSONS","Other Religions: International Society For Krishna Consciousness"
"QS218NI0098","Count","PERSONS","Other Religions: Own Belief System"
"QS218NI0099","Count","PERSONS","Other Religions: Zoroastrian "
"QS218NI0100","Count","PERSONS","Other Religions: Deist"
"QS218NI0101","Count","PERSONS","Other Religions: Traditional African Religion"
"QS218NI0102","Count","PERSONS","Other Religions: New Age"
"QS218NI0103","Count","PERSONS","Other Religions: Universalist"
"QS218NI0104","Count","PERSONS","Other Religions: Other Religions"
"QS218NI0105","Count","PERSONS","No Religion"
"QS218NI0106","Count","PERSONS","No Religion: No Religion"
"QS218NI0107","Count","PERSONS","No Religion: Jedi Knight"
"QS218NI0108","Count","PERSONS","No Religion: Atheist"
"QS218NI0109","Count","PERSONS","No Religion: Agnostic"
"QS218NI0110","Count","PERSONS","No Religion: Humanist"
"QS218NI0111","Count","PERSONS","No Religion: Heavy Metal"
"QS218NI0112","Count","PERSONS","No Religion: Free Thinker"
"QS218NI0113","Count","PERSONS","No Religion: Other"
"QS218NI0114","Count","PERSONS","Not stated"
