ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
"QS108NI0001","Count","PERSONS","All usual residents: Aged 16+ years in households"
"QS108NI0002","Count","PERSONS","Age 16-24 years: Total"
"QS108NI0003","Count","PERSONS","Age 16-24 years: No dependent children in household"
"QS108NI0004","Count","PERSONS","Age 16-24 years: Dependent children in household"
"QS108NI0005","Count","PERSONS","Age 25-34 years: Total"
"QS108NI0006","Count","PERSONS","Age 25-34 years: No dependent children in household"
"QS108NI0007","Count","PERSONS","Age 25-34 years: Youngest dependent child in household aged 0-4 years"
"QS108NI0008","Count","PERSONS","Age 25-34 years: Youngest dependent child in household aged 5-10 years"
"QS108NI0009","Count","PERSONS","Age 25-34 years: Youngest dependent child in household aged 11-15 years"
"QS108NI0010","Count","PERSONS","Age 25-34 years: Youngest dependent child in household aged 16-18 years"
"QS108NI0011","Count","PERSONS","Age 35-54 years: Total"
"QS108NI0012","Count","PERSONS","Age 35-54 years: No dependent children in household"
"QS108NI0013","Count","PERSONS","Age 35-54 years: Youngest dependent child in household aged 0-4 years"
"QS108NI0014","Count","PERSONS","Age 35-54 years: Youngest dependent child in household aged 5-10 years"
"QS108NI0015","Count","PERSONS","Age 35-54 years: Youngest dependent child in household aged 11-15 years"
"QS108NI0016","Count","PERSONS","Age 35-54 years: Youngest dependent child in household aged 16-18 years"
"QS108NI0017","Count","PERSONS","Age 55-64 years: Total"
"QS108NI0018","Count","PERSONS","Age 55-64 years: One person household"
"QS108NI0019","Count","PERSONS","Age 55-64 years: Two or more person household: No dependent children"
"QS108NI0020","Count","PERSONS","Age 55-64 years: Dependent children in household"
"QS108NI0021","Count","PERSONS","Age 65-74 years: Total"
"QS108NI0022","Count","PERSONS","Age 65-74 years: One person household"
"QS108NI0023","Count","PERSONS","Age 65-74 years: Two or more person household: No dependent children"
"QS108NI0024","Count","PERSONS","Age 65-74 years: Dependent children in household"
"QS108NI0025","Count","PERSONS","Age 75+ years: Total"
"QS108NI0026","Count","PERSONS","Age 75+ years: One person household"
"QS108NI0027","Count","PERSONS","Age 75+ years: Two or more person household"
