ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
"QS207NI0001","Count","PERSONS","All usual residents"
"QS207NI0002","Count","PERSONS","Country of birth: Europe"
"QS207NI0003","Count","PERSONS","Country of birth: United Kingdom: Total"
"QS207NI0004","Count","PERSONS","Country of birth: United Kingdom: England"
"QS207NI0005","Count","PERSONS","Country of birth: United Kingdom: Scotland"
"QS207NI0006","Count","PERSONS","Country of birth: United Kingdom: Northern Ireland"
"QS207NI0007","Count","PERSONS","Country of birth: United Kingdom: Wales"
"QS207NI0008","Count","PERSONS","Country of birth: United Kingdom: part not specified"
"QS207NI0009","Count","PERSONS","Country of birth: Republic of Ireland"
"QS207NI0010","Count","PERSONS","Country of birth: Ireland part not specified"
"QS207NI0011","Count","PERSONS","Country of birth: Channel Islands and Isle of Man"
"QS207NI0012","Count","PERSONS","Country of birth: Other Europe: Total"
"QS207NI0013","Count","PERSONS","Country of birth: Other Europe: EU countries"
"QS207NI0014","Count","PERSONS","Country of birth: Other Europe: Non EU countries"
"QS207NI0015","Count","PERSONS","Country of birth: Africa"
"QS207NI0016","Count","PERSONS","Country of birth: Middle East & Asia"
"QS207NI0017","Count","PERSONS","Country of birth: North America & Caribbean"
"QS207NI0018","Count","PERSONS","Country of birth: Central America"
"QS207NI0019","Count","PERSONS","Country of birth: South America"
"QS207NI0020","Count","PERSONS","Country of birth: Antarctica & Oceania"
"QS207NI0021","Count","PERSONS","Country of birth: Other"
