ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
"QS201NI0001","Count","PERSONS","All usual residents"
"QS201NI0002","Count","PERSONS","White"
"QS201NI0003","Count","PERSONS","Chinese"
"QS201NI0004","Count","PERSONS","Irish Traveller"
"QS201NI0005","Count","PERSONS","Irish Traveller: Irish Traveller"
"QS201NI0006","Count","PERSONS","Irish Traveller: Gypsy/Romany"
"QS201NI0007","Count","PERSONS","Irish Traveller: Other"
"QS201NI0008","Count","PERSONS","Indian"
"QS201NI0009","Count","PERSONS","Pakistani"
"QS201NI0010","Count","PERSONS","Bangladeshi"
"QS201NI0011","Count","PERSONS","Other Asian"
"QS201NI0012","Count","PERSONS","Other Asian: Filipino"
"QS201NI0013","Count","PERSONS","Other Asian: Other Asian, Asian unspecified"
"QS201NI0014","Count","PERSONS","Other Asian: Arab"
"QS201NI0015","Count","PERSONS","Other Asian: Thai"
"QS201NI0016","Count","PERSONS","Other Asian: Malaysian"
"QS201NI0017","Count","PERSONS","Other Asian: Iranian"
"QS201NI0018","Count","PERSONS","Other Asian: Nepalese"
"QS201NI0019","Count","PERSONS","Other Asian: Other Middle East"
"QS201NI0020","Count","PERSONS","Other Asian: Japanese"
"QS201NI0021","Count","PERSONS","Other Asian: Korean"
"QS201NI0022","Count","PERSONS","Other Asian: Indonesian"
"QS201NI0023","Count","PERSONS","Other Asian: Vietnamese"
"QS201NI0024","Count","PERSONS","Other Asian: Kurdish"
"QS201NI0025","Count","PERSONS","Other Asian: Mixed Asian"
"QS201NI0026","Count","PERSONS","Other Asian: Tamil"
"QS201NI0027","Count","PERSONS","Other Asian: Burmese"
"QS201NI0028","Count","PERSONS","Black Caribbean"
"QS201NI0029","Count","PERSONS","Black African"
"QS201NI0030","Count","PERSONS","Black Other"
"QS201NI0031","Count","PERSONS","Black Other: Black Other"
"QS201NI0032","Count","PERSONS","Black Other: Black British"
"QS201NI0033","Count","PERSONS","Mixed Ethnic Group"
"QS201NI0034","Count","PERSONS","Mixed Ethnic Group: Other Mixed Ethnic"
"QS201NI0035","Count","PERSONS","Mixed Ethnic Group: White Asian"
"QS201NI0036","Count","PERSONS","Mixed Ethnic Group: White Black"
"QS201NI0037","Count","PERSONS","Mixed Ethnic Group: Black Asian"
"QS201NI0038","Count","PERSONS","Other Ethnic Group"
"QS201NI0039","Count","PERSONS","Other Ethnic Group: Other"
"QS201NI0040","Count","PERSONS","Other Ethnic Group: Irish"
"QS201NI0041","Count","PERSONS","Other Ethnic Group: Latin/South American"
"QS201NI0042","Count","PERSONS","Other Ethnic Group: North African"
"QS201NI0043","Count","PERSONS","Other Ethnic Group: European Mixed, European unspecified"
"QS201NI0044","Count","PERSONS","Other Ethnic Group: Other Western Europe"
"QS201NI0045","Count","PERSONS","Other Ethnic Group: Ulster-Scot"
"QS201NI0046","Count","PERSONS","Other Ethnic Group: Turkish"
"QS201NI0047","Count","PERSONS","Other Ethnic Group: Sri Lankan"
"QS201NI0048","Count","PERSONS","Other Ethnic Group: English/Welsh/Scottish/Northern Irish/ British"
"QS201NI0049","Count","PERSONS","Other Ethnic Group: Other Eastern Europe"
"QS201NI0050","Count","PERSONS","Other Ethnic Group: Polynesia/Micronesia/Melanesia"
"QS201NI0051","Count","PERSONS","Other Ethnic Group: African"
"QS201NI0052","Count","PERSONS","Other Ethnic Group: Caribbean"
"QS201NI0053","Count","PERSONS","Other Ethnic Group: Brazilian"
"QS201NI0054","Count","PERSONS","Other Ethnic Group: Baltic States"
"QS201NI0055","Count","PERSONS","Other Ethnic Group: Polish"
"QS201NI0056","Count","PERSONS","Other Ethnic Group: Jewish"
"QS201NI0057","Count","PERSONS","Other Ethnic Group: English"
"QS201NI0058","Count","PERSONS","Other Ethnic Group: Muslim"
"QS201NI0059","Count","PERSONS","Other Ethnic Group: Scottish"
"QS201NI0060","Count","PERSONS","Other Ethnic Group: Commonwealth of (Russian) Independent States"
"QS201NI0061","Count","PERSONS","Other Ethnic Group: Mixed Irish/ Other White"
"QS201NI0062","Count","PERSONS","Other Ethnic Group: Mexican"
"QS201NI0063","Count","PERSONS","Other Ethnic Group: Moroccan"
"QS201NI0064","Count","PERSONS","Other Ethnic Group: North American"
"QS201NI0065","Count","PERSONS","Other Ethnic Group: Afghan"
"QS201NI0066","Count","PERSONS","Other Ethnic Group: Northern Irish"
"QS201NI0067","Count","PERSONS","Other Ethnic Group: Australian/New Zealander"
"QS201NI0068","Count","PERSONS","Other Ethnic Group: Roma"
