DatasetId,DatasetTitle,StatisticalPopulations,Annotations
"QS209NI","PASSPORTS HELD - FULL DETAIL","All usual residents","1. This table reports the categories for which there are 10 or more usual residents. Where there are fewer than 10 usual residents for any category, these have been reported in a residual group which may or may not contain 10 or more usual residents in total."
