ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
"QS401NI0001","Count","PERSONS","All usual residents in households"
"QS401NI0002","Count","PERSONS","Unshared dwelling: Total"
"QS401NI0003","Count","PERSONS","Unshared dwelling: Whole house or bungalow: Total"
"QS401NI0004","Count","PERSONS","Unshared dwelling: Whole house or bungalow: Detached"
"QS401NI0005","Count","PERSONS","Unshared dwelling: Whole house or bungalow: Semi-detached"
"QS401NI0006","Count","PERSONS","Unshared dwelling: Whole house or bungalow: Terraced (including end-terrace)"
"QS401NI0007","Count","PERSONS","Unshared dwelling: Flat, maisonette or apartment: Total"
"QS401NI0008","Count","PERSONS","Unshared dwelling: Flat, maisonette or apartment: Purpose-built block of flats or tenement"
"QS401NI0009","Count","PERSONS","Unshared dwelling: Flat, maisonette or apartment: Part of a converted or shared house (including bed-sits)"
"QS401NI0010","Count","PERSONS","Unshared dwelling: Flat, maisonette or apartment: In a commercial building"
"QS401NI0011","Count","PERSONS","Unshared dwelling: Caravan or other mobile or temporary structure"
"QS401NI0012","Count","PERSONS","Shared dwelling"
