DatasetId,DatasetTitle,StatisticalPopulations,Annotations
"QS206NI","COUNTRY OF BIRTH - FULL DETAIL","All usual residents","1. 'EU' is the European Union and is as defined on Census day (27 March 2011).; 2. This table reports the categories for which there are 10 or more usual residents. Where there are fewer than 10 usual residents for any category, these have been reported in a residual group which may or may not contain 10 or more usual residents in total."
