ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
"QS413NI0001","Count","COMMUNAL ESTABLISHMENTS","All communal establishments"
"QS413NI0002","Count","COMMUNAL ESTABLISHMENTS","Medical and care establishments: Total"
"QS413NI0003","Count","COMMUNAL ESTABLISHMENTS","Medical and care establishments: HSCT: Total"
"QS413NI0004","Count","COMMUNAL ESTABLISHMENTS","Medical and care establishments: HSCT: General hospital"
"QS413NI0005","Count","COMMUNAL ESTABLISHMENTS","Medical and care establishments: HSCT: Mental health hospital/ unit (including secure units)"
"QS413NI0006","Count","COMMUNAL ESTABLISHMENTS","Medical and care establishments: HSCT: Other establishment"
"QS413NI0007","Count","COMMUNAL ESTABLISHMENTS","Medical and care establishments: Housing Association: Total"
"QS413NI0008","Count","COMMUNAL ESTABLISHMENTS","Medical and care establishments: Housing Association: Home or Hostel"
"QS413NI0009","Count","COMMUNAL ESTABLISHMENTS","Medical and care establishments: Housing Association: Sheltered housing only"
"QS413NI0010","Count","COMMUNAL ESTABLISHMENTS","Medical and care establishments: Other management type: Total"
"QS413NI0011","Count","COMMUNAL ESTABLISHMENTS","Medical and care establishments: Other management type: Care home with nursing"
"QS413NI0012","Count","COMMUNAL ESTABLISHMENTS","Medical and care establishments: Other management type: Care home without nursing"
"QS413NI0013","Count","COMMUNAL ESTABLISHMENTS","Medical and care establishments: Other management type: Children's home (including secure units)"
"QS413NI0014","Count","COMMUNAL ESTABLISHMENTS","Medical and care establishments: Other management type: Mental health hospital/ unit (including secure units)"
"QS413NI0015","Count","COMMUNAL ESTABLISHMENTS","Medical and care establishments: Other management type: Other hospital"
"QS413NI0016","Count","COMMUNAL ESTABLISHMENTS","Medical and care establishments: Other management type: Other establishment"
"QS413NI0017","Count","COMMUNAL ESTABLISHMENTS","Other establishments: Total"
"QS413NI0018","Count","COMMUNAL ESTABLISHMENTS","Other establishments: Defence establishments (including ships)"
"QS413NI0019","Count","COMMUNAL ESTABLISHMENTS","Other establishments: Prison Service establishments"
"QS413NI0020","Count","COMMUNAL ESTABLISHMENTS","Other establishments: Approved premises (probation/bail hostel)"
"QS413NI0021","Count","COMMUNAL ESTABLISHMENTS","Other establishments: Detention centres and other detention establishments"
"QS413NI0022","Count","COMMUNAL ESTABLISHMENTS","Other establishments: Education establishments"
"QS413NI0023","Count","COMMUNAL ESTABLISHMENTS","Other establishments: Hotel; guest house; B&B; youth hostel"
"QS413NI0024","Count","COMMUNAL ESTABLISHMENTS","Other establishments: Hostel or temporary shelter for the homeless"
"QS413NI0025","Count","COMMUNAL ESTABLISHMENTS","Other establishments: Holiday accommodation (for example holiday parks)"
"QS413NI0026","Count","COMMUNAL ESTABLISHMENTS","Other establishments: Other travel or temporary accommodation"
"QS413NI0027","Count","COMMUNAL ESTABLISHMENTS","Other establishments: Religious establishments"
"QS413NI0028","Count","COMMUNAL ESTABLISHMENTS","Other establishments: Staff/worker accommodation only"
"QS413NI0029","Count","COMMUNAL ESTABLISHMENTS","Other establishments: Other"
