ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
"QS221NI0001","Count","HOUSEHOLDS","All households"
"QS221NI0002","Count","HOUSEHOLDS","One person household: Religion or religion brought up in: Total"
"QS221NI0003","Count","HOUSEHOLDS","One person household: Religion or religion brought up in: All Catholic"
"QS221NI0004","Count","HOUSEHOLDS","One person household: Religion or religion brought up in: All Protestant and Other Christian (including Christian Related)"
"QS221NI0005","Count","HOUSEHOLDS","One person household: Religion or religion brought up in: All other religions"
"QS221NI0006","Count","HOUSEHOLDS","One person household: Religion or religion brought up in: All none"
"QS221NI0007","Count","HOUSEHOLDS","More than one person in a household: Single religion or religion brought up in: Total"
"QS221NI0008","Count","HOUSEHOLDS","More than one person in a household: Single religion or religion brought up in: All Catholic"
"QS221NI0009","Count","HOUSEHOLDS","More than one person in a household: Single religion or religion brought up in: All Protestant and Other Christian (including Christian Related)"
"QS221NI0010","Count","HOUSEHOLDS","More than one person in a household: Single religion or religion brought up in: All other religions"
"QS221NI0011","Count","HOUSEHOLDS","More than one person in a household: Single religion or religion brought up in: All none"
"QS221NI0012","Count","HOUSEHOLDS","Mixed religion or religion brought up in household: Total"
"QS221NI0013","Count","HOUSEHOLDS","Mixed religion or religion brought up in household: Some Catholic; No Protestant, Other Christian or Christian related; Some other religions and none"
"QS221NI0014","Count","HOUSEHOLDS","Mixed religion or religion brought up in household: No Catholic; Some Protestant, Other Christian or Christian related; Some other religions and none"
"QS221NI0015","Count","HOUSEHOLDS","Mixed religion or religion brought up in household: Some Catholic; Some Protestant, Other Christian or Christian related; No other religions and none"
"QS221NI0016","Count","HOUSEHOLDS","Mixed religion or religion brought up in household: Some Catholic; Some Protestant, Other Christian or Christian related; Some other religions and none"
"QS221NI0017","Count","HOUSEHOLDS","Mixed religion or religion brought up in household: No Catholic; No Protestant, Other Christian or Christian related; Some other religions and none"
