DatasetId,DatasetTitle,StatisticalPopulations,Annotations
"KS107NI","LONE PARENT HOUSEHOLDS WITH DEPENDENT CHILDEN","All lone parent households with dependent children where the lone parent is aged 16 to 74","1. A 'dependent child' is a person in a household aged 0-15 (whether or not in a family) or a person aged 16-18 who is a full-time student and in a family with parent(s).; 2. 'Part-time employment' is defined as working 30 hours or less a week. 'Full-time employment' is defined as working 31 or more hours a week.; 3. 'Lone parent households' refers to those households where there is one family and no other people."
