GeographyCode,KS607NI0001,KS607NI0002,KS607NI0003,KS607NI0004,KS607NI0005,KS607NI0006,KS607NI0007,KS607NI0008,KS607NI0009,KS607NI0010,KS607NI0011,KS607NI0012,KS607NI0013,KS607NI0014,KS607NI0015,KS607NI0016,KS607NI0017,KS607NI0018,KS607NI0019,KS607NI0020,KS607NI0021,KS607NI0022,KS607NI0023,KS607NI0024,KS607NI0025,KS607NI0026,KS607NI0027,KS607NI0028,KS607NI0029,KS607NI0030,KS607NI0031,KS607NI0032,KS607NI0033,KS607NI0034,KS607NI0035,KS607NI0036,KS607NI0037
N00000619,92,0,0,5,0,0,2,18,0,5,0,3,0,6,1,10,8,27,7,0,0,5.43,0,0,2.17,19.57,0,5.43,0,3.26,0,6.52,1.09,10.87,8.70,29.35,7.61
N00000620,94,0,0,4,0,0,2,18,3,8,0,1,0,2,2,12,12,29,1,0,0,4.26,0,0,2.13,19.15,3.19,8.51,0,1.06,0,2.13,2.13,12.77,12.77,30.85,1.06
N00000621,95,1,0,8,1,1,3,20,0,13,1,4,0,2,3,7,10,11,10,1.05,0,8.42,1.05,1.05,3.16,21.05,0,13.68,1.05,4.21,0,2.11,3.16,7.37,10.53,11.58,10.53
N00000622,100,1,0,9,0,2,2,18,1,7,0,6,0,3,6,9,11,23,2,1.00,0,9.00,0,2.00,2.00,18.00,1.00,7.00,0,6.00,0,3.00,6.00,9.00,11.00,23.00,2.00
N00000623,54,2,0,2,0,0,2,12,1,1,0,1,0,4,1,3,10,11,4,3.70,0,3.70,0,0,3.70,22.22,1.85,1.85,0,1.85,0,7.41,1.85,5.56,18.52,20.37,7.41
N00000624,137,5,0,9,0,0,7,33,0,8,3,4,2,11,1,10,10,32,2,3.65,0,6.57,0,0,5.11,24.09,0,5.84,2.19,2.92,1.46,8.03,0.73,7.30,7.30,23.36,1.46
N00000625,66,0,0,7,0,0,1,13,3,8,0,1,0,3,2,4,6,17,1,0,0,10.61,0,0,1.52,19.70,4.55,12.12,0,1.52,0,4.55,3.03,6.06,9.09,25.76,1.52
N00000626,106,1,0,3,0,0,4,19,0,5,1,3,1,4,3,10,14,35,3,0.94,0,2.83,0,0,3.77,17.92,0,4.72,0.94,2.83,0.94,3.77,2.83,9.43,13.21,33.02,2.83
N00000627,97,1,0,7,0,1,10,10,0,3,2,6,1,5,3,10,13,22,3,1.03,0,7.22,0,1.03,10.31,10.31,0,3.09,2.06,6.19,1.03,5.15,3.09,10.31,13.40,22.68,3.09
N00000628,89,1,0,8,0,1,2,14,1,3,1,2,0,4,0,13,8,25,6,1.12,0,8.99,0,1.12,2.25,15.73,1.12,3.37,1.12,2.25,0,4.49,0,14.61,8.99,28.09,6.74
N00000629,80,0,1,5,0,3,5,11,0,2,1,5,1,2,3,7,11,20,3,0,1.25,6.25,0,3.75,6.25,13.75,0,2.50,1.25,6.25,1.25,2.50,3.75,8.75,13.75,25.00,3.75
N00000630,42,0,0,1,0,0,1,11,0,3,0,0,0,0,1,1,9,14,1,0,0,2.38,0,0,2.38,26.19,0,7.14,0,0,0,0,2.38,2.38,21.43,33.33,2.38
N00000631,90,2,0,5,0,0,0,15,1,3,5,4,1,5,6,4,13,23,3,2.22,0,5.56,0,0,0,16.67,1.11,3.33,5.56,4.44,1.11,5.56,6.67,4.44,14.44,25.56,3.33
N00000632,100,5,0,9,0,0,4,18,4,4,1,1,0,5,1,12,15,14,7,5.00,0,9.00,0,0,4.00,18.00,4.00,4.00,1.00,1.00,0,5.00,1.00,12.00,15.00,14.00,7.00
N00000633,70,1,1,8,1,0,3,12,0,3,0,3,0,3,1,5,9,20,0,1.43,1.43,11.43,1.43,0,4.29,17.14,0,4.29,0,4.29,0,4.29,1.43,7.14,12.86,28.57,0
N00000634,111,4,0,6,0,1,1,23,3,6,2,0,0,4,3,9,24,21,4,3.60,0,5.41,0,0.90,0.90,20.72,2.70,5.41,1.80,0,0,3.60,2.70,8.11,21.62,18.92,3.60
N00000635,102,4,0,2,0,0,3,18,3,5,0,2,0,3,0,7,23,26,6,3.92,0,1.96,0,0,2.94,17.65,2.94,4.90,0,1.96,0,2.94,0,6.86,22.55,25.49,5.88
N00000636,99,3,0,3,0,0,4,26,0,8,1,5,0,4,5,6,9,18,7,3.03,0,3.03,0,0,4.04,26.26,0,8.08,1.01,5.05,0,4.04,5.05,6.06,9.09,18.18,7.07
N00000637,199,2,0,7,2,0,3,48,4,9,1,2,2,9,5,12,26,58,9,1.01,0,3.52,1.01,0,1.51,24.12,2.01,4.52,0.50,1.01,1.01,4.52,2.51,6.03,13.07,29.15,4.52
N00000638,88,3,0,1,0,0,2,14,1,4,0,1,1,3,2,8,13,29,6,3.41,0,1.14,0,0,2.27,15.91,1.14,4.55,0,1.14,1.14,3.41,2.27,9.09,14.77,32.95,6.82
N00000639,86,0,0,1,1,0,1,17,0,5,1,2,0,3,0,12,15,24,4,0,0,1.16,1.16,0,1.16,19.77,0,5.81,1.16,2.33,0,3.49,0,13.95,17.44,27.91,4.65
N00000640,71,0,0,9,0,0,1,19,0,4,0,0,0,3,2,4,9,17,3,0,0,12.68,0,0,1.41,26.76,0,5.63,0,0,0,4.23,2.82,5.63,12.68,23.94,4.23
N00000641,72,0,0,3,0,2,2,9,0,0,2,4,2,4,2,7,14,18,3,0,0,4.17,0,2.78,2.78,12.50,0,0,2.78,5.56,2.78,5.56,2.78,9.72,19.44,25.00,4.17
N00000642,109,1,0,7,1,1,1,21,3,7,0,5,1,2,3,11,18,24,3,0.92,0,6.42,0.92,0.92,0.92,19.27,2.75,6.42,0,4.59,0.92,1.83,2.75,10.09,16.51,22.02,2.75
N00000643,87,3,0,1,0,0,7,10,1,5,0,2,3,2,2,10,14,19,8,3.45,0,1.15,0,0,8.05,11.49,1.15,5.75,0,2.30,3.45,2.30,2.30,11.49,16.09,21.84,9.20
N00000644,105,3,0,4,0,1,8,11,0,6,1,4,1,7,4,15,13,23,4,2.86,0,3.81,0,0.95,7.62,10.48,0,5.71,0.95,3.81,0.95,6.67,3.81,14.29,12.38,21.90,3.81
N00000645,88,2,0,6,0,1,2,15,1,5,0,3,1,2,0,10,13,20,7,2.27,0,6.82,0,1.14,2.27,17.05,1.14,5.68,0,3.41,1.14,2.27,0,11.36,14.77,22.73,7.95
N00000646,79,3,0,4,1,0,3,9,1,5,0,3,3,6,1,9,9,16,6,3.80,0,5.06,1.27,0,3.80,11.39,1.27,6.33,0,3.80,3.80,7.59,1.27,11.39,11.39,20.25,7.59
N00000647,126,2,0,5,0,0,3,21,3,5,2,2,0,4,5,8,16,39,11,1.59,0,3.97,0,0,2.38,16.67,2.38,3.97,1.59,1.59,0,3.17,3.97,6.35,12.70,30.95,8.73
N00000648,73,4,0,3,0,0,0,18,1,5,0,1,2,3,1,3,11,19,2,5.48,0,4.11,0,0,0,24.66,1.37,6.85,0,1.37,2.74,4.11,1.37,4.11,15.07,26.03,2.74
N00000649,93,2,0,5,0,0,1,15,2,8,0,3,2,3,3,7,15,21,6,2.15,0,5.38,0,0,1.08,16.13,2.15,8.60,0,3.23,2.15,3.23,3.23,7.53,16.13,22.58,6.45
N00000650,136,1,0,6,0,0,2,21,2,15,0,6,3,5,4,11,19,34,7,0.74,0,4.41,0,0,1.47,15.44,1.47,11.03,0,4.41,2.21,3.68,2.94,8.09,13.97,25.00,5.15
N00000651,36,0,0,2,0,0,0,10,1,7,0,0,1,0,1,1,2,9,2,0,0,5.56,0,0,0,27.78,2.78,19.44,0,0,2.78,0,2.78,2.78,5.56,25.00,5.56
N00000652,117,0,0,3,0,0,1,19,3,7,0,6,1,8,4,9,16,34,6,0,0,2.56,0,0,0.85,16.24,2.56,5.98,0,5.13,0.85,6.84,3.42,7.69,13.68,29.06,5.13
N00000653,78,0,0,2,0,0,0,14,2,2,1,2,0,4,5,8,9,20,9,0,0,2.56,0,0,0,17.95,2.56,2.56,1.28,2.56,0,5.13,6.41,10.26,11.54,25.64,11.54
N00000654,53,0,0,2,0,0,1,9,1,4,2,1,2,2,3,2,3,17,4,0,0,3.77,0,0,1.89,16.98,1.89,7.55,3.77,1.89,3.77,3.77,5.66,3.77,5.66,32.08,7.55
N00000655,80,0,0,5,0,0,0,13,0,6,0,2,3,3,2,8,14,19,5,0,0,6.25,0,0,0,16.25,0,7.50,0,2.50,3.75,3.75,2.50,10.00,17.50,23.75,6.25
N00000656,30,0,0,3,0,1,0,11,0,0,0,0,0,0,1,1,4,8,1,0,0,10.00,0,3.33,0,36.67,0,0,0,0,0,0,3.33,3.33,13.33,26.67,3.33
N00000657,199,2,1,14,2,3,7,37,4,21,0,6,4,8,5,10,26,42,7,1.01,0.50,7.04,1.01,1.51,3.52,18.59,2.01,10.55,0,3.02,2.01,4.02,2.51,5.03,13.07,21.11,3.52
N00000658,75,2,0,3,2,0,3,18,0,3,1,1,1,1,1,9,3,21,6,2.67,0,4.00,2.67,0,4.00,24.00,0,4.00,1.33,1.33,1.33,1.33,1.33,12.00,4.00,28.00,8.00
N00000659,88,1,0,10,0,0,4,18,1,7,0,2,1,3,2,7,8,19,5,1.14,0,11.36,0,0,4.55,20.45,1.14,7.95,0,2.27,1.14,3.41,2.27,7.95,9.09,21.59,5.68
N00000660,82,1,0,10,0,0,4,13,1,7,0,4,2,5,4,4,5,20,2,1.22,0,12.20,0,0,4.88,15.85,1.22,8.54,0,4.88,2.44,6.10,4.88,4.88,6.10,24.39,2.44
N00000661,78,0,0,5,0,0,1,13,1,4,1,2,0,8,0,3,19,17,4,0,0,6.41,0,0,1.28,16.67,1.28,5.13,1.28,2.56,0,10.26,0,3.85,24.36,21.79,5.13
N00000662,74,0,0,7,0,0,0,11,3,6,0,2,3,4,1,6,7,20,4,0,0,9.46,0,0,0,14.86,4.05,8.11,0,2.70,4.05,5.41,1.35,8.11,9.46,27.03,5.41
N00000663,89,0,0,4,0,0,1,22,0,11,0,4,0,2,3,6,9,21,6,0,0,4.49,0,0,1.12,24.72,0,12.36,0,4.49,0,2.25,3.37,6.74,10.11,23.60,6.74
N00000664,75,2,0,4,0,0,1,10,0,6,0,1,1,4,0,5,13,24,4,2.67,0,5.33,0,0,1.33,13.33,0,8.00,0,1.33,1.33,5.33,0,6.67,17.33,32.00,5.33
N00000665,115,2,0,6,0,0,6,17,3,5,0,2,3,1,2,8,17,34,9,1.74,0,5.22,0,0,5.22,14.78,2.61,4.35,0,1.74,2.61,0.87,1.74,6.96,14.78,29.57,7.83
N00000666,90,1,0,6,0,0,1,11,2,9,1,3,1,8,1,3,13,28,2,1.11,0,6.67,0,0,1.11,12.22,2.22,10.00,1.11,3.33,1.11,8.89,1.11,3.33,14.44,31.11,2.22
N00000667,105,0,0,10,1,0,6,14,1,4,0,4,3,1,1,12,12,33,3,0,0,9.52,0.95,0,5.71,13.33,0.95,3.81,0,3.81,2.86,0.95,0.95,11.43,11.43,31.43,2.86
N00000668,52,0,0,4,0,0,4,8,3,2,0,4,1,3,0,3,7,12,1,0,0,7.69,0,0,7.69,15.38,5.77,3.85,0,7.69,1.92,5.77,0,5.77,13.46,23.08,1.92
N00000669,99,0,0,6,0,3,11,18,0,4,0,1,2,2,0,14,18,16,4,0,0,6.06,0,3.03,11.11,18.18,0,4.04,0,1.01,2.02,2.02,0,14.14,18.18,16.16,4.04
N00000670,53,0,0,2,0,0,1,14,1,5,0,0,0,1,3,4,5,13,4,0,0,3.77,0,0,1.89,26.42,1.89,9.43,0,0,0,1.89,5.66,7.55,9.43,24.53,7.55
N00000671,39,0,0,1,0,0,0,9,0,2,2,2,0,3,2,1,5,11,1,0,0,2.56,0,0,0,23.08,0,5.13,5.13,5.13,0,7.69,5.13,2.56,12.82,28.21,2.56
N00000672,59,0,0,3,0,0,1,14,0,4,0,0,0,2,2,7,9,12,5,0,0,5.08,0,0,1.69,23.73,0,6.78,0,0,0,3.39,3.39,11.86,15.25,20.34,8.47
N00000673,201,1,0,7,0,0,2,43,1,17,0,6,2,9,5,8,29,57,14,0.50,0,3.48,0,0,1.00,21.39,0.50,8.46,0,2.99,1.00,4.48,2.49,3.98,14.43,28.36,6.97
N00000674,65,0,0,1,0,0,0,13,1,3,0,2,1,6,4,3,12,14,5,0,0,1.54,0,0,0,20.00,1.54,4.62,0,3.08,1.54,9.23,6.15,4.62,18.46,21.54,7.69
N00000675,88,0,0,0,1,0,0,13,1,5,0,6,1,2,3,6,13,33,4,0,0,0,1.14,0,0,14.77,1.14,5.68,0,6.82,1.14,2.27,3.41,6.82,14.77,37.50,4.55
N00000676,148,0,0,7,0,0,3,34,1,8,0,5,2,10,1,7,19,33,18,0,0,4.73,0,0,2.03,22.97,0.68,5.41,0,3.38,1.35,6.76,0.68,4.73,12.84,22.30,12.16
N00000677,49,0,0,1,0,0,1,8,0,4,0,2,0,5,2,4,4,16,2,0,0,2.04,0,0,2.04,16.33,0,8.16,0,4.08,0,10.20,4.08,8.16,8.16,32.65,4.08
N00000678,109,3,0,2,0,0,4,23,1,4,0,3,3,0,4,6,15,36,5,2.75,0,1.83,0,0,3.67,21.10,0.92,3.67,0,2.75,2.75,0,3.67,5.50,13.76,33.03,4.59
N00000679,117,3,0,4,0,0,4,18,3,7,0,2,0,7,3,7,18,30,11,2.56,0,3.42,0,0,3.42,15.38,2.56,5.98,0,1.71,0,5.98,2.56,5.98,15.38,25.64,9.40
N00000680,77,2,0,7,0,0,2,16,1,1,0,3,2,1,2,4,12,18,6,2.60,0,9.09,0,0,2.60,20.78,1.30,1.30,0,3.90,2.60,1.30,2.60,5.19,15.58,23.38,7.79
N00000681,67,2,0,2,0,0,1,13,1,5,0,2,0,3,1,1,16,18,2,2.99,0,2.99,0,0,1.49,19.40,1.49,7.46,0,2.99,0,4.48,1.49,1.49,23.88,26.87,2.99
N00000682,90,1,0,11,0,0,5,21,1,0,2,1,2,3,2,4,13,20,4,1.11,0,12.22,0,0,5.56,23.33,1.11,0,2.22,1.11,2.22,3.33,2.22,4.44,14.44,22.22,4.44
N00000683,73,1,0,9,0,0,4,11,1,3,0,7,2,2,2,5,5,20,1,1.37,0,12.33,0,0,5.48,15.07,1.37,4.11,0,9.59,2.74,2.74,2.74,6.85,6.85,27.40,1.37
N00000684,129,1,0,10,0,2,4,26,2,8,0,1,0,4,3,12,17,36,3,0.78,0,7.75,0,1.55,3.10,20.16,1.55,6.20,0,0.78,0,3.10,2.33,9.30,13.18,27.91,2.33
N00000685,59,1,0,5,0,0,1,8,5,4,0,1,1,3,0,6,6,16,2,1.69,0,8.47,0,0,1.69,13.56,8.47,6.78,0,1.69,1.69,5.08,0,10.17,10.17,27.12,3.39
N00000686,107,1,0,7,0,0,2,19,1,5,1,4,4,10,2,7,14,21,9,0.93,0,6.54,0,0,1.87,17.76,0.93,4.67,0.93,3.74,3.74,9.35,1.87,6.54,13.08,19.63,8.41
N00000687,61,1,0,3,0,0,2,10,2,3,0,1,0,2,1,7,6,20,3,1.64,0,4.92,0,0,3.28,16.39,3.28,4.92,0,1.64,0,3.28,1.64,11.48,9.84,32.79,4.92
N00000688,82,1,0,1,1,1,4,13,1,3,2,0,2,3,2,12,11,21,4,1.22,0,1.22,1.22,1.22,4.88,15.85,1.22,3.66,2.44,0,2.44,3.66,2.44,14.63,13.41,25.61,4.88
N00000689,83,3,0,3,0,0,1,14,2,7,1,1,0,3,3,9,13,18,5,3.61,0,3.61,0,0,1.20,16.87,2.41,8.43,1.20,1.20,0,3.61,3.61,10.84,15.66,21.69,6.02
N00000690,42,0,0,3,0,0,0,9,1,0,0,1,0,3,3,2,7,9,4,0,0,7.14,0,0,0,21.43,2.38,0,0,2.38,0,7.14,7.14,4.76,16.67,21.43,9.52
N00000691,63,0,0,5,0,0,0,14,0,7,0,0,0,5,3,3,3,21,2,0,0,7.94,0,0,0,22.22,0,11.11,0,0,0,7.94,4.76,4.76,4.76,33.33,3.17
N00000692,43,0,0,0,0,0,1,10,0,5,2,1,1,1,2,3,3,14,0,0,0,0,0,0,2.33,23.26,0,11.63,4.65,2.33,2.33,2.33,4.65,6.98,6.98,32.56,0
N00000693,56,1,0,2,0,0,1,17,0,3,0,2,2,2,2,4,9,9,2,1.79,0,3.57,0,0,1.79,30.36,0,5.36,0,3.57,3.57,3.57,3.57,7.14,16.07,16.07,3.57
N00000694,203,0,0,8,1,2,4,49,1,17,1,3,4,5,6,13,26,55,8,0,0,3.94,0.49,0.99,1.97,24.14,0.49,8.37,0.49,1.48,1.97,2.46,2.96,6.40,12.81,27.09,3.94
N00000695,115,0,0,5,0,0,1,34,2,9,1,5,0,3,6,5,14,23,7,0,0,4.35,0,0,0.87,29.57,1.74,7.83,0.87,4.35,0,2.61,5.22,4.35,12.17,20.00,6.09
N00000696,24,0,0,0,0,0,1,7,1,1,0,1,0,1,2,2,1,6,1,0,0,0,0,0,4.17,29.17,4.17,4.17,0,4.17,0,4.17,8.33,8.33,4.17,25.00,4.17
N00000697,64,0,0,6,0,0,0,13,2,3,2,3,0,3,2,3,11,11,5,0,0,9.38,0,0,0,20.31,3.13,4.69,3.13,4.69,0,4.69,3.13,4.69,17.19,17.19,7.81
N00000698,86,1,0,2,0,0,4,12,2,2,0,5,0,4,0,6,14,23,11,1.16,0,2.33,0,0,4.65,13.95,2.33,2.33,0,5.81,0,4.65,0,6.98,16.28,26.74,12.79
N00000699,26,0,0,1,0,0,0,5,1,3,0,2,1,1,2,1,4,5,0,0,0,3.85,0,0,0,19.23,3.85,11.54,0,7.69,3.85,3.85,7.69,3.85,15.38,19.23,0
N00000700,39,0,0,4,0,0,1,13,0,4,0,1,0,1,1,0,4,9,1,0,0,10.26,0,0,2.56,33.33,0,10.26,0,2.56,0,2.56,2.56,0,10.26,23.08,2.56
N00000701,30,0,0,1,0,0,1,10,0,2,0,0,0,0,0,1,5,7,3,0,0,3.33,0,0,3.33,33.33,0,6.67,0,0,0,0,0,3.33,16.67,23.33,10.00
N00000702,166,2,1,11,0,0,2,27,2,10,0,5,2,7,6,16,20,47,8,1.20,0.60,6.63,0,0,1.20,16.27,1.20,6.02,0,3.01,1.20,4.22,3.61,9.64,12.05,28.31,4.82
N00000703,54,1,0,0,0,0,0,10,0,3,1,3,0,5,4,4,4,16,3,1.85,0,0,0,0,0,18.52,0,5.56,1.85,5.56,0,9.26,7.41,7.41,7.41,29.63,5.56
N00000704,134,2,0,10,0,0,2,28,3,6,2,3,1,4,3,10,19,35,6,1.49,0,7.46,0,0,1.49,20.90,2.24,4.48,1.49,2.24,0.75,2.99,2.24,7.46,14.18,26.12,4.48
N00000705,167,1,0,1,0,0,3,40,0,5,4,7,2,7,5,12,25,45,10,0.60,0,0.60,0,0,1.80,23.95,0,2.99,2.40,4.19,1.20,4.19,2.99,7.19,14.97,26.95,5.99
N00000706,69,0,0,6,0,0,2,6,0,4,0,1,0,4,1,0,20,22,3,0,0,8.70,0,0,2.90,8.70,0,5.80,0,1.45,0,5.80,1.45,0,28.99,31.88,4.35
N00000707,73,2,0,3,0,0,2,15,0,7,1,2,1,1,2,8,9,18,2,2.74,0,4.11,0,0,2.74,20.55,0,9.59,1.37,2.74,1.37,1.37,2.74,10.96,12.33,24.66,2.74
N00000708,103,3,0,3,1,0,3,15,3,2,0,4,2,5,3,4,20,32,3,2.91,0,2.91,0.97,0,2.91,14.56,2.91,1.94,0,3.88,1.94,4.85,2.91,3.88,19.42,31.07,2.91
N00000709,99,2,0,6,0,0,1,8,1,5,1,3,1,1,2,5,19,37,7,2.02,0,6.06,0,0,1.01,8.08,1.01,5.05,1.01,3.03,1.01,1.01,2.02,5.05,19.19,37.37,7.07
N00000710,77,3,0,6,0,0,1,18,2,5,0,1,1,2,3,5,8,17,5,3.90,0,7.79,0,0,1.30,23.38,2.60,6.49,0,1.30,1.30,2.60,3.90,6.49,10.39,22.08,6.49
N00000711,117,2,1,5,0,0,1,21,1,7,1,4,2,4,5,8,22,27,6,1.71,0.85,4.27,0,0,0.85,17.95,0.85,5.98,0.85,3.42,1.71,3.42,4.27,6.84,18.80,23.08,5.13
N00000712,67,2,0,3,0,0,2,15,2,2,2,4,1,3,1,6,11,11,2,2.99,0,4.48,0,0,2.99,22.39,2.99,2.99,2.99,5.97,1.49,4.48,1.49,8.96,16.42,16.42,2.99
N00000713,92,0,0,5,0,1,1,13,3,4,1,7,2,1,3,9,14,26,2,0,0,5.43,0,1.09,1.09,14.13,3.26,4.35,1.09,7.61,2.17,1.09,3.26,9.78,15.22,28.26,2.17
N00000714,88,4,0,3,0,1,5,21,1,3,0,2,0,4,0,5,14,22,3,4.55,0,3.41,0,1.14,5.68,23.86,1.14,3.41,0,2.27,0,4.55,0,5.68,15.91,25.00,3.41
N00000715,172,0,0,8,0,0,4,36,3,9,2,4,1,12,5,25,23,28,12,0,0,4.65,0,0,2.33,20.93,1.74,5.23,1.16,2.33,0.58,6.98,2.91,14.53,13.37,16.28,6.98
N00000716,238,0,0,12,0,2,3,63,1,19,3,5,2,16,4,15,42,38,13,0,0,5.04,0,0.84,1.26,26.47,0.42,7.98,1.26,2.10,0.84,6.72,1.68,6.30,17.65,15.97,5.46
N00000717,123,0,0,1,0,1,2,31,0,2,0,6,0,7,3,14,17,31,8,0,0,0.81,0,0.81,1.63,25.20,0,1.63,0,4.88,0,5.69,2.44,11.38,13.82,25.20,6.50
N00000718,462,3,0,25,0,1,13,79,7,22,7,21,4,25,13,48,62,107,25,0.65,0,5.41,0,0.22,2.81,17.10,1.52,4.76,1.52,4.55,0.87,5.41,2.81,10.39,13.42,23.16,5.41
N00000719,55,0,0,1,0,0,1,7,1,5,0,2,0,6,1,5,12,10,4,0,0,1.82,0,0,1.82,12.73,1.82,9.09,0,3.64,0,10.91,1.82,9.09,21.82,18.18,7.27
N00000720,118,1,0,4,1,1,1,20,0,4,2,8,2,6,6,14,17,24,7,0.85,0,3.39,0.85,0.85,0.85,16.95,0,3.39,1.69,6.78,1.69,5.08,5.08,11.86,14.41,20.34,5.93
N00000721,88,1,0,5,0,0,3,9,2,4,1,4,0,4,0,9,16,27,3,1.14,0,5.68,0,0,3.41,10.23,2.27,4.55,1.14,4.55,0,4.55,0,10.23,18.18,30.68,3.41
N00000722,102,0,0,12,0,0,6,18,1,2,0,5,0,6,1,8,12,25,6,0,0,11.76,0,0,5.88,17.65,0.98,1.96,0,4.90,0,5.88,0.98,7.84,11.76,24.51,5.88
N00000723,102,1,0,3,0,1,5,10,0,7,0,2,1,5,0,7,24,28,8,0.98,0,2.94,0,0.98,4.90,9.80,0,6.86,0,1.96,0.98,4.90,0,6.86,23.53,27.45,7.84
N00000724,106,2,0,4,0,0,4,19,1,5,0,2,1,6,2,12,18,21,9,1.89,0,3.77,0,0,3.77,17.92,0.94,4.72,0,1.89,0.94,5.66,1.89,11.32,16.98,19.81,8.49
N00000725,104,3,0,9,0,1,1,11,1,7,1,3,0,8,1,11,18,24,5,2.88,0,8.65,0,0.96,0.96,10.58,0.96,6.73,0.96,2.88,0,7.69,0.96,10.58,17.31,23.08,4.81
N00000726,77,5,0,2,0,0,2,13,1,4,0,1,0,5,3,10,19,10,2,6.49,0,2.60,0,0,2.60,16.88,1.30,5.19,0,1.30,0,6.49,3.90,12.99,24.68,12.99,2.60
N00000727,44,0,0,2,0,0,1,6,2,5,0,1,0,1,1,4,10,8,3,0,0,4.55,0,0,2.27,13.64,4.55,11.36,0,2.27,0,2.27,2.27,9.09,22.73,18.18,6.82
N00000728,125,0,0,6,0,0,4,29,1,6,0,5,0,7,6,12,15,29,5,0,0,4.80,0,0,3.20,23.20,0.80,4.80,0,4.00,0,5.60,4.80,9.60,12.00,23.20,4.00
N00000729,86,0,0,3,1,0,3,22,1,4,0,4,0,5,2,8,15,13,5,0,0,3.49,1.16,0,3.49,25.58,1.16,4.65,0,4.65,0,5.81,2.33,9.30,17.44,15.12,5.81
N00000730,77,1,0,6,0,0,0,19,1,7,0,2,0,5,4,5,5,18,4,1.30,0,7.79,0,0,0,24.68,1.30,9.09,0,2.60,0,6.49,5.19,6.49,6.49,23.38,5.19
N00000731,46,0,0,2,0,0,0,11,0,5,0,1,0,1,1,1,8,11,5,0,0,4.35,0,0,0,23.91,0,10.87,0,2.17,0,2.17,2.17,2.17,17.39,23.91,10.87
N00000732,167,0,0,4,0,0,4,40,6,6,2,6,0,8,8,17,22,34,10,0,0,2.40,0,0,2.40,23.95,3.59,3.59,1.20,3.59,0,4.79,4.79,10.18,13.17,20.36,5.99
N00000733,71,0,0,0,0,0,0,25,0,4,2,3,0,4,2,7,11,12,1,0,0,0,0,0,0,35.21,0,5.63,2.82,4.23,0,5.63,2.82,9.86,15.49,16.90,1.41
N00000734,93,0,0,8,0,0,1,28,0,7,0,2,1,4,3,2,9,24,4,0,0,8.60,0,0,1.08,30.11,0,7.53,0,2.15,1.08,4.30,3.23,2.15,9.68,25.81,4.30
N00000735,91,0,1,7,1,0,2,17,1,7,3,1,0,3,4,8,9,24,3,0,1.10,7.69,1.10,0,2.20,18.68,1.10,7.69,3.30,1.10,0,3.30,4.40,8.79,9.89,26.37,3.30
N00000736,74,1,0,2,1,0,2,9,2,3,2,0,0,4,1,3,15,26,3,1.35,0,2.70,1.35,0,2.70,12.16,2.70,4.05,2.70,0,0,5.41,1.35,4.05,20.27,35.14,4.05
N00000737,106,5,1,4,1,0,1,18,1,7,0,5,2,5,4,4,13,29,6,4.72,0.94,3.77,0.94,0,0.94,16.98,0.94,6.60,0,4.72,1.89,4.72,3.77,3.77,12.26,27.36,5.66
N00000738,85,1,0,4,0,0,1,12,0,6,2,2,0,11,1,8,16,20,1,1.18,0,4.71,0,0,1.18,14.12,0,7.06,2.35,2.35,0,12.94,1.18,9.41,18.82,23.53,1.18
N00000739,119,6,0,6,0,0,1,26,2,6,2,3,1,7,5,10,13,26,5,5.04,0,5.04,0,0,0.84,21.85,1.68,5.04,1.68,2.52,0.84,5.88,4.20,8.40,10.92,21.85,4.20
N00000740,129,3,0,6,0,0,1,18,1,8,1,8,5,6,3,8,27,26,8,2.33,0,4.65,0,0,0.78,13.95,0.78,6.20,0.78,6.20,3.88,4.65,2.33,6.20,20.93,20.16,6.20
N00000741,75,0,0,4,0,0,3,5,1,3,2,2,4,3,5,9,7,20,7,0,0,5.33,0,0,4.00,6.67,1.33,4.00,2.67,2.67,5.33,4.00,6.67,12.00,9.33,26.67,9.33
N00000742,72,0,0,5,1,0,1,12,0,2,2,4,0,1,1,9,7,24,3,0,0,6.94,1.39,0,1.39,16.67,0,2.78,2.78,5.56,0,1.39,1.39,12.50,9.72,33.33,4.17
N00000743,50,0,0,1,0,0,1,13,0,6,0,1,0,1,1,2,5,16,3,0,0,2.00,0,0,2.00,26.00,0,12.00,0,2.00,0,2.00,2.00,4.00,10.00,32.00,6.00
N00000744,58,1,0,3,0,0,5,12,0,2,1,3,1,4,4,5,2,15,0,1.72,0,5.17,0,0,8.62,20.69,0,3.45,1.72,5.17,1.72,6.90,6.90,8.62,3.45,25.86,0
N00000745,119,0,0,2,0,0,6,19,2,9,0,8,0,4,7,7,23,25,7,0,0,1.68,0,0,5.04,15.97,1.68,7.56,0,6.72,0,3.36,5.88,5.88,19.33,21.01,5.88
N00000746,74,0,0,5,0,0,1,8,1,6,0,3,2,2,4,10,8,22,2,0,0,6.76,0,0,1.35,10.81,1.35,8.11,0,4.05,2.70,2.70,5.41,13.51,10.81,29.73,2.70
N00000747,113,0,0,8,0,0,0,20,3,4,0,2,0,6,4,12,15,35,4,0,0,7.08,0,0,0,17.70,2.65,3.54,0,1.77,0,5.31,3.54,10.62,13.27,30.97,3.54
N00000748,123,0,0,6,1,0,4,21,2,7,2,2,2,5,4,11,22,27,7,0,0,4.88,0.81,0,3.25,17.07,1.63,5.69,1.63,1.63,1.63,4.07,3.25,8.94,17.89,21.95,5.69
