GeographyCode,KS701NI0001,KS701NI0002,KS701NI0003,KS701NI0004,KS701NI0005,KS701NI0006,KS701NI0007,KS701NI0008,KS701NI0009,KS701NI0010,KS701NI0011,KS701NI0012,KS701NI0013,KS701NI0014,KS701NI0015,KS701NI0016,KS701NI0017,KS701NI0018,KS701NI0019,KS701NI0020,KS701NI0021,KS701NI0022,KS701NI0023,KS701NI0024,KS701NI0025,KS701NI0026,KS701NI0027,KS701NI0028,KS701NI0029
N00000983,120,2,4,10,0,35,5,14,2,2,46,0,67,1,53,13,1.67,3.33,8.33,0,29.17,4.17,11.67,1.67,1.67,38.33,0,1.49,24.53
N00000984,169,9,2,17,0,53,5,10,3,4,65,1,121,7,48,12,5.33,1.18,10.06,0,31.36,2.96,5.92,1.78,2.37,38.46,0.59,5.79,25.00
N00000985,68,5,1,6,0,20,4,5,0,1,25,1,30,2,38,5,7.35,1.47,8.82,0,29.41,5.88,7.35,0,1.47,36.76,1.47,6.67,13.16
N00000986,100,6,2,11,0,41,5,3,5,2,25,0,73,4,27,9,6.00,2.00,11.00,0,41.00,5.00,3.00,5.00,2.00,25.00,0,5.48,33.33
N00000987,145,11,4,9,0,52,7,9,1,5,47,0,79,6,66,7,7.59,2.76,6.21,0,35.86,4.83,6.21,0.69,3.45,32.41,0,7.59,10.61
N00000988,66,5,0,7,1,19,2,6,0,3,23,0,47,4,19,3,7.58,0,10.61,1.52,28.79,3.03,9.09,0,4.55,34.85,0,8.51,15.79
N00000989,92,7,0,7,1,25,2,3,2,3,39,3,57,2,35,5,7.61,0,7.61,1.09,27.17,2.17,3.26,2.17,3.26,42.39,3.26,3.51,14.29
N00000990,111,9,1,7,3,38,3,5,1,4,40,0,59,3,52,5,8.11,0.90,6.31,2.70,34.23,2.70,4.50,0.90,3.60,36.04,0,5.08,9.62
N00000991,75,3,1,16,0,26,5,0,2,1,20,1,46,8,29,9,4.00,1.33,21.33,0,34.67,6.67,0,2.67,1.33,26.67,1.33,17.39,31.03
N00000992,233,9,1,53,1,94,7,15,1,8,38,6,168,28,65,26,3.86,0.43,22.75,0.43,40.34,3.00,6.44,0.43,3.43,16.31,2.58,16.67,40.00
N00000993,97,2,0,13,3,41,5,8,1,3,21,0,50,2,47,11,2.06,0,13.40,3.09,42.27,5.15,8.25,1.03,3.09,21.65,0,4.00,23.40
N00000994,418,29,0,92,1,161,28,27,9,9,61,1,290,42,128,50,6.94,0,22.01,0.24,38.52,6.70,6.46,2.15,2.15,14.59,0.24,14.48,39.06
N00000995,87,6,1,13,1,39,3,5,1,4,12,2,77,11,10,3,6.90,1.15,14.94,1.15,44.83,3.45,5.75,1.15,4.60,13.79,2.30,14.29,30.00
N00000996,169,12,0,13,0,90,3,25,3,7,12,4,161,10,7,2,7.10,0,7.69,0,53.25,1.78,14.79,1.78,4.14,7.10,2.37,6.21,28.57
N00000997,132,10,1,17,2,70,3,8,1,1,19,0,113,11,19,7,7.58,0.76,12.88,1.52,53.03,2.27,6.06,0.76,0.76,14.39,0,9.73,36.84
N00000998,144,8,1,24,2,77,4,13,2,5,8,0,135,19,9,6,5.56,0.69,16.67,1.39,53.47,2.78,9.03,1.39,3.47,5.56,0,14.07,66.67
N00000999,108,10,1,13,0,48,8,7,1,0,18,2,84,8,24,6,9.26,0.93,12.04,0,44.44,7.41,6.48,0.93,0,16.67,1.85,9.52,25.00
N00001000,134,8,1,9,0,74,3,15,0,7,17,0,131,10,3,0,5.97,0.75,6.72,0,55.22,2.24,11.19,0,5.22,12.69,0,7.63,0
N00001001,148,9,2,30,0,58,7,10,4,6,22,0,99,13,47,19,6.08,1.35,20.27,0,39.19,4.73,6.76,2.70,4.05,14.86,0,13.13,40.43
N00001002,403,22,3,63,1,150,24,43,2,11,82,2,282,30,121,36,5.46,0.74,15.63,0.25,37.22,5.96,10.67,0.50,2.73,20.35,0.50,10.64,29.75
N00001003,115,2,1,15,1,55,6,9,1,4,21,0,91,8,24,8,1.74,0.87,13.04,0.87,47.83,5.22,7.83,0.87,3.48,18.26,0,8.79,33.33
N00001004,151,8,0,33,2,50,10,11,6,1,29,1,117,21,34,12,5.30,0,21.85,1.32,33.11,6.62,7.28,3.97,0.66,19.21,0.66,17.95,35.29
N00001005,117,9,0,19,3,48,3,7,2,8,18,0,77,6,40,13,7.69,0,16.24,2.56,41.03,2.56,5.98,1.71,6.84,15.38,0,7.79,32.50
N00001006,125,8,2,8,1,38,0,1,2,3,62,0,71,4,47,4,6.40,1.60,6.40,0.80,30.40,0,0.80,1.60,2.40,49.60,0,5.63,8.51
N00001007,209,23,5,22,0,54,2,7,1,9,84,2,134,11,75,16,11.00,2.39,10.53,0,25.84,0.96,3.35,0.48,4.31,40.19,0.96,8.21,21.33
N00001008,62,6,2,2,0,21,2,3,1,4,21,0,40,2,22,2,9.68,3.23,3.23,0,33.87,3.23,4.84,1.61,6.45,33.87,0,5.00,9.09
N00001009,80,5,1,10,0,23,2,2,2,4,31,0,51,5,29,6,6.25,1.25,12.50,0,28.75,2.50,2.50,2.50,5.00,38.75,0,9.80,20.69
N00001010,60,4,1,4,0,11,3,4,2,4,27,0,36,4,24,1,6.67,1.67,6.67,0,18.33,5.00,6.67,3.33,6.67,45.00,0,11.11,4.17
N00001011,57,6,0,7,0,12,4,2,2,1,23,0,23,1,34,6,10.53,0,12.28,0,21.05,7.02,3.51,3.51,1.75,40.35,0,4.35,17.65
N00001012,91,6,4,10,0,30,4,2,0,6,29,0,57,7,34,7,6.59,4.40,10.99,0,32.97,4.40,2.20,0,6.59,31.87,0,12.28,20.59
N00001013,85,8,0,9,0,22,3,3,8,4,28,0,43,2,42,7,9.41,0,10.59,0,25.88,3.53,3.53,9.41,4.71,32.94,0,4.65,16.67
N00001014,54,6,1,7,0,8,1,4,2,2,23,0,26,1,28,7,11.11,1.85,12.96,0,14.81,1.85,7.41,3.70,3.70,42.59,0,3.85,25.00
N00001015,89,11,2,14,0,18,1,5,0,3,34,1,57,9,32,7,12.36,2.25,15.73,0,20.22,1.12,5.62,0,3.37,38.20,1.12,15.79,21.88
N00001016,105,8,0,9,0,25,5,4,2,7,45,0,61,3,43,6,7.62,0,8.57,0,23.81,4.76,3.81,1.90,6.67,42.86,0,4.92,13.95
N00001017,91,5,0,7,0,25,4,8,0,4,38,0,50,3,41,4,5.49,0,7.69,0,27.47,4.40,8.79,0,4.40,41.76,0,6.00,9.76
N00001018,124,18,3,6,1,33,2,5,1,6,49,0,100,8,24,1,14.52,2.42,4.84,0.81,26.61,1.61,4.03,0.81,4.84,39.52,0,8.00,4.17
N00001019,40,6,1,8,1,7,1,0,1,0,15,0,16,2,24,7,15.00,2.50,20.00,2.50,17.50,2.50,0,2.50,0,37.50,0,12.50,29.17
N00001020,56,1,0,9,0,15,2,2,1,1,24,1,23,1,33,8,1.79,0,16.07,0,26.79,3.57,3.57,1.79,1.79,42.86,1.79,4.35,24.24
N00001021,57,5,2,9,0,10,1,1,1,2,25,1,25,4,31,7,8.77,3.51,15.79,0,17.54,1.75,1.75,1.75,3.51,43.86,1.75,16.00,22.58
N00001022,191,16,4,22,0,43,4,12,6,1,83,0,96,8,87,17,8.38,2.09,11.52,0,22.51,2.09,6.28,3.14,0.52,43.46,0,8.33,19.54
N00001023,75,7,4,10,0,15,1,2,0,2,32,2,43,5,32,9,9.33,5.33,13.33,0,20.00,1.33,2.67,0,2.67,42.67,2.67,11.63,28.13
N00001024,143,4,10,17,0,29,2,3,3,1,74,0,64,9,79,18,2.80,6.99,11.89,0,20.28,1.40,2.10,2.10,0.70,51.75,0,14.06,22.78
N00001025,65,5,0,12,0,14,3,2,0,3,25,1,24,2,41,10,7.69,0,18.46,0,21.54,4.62,3.08,0,4.62,38.46,1.54,8.33,24.39
N00001026,80,9,0,10,0,16,4,4,1,1,35,0,28,4,52,6,11.25,0,12.50,0,20.00,5.00,5.00,1.25,1.25,43.75,0,14.29,11.54
N00001027,203,5,4,24,3,48,8,6,6,4,93,2,113,15,90,13,2.46,1.97,11.82,1.48,23.65,3.94,2.96,2.96,1.97,45.81,0.99,13.27,14.44
N00001028,71,5,0,4,0,20,0,3,6,2,31,0,49,2,22,2,7.04,0,5.63,0,28.17,0,4.23,8.45,2.82,43.66,0,4.08,9.09
N00001029,168,8,4,15,2,53,5,3,7,6,65,0,82,4,86,15,4.76,2.38,8.93,1.19,31.55,2.98,1.79,4.17,3.57,38.69,0,4.88,17.44
N00001030,141,9,3,16,0,36,6,6,4,7,54,0,74,5,67,14,6.38,2.13,11.35,0,25.53,4.26,4.26,2.84,4.96,38.30,0,6.76,20.90
N00001031,131,10,1,12,2,49,2,5,5,3,41,1,75,6,56,7,7.63,0.76,9.16,1.53,37.40,1.53,3.82,3.82,2.29,31.30,0.76,8.00,12.50
N00001032,63,6,0,17,0,29,3,4,1,2,1,0,51,8,12,9,9.52,0,26.98,0,46.03,4.76,6.35,1.59,3.17,1.59,0,15.69,75.00
N00001033,49,3,0,18,1,18,1,2,1,0,5,0,22,1,27,17,6.12,0,36.73,2.04,36.73,2.04,4.08,2.04,0,10.20,0,4.55,62.96
N00001034,152,16,0,16,1,75,9,17,5,4,8,1,140,12,12,4,10.53,0,10.53,0.66,49.34,5.92,11.18,3.29,2.63,5.26,0.66,8.57,33.33
N00001035,80,5,0,24,0,24,3,6,2,0,16,0,58,14,22,10,6.25,0,30.00,0,30.00,3.75,7.50,2.50,0,20.00,0,24.14,45.45
N00001036,145,12,0,19,0,73,11,12,3,1,14,0,125,11,19,7,8.28,0,13.10,0,50.34,7.59,8.28,2.07,0.69,9.66,0,8.80,36.84
N00001037,141,12,2,11,0,90,7,13,0,1,1,4,138,13,3,0,8.51,1.42,7.80,0,63.83,4.96,9.22,0,0.71,0.71,2.84,9.42,0
N00001038,344,19,0,42,3,218,10,36,1,9,5,1,322,34,22,8,5.52,0,12.21,0.87,63.37,2.91,10.47,0.29,2.62,1.45,0.29,10.56,36.36
N00001039,162,16,0,13,0,93,7,19,3,4,4,3,147,11,15,2,9.88,0,8.02,0,57.41,4.32,11.73,1.85,2.47,2.47,1.85,7.48,13.33
N00001040,95,4,0,19,0,43,4,4,7,2,12,0,77,12,18,7,4.21,0,20.00,0,45.26,4.21,4.21,7.37,2.11,12.63,0,15.58,38.89
N00001041,64,5,2,7,0,34,6,4,0,0,6,0,52,5,12,4,7.81,3.13,10.94,0,53.13,9.38,6.25,0,0,9.38,0,9.62,33.33
N00001042,270,21,2,43,0,158,15,17,0,5,8,1,247,34,23,11,7.78,0.74,15.93,0,58.52,5.56,6.30,0,1.85,2.96,0.37,13.77,47.83
N00001043,58,4,0,13,0,24,6,1,4,0,5,1,35,7,23,6,6.90,0,22.41,0,41.38,10.34,1.72,6.90,0,8.62,1.72,20.00,26.09
N00001044,138,7,0,25,0,62,14,13,4,2,11,0,111,13,27,12,5.07,0,18.12,0,44.93,10.14,9.42,2.90,1.45,7.97,0,11.71,44.44
N00001045,128,10,0,19,0,71,9,9,0,1,7,2,120,15,8,4,7.81,0,14.84,0,55.47,7.03,7.03,0,0.78,5.47,1.56,12.50,50.00
N00001046,131,10,1,20,1,66,8,18,1,2,2,2,131,21,0,0,7.63,0.76,15.27,0.76,50.38,6.11,13.74,0.76,1.53,1.53,1.53,16.03,0
N00001047,148,6,0,19,1,86,10,18,0,3,5,0,146,17,2,2,4.05,0,12.84,0.68,58.11,6.76,12.16,0,2.03,3.38,0,11.64,100.00
N00001048,147,7,0,20,1,80,8,21,2,1,7,0,143,17,4,3,4.76,0,13.61,0.68,54.42,5.44,14.29,1.36,0.68,4.76,0,11.89,75.00
N00001049,154,6,0,20,2,98,11,11,1,1,4,0,143,18,11,2,3.90,0,12.99,1.30,63.64,7.14,7.14,0.65,0.65,2.60,0,12.59,18.18
N00001050,153,17,0,10,0,88,14,11,3,4,5,1,141,8,12,2,11.11,0,6.54,0,57.52,9.15,7.19,1.96,2.61,3.27,0.65,5.67,16.67
N00001051,178,14,1,22,0,111,4,20,2,1,2,1,172,21,6,2,7.87,0.56,12.36,0,62.36,2.25,11.24,1.12,0.56,1.12,0.56,12.21,33.33
N00001052,75,6,2,14,0,34,3,7,1,0,8,0,53,5,22,11,8.00,2.67,18.67,0,45.33,4.00,9.33,1.33,0,10.67,0,9.43,50.00
N00001053,149,14,0,15,0,101,3,9,0,3,2,2,145,12,4,3,9.40,0,10.07,0,67.79,2.01,6.04,0,2.01,1.34,1.34,8.28,75.00
N00001054,156,20,0,10,0,93,10,16,0,2,5,0,153,9,3,1,12.82,0,6.41,0,59.62,6.41,10.26,0,1.28,3.21,0,5.88,33.33
N00001055,152,8,1,16,1,95,8,17,1,2,2,1,150,16,2,1,5.26,0.66,10.53,0.66,62.50,5.26,11.18,0.66,1.32,1.32,0.66,10.67,50.00
N00001056,173,11,0,13,1,109,13,17,0,1,8,0,166,11,7,2,6.36,0,7.51,0.58,63.01,7.51,9.83,0,0.58,4.62,0,6.63,28.57
N00001057,160,14,1,18,2,88,10,22,1,0,3,1,155,18,5,1,8.75,0.63,11.25,1.25,55.00,6.25,13.75,0.63,0,1.88,0.63,11.61,20.00
N00001058,154,13,1,8,0,97,9,23,0,0,3,0,149,8,5,1,8.44,0.65,5.19,0,62.99,5.84,14.94,0,0,1.95,0,5.37,20.00
N00001059,141,7,0,18,1,81,12,12,1,1,8,0,135,17,6,1,4.96,0,12.77,0.71,57.45,8.51,8.51,0.71,0.71,5.67,0,12.59,16.67
N00001060,113,6,1,13,0,69,4,13,1,1,5,0,112,14,1,0,5.31,0.88,11.50,0,61.06,3.54,11.50,0.88,0.88,4.42,0,12.50,0
N00001061,115,11,2,6,1,68,7,18,0,2,0,0,112,8,3,0,9.57,1.74,5.22,0.87,59.13,6.09,15.65,0,1.74,0,0,7.14,0
N00001062,129,12,2,12,1,75,6,16,2,2,1,0,124,12,5,2,9.30,1.55,9.30,0.78,58.14,4.65,12.40,1.55,1.55,0.78,0,9.68,40.00
N00001063,130,8,0,6,1,93,4,12,0,2,2,2,130,6,0,0,6.15,0,4.62,0.77,71.54,3.08,9.23,0,1.54,1.54,1.54,4.62,0
N00001064,283,28,1,14,0,179,15,30,1,8,6,1,278,14,5,1,9.89,0.35,4.95,0,63.25,5.30,10.60,0.35,2.83,2.12,0.35,5.04,20.00
N00001065,153,18,1,9,1,92,4,21,1,4,1,1,152,9,1,1,11.76,0.65,5.88,0.65,60.13,2.61,13.73,0.65,2.61,0.65,0.65,5.92,100.00
N00001066,134,12,1,18,1,83,2,11,1,1,4,0,132,18,2,1,8.96,0.75,13.43,0.75,61.94,1.49,8.21,0.75,0.75,2.99,0,13.64,50.00
N00001067,133,10,0,12,0,79,6,13,0,3,9,1,126,10,7,2,7.52,0,9.02,0,59.40,4.51,9.77,0,2.26,6.77,0.75,7.94,28.57
N00001068,165,17,1,20,2,88,4,16,1,2,12,2,145,17,20,4,10.30,0.61,12.12,1.21,53.33,2.42,9.70,0.61,1.21,7.27,1.21,11.72,20.00
N00001069,178,14,0,12,1,128,4,15,0,0,4,0,172,10,6,2,7.87,0,6.74,0.56,71.91,2.25,8.43,0,0,2.25,0,5.81,33.33
N00001070,258,14,2,27,4,162,8,19,4,5,13,0,248,23,10,6,5.43,0.78,10.47,1.55,62.79,3.10,7.36,1.55,1.94,5.04,0,9.27,60.00
N00001071,163,19,0,18,0,98,4,14,1,2,7,0,147,17,10,1,11.66,0,11.04,0,60.12,2.45,8.59,0.61,1.23,4.29,0,11.56,10.00
N00001072,120,7,0,11,2,68,5,15,1,2,9,0,119,10,1,1,5.83,0,9.17,1.67,56.67,4.17,12.50,0.83,1.67,7.50,0,8.40,100.00
N00001073,106,10,0,22,3,42,9,6,1,2,11,0,71,6,35,16,9.43,0,20.75,2.83,39.62,8.49,5.66,0.94,1.89,10.38,0,8.45,45.71
N00001074,87,15,1,5,2,48,4,5,0,3,3,1,87,6,0,0,17.24,1.15,5.75,2.30,55.17,4.60,5.75,0,3.45,3.45,1.15,6.90,0
N00001075,136,6,0,30,0,70,5,15,3,1,5,1,118,22,18,8,4.41,0,22.06,0,51.47,3.68,11.03,2.21,0.74,3.68,0.74,18.64,44.44
N00001076,100,4,0,11,0,63,4,4,0,2,12,0,87,10,13,1,4.00,0,11.00,0,63.00,4.00,4.00,0,2.00,12.00,0,11.49,7.69
N00001077,82,7,0,12,0,38,4,7,0,1,13,0,68,8,14,4,8.54,0,14.63,0,46.34,4.88,8.54,0,1.22,15.85,0,11.76,28.57
N00001078,152,9,0,19,1,83,2,26,1,2,8,1,144,16,8,3,5.92,0,12.50,0.66,54.61,1.32,17.11,0.66,1.32,5.26,0.66,11.11,37.50
N00001079,296,23,0,64,2,120,10,25,12,5,35,0,203,24,92,40,7.77,0,21.62,0.68,40.54,3.38,8.45,4.05,1.69,11.82,0,11.82,43.48
N00001080,138,9,0,21,2,61,10,4,4,3,21,3,111,14,27,7,6.52,0,15.22,1.45,44.20,7.25,2.90,2.90,2.17,15.22,2.17,12.61,25.93
N00001081,159,15,1,23,1,73,11,6,2,3,23,1,135,14,24,10,9.43,0.63,14.47,0.63,45.91,6.92,3.77,1.26,1.89,14.47,0.63,10.37,41.67
N00001082,187,18,1,38,0,65,10,10,5,8,32,0,140,21,47,18,9.63,0.53,20.32,0,34.76,5.35,5.35,2.67,4.28,17.11,0,15.00,38.30
N00001083,188,16,3,30,3,86,9,21,3,2,14,1,164,19,24,14,8.51,1.60,15.96,1.60,45.74,4.79,11.17,1.60,1.06,7.45,0.53,11.59,58.33
N00001084,156,10,0,25,0,80,7,8,3,3,20,0,120,16,36,9,6.41,0,16.03,0,51.28,4.49,5.13,1.92,1.92,12.82,0,13.33,25.00
N00001085,460,36,1,85,5,197,24,41,14,9,44,4,385,60,75,26,7.83,0.22,18.48,1.09,42.83,5.22,8.91,3.04,1.96,9.57,0.87,15.58,34.67
N00001086,170,4,1,18,0,107,9,17,1,2,10,1,164,16,6,3,2.35,0.59,10.59,0,62.94,5.29,10.00,0.59,1.18,5.88,0.59,9.76,50.00
N00001087,138,12,0,28,1,67,6,13,1,1,8,1,130,24,8,4,8.70,0,20.29,0.72,48.55,4.35,9.42,0.72,0.72,5.80,0.72,18.46,50.00
N00001088,148,8,0,21,0,71,4,18,4,1,19,2,142,19,6,2,5.41,0,14.19,0,47.97,2.70,12.16,2.70,0.68,12.84,1.35,13.38,33.33
N00001089,112,9,0,18,0,49,11,8,4,1,11,1,80,6,32,12,8.04,0,16.07,0,43.75,9.82,7.14,3.57,0.89,9.82,0.89,7.50,37.50
N00001090,75,7,0,11,2,33,6,7,1,1,7,0,57,6,18,5,9.33,0,14.67,2.67,44.00,8.00,9.33,1.33,1.33,9.33,0,10.53,27.78
N00001091,159,9,0,10,0,87,11,14,2,3,21,2,152,8,7,2,5.66,0,6.29,0,54.72,6.92,8.81,1.26,1.89,13.21,1.26,5.26,28.57
N00001092,140,17,2,24,1,51,8,15,4,1,16,1,105,14,35,12,12.14,1.43,17.14,0.71,36.43,5.71,10.71,2.86,0.71,11.43,0.71,13.33,34.29
N00001093,118,13,0,21,0,42,5,9,7,4,17,0,69,4,49,17,11.02,0,17.80,0,35.59,4.24,7.63,5.93,3.39,14.41,0,5.80,34.69
N00001094,68,2,0,13,0,20,3,9,3,0,17,1,39,5,29,8,2.94,0,19.12,0,29.41,4.41,13.24,4.41,0,25.00,1.47,12.82,27.59
N00001095,143,13,1,28,0,45,16,11,5,2,21,1,97,13,46,16,9.09,0.70,19.58,0,31.47,11.19,7.69,3.50,1.40,14.69,0.70,13.40,34.78
N00001096,176,12,2,28,0,103,10,10,1,1,8,1,167,25,9,5,6.82,1.14,15.91,0,58.52,5.68,5.68,0.57,0.57,4.55,0.57,14.97,55.56
N00001097,129,7,1,28,1,49,11,8,4,0,19,1,110,19,19,10,5.43,0.78,21.71,0.78,37.98,8.53,6.20,3.10,0,14.73,0.78,17.27,52.63
N00001098,107,9,0,18,1,39,10,18,0,2,7,3,94,10,13,8,8.41,0,16.82,0.93,36.45,9.35,16.82,0,1.87,6.54,2.80,10.64,61.54
N00001099,124,8,1,25,1,67,7,5,1,0,9,0,111,20,13,6,6.45,0.81,20.16,0.81,54.03,5.65,4.03,0.81,0,7.26,0,18.02,46.15
N00001100,125,5,0,31,0,52,5,18,2,0,12,0,121,29,4,2,4.00,0,24.80,0,41.60,4.00,14.40,1.60,0,9.60,0,23.97,50.00
N00001101,141,6,1,26,0,59,9,16,4,1,16,3,125,22,16,5,4.26,0.71,18.44,0,41.84,6.38,11.35,2.84,0.71,11.35,2.13,17.60,31.25
N00001102,148,6,0,27,4,54,8,9,7,0,33,0,98,14,50,13,4.05,0,18.24,2.70,36.49,5.41,6.08,4.73,0,22.30,0,14.29,26.00
N00001103,54,4,0,12,0,17,2,9,1,0,9,0,40,8,14,4,7.41,0,22.22,0,31.48,3.70,16.67,1.85,0,16.67,0,20.00,28.57
N00001104,100,7,0,21,0,43,10,9,1,1,8,0,78,11,22,10,7.00,0,21.00,0,43.00,10.00,9.00,1.00,1.00,8.00,0,14.10,45.45
N00001105,98,9,1,16,1,49,2,12,2,0,6,0,81,9,17,8,9.18,1.02,16.33,1.02,50.00,2.04,12.24,2.04,0,6.12,0,11.11,47.06
N00001106,72,2,0,11,0,19,4,7,3,0,26,0,46,6,26,5,2.78,0,15.28,0,26.39,5.56,9.72,4.17,0,36.11,0,13.04,19.23
N00001107,84,7,0,18,0,17,5,7,8,1,21,0,49,8,35,10,8.33,0,21.43,0,20.24,5.95,8.33,9.52,1.19,25.00,0,16.33,28.57
N00001108,67,5,0,9,0,25,1,2,7,0,18,0,44,5,23,4,7.46,0,13.43,0,37.31,1.49,2.99,10.45,0,26.87,0,11.36,17.39
N00001109,94,10,0,20,1,22,6,8,10,1,16,0,58,12,36,8,10.64,0,21.28,1.06,23.40,6.38,8.51,10.64,1.06,17.02,0,20.69,22.22
N00001110,90,6,0,7,0,20,4,9,15,2,26,1,43,2,47,5,6.67,0,7.78,0,22.22,4.44,10.00,16.67,2.22,28.89,1.11,4.65,10.64
N00001111,192,22,0,35,0,43,4,11,9,3,65,0,118,14,74,21,11.46,0,18.23,0,22.40,2.08,5.73,4.69,1.56,33.85,0,11.86,28.38
N00001112,79,2,0,22,0,20,4,4,2,1,24,0,47,10,32,12,2.53,0,27.85,0,25.32,5.06,5.06,2.53,1.27,30.38,0,21.28,37.50
N00001113,441,21,4,67,4,121,7,29,27,6,153,2,268,28,173,43,4.76,0.91,15.19,0.91,27.44,1.59,6.58,6.12,1.36,34.69,0.45,10.45,24.86
N00001114,121,9,0,13,0,33,5,4,11,0,46,0,67,5,54,8,7.44,0,10.74,0,27.27,4.13,3.31,9.09,0,38.02,0,7.46,14.81
N00001115,85,7,1,9,0,24,8,6,7,1,22,0,51,4,34,6,8.24,1.18,10.59,0,28.24,9.41,7.06,8.24,1.18,25.88,0,7.84,17.65
N00001116,158,17,0,31,0,43,5,9,7,4,42,0,81,15,77,16,10.76,0,19.62,0,27.22,3.16,5.70,4.43,2.53,26.58,0,18.52,20.78
N00001117,176,12,3,25,1,67,7,9,7,2,41,2,121,13,55,15,6.82,1.70,14.20,0.57,38.07,3.98,5.11,3.98,1.14,23.30,1.14,10.74,27.27
N00001118,63,9,2,6,0,23,3,2,4,0,14,0,39,3,24,5,14.29,3.17,9.52,0,36.51,4.76,3.17,6.35,0,22.22,0,7.69,20.83
N00001119,35,2,1,5,0,14,1,0,1,2,9,0,18,2,17,4,5.71,2.86,14.29,0,40.00,2.86,0,2.86,5.71,25.71,0,11.11,23.53
N00001120,47,4,0,7,0,11,3,4,4,1,13,0,26,2,21,5,8.51,0,14.89,0,23.40,6.38,8.51,8.51,2.13,27.66,0,7.69,23.81
N00001121,42,0,1,4,0,16,5,3,0,1,12,0,30,2,12,3,0,2.38,9.52,0,38.10,11.90,7.14,0,2.38,28.57,0,6.67,25.00
N00001122,29,6,0,3,0,7,4,3,1,0,5,0,17,0,12,3,20.69,0,10.34,0,24.14,13.79,10.34,3.45,0,17.24,0,0,25.00
N00001123,41,8,0,4,0,13,3,0,2,1,9,1,26,3,15,1,19.51,0,9.76,0,31.71,7.32,0,4.88,2.44,21.95,2.44,11.54,6.67
N00001124,180,10,0,27,1,67,10,17,6,3,39,0,121,13,59,14,5.56,0,15.00,0.56,37.22,5.56,9.44,3.33,1.67,21.67,0,10.74,23.73
N00001125,113,8,1,10,0,47,11,10,1,2,23,0,81,6,32,5,7.08,0.88,8.85,0,41.59,9.73,8.85,0.88,1.77,20.35,0,7.41,15.63
N00001126,71,5,0,9,0,21,5,3,3,0,25,0,43,3,28,6,7.04,0,12.68,0,29.58,7.04,4.23,4.23,0,35.21,0,6.98,21.43
N00001127,126,18,1,19,1,40,6,6,4,2,27,2,77,13,49,7,14.29,0.79,15.08,0.79,31.75,4.76,4.76,3.17,1.59,21.43,1.59,16.88,14.29
N00001128,49,1,0,6,0,23,1,5,3,0,10,0,28,1,21,5,2.04,0,12.24,0,46.94,2.04,10.20,6.12,0,20.41,0,3.57,23.81
N00001129,127,12,1,16,0,51,7,15,7,1,17,0,91,7,36,10,9.45,0.79,12.60,0,40.16,5.51,11.81,5.51,0.79,13.39,0,7.69,27.78
N00001130,49,2,2,9,2,17,3,4,0,3,7,0,28,3,21,8,4.08,4.08,18.37,4.08,34.69,6.12,8.16,0,6.12,14.29,0,10.71,38.10
N00001131,534,29,9,62,3,161,17,22,7,8,210,6,313,27,215,43,5.43,1.69,11.61,0.56,30.15,3.18,4.12,1.31,1.50,39.33,1.12,8.63,20.00
N00001132,56,5,2,11,0,12,7,2,1,0,16,0,28,7,28,6,8.93,3.57,19.64,0,21.43,12.50,3.57,1.79,0,28.57,0,25.00,21.43
N00001133,219,13,2,46,2,84,16,16,6,5,29,0,148,19,71,29,5.94,0.91,21.00,0.91,38.36,7.31,7.31,2.74,2.28,13.24,0,12.84,40.85
N00001134,102,7,1,21,1,48,4,2,3,0,14,1,82,16,20,6,6.86,0.98,20.59,0.98,47.06,3.92,1.96,2.94,0,13.73,0.98,19.51,30.00
N00001135,54,2,0,11,0,22,5,1,2,0,11,0,39,4,15,7,3.70,0,20.37,0,40.74,9.26,1.85,3.70,0,20.37,0,10.26,46.67
N00001136,65,7,1,10,0,20,3,3,1,0,20,0,26,3,39,8,10.77,1.54,15.38,0,30.77,4.62,4.62,1.54,0,30.77,0,11.54,20.51
N00001137,60,3,1,13,1,19,1,5,3,0,14,0,26,5,34,9,5.00,1.67,21.67,1.67,31.67,1.67,8.33,5.00,0,23.33,0,19.23,26.47
N00001138,31,2,0,4,0,11,2,1,2,0,9,0,18,4,13,0,6.45,0,12.90,0,35.48,6.45,3.23,6.45,0,29.03,0,22.22,0
N00001139,233,12,1,36,1,108,17,19,5,2,30,2,193,21,40,16,5.15,0.43,15.45,0.43,46.35,7.30,8.15,2.15,0.86,12.88,0.86,10.88,40.00
N00001140,94,6,1,15,0,33,5,4,6,6,16,2,58,10,36,6,6.38,1.06,15.96,0,35.11,5.32,4.26,6.38,6.38,17.02,2.13,17.24,16.67
N00001141,52,3,0,10,1,21,4,6,0,0,7,0,42,7,10,3,5.77,0,19.23,1.92,40.38,7.69,11.54,0,0,13.46,0,16.67,30.00
N00001142,57,5,0,13,0,20,1,3,2,1,12,0,37,5,20,8,8.77,0,22.81,0,35.09,1.75,5.26,3.51,1.75,21.05,0,13.51,40.00
N00001143,28,3,0,6,0,2,2,3,2,1,9,0,17,3,11,3,10.71,0,21.43,0,7.14,7.14,10.71,7.14,3.57,32.14,0,17.65,27.27
N00001144,58,3,0,7,0,22,2,2,1,3,18,0,28,1,30,6,5.17,0,12.07,0,37.93,3.45,3.45,1.72,5.17,31.03,0,3.57,20.00
