GeographyCode,KS603NI0001,KS603NI0002,KS603NI0003,KS603NI0004,KS603NI0005,KS603NI0006,KS603NI0007,KS603NI0008,KS603NI0009,KS603NI0010,KS603NI0011,KS603NI0012,KS603NI0013,KS603NI0014,KS603NI0015,KS603NI0016,KS603NI0017,KS603NI0018,KS603NI0019,KS603NI0020,KS603NI0021,KS603NI0022,KS603NI0023,KS603NI0024,KS603NI0025,KS603NI0026,KS603NI0027,KS603NI0028,KS603NI0029,KS603NI0030,KS603NI0031
N00000001,317,70,97,10,31,3,1,10,83,2,10,56,8,0,2,9,22.08,30.60,3.15,9.78,0.95,0.32,3.15,26.18,0.63,3.15,17.67,25.81,0,6.45,29.03
N00000002,123,27,46,3,4,2,20,4,5,6,6,21,0,0,0,2,21.95,37.40,2.44,3.25,1.63,16.26,3.25,4.07,4.88,4.88,17.07,0,0,0,50.00
N00000003,84,20,27,8,0,1,14,6,2,5,1,14,0,0,0,0,23.81,32.14,9.52,0,1.19,16.67,7.14,2.38,5.95,1.19,16.67,0,0,0,0
N00000004,218,45,61,19,6,12,32,14,18,8,3,51,2,1,1,5,20.64,27.98,8.72,2.75,5.50,14.68,6.42,8.26,3.67,1.38,23.39,33.33,16.67,16.67,83.33
N00000005,131,24,56,9,0,7,19,3,3,9,1,22,0,0,0,0,18.32,42.75,6.87,0,5.34,14.50,2.29,2.29,6.87,0.76,16.79,0,0,0,0
N00000006,87,25,29,5,3,7,5,0,7,6,0,22,0,1,0,1,28.74,33.33,5.75,3.45,8.05,5.75,0,8.05,6.90,0,25.29,0,33.33,0,33.33
N00000007,83,16,36,3,2,3,12,3,7,1,0,17,1,0,1,1,19.28,43.37,3.61,2.41,3.61,14.46,3.61,8.43,1.20,0,20.48,50.00,0,50.00,50.00
N00000008,110,15,45,9,6,4,17,6,5,3,0,25,3,0,1,2,13.64,40.91,8.18,5.45,3.64,15.45,5.45,4.55,2.73,0,22.73,50.00,0,16.67,33.33
N00000009,271,60,107,23,5,9,31,9,16,6,5,65,1,1,1,3,22.14,39.48,8.49,1.85,3.32,11.44,3.32,5.90,2.21,1.85,23.99,20.00,20.00,20.00,60.00
N00000010,87,18,23,6,2,4,20,4,7,3,0,20,0,0,0,1,20.69,26.44,6.90,2.30,4.60,22.99,4.60,8.05,3.45,0,22.99,0,0,0,50.00
N00000011,113,28,31,3,0,4,24,5,5,9,4,13,0,0,0,0,24.78,27.43,2.65,0,3.54,21.24,4.42,4.42,7.96,3.54,11.50,0,0,0,0
N00000012,102,35,24,1,1,8,26,0,4,1,2,14,0,0,0,1,34.31,23.53,0.98,0.98,7.84,25.49,0,3.92,0.98,1.96,13.73,0,0,0,100.00
N00000013,95,19,31,3,3,1,20,4,7,4,3,22,1,1,0,2,20.00,32.63,3.16,3.16,1.05,21.05,4.21,7.37,4.21,3.16,23.16,33.33,33.33,0,66.67
N00000014,183,50,68,9,3,6,26,1,9,10,1,20,1,0,0,0,27.32,37.16,4.92,1.64,3.28,14.21,0.55,4.92,5.46,0.55,10.93,33.33,0,0,0
N00000015,85,17,20,1,3,2,22,3,5,8,4,9,1,2,1,0,20.00,23.53,1.18,3.53,2.35,25.88,3.53,5.88,9.41,4.71,10.59,33.33,66.67,33.33,0
N00000016,83,15,28,1,4,2,21,1,2,8,1,9,1,1,0,3,18.07,33.73,1.20,4.82,2.41,25.30,1.20,2.41,9.64,1.20,10.84,25.00,25.00,0,75.00
N00000017,138,34,34,4,4,5,24,5,10,12,6,13,3,0,1,1,24.64,24.64,2.90,2.90,3.62,17.39,3.62,7.25,8.70,4.35,9.42,75.00,0,25.00,25.00
N00000018,82,14,33,2,2,1,12,6,7,4,1,12,1,0,0,1,17.07,40.24,2.44,2.44,1.22,14.63,7.32,8.54,4.88,1.22,14.63,50.00,0,0,50.00
N00000019,99,19,26,1,5,0,19,3,6,13,7,9,3,1,0,2,19.19,26.26,1.01,5.05,0,19.19,3.03,6.06,13.13,7.07,9.09,60.00,20.00,0,40.00
N00000020,98,24,32,0,5,0,10,1,9,8,9,11,0,0,0,4,24.49,32.65,0,5.10,0,10.20,1.02,9.18,8.16,9.18,11.22,0,0,0,80.00
N00000021,102,20,30,3,1,3,22,2,10,6,5,7,0,0,0,1,19.61,29.41,2.94,0.98,2.94,21.57,1.96,9.80,5.88,4.90,6.86,0,0,0,100.00
N00000022,104,27,30,0,2,4,18,6,8,4,5,15,1,0,1,1,25.96,28.85,0,1.92,3.85,17.31,5.77,7.69,3.85,4.81,14.42,50.00,0,50.00,50.00
N00000023,83,23,18,1,1,1,23,1,6,6,3,13,1,0,0,1,27.71,21.69,1.20,1.20,1.20,27.71,1.20,7.23,7.23,3.61,15.66,100.00,0,0,100.00
N00000024,184,51,51,19,3,11,22,12,9,4,2,46,0,0,0,2,27.72,27.72,10.33,1.63,5.98,11.96,6.52,4.89,2.17,1.09,25.00,0,0,0,66.67
N00000025,166,31,52,11,4,8,25,7,16,7,5,34,0,1,0,2,18.67,31.33,6.63,2.41,4.82,15.06,4.22,9.64,4.22,3.01,20.48,0,25.00,0,50.00
N00000026,177,49,57,16,3,11,16,9,4,7,5,32,2,0,1,1,27.68,32.20,9.04,1.69,6.21,9.04,5.08,2.26,3.95,2.82,18.08,66.67,0,33.33,33.33
N00000027,180,42,52,14,7,3,19,12,20,6,5,31,1,1,0,3,23.33,28.89,7.78,3.89,1.67,10.56,6.67,11.11,3.33,2.78,17.22,14.29,14.29,0,42.86
N00000028,90,22,31,4,1,7,13,6,2,2,2,16,0,0,0,1,24.44,34.44,4.44,1.11,7.78,14.44,6.67,2.22,2.22,2.22,17.78,0,0,0,100.00
N00000029,140,40,35,14,1,6,23,7,7,3,4,44,0,1,0,1,28.57,25.00,10.00,0.71,4.29,16.43,5.00,5.00,2.14,2.86,31.43,0,100.00,0,100.00
N00000030,135,30,44,11,3,7,26,5,6,3,0,37,1,0,1,1,22.22,32.59,8.15,2.22,5.19,19.26,3.70,4.44,2.22,0,27.41,33.33,0,33.33,33.33
N00000031,235,49,87,5,2,17,33,14,19,7,2,48,1,0,1,0,20.85,37.02,2.13,0.85,7.23,14.04,5.96,8.09,2.98,0.85,20.43,50.00,0,50.00,0
N00000032,143,31,50,6,4,5,23,6,8,8,2,33,2,1,0,2,21.68,34.97,4.20,2.80,3.50,16.08,4.20,5.59,5.59,1.40,23.08,50.00,25.00,0,50.00
N00000033,161,36,54,12,4,3,24,6,10,5,7,25,1,0,1,1,22.36,33.54,7.45,2.48,1.86,14.91,3.73,6.21,3.11,4.35,15.53,25.00,0,25.00,25.00
N00000034,167,35,54,11,4,11,28,6,4,10,4,38,1,1,0,2,20.96,32.34,6.59,2.40,6.59,16.77,3.59,2.40,5.99,2.40,22.75,25.00,25.00,0,50.00
N00000035,123,25,37,4,5,1,13,9,13,11,5,24,3,0,1,4,20.33,30.08,3.25,4.07,0.81,10.57,7.32,10.57,8.94,4.07,19.51,60.00,0,20.00,80.00
N00000036,136,23,57,4,6,7,14,11,5,7,2,13,1,2,1,3,16.91,41.91,2.94,4.41,5.15,10.29,8.09,3.68,5.15,1.47,9.56,16.67,33.33,16.67,50.00
N00000037,112,25,29,4,4,4,25,4,3,11,3,16,1,0,1,2,22.32,25.89,3.57,3.57,3.57,22.32,3.57,2.68,9.82,2.68,14.29,25.00,0,25.00,50.00
N00000038,141,32,38,11,6,5,22,9,14,4,0,25,3,2,2,1,22.70,26.95,7.80,4.26,3.55,15.60,6.38,9.93,2.84,0,17.73,50.00,33.33,33.33,16.67
N00000039,433,134,138,13,9,26,35,22,30,21,5,74,1,2,0,5,30.95,31.87,3.00,2.08,6.00,8.08,5.08,6.93,4.85,1.15,17.09,11.11,22.22,0,55.56
N00000040,109,31,31,3,2,3,15,6,6,9,3,9,0,0,0,1,28.44,28.44,2.75,1.83,2.75,13.76,5.50,5.50,8.26,2.75,8.26,0,0,0,50.00
N00000041,164,41,61,3,1,8,10,12,16,9,3,15,0,0,0,1,25.00,37.20,1.83,0.61,4.88,6.10,7.32,9.76,5.49,1.83,9.15,0,0,0,100.00
N00000042,157,41,44,7,6,8,15,11,12,9,4,22,1,1,0,4,26.11,28.03,4.46,3.82,5.10,9.55,7.01,7.64,5.73,2.55,14.01,16.67,16.67,0,66.67
N00000043,412,113,134,9,12,30,22,26,28,33,5,59,3,1,1,6,27.43,32.52,2.18,2.91,7.28,5.34,6.31,6.80,8.01,1.21,14.32,25.00,8.33,8.33,50.00
N00000044,112,23,25,2,4,6,17,11,13,8,3,17,3,0,2,2,20.54,22.32,1.79,3.57,5.36,15.18,9.82,11.61,7.14,2.68,15.18,75.00,0,50.00,50.00
N00000045,179,44,55,19,2,7,24,9,9,7,3,41,0,0,0,1,24.58,30.73,10.61,1.12,3.91,13.41,5.03,5.03,3.91,1.68,22.91,0,0,0,50.00
N00000046,131,33,43,8,1,4,18,3,8,9,4,37,0,0,1,0,25.19,32.82,6.11,0.76,3.05,13.74,2.29,6.11,6.87,3.05,28.24,0,0,100.00,0
N00000047,144,23,46,9,1,7,28,4,7,17,2,32,0,0,0,1,15.97,31.94,6.25,0.69,4.86,19.44,2.78,4.86,11.81,1.39,22.22,0,0,0,100.00
N00000048,124,29,38,3,5,6,15,7,7,10,4,9,1,1,1,3,23.39,30.65,2.42,4.03,4.84,12.10,5.65,5.65,8.06,3.23,7.26,20.00,20.00,20.00,60.00
N00000049,105,22,32,4,4,2,14,1,6,12,8,21,1,0,0,1,20.95,30.48,3.81,3.81,1.90,13.33,0.95,5.71,11.43,7.62,20.00,25.00,0,0,25.00
N00000050,114,18,38,5,1,3,31,3,4,10,1,22,0,0,0,1,15.79,33.33,4.39,0.88,2.63,27.19,2.63,3.51,8.77,0.88,19.30,0,0,0,100.00
N00000051,124,32,27,2,5,3,18,5,9,17,6,14,1,0,1,3,25.81,21.77,1.61,4.03,2.42,14.52,4.03,7.26,13.71,4.84,11.29,20.00,0,20.00,60.00
N00000052,114,27,29,4,5,5,18,9,3,10,4,19,1,1,0,4,23.68,25.44,3.51,4.39,4.39,15.79,7.89,2.63,8.77,3.51,16.67,20.00,20.00,0,80.00
N00000053,93,23,24,3,2,6,13,2,11,7,2,16,0,0,0,2,24.73,25.81,3.23,2.15,6.45,13.98,2.15,11.83,7.53,2.15,17.20,0,0,0,100.00
N00000054,113,28,33,2,7,5,12,2,13,9,2,14,4,1,2,2,24.78,29.20,1.77,6.19,4.42,10.62,1.77,11.50,7.96,1.77,12.39,57.14,14.29,28.57,28.57
N00000055,104,27,26,1,3,2,17,2,7,13,6,10,2,1,0,2,25.96,25.00,0.96,2.88,1.92,16.35,1.92,6.73,12.50,5.77,9.62,66.67,33.33,0,66.67
N00000056,111,21,40,1,3,4,24,1,8,9,0,9,0,1,1,2,18.92,36.04,0.90,2.70,3.60,21.62,0.90,7.21,8.11,0,8.11,0,33.33,33.33,66.67
N00000057,105,25,26,0,3,3,7,6,17,12,6,9,1,1,2,1,23.81,24.76,0,2.86,2.86,6.67,5.71,16.19,11.43,5.71,8.57,33.33,33.33,66.67,33.33
N00000058,104,18,40,1,6,2,10,4,12,9,2,8,1,2,1,3,17.31,38.46,0.96,5.77,1.92,9.62,3.85,11.54,8.65,1.92,7.69,16.67,33.33,16.67,50.00
N00000059,83,23,24,3,4,0,10,3,4,7,5,7,0,0,0,1,27.71,28.92,3.61,4.82,0,12.05,3.61,4.82,8.43,6.02,8.43,0,0,0,25.00
N00000060,153,36,49,4,9,3,22,3,12,11,4,15,2,3,0,2,23.53,32.03,2.61,5.88,1.96,14.38,1.96,7.84,7.19,2.61,9.80,22.22,33.33,0,22.22
N00000061,105,25,26,4,0,2,35,3,5,4,1,28,0,0,0,0,23.81,24.76,3.81,0,1.90,33.33,2.86,4.76,3.81,0.95,26.67,0,0,0,0
N00000062,147,28,42,4,1,9,39,6,6,10,2,31,0,0,0,0,19.05,28.57,2.72,0.68,6.12,26.53,4.08,4.08,6.80,1.36,21.09,0,0,0,0
N00000063,148,26,34,4,13,5,18,7,17,16,8,13,2,1,1,4,17.57,22.97,2.70,8.78,3.38,12.16,4.73,11.49,10.81,5.41,8.78,15.38,7.69,7.69,30.77
N00000064,100,14,24,1,5,1,15,3,14,20,3,13,2,0,2,0,14.00,24.00,1.00,5.00,1.00,15.00,3.00,14.00,20.00,3.00,13.00,40.00,0,40.00,0
N00000065,161,36,49,6,6,9,38,5,5,5,2,28,3,3,2,1,22.36,30.43,3.73,3.73,5.59,23.60,3.11,3.11,3.11,1.24,17.39,50.00,50.00,33.33,16.67
N00000066,111,24,40,4,1,5,27,0,8,2,0,23,0,1,0,0,21.62,36.04,3.60,0.90,4.50,24.32,0,7.21,1.80,0,20.72,0,100.00,0,0
N00000067,131,21,40,2,3,5,17,8,17,17,1,14,1,0,0,1,16.03,30.53,1.53,2.29,3.82,12.98,6.11,12.98,12.98,0.76,10.69,33.33,0,0,33.33
N00000068,137,33,39,8,3,8,26,9,4,3,4,30,0,0,0,0,24.09,28.47,5.84,2.19,5.84,18.98,6.57,2.92,2.19,2.92,21.90,0,0,0,0
N00000069,127,26,18,0,8,4,15,5,21,15,15,15,2,1,0,3,20.47,14.17,0,6.30,3.15,11.81,3.94,16.54,11.81,11.81,11.81,25.00,12.50,0,37.50
N00000070,98,14,31,3,3,1,36,6,2,0,2,23,0,3,1,0,14.29,31.63,3.06,3.06,1.02,36.73,6.12,2.04,0,2.04,23.47,0,100.00,33.33,0
N00000071,110,21,39,1,1,2,32,3,2,6,3,21,0,0,0,0,19.09,35.45,0.91,0.91,1.82,29.09,2.73,1.82,5.45,2.73,19.09,0,0,0,0
N00000072,639,141,284,30,15,15,53,29,32,31,9,118,2,2,0,4,22.07,44.44,4.69,2.35,2.35,8.29,4.54,5.01,4.85,1.41,18.47,13.33,13.33,0,26.67
N00000073,190,33,81,6,1,4,35,0,5,18,7,17,0,0,0,1,17.37,42.63,3.16,0.53,2.11,18.42,0,2.63,9.47,3.68,8.95,0,0,0,100.00
N00000074,388,87,182,20,11,12,25,10,17,14,10,57,1,1,2,5,22.42,46.91,5.15,2.84,3.09,6.44,2.58,4.38,3.61,2.58,14.69,9.09,9.09,18.18,45.45
N00000075,118,21,34,2,2,3,22,7,10,17,0,12,0,0,0,2,17.80,28.81,1.69,1.69,2.54,18.64,5.93,8.47,14.41,0,10.17,0,0,0,100.00
N00000076,118,31,44,5,1,7,11,7,5,6,1,11,1,0,0,0,26.27,37.29,4.24,0.85,5.93,9.32,5.93,4.24,5.08,0.85,9.32,100.00,0,0,0
N00000077,101,21,38,3,1,9,15,2,2,7,3,14,0,0,0,0,20.79,37.62,2.97,0.99,8.91,14.85,1.98,1.98,6.93,2.97,13.86,0,0,0,0
N00000078,164,40,74,5,3,9,13,5,9,2,4,20,0,1,0,2,24.39,45.12,3.05,1.83,5.49,7.93,3.05,5.49,1.22,2.44,12.20,0,33.33,0,66.67
N00000079,196,50,55,17,1,12,28,14,13,2,4,47,0,0,0,1,25.51,28.06,8.67,0.51,6.12,14.29,7.14,6.63,1.02,2.04,23.98,0,0,0,100.00
N00000080,148,44,49,7,0,5,17,10,11,5,0,37,0,0,0,0,29.73,33.11,4.73,0,3.38,11.49,6.76,7.43,3.38,0,25.00,0,0,0,0
N00000081,125,22,38,9,1,8,19,9,9,8,2,24,0,0,0,0,17.60,30.40,7.20,0.80,6.40,15.20,7.20,7.20,6.40,1.60,19.20,0,0,0,0
N00000082,126,29,38,12,2,0,25,7,7,6,0,38,1,1,0,1,23.02,30.16,9.52,1.59,0,19.84,5.56,5.56,4.76,0,30.16,50.00,50.00,0,50.00
N00000083,244,56,79,25,2,6,28,23,10,9,6,58,0,1,0,2,22.95,32.38,10.25,0.82,2.46,11.48,9.43,4.10,3.69,2.46,23.77,0,50.00,0,100.00
N00000084,164,40,53,11,1,5,28,9,11,3,3,31,1,0,1,0,24.39,32.32,6.71,0.61,3.05,17.07,5.49,6.71,1.83,1.83,18.90,100.00,0,100.00,0
N00000085,147,23,52,5,3,3,23,2,9,19,8,14,0,0,0,1,15.65,35.37,3.40,2.04,2.04,15.65,1.36,6.12,12.93,5.44,9.52,0,0,0,33.33
N00000086,137,23,54,5,4,7,17,6,9,8,4,10,1,0,1,2,16.79,39.42,3.65,2.92,5.11,12.41,4.38,6.57,5.84,2.92,7.30,25.00,0,25.00,50.00
N00000087,334,78,119,23,8,11,41,25,17,9,3,68,3,0,1,3,23.35,35.63,6.89,2.40,3.29,12.28,7.49,5.09,2.69,0.90,20.36,37.50,0,12.50,37.50
N00000088,81,18,14,3,4,0,29,3,0,8,2,16,2,1,0,3,22.22,17.28,3.70,4.94,0,35.80,3.70,0,9.88,2.47,19.75,50.00,25.00,0,75.00
N00000089,174,39,77,6,3,5,16,8,6,7,7,31,1,0,0,0,22.41,44.25,3.45,1.72,2.87,9.20,4.60,3.45,4.02,4.02,17.82,33.33,0,0,0
N00000090,147,26,67,5,2,7,14,10,7,6,3,16,0,0,0,2,17.69,45.58,3.40,1.36,4.76,9.52,6.80,4.76,4.08,2.04,10.88,0,0,0,100.00
N00000091,178,47,60,11,2,2,25,5,12,10,4,33,1,0,1,1,26.40,33.71,6.18,1.12,1.12,14.04,2.81,6.74,5.62,2.25,18.54,50.00,0,50.00,50.00
N00000092,166,31,57,11,6,5,22,8,13,9,4,32,2,2,2,3,18.67,34.34,6.63,3.61,3.01,13.25,4.82,7.83,5.42,2.41,19.28,33.33,33.33,33.33,50.00
N00000093,155,34,46,11,4,9,29,10,8,4,0,20,1,0,0,1,21.94,29.68,7.10,2.58,5.81,18.71,6.45,5.16,2.58,0,12.90,25.00,0,0,25.00
N00000094,176,43,58,10,2,7,31,7,7,8,3,42,1,1,0,1,24.43,32.95,5.68,1.14,3.98,17.61,3.98,3.98,4.55,1.70,23.86,50.00,50.00,0,50.00
N00000095,174,45,54,8,2,12,22,12,11,4,4,34,0,0,0,1,25.86,31.03,4.60,1.15,6.90,12.64,6.90,6.32,2.30,2.30,19.54,0,0,0,50.00
N00000096,184,45,55,13,1,6,21,5,14,20,4,44,1,0,1,0,24.46,29.89,7.07,0.54,3.26,11.41,2.72,7.61,10.87,2.17,23.91,100.00,0,100.00,0
N00000097,314,75,124,20,11,16,19,15,18,13,3,37,2,0,0,6,23.89,39.49,6.37,3.50,5.10,6.05,4.78,5.73,4.14,0.96,11.78,18.18,0,0,54.55
N00000098,451,87,228,20,8,16,34,10,22,16,10,65,1,0,2,1,19.29,50.55,4.43,1.77,3.55,7.54,2.22,4.88,3.55,2.22,14.41,12.50,0,25.00,12.50
N00000099,94,24,18,6,3,3,15,4,8,11,2,9,0,0,0,1,25.53,19.15,6.38,3.19,3.19,15.96,4.26,8.51,11.70,2.13,9.57,0,0,0,33.33
N00000100,141,27,63,3,5,1,16,4,8,8,6,15,2,1,0,2,19.15,44.68,2.13,3.55,0.71,11.35,2.84,5.67,5.67,4.26,10.64,40.00,20.00,0,40.00
N00000101,108,21,33,1,7,3,9,6,12,11,5,10,3,1,2,4,19.44,30.56,0.93,6.48,2.78,8.33,5.56,11.11,10.19,4.63,9.26,42.86,14.29,28.57,57.14
N00000102,116,25,39,2,4,7,14,6,8,10,1,11,0,0,1,3,21.55,33.62,1.72,3.45,6.03,12.07,5.17,6.90,8.62,0.86,9.48,0,0,25.00,75.00
N00000103,226,41,69,6,10,9,22,7,22,32,8,18,2,0,0,5,18.14,30.53,2.65,4.42,3.98,9.73,3.10,9.73,14.16,3.54,7.96,20.00,0,0,50.00
N00000104,116,33,43,3,5,4,4,5,7,6,6,5,2,1,2,2,28.45,37.07,2.59,4.31,3.45,3.45,4.31,6.03,5.17,5.17,4.31,40.00,20.00,40.00,40.00
N00000105,133,34,36,3,3,1,28,7,8,8,5,17,0,0,0,2,25.56,27.07,2.26,2.26,0.75,21.05,5.26,6.02,6.02,3.76,12.78,0,0,0,66.67
N00000106,75,13,19,1,4,2,10,2,9,11,4,5,0,0,0,0,17.33,25.33,1.33,5.33,2.67,13.33,2.67,12.00,14.67,5.33,6.67,0,0,0,0
N00000107,103,16,22,2,8,3,22,4,11,10,5,10,3,1,0,5,15.53,21.36,1.94,7.77,2.91,21.36,3.88,10.68,9.71,4.85,9.71,37.50,12.50,0,62.50
N00000108,84,20,25,2,1,2,24,2,3,4,1,13,0,0,0,0,23.81,29.76,2.38,1.19,2.38,28.57,2.38,3.57,4.76,1.19,15.48,0,0,0,0
N00000109,201,51,73,4,3,4,25,6,14,17,4,16,2,0,1,1,25.37,36.32,1.99,1.49,1.99,12.44,2.99,6.97,8.46,1.99,7.96,66.67,0,33.33,33.33
N00000110,106,25,33,1,2,6,16,6,6,9,2,6,1,0,1,0,23.58,31.13,0.94,1.89,5.66,15.09,5.66,5.66,8.49,1.89,5.66,50.00,0,50.00,0
N00000111,134,33,43,7,4,3,24,7,6,5,2,21,0,1,0,3,24.63,32.09,5.22,2.99,2.24,17.91,5.22,4.48,3.73,1.49,15.67,0,25.00,0,75.00
N00000112,161,33,60,2,8,4,19,11,11,10,3,12,0,1,2,3,20.50,37.27,1.24,4.97,2.48,11.80,6.83,6.83,6.21,1.86,7.45,0,12.50,25.00,37.50
N00000113,122,35,40,4,6,1,19,2,7,7,1,14,1,0,1,2,28.69,32.79,3.28,4.92,0.82,15.57,1.64,5.74,5.74,0.82,11.48,16.67,0,16.67,33.33
N00000114,128,27,53,2,4,3,25,3,5,6,0,18,1,1,0,2,21.09,41.41,1.56,3.13,2.34,19.53,2.34,3.91,4.69,0,14.06,25.00,25.00,0,50.00
N00000115,121,24,30,0,10,5,18,5,10,13,6,16,4,0,2,5,19.83,24.79,0,8.26,4.13,14.88,4.13,8.26,10.74,4.96,13.22,40.00,0,20.00,50.00
N00000116,109,24,41,3,4,3,16,2,8,5,3,8,2,0,0,2,22.02,37.61,2.75,3.67,2.75,14.68,1.83,7.34,4.59,2.75,7.34,50.00,0,0,50.00
N00000117,62,14,8,0,8,1,9,2,7,10,3,13,3,1,1,5,22.58,12.90,0,12.90,1.61,14.52,3.23,11.29,16.13,4.84,20.97,37.50,12.50,12.50,62.50
N00000118,128,26,47,6,0,3,22,7,8,8,1,27,0,0,0,0,20.31,36.72,4.69,0,2.34,17.19,5.47,6.25,6.25,0.78,21.09,0,0,0,0
N00000119,112,19,26,6,0,2,35,8,7,5,4,28,0,0,0,0,16.96,23.21,5.36,0,1.79,31.25,7.14,6.25,4.46,3.57,25.00,0,0,0,0
N00000120,123,24,35,4,2,5,26,7,12,4,4,34,0,1,0,1,19.51,28.46,3.25,1.63,4.07,21.14,5.69,9.76,3.25,3.25,27.64,0,50.00,0,50.00
N00000121,122,17,36,7,2,3,35,6,9,7,0,16,0,1,0,2,13.93,29.51,5.74,1.64,2.46,28.69,4.92,7.38,5.74,0,13.11,0,50.00,0,100.00
N00000122,184,33,58,17,4,3,44,6,12,2,5,32,0,1,0,2,17.93,31.52,9.24,2.17,1.63,23.91,3.26,6.52,1.09,2.72,17.39,0,25.00,0,50.00
N00000123,130,23,37,11,2,5,35,4,6,5,2,41,0,0,0,0,17.69,28.46,8.46,1.54,3.85,26.92,3.08,4.62,3.85,1.54,31.54,0,0,0,0
N00000124,137,21,46,5,0,2,43,4,11,3,2,32,0,0,0,0,15.33,33.58,3.65,0,1.46,31.39,2.92,8.03,2.19,1.46,23.36,0,0,0,0
N00000125,160,33,53,5,4,8,18,13,17,5,4,26,3,0,2,2,20.63,33.13,3.13,2.50,5.00,11.25,8.13,10.63,3.13,2.50,16.25,75.00,0,50.00,50.00
N00000126,166,38,48,7,3,10,16,17,16,7,4,25,1,1,0,1,22.89,28.92,4.22,1.81,6.02,9.64,10.24,9.64,4.22,2.41,15.06,33.33,33.33,0,33.33
N00000127,130,32,40,6,4,7,16,3,8,9,5,17,1,0,2,1,24.62,30.77,4.62,3.08,5.38,12.31,2.31,6.15,6.92,3.85,13.08,25.00,0,50.00,25.00
N00000128,357,71,124,10,7,13,31,31,26,35,9,52,2,2,0,5,19.89,34.73,2.80,1.96,3.64,8.68,8.68,7.28,9.80,2.52,14.57,28.57,28.57,0,71.43
N00000129,139,27,23,3,5,4,16,10,23,16,12,11,2,1,2,2,19.42,16.55,2.16,3.60,2.88,11.51,7.19,16.55,11.51,8.63,7.91,40.00,20.00,40.00,40.00
N00000130,176,42,79,13,6,11,7,6,9,2,1,34,2,1,2,4,23.86,44.89,7.39,3.41,6.25,3.98,3.41,5.11,1.14,0.57,19.32,33.33,16.67,33.33,66.67
N00000131,156,37,51,9,1,7,26,6,7,7,5,37,0,0,0,0,23.72,32.69,5.77,0.64,4.49,16.67,3.85,4.49,4.49,3.21,23.72,0,0,0,0
N00000132,127,41,30,10,1,5,25,6,4,3,2,31,0,0,0,0,32.28,23.62,7.87,0.79,3.94,19.69,4.72,3.15,2.36,1.57,24.41,0,0,0,0
N00000133,119,22,35,6,2,5,22,6,9,10,2,22,0,1,0,1,18.49,29.41,5.04,1.68,4.20,18.49,5.04,7.56,8.40,1.68,18.49,0,50.00,0,50.00
N00000134,172,41,64,11,6,6,19,8,7,10,0,20,5,0,2,0,23.84,37.21,6.40,3.49,3.49,11.05,4.65,4.07,5.81,0,11.63,83.33,0,33.33,0
N00000135,108,25,30,5,2,3,19,6,7,6,5,11,0,1,0,2,23.15,27.78,4.63,1.85,2.78,17.59,5.56,6.48,5.56,4.63,10.19,0,50.00,0,100.00
N00000136,196,51,72,7,1,5,26,8,13,11,2,31,0,1,0,0,26.02,36.73,3.57,0.51,2.55,13.27,4.08,6.63,5.61,1.02,15.82,0,100.00,0,0
N00000137,112,31,36,7,3,3,17,7,1,7,0,17,0,1,0,1,27.68,32.14,6.25,2.68,2.68,15.18,6.25,0.89,6.25,0,15.18,0,33.33,0,33.33
N00000138,174,45,70,8,4,7,14,13,10,3,0,38,1,2,0,2,25.86,40.23,4.60,2.30,4.02,8.05,7.47,5.75,1.72,0,21.84,25.00,50.00,0,50.00
N00000139,108,20,30,4,1,3,27,5,8,8,2,21,0,0,0,1,18.52,27.78,3.70,0.93,2.78,25.00,4.63,7.41,7.41,1.85,19.44,0,0,0,100.00
N00000140,128,23,32,6,5,7,34,4,9,5,3,18,0,2,0,4,17.97,25.00,4.69,3.91,5.47,26.56,3.13,7.03,3.91,2.34,14.06,0,40.00,0,80.00
N00000141,158,41,32,3,4,9,25,9,10,18,7,13,0,1,2,1,25.95,20.25,1.90,2.53,5.70,15.82,5.70,6.33,11.39,4.43,8.23,0,25.00,50.00,25.00
N00000142,69,9,23,2,2,1,11,4,6,9,2,8,0,0,0,2,13.04,33.33,2.90,2.90,1.45,15.94,5.80,8.70,13.04,2.90,11.59,0,0,0,100.00
N00000143,83,23,21,0,2,0,18,4,1,8,6,6,0,0,0,0,27.71,25.30,0,2.41,0,21.69,4.82,1.20,9.64,7.23,7.23,0,0,0,0
N00000144,91,27,19,1,7,5,14,3,6,6,3,8,1,0,1,6,29.67,20.88,1.10,7.69,5.49,15.38,3.30,6.59,6.59,3.30,8.79,14.29,0,14.29,85.71
N00000145,41,7,10,1,1,2,11,1,3,3,2,3,0,0,0,0,17.07,24.39,2.44,2.44,4.88,26.83,2.44,7.32,7.32,4.88,7.32,0,0,0,0
N00000146,100,16,33,5,2,4,17,7,11,3,2,24,0,0,0,1,16.00,33.00,5.00,2.00,4.00,17.00,7.00,11.00,3.00,2.00,24.00,0,0,0,50.00
N00000147,69,20,17,2,1,1,10,5,7,5,1,7,0,0,0,1,28.99,24.64,2.90,1.45,1.45,14.49,7.25,10.14,7.25,1.45,10.14,0,0,0,100.00
N00000148,253,53,80,10,9,3,33,8,26,20,11,30,2,1,0,4,20.95,31.62,3.95,3.56,1.19,13.04,3.16,10.28,7.91,4.35,11.86,22.22,11.11,0,44.44
