GeographyCode,KS402NI0001,KS402NI0002,KS402NI0003,KS402NI0004,KS402NI0005,KS402NI0006,KS402NI0007,KS402NI0008,KS402NI0009,KS402NI0010,KS402NI0011,KS402NI0012,KS402NI0013,KS402NI0014,KS402NI0015,KS402NI0016,KS402NI0017
N00000088,136,27,18,1,32,34,18,2,4,19.85,13.24,0.74,23.53,25.00,13.24,1.47,2.94
N00000089,164,34,104,1,3,0,17,2,3,20.73,63.41,0.61,1.83,0,10.37,1.22,1.83
N00000090,138,41,75,0,1,0,18,2,1,29.71,54.35,0,0.72,0,13.04,1.45,0.72
N00000091,176,45,74,0,0,0,54,2,1,25.57,42.05,0,0,0,30.68,1.14,0.57
N00000092,168,85,67,0,1,0,7,2,6,50.60,39.88,0,0.60,0,4.17,1.19,3.57
N00000093,140,83,40,0,2,0,10,3,2,59.29,28.57,0,1.43,0,7.14,2.14,1.43
N00000094,161,90,59,0,0,0,8,1,3,55.90,36.65,0,0,0,4.97,0.62,1.86
N00000095,152,76,61,0,0,0,10,1,4,50.00,40.13,0,0,0,6.58,0.66,2.63
N00000096,158,91,54,1,0,1,7,0,4,57.59,34.18,0.63,0,0.63,4.43,0,2.53
N00000097,296,41,185,7,6,0,51,4,2,13.85,62.50,2.36,2.03,0,17.23,1.35,0.68
N00000098,446,77,261,9,2,0,89,5,3,17.26,58.52,2.02,0.45,0,19.96,1.12,0.67
N00000099,107,18,35,0,40,0,8,4,2,16.82,32.71,0,37.38,0,7.48,3.74,1.87
N00000100,164,24,55,2,49,0,20,5,9,14.63,33.54,1.22,29.88,0,12.20,3.05,5.49
N00000101,122,8,22,0,66,1,16,2,7,6.56,18.03,0,54.10,0.82,13.11,1.64,5.74
N00000102,125,34,46,0,31,0,11,2,1,27.20,36.80,0,24.80,0,8.80,1.60,0.80
N00000103,205,20,85,3,51,0,40,1,5,9.76,41.46,1.46,24.88,0,19.51,0.49,2.44
N00000104,130,8,54,3,34,0,27,1,3,6.15,41.54,2.31,26.15,0,20.77,0.77,2.31
N00000105,148,39,50,0,29,2,19,3,6,26.35,33.78,0,19.59,1.35,12.84,2.03,4.05
N00000106,103,12,19,0,57,1,10,0,4,11.65,18.45,0,55.34,0.97,9.71,0,3.88
N00000107,120,16,37,3,42,0,18,2,2,13.33,30.83,2.50,35.00,0,15.00,1.67,1.67
N00000108,110,45,38,0,11,0,10,1,5,40.91,34.55,0,10.00,0,9.09,0.91,4.55
N00000109,229,37,86,3,39,0,56,3,5,16.16,37.55,1.31,17.03,0,24.45,1.31,2.18
N00000110,122,34,34,0,26,0,26,0,2,27.87,27.87,0,21.31,0,21.31,0,1.64
N00000111,136,47,70,4,1,0,10,1,3,34.56,51.47,2.94,0.74,0,7.35,0.74,2.21
N00000112,143,27,82,2,17,0,11,1,3,18.88,57.34,1.40,11.89,0,7.69,0.70,2.10
N00000113,122,27,60,1,12,1,15,0,6,22.13,49.18,0.82,9.84,0.82,12.30,0,4.92
N00000114,121,37,68,4,3,0,7,2,0,30.58,56.20,3.31,2.48,0,5.79,1.65,0
N00000115,128,35,38,3,37,0,9,2,4,27.34,29.69,2.34,28.91,0,7.03,1.56,3.13
N00000116,119,17,52,1,36,0,10,0,3,14.29,43.70,0.84,30.25,0,8.40,0,2.52
N00000117,86,5,18,0,35,16,8,2,2,5.81,20.93,0,40.70,18.60,9.30,2.33,2.33
N00000118,143,68,27,1,0,2,35,4,6,47.55,18.88,0.70,0,1.40,24.48,2.80,4.20
N00000119,125,81,39,1,0,0,4,0,0,64.80,31.20,0.80,0,0,3.20,0,0
N00000120,127,77,35,0,1,0,5,2,7,60.63,27.56,0,0.79,0,3.94,1.57,5.51
N00000121,124,55,38,0,5,0,21,3,2,44.35,30.65,0,4.03,0,16.94,2.42,1.61
N00000122,199,79,85,0,1,0,25,5,4,39.70,42.71,0,0.50,0,12.56,2.51,2.01
N00000123,143,88,46,0,0,0,7,2,0,61.54,32.17,0,0,0,4.90,1.40,0
N00000124,143,71,51,0,1,0,12,3,5,49.65,35.66,0,0.70,0,8.39,2.10,3.50
N00000125,148,73,48,0,5,1,14,2,5,49.32,32.43,0,3.38,0.68,9.46,1.35,3.38
N00000126,134,69,49,0,2,0,9,2,3,51.49,36.57,0,1.49,0,6.72,1.49,2.24
N00000127,130,49,44,0,17,0,15,3,2,37.69,33.85,0,13.08,0,11.54,2.31,1.54
N00000128,282,130,106,1,8,1,22,8,6,46.10,37.59,0.35,2.84,0.35,7.80,2.84,2.13
N00000129,138,18,17,0,67,9,11,6,10,13.04,12.32,0,48.55,6.52,7.97,4.35,7.25
N00000130,152,27,113,0,1,0,9,0,2,17.76,74.34,0,0.66,0,5.92,0,1.32
N00000131,136,71,55,0,2,0,5,2,1,52.21,40.44,0,1.47,0,3.68,1.47,0.74
N00000132,121,77,38,0,0,0,4,0,2,63.64,31.40,0,0,0,3.31,0,1.65
N00000133,139,55,47,1,20,2,9,0,5,39.57,33.81,0.72,14.39,1.44,6.47,0,3.60
N00000134,177,62,86,1,9,0,15,1,3,35.03,48.59,0.56,5.08,0,8.47,0.56,1.69
N00000135,119,35,45,0,33,0,2,0,4,29.41,37.82,0,27.73,0,1.68,0,3.36
N00000136,188,69,103,0,2,0,10,1,3,36.70,54.79,0,1.06,0,5.32,0.53,1.60
N00000137,120,48,63,1,1,0,3,1,3,40.00,52.50,0.83,0.83,0,2.50,0.83,2.50
N00000138,155,44,107,0,0,0,2,0,2,28.39,69.03,0,0,0,1.29,0,1.29
N00000139,133,48,46,0,27,0,7,1,4,36.09,34.59,0,20.30,0,5.26,0.75,3.01
N00000140,158,74,38,1,13,0,18,5,9,46.84,24.05,0.63,8.23,0,11.39,3.16,5.70
N00000141,220,37,41,3,71,26,19,8,15,16.82,18.64,1.36,32.27,11.82,8.64,3.64,6.82
N00000142,96,36,26,2,17,0,10,2,3,37.50,27.08,2.08,17.71,0,10.42,2.08,3.13
N00000143,123,22,27,0,57,0,12,1,4,17.89,21.95,0,46.34,0,9.76,0.81,3.25
N00000144,110,21,23,4,44,2,12,1,3,19.09,20.91,3.64,40.00,1.82,10.91,0.91,2.73
N00000145,75,7,5,0,4,50,1,4,4,9.33,6.67,0,5.33,66.67,1.33,5.33,5.33
N00000146,105,56,28,0,4,0,11,1,5,53.33,26.67,0,3.81,0,10.48,0.95,4.76
N00000147,106,29,24,2,30,0,9,5,7,27.36,22.64,1.89,28.30,0,8.49,4.72,6.60
N00000148,279,61,95,5,29,17,66,4,2,21.86,34.05,1.79,10.39,6.09,23.66,1.43,0.72
N00000149,187,64,60,3,12,18,18,8,4,34.22,32.09,1.60,6.42,9.63,9.63,4.28,2.14
N00000150,149,78,63,1,2,1,4,0,0,52.35,42.28,0.67,1.34,0.67,2.68,0,0
N00000151,131,46,37,0,19,1,20,5,3,35.11,28.24,0,14.50,0.76,15.27,3.82,2.29
N00000152,131,19,35,1,57,1,11,1,6,14.50,26.72,0.76,43.51,0.76,8.40,0.76,4.58
N00000153,111,33,30,2,27,0,9,3,7,29.73,27.03,1.80,24.32,0,8.11,2.70,6.31
N00000154,108,41,40,1,11,0,8,1,6,37.96,37.04,0.93,10.19,0,7.41,0.93,5.56
N00000155,128,48,48,2,14,0,11,1,4,37.50,37.50,1.56,10.94,0,8.59,0.78,3.13
N00000156,127,62,62,0,1,0,2,0,0,48.82,48.82,0,0.79,0,1.57,0,0
N00000157,139,65,51,0,6,0,10,1,6,46.76,36.69,0,4.32,0,7.19,0.72,4.32
N00000158,286,140,82,7,5,0,41,3,8,48.95,28.67,2.45,1.75,0,14.34,1.05,2.80
N00000159,116,32,26,0,32,0,22,1,3,27.59,22.41,0,27.59,0,18.97,0.86,2.59
N00000160,124,45,34,1,19,0,16,3,6,36.29,27.42,0.81,15.32,0,12.90,2.42,4.84
N00000161,128,79,42,0,1,0,5,0,1,61.72,32.81,0,0.78,0,3.91,0,0.78
N00000162,115,47,49,0,2,0,12,2,3,40.87,42.61,0,1.74,0,10.43,1.74,2.61
N00000163,155,27,33,2,30,25,29,3,6,17.42,21.29,1.29,19.35,16.13,18.71,1.94,3.87
N00000164,118,72,38,0,0,0,3,1,4,61.02,32.20,0,0,0,2.54,0.85,3.39
N00000165,135,63,52,0,4,1,9,2,4,46.67,38.52,0,2.96,0.74,6.67,1.48,2.96
N00000166,122,78,34,0,0,1,6,2,1,63.93,27.87,0,0,0.82,4.92,1.64,0.82
N00000167,149,75,58,4,0,0,7,1,4,50.34,38.93,2.68,0,0,4.70,0.67,2.68
N00000168,145,80,55,1,2,0,5,0,2,55.17,37.93,0.69,1.38,0,3.45,0,1.38
N00000169,279,125,97,0,10,0,32,0,15,44.80,34.77,0,3.58,0,11.47,0,5.38
N00000170,139,50,58,3,4,10,12,0,2,35.97,41.73,2.16,2.88,7.19,8.63,0,1.44
N00000171,146,64,67,0,7,1,3,0,4,43.84,45.89,0,4.79,0.68,2.05,0,2.74
N00000172,307,131,142,0,5,0,20,5,4,42.67,46.25,0,1.63,0,6.51,1.63,1.30
N00000173,144,79,40,0,7,0,12,1,5,54.86,27.78,0,4.86,0,8.33,0.69,3.47
N00000174,163,24,48,3,59,0,20,2,7,14.72,29.45,1.84,36.20,0,12.27,1.23,4.29
N00000175,140,48,72,1,4,1,9,2,3,34.29,51.43,0.71,2.86,0.71,6.43,1.43,2.14
N00000176,205,76,48,3,32,0,36,4,6,37.07,23.41,1.46,15.61,0,17.56,1.95,2.93
N00000177,167,49,42,2,1,19,48,3,3,29.34,25.15,1.20,0.60,11.38,28.74,1.80,1.80
N00000178,355,77,77,4,54,56,61,6,20,21.69,21.69,1.13,15.21,15.77,17.18,1.69,5.63
N00000179,492,74,119,11,94,57,114,8,15,15.04,24.19,2.24,19.11,11.59,23.17,1.63,3.05
N00000180,131,30,31,1,56,0,9,0,4,22.90,23.66,0.76,42.75,0,6.87,0,3.05
N00000181,168,32,20,2,51,0,56,7,0,19.05,11.90,1.19,30.36,0,33.33,4.17,0
N00000182,105,39,30,1,18,3,7,1,6,37.14,28.57,0.95,17.14,2.86,6.67,0.95,5.71
N00000183,146,33,52,1,5,4,45,2,4,22.60,35.62,0.68,3.42,2.74,30.82,1.37,2.74
N00000184,184,41,44,3,0,26,57,6,7,22.28,23.91,1.63,0,14.13,30.98,3.26,3.80
N00000185,121,31,12,0,4,47,17,1,9,25.62,9.92,0,3.31,38.84,14.05,0.83,7.44
N00000186,137,31,22,1,22,35,20,2,4,22.63,16.06,0.73,16.06,25.55,14.60,1.46,2.92
N00000187,126,5,29,0,41,34,5,2,10,3.97,23.02,0,32.54,26.98,3.97,1.59,7.94
N00000188,128,37,49,0,31,1,4,1,5,28.91,38.28,0,24.22,0.78,3.13,0.78,3.91
N00000189,125,63,49,1,2,0,6,1,3,50.40,39.20,0.80,1.60,0,4.80,0.80,2.40
N00000190,119,61,49,1,0,0,6,0,2,51.26,41.18,0.84,0,0,5.04,0,1.68
N00000191,124,67,51,0,3,0,3,0,0,54.03,41.13,0,2.42,0,2.42,0,0
N00000192,120,37,57,1,11,0,12,1,1,30.83,47.50,0.83,9.17,0,10.00,0.83,0.83
N00000193,111,6,29,2,55,2,12,0,5,5.41,26.13,1.80,49.55,1.80,10.81,0,4.50
N00000194,119,30,40,1,32,0,9,1,6,25.21,33.61,0.84,26.89,0,7.56,0.84,5.04
N00000195,123,33,27,2,38,0,7,3,13,26.83,21.95,1.63,30.89,0,5.69,2.44,10.57
N00000196,116,10,19,0,67,0,7,0,13,8.62,16.38,0,57.76,0,6.03,0,11.21
N00000197,115,43,63,1,0,0,7,0,1,37.39,54.78,0.87,0,0,6.09,0,0.87
N00000198,110,45,52,3,0,0,8,0,2,40.91,47.27,2.73,0,0,7.27,0,1.82
N00000199,130,40,75,0,5,0,4,3,3,30.77,57.69,0,3.85,0,3.08,2.31,2.31
N00000200,124,47,63,1,1,0,10,1,1,37.90,50.81,0.81,0.81,0,8.06,0.81,0.81
N00000201,143,73,41,0,0,13,14,1,1,51.05,28.67,0,0,9.09,9.79,0.70,0.70
N00000202,132,74,49,0,0,0,3,2,4,56.06,37.12,0,0,0,2.27,1.52,3.03
N00000203,134,66,48,0,3,0,6,7,4,49.25,35.82,0,2.24,0,4.48,5.22,2.99
N00000204,152,62,58,0,1,0,29,1,1,40.79,38.16,0,0.66,0,19.08,0.66,0.66
N00000205,118,46,56,0,1,0,11,1,3,38.98,47.46,0,0.85,0,9.32,0.85,2.54
N00000206,212,54,64,3,12,3,68,3,5,25.47,30.19,1.42,5.66,1.42,32.08,1.42,2.36
N00000207,119,37,50,1,2,0,20,5,4,31.09,42.02,0.84,1.68,0,16.81,4.20,3.36
N00000208,121,61,55,1,0,0,4,0,0,50.41,45.45,0.83,0,0,3.31,0,0
N00000209,122,56,59,1,0,0,4,2,0,45.90,48.36,0.82,0,0,3.28,1.64,0
N00000210,219,67,55,1,9,21,52,6,8,30.59,25.11,0.46,4.11,9.59,23.74,2.74,3.65
N00000211,269,88,61,3,61,24,20,3,9,32.71,22.68,1.12,22.68,8.92,7.43,1.12,3.35
N00000212,85,18,22,1,1,5,31,3,4,21.18,25.88,1.18,1.18,5.88,36.47,3.53,4.71
N00000213,150,52,42,1,18,0,28,3,6,34.67,28.00,0.67,12.00,0,18.67,2.00,4.00
N00000214,151,62,50,2,10,1,22,1,3,41.06,33.11,1.32,6.62,0.66,14.57,0.66,1.99
N00000215,151,72,71,0,1,0,7,0,0,47.68,47.02,0,0.66,0,4.64,0,0
N00000216,161,67,64,0,20,0,7,1,2,41.61,39.75,0,12.42,0,4.35,0.62,1.24
N00000217,175,93,59,0,2,0,20,1,0,53.14,33.71,0,1.14,0,11.43,0.57,0
N00000218,148,80,56,0,1,0,8,1,2,54.05,37.84,0,0.68,0,5.41,0.68,1.35
N00000219,123,16,25,2,65,1,6,4,4,13.01,20.33,1.63,52.85,0.81,4.88,3.25,3.25
N00000220,125,13,28,3,64,2,10,1,4,10.40,22.40,2.40,51.20,1.60,8.00,0.80,3.20
N00000221,115,10,35,2,54,6,3,0,5,8.70,30.43,1.74,46.96,5.22,2.61,0,4.35
N00000222,130,62,57,0,1,3,5,1,1,47.69,43.85,0,0.77,2.31,3.85,0.77,0.77
N00000223,128,39,59,0,11,11,3,0,5,30.47,46.09,0,8.59,8.59,2.34,0,3.91
N00000224,118,39,55,1,1,0,19,3,0,33.05,46.61,0.85,0.85,0,16.10,2.54,0
N00000225,90,62,18,1,1,1,2,1,4,68.89,20.00,1.11,1.11,1.11,2.22,1.11,4.44
N00000226,111,65,37,0,1,0,7,0,1,58.56,33.33,0,0.90,0,6.31,0,0.90
N00000227,121,41,33,0,35,0,7,0,5,33.88,27.27,0,28.93,0,5.79,0,4.13
N00000228,127,67,49,1,2,0,5,2,1,52.76,38.58,0.79,1.57,0,3.94,1.57,0.79
N00000229,150,39,70,1,15,6,13,2,4,26.00,46.67,0.67,10.00,4.00,8.67,1.33,2.67
N00000230,116,23,33,0,51,0,7,0,2,19.83,28.45,0,43.97,0,6.03,0,1.72
N00000231,122,15,16,0,75,6,5,0,5,12.30,13.11,0,61.48,4.92,4.10,0,4.10
N00000232,136,39,43,3,19,4,25,1,2,28.68,31.62,2.21,13.97,2.94,18.38,0.74,1.47
N00000233,128,31,44,4,23,1,16,3,6,24.22,34.38,3.13,17.97,0.78,12.50,2.34,4.69
N00000234,124,27,22,3,18,1,48,3,2,21.77,17.74,2.42,14.52,0.81,38.71,2.42,1.61
N00000235,128,65,29,1,26,0,6,1,0,50.78,22.66,0.78,20.31,0,4.69,0.78,0
N00000236,108,22,38,1,37,2,3,1,4,20.37,35.19,0.93,34.26,1.85,2.78,0.93,3.70
N00000237,147,68,72,0,1,0,4,2,0,46.26,48.98,0,0.68,0,2.72,1.36,0
N00000238,121,77,39,0,0,0,0,2,3,63.64,32.23,0,0,0,0,1.65,2.48
N00000239,118,3,23,0,62,17,5,1,7,2.54,19.49,0,52.54,14.41,4.24,0.85,5.93
N00000240,132,5,31,2,83,2,4,0,5,3.79,23.48,1.52,62.88,1.52,3.03,0,3.79
N00000241,138,55,74,0,2,0,4,1,2,39.86,53.62,0,1.45,0,2.90,0.72,1.45
N00000242,120,48,64,0,3,1,1,0,3,40.00,53.33,0,2.50,0.83,0.83,0,2.50
N00000243,110,43,38,0,16,1,7,3,2,39.09,34.55,0,14.55,0.91,6.36,2.73,1.82
N00000244,118,31,28,1,42,2,8,0,6,26.27,23.73,0.85,35.59,1.69,6.78,0,5.08
N00000245,126,60,46,1,7,0,9,2,1,47.62,36.51,0.79,5.56,0,7.14,1.59,0.79
N00000246,127,34,36,2,34,3,9,0,9,26.77,28.35,1.57,26.77,2.36,7.09,0,7.09
N00000247,122,68,45,0,1,0,7,0,1,55.74,36.89,0,0.82,0,5.74,0,0.82
N00000248,124,59,60,0,0,1,4,0,0,47.58,48.39,0,0,0.81,3.23,0,0
N00000249,131,30,89,3,0,0,7,2,0,22.90,67.94,2.29,0,0,5.34,1.53,0
N00000250,166,49,88,1,5,1,17,1,4,29.52,53.01,0.60,3.01,0.60,10.24,0.60,2.41
N00000251,155,26,107,7,1,0,13,0,1,16.77,69.03,4.52,0.65,0,8.39,0,0.65
N00000252,132,63,48,0,2,0,13,1,5,47.73,36.36,0,1.52,0,9.85,0.76,3.79
N00000253,175,87,75,1,3,0,1,1,7,49.71,42.86,0.57,1.71,0,0.57,0.57,4.00
N00000254,117,62,48,0,1,0,4,0,2,52.99,41.03,0,0.85,0,3.42,0,1.71
N00000255,127,70,47,0,1,0,6,1,2,55.12,37.01,0,0.79,0,4.72,0.79,1.57
N00000256,308,157,105,0,1,1,33,4,7,50.97,34.09,0,0.32,0.32,10.71,1.30,2.27
N00000257,173,57,79,1,20,0,14,0,2,32.95,45.66,0.58,11.56,0,8.09,0,1.16
N00000258,140,65,61,0,1,0,10,1,2,46.43,43.57,0,0.71,0,7.14,0.71,1.43
N00000259,161,75,63,0,6,0,10,3,4,46.58,39.13,0,3.73,0,6.21,1.86,2.48
N00000260,210,78,79,1,16,0,30,1,5,37.14,37.62,0.48,7.62,0,14.29,0.48,2.38
N00000261,179,89,75,0,2,0,6,1,6,49.72,41.90,0,1.12,0,3.35,0.56,3.35
N00000262,156,51,63,1,15,0,14,4,8,32.69,40.38,0.64,9.62,0,8.97,2.56,5.13
N00000263,110,34,33,1,7,0,32,2,1,30.91,30.00,0.91,6.36,0,29.09,1.82,0.91
N00000264,196,49,78,0,40,0,21,4,4,25.00,39.80,0,20.41,0,10.71,2.04,2.04
