GeographyCode,KS611NI0001,KS611NI0002,KS611NI0003,KS611NI0004,KS611NI0005,KS611NI0006,KS611NI0007,KS611NI0008,KS611NI0009,KS611NI0010,KS611NI0011,KS611NI0012,KS611NI0013,KS611NI0014,KS611NI0015,KS611NI0016,KS611NI0017,KS611NI0018,KS611NI0019,KS611NI0020,KS611NI0021,KS611NI0022,KS611NI0023
N00000027,380,3,21,77,61,65,21,46,32,17,4,33,0.79,5.53,20.26,16.05,17.11,5.53,12.11,8.42,4.47,1.05,8.68
N00000028,184,3,4,36,29,16,10,24,28,2,6,26,1.63,2.17,19.57,15.76,8.70,5.43,13.04,15.22,1.09,3.26,14.13
N00000029,304,7,30,54,49,55,24,28,22,0,3,32,2.30,9.87,17.76,16.12,18.09,7.89,9.21,7.24,0,0.99,10.53
N00000030,277,5,11,67,39,49,15,37,22,5,3,24,1.81,3.97,24.19,14.08,17.69,5.42,13.36,7.94,1.81,1.08,8.66
N00000031,489,11,36,112,48,85,28,49,43,16,10,51,2.25,7.36,22.90,9.82,17.38,5.73,10.02,8.79,3.27,2.04,10.43
N00000032,270,5,16,56,39,41,20,32,29,4,3,25,1.85,5.93,20.74,14.44,15.19,7.41,11.85,10.74,1.48,1.11,9.26
N00000033,361,2,28,71,44,65,28,49,38,5,1,30,0.55,7.76,19.67,12.19,18.01,7.76,13.57,10.53,1.39,0.28,8.31
N00000034,322,4,23,76,38,34,29,44,34,12,4,24,1.24,7.14,23.60,11.80,10.56,9.01,13.66,10.56,3.73,1.24,7.45
N00000035,222,2,7,29,26,15,23,40,47,10,10,13,0.90,3.15,13.06,11.71,6.76,10.36,18.02,21.17,4.50,4.50,5.86
N00000036,260,6,17,53,35,23,9,33,43,10,5,26,2.31,6.54,20.38,13.46,8.85,3.46,12.69,16.54,3.85,1.92,10.00
N00000037,212,1,8,43,37,14,17,30,30,11,7,14,0.47,3.77,20.28,17.45,6.60,8.02,14.15,14.15,5.19,3.30,6.60
N00000038,284,6,12,60,29,39,24,42,23,10,5,34,2.11,4.23,21.13,10.21,13.73,8.45,14.79,8.10,3.52,1.76,11.97
N00000039,826,12,30,173,124,71,61,139,84,14,18,100,1.45,3.63,20.94,15.01,8.60,7.38,16.83,10.17,1.69,2.18,12.11
N00000040,201,0,3,20,34,18,14,37,49,7,3,16,0,1.49,9.95,16.92,8.96,6.97,18.41,24.38,3.48,1.49,7.96
N00000041,314,8,16,71,56,24,24,38,30,9,2,36,2.55,5.10,22.61,17.83,7.64,7.64,12.10,9.55,2.87,0.64,11.46
N00000042,307,3,13,59,42,35,31,38,34,8,5,39,0.98,4.23,19.22,13.68,11.40,10.10,12.38,11.07,2.61,1.63,12.70
N00000043,787,18,38,182,108,50,48,119,82,35,15,92,2.29,4.83,23.13,13.72,6.35,6.10,15.12,10.42,4.45,1.91,11.69
N00000044,202,0,3,31,35,13,9,47,25,12,2,25,0,1.49,15.35,17.33,6.44,4.46,23.27,12.38,5.94,0.99,12.38
N00000045,367,10,28,77,43,66,28,38,43,3,5,26,2.72,7.63,20.98,11.72,17.98,7.63,10.35,11.72,0.82,1.36,7.08
N00000046,282,1,17,59,34,54,12,35,27,17,3,23,0.35,6.03,20.92,12.06,19.15,4.26,12.41,9.57,6.03,1.06,8.16
N00000047,285,2,18,65,46,42,18,29,25,21,1,18,0.70,6.32,22.81,16.14,14.74,6.32,10.18,8.77,7.37,0.35,6.32
N00000048,224,3,3,18,22,18,20,50,60,7,6,17,1.34,1.34,8.04,9.82,8.04,8.93,22.32,26.79,3.13,2.68,7.59
N00000049,202,1,6,27,25,15,18,44,44,9,5,8,0.50,2.97,13.37,12.38,7.43,8.91,21.78,21.78,4.46,2.48,3.96
N00000050,232,6,16,51,29,24,20,26,41,5,1,13,2.59,6.90,21.98,12.50,10.34,8.62,11.21,17.67,2.16,0.43,5.60
N00000051,219,1,2,26,20,9,19,38,64,18,9,13,0.46,0.91,11.87,9.13,4.11,8.68,17.35,29.22,8.22,4.11,5.94
N00000052,231,2,5,43,29,17,18,32,46,11,10,18,0.87,2.16,18.61,12.55,7.36,7.79,13.85,19.91,4.76,4.33,7.79
N00000053,196,1,3,27,18,8,18,46,42,10,5,18,0.51,1.53,13.78,9.18,4.08,9.18,23.47,21.43,5.10,2.55,9.18
N00000054,193,2,2,33,29,7,22,34,39,11,5,9,1.04,1.04,17.10,15.03,3.63,11.40,17.62,20.21,5.70,2.59,4.66
N00000055,204,0,1,32,28,9,22,47,40,4,5,16,0,0.49,15.69,13.73,4.41,10.78,23.04,19.61,1.96,2.45,7.84
N00000056,219,1,4,23,25,9,25,49,56,11,8,8,0.46,1.83,10.50,11.42,4.11,11.42,22.37,25.57,5.02,3.65,3.65
N00000057,192,2,2,13,20,6,12,58,47,11,6,15,1.04,1.04,6.77,10.42,3.13,6.25,30.21,24.48,5.73,3.13,7.81
N00000058,191,0,5,23,29,5,12,52,36,13,4,12,0,2.62,12.04,15.18,2.62,6.28,27.23,18.85,6.81,2.09,6.28
N00000059,170,1,3,16,18,6,14,51,39,10,3,9,0.59,1.76,9.41,10.59,3.53,8.24,30.00,22.94,5.88,1.76,5.29
N00000060,284,1,4,38,34,13,20,72,69,13,7,13,0.35,1.41,13.38,11.97,4.58,7.04,25.35,24.30,4.58,2.46,4.58
N00000061,210,3,20,52,23,18,20,27,28,3,0,16,1.43,9.52,24.76,10.95,8.57,9.52,12.86,13.33,1.43,0,7.62
N00000062,272,7,29,78,39,15,16,33,18,9,3,25,2.57,10.66,28.68,14.34,5.51,5.88,12.13,6.62,3.31,1.10,9.19
N00000063,276,1,13,42,19,16,32,51,53,14,8,27,0.36,4.71,15.22,6.88,5.80,11.59,18.48,19.20,5.07,2.90,9.78
N00000064,206,1,2,23,11,13,25,45,41,23,10,12,0.49,0.97,11.17,5.34,6.31,12.14,21.84,19.90,11.17,4.85,5.83
N00000065,310,9,16,68,48,21,22,44,48,8,3,23,2.90,5.16,21.94,15.48,6.77,7.10,14.19,15.48,2.58,0.97,7.42
N00000066,211,6,12,58,41,13,18,20,30,2,1,10,2.84,5.69,27.49,19.43,6.16,8.53,9.48,14.22,0.95,0.47,4.74
N00000067,234,1,2,21,25,17,24,54,46,18,7,19,0.43,0.85,8.97,10.68,7.26,10.26,23.08,19.66,7.69,2.99,8.12
N00000068,272,7,23,63,35,27,26,32,27,4,0,28,2.57,8.46,23.16,12.87,9.93,9.56,11.76,9.93,1.47,0,10.29
N00000069,228,1,1,16,24,10,22,45,48,30,12,19,0.44,0.44,7.02,10.53,4.39,9.65,19.74,21.05,13.16,5.26,8.33
N00000070,184,11,9,51,35,12,13,19,16,2,2,14,5.98,4.89,27.72,19.02,6.52,7.07,10.33,8.70,1.09,1.09,7.61
N00000071,206,1,3,41,38,14,21,36,34,7,3,8,0.49,1.46,19.90,18.45,6.80,10.19,17.48,16.50,3.40,1.46,3.88
N00000072,1244,14,79,287,190,93,83,201,170,25,15,87,1.13,6.35,23.07,15.27,7.48,6.67,16.16,13.67,2.01,1.21,6.99
N00000073,361,2,8,73,42,27,28,62,88,16,6,9,0.55,2.22,20.22,11.63,7.48,7.76,17.17,24.38,4.43,1.66,2.49
N00000074,756,13,66,205,137,54,60,89,73,8,8,43,1.72,8.73,27.12,18.12,7.14,7.94,11.77,9.66,1.06,1.06,5.69
N00000075,329,12,7,63,84,12,23,41,34,30,2,21,3.65,2.13,19.15,25.53,3.65,6.99,12.46,10.33,9.12,0.61,6.38
N00000076,233,5,8,65,34,14,21,32,25,1,1,27,2.15,3.43,27.90,14.59,6.01,9.01,13.73,10.73,0.43,0.43,11.59
N00000077,200,1,9,39,39,15,20,27,29,2,1,18,0.50,4.50,19.50,19.50,7.50,10.00,13.50,14.50,1.00,0.50,9.00
N00000078,321,8,27,83,43,21,27,58,22,4,2,26,2.49,8.41,25.86,13.40,6.54,8.41,18.07,6.85,1.25,0.62,8.10
N00000079,399,13,37,111,53,61,22,27,18,5,2,50,3.26,9.27,27.82,13.28,15.29,5.51,6.77,4.51,1.25,0.50,12.53
N00000080,309,9,39,73,68,27,16,29,19,2,1,26,2.91,12.62,23.62,22.01,8.74,5.18,9.39,6.15,0.65,0.32,8.41
N00000081,254,11,21,71,29,23,16,26,27,5,2,23,4.33,8.27,27.95,11.42,9.06,6.30,10.24,10.63,1.97,0.79,9.06
N00000082,257,5,23,68,37,50,14,23,17,4,1,15,1.95,8.95,26.46,14.40,19.46,5.45,8.95,6.61,1.56,0.39,5.84
N00000083,484,12,38,105,66,82,28,47,35,9,5,57,2.48,7.85,21.69,13.64,16.94,5.79,9.71,7.23,1.86,1.03,11.78
N00000084,334,8,26,82,48,54,16,31,27,10,1,31,2.40,7.78,24.55,14.37,16.17,4.79,9.28,8.08,2.99,0.30,9.28
N00000085,300,3,16,40,39,15,18,56,73,16,6,18,1.00,5.33,13.33,13.00,5.00,6.00,18.67,24.33,5.33,2.00,6.00
N00000086,279,3,11,59,38,31,17,39,40,8,6,27,1.08,3.94,21.15,13.62,11.11,6.09,13.98,14.34,2.87,2.15,9.68
N00000087,651,17,68,141,83,75,51,70,67,14,8,57,2.61,10.45,21.66,12.75,11.52,7.83,10.75,10.29,2.15,1.23,8.76
N00000088,154,0,1,24,19,8,14,31,41,2,7,7,0,0.65,15.58,12.34,5.19,9.09,20.13,26.62,1.30,4.55,4.55
N00000089,334,9,22,75,52,32,20,46,36,7,3,32,2.69,6.59,22.46,15.57,9.58,5.99,13.77,10.78,2.10,0.90,9.58
N00000090,283,3,11,71,36,26,17,47,41,4,3,24,1.06,3.89,25.09,12.72,9.19,6.01,16.61,14.49,1.41,1.06,8.48
N00000091,338,13,22,72,35,45,24,39,54,9,7,18,3.85,6.51,21.30,10.36,13.31,7.10,11.54,15.98,2.66,2.07,5.33
N00000092,337,8,28,82,42,43,17,44,34,11,5,23,2.37,8.31,24.33,12.46,12.76,5.04,13.06,10.09,3.26,1.48,6.82
N00000093,289,4,14,55,39,43,17,44,30,6,7,30,1.38,4.84,19.03,13.49,14.88,5.88,15.22,10.38,2.08,2.42,10.38
N00000094,353,5,38,98,37,55,21,34,23,9,4,29,1.42,10.76,27.76,10.48,15.58,5.95,9.63,6.52,2.55,1.13,8.22
N00000095,329,6,20,69,45,52,19,39,29,6,7,37,1.82,6.08,20.97,13.68,15.81,5.78,11.85,8.81,1.82,2.13,11.25
N00000096,370,14,29,85,46,53,22,36,24,29,2,30,3.78,7.84,22.97,12.43,14.32,5.95,9.73,6.49,7.84,0.54,8.11
N00000097,606,4,26,131,89,49,56,95,87,7,13,49,0.66,4.29,21.62,14.69,8.09,9.24,15.68,14.36,1.16,2.15,8.09
N00000098,890,9,63,238,141,44,62,129,124,20,4,56,1.01,7.08,26.74,15.84,4.94,6.97,14.49,13.93,2.25,0.45,6.29
N00000099,180,1,5,30,17,11,11,40,38,14,3,10,0.56,2.78,16.67,9.44,6.11,6.11,22.22,21.11,7.78,1.67,5.56
N00000100,254,0,4,55,32,15,27,46,47,8,6,14,0,1.57,21.65,12.60,5.91,10.63,18.11,18.50,3.15,2.36,5.51
N00000101,193,0,3,27,24,5,17,38,43,11,8,17,0,1.55,13.99,12.44,2.59,8.81,19.69,22.28,5.70,4.15,8.81
N00000102,244,1,11,64,38,10,17,29,33,7,7,27,0.41,4.51,26.23,15.57,4.10,6.97,11.89,13.52,2.87,2.87,11.07
N00000103,430,3,13,62,49,18,39,79,93,38,9,27,0.70,3.02,14.42,11.40,4.19,9.07,18.37,21.63,8.84,2.09,6.28
N00000104,231,2,7,32,36,12,17,37,57,15,4,12,0.87,3.03,13.85,15.58,5.19,7.36,16.02,24.68,6.49,1.73,5.19
N00000105,258,0,2,29,24,10,24,67,71,13,2,16,0,0.78,11.24,9.30,3.88,9.30,25.97,27.52,5.04,0.78,6.20
N00000106,139,1,0,13,15,7,9,35,37,7,7,8,0.72,0,9.35,10.79,5.04,6.47,25.18,26.62,5.04,5.04,5.76
N00000107,190,0,3,22,13,9,16,43,47,13,10,14,0,1.58,11.58,6.84,4.74,8.42,22.63,24.74,6.84,5.26,7.37
N00000108,169,2,10,33,23,7,20,28,31,2,2,11,1.18,5.92,19.53,13.61,4.14,11.83,16.57,18.34,1.18,1.18,6.51
N00000109,385,3,12,46,53,18,40,84,102,6,6,15,0.78,3.12,11.95,13.77,4.68,10.39,21.82,26.49,1.56,1.56,3.90
N00000110,210,2,2,22,25,12,28,51,40,5,2,21,0.95,0.95,10.48,11.90,5.71,13.33,24.29,19.05,2.38,0.95,10.00
N00000111,266,6,22,62,39,24,22,32,31,3,7,18,2.26,8.27,23.31,14.66,9.02,8.27,12.03,11.65,1.13,2.63,6.77
N00000112,299,9,8,49,29,17,35,44,59,11,5,33,3.01,2.68,16.39,9.70,5.69,11.71,14.72,19.73,3.68,1.67,11.04
N00000113,230,2,9,47,28,16,22,41,41,8,6,10,0.87,3.91,20.43,12.17,6.96,9.57,17.83,17.83,3.48,2.61,4.35
N00000114,255,2,10,59,38,15,25,38,43,8,3,14,0.78,3.92,23.14,14.90,5.88,9.80,14.90,16.86,3.14,1.18,5.49
N00000115,224,2,0,27,29,10,13,50,45,18,6,24,0.89,0,12.05,12.95,4.46,5.80,22.32,20.09,8.04,2.68,10.71
N00000116,220,3,5,24,36,15,24,52,36,7,7,11,1.36,2.27,10.91,16.36,6.82,10.91,23.64,16.36,3.18,3.18,5.00
N00000117,120,0,2,8,7,1,10,34,34,9,9,6,0,1.67,6.67,5.83,0.83,8.33,28.33,28.33,7.50,7.50,5.00
N00000118,256,8,26,80,28,23,8,29,16,20,0,18,3.13,10.16,31.25,10.94,8.98,3.13,11.33,6.25,7.81,0,7.03
N00000119,221,7,26,64,34,23,8,22,10,4,4,19,3.17,11.76,28.96,15.38,10.41,3.62,9.95,4.52,1.81,1.81,8.60
N00000120,237,10,22,58,37,33,12,20,15,5,1,24,4.22,9.28,24.47,15.61,13.92,5.06,8.44,6.33,2.11,0.42,10.13
N00000121,230,5,12,50,40,21,15,28,32,6,5,16,2.17,5.22,21.74,17.39,9.13,6.52,12.17,13.91,2.61,2.17,6.96
N00000122,363,16,37,108,42,61,15,39,15,4,2,24,4.41,10.19,29.75,11.57,16.80,4.13,10.74,4.13,1.10,0.55,6.61
N00000123,255,14,41,95,28,22,3,16,8,5,1,22,5.49,16.08,37.25,10.98,8.63,1.18,6.27,3.14,1.96,0.39,8.63
N00000124,259,8,27,81,31,32,17,28,11,12,0,12,3.09,10.42,31.27,11.97,12.36,6.56,10.81,4.25,4.63,0,4.63
N00000125,322,5,22,54,40,58,17,39,32,15,5,35,1.55,6.83,16.77,12.42,18.01,5.28,12.11,9.94,4.66,1.55,10.87
N00000126,322,5,14,49,26,52,23,41,47,17,2,46,1.55,4.35,15.22,8.07,16.15,7.14,12.73,14.60,5.28,0.62,14.29
N00000127,264,0,7,44,32,42,24,43,37,13,3,19,0,2.65,16.67,12.12,15.91,9.09,16.29,14.02,4.92,1.14,7.20
N00000128,738,10,31,140,67,108,46,80,105,59,14,78,1.36,4.20,18.97,9.08,14.63,6.23,10.84,14.23,7.99,1.90,10.57
N00000129,242,0,2,21,14,22,18,52,58,31,6,18,0,0.83,8.68,5.79,9.09,7.44,21.49,23.97,12.81,2.48,7.44
N00000130,340,10,18,88,56,28,24,40,25,6,5,40,2.94,5.29,25.88,16.47,8.24,7.06,11.76,7.35,1.76,1.47,11.76
N00000131,303,10,24,70,53,36,14,37,29,5,0,25,3.30,7.92,23.10,17.49,11.88,4.62,12.21,9.57,1.65,0,8.25
N00000132,264,1,14,59,40,58,18,26,17,5,5,21,0.38,5.30,22.35,15.15,21.97,6.82,9.85,6.44,1.89,1.89,7.95
N00000133,236,5,10,45,35,26,21,34,35,7,4,14,2.12,4.24,19.07,14.83,11.02,8.90,14.41,14.83,2.97,1.69,5.93
N00000134,332,11,14,77,69,43,16,44,27,6,3,22,3.31,4.22,23.19,20.78,12.95,4.82,13.25,8.13,1.81,0.90,6.63
N00000135,225,3,4,20,34,21,16,47,43,10,9,18,1.33,1.78,8.89,15.11,9.33,7.11,20.89,19.11,4.44,4.00,8.00
N00000136,386,5,28,82,86,43,33,43,32,4,1,29,1.30,7.25,21.24,22.28,11.14,8.55,11.14,8.29,1.04,0.26,7.51
N00000137,225,5,9,44,48,18,20,31,24,4,2,20,2.22,4.00,19.56,21.33,8.00,8.89,13.78,10.67,1.78,0.89,8.89
N00000138,339,6,31,80,68,36,22,39,15,1,3,38,1.77,9.14,23.60,20.06,10.62,6.49,11.50,4.42,0.29,0.88,11.21
N00000139,227,6,8,47,40,25,17,28,25,9,7,15,2.64,3.52,20.70,17.62,11.01,7.49,12.33,11.01,3.96,3.08,6.61
N00000140,266,2,15,47,36,29,14,51,32,8,15,17,0.75,5.64,17.67,13.53,10.90,5.26,19.17,12.03,3.01,5.64,6.39
N00000141,293,2,5,32,46,17,23,71,59,10,7,21,0.68,1.71,10.92,15.70,5.80,7.85,24.23,20.14,3.41,2.39,7.17
N00000142,143,1,5,18,16,14,15,29,23,6,5,11,0.70,3.50,12.59,11.19,9.79,10.49,20.28,16.08,4.20,3.50,7.69
N00000143,160,2,3,14,17,9,16,44,40,4,5,6,1.25,1.88,8.75,10.63,5.63,10.00,27.50,25.00,2.50,3.13,3.75
N00000144,176,0,5,22,21,11,10,39,38,6,11,13,0,2.84,12.50,11.93,6.25,5.68,22.16,21.59,3.41,6.25,7.39
N00000145,80,1,0,6,6,4,6,23,21,6,1,6,1.25,0,7.50,7.50,5.00,7.50,28.75,26.25,7.50,1.25,7.50
N00000146,206,8,20,45,22,31,9,30,12,4,4,21,3.88,9.71,21.84,10.68,15.05,4.37,14.56,5.83,1.94,1.94,10.19
N00000147,160,1,4,23,26,5,19,32,24,5,6,15,0.63,2.50,14.38,16.25,3.13,11.88,20.00,15.00,3.13,3.75,9.38
N00000148,475,1,19,56,78,44,51,90,73,24,17,22,0.21,4.00,11.79,16.42,9.26,10.74,18.95,15.37,5.05,3.58,4.63
N00000149,298,3,15,53,52,29,29,60,30,7,5,15,1.01,5.03,17.79,17.45,9.73,9.73,20.13,10.07,2.35,1.68,5.03
N00000150,260,5,15,71,47,24,22,34,19,7,3,13,1.92,5.77,27.31,18.08,9.23,8.46,13.08,7.31,2.69,1.15,5.00
N00000151,217,4,5,30,27,12,22,47,36,17,7,10,1.84,2.30,13.82,12.44,5.53,10.14,21.66,16.59,7.83,3.23,4.61
N00000152,210,1,1,20,22,15,24,54,39,14,6,14,0.48,0.48,9.52,10.48,7.14,11.43,25.71,18.57,6.67,2.86,6.67
N00000153,167,0,2,11,29,16,26,33,33,4,4,9,0,1.20,6.59,17.37,9.58,15.57,19.76,19.76,2.40,2.40,5.39
N00000154,196,4,7,30,33,23,19,33,22,10,1,14,2.04,3.57,15.31,16.84,11.73,9.69,16.84,11.22,5.10,0.51,7.14
N00000155,261,4,13,49,34,41,21,45,25,9,3,17,1.53,4.98,18.77,13.03,15.71,8.05,17.24,9.58,3.45,1.15,6.51
N00000156,209,3,11,52,34,21,22,31,20,2,1,12,1.44,5.26,24.88,16.27,10.05,10.53,14.83,9.57,0.96,0.48,5.74
N00000157,279,3,29,65,32,57,13,39,16,2,3,20,1.08,10.39,23.30,11.47,20.43,4.66,13.98,5.73,0.72,1.08,7.17
N00000158,508,10,18,104,83,57,36,94,53,11,10,32,1.97,3.54,20.47,16.34,11.22,7.09,18.50,10.43,2.17,1.97,6.30
N00000159,171,1,4,33,27,11,11,25,34,11,5,9,0.58,2.34,19.30,15.79,6.43,6.43,14.62,19.88,6.43,2.92,5.26
N00000160,233,5,23,52,40,12,15,33,26,7,4,16,2.15,9.87,22.32,17.17,5.15,6.44,14.16,11.16,3.00,1.72,6.87
N00000161,267,11,32,82,45,26,7,22,4,3,2,33,4.12,11.99,30.71,16.85,9.74,2.62,8.24,1.50,1.12,0.75,12.36
N00000162,199,4,7,34,33,24,22,30,28,3,3,11,2.01,3.52,17.09,16.58,12.06,11.06,15.08,14.07,1.51,1.51,5.53
N00000163,240,3,1,33,40,19,24,40,42,11,10,17,1.25,0.42,13.75,16.67,7.92,10.00,16.67,17.50,4.58,4.17,7.08
N00000164,194,7,23,52,25,35,9,21,9,3,0,10,3.61,11.86,26.80,12.89,18.04,4.64,10.82,4.64,1.55,0,5.15
N00000165,234,8,32,57,29,39,10,20,14,5,3,17,3.42,13.68,24.36,12.39,16.67,4.27,8.55,5.98,2.14,1.28,7.26
N00000166,217,3,19,46,47,15,21,33,14,4,4,11,1.38,8.76,21.20,21.66,6.91,9.68,15.21,6.45,1.84,1.84,5.07
N00000167,276,4,22,65,60,26,19,27,23,1,3,26,1.45,7.97,23.55,21.74,9.42,6.88,9.78,8.33,0.36,1.09,9.42
N00000168,256,5,28,65,36,28,21,38,21,2,2,10,1.95,10.94,25.39,14.06,10.94,8.20,14.84,8.20,0.78,0.78,3.91
N00000169,546,10,53,101,87,107,29,60,45,15,3,36,1.83,9.71,18.50,15.93,19.60,5.31,10.99,8.24,2.75,0.55,6.59
N00000170,262,3,7,51,35,35,24,47,34,7,7,12,1.15,2.67,19.47,13.36,13.36,9.16,17.94,12.98,2.67,2.67,4.58
N00000171,313,4,16,86,49,56,14,35,20,4,4,25,1.28,5.11,27.48,15.65,17.89,4.47,11.18,6.39,1.28,1.28,7.99
N00000172,595,9,44,124,93,115,38,75,39,15,9,34,1.51,7.39,20.84,15.63,19.33,6.39,12.61,6.55,2.52,1.51,5.71
N00000173,286,7,17,68,48,66,17,27,16,5,2,13,2.45,5.94,23.78,16.78,23.08,5.94,9.44,5.59,1.75,0.70,4.55
N00000174,278,4,10,36,30,22,21,50,66,12,5,22,1.44,3.60,12.95,10.79,7.91,7.55,17.99,23.74,4.32,1.80,7.91
N00000175,279,4,16,67,34,34,18,45,41,5,1,14,1.43,5.73,24.01,12.19,12.19,6.45,16.13,14.70,1.79,0.36,5.02
N00000176,368,2,7,43,57,25,38,81,73,8,7,27,0.54,1.90,11.68,15.49,6.79,10.33,22.01,19.84,2.17,1.90,7.34
N00000177,247,2,8,32,25,26,25,57,43,3,9,17,0.81,3.24,12.96,10.12,10.53,10.12,23.08,17.41,1.21,3.64,6.88
N00000178,475,7,14,59,60,26,28,106,94,30,10,41,1.47,2.95,12.42,12.63,5.47,5.89,22.32,19.79,6.32,2.11,8.63
N00000179,632,5,14,114,103,42,45,119,114,35,14,27,0.79,2.22,18.04,16.30,6.65,7.12,18.83,18.04,5.54,2.22,4.27
N00000180,203,1,0,20,22,6,23,48,47,17,8,11,0.49,0,9.85,10.84,2.96,11.33,23.65,23.15,8.37,3.94,5.42
N00000181,238,1,6,48,21,21,19,43,58,2,9,10,0.42,2.52,20.17,8.82,8.82,7.98,18.07,24.37,0.84,3.78,4.20
N00000182,153,1,5,22,35,12,16,30,21,4,1,6,0.65,3.27,14.38,22.88,7.84,10.46,19.61,13.73,2.61,0.65,3.92
N00000183,231,3,22,54,46,21,13,26,17,8,9,12,1.30,9.52,23.38,19.91,9.09,5.63,11.26,7.36,3.46,3.90,5.19
N00000184,241,6,12,60,36,19,27,34,23,4,6,14,2.49,4.98,24.90,14.94,7.88,11.20,14.11,9.54,1.66,2.49,5.81
N00000185,151,1,7,37,18,13,13,25,21,1,6,9,0.66,4.64,24.50,11.92,8.61,8.61,16.56,13.91,0.66,3.97,5.96
N00000186,196,1,13,32,27,15,21,37,28,4,2,16,0.51,6.63,16.33,13.78,7.65,10.71,18.88,14.29,2.04,1.02,8.16
N00000187,178,1,4,13,27,15,16,42,36,9,6,9,0.56,2.25,7.30,15.17,8.43,8.99,23.60,20.22,5.06,3.37,5.06
